"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","individualCount","infraspecificEpithet","continentOcean","preparationType","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber"
"156","2019-10-02 16:42:42-03","UTFPR","HCF","28330","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Smith.","M.G. Caxambu","2019","05","10","E.L. Siqueira","2019","04","18","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Corredor das","-51.8525","-25.965417","51°51'09 W","25°57'55,5 S","1113","1113",NA,NA,"3034",NA,"erva semi-ciófila, epífita, com espinhos nas margens das folhas. Bráctea floral na cor vermelha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-08-16 08:38:50-03","UTFPR","HCF","23120","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Smith.","M.G. Caxambu","2017","07","31","E.L. Siqueira","2017","07","19","Brasil","PR","Mato Rico","Estação Ecológica Municipal Cantú","-52.123944","-24.783472","52°07'26,2 W","24°47'00,5 S","550","550",NA,NA,"2279",NA,"erva rupícola, semi-ciófila. Folhas com espinhos nas margens. Brácteas vermelhas e flores rosas. Margem do rio Cantú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-08-16 08:38:50-03","UTFPR","HCF","26464","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Smith.","M.G. Caxambu","2018","10","03","M.G. Caxambu","2018","09","13","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Francisco","-51.85975","-25.92075","51°51'35,1 W","25°55'14,7 S","1045","1045",NA,NA,"8510",NA,"erva epífita, semi-ciófila. Flores rosas. Brácteas florais vermelhas. Abundante na região.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-08-16 08:38:50-03","UTFPR","HCF","17690","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Smith.","M.G. Caxambu","2015","10","06","M.G. Caxambu","2015","08","13","Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu, trilha do","-54.393472","-25.596167","54°23'36,5 W","25°35'46,2 S","191","191",NA,NA,"6749",NA,"erva epífita, palustre, semi-ciófila. Flores roxas e brácteas rosas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-08-16 08:38:50-03","UTFPR","HCF","14091","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Smith.","A.P.G. de Farias","2003",NA,NA,"G. Hatschbach","2001","09","19","Brasil","PR","Palmas","Rod. PR-449, próximo do km 20","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,NA,"72389","46666","epífita, flor lilás, brácteas vermelhas, capão com Araucária.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-08-16 08:38:50-03","UTFPR","HCF","2812","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Smith.","M.G. Caxambu","2005","09","26","A.E. Bianek","2005","09","07","Brasil","PR","Pitanga",NA,"-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,NA,NA,"239","37178","herbácea, epífita, heliófita, com flores roxas nas axilas foliares. Centro da roseta de cor avermelhada.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-08-16 08:38:50-03","UTFPR","HCF","13678","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Smith.","M.G. Caxambu","2014","05","02","J.I. Alevi","2013","12","14","Brasil","PR","Pitanga","Chácara Huberlândia","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,NA,NA,NA,"37178","erva epífita, semi-ciófila. Brácteas florais avermelhadas e flores roxas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-09-02 11:21:29-03","UFSM","SMDB","13822","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) Smith","Portalet, A","2010",NA,NA,"Portalet, A","2010","06","22","Brasil","Rio Grande do Sul","Santa Maria","Bairro Camobi - UFSM- Jardim Botânico","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB013822",NA,"113","37819","Brácteas e flores róseas. Floresceu em cultivo em 22/06/2010. Sobre timbaúva.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-09-02 11:21:29-03","UFSM","SMDB","13804","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) Smith","Portalet, A",NA,NA,NA,"Portalet, A","2010","06","16","Brasil","Rio Grande do Sul","Santa Maria","Três Barras","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB013804",NA,"91","37819","Floresceu em cultivo em 30/06/2010. Brácteas avermelhadas, flores rosas, escapo floral curto. Planta encontrada vegetando sobre Phytolacca dioica L","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-02-11 16:52:59-03","UFSM","SMDB","11044","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) Smith",NA,NA,NA,NA,"Záchia, R.A","2003","10","13","Brasil","Rio Grande do Sul","Tavares","Parque Nacional da Lagoa do Peixe, fazenda Boiadei","-51.0936012268066","-31.2872009277344",NA,NA,NA,NA,"SMDB011044",NA,"5694","26882","Próximo a parcela 38, no barranco, no chão, área sem gado. Duplicata do ICN 134.366","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:19:20-03","MBM","MBM","170531","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Schinini, A.",NA,NA,NA,"Tressens, S.G.; et al.; et al.","1993","09","24","Argentina",NA,NA,"Departamento Guarani, Misiones",NA,NA,NA,NA,NA,NA,"MBM170531","MBM170531","4700",NA,"Epífita",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:19:20-03","MBM","MBM","387479","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Barboza, E.","2014","02","05","Motta, J.T.; Silva, J.M.; Cordeiro, J.; Barboza, E.; Vaz, J.; Silva, J.M.; Cordeiro, J.; Barboza, E.; Vaz, J.","2013","09","21","Brazil","Santa Catarina","Água Doce","Usina Eólica Horizonte","-51.698239","-26.581425","-51.698239","-26.581425","1294","1294","MBM387479","MBM387479","4136",NA,"Terrícola; flores rosadas.; Sobre pedras.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:19:20-03","MBM","MBM","407839","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Gaio, J.; Link, O.","2015","10","26","Link, O.; Demeda, C.; Gaio, J.; Gonzatti, F.; Demeda, C.; Gaio, J.; Gonzatti, F.","2015","09","13","Brazil","Rio Grande do Sul","Osório","Lagoa das Traíras","-50.191111","-29.870833","-50.191111","-29.870833","8","8","MBM407839","MBM407839","7",NA,"Epífito, flores com coloração roxa, rosa e vermelha.; Mata.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:19:20-03","MBM","MBM","430309","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Ariati, V.","2020","07",NA,"Ariati, V.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.","2020","06","01","Brazil","Paraná","Verê","PCH Bela Vista","-52.900833","-25.807222","-52.900833","-25.807222","440","440","MBM430309",NA,"1898",NA,"Epífita.; Ecótono entre Floresta Ombrófila Mista e Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:19:20-03","MBM","MBM","169494","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Tardivo, R.C.",NA,NA,NA,"Hatschbach, G.","1994","04","22","Brazil","Paraná","Antonina","Serrinha","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM169494","MBM169494","60656","38300","Epífita","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:19:20-03","MBM","MBM","3292","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1966","10","17","Brazil","Paraná","Bituruna","Rio Iguaçu, Salto Grande","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,"MBM003292","MBM003292","14952","30743","Epífita","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:19:20-03","MBM","MBM","396152","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Engels, M.E.","2014","04","21","Engels, M.E.","2014","04","21","Brazil","Paraná","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"MBM396152","MBM396152","2406","26641","Epífita. Folhas verdes. Folhas internas vermelhas. Flores azuis claras. UNICATA.; Floresta Ombrófila Mista.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:19:20-03","MBM","MBM","298567","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Tardivo, R.C.",NA,NA,NA,"Andrade, P.R.P.",NA,NA,NA,"Brazil","Paraná","Colombo","Hotel Betânia","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM298567","MBM298567","s.n.","13536",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:19:20-03","MBM","MBM","40623","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1975","08","27","Brazil","Paraná","Ipiranga","Rio Bitumirim","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"MBM040623","MBM040623","37030","31827","Epífita","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:19:20-03","MBM","MBM","3290","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1967","03","16","Brazil","Paraná","Lapa","Santo Amaro","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM003290","MBM003290","16171","49965","Epífita","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:19:20-03","MBM","MBM","33627","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1962","10","12","Brazil","Paraná","Laranjeiras do Sul","Serra da União","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"MBM033627","MBM033627","9397","28404","Epífita","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:19:20-03","MBM","MBM","265742","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Faria, A.P.G.",NA,NA,NA,"Hatschbach, G.; Goldenberg, G.; Silva, J.M.; Goldenberg, G.; Silva, J.M.","2001","09","19","Brazil","Paraná","Mangueirinha","Rod. PR-449, próximo a São Pedro","-52.1755981445312","-25.9410991668701",NA,NA,NA,NA,"MBM265742","MBM265742","72389","42783",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:19:20-03","MBM","MBM","169944","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Hatschbach, G.",NA,NA,NA,"Imaguire, N.","1968","05","21","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM169944","MBM169944","2087","12577","Epífita","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:19:20-03","MBM","MBM","180446","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Hatschbach, G.",NA,NA,NA,"Imaguire, N.","1968","05","21","Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM180446","MBM180446","2087","12577","Epífita","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:19:20-03","MBM","MBM","180445","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Hatschbach, G.",NA,NA,NA,"Imaguire, N.","1968","05","21","Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM180445","MBM180445","2529","12577","Epífita","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:19:20-03","MBM","MBM","4777","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Reitz, P.R.",NA,NA,NA,"Frenzel, A.","1951","09",NA,"Brazil","Paraná","Prudentópolis","Linha Esperaça","-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,"MBM004777","MBM004777","s.n.","61049","Epífita","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:19:20-03","MBM","MBM","180448","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Silva, S.M.",NA,NA,NA,"Silva, S.M.; et al.; et al.","1986","09","16","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM180448","MBM180448","716","31353","Epífita","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:19:20-03","MBM","MBM","180447","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Silva, S.M.",NA,NA,NA,"Silva, S.M.; et al.; et al.","1986","10","13","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM180447","MBM180447","786","31353","Epífita","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:19:20-03","MBM","MBM","113364","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Silva, S.M.",NA,NA,NA,"Silva, S.M.; Britez, R.M.; Souza, W.S.; Britez, R.M.; Souza, W.S.","1986","09","16","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM113364","MBM113364","716","31353","Epífita","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:19:20-03","MBM","MBM","180449","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Silva, S.M.",NA,NA,NA,"Silva, S.M.; et al.; et al.","1986","04","23","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM180449","MBM180449","602","31353","Epífita","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:19:20-03","MBM","MBM","424085","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Ariati, V.","2019","06",NA,"Ariati, V.; Roher, D.; Bittencourt, L.S.; Roher, D.; Bittencourt, L.S.","2019","06","27","Brazil","Paraná","Tibagi","UHE Tibagi Montante","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM424085",NA,"1621","56988","Epífita, pétalas róseas.; Floresta Ombrófila Mista.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:19:20-03","MBM","MBM","243885","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","1999","09","02","Brazil","Paraná","Três Barras do Paraná","Área da Copel","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"MBM243885","MBM243885","3055","20611",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:19:20-03","MBM","MBM","348897","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Sm.","Gasper, A.L. de","2008","09","04","Gasper, A.L. de; et al.; et al.","2008","03","19","Brazil","Santa Catarina","São Cristóvão do Sul","Caraguatá","-50.440601348877","-27.2667007446289",NA,NA,"1070","1070","MBM348897","MBM348897","1637","25189","Epífita. Bráctea laranja , de rosa a roxo. FOM. Floresta estágio médio de regeneração.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:19:20-03","MBM","MBM","104565","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata ortigiesii","(Baker) Reitz","Schinini, A.",NA,NA,NA,"Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","1985","01","28","Brazil","Paraná",NA,"47km de Horizonte, BR-280",NA,NA,NA,NA,NA,NA,"MBM104565","MBM104565","39737",NA,"Epífita",NA,NA,NA,NA,"ortigiesii","Southern America",NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:19:20-03","MBM","MBM","33628","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata ortigiesii","(Baker) Reitz","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1950","04",NA,"Brazil","Paraná","Curitiba","Santa Felicidade","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM033628","MBM033628","1913","25180","Epífita","auto",NA,NA,NA,"ortigiesii","Southern America",NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:19:20-03","MBM","MBM","7452","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata ortigiesii","(Baker) Reitz","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Koczicki, C.; Koczicki, C.","1968","04","11","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM007452","MBM007452","19012","37295","Epífita","auto",NA,NA,NA,"ortigiesii","Southern America",NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:19:20-03","MBM","MBM","34114","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata ortigiesii","(Baker) Reitz","Smith, L.B.",NA,NA,NA,"Hatschbach, G.; Koczicki, C.; Koczicki, C.","1968","04","11","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM034114","MBM034114","19012","37295","Epífita","auto",NA,NA,NA,"ortigiesii","Southern America",NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:19:20-03","MBM","MBM","5195","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata ortigiesii","(Baker) Reitz",NA,NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","1967","03","06","Brazil","Paraná","Pinhão","Reserva","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"MBM005195","MBM005195","4461","37408","Epífita","auto",NA,NA,NA,"ortigiesii","Southern America",NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:19:20-03","MBM","MBM","114240","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata ortigiesii","(Baker) Reitz","Smith, L.B.",NA,NA,NA,"Wasum, R.; alunos; alunos","1986","10","26","Brazil","Rio Grande do Sul","São Francisco de Paula","Jaquirana","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM114240","MBM114240","2545","76715","Epífita","auto",NA,NA,NA,"ortigiesii","Southern America",NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:19:20-03","MBM","MBM","142216","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata recurvata","(Klotzsch) L.B. Sm.","Leme, E.M.C.",NA,NA,NA,"Pedersen, T.M.",NA,NA,NA,"Brazil",NA,NA,"s",NA,NA,NA,NA,NA,NA,"MBM142216","MBM142216","13406",NA,"Epífita",NA,NA,NA,NA,"recurvata","Southern America",NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:19:20-03","MBM","MBM","168611","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata recurvata","(Klotzsch) L.B. Sm.","Hatschbach, G.",NA,NA,NA,"Carvalho, P.","1972","11","20","Brazil","Paraná","Irati","Colégio Estadual Florestal","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"MBM168611","MBM168611","128","47271","Epífita","auto",NA,NA,NA,"recurvata","Southern America",NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:19:20-03","MBM","MBM","5218","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata recurvata","(Klotzsch) L.B. Sm.","Smith, L.B.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","1966","08","28","Brazil","Paraná","Palotina","Rio Azul","-53.8400001525879","-24.283899307251",NA,NA,NA,NA,"MBM005218","MBM005218","1797","20826","Epífita","auto",NA,NA,NA,"recurvata","Southern America",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:19:20-03","MBM","MBM","181568","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata recurvata","(Klotzsch) L.B. Sm.","Hatschbach, G.",NA,NA,NA,"Poliquesi, C.B.; Cordeiro, J.; Cordeiro, J.","1995","06","23","Brazil","Paraná","Rio Bonito do Iguaçu","Pinhal Ralo","-52.5257987976074","-25.4906005859375",NA,NA,NA,NA,"MBM181568","MBM181568","330","26511","Epífita","auto",NA,NA,NA,"recurvata","Southern America",NA,NA,NA,NA,NA,NA
"199","2015-09-03 21:12:05-03","MNHN","RECOLNAT_MNHN_P","P01675920","PreservedSpecimen",NA,"Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.",NA,NA,NA,NA,"Krapovickas, A.|Cristóbal, C.L.|Arbo, M.M.|Marunãk, V.|Maruñak, R.I.|Irigoyen, J.","1970","12","1","Argentina",NA,NA,"Prov. Corrientes, Dep. Santo Tomé. Loc. Establecimiento Las Marías, Ruta Nac. No. 14,7 Km S de Gdor. Virasoro. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,"P01675920","P01675920_01",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01675920' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"16829"
"200","2015-09-03 21:12:05-03","MNHN","RECOLNAT_MNHN_P","P01675919","PreservedSpecimen",NA,"Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.",NA,NA,NA,NA,"Schinini, A.|Cristóbal, C.L.|Carnevali, R.","1973","9","22","Argentina",NA,NA,"Corrientes, Dep. Mercedes; Paso Picada, orilla Laguna Iberá, frente a C. Pellegrini. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,"P01675919","P01675919_01",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01675919' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"7486"
