"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"350","2012-10-02 22:21:00-03","MO","MOBOT","100529621","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","J.R.I. Wood","Wood 26238",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Mart.) J.F. Macbr.",NA,"Santa Cruz",NA,"Protected due to name conservation status",NA,NA,"489.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"351","2015-08-13 05:50:00-03","MO","MOBOT","2891759","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","R.M. Harley|et al.","Harley 25718","1988","10","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) J.F. Macbr.",NA,"Bahia",NA,"Protected due to name conservation status","-41.9","-13.53","1180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2008-05-27 22:02:00-03","MO","MOBOT","2892458","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Gert G. Hatschbach","Hatschbach 40151","1977","7","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) J.F. Macbr.","A.L. Mesquita","Minas Gerais",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2011-02-18 15:12:00-02","MO","MOBOT","2892617","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Apparicio P. Duarte","Duarte 3008","1950","8","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) J.F. Macbr.","A.L. Mesquitz","Minas Gerais",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2008-05-27 22:02:00-03","MO","MOBOT","2892789","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","J. Lima","Lima 4449","1984","6","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) J.F. Macbr.",NA,"Mato Grosso",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2009-08-21 06:48:00-03","MO","MOBOT","2892890","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Howard S. Irwin|Thomas R. Soderstrom","Irwin 5604","1964","8","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) J.F. Macbr.","A.L. Mesquitz","Distrito Federal",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2009-08-21 06:48:00-03","MO","MOBOT","2892962","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Howard S. Irwin|Thomas R. Soderstrom","Irwin 6418","1964","9","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) J.F. Macbr.","A.L. Mesquita","Mato Grosso",NA,"Protected due to name conservation status","-52.57","-13.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2008-05-27 22:02:00-03","MO","MOBOT","2893096","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Ezechias P. Heringer","Heringer 5264","1980","8","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) J.F. Macbr.","A.L. Mesquita","Distrito Federal",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2015-08-10 05:49:00-03","MO","MOBOT","2893291","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Amaro Macedo","Macedo 387","1944","6","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) J.F. Macbr.","A.L. Mesquita","Minas Gerais",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2009-12-04 16:29:00-02","MO","MOBOT","2893364","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Gert G. Hatschbach|Maria M. Hatschbach|V. Nicolack","Hatschbach 53393","1989","9","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) J.F. Macbr.","G. Hatschbach","Bahia",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2009-12-04 17:12:00-02","MO","MOBOT","2893446","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Gert G. Hatschbach|F.J. Zelma","Hatschbach 49767","1985","9","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) J.F. Macbr.","G. Hatschbach","Minas Gerais",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","2893528","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Ezechias P. Heringer","Heringer 6271","1981","2","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart.) J.F. Macbr.","E.P. Heringer","Distrito Federal",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-06-22 14:18:01-03","UNESP-IBILCE","SJRP","29995","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Marcondelli, A.C.B.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Mart.) J.F.Macbr.",NA,"Minas Gerais","Prata","Parque Florestal Buriti dos Bois","-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,NA,NA,"56565","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"363","2020-08-31 09:14:31-03","INPA","INPA","215080","S","Plantae","Leguminosae-Mim","Enterolobium","ellipticum","Enterolobium ellipticum","Brito, DS de","64","2000","08","04","Southern America","Brasil",NA,NA,NA,"INPA0215080","Dicotyledon Rosids","Fabales","Benth.","Proença, CEB","Distrito Federal","Brasília","Parque Recreativo do Gama. Centro Oeste.","-48.055","-16.048333",NA,NA,"INPA0215080 INPA0215080_e",NA,"-48.055","-16.048333",NA,NA,"2000","09",NA,NA,NA,NA,NA
"364","2021-01-10 20:49:48-03","INPA","INPA","142287","S","Plantae","Leguminosae-Mim","Enterolobium","ellipticum","Enterolobium ellipticum","Martinelli, G","11212","1985","07","20","Southern America","Brasil",NA,NA,NA,"INPA0142287","Dicotyledon Rosids","Fabales","Benth.","Martinelli, G","Minas Gerais","Grão Mogol","Estrada Porto Mandacarú-Grão Mogol.","-42.8897018432617","-16.5594005584717","600","600","INPA0142287 INPA0142287_e",NA,NA,NA,"67219","auto","1985","09",NA,NA,NA,NA,NA
"365","2020-08-31 09:14:31-03","INPA","INPA","118436","S","Plantae","Leguminosae-Mim","Enterolobium","gummiferum","Enterolobium gummiferum","Morello, J","87","1957","06","08","Southern America","Brasil",NA,NA,NA,"INPA0118436","Dicotyledon Rosids","Fabales","(Mart.) J.F.Macbr.","Mesquita, AL","São Paulo",NA,"Iporanga",NA,NA,NA,NA,"INPA0118436 INPA0118436_e INPA0118436_e1",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA
"366","2020-08-31 09:14:31-03","INPA","INPA","121984","S","Plantae","Leguminosae-Mim","Enterolobium","gummiferum","Enterolobium gummiferum","Kirkbride Junior, JH","4454","1981","09","25","Southern America","Brasil",NA,NA,NA,"INPA0121984","Dicotyledon Rosids","Fabales","(Mart.) J.F.Macbr.","Mesquita, AL","Distrito Federal",NA,"Fazenda Água Limpa, campo experimental da Universidade de Brasília","-47.9","-15.95",NA,NA,"INPA0121984 INPA0121984_e INPA0121984_e1",NA,"-47.9","-15.95",NA,NA,"1986",NA,NA,NA,NA,NA,NA
"367","2020-08-31 09:14:31-03","INPA","INPA","123042","S","Plantae","Leguminosae-Mim","Enterolobium","gummiferum","Enterolobium gummiferum","Duarte, AP","9927","1965","09","18","Southern America","Brasil",NA,NA,NA,"INPA0123042","Dicotyledon Rosids","Fabales","(Mart.) J.F.Macbr.","Mesquita, AL","Minas Gerais","Curvelo","Curvelo, Curvelo.","-44.451944","-18.741944","656","656","INPA0123042 INPA0123042_e INPA0123042_e1",NA,"-44.451944","-18.741944",NA,NA,"1986",NA,NA,NA,NA,NA,NA
"368","2020-08-31 09:14:31-03","INPA","INPA","123052","S","Plantae","Leguminosae-Mim","Enterolobium","gummiferum","Enterolobium gummiferum","Haridasan, M","36","1981","08","10","Southern America","Brasil",NA,NA,NA,"INPA0123052","Dicotyledon Rosids","Fabales","(Mart.) J.F.Macbr.","Mesquita, AL","Distrito Federal",NA,"Fazenda Água Limpa",NA,NA,NA,NA,"INPA0123052 INPA0123052_e INPA0123052_e1",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA
"369","2020-08-31 09:14:31-03","INPA","INPA","128736","S","Plantae","Leguminosae-Mim","Enterolobium","gummiferum","Enterolobium gummiferum","Kirkbride Junior, JH","5370","1983","08","29","Southern America","Brasil",NA,NA,NA,"INPA0128736","Dicotyledon Rosids","Fabales","(Mart.) J.F.Macbr.","Mesquita, AL","Distrito Federal",NA,"Fazenda Água Limpa, campo experimental da Universidade de Brasília","-47.916667","-15.95",NA,NA,"INPA0128736 INPA0128736_e INPA0128736_e1",NA,"-47.916667","-15.95",NA,NA,"1986",NA,NA,NA,NA,NA,NA
"370","2020-08-31 09:14:31-03","INPA","INPA","139812","S","Plantae","Leguminosae-Mim","Enterolobium","gummiferum","Enterolobium gummiferum","Reis, G","121","1983","08","24","Southern America","Brasil",NA,NA,NA,"INPA0139812","Dicotyledon Rosids","Fabales","(Mart.) J.F.Macbr.","Ramos, JF","Distrito Federal",NA,"Estação Florestal Cabeça de Veado. ca. de 20 km a se de Brasília.",NA,NA,"1025","1025","INPA0139812 INPA0139812_e INPA0139812_e1",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"371","2021-01-10 20:49:48-03","INPA","INPA","223641","S","Plantae","Leguminosae-Mim","Enterolobium","gummiferum","Enterolobium gummiferum","Harley, RM","28284","1996","09","05","Southern America","Brasil",NA,NA,NA,"INPA0223641","Dicotyledon Rosids","Fabales","(Mart.) J.F.Macbr.",NA,"Bahia","Piatã","10km ao Sul de Piatã, na estrada para Abaíra. Cerrado.","-41.75","-13.216667",NA,NA,"INPA0223641 INPA0223641_e",NA,"-41.75","-13.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-01-10 20:49:48-03","INPA","INPA","245746","S","Plantae","Leguminosae-Mim","Enterolobium","gummiferum","Enterolobium gummiferum","Proença, CEB","2657","2003","08","21","Southern America","Brasil",NA,NA,NA,"INPA0245746","Dicotyledon Rosids","Fabales","(Mart.) J.F.Macbr.","Proença, CEB","Distrito Federal","Brasília","Entre o Córrego Pipiripau e Formosa. GO","-47.465833","-15.588611","1081","1081","INPA0245746 INPA0245746_e",NA,"-47.465833","-15.588611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-08-31 09:14:31-03","INPA","INPA","120822","S","Plantae","Leguminosae-Mim","Enterolobium","gummiferum","Enterolobium gummiferum","Ferreira, CAC","4449","1984","06","10","Southern America","Brasil",NA,NA,NA,"INPA0120822","Dicotyledon Rosids","Fabales","(Mart.) J.F.Macbr.",NA,"Mato Grosso","Vila Bela da SantíssimaTrindad","BR364, km 80. Distrito de Patronal., BR 364, rodovia Cuiabá-Porto Velho, Km 80. Distrito de Patronal.","-60.583333","-15",NA,NA,"INPA0120822 INPA0120822_e",NA,"-60.583333","-15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-08-31 09:14:31-03","INPA","INPA","92129","S","Plantae","Leguminosae-Mim","Enterolobium","gummiferum","Enterolobium gummiferum","Benson, WW","INPA92129","1977","07","19","Southern America","Brasil",NA,NA,NA,"INPA0092129","Dicotyledon Rosids","Fabales","(Mart.) J.F.Macbr.","Mesquita, AL","Pará","Novo Progresso","Base Aérea do Cachimbo, Base aérea do Cachimbo, margem do Aeroporto da Serra do Cachimbo.","-54.8","-9",NA,NA,"INPA0092129 INPA0092129_e INPA0092129_e1",NA,"-54.8","-9",NA,NA,"1986",NA,NA,NA,NA,NA,NA
"375","2020-08-31 09:14:31-03","INPA","INPA","78051","S","Plantae","Leguminosae-Mim","Enterolobium","gummiferum","Enterolobium gummiferum","Leitão Filho, HF","5916","1977","09","17","Southern America","Brasil",NA,NA,NA,"INPA0078051","Dicotyledon Rosids","Fabales","(Mart.) J.F.Macbr.","Mesquita, AL","São Paulo","Altinópolis","Reserva Estadual de São Simão.","-47.3699989318848","-21.0200004577637",NA,NA,"INPA0078051 INPA0078051_e INPA0078051_e1",NA,NA,NA,"30403","auto","1986",NA,NA,NA,NA,NA,NA
"376","2020-08-31 09:14:31-03","INPA","INPA","123041","S","Plantae","Leguminosae-Mim","Enterolobium","gummiferum","Enterolobium gummiferum","Duarte, AP","3008","1950","08","29","Southern America","Brasil",NA,NA,NA,"INPA0123041","Dicotyledon Rosids","Fabales","(Mart.) J.F.Macbr.","Mesquita, AL","Minas Gerais","Belo Horizonte","Serra de Catiara, Serra Catiara, Cerradão 900 msm.","-43.937801361084","-19.9207992553711",NA,NA,"INPA0123041 INPA0123041_e INPA0123041_e1",NA,NA,NA,"17082","auto","1986",NA,NA,NA,NA,NA,NA
"377","2020-08-31 09:14:31-03","INPA","INPA","200560","S","Plantae","Leguminosae-Mim","Enterolobium","gummiferum","Enterolobium gummiferum","Hatschbach, GG","53377","1989","09","16","Southern America","Brasil",NA,NA,NA,"INPA0200560","Dicotyledon Rosids","Fabales","(Mart.) J.F.Macbr.","Hatschbach, GG","Bahia","Rio de Contas","Campo da Aviação.","-41.8114013671875","-13.5789003372192",NA,NA,"INPA0200560 INPA0200560_e",NA,NA,NA,"49773","auto","1989",NA,NA,NA,NA,NA,NA
"378","2021-01-04 11:29:45-03","UEMA","SLUI","5213","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Saraiva, R. V. C.","184","2018","04","19",NA,"Brasil",NA,NA,NA,"SLUI005213","Angiospermae",NA,"(Mart.) J.F.Macbr.",NA,"Maranhão","Carolina","Parque Nacional da Chapada das Mesas","-47.4693984985352","-7.33277988433838",NA,NA,NA,NA,NA,NA,"99438","auto",NA,NA,NA,NA,NA,NA,NA
"379","2019-12-13 08:11:38-03","ICAUFMG","MCCA","2034","S","Plantae","Leguminosae","Enterolobium","gummiferum","Enterolobium gummiferum","SILVEIRA, J.E.; H.I.R., SILVA",NA,"2017","12","21",NA,"Brasil",NA,NA,"Vereda Almescla","MCCA02094",NA,NA,"(Mart.) J.F.Macbr.","SILVEIRA, J.E.","Minas Gerais","Bonito de Minas",NA,"-44.7543983459473","-15.3233003616333",NA,NA,"MCCA02094",NA,NA,NA,"95199","auto","2017","12","21",NA,NA,NA,NA
"380","2019-12-13 08:11:38-03","ICAUFMG","MCCA","2665","S","Plantae","Leguminosae","Enterolobium","gummiferum","Enterolobium gummiferum","SILVEIRA, J.E",NA,"2018","09","03",NA,"Brasil",NA,NA,NA,"MCCA02790",NA,NA,"(Mart.) J.F.Macbr.","SILVEIRA, J.E.","Minas Gerais","Bonito de Minas","APA Rio Pandeiros","-44.7543983459473","-15.3233003616333",NA,NA,"MCCA02790",NA,NA,NA,"95199","auto","2018","11","19",NA,NA,NA,NA
"381","2021-03-04 11:05:22-03","UFRB","HURB","3275","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Nascimento, F.H.F","263","1999","09","20",NA,"Brasil",NA,NA,"uso no fabrico de coronha de espingarda.","HURB000003275",NA,NA,"(Mart.) Macbr","L.P. Queiroz","Bahia","Rio de Contas","Estrada Caiambola-Sapé;","-41.866667","-13.5","1440","1440",NA,NA,"41°52' W","13°30' S",NA,NA,"2000","06",NA,NA,NA,NA,NA
"382","2021-03-04 11:05:22-03","UFRB","HURB","24103","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Guedes, M.L.; Lopes, E.B. & Araújo, F.","30834","2018","09","03",NA,"Brasil",NA,NA,"árvore, folhas com folíolos membranáceos, inflorescencia glomeruliforme, botões esverdeados. ALCB 134152","HURB000024103",NA,NA,"(Mart.) J.F.Macbr.","M.L.Guedes","Distrito Federal","Brasília","Jardim Botânico;","-47.9296989440918","-15.7797002792358","1140","1140",NA,NA,"47º83'02W","15º87'38S","70570","auto","2019","02",NA,NA,NA,NA,NA
"383","2020-06-15 15:30:40-03","UNESP-RC","HRCB","17822","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Caliente, A.D.","1229","1993","10","14",NA,"Brasil",NA,NA,"Árvore ca. 6m, troncos 20 cm, flores creme, odor suave, frequente.",NA,NA,NA,"(Mart.) J.F. Macbride.","Garcia, F.C.P,","Mato Grosso do Sul","Três Lagoas","Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,NA,"51º46'W","20º59'S",NA,NA,"1996","06","04",NA,NA,NA,NA
"384","2020-06-15 15:30:40-03","UNESP-RC","HRCB","17844","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Nascimento, P.T.","783","1993","07","09",NA,"Brasil",NA,NA,"Árvore, ca. 4m, tronco=10 cm, flores brancas, odor suave, fruto maduro frequente.",NA,NA,NA,"(Mart.) J.F. Macbride.","Proença, S.L.","Mato Grosso do Sul","Três Lagoas","Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,NA,"51º46'W","20º59'S",NA,NA,"1993","11",NA,NA,NA,NA,NA
"385","2020-06-15 15:30:40-03","UNESP-RC","HRCB","17846","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Caliente, A.D.","550","1993","06","07",NA,"Brasil",NA,NA,"Árvore ca. 5m, frutos maduros pretos, tronco = 38 cm.",NA,NA,NA,"(Mart.) J.F. Macbride.","Noronha, M.R.P.","Mato Grosso do Sul","Três Lagoas","Rio Verde- Lageada","-52.133333","-20.916667",NA,NA,NA,NA,"52º08'W","20º55'S",NA,NA,"1993","06","07",NA,NA,NA,NA
"386","2020-06-15 15:30:40-03","UNESP-RC","HRCB","43526","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","D.P.M.T.","255","2003","09","18",NA,"Brasil",NA,NA,"Árvore, ca.4m, flores verde-claro. Disciplina Princípios e Métodos em Taxonomia.",NA,NA,NA,"(Mart.) J.F. Macbride.",NA,"São Paulo","Brotas",NA,"-47.923889","-22.216111",NA,NA,NA,NA,"47º55'26W","22º12'58S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-06-15 15:30:40-03","UNESP-RC","HRCB","27306","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Pinheiro, M.H.O.","404","1997","08","21",NA,"Brasil",NA,NA,"6m alt.; Frutos maduros.",NA,NA,NA,"(Mart.) J.F. Macbride.","Tamashiro, J.","São Paulo","Bauru","Jardim Botânico Municipal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,"29186","auto","1997","10","10",NA,NA,NA,NA
"388","2020-06-15 15:30:40-03","UNESP-RC","HRCB","27307","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Pinheiro, M.H.O.","400","1997","08","21",NA,"Brasil",NA,NA,"Árvore 6m alt; inflorescências brancas.",NA,NA,NA,"(Mart.) J.F. Macbride.","Tamashiro, J.","São Paulo","Bauru","Jardim Botânico Municipal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,"29186","auto","1997","10","10",NA,NA,NA,NA
"389","2017-11-24 14:10:50-02","UFLA","ESAL","6153","S","Plantae","Fabaceae","Enterolobium","ellipticum","Enterolobium ellipticum","Gavilanes(608), Ferreira; Cunha","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;; cerrado",NA,NA,NA,"Benth",NA,"Minas Gerais","Sete Lagoas","CNP - MS","-44.2467002868652","-19.465799331665",NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA
"390","2017-11-24 14:10:50-02","UFLA","ESAL","2753","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2,50; ;; cerrado",NA,NA,NA,"(Mart.) J.F.Macbr","D. A. C.","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,NA,NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA
"391","2017-11-24 14:10:50-02","UFLA","ESAL","16826","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Botrel, RT","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"(Mart.) J.F.Macbr",NA,"Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA
"392","2017-11-24 14:10:50-02","UFLA","ESAL","8700","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 4,0; creme;; campo rupestre",NA,NA,NA,"(Mart.) J.F.Macbr","D. A. C.","Minas Gerais","Itumirim","Serra da Bocaina, Ingai","-44.8711013793945","-21.3169002532959","10","10",NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"393","2017-11-24 14:10:50-02","UFLA","ESAL","3271","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Lisete Chamma Davide et alii","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 4,0; ;; cerrado",NA,NA,NA,"(Mart.) J.F.Macbr","D. A. C.","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,NA,NA,NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA
"394","2017-11-24 14:10:50-02","UFLA","ESAL","4305","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","M. L. Gavilanes; M. B. Ferreira","376",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;; cerrado",NA,NA,NA,"(Mart.) J.F.Macbr","Ferreira","Minas Gerais",NA,"Às margens da Rod. Fernão Dias Km 325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-11-24 14:10:50-02","UFLA","ESAL","3973","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Santos, JB et alii dos","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 4,0; ;; cerrado",NA,NA,NA,"(Mart.) J.F.Macbr","D. A. C.","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,NA,NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA
"396","2017-11-24 14:10:50-02","UFLA","ESAL","25388","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Torres, DM; Sansonas, HP","16",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; flores brancas;; cerrado",NA,NA,NA,"(Mart.) J.F.Macbr","Santos, RM","Minas Gerais","Guapé","Assentamento de Reforma Agrária Santo Dias","-45.9174995422363","-20.7616996765137",NA,NA,NA,NA,NA,NA,"27141","auto",NA,NA,NA,NA,NA,NA,NA
"397","2017-11-24 14:10:50-02","UFLA","ESAL","10904","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Gavilanes, ML","4.697",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 4,5; creme;; campo rupestre",NA,NA,NA,"(Mart.) J.F.Macbr","M. L. Gavilanes","Minas Gerais","Ingaí","Serra do Campestre","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA
"398","2017-11-24 14:10:50-02","UFLA","ESAL","2655","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 3,0; ;; cerrado",NA,NA,NA,"(Mart.) J.F.Macbr","UNICAMP","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,NA,NA,NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA
"399","2020-02-19 08:13:13-03","UFG","UFG","42125","S","Plantae","Fabaceae","Enterolobium","gummiferum","Enterolobium gummiferum","Ferreira, H.D.","4801","2009","07","18",NA,"Brasil",NA,NA,NA,"UFG0042125",NA,NA,"(Mart.) J.F. Macbr.","Ferreira, H.D.","Goiás","Vianópolis",NA,"-48.5163993835449","-16.7418994903564",NA,NA,"UFG0042125",NA,NA,NA,"43219","auto","2009","07","18",NA,NA,NA,NA
"400","2019-06-10 10:10:46-03","FZB-BH","BHZB","2276","S","Plantae","Fabaceae - Mimosoideae","Enterolobium","gummiferum","Enterolobium gummiferum","Pimenta, I.A.",NA,"1999","10","07",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Orelha de macaco",NA,NA,NA,NA,"Fernandes, J.M. (Viçosa)","MG","Belo Horizonte","FZB-BH","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto","2011","05","17",NA,NA,NA,NA
"401","2019-06-10 10:10:46-03","FZB-BH","BHZB","4070","S","Plantae","Fabaceae - Mimosoideae","Enterolobium","gummiferum","Enterolobium gummiferum","Faria, F.","37","2002","09","19",NA,"Brasil",NA,NA,"Doação de duplicata para Herbário Vic em abril 2008. Com duplicata.",NA,NA,NA,NA,"Fernandes, J.M. (Viçosa)","MG","Belo Horizonte","FZB-BH","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto","2010","07",NA,NA,NA,NA,NA
"402","2019-06-10 10:10:46-03","FZB-BH","BHZB","7054","S","Plantae","Fabaceae - Mimosoideae","Enterolobium","gummiferum","Enterolobium gummiferum","Ordones, J. et al.","1615","2008","10","03",NA,"Brasil",NA,NA,"Nº 567. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. Com duplicata",NA,NA,NA,NA,"H.C.Lima","MG","Belo Horizonte","FZBBH/ Cerradão Aquário","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto","2009","05","29",NA,NA,NA,NA
