"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","individualCount","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","typeStatus","class","fieldNumber","relatedCatalogItem","sex"
"134","2019-11-21 14:47:00-03","UFJF","CESJ","1898A","PreservedSpecimen","Plantae","Angiosperma",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","R. Mello-Silva","1986","08","12","L. Roth","CESJ1898A","1964","05","24","Brasil","Minas Gerais","Belo Horizonte","Serra do Cipó","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,"Entre pedras, no cerrado.","auto",NA,"América do Sul",NA,"CESJ01898A",NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 14:47:00-03","UFJF","CESJ","10233","PreservedSpecimen","Plantae","Angiosperma",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","R. Mello-Silva","1992","12",NA,"L. Krieger","CESJ10233","1971","02","19","Brasil","Minas Gerais","Belo Horizonte","Serra do Cipó","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,"Saxícola, heliófila, lugares mais úmidos. Flores lilacíneas.","auto",NA,"América do Sul",NA,"CESJ010233",NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 14:47:00-03","UFJF","CESJ","14046","PreservedSpecimen","Plantae","Angiosperma",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","R. Mello-Silva","1986","08","12","L. Krieger; M.C. Brügger","CESJ14046","1976","01","28","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"No cerrado. Em fruto (maduro). Frequente.","auto",NA,"América do Sul",NA,"CESJ014046",NA,NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:20:48-03","UNICAMP","UEC","125431","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","2003","06",NA,"Tozzi, AMGA; Kinoshita, LS","548","2000","11","23","Brazil","Minas Gerais","Santana do Riacho","Lapinha, Pico do Breu, Serra do Cipó.","-43.7","-19.166667","-43.7","-19.166667",NA,"1126","1126","Erva. Flores roxas. Estames com filetes roxos e anteras amarelas.; Campo rupestre.",NA,NA,NA,NA,"UEC000788","UEC000788",NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:20:48-03","UNICAMP","UEC","205283","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Cunha, FJS","2019","06","11","Everling, JF; Silva, C; Barbosa, VB; Cunha, FJS; Miao-Oliveira, S; Calió, MFA","91","2019","05","20","Brazil","Minas Gerais","Morro do Pilar",NA,"-43.549722","-19.259444","-43.549722","-19.259444",NA,"1343","1343","Erva, ca. 15 cm alt.; Tépalas com base roxa e ápice lilás; Filete roxo; Conectivo branco; Anteras amarelas; Estilete de roxoa branco; Estigma amarel; Apêndice roxo na base dos estames.; Afloramento rochoso com a areia.",NA,NA,NA,NA,"UEC026425","UEC026425",NA,NA,NA,NA,NA,NA
"139","2019-08-20 10:01:50-03","UNICAMP","UEC","17626","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","1987","12",NA,"Gibbs, PE; Abbott, JR; Andrade, JB","5252","1977","05","17","Brazil","Minas Gerais","Diamantina","20 Km S de Diamantina. Serra, na estrada","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"flor, Pétalas brancas com nervura violeta","auto",NA,NA,NA,"UEC000781","UEC000781",NA,NA,NA,NA,NA,NA
"140","2020-02-10 17:49:12-03","UNICAMP","UEC","60463","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","1991","08",NA,"Menezes, NL; Souza, VC; Simão, RC","s.n.","1985","12","16","Brazil","Minas Gerais","Diamantina","Diamantina-Mendanha km 584-585","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"flor, Arbusto, até 70 cm. Flores com pétalas brancas, nas base escura. Abundância de flores","auto",NA,NA,NA,"UEC000791",NA,NA,NA,NA,NA,NA,NA
"141","2019-08-20 10:01:50-03","UNICAMP","UEC","17624","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","1990","08",NA,"Shepherd, GJ; Kinoshita, LS; Tamashiro, JY; Andrade, JB","3951","1976","12","01","Brazil","Minas Gerais","Diamantina","Estrada Diamantina a Corinto até 20 km.","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"flor, Flores esverdeadas, folhas estreitas, alt até 1 m","auto",NA,NA,NA,"UEC000782","UEC000782",NA,NA,NA,NA,NA,NA
"142","2019-08-20 10:01:50-03","UNICAMP","UEC","60200","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","1990","09",NA,"Mello-Silva, R; Cavalcanti, TB; Pirani, JR; Thomas, WW","s.n.","1985","11","23","Brazil","Minas Gerais","Diamantina","Estrada para São João da Chapada. Campo","-43.6002998352051","-18.2493991851807",NA,NA,"101169","1180","1180","flor, Planta na beira de riacho, filietes roxos, anteras amarelas. Estiletes branco, estigma amarelo","auto",NA,NA,NA,"UEC000792","UEC000792",NA,NA,NA,NA,NA,NA
"143","2019-08-20 10:01:50-03","UNICAMP","UEC","17625","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","1987","12",NA,"Joly, AB; Giulietti, AM; Martins, FR; Joly, AM; Sendulsky, T; Pereira, SMB","1741","1972","04","16","Brazil","Minas Gerais","Jaboticatubas","Ao longo da estrada da Usina.","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,"flor, Flor branca, altura 25 cm","auto",NA,NA,NA,"UEC000785","UEC000785",NA,NA,NA,NA,NA,NA
"144","2019-08-20 10:01:50-03","UNICAMP","UEC","17537","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","1987","12",NA,"Joly, AB; Semir, J; Ugadim, Y","285","1970","06","07","Brazil","Minas Gerais","Jaboticatubas","km 116 ao longo da rodovia Lagoa Santa -","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,"ori, Flores brancas, 30 cm de altura","auto",NA,NA,NA,"UEC000778","UEC000778",NA,NA,NA,NA,NA,NA
"145","2019-08-20 10:01:50-03","UNICAMP","UEC","17540","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","1987","12",NA,"Joly, AB; Semir, J; Ugadim, Y","286","1970","06","07","Brazil","Minas Gerais","Jaboticatubas","Km 116 ao longo da rodovia Lagoa Santa","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,"ori, Flor lilás, 30 cm de altura","auto",NA,NA,NA,"UEC000780","UEC000780",NA,NA,NA,NA,NA,NA
"146","2019-08-20 10:01:50-03","UNICAMP","UEC","17560","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","1987","12",NA,"Semir, J; Sazima, M","2058","1972","05","01","Brazil","Minas Gerais","Jaboticatubas","Km 120 ao ongo da rodovia Lagoa Santa -","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,"flor","auto",NA,NA,NA,"UEC000777","UEC000777",NA,NA,NA,NA,NA,NA
"147","2019-08-20 10:01:50-03","UNICAMP","UEC","17581","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","1987",NA,NA,"Semir, J; Sazima, M","4705","1973","10","29","Brazil","Minas Gerais","Jaboticatubas","km 127 da Rod. de Lagoa Santa a Conceiçã","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,"flor","auto",NA,NA,NA,"UEC000776","UEC000776",NA,NA,NA,NA,NA,NA
"148","2019-08-20 10:01:50-03","UNICAMP","UEC","17580","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","1987","12",NA,"Joly, AB; Giulietti, AM; Menezes, NL; Windisch, PG","4639","1973","10","20","Brazil","Minas Gerais","Jaboticatubas","km 137 da Rod. de Lagoa Santa a Conceiçã","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,"flor, No campo","auto",NA,NA,NA,"UEC000779","UEC000779",NA,NA,NA,NA,NA,NA
"149","2019-08-20 10:01:50-03","UNICAMP","UEC","17616","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","1987","12",NA,"Joly, AB; Semir, J; Joly, AM; Martins, F","2483","1972","05","29","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, MG 010, km 114.","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,"flor, Flor branco roxo claro","auto",NA,NA,NA,"UEC000784",NA,NA,NA,NA,NA,NA,NA
"150","2019-08-20 10:01:50-03","UNICAMP","UEC","17535","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","1987",NA,NA,"Joly, AB; Giulietti, AM; Martins, FR; Joly, AM; Sendulsky, T; Pereira, SMB","1603","1972","04","15","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, MG 010, km 114.","-43.7449989318848","-19.513599395752",NA,NA,"31264","1160","1160","ori, Flor branca, 15 a 18 cm","auto",NA,NA,NA,"UEC000775","UEC000775",NA,NA,NA,NA,NA,NA
"151","2020-02-10 17:49:11-03","UNICAMP","UEC","52684","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","1990","04",NA,"Chukr, NS; Cavalcanti, TB; Souza, VC; Simão, RC","s.n.","1986","05","04","Brazil","Minas Gerais","Santana do Riacho","km 112 da Rod. de Lagoa Santa a Condeiçã","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"ori, No campo em solo arenoso. Pétalas brancas a roxo-claras, ovário verde com pintas marrons. Estames 18, tecas amarelas e filetes brancos. Estigma amarelo e estilete branco","auto",NA,NA,NA,"UEC000783","UEC000783",NA,NA,NA,NA,NA,NA
"152","2021-03-01 16:20:48-03","UNICAMP","UEC","125353","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","2003","06",NA,"Kinoshita, LS; Mansanares, ME","00/183","2000","11","22","Brazil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó, Próximo à estátua do Juquinha.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"Flor rosa com estames e estigmas amarelos.; Campo rupestre.","auto",NA,NA,NA,"UEC000787","UEC000787",NA,NA,NA,NA,NA,NA
"153","2019-08-20 10:01:50-03","UNICAMP","UEC","52682","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.","Mello-Silva, R","1990","04",NA,"Menezes, NL","670","1977","02","28","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, km 110 da estrada Lagoa S","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"flor, Flores lilases, rosasx e brancas","auto",NA,NA,NA,"UEC000786","UEC000786",NA,NA,NA,NA,NA,NA
"154","2019-08-20 10:01:50-03","UNICAMP","UEC","32654","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.",NA,NA,NA,NA,"Sazima, M","13445","1982","03","07","Brazil","Minas Gerais","Santana do Riacho","Usina Vau da Lagoa","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"flor, Planta lenhosa com cerca de 20 cm de altura. Flores lilás claro. Fim da floração","auto",NA,NA,NA,"UEC000789","UEC000789",NA,NA,NA,NA,NA,NA
"155","2021-03-01 16:20:48-03","UNICAMP","UEC","125253","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.",NA,NA,NA,NA,"Kinoshita, LS; Tozzi, AMGA","00/389","2000","11","22","Brazil","Minas Gerais","Santana do Riacho","Vellozias Gigantes, Parque Nacional Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,"26557","1240","1240","Flores com corola roxa. Ca. 15cm.; Campo rupestre.","auto",NA,NA,NA,"UEC000657","UEC000657",NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:20:48-03","UNICAMP","UEC","125492","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult.f.",NA,NA,NA,NA,"Kinoshita, LS; Tozzi, AMGA","00/389","2000","11","22","Brazil","Minas Gerais","Santana do Riacho","Vellozias Gigantes, Parque Nacional Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,"26557","1240","1240","Flores com corola roxa. Ca. 15cm.; Campo rupestre.","auto",NA,NA,NA,"UEC000790","UEC000790",NA,NA,NA,NA,NA,NA
"157","2019-08-20 10:01:53-03","UNICAMP","UEC","17590","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","20533","1968","02","19","Brazil","Minas Gerais",NA,"Stems to ca. 50 tall. Perianth lavander,",NA,NA,NA,NA,NA,"1300","1300","flor, Stems to ca 50 cm tall. Perianth lavender, dark purple at base. Outcrop. campo and gallery margin, Serra do Cipó,km 135 (ca 150 km N of Belo Horizonte)",NA,NA,NA,NA,"UEC000740","UEC000740",NA,NA,NA,NA,NA,NA
"158","2019-08-20 10:01:53-03","UNICAMP","UEC","17591","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"Sazima, M","8520","1973","02","22","Brazil","Minas Gerais","Jaboticatubas","Estrada de Vespasiano da Conceição do Ma","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,"flor","auto",NA,NA,NA,"UEC000741","UEC000741",NA,NA,NA,NA,NA,NA
"159","2019-08-20 10:01:53-03","UNICAMP","UEC","17592","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"Sazima, M","8518","1974","02","13","Brazil","Minas Gerais","Jaboticatubas","Estrada de Vespasiano da Conceição do Ma","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,"flor","auto",NA,NA,NA,"UEC000739","UEC000739",NA,NA,NA,NA,NA,NA
"160","2019-08-20 10:01:53-03","UNICAMP","UEC","17593","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"Sazima, M","8519","1974","02","06","Brazil","Minas Gerais","Jaboticatubas","Km 132.","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,NA,"auto",NA,NA,NA,"UEC000742","UEC000742",NA,NA,NA,NA,NA,NA
"161","2019-08-20 10:01:53-03","UNICAMP","UEC","17579","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","Mello-Silva, R","1987","12",NA,"Joly, AB; Semir, J; Joly, AM; Martins, F","1371","1972","03","06","Brazil","Minas Gerais","Jaboticatubas","Km 132 ao longo da rodovia Lagoa Santa -","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,"flor, 80 cm. Flor roxa. Estames pretos","auto",NA,NA,NA,"UEC000738","UEC000738",NA,NA,NA,NA,NA,NA
"162","2019-08-20 10:01:53-03","UNICAMP","UEC","33665","S","Plantae","Liliopsida",NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"Sazima, M","13446","1982","03","08","Brazil","Minas Gerais","Santana do Riacho","km 132 ao longo da rodovia Lagoa Santa -","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"flor, Arbusto muito ramificado com 0,5 a 1,5 m de altura. Em plena floração. Flores de pétalas cor de altura. em plena flores. Flores de pétalas cor de vinho escuro e roxo","auto",NA,NA,NA,"UEC000737","UEC000737",NA,NA,NA,NA,NA,NA
"163","2019-11-06 09:57:51-03","UFOP","OUPR","14241","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R.","2000","11",NA,"Badini, J.; Silva, W.M.","s.n.","1976","05","02","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"Sobre quartzito. Erva. Flores viólaceas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-06 09:57:51-03","UFOP","OUPR","14243","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Menezes, N.L.","1983","04","06","s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"Terreno pedregoso. Erva. Flores roxas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-06 09:57:51-03","UFOP","OUPR","14240","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R.","2000","11",NA,"s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"Aderente as rochas. Erva ou arbusto. Flores violacea-clara","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-06 09:57:51-03","UFOP","OUPR","14242","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R.","2000","11",NA,"s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"Aderente as rochas. Erva ou arbusto. Flores violaceas","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-06 09:57:51-03","UFOP","OUPR","14239","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R.","2000","11",NA,"s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Diamantina","Sentinela","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-08 08:56:55-03","FURB","FURB","35844","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","Stehmann, JR","2011","04","13","Gasper, A.L. de; Assis, F.C.","2794","2011","04","09","Brasil","Minas Gerais","Serro","Lageado de Milho Verde.","-43.4880555","-18.4733334","-43.4880555","-18.4733334",NA,"1000","1000",NA,NA,NA,NA,NA,"FURB03697","FURB03697",NA,NA,NA,NA,NA,NA
"169","2021-03-16 17:54:09-03","UCS","HUCS","03125","PreservedSpecimen","Plantae","Angiospermae","Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.","1987",NA,NA,"Hatschbach, G.","51013","1987","03","17","Brasil","Minas Gerais","Presidente Kubitschek","Rod. BR-259 - Km 433","-43.562198638916","-18.6144008636475",NA,NA,"13347",NA,NA,"flor creme","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:46:51-03","MBM","MBM","415724","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Cordeiro, J.","2019","02","05","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","5539","2018","11","05","Brazil","Minas Gerais","Santana do Riacho","Lapinha da Serra, trilha do Pico da Lapinha","-43.674444","-19.105","-43.674444","-19.105",NA,"1350","1350","Erva rupícola; flor toda roxa, estigma amarelo.; Campo rupestre.",NA,NA,"Southern America",NA,"MBM415724",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:46:49-03","MBM","MBM","155109","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.",NA,NA,NA,"Menezes, N.L.","554",NA,NA,NA,"Brazil","Minas Gerais","Diamantina","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,NA,"auto",NA,"Southern America",NA,"MBM155109","MBM155109",NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:46:49-03","MBM","MBM","152141","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.",NA,NA,NA,"Menezes, N.L.; et al.; et al.","8821",NA,NA,NA,"Brazil","Minas Gerais","Diamantina","Estrada Diamantina - Mendanha, km 584-585","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,NA,"auto",NA,"Southern America",NA,"MBM152141","MBM152141",NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:46:49-03","MBM","MBM","139042","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.",NA,NA,NA,"Mello-Silva, R.; et al.; et al.","40245",NA,NA,NA,"Brazil","Minas Gerais","Diamantina","Estrada para Biri-Biri","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,NA,"auto",NA,"Southern America",NA,"MBM139042","MBM139042",NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:46:49-03","MBM","MBM","113502","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Guimarães, O.; Hatschbach, M.; Guimarães, O.","51013",NA,NA,NA,"Brazil","Minas Gerais","Presidente Kubitschek","Rod. BR-259, km 433","-43.562198638916","-18.6144008636475",NA,NA,"13347",NA,NA,NA,"auto",NA,"Southern America",NA,"MBM113502","MBM113502",NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:46:49-03","MBM","MBM","155101","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.",NA,NA,NA,"Menezes, N.L.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Santana do Riacho","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,"Southern America",NA,"MBM155101","MBM155101",NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:46:49-03","MBM","MBM","152142","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.",NA,NA,NA,"Menezes, N.L.; et al.; et al.","336",NA,NA,NA,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,"Southern America",NA,"MBM152142","MBM152142",NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:46:49-03","MBM","MBM","152138","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.",NA,NA,NA,"Menezes, N.L.; et al.; et al.","9238",NA,NA,NA,"Brazil","Minas Gerais","Trinta Reis","Estrada Serro - Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"MBM152138","MBM152138",NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:46:51-03","MBM","MBM","425575","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.","2018","02","08","Martinelli, G.; Lima, T.; Moraes, L.; Lima, T.; Moraes, L.","19124","2016","03","19","Brazil","Minas Garais","Diamantina","PE do Rio Preto, Localidade de Lajeado","-43.342222","-18.228333","-43.342222","-18.228333",NA,"1580","1580","Rupícola, heliófila, 0,40m; folhas verdes, concolores; frutos de cor castanho-amarelado; Campos rupestres.",NA,NA,"Southern America",NA,"MBM425575",NA,NA,NA,NA,NA,NA,NA
