"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"455","2020-08-20 14:57:13-03","UFSC","FLOR","7868","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Costa-Lima, J.L.","2012","11","20","Smith, L.B.; Reitz, R.","12703","1964","10","18","Brasil","Santa Catarina","Itapiranga","-53.766667","-27.166667","53º46'W","27º10'S","2m altura","FLOR0007868",NA,"Barra Macaco Branco, Rio Uruguai.","150","150",NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-08-20 14:57:13-03","UFSC","FLOR","8414","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Costa-Lima, J.L.","2012","11","20","Smith, L.B.; Reitz, R.","12884","1964","10","23","Brasil","Santa Catarina","Abelardo Luz","-52.333333","-26.566667","52º20'W","26º34'S",NA,"FLOR0008414",NA,"Abelardo Luz: 4km ao norte do município.","900","900",NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-08-20 20:39:36-03","UFSC","FLOR","46378","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Kinupp, V.F.","1997",NA,NA,"Kinupp, V.F.; Medri, C. & Francisco, E.M.","1025","1997","10","24","Brasil","Paraná","Cambé","-51.2783012390137","-23.2758007049561",NA,NA,"arvoreta, flor imaturo verdes; maduro vermelhos, 1,5m altura. Area de regeneração.","FLOR0046378",NA,"Parque Danziziger Hof.",NA,NA,NA,"Malpighiales",NA,NA,"29438","auto",NA,NA,NA,NA,NA
"458","2020-08-20 20:39:36-03","UFSC","FLOR","46537","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Kinupp, V.F.","1998",NA,NA,"Kinupp, V.F.; Medri, C. & Francisco, E.M.","848","1997","10","26","Brasil","Paraná","Cambé","-51.2783012390137","-23.2758007049561",NA,NA,"arbusto, Fruto Imaturo, verde com interior branco, 0,6m altura","FLOR0046537",NA,"Parque Municipal Dansiger Hof.",NA,NA,NA,"Malpighiales",NA,NA,"29438","auto",NA,NA,NA,NA,NA
"459","2020-08-20 20:39:36-03","UFSC","FLOR","46445","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Kinupp, V.F.; Dias, M.C.; Medr","1997",NA,NA,"Kinupp, V.F.; Medri, C. & Francisco, E.M.","785","1997","08","22","Brasil","Paraná","Cambé","-51.2783012390137","-23.2758007049561",NA,NA,"arvoreta, flor amarelas. Em regeneração.","FLOR0046445",NA,"Parque Municipal Dansiger Hof.",NA,NA,NA,"Malpighiales",NA,NA,"29438","auto",NA,NA,NA,NA,NA
"460","2020-08-20 20:39:36-03","UFSC","FLOR","28134","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Mendonça, J.O.","1995",NA,NA,"Dombrowski, L.T.; Kuniyoshi, Y.S.","s.n.","1964","09","29","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"arbusto. Freqüente no local.","FLOR0028134",NA,"Campos do Capão da Imbuia.",NA,NA,NA,"Malpighiales",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"461","2020-08-20 20:39:36-03","UFSC","FLOR","20647","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Hatschbach, G.","1990",NA,NA,"Budziak, C.; Nicolack, V.","27","1989","11","14","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"arbusto, flor amarelo-ocre, 1m altura","FLOR0020647",NA,"Recanto das Araucárias.",NA,NA,NA,"Malpighiales",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"462","2020-08-20 20:39:36-03","UFSC","FLOR","45363","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Mendonça, J.O.; Amaral, A.","2001",NA,NA,"Francisco, E.M.","s.n.","1999","11","05","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"arvoreta, Fruto Imaturo, verde; maduro vinho, 2m altura","FLOR0045363",NA,"Fazenda Banhado Grande.",NA,NA,NA,"Malpighiales",NA,NA,"46016","auto",NA,NA,NA,NA,NA
"463","2020-08-20 20:39:36-03","UFSC","FLOR","20068","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M.","1985",NA,NA,"Sobral, M.; Moraes, E.","4432","1985","10","01","Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,"arbusto","FLOR0020068",NA,"Arroio Regalado.",NA,NA,NA,"Malpighiales",NA,NA,"89305","auto",NA,NA,NA,NA,NA
"464","2020-08-20 14:57:13-03","UFSC","FLOR","15329","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M.",NA,NA,NA,"Sobral, M.; Moraes, E.","4432",NA,NA,NA,"Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,"arbusto","FLOR0015329",NA,"Arroio Regalado.",NA,NA,NA,"Malpighiales",NA,NA,"89305","auto",NA,NA,NA,NA,NA
"465","2020-08-20 14:57:13-03","UFSC","FLOR","9902","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Costa-Lima, J.L.","2012","11","20","Falkenberg, D.B.","3174","1985","09","23","Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,"arbusto, 2m altura","FLOR0009902",NA,"Rio dos Ladrões, Amaral Ferrador.",NA,NA,NA,"Malpighiales",NA,NA,"62084","auto",NA,NA,NA,NA,NA
"466","2020-08-20 14:57:13-03","UFSC","FLOR","19370","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Costa-Lima, J.L.","2012","11","19","Jarenkow, J.A.","733","1987","09","23","Brasil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"arbusto, 1,5 a 2m altura. Abundante","FLOR0019370",NA,"Beira do rio Uruguai.",NA,NA,NA,"Malpighiales",NA,NA,"18635","auto",NA,NA,NA,NA,NA
"467","2020-08-20 20:39:36-03","UFSC","FLOR","28788","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Mendonça, J.O.","1995",NA,NA,"Hatschbach, G.; Silva, J.M.","61060","1994","09","16","Brasil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"arbusto, flor alvacenta, 1,5m altura","FLOR0028788",NA,"Rio Uruguai, Estreito.",NA,NA,NA,"Malpighiales",NA,NA,"18635","auto",NA,NA,NA,NA,NA
"468","2020-08-20 20:39:36-03","UFSC","FLOR","22821","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M.","1987",NA,NA,"Jarenkow, J.A.; Sobral, M.","758","1987","10","10","Brasil","Rio Grande do Sul","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,"arvoreta, pétalas amarelas, 4m altura","FLOR0022821",NA,"Cerro do Diogo.",NA,NA,NA,"Malpighiales",NA,NA,"47489","auto",NA,NA,NA,NA,NA
"469","2020-08-20 20:39:36-03","UFSC","FLOR","19538","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M.","1990",NA,NA,"Falkenberg, D.B.; Sobral, M.","5004","1990","02","08","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,NA,"arbusto bastante ramificado, flor amarela, botão esverdeado, Fruto Imaturo, verde, 1,5m altura","FLOR0019538",NA,"Beira da estrada entre São Francisco de Assis e a praia/camping Jacaquá, a cerca de 14 km da primeira e a 1 km da estrada, à esquerda de quem vai para Jacaquá, em grande afloramento rochoso com pequenas cavernas.",NA,NA,NA,"Malpighiales",NA,NA,"48310","auto",NA,NA,NA,NA,NA
"470","2020-08-20 20:39:36-03","UFSC","FLOR","19584","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M.","1990",NA,NA,"Falkenberg, D.B.; Sobral, M.","4954","1990","02","08","Brasil","Rio Grande do Sul","São Vicente do Sul","-54.6794013977051","-29.6916999816895",NA,NA,"arbusto, flor maioria em botão, 4m altura","FLOR0019584",NA,"Base do Cerro do Loreto, entre São Vicente do Sul e São Francisco de Assis.",NA,NA,NA,"Malpighiales",NA,NA,"42672","auto",NA,NA,NA,NA,NA
"471","2020-08-20 14:57:13-03","UFSC","FLOR","38204","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Costa-Lima, J.L.","2012","11","20","Mattos, J.","32672","2004","01","10","Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"arvoreta, Fruto Maduro, , 2,5m altura","FLOR0038204",NA,"Fazenda Araucária, na barra do Rio Postinho com o Rio Rondinha.",NA,NA,NA,"Malpighiales",NA,NA,"48290","auto",NA,NA,NA,NA,NA
"472","2020-08-20 14:57:13-03","UFSC","FLOR","38314","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Costa-Lima, J.L.","2012","11","20","Mattos, J.","32429","1997","11","01","Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"arbusto, 2,5m altura","FLOR0038314",NA,"Invernadinha.",NA,NA,NA,"Malpighiales",NA,NA,"48290","auto",NA,NA,NA,NA,NA
"473","2020-08-20 14:57:13-03","UFSC","FLOR","38177","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Costa-Lima, J.L.","2012","11","20","Mattos, J.","32482","1999","10","26","Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"arvoreta, 2,5m altura","FLOR0038177",NA,"Perto da Barra do Rio Postinho com o Rio Rondinha.",NA,NA,NA,"Malpighiales",NA,NA,"48290","auto",NA,NA,NA,NA,NA
"474","2021-03-04 15:44:33-03","IF","SPSF","04599","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"D.Bento Pickel",NA,"1953","10","04","Brasil","MG","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;",NA,NA,"Fazenda Levantina",NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,"22140","auto","Magnoliopsida",NA,NA,NA,NA
"475","2021-03-04 15:44:33-03","IF","SPSF","16284","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites",NA,NA,NA,NA,NA,"G. Hatschbach","55745","1991","10","15","Brasil","PR","Pitanga","-51.7613983154297","-24.7572002410889",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de galeria&nf;;",NA,NA,"arredores","850","850","Magnoliophyta","Malpighiales","América do Sul",NA,"37178","auto","Magnoliopsida",NA,NA,NA,NA
"476","2014-10-09 13:58:18-03","UHH","HBG","515587","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Sello, F.",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"ex Herb. Reg. Berolinense; ex Herbarium Dr. Waage Berlin NEOTROP","HBG515587","HBG515587","Brasilia",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Syntype",NA
"477","2017-09-11 17:09:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"in Brasilia loco accuratius non indicato",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"478","2017-09-11 17:09:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat in prov. S. Paulo et Minas Geraes, locis editioribus, arboreto consitis",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"479","2021-02-08 12:40:56-03","UFRGS","ICN","098038","S","Plantae","Erythroxylaceae","Erythroxylum","cf. myrsinites","Erythroxylum cf. myrsinites","Mart.","Sobral, M","1990",NA,NA,"Falkenberg, DB; Sobral, M","4954","1990","02","08","Brasil","RS","São Vicente do Sul","-54.6794013977051","-29.6916999816895",NA,NA,"Doação FLOR; Arbusto 4m altura, maioria das flores em botão.; No interior de mata subtropical.",NA,NA,"Base do Cerro do Loreto, entre São Vicente do Sul e São Francisco de Assis",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"42672","auto",NA,NA,NA,NA,NA
"480","2021-02-08 12:40:56-03","UFRGS","ICN","062783","S","Plantae","Erythroxylaceae","Erythroxylum","cf. myrsinites","Erythroxylum cf. myrsinites","Mart.","Sobral, M","1985","06",NA,"Falkenberg, DB","1348","1983","12","24","Brasil","RS","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,"Arbusto 2,5m altura.; Em interior de mata, local sombreado.",NA,NA,"Na estrada para geribá, beira do Rio Capanezinho",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"71201","auto",NA,NA,NA,NA,NA
"481","2021-02-08 12:40:58-03","UFRGS","ICN","193968","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Köhler, M","2013","11","02","Köhler, M; Rabuske, CS; Brack, P","56","2013","11","02","Brasil","SC","São Joaquim","-50.415833","-28.423611","-50.415833","-28.423611","Arvoreta, cerca 3 m altura; lâminas verde-claro; com flores.; Ambiente reofítico; em fendas de rochedo/lajedo extrusivo (basalto) exposto na beira do Rio Lava Tudo. Ambiente sujeito a inundações periódicas e forte fluxo d#?#água.",NA,NA,"Rio Lava Tudo, cerca de 1 km da foz com Rio Pelotas","744","744","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-02-08 12:40:58-03","UFRGS","ICN","121363","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Kinupp, VF",NA,NA,NA,"Kinupp, VF; et al.","848","1997","10","26","Brasil","PR","Cambé","-51.2783012390137","-23.2758007049561",NA,NA,"Arbusto 0,60cm de altura; frutos imaturos verdes com interior branco. Mata ciliar.",NA,NA,"Parque Municipal Danziger Hof",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"29438","auto",NA,NA,NA,NA,NA
"483","2021-02-08 12:40:58-03","UFRGS","ICN","067468","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M","1985",NA,NA,"Sobral, M; Moraes, E","4432","1985","10",NA,"Brasil","RS","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,"Arbusto 2-3m altura, flores brancas.; Em beira de mata.",NA,NA,"Arroio Regalado",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"89305","auto",NA,NA,NA,NA,NA
"484","2021-02-08 12:40:58-03","UFRGS","ICN","125930","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M",NA,NA,NA,"Hagelund, K","13994","1982","10","06","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"29956","auto",NA,NA,NA,NA,NA
"485","2021-02-08 12:40:58-03","UFRGS","ICN","125907","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M",NA,NA,NA,"Hagelund, K","13990","1982","09","11","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"29956","auto",NA,NA,NA,NA,NA
"486","2021-02-08 12:40:58-03","UFRGS","ICN","087355","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Rossoni, MG",NA,NA,NA,"Rossoni, MG","202","1989","11","02","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,"Arbusto com estípulas persistentes, estriadas; flores com pétalas amarelas.",NA,NA,"Casa de Pedra",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"74087","auto",NA,NA,NA,NA,NA
"487","2021-02-08 12:40:58-03","UFRGS","ICN","081255","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.",NA,NA,NA,NA,"Hagelund, K","11739","1977","09","29","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,"BR +/- 166km",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"50525","auto",NA,NA,NA,NA,NA
"488","2021-02-08 12:40:58-03","UFRGS","ICN","053692","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M","1982",NA,NA,"Lins, D","s.n.","1981","11","02","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"49429","auto",NA,NA,NA,NA,NA
"489","2021-02-08 12:40:58-03","UFRGS","ICN","085900","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M",NA,NA,NA,"Sobral, M","1560","1983","03","06","Brasil","RS","Dom Pedrito","-54.6730995178223","-30.9827995300293",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"68371","auto",NA,NA,NA,NA,NA
"490","2021-02-08 12:40:58-03","UFRGS","ICN","020556","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M","1981","03","16","Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1972","10","09","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,"Arbustinho 70cm altura, flor amarela.",NA,NA,"Topo de coxilha com blocos de granito 25km N de Encruzilhada",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"62084","auto",NA,NA,NA,NA,NA
"491","2021-02-08 12:40:58-03","UFRGS","ICN","085901","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M",NA,NA,NA,"Sobral, M","671","1981","04",NA,"Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"38649","auto",NA,NA,NA,NA,NA
"492","2021-02-08 12:40:58-03","UFRGS","ICN","016269","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M",NA,NA,NA,"Rambo, B","49063","1950","10","25","Brasil","RS","Esteio","-51.17919921875","-29.861400604248",NA,NA,NA,NA,NA,"Perto de Canoas",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"7214","auto",NA,NA,NA,NA,NA
"493","2021-02-08 12:40:58-03","UFRGS","ICN","170609","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Matzenbacher, NI",NA,NA,NA,"Matzenbacher, NI","s.n.","2011","10","02","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"Arbusto, 3m altura em início de floração.; Campo limpo.",NA,NA,"Fazenda São Maximiano, BR-116 km 308",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA
"494","2021-02-08 12:40:58-03","UFRGS","ICN","008649","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M","1982","10",NA,"Lindeman, JC; Irgang, BE","s.n.","1971","10","17","Brasil","RS","Lavras do Sul","-53.8950004577637","-30.8131008148193",NA,NA,"Arbusto 2,5m altura.; Campo seco e pedregoso, barranco da sanga.",NA,NA,"Fazenda do Posto, 12km E de Lavras",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"76406","auto",NA,NA,NA,NA,NA
"495","2021-02-08 12:40:58-03","UFRGS","ICN","146145","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Grings, M",NA,NA,NA,"Grings, M","297","2006","10","31","Brasil","RS","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,"Arvoreta de 4 m; folhas míudas e frutos vermelhos.; Mata ripária do rio Caí",NA,NA,"Pedancino","120","120","Dicotyledon",NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA
"496","2021-02-08 12:40:58-03","UFRGS","ICN","049011","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M","1981","02",NA,"Sobral, M","430","1980","11","01","Brasil","RS","Rosário do Sul","-54.9141998291016","-30.25830078125",NA,NA,"Árvore pequena.; Em beira de mato.",NA,NA,"Estância do Mato Seco",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"71660","auto",NA,NA,NA,NA,NA
"497","2021-02-08 12:40:58-03","UFRGS","ICN","030294","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M","1982","10",NA,"Porto, ML; et al.","1832","1975","11","16","Brasil","RS","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,"Cerro Armour",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"79795","auto",NA,NA,NA,NA,NA
"498","2021-02-08 12:40:58-03","UFRGS","ICN","081261","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M","1982","10",NA,"Hagelund, K","6194","1971","11","20","Brasil","RS","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,"Beira do Rio Piratini",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"25915","auto",NA,NA,NA,NA,NA
"499","2021-02-08 12:40:58-03","UFRGS","ICN","093480","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Záchia, RA",NA,NA,NA,"Záchia, RA","441","1991","09","08","Brasil","RS","São Borja","-56.0043983459473","-28.6606006622314",NA,NA,"K5C5A(10)G(3), pérala com escamo interno, filetes soldados na base.",NA,NA,"Rio Butuí",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"75549","auto",NA,NA,NA,NA,NA
"500","2021-02-08 12:40:58-03","UFRGS","ICN","040413","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M","1981","03","16","Fleig, M","760","1977","10","08","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,NA,"Entre Amaral Ferrador e Canguçu",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"501","2021-02-08 12:40:58-03","UFRGS","ICN","053691","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M","1982",NA,NA,"Stehmann, JR; Sobral, M","s.n.","1981","12","21","Brasil","RS","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,"Arvoreta estéril.; Em interior de mata ciliar.",NA,NA,"Arroio Lajeadinho",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"89305","auto",NA,NA,NA,NA,NA
"502","2021-02-08 12:40:58-03","UFRGS","ICN","125929","S","Plantae","Erythroxylaceae","Erythroxylum","myrsinites","Erythroxylum myrsinites","Mart.","Sobral, M",NA,NA,NA,"Hagelund, K","14491","1983","01","15","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"29956","auto",NA,NA,NA,NA,NA
