"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","class","order","continentOcean","phylum","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","preparationType","individualCount","typeStatus","previousCatalogNumber"
"149","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Balansa, B",NA,NA,NA,"Venezuela",NA,NA,"in valle Y-Can prope Venezuela",NA,NA,NA,NA,"Floret Novembri ad Februarium",NA,"P03P6N0074","4539?",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Miers, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P03P6N0074","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Hassler, E",NA,NA,NA,"Paraguay",NA,NA,"Etiam in Paraguay supra arbores in sylvis montanis prope Piribebuy et ad Ipé Hú in Sierra Maracayu",NA,NA,NA,NA,NA,NA,"P03P6N0074","5369?",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Hassler, E",NA,NA,NA,"Paraguay",NA,NA,"Etiam in Paraguay supra arbores in sylvis montanis prope Piribebuy et ad Ipé Hú in Sierra Maracayu",NA,NA,NA,NA,NA,NA,"P03P6N0074","1934",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Hassler, E",NA,NA,NA,"Paraguay",NA,NA,"Etiam in Paraguay supra arbores in sylvis montanis prope Piribebuy et ad Ipé Hú in Sierra Maracayu",NA,NA,NA,NA,NA,NA,"P03P6N0074","1934?",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Balansa, B",NA,NA,NA,"Venezuela",NA,NA,"in valle Y-Can prope Venezuela",NA,NA,NA,NA,"Floret Novembri ad Februarium",NA,"P03P6N0074","4539",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Weir, JR",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,"P03P6N0074","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Weir, J",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,"P03P6N0074","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Herbert, W",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,"P03P6N0074","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Sander",NA,NA,NA,"Brazil","Santa Catarina",NA,"in prov. S. Catharina",NA,NA,NA,NA,NA,NA,"P03P6N0074","s.n.(Hort.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro supra arbores ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,"P03P6N0074","639?",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Sander",NA,NA,NA,"Brazil","Santa Catarina",NA,"in prov. S. Catharina",NA,NA,NA,NA,NA,NA,"P03P6N0074","s.n.(Hort.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Herbert, W",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,"P03P6N0074","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro supra arbores ad Serra dos Orgãos",NA,NA,NA,NA,NA,NA,"P03P6N0074","639",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","São Paulo","Itu","in arboribus ad Serra do Mar prope Ytú","-47.29","-23.26",NA,NA,NA,NA,"P03P6N0074","618",NA,NA,"Southern America",NA,"22309","auto",NA,NA,NA,NA,NA,NA,NA
"164","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Miers, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P03P6N0074","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","São Paulo","Itu","in arboribus ad Serra do Mar prope Ytú","-47.29","-23.26",NA,NA,NA,NA,"P03P6N0074","618?",NA,NA,"Southern America",NA,"22309","auto",NA,NA,NA,NA,NA,NA,NA
"166","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Hassler, E",NA,NA,NA,"Paraguay",NA,NA,"Etiam in Paraguay supra arbores in sylvis montanis prope Piribebuy et ad Ipé Hú in Sierra Maracayu",NA,NA,NA,NA,NA,NA,"P03P6N0074","5369",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","fimbriatum","Oncidium fimbriatum","Lindl.",NA,NA,NA,NA,"Fr. Bauer",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Oncidium","fimbriatum","Oncidium fimbriatum","Lindl.",NA,NA,NA,NA,"Bauer, FA",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-08 12:52:10-03","UFRGS","ICN","047189","S","Plantae","Orchidaceae","Baptistonia","cornigera","Baptistonia cornigera","(Lindl.) Chiron & V.P. Castro","Chiron, G","2007","02",NA,"Waechter, JL","1980","01","02","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,"Epífito sobre Pachystroma longifolium (mata-olho). Flores amarelas com manchas pardas.; Em interior de mato.","ICN00039226",NA,"1517",NA,NA,"América do Sul","Monocotyledon","38612","auto",NA,NA,NA,NA,NA,NA,NA
"170","2021-02-08 12:52:10-03","UFRGS","ICN","035870","S","Plantae","Orchidaceae","Baptistonia","cornigera","Baptistonia cornigera","(Lindl.) Chiron & V.P. Castro","Chiron, G","2007","02",NA,"Waechter, JL","1977","12","19","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,"Flores amarelas com estrias pardas. Epífito.; Próximo ao riacho.","ICN00039225",NA,"674",NA,NA,"América do Sul","Monocotyledon","20837","auto",NA,NA,NA,NA,NA,NA,NA
"171","2021-02-08 12:52:10-03","UFRGS","ICN","136137","S","Plantae","Orchidaceae","Baptistonia","cornigera","Baptistonia cornigera","(Lindl.) Chiron & V.P. Castro","Chiron, G",NA,NA,NA,"Musskopf, E; Waechter, JL","2004","12","21","Brasil","RS","Viamão","Parque Estadual de Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,"Epilítico em Floresta de Encosta Sudeste entre a Praia de Fora e a Praia do Tigre",NA,NA,"343",NA,NA,"América do Sul","Monocotyledon","41667","auto",NA,NA,NA,NA,NA,NA,NA
"172","2021-02-08 12:52:10-03","UFRGS","ICN","014955","S","Plantae","Orchidaceae","Baptistonia","cornigera","Baptistonia cornigera","(Lindl.) Chiron & V.P. Castro","Chiron, G","2007","02",NA,"Dutra, J","1926","01","01","Brasil","RS","Gravataí","fazenda Fialho","-50.9919013977051","-29.9444007873535",NA,NA,"in silva","ICN00039223",NA,"955",NA,NA,"América do Sul","Monocotyledon","25424","auto",NA,NA,NA,NA,NA,NA,NA
"173","2021-02-08 12:52:10-03","UFRGS","ICN","110829","S","Plantae","Orchidaceae","Baptistonia","cornigera","Baptistonia cornigera","(Lindl.) Chiron & V.P. Castro","Chiron, G","2007","02",NA,"Nunes, VF","1993","12","22","Brasil","RS","Guaíba","Passo do Petim Faz. São Maximiano Cerro do Poeta","-51.3250007629395","-30.113899230957",NA,NA,"Flores amrelas com manchas castanhas. Epífita.; Local com luz difusa a ombrofita.","ICN00039227",NA,"1382",NA,NA,"América do Sul","Monocotyledon","28343","auto",NA,NA,NA,NA,NA,NA,NA
"174","2021-02-08 12:52:10-03","UFRGS","ICN","004319","S","Plantae","Orchidaceae","Baptistonia","cornigera","Baptistonia cornigera","(Lindl.) Chiron & V.P. Castro","Chiron, G","2007","02",NA,"Korner, L","1965","12","15","Brasil","RS","Porto Alegre","Partenon","-51.2299995422363","-30.0331001281738",NA,NA,NA,"ICN00039224",NA,"s.n.",NA,NA,"América do Sul","Monocotyledon","29946","auto",NA,NA,NA,NA,NA,NA,NA
"175","2021-02-08 12:52:10-03","UFRGS","ICN","015121","S","Plantae","Orchidaceae","Baptistonia","cornigera","Baptistonia cornigera","(Lindl.) Chiron & V.P. Castro","Chiron, G","2007","02",NA,"Dutra, J","1930","12","29","Brasil","RS","São Leopoldo","Ferrabraz","-51.1472015380859","-29.7602996826172",NA,NA,"Flores tigrina.","ICN00039222",NA,"1121",NA,NA,"América do Sul","Monocotyledon","10287","auto",NA,NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:52:10-03","UFRGS","ICN","015145","S","Plantae","Orchidaceae","Baptistonia","cornigera","Baptistonia cornigera","(Lindl.) Chiron & V.P. Castro","Chiron, G","2007","02",NA,"Dutra, J",NA,NA,NA,"Brasil","RS","São Leopoldo","Quinta São Manoel","-51.1472015380859","-29.7602996826172",NA,NA,NA,"ICN00039228",NA,"1145",NA,NA,"América do Sul","Monocotyledon","10287","auto",NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:52:15-03","UFRGS","ICN","185344","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W. Chase & N.H. Williams","Castro, JB","2017","05","25","Castro, JB; Singer, RB Breier,","2016","01","08","Brasil","RS","Itaara",NA,"-53.7647018432617","-29.6096992492676",NA,NA,NA,"ICN00039959",NA,"s.n.",NA,NA,"América do Sul","Monocotyledon","17818","auto",NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:52:15-03","UFRGS","ICN","185356","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W. Chase & N.H. Williams","Castro, JB","2017","05","25","Castro, JB; Singer, RB","2016","02","28","Brasil","RS","Maquiné",NA,"-50.2071990966797","-29.6749992370605",NA,NA,NA,"ICN00039957",NA,"s.n.",NA,NA,"América do Sul","Monocotyledon","28094","auto",NA,NA,NA,NA,NA,NA,NA
"179","2021-02-08 12:52:15-03","UFRGS","ICN","185345","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W. Chase & N.H. Williams","Castro, JB","2017","05","25","Castro, JB; Singer, RB Breier,","2016","01","08","Brasil","RS","Itaara",NA,"-53.7647018432617","-29.6096992492676",NA,NA,NA,"ICN00039962",NA,"s.n.",NA,NA,"América do Sul","Monocotyledon","17818","auto",NA,NA,NA,NA,NA,NA,NA
"180","2021-02-08 12:52:15-03","UFRGS","ICN","185346","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W. Chase & N.H. Williams","Castro, JB","2017","05","25","Castro, JB; Singer, RB Breier,","2016","01","08","Brasil","RS","Itaara",NA,"-53.7647018432617","-29.6096992492676",NA,NA,NA,"ICN00039961",NA,"s.n.",NA,NA,"América do Sul","Monocotyledon","17818","auto",NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 12:52:15-03","UFRGS","ICN","185325","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W. Chase & N.H. Williams","Castro, JB","2017","05","25","Castro, JB; Singer, RB","2015","12","10","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,"ICN00039960",NA,"s.n.",NA,NA,"América do Sul","Monocotyledon","29946","auto",NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:52:19-03","UFRGS","ICN","033221","S","Plantae","Orchidaceae","Oncidium","cornigerum","Oncidium cornigerum","Lindl.",NA,NA,NA,NA,"Waechter, JL","1977","03","13","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,"Epífita com flores amarelas salpicadas de pardo.; Beira de rio","ICN00040649",NA,"458",NA,NA,"América do Sul","Monocotyledon","38612","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","39246","PreservedSpecimen","Plantae","Orchidaceae","Baptistonia","cornigera","Baptistonia cornigera","(Lindl.) Chiron & V.P.Castro","Castro, J.B.","2016","08","04","Spanholi, J.","2000","12",NA,"Brasil","Rio Grande do Sul","Pinhal da Serra","balsa para Anita Garibaldi",NA,NA,NA,NA,"erva epifítica, charutinho","HAS0039246",NA,"s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","82306","PreservedSpecimen","Plantae","Orchidaceae","Baptistonia","cornigera","Baptistonia cornigera","(Lindl.) Chiron & V.P.Castro","Castro, J.B.","2016","08","04","Silveira, N.","1987","08",NA,"Brasil","Rio Grande do Sul","Osório","Maquiné, na Estação Experimental Fitotécnica","-50.2696990966797","-29.8866996765137",NA,NA,"No mato. Epifito. Flores amarelas","HAS0082306",NA,"5575",NA,NA,NA,"Magnoliophyta","27350","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","17757","PreservedSpecimen","Plantae","Orchidaceae","Baptistonia","cornigera","Baptistonia cornigera","(Lindl.) Chiron & V.P.Castro","Castro, J.B.","2016","08","04","Abruzzi, M.L.","1982","12",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico, mata ao longo do rio Jacuí.","-51.7221984863281","-29.9591999053955",NA,NA,"Epífita, com flores amarelas e manchas vermelhas.","HAS0017757",NA,"752",NA,NA,NA,"Magnoliophyta","78415","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","19245","PreservedSpecimen","Plantae","Orchidaceae","Baptistonia","cornigera","Baptistonia cornigera","(Lindl.) Chiron & V.P.Castro",NA,NA,NA,NA,"Corrêa, J.C.","1984","01",NA,"Brasil","Rio Grande do Sul","São Pedro do Sul",NA,"-54.1789016723633","-29.6205997467041",NA,NA,"Planta rara, flores amarelas com manchas marrom.","HAS0019245",NA,"47",NA,NA,NA,"Magnoliophyta","32227","auto",NA,NA,NA,NA,NA,NA,NA
"187","2020-08-26 10:50:19-03","MCN-FZBRS","HAS","95917","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Castro, J. B.","2019",NA,NA,"Soares, J. F.","2018","12",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico de Porto Alegre, Área de Coleções do Arboreto - Coleção Plantas de Clima Tropical.","-51.176748","-30.051025","-51.176748","-30.051025","Flores amarelas com manchas marrons. Pseudobulbo em formato de charuto. Holoepífita habitual de ocorrência rara e espontânea no JBPA.","HAS0095917",NA,"47",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 10:13:17-03","IBt","SP","35219","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Jörgensen, P",NA,NA,NA,"Paraguai",NA,NA,"Villa Rica",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:13:17-03","IBt","SP","24484","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Hoehne, FC",NA,NA,NA,"Brasil",NA,NA,"Proc. ignorada. Cultivada em São Paulo, fl. 8/XI/1929",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:13:17-03","IBt","SP","50490","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Rohr, JA","1951","12",NA,"Brasil","Santa Catarina",NA,"Rio Tavares",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 10:13:17-03","IBt","SP","50641","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Pabst, GFJ",NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-21 10:13:17-03","IBt","SP","54300","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Proc. ignorada. Cultivada em São Paulo, fl. III/1947",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-21 10:13:17-03","IBt","SP","196431","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Kummrow, R","1982","01","19","Brasil","Paraná","Cerro Azul","Cabeceira do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"1678",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:13:17-03","IBt","SP","118409","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Nascimento, LC; Pereira, MA",NA,NA,NA,"Brasil","São Paulo","Brotas","Sítio do Sr. Dante Martinelli, 1 km da cidade. Cultivada no Jardim Botânico de São Paulo, fl. 13/XII/1965","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 10:13:17-03","IBt","SP","109795","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Nascimento, LC; Pereira, MA","1963","07",NA,"Brasil","São Paulo","Brotas","Sítio do Sr. Martinelli, 1 km da cidade. Cultivada em São Paulo, fl. 4/I/1965","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:13:17-03","IBt","SP","268726","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Anunciação, EA; Oliveira, RJ","1993","12","13","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, praia do Rio Verde, costão Rochoso","-47.5499992370605","-24.7000007629395",NA,NA,"Epífita, labelo verde, tépalas verde com manchas vináceas",NA,NA,"423",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:13:17-03","IBt","SP","247185","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Mamede, MCH; et al.","1990","12","17","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,"Epífita sobre tronco de árvore, tépalas amarelas com estrias castanho avermelhadas, exceto o labelo eixo da inflorescência com lenticeloas esverdeadas, corona amarelo claro, políneas amarelo ouro",NA,NA,"349",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:13:17-03","IBt","SP","263440","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Rossi, L; et al.","1992","12","15","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para o caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,"Tépalas verde amareladas, com manchas castanhas",NA,NA,"1244",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:13:17-03","IBt","SP","16814","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Hoehne, FC",NA,NA,NA,"Brasil","São Paulo","Itú","Mata da Reserva Florestal Washington Luis. Cultivada em São Paulo (Butantã), fl. 8/I/1926","-47.2900009155273","-23.2600002288818",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"22309","auto",NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:13:17-03","IBt","SP","118402","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Brolio, P",NA,NA,NA,"Brasil","São Paulo","Peruíbe","Cultivada no Jardim Botânico de São Paulo, fl. 2/XII/1965","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:13:17-03","IBt","SP","344556","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams",NA,NA,NA,NA,"Alves, M; Anunciação, EA; Garcia, RJF","1999","01","07","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Trilha para o morrinho","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,"1771",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:13:17-03","IBt","SP","294106","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Nicolau, SA; Mana de Deus, JR; Kakuta, FY; Espírito Santo, CE; Martins, R; Nishie, MJ; Guede","1994","04","07","Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, área aberta, em frente a plataforma.","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,"844",NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:13:17-03","IBt","SP","316432","S","Plantae","Orchidaceae","Gomesa","cornigera","Gomesa cornigera","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Amaral Jr, A","1973","01","03","Brasil","São Paulo","São Manuel",NA,"-48.5699996948242","-22.7299995422363",NA,NA,NA,NA,NA,"1359",NA,NA,NA,NA,"24793","auto",NA,NA,NA,NA,NA,NA,NA
