"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"150","2020-09-09 13:31:04-03","UNESP-IBILCE","SJRP","12418","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen","G. Hatschbach",NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brasil","Paraná","Guaraqueçaba","rio murato, próximo ao salto","-48.3288993835449","-25.3066997528076",NA,NA,"Arvore 5 m, frutos avermelhados.;",NA,NA,"Tracheophyta","Boraginales",NA,"América do Sul",NA,NA,NA,"37295","auto","Magnoliopsida",NA,NA,NA,NA,NA
"151","2020-08-31 08:53:22-03","INPA","INPA","130769","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Silva, MG da",NA,NA,NA,"Silva, MG da","1978","11","14","Brasil","Pará","Itaituba","Km 85 da Estrada Itaituba-Jacareacanga, Km 85 da estrada Itaituba, Jacarecanga, Parque Nacional do Tapajós (I.B.D.F.); Reserva Biológica, ramal do Pau Rosa. Mata de terra firme, solo argiloso.","-56.7","-4.3","-56.7","-4.3",NA,"INPA0130769","INPA0130769 INPA0130769_e","Dicotyledon Asterids","Boraginales","3733","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-08-31 08:53:22-03","INPA","INPA","135420","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Silva, MG da","1980",NA,NA,"Silva, MG da","1980","06","10","Brasil","Pará","Tucuruí","Tucuruí, Breu Branco, Tucuruí, Breu Branco. Mata de terra firme, solo areno-argiloso.","-49.7","-3.9","-49.7","-3.9",NA,"INPA0135420","INPA0135420 INPA0135420_e","Dicotyledon Asterids","Boraginales","5456","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-08-31 08:53:22-03","INPA","INPA","14695","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Costa, MAS","2014","09","23","Duarte, AP","1962","09","07","Brasil","Amazonas","Benjamin Constant","Alto Solimões, Benjamim Constant, Alto Solimões.","-70.03","-4.375833","-70.03","-4.375833",NA,"INPA0014695","INPA0014695 INPA0014695_e INPA0014695_e1","Dicotyledon Asterids","Boraginales","6894","Southern America","70","70",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-08-31 08:53:22-03","INPA","INPA","31459","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Hill, SR","1972",NA,NA,"Maas, PJM","1971","05","18","Brasil","Acre","Cruzeiro do Sul","Rio Juruá-Mirim, Aldeota, Aldeota between Porangaba & Papagaio, Rio Juruá-Mirim. Forest on terra firme.","-72.757397","-8.186353","-72.757397","-8.186353",NA,"INPA0031459","INPA0031459 INPA0031459_e","Dicotyledon Asterids","Boraginales","P13095","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-08-31 08:53:22-03","INPA","INPA","11276","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Costa, MAS","2014","09","23","Huber, JE","1904","05","01","Brasil","Amazonas","Boca do Acre","Rio Purús, Ponto Alegre, Rio Purus, Monte Verde. Capoeira.","-65.133333","-4.245667","-65.133333","-4.245667",NA,"INPA0011276","INPA0011276 INPA0011276_e","Dicotyledon Asterids","Boraginales","MG4599","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-08-31 08:53:22-03","INPA","INPA","198552","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Costa, MAS","2014","09","17","Freitas, MA de","1991","06","26","Brasil","Amazonas","Manaus","Distrito Agropecuário, ZF3., Distrito Agropecuário - Reserve 1501-km 41.","-59.716667","-2.4","-59.716667","-2.4",NA,"INPA0198552","INPA0198552 INPA0198552_1 INPA0198552_1e INPA0198552_e INPA0198552_e1","Dicotyledon Asterids","Boraginales","795","Southern America","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-06-15 15:29:37-03","UNESP-RC","HRCB","35899","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Ranga, N.T.","2003","03",NA,"Guilherme, F.A.G.","2002","03","20","Brasil","São Paulo","Sete Barras","Parque Intervales","-48.083333","-24.233333","48º05'W","24º14'S","Árvore, aproximadamente 8m de altura; frutos verdes e frutos maduros vermelhos.",NA,NA,NA,NA,"279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-06-15 15:29:37-03","UNESP-RC","HRCB","66803","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Grillo, R. M. M. & et al.",NA,NA,NA,"Grillo, R. M. M.",NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"159","2020-06-15 15:29:37-03","UNESP-RC","HRCB","21879","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Ranga, N.T.","2003","03",NA,"Galetti, M.","1994","12","20","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,"Árvore 5m de altura, flores brancas.",NA,NA,NA,NA,"1087",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"160","2020-06-15 15:29:37-03","UNESP-RC","HRCB","21367","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Almeida-Scabbia, R.J.","1999","01",NA,"Almeida-Scabbia, R.J.","1994","04","08","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,"Árvore, 20m de altura; muitos frutos vermelhos, poucos verdes.",NA,NA,NA,NA,"212",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"161","2020-06-17 15:24:57-03","UNESP-RC","HRCB","15839","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Neusa Taroda Ranga",NA,NA,NA,"Assis, M. A. de",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"162","2020-06-15 15:29:37-03","UNESP-RC","HRCB","10074","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Stapf, M.","2005","08","09","Furlan, A.","1989","03","12","Brasil","São Paulo","Ubatuba","Picinguaba. Estrada da Casa da Farinha.","-45.0699996948242","-23.4300003051758",NA,NA,"Árvore, 8m de alt. Frutos de verdes até vermelhos-brilhantes.",NA,NA,NA,NA,"765",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"163","2017-11-24 14:10:16-02","UFLA","ESAL","73","S","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Ary",NA,NA,NA,"Hoehne, FC",NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"; ; ;",NA,NA,NA,NA,"28776",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"164","2020-06-25 16:06:11-03","FUVATES","HVAT","4289","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","A. A. Oliveira","2010","08","10","M. Verdi; R. P. Hasckel; G. Klemz","2009","06","15","Brasil","Santa Catarina","Siderópolis","reserva biológica estadual do Aguaí.","-49.603889","-28.549444","-49º36'14''W","-28º32'58''S","Doação do Herbário FURB, registro FURB 13359; Estádio suces.: avançado, altura 10m, arvore, fruto maduro vermelho; Florística IFFSC 57, floresta ombrófila densa, entorno do fragmento","HVAT00004289",NA,NA,NA,"2258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-06-25 16:06:11-03","FUVATES","HVAT","3083","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","M. Stapf","2006","01","01","M. Sobral","1989","02","01","Brasil","Rio Grande do Sul","Osório",NA,"-50.269722","-29.886667","-50º16'11''W","-29º53'12''S","Doação do Herbário ICN, registro ICN 84471; Arvoreta 3 a 4 metros, frutos imaturos; Mata atlântica alterada, na encosta do morro em frente a cidade.","HVAT00003083",NA,NA,NA,"6076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-06-25 16:06:11-03","FUVATES","HVAT","738","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","A.A. de Oliveira","2011","02","23","T. J. Cadorin; B. Grosch; R. Zimmermann; C. P. Lopes","2010","02","16","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Morro do it.","-49.118056","-27.006944","-49º7'5''W","-27º0'25''S","Doação do herbário FURB, registro FURB 29920; planta arbórea, fruto verde","HVAT00000738",NA,NA,NA,"1302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-01-26 13:52:48-03","IMA","MAC","4464","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"R.K.Klein","1967","06","18","Brasil","Santa Catarina","Morro do Ribeirão.",NA,"-48.549922","-27.719764","-48.549922","-27.719764","Árvore ca. de 18m de altura. Frutos verdes.; Restinga.","MAC0004464","MAC0004464",NA,NA,"7353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-01-26 13:52:48-03","IMA","MAC","4460","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"R.K.Klein","1967","02","15","Brasil","Santa Catarina","Morro Costa da Lagoa.",NA,"-48.479975","-27.576125","-48.479975","-27.576125","Árvore. Frutos imaturos.; Restinga.","MAC0004460","MAC0004460",NA,NA,"7197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-09-12 05:00:02-03","US","US","2699860","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","1968","7","27","Brazil","Rondônia",NA,"Brazilian Amazonia. Basin of Rio Madeira. 1km. south of Riberão, road Abunã-Guajará-Mirim.",NA,NA,NA,NA,NA,"US02891638","US02891638_01",NA,"Lamiales","6566","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","2427384","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"R. M. Klein","1954","2","8","Brazil","Santa Catarina",NA,"Cunhas, Itajaí.",NA,NA,NA,NA,NA,"US02891630","US02891630_01",NA,"Lamiales","1153","South America","10",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","3168129","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"A. Ducke","1944","2","24","Brazil","Amazonas",NA,"Amazonia. Tonantins, mata da terra firme.",NA,NA,NA,NA,NA,"US02891640","US02891640_01",NA,"Lamiales","1567","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","2104856","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"R. Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,"Morro do Baú-Itajai.",NA,NA,NA,NA,NA,"US02891631","US02891631_01",NA,"Lamiales","3080","South America","400",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","2427340","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"R. M. Klein","1956","1","24","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajaí.",NA,NA,NA,NA,NA,"US02891627","US02891627_01",NA,"Lamiales","1818","South America","50",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","1934574","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"-- Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,"Morro do Baú-Itajai.",NA,NA,NA,NA,NA,"US02891632","US02891632_01",NA,"Lamiales","C2037","South America","400",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","2699863","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"G. T. Prance, B. S. Pena, J. F. Ramos & O. P. Monteiro","1966","9","2","Brazil","Amazonas",NA,"Brazilian Amazônia. Manaus-Itacoatiara Highway. Reserva Florestal Ducke, km. 26.",NA,NA,NA,NA,NA,"US02891639","US02891639_01",NA,"Lamiales","2172","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","2699922","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"P. J. M. Maas, K. Kubitzki, W. C. Steward, J. F Ramos & et al.","1971","5","18","Brazil","Acre",NA,"Brazilian Amazônia. Cruzeiro do Sul, Rio Jurua & Rio Moa. Aldeota between Porangaba & Papagaio, Rio Juruá-Mirim.",NA,NA,NA,NA,NA,"US02891637","US02891637_01",NA,"Lamiales","P13095","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","1572374","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"P. K. Dusén","1911","12","28","Brazil","Paraná",NA,"Rio Cubatão.",NA,NA,NA,NA,NA,"US02891642","US02891642_01",NA,"Lamiales","13649","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","1461174","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","1929","8","10","Peru","Loreto",NA,"Dept. Loreto: Iquitos.",NA,NA,NA,NA,NA,"US02891634",NA,NA,"Lamiales","27418","South America - Neotropics","100",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","1907276","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"A. Ducke","1944","2","24","Brazil","Amazonas",NA,"Amazonia. Tonantins, mata da terra firme.",NA,NA,NA,NA,NA,"US02891641","US02891641_01",NA,"Lamiales","1567","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","3332342","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & J. Motta","1995","8","12","Brazil","Bahia",NA,"Prado, km 15-25 da rodovia para Itamaraju (mun. Prado).",NA,NA,NA,NA,NA,"US02891636","US02891636_01",NA,"Lamiales","63001","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","2571691A","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"W. Ehrhardt","1910","2",NA,"Brazil","Santa Catarina",NA,"Joinville.",NA,NA,NA,NA,NA,"US02891633","US02891633_01",NA,"Lamiales","19","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","2575117","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"R. M. Klein","1967","4","18","Brazil","Santa Catarina",NA,"Ilha de Santa Catarina-Florianópolis-S.C. Morro do Ribeirão.",NA,NA,NA,NA,NA,"US02891623","US02891623_01",NA,"Lamiales","7353","South America","250",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","1518841","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"G. Tessmann","1923","12","28","Peru",NA,NA,"Ost-Peru. Stromgebet des Ucayali von 10° S bis úm Mündúng. Station: Mittl [interpreted] Ucayali. Yarinacocha.",NA,NA,NA,NA,NA,"US02891635","US02891635_01",NA,"Lamiales","3483","South America - Neotropics","150",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","2829719","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"-- Reitz & Klein, --","1958","2","28","Brazil","Santa Catarina",NA,"Três Barras, Caruva, S. Francisco do Sul.",NA,NA,NA,NA,NA,"US02891626","US02891626_01",NA,"Lamiales","6504","South America","200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","2575119","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"R. M. Klein","1967","2","15","Brazil","Santa Catarina",NA,"Ilha de Santa Catarina-Florianópolis-S.C. Morro Costa da Lagoa.",NA,NA,NA,NA,NA,"US02891624","US02891624_01",NA,"Lamiales","7197","South America","200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","2403419","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"-- Reitz & Klein, --","1959","1","15","Brazil","Santa Catarina",NA,"Novo Horizonte, Lauro Müller.",NA,NA,NA,NA,NA,"US02891625","US02891625_01",NA,"Lamiales","8256","South America","450",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","2427341","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"R. M. Klein","1955","1","4","Brazil","Santa Catarina",NA,"Cunhas, Itajaí.",NA,NA,NA,NA,NA,"US02891629","US02891629_01",NA,"Lamiales","1005","South America","10",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","2427339","PreservedSpecimen","Plantae","Cordiaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"R. M. Klein","1955","4","14","Brazil","Santa Catarina",NA,"Cunhas, Itajaí.",NA,NA,NA,NA,NA,"US02891628","US02891628_01",NA,"Lamiales","1290","South America","10",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"189","2019-12-09 17:29:36-03","UFPR","EFC","16093","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Seki M. S.","2017","09","27","Seki, M.S.","2017","09","26","Brasil","Santa Catarina","Palhoça","Obra Contorno Rodoviário Florianópolis","-48.7202","-27.6591","-48.7202","-27.6591","Arvoreta 4,5 m, sem flores e com frutos maduros; ocorrência em carreadouro que corta fragmento. Floresta Ombrófila Densa Submontana __COMMOM_NAME__: louro","EFC016093",NA,NA,NA,NA,NA,"143","143",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-12-09 17:29:36-03","UFPR","EFC","15702","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Seki, M.S.",NA,NA,NA,"Seki, M.S.","2017","02","22","Brasil","Santa Catarina","Biguaçu","Obra Contorno Rodoviário Florianópolis","-48.7028","-27.3949","-48.7028","-27.3949","Arvoreta 5 m, com flores secas e frutos maduros, ocorrência isolada em campo antrópico. Floresta Ombrófila Densa Submontana","EFC015702",NA,NA,NA,NA,NA,"42","42",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-12-09 17:29:36-03","UFPR","EFC","5166","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"Lima, R.X.","1995","03","22","Brasil","Paraná","Guaraqueçaba","Potinga","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore com 10m de altura, frutos vermelhos carnosos. __COMMOM_NAME__: Juriti","EFC005166",NA,NA,NA,"323",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"192","2019-11-13 11:17:02-03","USP","SPF","101677","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Sartori, A",NA,NA,NA,"Sartori, A","1995","02","08","Brasil","São Paulo","Barra do Turvo",NA,"-48.466944","-24.79375","-48.466944","-24.79375",NA,"SPF00101677","SPF00101677",NA,NA,"32660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-13 11:17:02-03","USP","SPF","147930","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Hoehne, FC",NA,NA,NA,"Bondar, G","1937","10","20","Brasil","Bahia",NA,"Água Preta.",NA,NA,NA,NA,NA,"SPF00147930","SPF00147930",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-13 11:17:02-03","USP","SPF","19355","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Hatschbach, G","1979","01",NA,"Hatschbach, G","1979","01","04","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,"SPF00019355","SPF00019355",NA,NA,"41828",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"195","2019-11-13 11:17:02-03","USP","SPF","86469","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","Ranga, NT","2001",NA,NA,"Andrade, MAB","1962","05",NA,"Brasil","São Paulo","Guarujá",NA,"-46.25","-23.9899997711182",NA,NA,NA,"SPF00086469","SPF00086469",NA,NA,"s.n.",NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"196","2021-03-25 13:51:48-03","UNIVILLE","JOI","1745","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","F.C.S. Vieira","2005","03","27","F.C.S. Vieira","2005","03","24","Brasil","Santa Catarina","Joinville","Cubatão.","-48.8456001281738","-26.3043994903564",NA,NA,"; HABITAT: interior do fragmento; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI001745","JOI001745",NA,NA,"939",NA,"15","15",NA,"37150","auto",NA,NA,NA,NA,NA,NA
"197","2019-10-07 09:12:23-03","UEFS","HUEFS","133145","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","G.Hatschbach","2006",NA,NA,"Ribas, O.S.","2006","01","12","Brasil","Paraná","Antonina","Rodovia Antonina. Bairro Alto","-48.7118988037109","-25.4286003112793",NA,NA,NA,"HUEFS0133145","HUEFS0133145","Angiospermae","Boraginales","7166",NA,NA,NA,NA,"38300","auto","Asteranae",NA,NA,NA,NA,NA
"198","2019-10-07 09:12:23-03","UEFS","HUEFS","38423","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"Sampaio, D.","1999","01","12","Brasil","São Paulo","Sete Barras","Núcleo Saibadela (Intervales), na trilha da encosta, atrás da casa de pesquisa.","-48.214167","-24.225278","48W12'51''","24S13'31''","Floresta Ombrófila Densa. Floresta de terras baixas (relevo pouco declivoso).","HUEFS0038423","HUEFS0038423","Angiospermae","Boraginales","167",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"199","2019-10-07 09:12:23-03","UEFS","HUEFS","84680","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.","M.N.S.Stapf","2007","05",NA,"Lombardi, J.A.","1999","03","03","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, estrada Restaurante-Laboratório, perto Laboratório.","-42.616667","-19.766667","42W37'","19S46'","Margem da mata atlântica.","HUEFS0084680","HUEFS0084680","Angiospermae","Boraginales","2540",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"200","2019-10-07 09:12:23-03","UEFS","HUEFS","17475","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"Kummrow, R.","1994","01","20","Brasil","Paraná","Guaratuba","Castelhanos","-48.5746994018555","-25.8827991485596",NA,NA,NA,"HUEFS0017475","HUEFS0017475","Angiospermae","Boraginales","3348",NA,NA,NA,NA,"41937","auto","Asteranae",NA,NA,NA,NA,NA
"201","2019-10-07 09:12:23-03","UEFS","HUEFS","89251","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"Leitão-Filho, H.F.","1996","02","01","Brasil","São Paulo","Ubatuba","I.A.C.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"HUEFS0089251","HUEFS0089251","Angiospermae","Boraginales","34754",NA,NA,NA,NA,"34265","auto","Asteranae",NA,NA,NA,NA,NA
"202","2019-10-07 09:12:23-03","UEFS","HUEFS","89246","PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris","Fresen.",NA,NA,NA,NA,"Melo, M.R.F.","1986","02","25","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, mata as margens da estrada da captação.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"HUEFS0089246","HUEFS0089246","Angiospermae","Boraginales","641",NA,NA,NA,NA,"37574","auto","Asteranae",NA,NA,NA,NA,NA
"203","2019-09-04 19:54:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Boraginaceae","Cordia","silvestris","Cordia silvestris",NA,NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA,NA
