"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","dayIdentified","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"350","2020-06-15 15:29:37-03","UNESP-RC","HRCB","61835","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Biral, L.","Biral, L.","1021","2014","02","17",NA,"Brasil","Espírito Santo","Linhares","Estrada Gávea","-39.925","-19.142167",NA,NA,NA,"Arbusto, botões creme.",NA,NA,NA,NA,"39º55'30W","19º8'31,8S","2014",NA,"02",NA,NA,NA,NA,NA,NA
"351","2020-06-15 15:29:37-03","UNESP-RC","HRCB","60336","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Assis, M.A.","Assis, M.A.","s.n.","2005","12","08",NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba, localizada ao longo da Trilha do Corisco, no Sertão da Casa da Farinha.",NA,"-23.336944","33","33",NA,"Indivíduo nº B 289",NA,NA,NA,NA,"44º50'08'W","23º20'13S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-06-15 15:29:37-03","UNESP-RC","HRCB","7240","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Cunha, N.M.L.","Cunha, N.M.L.","3","1987","03","10",NA,"Brasil","Rio de Janeiro","Parati","Trindade","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,"1988",NA,"05","05",NA,NA,NA,NA,NA
"353","2020-06-17 15:24:57-03","UNESP-RC","HRCB","8559","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","N. M. L. Cunha","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-06-17 15:24:57-03","UNESP-RC","HRCB","8404","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Neusa Taroda Ranga","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-06-17 15:24:57-03","UNESP-RC","HRCB","29603","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Takahasi, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-06-17 15:24:57-03","UNESP-RC","HRCB","29602","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Takahasi, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-06-17 15:24:57-03","UNESP-RC","HRCB","11128","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Neusa Taroda Ranga","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-06-17 15:24:57-03","UNESP-RC","HRCB","10082","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Neusa Taroda Ranga","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-06-17 15:24:57-03","UNESP-RC","HRCB","10077","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Neusa Taroda Ranga","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-06-17 15:24:57-03","UNESP-RC","HRCB","13309","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Neusa Taroda Ranga","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-06-17 15:24:57-03","UNESP-RC","HRCB","16205","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Neusa Taroda Ranga","Sanchez, M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2017-11-24 14:10:17-02","UFLA","ESAL","17984","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Carvalho, WAC","238",NA,NA,NA,NA,"Brasil","Minas Gerais","Reserva Indígena do Povo Maxa","Reserva Indígena do Povo Maxacalis",NA,NA,NA,NA,NA,"árvore; 7, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2017-11-24 14:10:17-02","UFLA","ESAL","17982","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Ary","Carvalho, WAC","237",NA,NA,NA,NA,"Brasil","Minas Gerais","Machacalis","Reserva Indígena do Povo Maxacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,"árvore; 6, m; ;; floresta",NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-01-26 13:52:48-03","IMA","MAC","31695","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","L.M.Guedes; A. de A.M.Costa","A.de A..M.Costa;; M.L.Guedes; R.Valladão; G.M. de Carvalho","69","2005","10","30",NA,"Brasil","Bahia","Recôncavo Sul","Amargosa.","-39.6","-13.016667",NA,NA,NA,"Árvore ca. 3 m. Flores coriáceas, discolores. Inflorescência terminal. Botões esverdeados.; Mata.","MAC0031695",NA,NA,NA,"-39.6","-13.016667","2006",NA,"03",NA,NA,NA,NA,NA,NA
"365","2021-01-26 13:52:48-03","IMA","MAC","25032","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","E.C.O.Chagas","R.P.Lyra-Lemos; Santos, MR dos","9709","2006","08","17",NA,"Brasil","Alagoas","Palmeira dos Índios","Serra das Pias, Próximo ao bálsamo.","-36.671111","-9.342222",NA,NA,NA,"Arbusto ca. de 1,5 m de altura. Flor branca.; Mata Serrana de Brejo de altitude.","MAC0025032",NA,NA,NA,"-36.671111","-9.342222","2009",NA,"02","16",NA,NA,NA,NA,NA
"366","2021-01-26 13:52:48-03","IMA","MAC","27050","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.C.S.Mota","M.C.S.Mota","12969","2016","11","15",NA,"Brasil","Alagoas","Tanque D'Arca","RPPN Santa Fé.","-36.451528","-9.543614",NA,NA,NA,"Árvore ca. 5 m. Flores brancas.; Mata Atlântica.","MAC0027050","MAC0027050",NA,NA,"-36.451528","-9.543614","2018",NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-01-26 13:52:48-03","IMA","MAC","37178","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.C.S.Mota","S.P.Gomes; D.S.Correia","s.n.","2009","05","09",NA,"Brasil","Alagoas","Palmeira dos Índios","Serra das Pias.","-36.616667","-9.416944",NA,NA,NA,"Arvoreta ca. 4 m. Flores brancas.; Mata Serrana e Brejo de Altitude.","MAC0037178",NA,NA,NA,"-36.616667","-9.416944","2011",NA,"11","13",NA,NA,NA,NA,NA
"368","2021-01-26 13:52:48-03","IMA","MAC","37226","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.C.S.Mota","S.P.Gomes; D.S.Correia","s.n.","2009","05","09",NA,"Brasil","Alagoas","Palmeira dos Índios","Serra das Pias.","-36.616667","-9.416944",NA,NA,NA,"Frutos verdes.; Mata Serrana e Brejo de Altitude.","MAC0037226",NA,NA,NA,"-36.616667","-9.416944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-01-26 13:52:48-03","IMA","MAC","37656","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","E.C.O.Chagas","Chagas-Mota; S.P.Gomes","2371","2009","03","27",NA,"Brasil","Alagoas","Palmeira dos Índios","Serra das Pias, Fazenda Fortaleza.","-36.633142","-9.406106",NA,NA,NA,"Árvore ca. 5 m de altura. Flores brancas.; Brejo de Altitude.","MAC0037656",NA,NA,NA,"-36.633142","-9.406106","2009",NA,"03","27",NA,NA,NA,NA,NA
"370","2021-01-26 13:52:48-03","IMA","MAC","44786","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","E.C.O.Chagas","Chagas-Mota","6290","2009","10","18",NA,"Brasil","Alagoas","Palmeira dos Índios","Serra das Pias, Fazenda Barra Nova.","-36.633142","-9.406106",NA,NA,NA,"Árvore ca. 5 m de altura. Flores brancas. Frutos verdes.; Agreste.","MAC0044786",NA,NA,NA,"-36.633142","-9.406106","2009",NA,"10","18",NA,NA,NA,NA,NA
"371","2021-01-26 13:52:48-03","IMA","MAC","44815","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","E.C.O.Chagas","Chagas-Mota","6319","2009","10","18",NA,"Brasil","Alagoas","Palmeira dos Índios","Serra das Pias, Fazenda Fortaleza.","-36.633142","-9.406106",NA,NA,NA,"Árvore ca. 3,5 m de altura. Flores cremes.; Agreste.","MAC0044815",NA,NA,NA,"-36.633142","-9.406106","2009",NA,"10","18",NA,NA,NA,NA,NA
"372","2021-01-26 13:52:48-03","IMA","MAC","56686","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"R.P.Lyra-Lemos; J.S.Correia; A.Santos","13769","2013","10","05",NA,"Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada., Trilha.","-36.428056","-9.256153",NA,NA,NA,"Árvore ca. 5 m. Flores brancas.; Mata Atlântica.","MAC0056686",NA,NA,NA,"-36.428056","-9.256153",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-02-04 10:26:48-03","UFRPE","HST","13418","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J.I.M.Melo","R.Lemos; C.S.Santana","5887","2001","10","26",NA,"Brasil","Alagoas","São Miguel dos Campos",NA,NA,"-9.749722",NA,NA,NA,"Árvore, em floração, ca. 8 m alt.; frutos ausentes.","HST013418",NA,NA,NA,"36W84'2''","09S44'59''","2006",NA,"06","26",NA,NA,NA,NA,NA
"374","2021-02-04 10:26:48-03","UFRPE","HST","3048","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf.","D.P.Lima","12590","1968","10","02",NA,"Brasil","Alagoas","São Miguel dos Campos","Fábrica Sebastião Ferreira","-36.0936012268066","-9.78110980987549",NA,NA,NA,"Árvore ca. 2,5 m alt.; flores alvas sem perfume.","HST003048",NA,"30539","auto",NA,NA,"2007",NA,"02",NA,NA,NA,NA,NA,NA
"375","2021-02-04 10:26:48-03","UFRPE","HST","11374","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"R.P.Oliveira; M.M da Silva, I.Castro & M.A.S.Santos","341","2000","02","27",NA,"Brasil","Bahia","Maracás","Fazenda Caboclo","-40.4308013916016","-13.4411001205444",NA,NA,NA,"Arbusto até 1,2m alt. Folhas cartáceas discolores. Cálice branco-esverdeado com pontuações negras. Corola branca, tubo amarelado internamente. Muito frequente.","HST011374",NA,"50558","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-02-04 10:26:48-03","UFRPE","HST","1331","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf.","F.Paiva","1193","1963","08","23",NA,"Brasil","Pernambuco","Amaraji","Mata Três Bacias","-35.4524993896484","-8.38306045532227",NA,NA,NA,"Árvore de grande porte, com 15cm. de diâmetro. Casca com saliências. Flores alvas sem perfume. Medicinal.","HST001331",NA,"14542","auto",NA,NA,"2007",NA,"02",NA,NA,NA,NA,NA,NA
"377","2021-02-04 10:26:48-03","UFRPE","HST","10613","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf.","M.F.A.Lucena; A.Laurênio, F.Melo","700","1998","10","29",NA,"Brasil","Pernambuco","Itaquitinga","Mata da Usina Matari","-35.1016998291016","-7.66777992248535",NA,NA,NA,"Arbusto ca. 2,5m alt., folhas cartáceas, botões florais verdes; flores com cálice verde e corola branca. Frequente.","HST010613",NA,"15826","auto",NA,NA,"2007",NA,"02",NA,NA,NA,NA,NA,NA
"378","2021-02-04 10:26:48-03","UFRPE","HST","1631","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf.","G.Teixeira","2628","1965","03","11",NA,"Brasil","Pernambuco","Vicência",NA,"-35.3266983032227","-7.65693998336792",NA,NA,NA,"Arvoreta de flores alvas, sem perfume. Frutos apolescentes, sumarentos e semelhantes a uva.","HST001631",NA,"21084","auto",NA,NA,"2007",NA,"02",NA,NA,NA,NA,NA,NA
"379","2021-02-09 10:12:20-03","UENF","HUENF","1636","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Rabelo, G.R.; Nascimento, M.T.","866","2001","05","11",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333","56","56",NA,NA,"HUENF00001638",NA,NA,NA,"42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-02-09 10:12:20-03","UENF","HUENF","10261","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Areias, I.O.R.; et al.","570","2011","06","14",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222",NA,NA,NA,"Parcela 15","HUENF00010905",NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-02-09 10:12:20-03","UENF","HUENF","1935","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Rabelo, G.R.; Nascimento, M.T.","1117",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333","56","56",NA,NA,"HUENF00001937",NA,NA,NA,"42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-02-09 10:12:20-03","UENF","HUENF","5481","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Souza, T.P.; Ribeiro, E.A.; Nascimento, M.T.","29","2009","11","30",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333","56","56",NA,"Unicata","HUENF00005484",NA,NA,NA,"42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-02-09 10:12:20-03","UENF","HUENF","1637","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Rabelo, G.R.; Nascimento, M.T.","870","2001","02","14",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333","56","56",NA,"Indet. 14; P10-Q1","HUENF00001639",NA,NA,NA,"42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-02-09 10:12:20-03","UENF","HUENF","4782","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Archanjo, K.M.P.A.","1837","2008","08","09",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Imburi","-41.1","-21.325556","41","41",NA,"Fragmento de Mata Atlântica","HUENF00004785",NA,NA,NA,"41º6'0''W","21º19'32''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-02-09 10:12:20-03","UENF","HUENF","4781","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Archanjo, K.M.P.A.","2005","2008","10","13",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667","81","81",NA,"Fragmento de Mata Atlântica","HUENF00004784",NA,NA,NA,"41º7'11''W","21º19'18''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-02-09 10:12:20-03","UENF","HUENF","4863","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.",NA,"2009","07","30",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"HUENF00004866",NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-02-09 10:12:20-03","UENF","HUENF","4780","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Archanjo, K.M.P.A.","2504","2008","10","21",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833","53","53",NA,"Fragmento de Mata Atlântica","HUENF00004783",NA,NA,NA,"41º8'18''W","21º20'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-02-09 10:12:20-03","UENF","HUENF","6999","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Gaglianone, M.C.; et al.",NA,"2006","02","16",NA,"Brasil","Rio de Janeiro","Casimiro de Abreu","Reserva Biológica União","-42.037222","-22.458333",NA,NA,NA,"Paisagem: Ombrófila Submontana;","HUENF00007002",NA,NA,NA,"42º2'14''W","22º27'30''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-02-09 10:12:20-03","UENF","HUENF","7807","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Gaglianone, M.C.; et al.",NA,"2009","03","19",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana",NA,"-40.9613990783691","-21.3019008636475",NA,NA,NA,"Cortiça","HUENF00007813",NA,"48091","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-02-25 10:12:32-03","CVRD","CVRD","10682","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Julio A. Lombardi","Lombardi, J.A.","7107","2008","01","23","América do Sul","BRASIL","ES","Linhares",NA,"-39.972231","-19.180893","29","29",NA,"<ll>dwc_commonname:</ll> Cordia mirim","CVRD010682",NA,NA,NA,"-39,972231","-19,180893","2008","Magnoliopsida","01","23",NA,NA,NA,NA,NA
"391","2021-02-25 10:12:32-03","CVRD","CVRD","14430","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Domingos A. Folli","Folli, D.A.","7058","2013","04","24","América do Sul","BRASIL","ES","Pinheiros",NA,"-40.140778","-18.347333","120","120",NA,"<ll>dwc_commonname:</ll> Cordia mirim","CVRD014430",NA,NA,NA,"40°08'26,8W","18°20'50,4S","2013","Magnoliopsida","04","24",NA,NA,NA,NA,NA
"392","2021-02-25 10:12:32-03","CVRD","CVRD","16282","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","J.C. Lopes","Lopes, J.C.","265","2011","04","20","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"Botões florais alvos. <ll>dwc_commonname:</ll> Cordia mirim","CVRD016282",NA,"48094","auto","39,88431 W","19,08328 S","2011","Magnoliopsida","04","18",NA,NA,NA,NA,NA
"393","2021-02-25 10:12:32-03","CVRD","CVRD","16212","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","R.R. Rodrigues","Lopes, J.C.","169","2011","04","16","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"Flores brancas. <ll>dwc_commonname:</ll> Cordia mirim","CVRD016212",NA,"48094","auto","39,92869 W","19,15036 S","2011","Magnoliopsida","04","16",NA,NA,NA,NA,NA
"394","2021-02-25 10:12:32-03","CVRD","CVRD","14843","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Geovane S. Siqueira","Marinho, L.C.","713","2014","02","20","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cordia mirim","CVRD014843",NA,"48094","auto",NA,NA,"2014","Magnoliopsida","02","28",NA,NA,NA,NA,NA
"395","2021-02-25 10:12:32-03","CVRD","CVRD","4647","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Maria N. Sánchez Stapf","Folli, D.A.","2036","1993","10","07","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cordia mirim","CVRD004647",NA,"48094","auto",NA,NA,"2009","Magnoliopsida","07","28",NA,NA,NA,NA,NA
"396","2021-02-25 10:12:32-03","CVRD","CVRD","1273","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Maria N. Sánchez Stapf","Farias, G.L.","109","1986","02","12","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cordia mirim","CVRD001273",NA,"48094","auto",NA,NA,"2009","Magnoliopsida","07","28",NA,NA,NA,NA,NA
"397","2021-02-25 10:12:32-03","CVRD","CVRD","16600","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Morokawa, R.","349","2011","04","15","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cordia mirim","CVRD016600",NA,"48094","auto","40,03717 W","19,15208 S",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"398","2021-02-25 10:12:32-03","CVRD","CVRD","1701","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Martinelli, G.","12209","1987","09","15","América do Sul","BRASIL","ES","Linhares","30-50m/s.m.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cordia mirim","CVRD001701",NA,"48094","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"399","2021-02-25 10:12:32-03","CVRD","CVRD","1400","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","N. Taroda","Sobral, M.","4702","1986","03","23","América do Sul","BRASIL","ES","Linhares","Em beira de mata.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Cordia mirim","CVRD001400","CVRD001400","48094","auto",NA,NA,"1987","Magnoliopsida","04","14",NA,NA,NA,NA,NA
