"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","typeStatus","locality","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","infraspecificEpithet","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"376","2019-10-07 09:35:08-03","UEFS","HUEFS","28783","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora var. lanuginosa","Hind, D.J.N.","1996","11","21",NA,"Brasil",NA,NA,NA,"HUEFS0028783","PCD4548","Angiospermae","Myrtales",NA,"Próximo ao Sítio Abóbora","HUEFS0028783","(Barb.Rodr.ex Chodat & Hassl.) Landrum","L.R.Landrum","Bahia","-41.539167","-13.288611","var. lanuginosa","Mucugê","1160","1160",NA,NA,"Rosanae","41W32'21''","13S17'19''","2007","10",NA,NA,NA,NA
"377","2019-10-07 09:35:08-03","UEFS","HUEFS","28902","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora var. lanuginosa","Stannard, B.","1997","02","10",NA,"Brasil",NA,NA,"campos gerais e mata.","HUEFS0028902","PCD5369","Angiospermae","Myrtales",NA,"Caminho para Lícinio de Almeida.","HUEFS0028902","(Barb.Rodr.ex Chodat & Hassl.) Landrum","L.R.Landrum","Bahia","-42.505278","-14.087778","var. lanuginosa","Caetité","1080","1080",NA,NA,"Rosanae","42W30'19''","14S5'16''","2007","10",NA,NA,NA,NA
"378","2019-10-07 09:35:08-03","UEFS","HUEFS","28953","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora var. lanuginosa","Stannard, B.","1997","02","13",NA,"Brasil",NA,NA,NA,"HUEFS0028953","PCD5539","Angiospermae","Myrtales",NA,"Caminho para Abaíra","HUEFS0028953","(Barb.Rodr.ex Chodat & Hassl.) Landrum","L.R.Landrum","Bahia","-41.374444","-13.006667","var. lanuginosa","Mucugê","970","970",NA,NA,"Rosanae","41W22'28''","13S0'24''","2007","10",NA,NA,NA,NA
"379","2019-10-07 09:35:08-03","UEFS","HUEFS","46068","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora var. lanuginosa","Simon, M.F.","1999","02","19",NA,"Brasil",NA,NA,"Campo sujo.","HUEFS0046068","235","Angiospermae","Myrtales",NA,NA,"HUEFS0046068","(Barb.Rodr.ex Chodat & Hassl.) Landrum","L.R.Landrum","Bahia","-41.483333","-13.0575","var. lanuginosa","Mucugê","1350","1350",NA,NA,"Rosanae","41W29'0''","13S3'27''","2007","10",NA,NA,NA,NA
"380","2019-10-07 09:35:08-03","UEFS","HUEFS","61842","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora var. lanuginosa","Stannard, B.","1997","02","03",NA,"Brasil",NA,NA,NA,"HUEFS0061842","4990","Angiospermae","Myrtales",NA,"Serra do Mato Grosso.","HUEFS0061842","(Barb.Rodr.ex Chodat & Hassl.) Landrum","L.R.Landrum","Bahia","-41.889722","-13.389444","var. lanuginosa","Rio de Contas","1340","1340",NA,NA,"Rosanae","41W53'23''","13S23'22''","2007","10",NA,NA,NA,NA
"381","2019-10-07 09:35:08-03","UEFS","HUEFS","92174","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora var. lanuginosa","Harley, R.M.","2004","03","10",NA,"Brasil",NA,NA,"Cerrado de altitude com solo arenoso e afloramento rochoso.","HUEFS0092174","55086","Angiospermae","Myrtales",NA,"10,9 Km da cidade na estrada para o Pico das Almas.","HUEFS0092174","(Barb.Rodr.ex Chodat & Hassl.) Landrum","M.Ibrahim","Bahia","-41.888889","-13.5225","var. lanuginosa","Rio de Contas","1293","1293",NA,NA,"Rosanae","41W53'20''","13S31'21''","2008","07",NA,NA,NA,NA
"382","2019-10-07 09:35:08-03","UEFS","HUEFS","17694","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora var. lanuginosa","Queiroz, L.P.de","1994","06","18",NA,"Brasil",NA,NA,NA,"HUEFS0017694","4011","Angiospermae","Myrtales",NA,NA,"HUEFS0017694","(Barb. Rodr. ex Chodat & Hassl.) L.R. Landrum","L.Landrum","Bahia","-41.1561012268066","-11.5500001907349","var. lanuginosa","Morro do Chapéu",NA,NA,"98143","auto","Rosanae",NA,NA,"1995","09",NA,NA,NA,NA
"383","2019-10-07 09:35:08-03","UEFS","HUEFS","23486","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora var. lanuginosa","Menezes, N.L.","1981","11","01",NA,"Brasil",NA,NA,NA,"HUEFS0023486","22145","Angiospermae","Myrtales",NA,NA,"HUEFS0023486","(Barb.Rodr.ex Chodat & Hassl.) Landrum","M.Ibrahim","Minas Gerais","-43.6002998352051","-18.2493991851807","var. lanuginosa","Diamantina","1370","1370","101169","auto","Rosanae",NA,NA,"2011","04",NA,NA,NA,NA
"384","2021-03-04 11:17:34-03","UEFS","HUEFS","162710","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora var. lanuginosa","Mazine, F.F.","2002","11","08",NA,"Brasil",NA,NA,NA,"HUEFS0162710","644","Angiospermae","Myrtales",NA,"Estrada entre Cristália e Botumirim (7 Km antes de Boturumim.)","HUEFS0162710","(Barb.Rodr.ex Chodat & Hassl.) Landrum",NA,"Minas Gerais","-43.010799407959","-16.872200012207","var. lanuginosa","Botumirim","851","851","39434","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-09-04 19:45:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Britoa","sessiliflora","Britoa sessiliflora","H. W. Schott",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"5843","Spermatophyta",NA,"Holotype",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-09-04 18:27:18-03","F","FMNH-SEEDPLANTS","V0064792F","PreservedSpecimen","Plantae","Myrtaceae","Britoa","sessiliflora","Britoa sessiliflora","H. W. Schott",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0064792F","5843","Spermatophyta",NA,"Isotype",NA,"V0064792F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-09-04 18:11:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","langsdorffii","Campomanesia langsdorffii","L. Riedel",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,"Isotype",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-09-04 18:11:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","langsdorffii","Campomanesia langsdorffii","L. Riedel","1833","11",NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,"Isotype",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"389","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108074F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0108074F",NA,"Spermatophyta",NA,NA,NA,"V0108074F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"390","2015-03-07 08:58:33-03","F","FMNH-SEEDPLANTS","V0108075F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0108075F",NA,"Spermatophyta",NA,NA,NA,"V0108075F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"391","2015-03-07 08:58:33-03","F","FMNH-SEEDPLANTS","V0108076F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0108076F",NA,"Spermatophyta",NA,NA,NA,"V0108076F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"392","2015-03-07 08:58:33-03","F","FMNH-SEEDPLANTS","V0108077F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0108077F",NA,"Spermatophyta",NA,NA,NA,"V0108077F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"393","2015-03-07 08:58:33-03","F","FMNH-SEEDPLANTS","V0108078F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0108078F",NA,"Spermatophyta",NA,NA,NA,"V0108078F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"394","2015-03-07 08:58:33-03","F","FMNH-SEEDPLANTS","V0108079F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0108079F",NA,"Spermatophyta",NA,NA,NA,"V0108079F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"395","2015-03-07 08:58:33-03","F","FMNH-SEEDPLANTS","V0108080F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora",NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0108080F",NA,"Spermatophyta",NA,NA,NA,"V0108080F_01",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-04-29 16:30:11-03","UFVJM","HDJF","4542","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Faria, JEQ","2016","09","24","Southern America","Brasil",NA,NA,NA,"HDJF004542","6596","Dicotyledoneae",NA,NA,"Margem da estrada para a Formação","HDJF004542_01","(O. Berg) Mattos","Faria, JEQ","Minas Gerais","-43.606111","-18.271111",NA,"Diamantina","1297","1297",NA,NA,NA,"-43.606111","-18.271111","2016","09",NA,NA,NA,NA
"397","2020-11-23 11:38:57-03","IAC","IAC","42603","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","sessiliflora","Campomanesia sessiliflora","A.G. Moreira","2002","04","02",NA,"Brasil",NA,NA,NA,NA,"s/nº",NA,NA,NA,"Parque Rodoviário",NA,"(O.Berg) Mattos","M.E.G. Sobral","Espírito Santo","-41.1128","-20.8489",NA,"Cachoeiro de Itapemirim",NA,NA,NA,NA,NA,"-41.1128","-20.8489","2012","06","02",NA,NA,NA
"398","2020-11-23 11:38:57-03","IAC","IAC","43999","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","sessiliflora","Campomanesia sessiliflora","L.P. Queiroz & N.S. Nascimento","1994","06","18",NA,"Brasil",NA,NA,NA,NA,"4011",NA,NA,NA,"Ca. 20Km E do entrocamento para Cafarnaum, com a BA-052, na BA-052 (estrada do feijão)",NA,"(O.Berg) Mattos","M. Ibrahim Oliveira","Bahia","-41.1561","-11.55",NA,"Morro do Chapéu",NA,NA,NA,NA,NA,"-41.1561","-11.5500","2010","03","18",NA,NA,NA
"399","2020-07-23 12:15:35-03","CEPLAC","CEPEC","11930","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","R. M. Harley","1974","01","19",NA,"Brasil",NA,NA,NA,NA,"15293",NA,NA,NA,"10Km ao N cidade, Rod. p/ povoado de Mato Grosso.",NA,NA,"M. Ibrahim","Bahia","-41.833333","-13.466667","lanuginosa","RIO DE CONTAS",NA,NA,NA,NA,NA,"41W50'","13S28'",NA,NA,NA,"30/04/2011",NA,NA
"400","2020-07-23 12:15:35-03","CEPLAC","CEPEC","47560","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","R. M. Harley","1988","12","13",NA,"Brasil",NA,NA,NA,NA,"27151",NA,NA,NA,"Pico das Almas. Vertente leste. Estrada Faz. Brumadinho/Faz. Silvina.",NA,NA,"M. Ibrahim","Bahia","-41.916667","-13.533333","lanuginosa","RIO DE CONTAS",NA,NA,NA,NA,NA,"41W55'","13S32'",NA,NA,NA,"30/04/2011",NA,NA
"401","2020-07-23 12:15:35-03","CEPLAC","CEPEC","70249","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","D. A. Correas","1953","11","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Sem informação.",NA,NA,"M. Ibrahim","Mato Grosso",NA,NA,"lanuginosa","aquidauana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2011",NA,NA
"402","2020-07-23 12:15:35-03","CEPLAC","CEPEC","79110","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","D. J. N. Hind","1996","11","21",NA,"Brasil",NA,NA,NA,NA,"4548",NA,NA,NA,"Próximo ao Sítio Abóbora.",NA,NA,"M. Ibrahim","Bahia","-41.539167","-13.288611","lanuginosa","MUCUGÊ",NA,NA,NA,NA,NA,"41W32'21","13S17'19",NA,NA,NA,"30/04/2011",NA,NA
"403","2020-07-23 12:15:35-03","CEPLAC","CEPEC","79284","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","B. Stannard","1997","02","13",NA,"Brasil",NA,NA,NA,NA,"5539",NA,NA,NA,"Caminho para Abaíra.",NA,NA,"M. Ibrahim","Bahia","-41.374444","-13.006667","lanuginosa","MUCUGÊ",NA,NA,NA,NA,NA,"41W22'28","13S0'24",NA,NA,NA,"30/04/2008",NA,NA
"404","2020-07-23 12:15:35-03","CEPLAC","CEPEC","79449","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","B. Stannard","1997","02","10",NA,"Brasil",NA,NA,NA,NA,"5369",NA,NA,NA,"Caminho para Licínio de Almeida.",NA,NA,"M. Ibrahim","Bahia","-42.505278","-14.087778","lanuginosa","CAETITÉ",NA,NA,NA,NA,NA,"42W30'19","14S5'16",NA,NA,NA,"30/04/2008",NA,NA
"405","2020-07-23 12:15:35-03","CEPLAC","CEPEC","79640","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","B. Stannard","2008","03","03",NA,"Brasil",NA,NA,NA,NA,"4990",NA,NA,NA,"Serra do Mato Grosso.",NA,NA,"M. Ibrahim","Bahia","-41.889722","-13.389444","lanuginosa","RIO DE CONTAS",NA,NA,NA,NA,NA,"41W53'23","13S23'22",NA,NA,NA,"30/04/2008",NA,NA
"406","2020-07-23 12:15:35-03","CEPLAC","CEPEC","44499","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","G. Hatschbach","1985","11","24",NA,"Brasil",NA,NA,NA,NA,"50137",NA,NA,NA,"Cabeceira do Rio Sao Pedro.",NA,NA,"L. R. Landrum","Bahia","-41.3708000183105","-13.0052995681763","lanuginosa","MUCUGÊ",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,"30/12/1987",NA,NA
"407","2020-07-23 12:15:35-03","CEPLAC","CEPEC","80922","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","M. L. Guedes","1965","01","08",NA,"Brasil",NA,NA,NA,NA,"6206",NA,NA,NA,"Chapada Diamantina, caminho para Guiné,BR-242 no Km 54.",NA,NA,"M. Ibrahim","Bahia","-41.3708000183105","-13.0052995681763","lanuginosa","MUCUGÊ",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,"30/04/2011",NA,NA
"408","2020-07-23 12:15:35-03","CEPLAC","CEPEC","20571","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","S. A. Mori","2001","09","03",NA,"Brasil",NA,NA,NA,NA,"13384",NA,NA,NA,"A 10Km ao N Piatã.",NA,NA,"M. Ibrahim","Bahia","-41.7728004455566","-13.1519002914429","lanuginosa","PIATÃ",NA,NA,"41184","auto",NA,NA,NA,NA,NA,NA,"30/04/2011",NA,NA
"409","2020-02-17 11:29:56-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Ratter, J.A.; Faria, J.E.Q.","2010","11","09","Southern America","Brasil",NA,NA,"Arbusto ca. 1,2 m de altura, botões florais esbranquiçados (Material para DNA); Campo rupestre",NA,"926","Dicotyledoneae",NA,NA,"Parque em frente ao Campus II da UFVJM",NA,"(O. Berg) Mattos","Incógnito; Incógnito","Minas Gerais","-43.577778","-18.203333",NA,"Diamantina",NA,NA,NA,NA,NA,"-43.577778","-18.203333","2010","11",NA,NA,NA,NA
"410","2020-02-17 11:29:56-03","UEG","HUEG","4603","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Anderson, W.R.; Faria, J.E.Q.","2005","12","19","Southern America","Brasil",NA,NA,"Subarbusto (+ ou - 40 cm); fruto imaturo verde, com 5 lobos calicínios persistentes; toda planta pilosa; fruto piloso.; Pasto","HUEG004603","184","Dicotyledoneae",NA,NA,"Campus UEG",NA,"(O. Berg) Mattos","Gonçalves, E.G.; Faria Júnior, J.E.Q.","Goiás","-48.9528007507324","-16.3267002105713",NA,"Anápolis",NA,NA,"31830","auto",NA,NA,NA,"2007","07","16",NA,NA,NA
"411","2020-02-17 11:29:56-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Belém, R.P.; Faria, J.E.Q.","2009","10","18","Southern America","Brasil",NA,NA,"Solo arenoso com canga, relevo ondulado; Arbusto ramificado ca. de 1 m de altura, botões florais jovens; Cerrado típico",NA,"690","Dicotyledoneae",NA,NA,"Margem da estrada de Cavalcante para Minaçu",NA,"(O. Berg) Mattos","Steyermark, J.A.; Guimarães, E.F.","Goiás","-47.391667","-13.651944",NA,"Cavalcante",NA,NA,NA,NA,NA,"-47.391667","-13.651944","2008","10",NA,NA,NA,NA
"412","2020-02-17 11:29:56-03","UEG","HUEG","13708","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Faria, J.E.Q.; Campos, L.Z.O.; Martins, R.C.","2009","05","18","Southern America","Brasil",NA,NA,"Arbusto ramificado ca. 1 m de altura, botões florais jovens. Solo arenoso com canga, relevo ondulado.; Margem da estrada de Cavalcante para Minaçu. Cerrado típico.","HUEG013708","690","Dicotyledoneae",NA,NA,NA,NA,"(O. Berg) Mattos","Faria, J.E.Q.","Goiás","-47.391667","-13.651944",NA,"Cavalcante",NA,NA,NA,NA,NA,"-47.391667","-13.651944","2009","05",NA,NA,NA,NA
"413","2020-02-17 11:29:56-03","UEG","HUEG","4601","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Afonso, A.P.; Faria, J.E.Q.","2005","12","19","Southern America","Brasil",NA,NA,"Subarbusto (+ ou - 40cm); flores senescentes; 4 lobos calicínios persistentes; flores isoladas aos pares supraxilares, uma acima de cada axila da folha; folhas opostas.; Cerrado ralo","HUEG004601","181","Dicotyledoneae",NA,NA,"Campus UEG",NA,"(O. Berg) Mattos","Barros, M.A.G.; Faria Júnior, J.E.Q.","Goiás","-48.9528007507324","-16.3267002105713",NA,"Anápolis",NA,NA,"31830","auto",NA,NA,NA,"2007","07","16",NA,NA,NA
"414","2020-02-17 11:29:56-03","UEG","HUEG","527","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Proença, C.E.B.; Ferreira, G.A.","2002","11","27","Southern America","Brasil",NA,NA,NA,"HUEG000527","s.n.","Dicotyledoneae",NA,NA,"DAIA",NA,"(O. Berg) Mattos","Gonçalves, E.G.","Goiás","-48.9528007507324","-16.3267002105713",NA,"Anápolis",NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-12-20 18:46:38-03","UFSJ","HUFSJ","1851","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Damasceno Júnior, GA; Guglieri, A; Caporal, FJM; et al.","2006","12","10",NA,"Brasil",NA,NA,"Arbusto, flor branca. Solo arenoso. Relevo recortado em V com erosão.","HUFSJ001851","4470",NA,NA,NA,NA,NA,"(O.Berg) Mattos","Sobral, M","Mato Grosso do Sul","-54.393889","-20.553889",NA,"Campo Grande",NA,NA,NA,NA,NA,"-54.393889","-20.553889","2008",NA,NA,NA,NA,NA
"416","2019-12-09 10:46:02-03","UFSJ","HUFSJ","8387","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Faria, JEQ; Paz, JRL","2016","01","21",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,7m de altura, frutos imaturos verdes.","HUFSJ008387","5312",NA,NA,NA,"Margem da estrada para Conselheiro Mata. Cerrado sensu stricto.",NA,"(O.Berg) Mattos","Faria, JEQ","Minas Gerais","-43.789167","-18.291667",NA,"Diamantina","131","131",NA,NA,NA,"-43.789167","-18.291667","2016","01",NA,NA,NA,NA
"417","2021-03-10 11:38:48-03","UNILA","EVB","1484","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Hatschbach, G.","1987","02","11",NA,"Paraguai",NA,NA,NA,"EVB001484","817",NA,NA,NA,"Reserva Tatí Yupí. Refugio Biologico Tati Yupi","EVB001484","(O.Berg) Mattos",NA,"Alto Parana","-54.6425","-25.406944",NA,"Hernandarias","224","224",NA,NA,NA,"54º38'33''W","25º24'25''S",NA,NA,NA,NA,NA,NA
"418","2020-11-12 17:01:50-03","UEL","FUEL","13544","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Kinoshita-Gouvêa, LS; et al.","1981","01","13",NA,"Brasil",NA,NA,NA,"FUEL008882","737","Tracheophyta","Myrtales",NA,"Campo do Saco",NA,"(O.Berg) Mattos","Sobral, M","Minas Gerais","-46.564722","-21.838889",NA,"Poços de Caldas",NA,NA,NA,NA,NA,"-46.564722","-21.838889","1991",NA,NA,NA,NA,NA
"419","2020-11-12 17:01:50-03","UEL","FUEL","39901","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Gomes Jr, JC","1964","02","15",NA,"Paraguai",NA,NA,NA,"FUEL008263","1577","Tracheophyta","Myrtales",NA,"Fazenda Cerro-Cora. Cerrado.",NA,"(O.Berg) Mattos","Proença, C","Amambay",NA,NA,NA,"Pedro Juan Caballero",NA,NA,NA,NA,NA,NA,NA,"1996","03",NA,NA,NA,NA
"420","2020-11-12 17:01:50-03","UEL","FUEL","40152","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Gomes Jr, JC","1963","11","22",NA,"Paraguai",NA,NA,NA,"FUEL008264","1458","Tracheophyta","Myrtales",NA,"8km da estrada Bela Vista.",NA,"(O.Berg) Mattos","Proença, C","Amambay",NA,NA,NA,"Pedro Juan Caballero",NA,NA,NA,NA,NA,NA,NA,"1995","12","21",NA,NA,NA
"421","2020-11-12 17:01:50-03","UEL","FUEL","40748","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Harley, RM","2004","03","10",NA,"Brasil",NA,NA,NA,"FUEL008261","55086","Tracheophyta","Myrtales",NA,"10,9km da cidade na estrada para o Pico das Almas, Cerrado de altitude com solo arenoso e afloramento rochoso.",NA,"(O.Berg) Mattos",NA,"Bahia","-41.888889","-13.5225",NA,"Rio de Contas","1293","1293",NA,NA,NA,"-41.888889","-13.5225",NA,NA,NA,NA,NA,NA
"422","2020-11-12 17:01:50-03","UEL","FUEL","34320","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Cazante, JM; Oliveira, HK","2001","10","23",NA,"Brasil",NA,NA,NA,"FUEL008262","s.n.","Tracheophyta","Myrtales",NA,"Córrego Talhado",NA,"(O.Berg) Mattos",NA,"São Paulo","-49.3699989318848","-20.8199996948242",NA,"São José do Rio Preto",NA,NA,"20305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2019-11-01 15:05:14-03","UnB","UB","117203","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Batalha, MA","1999",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"3540","Dicotyledoneae",NA,NA,"Parque Nacional das Emas",NA,"(O. Berg) Mattos","Proença, CEB","Goiás","-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA
"424","2019-11-01 15:05:14-03","UnB","UB","209232","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Faria, JEQ","2015","01","04","Southern America","Brasil",NA,NA,"Subarbusto ca. 0,7 m de altura, restos de flores secas; Cerrado sensu stricto antropizado",NA,"4334","Dicotyledoneae",NA,NA,"Assentamento sem-terra da Palmeirinha, região do córrego do Bijuí",NA,"(O. Berg) Mattos","Faria, JEQ","Goiás","-48.627778","-14.004444",NA,"Campinaçu","589","589",NA,NA,NA,"-48.627778","-14.004444","2015","01",NA,NA,NA,NA
"425","2019-11-01 15:05:14-03","UnB","UB","5456","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Gomes Júnior, JC","1964","02","15","Southern America","Paraguay",NA,NA,"Frutos em maturação.; Arbusto. Flor creme; Cerrado.",NA,"1577","Dicotyledoneae",NA,NA,"Caballero - Fazenda Cerro-Cora",NA,"(O. Berg) Mattos","Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
