"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","dayIdentified","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"192","2020-07-23 12:00:17-03","CEPLAC","CEPEC","125634","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum",NA,"J. Gurtler","R. C. Forzza","5189",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"-40.4006004333496","-18.710599899292",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"NOVA VENÉCIA",NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-07-23 12:00:17-03","CEPLAC","CEPEC","125579","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum",NA,"J. Gurtler","R. C. Forzza","5186",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"-40.4006004333496","-18.710599899292",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"NOVA VENÉCIA",NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-07-23 12:00:17-03","CEPLAC","CEPEC","125678","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum",NA,"J. Gurtler","R. C. Forzza","5168",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"-40.4006004333496","-18.710599899292",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"NOVA VENÉCIA",NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-07-23 12:00:17-03","CEPLAC","CEPEC","149977","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum",NA,"Carlos, D.M. Ferreira","P. H. Labiak","5955","2015","03","07",NA,"Brasil","Tocantins",NA,"-47.7233009338379","-11.7096996307373",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"NATIVIDADE",NA,NA,"59394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-11-19 14:06:21-03","Unimontes","MCMG","271","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Santos R.M.","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Aruda, D.M | Luz, G. R.","85","2008","06","22",NA,"Brasil","Minas Gerais","APA do Rio PandeirosBalneário","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Abóreo",NA,NA,"Janúaria",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-02-27 15:19:27-03","UFSJ","HUFSJ","10278","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Costa, MTR","Costa, MTR; et al.","s.n.","2018","12","07",NA,"Brasil","Minas Gerais","Entorno da Serra do Lenheiro, beira da estrada",NA,NA,NA,NA,NA,"Árvore 4 m de altura, resto de flor","HUFSJ010278",NA,"São João del-Rei","2018","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-09-22 13:48:54-03","USP","SPFW","2372","PreservedSpecimen","Plantae",NA,NA,"Malvaceae Bombacoideae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.;Zucc.) A.Robyns","R.J.F. Garcia, conf. J.G.Carvalho Sobrinho 2011","Ceccantini, G.C.T. Abreu, D.D.; Cardim, R.H.H.; Freire, G.Q.","2858","2006","06","26",NA,"Brasil","Minas Gerais",NA,"-43.987556","-19.473278","672","672",NA,NA,NA,NA,"Matozinhos",NA,NA,NA,NA,"43º59'15,2''W","19º28'23,8''S",NA,NA,NA,NA,NA,NA,NA
"199","2020-11-12 17:01:29-03","UEL","FUEL","43833","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Semir, J","Tomasetto, F; Rezende, AA","154","2001","06","08",NA,"Brasil","São Paulo","Estação Ecológica de Paulo de Faria, Próximo a entrada da estrada de acesso a Estação","-49.516667","-19.916667",NA,NA,NA,NA,"FUEL008852",NA,"Paulo de Faria","2002","10",NA,NA,"-49.516667","-19.916667",NA,"14",NA,NA,NA,NA,NA
"200","2019-11-01 15:03:24-03","UnB","UB","10385","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Bombax","martianum","Bombax martianum","Schum. ex Chod. & Hassl.","Kirkbride Junior, JH; Kirkbride, MCG","Kirkbride, MCG; Kirkbride Junior, JH","1312","1980","07","17","Southern America","Brasil","Distrito Federal","Córrego Bananal norte do Ribeirão Buraco","-47.084444","-15.583333",NA,NA,NA,"Área onde a mata decídua encontra campo cerrado.; Árvore 6m x 8. Fruto marrom.; Campo cerrado.",NA,NA,"Brasília",NA,NA,NA,NA,"-47.084444","-15.583333",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-01 15:03:41-03","UnB","UB","153931","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Fonseca Filho, J","Farias, R; et al.","247","1999","01","15","Southern America","Brasil","Rondônia","Alto Alegre em direção à Flor da Serra","-61.916111","-12.278056",NA,NA,NA,"Árvore 4m.; Área de brejo, cerrado baixo e denso, próximo à cerradão; solo tipo chocolate (pegajoso)",NA,NA,NA,"1999","01",NA,NA,"-61.916111","-12.278056",NA,NA,NA,NA,NA,NA,NA
"202","2019-11-01 15:03:41-03","UnB","UB","11807","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Taxonomy Class of Universidade de Brasília","Taxonomy Class of Universidade de Brasília; Proença, CEB","1551","2002","05","07","Southern America","Brasil","Distrito Federal","Parque Olhos D'Água - Asa Norte, Plano Piloto","-47.887778","-15.744444","1050","1050",NA,"Árvore, 6 m.; Árvore 6m; Cerrado perturbado.",NA,NA,"Brasília",NA,NA,NA,NA,"-47.887778","-15.744444",NA,NA,NA,NA,NA,NA,NA
"203","2019-11-01 15:03:41-03","UnB","UB","21070","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Carvalho-Sobrinho, JG","Ramos, AE","177","1988","01","13","Southern America","Brasil","Mato Grosso","Ponte Branca","-52.666667","-16.45",NA,NA,NA,".",NA,NA,"Ponte Branca",NA,NA,NA,NA,"-52.666667","-16.45",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-01 15:03:41-03","UnB","UB","21068","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Rocha, DMS","Rocha, DMS","23","1998","05","24","Southern America","Brasil","Goiás","São Domingos","-46.3183","-13.3983",NA,NA,NA,".",NA,NA,"São Domingos",NA,NA,NA,NA,"-46.3183","-13.3983",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-01 15:03:41-03","UnB","UB","21069","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Ratter, JA","Ratter, JA","1856","1968","06","20","Southern America","Brasil","Mato Grosso","Base camp",NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-01 15:03:41-03","UnB","UB","210817","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Proença, CEB","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP189","2012","10","09","Southern America","Brasil","Goiás","Fazenda Canadá (CSFCDC)","-50.104444","-17.728889","458","458",NA,"Arbusto, 1,5m; Cerrado sensu stricto. Solo argilo-arenoso, marrom-amarelado com pouca canga",NA,NA,"Edéia","2012",NA,NA,NA,"-50.104444","-17.728889",NA,NA,NA,NA,NA,NA,NA
"207","2019-11-01 15:03:41-03","UnB","UB","211138","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Proença, CEB","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","BP509","2012","10","11","Southern America","Brasil","Goiás","Fazenda Canadá (CSFCBA)","-50.100833","-17.663056","491","491",NA,"Árvore, 3,5m; Cerrado sensu stricto. Solo areno argiloso vermelho com canga (pedras ricas em minério de ferro)",NA,NA,"Edéia","2012",NA,NA,NA,"-50.100833","-17.663056",NA,NA,NA,NA,NA,NA,NA
"208","2019-11-01 15:03:42-03","UnB","UB","4921","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Ignorado","Ratter, JA; Machado, JWB; Rocha, M","5051","1985","09","15","Southern America","Brasil","Minas Gerais","Sagarana, Projeto Integrado de colonização, NW Minas Gerais","-47","-16",NA,NA,NA,"Árvore 13m; Caatinga.",NA,NA,NA,NA,NA,NA,NA,"-47","-16",NA,NA,NA,NA,NA,NA,NA
"209","2019-11-01 15:03:42-03","UnB","UB","21122","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Sobrinho, JGC","Ratter, JA","2479","1972","09","22","Southern America","Brasil","Goiás","Padre Bernardo","-48.583333","-15.5",NA,NA,NA,".",NA,NA,"Padre Bernardo","2011","05",NA,NA,"-48.583333","-15.5",NA,"09",NA,NA,NA,NA,NA
"210","2019-11-01 15:03:42-03","UnB","UB","21123","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Sobrinho, JGC","Haridasan, M","MH180","1983","04","06","Southern America","Brasil","Goiás","Padre Bernardo","-48.583333","-15.5",NA,NA,NA,".",NA,NA,"Padre Bernardo","2011","05",NA,NA,"-48.583333","-15.5",NA,"09",NA,NA,NA,NA,NA
"211","2019-11-01 15:03:42-03","UnB","UB","211311","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","CDFCBE100","2012","08","03","Southern America","Brasil","Goiás","Fazenda Canadá (CDFCBE)","-50.0556","-17.4045","450","450",NA,"Árvore; Cerrado denso. Solo argiloso, ferro, marrom",NA,NA,"Edéia","2012",NA,NA,NA,"-50.0556","-17.4045",NA,NA,NA,NA,NA,NA,NA
"212","2019-11-01 15:03:42-03","UnB","UB","211975","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Villarroel, D","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Mendes, VC; Oku, W","MVFCBG50","2012","08","15","Southern America","Brasil","Goiás","Fazenda Canadá (MVFCBG)","-50.0805","-17.7044","481","481",NA,"Árvore, 8m; Ilha de mata no meio da vereda. Solo argiloso, com rochas (canga)",NA,NA,"Edéia","2012",NA,NA,NA,"-50.0805","-17.7044",NA,NA,NA,NA,NA,NA,NA
"213","2019-11-01 15:03:42-03","UnB","UB","212783","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Proença, CEB","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","RE846","2012","10","05","Southern America","Brasil","Goiás","Fazenda Canadá (MCFCEA)","-50.0942","-17.7331","512","512",NA,"Árvore, 12m; Mata ciliar. Solo argiloso-arenoso",NA,NA,"Edéia","2012",NA,NA,NA,"-50.0942","-17.7331",NA,NA,NA,NA,NA,NA,NA
"214","2019-11-01 15:03:42-03","UnB","UB","5846","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Incógnito","Gomes Júnior, JC","1735","1964","05","21","Southern America","Brasil","Mato Grosso do Sul","Retiro dos Telhados, 30 km da cidade","-51.683333","-20.783333",NA,NA,NA,"Pétala alva internamente e castanha externa, estames alvos.; Árvore 6m. Flor branca; Cerrado.",NA,NA,"Três Lagoas",NA,NA,NA,NA,"-51.683333","-20.783333",NA,NA,NA,NA,NA,NA,NA
"215","2019-11-01 15:03:42-03","UnB","UB","93978","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Soares-Silva, LH","Soares-Silva, LH; Farias, R; Carvalho, JA","1288","2002","02","12","Southern America","Brasil","Goiás","Camping Portal da Chapada","-47.632833","-14.164667","1164","1164",NA,"Botão floral verde com base amarela, androceu branco.; Arvoreta 1,5m; .",NA,NA,"Alto Paraíso de Goiás","2012",NA,NA,NA,"-47.632833","-14.164667",NA,NA,NA,NA,NA,NA,NA
"216","2019-11-01 15:03:42-03","UnB","UB","21119","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Sobrinho, JGC","Pires, JM","9001","1963","04","12","Southern America","Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore de 5 m. alt. x 5 cm diâm. Cálice Marrom violáceo sujo, pétalas marrom esverdeado, estames brancos, anteras marrom - claro",NA,NA,"Brasília","2011","05","70570","auto",NA,NA,NA,"09",NA,NA,NA,NA,NA
"217","2019-11-01 15:03:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"Haridasan, M","414","1983","12","12","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-01 15:03:41-03","UnB","UB","15713","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Carvalho-Sobrinho, JG","Oliveira Filho, IMX","60","2004","04","30","Southern America","Brasil","Distrito Federal","Parque Olhos D'agua","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Botão floral castanho com nectários vermelhos no cálice. Caule cinza com gretas superficiais e estrias esverdeadas. Copa estratificada com galhos verticilados.; Arvoreta 4m; Fragmento de mata perturbado.",NA,NA,"Brasília","2017",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-01 15:03:42-03","UnB","UB","216329","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"Silvestre, LFV","151","2015","05","03","Southern America","Brasil","Goiás","Engenho II. Sítio Histórico Kalunga","-47.4583015441895","-13.7974996566772",NA,NA,NA,"Registro etnobotânico - contrução; Arbóreo 20m; Mata",NA,NA,"Cavalcante",NA,NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-01 15:03:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"Dias, AFV; Equipe 1","64","2016","03","18","Southern America","Brasil","Goiás",NA,"-49.3875007629395","-14.2877998352051",NA,NA,NA,"P6 L1; Árvore 5m; Estacional",NA,NA,"Nova Iguaçu de Goiás",NA,NA,"28856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:03:41-03","UnB","UB","14263","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Carvalho-Sobrinho, JG","Rocha, DMS","238","2000","03","27","Southern America","Brasil","Goiás","Ponto 3","-53.2052993774414","-17.3255996704102",NA,NA,NA,"Árvore 6m; Pasto, campo úmido.",NA,NA,"Santa Rita do Araguaia",NA,NA,"61711","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-05-06 11:59:02-03","UFU","HUFU","13259","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Mota, A.L.P.","316","1991","05","27",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Canteiro de obras da UHE Miranda.",NA,NA,NA,NA,NA,"Árvore ca. de 10 m. Flor e botão floral.","HUFU00015340","HUFU00015340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-11-27 11:33:51-03","UFU","HUFU","80277","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Hemsing, P.K.B.; Marques, C.A. & Castro, E.P. de","1154","2019","05","06",NA,"Brasil","Minas Gerais","Projeto Bacia Rio Uberabinha","-48.474444","-18.731667",NA,NA,NA,"Árvore, ca. 1 m. Pétalas alvas, estames alvos.; Cerrado/Mata Semidecídua.","HUFU00077749",NA,"Uberlândia",NA,NA,NA,NA,"-48.474444","-18.731667",NA,NA,NA,NA,NA,NA,NA
"224","2019-05-06 11:59:02-03","UFU","HUFU","35144","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Alves, A.S.S.; Alves, A.A.","446","2003","06","28",NA,"Brasil","Minas Gerais","Reserva Vegetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,NA,"Árvore 8 m. Cálice marrom, estames brancos. anteras creme.","HUFU00015341","HUFU00015341","Lagamar",NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-05-06 11:59:02-03","UFU","HUFU","48519","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Rosa, P.O.","Hattori, E.K.O.; Rosa, P.O. & Araújo, G.M.","782","2007","06","22",NA,"Brasil","Minas Gerais","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 10 m. Cálice vinho, corola, filetes e estiletes alvos.; Mata ciliar.","HUFU00015342","HUFU00015342","Uberlândia","2007","09","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-05-06 11:59:02-03","UFU","HUFU","2402","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Araújo, G.M.","533","1989","08","29",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore 4 m.; Mata mesofítica.","HUFU00015343","HUFU00015343","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-05-06 11:59:02-03","UFU","HUFU","48524","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Hattori, E.K.O.; Rosa, P.O. & Araújo, G.M.","788","2007","06","25",NA,"Brasil","Minas Gerais","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,NA,NA,"Árvore, ca. 10 m. Frutos amarronzados.; Mata decidua.","HUFU00015337","HUFU00015337","Araguari",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-05-06 11:59:02-03","UFU","HUFU","48227","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","694","2007","05","25",NA,"Brasil","Minas Gerais","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,NA,NA,"Árvore, ca. 15 m. Cálice ferrugíneo e filetes alvos.; Mata decidua.","HUFU00015335","HUFU00015335","Araguari",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-05-06 11:59:02-03","UFU","HUFU","27209","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Mendes, S.; Amorim, E.H.; Nakajima, J.N. & Arruda, R.","34","2002","05","17",NA,"Brasil","Minas Gerais","Estação Ambiental Galheiro, Estrada para Mata da Zilda.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Arbóreo, ca. 6 m. Cálice verde musgo, corola verde musgo externamente e branca internamente, estames brancos.; Mata semidecídua.","HUFU00015336","HUFU00015336","Perdizes",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-05-06 11:59:02-03","UFU","HUFU","876","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Araújo, G.M.","Araújo, G.M.","s.n.","1987","05","22",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 8 m. Flores brancas.; Cerradão.","HUFU00015339","HUFU00015339","Uberlândia","1987","05","58223","auto",NA,NA,NA,"22",NA,NA,NA,NA,NA
"231","2019-05-06 11:59:02-03","UFU","HUFU","3286","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Kallunki, J.","FEEP","223","1992","06","26",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Arbóreo, ca. de 5,5 m.; Cerrado.","HUFU00015338","HUFU00015338","Uberlândia","1995",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-08-06 10:39:40-03","FMM","FMM","1086","MachineObservation","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,NA,NA,"2014","06","01",NA,"Brasil","Goiás","Chapada dos Veadeiros - caminho vale da lua","-47.789461","-14.183061",NA,NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Área antropizada","FMM01086","FMM01086_v","Alto Paraíso de Goiás",NA,NA,NA,NA,"47°47'22.06W","14°10'59.02S",NA,NA,NA,NA,NA,NA,NA
"233","2019-08-06 10:39:40-03","FMM","FMM","1085","MachineObservation","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,NA,NA,"2010","05","29",NA,"Brasil","Distrito Federal","Campus da Universidade de Brasília","-47.865642","-15.773819",NA,NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01085","FMM01085_v","Brasília",NA,NA,NA,NA,"47°51'56.31W","15°46'25.75S",NA,NA,NA,NA,NA,NA,NA
"234","2018-12-06 13:43:19-02","UFMT","UFMT","23858","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Duarte, M.C.","Nogueira Borges, H.","s.n.","1996","05","06",NA,"Brasil","Mato Grosso","Fazenda exxperimental da UFMT.","-56.083333","-15.766667",NA,NA,NA,"Árvore de 3 m. Botões e flores, flores com corola esverdeada e pilosidadae ferrugínea na fasa ventral, órgão reprodutivos brancos, odor adocicado. Indivíduos sem folhas.; Cerrado ( sensu stricto).",NA,NA,"Santo Antônio de Leverger","2008","05",NA,NA,"-56.083333","-15.766667",NA,"26",NA,NA,NA,NA,NA
"235","2020-04-17 17:41:28-03","UFMT","UFMT","13054","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Duarte, M.C.","Ecologia Vegetal Polo","1175","1984","11","05",NA,"Brasil","Mato Grosso","Região Sul- Fazenda Miranda.","-56.4824981689453","-14.5136003494263",NA,NA,NA,"Arbusto ca.de 2,5m em 28/04/1984 com folhas e estéril.per. ca de 59 cm. Material com folhas jovens e flores.; Cerrado.",NA,NA,"Alto Paraguai","2008","05","78022","auto",NA,NA,NA,"26",NA,NA,NA,NA,NA
"236","2018-12-06 13:43:19-02","UFMT","UFMT","16227","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Amorim Neto, L.","Macedo, M.; Ferreira, M.; Somavilla, A.; Lopes, I.C.","5562","1997","06","22",NA,"Brasil","Mato Grosso","Serra Azul - descida do Morro do Cristo.","-52.2566986083984","-15.8900003433228",NA,NA,NA,"Árvore, folha digitada, botões florais verdes com flores alvas.; Cerrado, solo pedregoso.",NA,NA,"Barra do Garças","1997",NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2018-10-03 21:33:18-03","UFMT","UFMT","13232","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Duarte, M.C.","Conceição; Sulzbach, A.","s.n.","1996","05","19",NA,"Brasil","Mato Grosso","Fazenda Asa Bela. Rio dos Couros.","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Folhas alternas, frutos tipo cápsula,multiestames com um gineceu.; Cerrado.",NA,NA,"Cuiabá","2008","05","74875","auto",NA,NA,NA,"26",NA,NA,NA,NA,NA
"238","2021-02-12 18:59:15-03","UFMT","UFMT","20960","S","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Cunha, C.N.","Cunha, C.N.","4271","1993","05","28",NA,"Brasil","Mato Grosso","Fazenda Ipiranga, localizada no Km 10 da Rodovia Transpantaneira","-56.6227989196777","-16.2567005157471",NA,NA,NA,"Pantanal de Poconé.",NA,NA,"Poconé","1993",NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
