"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"756","2018-06-08 09:01:00-03","MO","MOBOT","101049813","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J.F. Carrión",NA,NA,NA,"Nélida Soria","Soria Rey 3428","1989","3","17","Paraguay","Caazapá",NA,"Tavai. Prop. Trosiuk.","-55.2833333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"757","2015-04-27 08:55:00-03","MO","MOBOT","155567","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","A.C. Maldonado (MEXU)",NA,NA,NA,"William J. Hahn|Lidia Pérez de Molas","Hahn 2752","1984","8","4","Paraguay","Itapúa",NA,"Pirapó. CEDEFO. Disturbed semiñ evergreen forest.","-56.8333333","-26.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"84-42","2",NA,NA,NA
"758","2012-01-04 05:10:00-02","MO","MOBOT","2198706","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.",NA,NA,NA,NA,"Bernadino S. Bertoni","Bertoni 1073","1945","4","3","Argentina","Misiones","Eldorado","Victoria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"759","2008-05-27 22:02:00-03","MO","MOBOT","147899","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Lourteig, A.",NA,NA,NA,"Karl Fiebrig","Fiebrig 6396",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"760","2011-02-22 06:39:00-03","MO","MOBOT","2189920","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Bacigalupo, N. M.",NA,NA,NA,"F. Biganzoli|Paola Peralta|G. Márquez","Biganzoli 1501","2004","1","25","Argentina","Misiones","Cainguás","Predio UNLP, Reserva Valle del Arroyo Cuña Pirú. Alrededores Estación biológica","-54.98055","-27.11",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"761","2009-08-21 04:37:00-03","MO","MOBOT","2198798","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Bacigalupo, N. M.",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1603","2000","3","3","Argentina","Misiones","Guaraní","Predio Previsión Social, Arroyo Tambero","-54.21666","-26.85",NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"762","2009-08-21 04:37:00-03","MO","MOBOT","2198824","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Bacigalupo, N. M.",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1606","2000","3","3","Argentina","Misiones","Guaraní","Predio Previsión Social, Arroyo Tambero","-54.21666","-26.85",NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"763","2011-03-24 17:27:00-03","MO","MOBOT","2248598","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.",NA,NA,NA,NA,"Ricardo O. Vanni|M. Silvia Ferrucci|M. Gabriela López|S. Chiquizola","Vanni 2701","1991","8","6","Argentina","Misiones","Iguazú","Parque Nacional Iguazú. Sendero Macuco","-54.4502","-25.6672",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"764","2018-05-17 05:28:00-03","MO","MOBOT","2248682","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Bacigalupo, N. M., 1/",NA,NA,NA,"María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","Múlgura 2510","2000","11","9","Argentina","Misiones","Guaraní","Predio de la UNAM, alrededores de la casa de visitantes, ruta provincial 15","-54.21666","-26.08333",NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"765","2018-05-17 05:28:00-03","MO","MOBOT","2248686","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Bacigalupo, N. M., 1/",NA,NA,NA,"María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|F. Robledo|M.A. Romero","Múlgura 2554","2000","11","10","Argentina","Misiones","Guaraní","Límete entre predio UNAM y predio Papel Misionero, hacia arroyo Paraíso.","-54.2","-26.95",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"766","2009-07-31 09:44:00-03","MO","MOBOT","2248706","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Greppi, J.",NA,NA,NA,"Renée H. Fortunato|Susana Crespo|Elisa G. Nicora|Colaboradores","Fortunato 2776","1992","3","17","Argentina","Formosa","Pilcomayo","Parque Nac. Pilcomayo, alred. de Paratodo, camino a la Ea. La Angela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"767","2011-04-05 22:07:00-03","MO","MOBOT","2297941","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Schinini, A., //",NA,NA,NA,"Ricardo O. Vanni|D.B. Kurtz|C.S. Glibota","Vanni 3767","1996","11","11","Argentina","Misiones","Iguazú","Entrada a Puerto Esperanza y ruta 12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"768","2018-05-17 05:29:00-03","MO","MOBOT","2297992","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Bacigalupo, N. M.",NA,NA,NA,"María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero|J. Macoviak","Múlgura 3276","2002","3","12","Argentina","Misiones","General Manuel Belgrano","Reserva Estricta San Antonio","-53.78333","-26.01666",NA,NA,"690.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"769","2018-05-17 05:29:00-03","MO","MOBOT","2298011","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Bacigalupo, N. M., VII-",NA,NA,NA,"María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","Múlgura 3116","2002","3","8","Argentina","Misiones","Guaraní","Refugio Moconá Naturaleza y Aventura","-53.91666","-27.13333",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"770","2011-03-01 23:39:00-03","MO","MOBOT","2402921","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Schinini, A., //",NA,NA,NA,"Sara G. Tressens|Victor Maruñak|M.G. Pellegrini|G.E. Pieszko","Tressens 5603","1996","3","29","Argentina","Misiones","General Manuel Belgrano","4 Km NW de San Antonio (Ayo. Rolador). En plantacion de Araucaria; suelo rojo, pedregoso; relieve ondulado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"771","2010-04-23 20:53:00-03","MO","MOBOT","2425916","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Múlgura de Romero, M. E., //",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 708","1996","2","12","Argentina","Misiones","Guaraní","Ruta Prov. 2, Reserva Ecológica Provincial, 23 km de El Soberbio camino al Parque Provincial Moconá","-54.1","-27.16666",NA,NA,"390.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"772","2009-04-30 12:09:00-03","MO","MOBOT","2431850","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Múlgura de Romero, M. E.",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6802","1999","2","22","Argentina","Misiones","San Ignacio","Entrada al Parque Provincial Teyucuaré.","-55.55","-27.2666667",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","acuminata",NA,NA
"773","2009-07-27 09:22:00-03","MO","MOBOT","2431863","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Bacigalupo, N. M.",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6495","1997","9","23","Argentina","Misiones","San Pedro","Parque Prov. Cruce Caballero, picada al NW","-53.98333","-26.51666",NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"774","2009-10-18 08:03:00-02","MO","MOBOT","2431873","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.",NA,NA,NA,NA,"F. M. Rodríguez","Rodríguez 680","1912","12","22","Argentina","Misiones","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"775","2009-07-27 09:22:00-03","MO","MOBOT","2431961","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Bacigalupo, N. M.",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6883","1999","2","25","Argentina","Misiones","Guaraní","Ruta Prov. 15, de Ruta 14 a predio de la UNAM, 16 km de Ruta Nac. 14","-54.21666","-26.85",NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"776","2011-03-27 12:12:00-03","MO","MOBOT","2431969","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Bacigalupo, N. M.",NA,NA,NA,"Aurelio Schinini|A. Fernández","Schinini Cacace 6037","1973","1","24","Argentina","Misiones","Iguazú","20 km E de Wanda a J. J. Lanusse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"777","2009-10-24 10:42:00-02","MO","MOBOT","2431990","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Bacigalupo, N. M.",NA,NA,NA,"Fernando O. Zuloaga|Diego Giraldo-Cañas|F. Biganzoli","Zuloaga 6592","1998","3","23","Argentina","Misiones","San Ignacio","Parque Provincial Teyucuaré, senda a la Gruta de los Cuervos","-55.58333","-27.28333",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"778","2011-03-27 12:12:00-03","MO","MOBOT","2432017","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Bacigalupo, N. M.",NA,NA,NA,"Aurelio Schinini|A. Fernández","Schinini Cacace 6090","1973","1","26","Argentina","Misiones","San Pedro","Ruta Prov. 17, desvío 5 km a Tobuna por Ruta Prov. 224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"779","2013-12-08 11:37:00-02","MO","MOBOT","2444901","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Rodríguez, M.",NA,NA,NA,"G.J. Seijo|et al.","Seijo 865","1993","11","29","Argentina","Misiones","San Pedro","Parque Provincial Moconá","-53.88333","-27.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"780","2018-06-22 05:25:00-03","MO","MOBOT","2452223","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Smith, L. B.",NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","Smith 12525","1964","10","14","Brazil","Santa Catarina",NA,"Chapecó. Forest Semiárido Diocesiano, west of Chapecó","-52.61666","-27.1",NA,NA,"350.00000000","450.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"781","2018-06-22 05:25:00-03","MO","MOBOT","2452239","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.",NA,NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","Smith 12893","1964","10","23","Brazil","Santa Catarina",NA,"Abelardo Luz. Passo d´Anta, S of Abelardo Luz",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"782","2009-10-18 08:03:00-02","MO","MOBOT","2459066","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.",NA,NA,NA,NA,"F. M. Rodríguez","Rodríguez s.n.12","1912","10","27","Argentina","Misiones","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"783","2010-04-12 17:23:00-03","MO","MOBOT","2459082","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Bacigalupo, N. M.",NA,NA,NA,"Ulrich G. Eskuche","Eskuche s.n.","1969","5","3","Argentina","Misiones","Eldorado","Ruta Nacional 12, Arroyo Aguaray Miní",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"784","2020-07-20 09:20:00-03","MO","MOBOT","2459098","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.",NA,NA,NA,NA,"D. Giambiagio","Giambiagio s.n.","1914",NA,NA,"Argentina","Misiones","San Ignacio","San Ignacio","-54.53333","-27.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","acuminata",NA,NA
"785","2018-05-17 05:29:00-03","MO","MOBOT","2493723","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.","Bacigalupo, N. M., III-",NA,NA,NA,"María E. Múlgura|C. Calviño|S. Martínez|Nataly O'Leary","Múlgura 3522","2003","12","5","Paraguay","Canindeyú",NA,"Reserva Natural Mbaracayú, alrededores de la casa","-55.51666","-24.13916",NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"786","2009-10-25 08:46:00-02","MO","MOBOT","2493731","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella acuminata","Chodat & Hassl.",NA,NA,NA,NA,"L.C. Stutz","Stutz de Ortega 1677","1983","5",NA,"Paraguay","Alto Paraná",NA,"Centre forestier du Haut Paraná, 12 km a l'ouest de Ciudad del Este",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"acuminata",NA,NA
"787","2020-09-09 14:11:19-03","UNESP-IBILCE","SJRP","33848","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Gonzatti, F.","1665.0","2015","02","03","Brasil","Rio Grande do Sul","Pinhal da Serra","Estrada Arroio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","America do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"788","2020-09-09 14:11:19-03","UNESP-IBILCE","SJRP","08527","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","S.M. Silva",NA,NA,NA,"S.M. Silva",NA,NA,NA,NA,"Brasil","Paraná","Três Barras do Paraná","rio guarani","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"Subarbusto com frutos imaturos em interior de floresta.;",NA,NA,"Tracheophyta","Malpighiales","América do Sul",NA,"20611","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"789","2019-06-12 09:07:05-03","UFSM","HDCF","6341","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Figueira, M","2011","10","21","Figueira, M; Andriollo, D D; Rodrigues, R; Nunes, J D","72","2011","10","21","Brasil","Rio Grande do Sul","Tapera","Floresta Municipal das Araucárias Janaína Orth","-52.858333","-28.641944","-52.858333","-28.641944","460","460","Arbusto, ocasional, até 2 m de alt., frutos verdes; Floresta Ombrófila Mista, relevo suave, solo argiloso",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2016-09-05 16:02:22-03","UFSM","HDCF","2075","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Sobral, M.","1985","12","27","Marchiori, J. N. C.","123","1985","12","27","Brasil","Rio Grande do Sul","Jaguari","Gruta linha 1","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"Árvore no começo da descida para a cachoeira I",NA,NA,NA,NA,"América",NA,"27649","auto",NA,NA,NA,NA,NA,NA,NA,NA
"791","2016-09-05 16:02:22-03","UFSM","HDCF","3192","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Marchiori, J. N. C.","1987","07","23","Marchiori, J. N. C.","811","1987","07","23","Brasil","Rio Grande do Sul","Jaguari","Gruta Linha 1","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"Madeira coletada",NA,NA,NA,NA,"América",NA,"27649","auto",NA,NA,NA,NA,NA,NA,NA,NA
"792","2019-03-29 10:41:20-03","UFSM","HDCF","5486","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Kilca, R. V.",NA,NA,NA,"Kilca, R. V.",NA,"2002","11","13","Brasil","Rio Grande do Sul","Passo Fundo","Coleção botânica da barragem Fazenda. Corsan","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Borda da mata",NA,NA,NA,NA,"América",NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA
"793","2016-09-05 16:02:22-03","UFSM","HDCF","2549","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Sobral, M.",NA,NA,NA,"Longhi, S. J.","728","1986","11","04","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,"Arbusto ca 1,5m de altura",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2019-06-12 09:07:05-03","UFSM","HDCF","6811","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Figueira, M","2013","04","11","Figueira, M; Denardi, L","164","2013","04","11","Brasil","Rio Grande do Sul","Frederico Westphalen","Campus do CESNORS","-53.431389","-27.395556","-53.431389","-27.395556",NA,NA,"Arbusto, borda de floresta, aprox. 3 m de altura, inflorescência com eixo amarelo, flores cremes; Floresta Estacional Subtropical do Domínio Atlântico, relevo suave, solo argiloso",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2019-12-04 10:55:45-03","UNIOESTE","UNOP","10476","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Conceição, L.H.S.M.","2019","11","29","Conceição, L.H.S.M.; Wink, J.G.; Wink, J.G.","183","2019","11","21","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, trilha rio Butu","-53.669417","-25.080667","-53.669417","-25.080667","704","704","Erva, 1 metro, folhas cartáceas, discolores, frutos maduros verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2018-09-12 14:48:09-03","UNIOESTE","UNOP","2420","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Franco, G.A.D.C.","2015","07","08","Cielo-Filho, R.","1692","2015","06","01","Brasil","Paraná","Matelândia","Antiga estrada de Guarapuava, PARNA Iguaçu, Floresta Estacional Semidecidual, floresta secundária, borda.","-53.903611","-25.420278","-53.903611","-25.420278","242","242","Arbusto, 1,5 m, fruto imaturo verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2020-02-21 10:41:47-03","UNIOESTE","UNOP","10597","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Conceição, L.H.S.M.; Benatti, V.M.N.","2020","02","05","Benatti, V.M.N.; Conceição, L.H.S.M.; Conceição, L.H.S.M.","31","2018","03","23","Brasil","Paraná","Cascavel","Mata da FAG. Área da borda.","-53.513861","-24.942194","-53.513861","-24.942194",NA,NA,"Arbusto, 2,00m. Folhas membranáceas, serreadas. Inflorescência estaminada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2020-02-21 10:41:47-03","UNIOESTE","UNOP","10598","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Conceição, L.H.S.M.; Benatti, V.M.N.","2020","02","05","Benatti, V.M.N.; Conceição, L.H.S.M.; Conceição, L.H.S.M.","33","2018","03","23","Brasil","Paraná","Cascavel","Mata da FAG. Área da borda.","-53.513889","-24.942222","-53.513889","-24.942222",NA,NA,"Arbusto, 2,00m. Folhas membranáceas, serreadas. Inflorescência pistilada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2018-09-12 14:48:09-03","UNIOESTE","UNOP","2558","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Franco, G.A.D.C.; Jesus, J.M.","2015","02","12","Periotto, F.; Cielo-Filho, R.; Cielo-Filho, R.","71","2014","11","18","Brasil","Paraná","Matelândia","Estrada Matelândia-Marquezita, beira de estrada.","-53.995278","-25.36","-53.995278","-25.36","281","281","Arbusto, 3 m, flor verde claro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2018-09-12 14:48:09-03","UNIOESTE","UNOP","2442","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Cielo-Filho, R.","2015","05","15","Cielo-Filho, R.","1654","2015","02","04","Brasil","Paraná","Matelândia","Sítio do Sr. Raimundo Rissardi, Floresta Estacional Semidecidual, floresta secundária, ribeirinha.","-53.953889","-25.295833","-53.953889","-25.295833","320","320","Arbusto, 1,8 m, flor creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2015-10-22 10:02:45-02","UNIOESTE","UNOP","1390","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Toderke, M.L.","2014","02","27","Toderke, M.L.; Lautert, M.; Buturi, C.V.; Escher, A.R.; Temponi, L.G.; Lautert, M.; Buturi, C.V.; Escher, A.R.; Temponi, L.G.","33","2013","02","13","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Escola Parque.","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Arbusto, cerca de 2 m. Folha membranácea, verde discolor. Cálice e corola brancos.",NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"802","2015-10-22 10:02:45-02","UNIOESTE","UNOP","5646","S","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Cordeiro, J.; Barbosa, E.","2010",NA,NA,"Temponi, L.G.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","690","2009","10","12","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha da Represa São João.","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Arbusto, 1, 95m, flor creme. Trilha da Represa São João.",NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
