"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1223","2020-09-25 10:43:19-03","UFPE","UFP","11193","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Alves, M; Luceño, M","Luceño, M","356","1995","08","10","Brasil","Pernambuco","Ilha de Itamaracá",NA,NA,NA,NA,NA,NA,NA,NA,"UFP011193",NA,"1995","10",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1224","2021-03-01 11:55:55-03","UFPE","UFP","12055","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Vanzela, ALL","Vanzela, ALL","50",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UFP012055",NA,"1996","01",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1225","2021-03-01 11:55:55-03","UFPE","UFP","12161","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M","UFP12161","1996","01","27","Brasil","Pernambuco","Jaboatão dos Guararapes dos Gu",NA,NA,NA,NA,NA,NA,NA,NA,"UFP012161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1226","2021-03-01 11:55:55-03","UFPE","UFP","13599","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Vanzela, ALL","Vanzela, ALL","64","1995","09","10","Brasil","São Paulo","Água de Santa Bárbara",NA,NA,NA,NA,NA,NA,NA,NA,"UFP013599",NA,"1995","09",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1227","2021-03-01 11:55:55-03","UFPE","UFP","15088","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","322","1996","06","22","Brasil","Bahia","Andaraí",NA,"-41.316667","-11.436111","-41.316667","-11.436111","1200","1200",NA,"UFP015088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1228","2021-03-01 11:55:55-03","UFPE","UFP","14134","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","100","1996","06","20","Brasil","Bahia","Lençóis",NA,"-41.383333","-12.55","-41.383333","-12.55","700","700","Rara.; Rara.","UFP014134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1229","2021-03-01 11:55:55-03","UFPE","UFP","14163","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; A.Vanzela; A.P.N.Mendes; Rocha, EA; Costa, MB; Silva; Romero, I","83","1996","06","18","Brasil","Bahia","Conde",NA,"-37.670278","-11.955","-37.670278","-11.955","40","40","Solo arenoso úmido. Frequente; Solo arenoso úmido. Frequente","UFP014163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1230","2021-03-01 11:55:55-03","UFPE","UFP","14165","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","83","1996","06","18","Brasil","Bahia","Conde",NA,"-37.670278","-11.933333","-37.670278","-11.933333","40","40","frequente.; frequente.","UFP014165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1231","2021-03-01 11:55:55-03","UFPE","UFP","14207","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","105","1996","06","20","Brasil","Bahia","Lençóis",NA,"-41.383333","-12.55","-41.383333","-12.55","700","700","Rara.; Rara.","UFP014207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1232","2021-03-01 11:55:55-03","UFPE","UFP","14269","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","173","1996","06","21","Brasil","Bahia","Palmeiras",NA,"-41.466667","-12.45","-41.466667","-12.45","1050","1050","frequente.; frequente.","UFP014269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1233","2021-03-01 11:55:55-03","UFPE","UFP","14269","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","173","1996","06","21","Brasil","Bahia","Palmeiras",NA,"-41.466667","-12.45","-41.466667","-12.45","1050","1050",NA,"UFP014269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1234","2021-03-01 11:55:55-03","UFPE","UFP","14731","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","574","1996","06","29","Brasil","Tocantins","Almas",NA,"-47.183333","-11.566667","-47.183333","-11.566667","450","450","Frequente.; Frequente.","UFP014731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1235","2021-03-01 11:55:55-03","UFPE","UFP","15138","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","368","1996","06","24","Brasil","Bahia","Rio das Contas",NA,"-41.95","-13.533333","-41.95","-13.533333","1800","1800","Ocasional.; Ocasional.","UFP015138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1236","2021-03-01 11:55:55-03","UFPE","UFP","14814","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","754","1996","06","29","Brasil","Tocantins","Porto Nacional",NA,"-48.55","-10.666667","-48.55","-10.666667","300","300","Frequente.; Frequente.","UFP014814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1237","2021-03-01 11:55:55-03","UFPE","UFP","14949","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Luceño, M","Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","361","1996","06","23","Brasil","Bahia","Jussiape",NA,"-41.6","-13.566667","-41.6","-13.566667","520","520","Frequente.; Frequente.","UFP014949",NA,"1996","11",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1238","2021-03-01 11:55:55-03","UFPE","UFP","15185","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","362","1996","06","22","Brasil","Bahia","Mucugê",NA,"-41.316667","-12.95","-41.316667","-12.95","1200","1200","Frequente.; Frequente.","UFP015185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1239","2021-03-01 11:55:55-03","UFPE","UFP","15187","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","363,4","1996","06","22","Brasil","Bahia","Mucugê",NA,"-41.316667","-12.95","-41.316667","-12.95","1200","1200",NA,"UFP015187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1240","2021-03-01 11:55:55-03","UFPE","UFP","15188","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; A.Vanzela; A.P.N.Mendes; Rocha, EA; Costa, MB; Silva; Romero, I","363","1996","06","20","Brasil","Bahia","Mucugê",NA,"-41.316667","-12.95","-41.316667","-12.95","1200","1200","Solo úmido. Frequente.; Solo úmido. Frequente.","UFP015188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1241","2021-03-01 11:55:55-03","UFPE","UFP","15189","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","363,6","1996","06","21","Brasil","Bahia","Mucugê",NA,"-41.316667","-12.95","-41.316667","-12.95","1200","1200","Frequente.; Frequente.","UFP015189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1242","2021-03-01 11:55:55-03","UFPE","UFP","15215","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","364","1996","06","22","Brasil","Bahia","Andaraí",NA,"-41.316667","-12.816667","-41.316667","-12.816667","400","400",NA,"UFP015215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1243","2021-03-01 11:55:55-03","UFPE","UFP","23174","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Rocha, EA","Pirani, JR; Stannard B.; Lughadha E.N.","50796","1992","01","24","Brasil","Bahia","Abaíra",NA,"-41.9","-13.25","-41.9","-13.25","1600","1600","Inflorescências verdes, brácteas ocre, estigmas creme.; Inflorescências verdes, brácteas ocre, estigmas creme.","UFP023174",NA,"1997","08",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1244","2021-03-01 11:55:55-03","UFPE","UFP","23165","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","W.Thomas","Tetsuo Koyama; Marieluise Koyama; Lima, E de","13806","1970","03","02","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Ewt sandy red soil, NE facing slope, very densely vegetated; Ewt sandy red soil, NE facing slope, very densely vegetated","UFP023165",NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1245","2021-03-01 11:55:55-03","UFPE","UFP","23172","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Mattos J.; Bicalho H.","10314","1962","06","20","Brasil","Minas Gerais","São Tomas das Letras",NA,NA,NA,NA,NA,NA,NA,"Em touceiras de 25cm de altura.; Em touceiras de 25cm de altura.","UFP023172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1246","2020-09-25 10:43:19-03","UFPE","UFP","23173","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Barbosa, J","UFP23173","1988","02","06","Brasil","São Paulo","Santana",NA,NA,NA,NA,NA,NA,NA,NA,"UFP023173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1247","2021-03-01 11:55:55-03","UFPE","UFP","23180","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Rocha, EA","Thomas W.W; Silva, RM","UFP23180","1988","02","11","Brasil","Minas Gerais","Paracatú",NA,"-46.716667","-17.4","-46.716667","-17.4",NA,NA,"In mud by stream over rocks. Cepsitose. Spikelets pela brown.; In mud by stream over rocks. Cepsitose. Spikelets pela brown.","UFP023180",NA,"1997","08",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1248","2021-03-01 11:55:55-03","UFPE","UFP","23182","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Rocha, EA","Pirani, JR; Thomas W.W.; Silva, RM","2193","1988","11","12","Brasil","Minas Gerais","Joaquim Felício",NA,"-44.3","-17.7","-44.3","-17.7","1160","1160","Cespitosa.; Cespitosa.","UFP023182",NA,"1997","08",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1249","2021-03-01 11:55:55-03","UFPE","UFP","23193","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Rocha, EA","Stannard B.; Ganev. W, Queiroz RF","51175","1992","02","05","Brasil","Bahia","Abaíra",NA,"-41.930556","-13.25","-41.930556","-13.25","1740","1740","Inflroescências castanho-claras.; Inflroescências castanho-claras.","UFP023193",NA,"1997","08",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1250","2021-03-01 11:55:55-03","UFPE","UFP","37202","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Weber, P","Alves, M; Costa, MB; Silva; Loyola, M; Rocha, E; Gomes, V; Gonçalves, F; J.Jupiassú; Lins","875","1997","10","15","Brasil","Bahia","Camaçari",NA,"-38.355278","-12.935833","-38.355278","-12.935833","20","20","Herbácea, frequente.; Herbácea, frequente.","UFP037202",NA,"2015","11","19",NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1251","2021-03-01 11:55:55-03","UFPE","UFP","23194","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Rocha, EA","Pirani, JR; Cordeiro, I; Wagner H.L.","UFP23194","1982","03","22","Brasil","Minas Gerais","Sant. do Riacho",NA,NA,NA,NA,NA,NA,NA,"Inlforescências castanhas, estigma creme.; Inlforescências castanhas, estigma creme.","UFP023194",NA,"1997","08",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1252","2021-03-01 11:55:55-03","UFPE","UFP","23195","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Rocha, EA","Pirani, JR; Giuliette A.M.; Vitta F.A.; Coffani-Nunes J.V.","11948","1991","03","25","Brasil","Minas Gerais","Sant. do Riacho",NA,NA,NA,NA,NA,NA,NA,NA,"UFP023195",NA,"1997","08",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1253","2021-03-01 11:55:55-03","UFPE","UFP","27947","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Alves, M; Rocha, EA; Thomas W.; Jardim J.; Santana S.; Torke B.","1896","2000","02","02","Brasil","Bahia","Maraú",NA,"-39.949722","-14.036667","-39.949722","-14.036667",NA,NA,"Erva cespitosa.; Erva cespitosa.","UFP027947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1254","2021-03-01 11:55:55-03","UFPE","UFP","23176","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Rocha, EA","Pirani, JR; B.L.Stannard; K.Edwards; E.Nic Lughadha","s.n.","1992","01","24","Brasil","Bahia","Abaíra",NA,"-41.9","13.25","-41.9","13.25","1600","1700","Erva cespitosa. Inflorescência verdes, brácteas ocre, estigmas creme. Campo, em solo arenoso, frequente.; Erva cespitosa. Inflorescência verdes, brácteas ocre, estigmas creme. Campo, em solo arenoso, frequente.","UFP023176",NA,"1997","08","08",NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1255","2021-03-01 11:55:55-03","UFPE","UFP","35333","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Alves, M","H.P.Bautista; T.Jost","1836","1996","06","21","Brasil","Bahia","Conde",NA,"-37.690833","-12.544444","-37.690833","-12.544444",NA,NA,"Erva ereta; inflorescência castanhas. Restinga arbórea, vegetação com influência marinha.; Erva ereta; inflorescência castanhas. Restinga arbórea, vegetação com influência marinha.","UFP035333",NA,"1998","09",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1256","2021-03-01 11:55:55-03","UFPE","UFP","41730","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Dayara Lacerda","Ferreira, FM; C.Morado; Medeiros, E; R.C.Forzza; K.L.Caetano; Silva, BR; D.A.L.Borges","690","2004","03","30","Brasil","Minas Gerais","Lima Duarte",NA,"-43.879167","-21.697222","-43.879167","-21.697222","1409","1409","Erva em solo arenoso, muito frequente, heliófita.; Erva em solo arenoso, muito frequente, heliófita.","UFP041730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1257","2021-03-01 11:55:55-03","UFPE","UFP","46854","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","L.R.Noblick","M.Fonseca; Menezes, M","s.n.","1978","04","20","Brasil","Sergipe","Stº Amaro das Brotas",NA,NA,NA,NA,NA,NA,NA,"Erva com 15-26cm. Inflorescência esverdeadas; Erva com 15-26cm. Inflorescência esverdeadas","UFP046854",NA,"1985","04",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1258","2021-03-01 11:55:55-03","UFPE","UFP","58947","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Silva-Filho, PJS","Lucena, MFA; Alves, M; Cordula, B; Amorim, BS; Maciel, JR; Schimdt, S","1564","2006","07","22","Brasil","Sergipe","Areia Branca",NA,"-37.409444","-10.030556","-37.409444","-10.030556","154","154","Erva ereta 40cm alt.; espiguetas amarronzadas.; Erva ereta 40cm alt.; espiguetas amarronzadas.; Borda da mata próxima ao riacho da Água Fria.","UFP058947",NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1259","2021-03-01 11:55:55-03","UFPE","UFP","47128","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Prata, AP","Silva, AC; Prata, AP; Lemos, IC; Costa, SM; M.Ibrahim","54","2006","07","21","Brasil","Paraíba","Sobrado",NA,"-35.2175","-7.189444","-35.2175","-7.189444",NA,NA,"Erva. Espigueta castanha; Erva. Espigueta castanha","UFP047128",NA,"2006","07",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1260","2021-03-01 11:55:55-03","UFPE","UFP","56352","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Alves-Araújo, A; Alves, M; Arruda, R","884","2008","03","14","Brasil","Pernambuco","Igarassu",NA,"-34.986944","-7.725556","-34.986944","-7.725556","130","130","Erva cespitosa com inflorescência castanha.; Erva cespitosa com inflorescência castanha.","UFP056352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1261","2021-03-01 11:55:55-03","UFPE","UFP","60563","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Alves, M","Forzza, RC; Fraga, CN","5543","2009","04","15","Brasil","Espírito Santo","Nova Venécia",NA,"-40.446389","-18.782778","-40.446389","-18.782778","420","587","Erva rupícola em local úmido.; Erva rupícola em local úmido.","UFP060563",NA,"2010","04",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1262","2021-03-01 11:55:55-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Alves, M","Forzza, RC; Fraga, CN","5543","2009","04","15","Brasil","Espírito Santo","Nova Venécia",NA,"-40.446389","-18.782778","-40.446389","-18.782778","420","587","Erva rupícola em local úmido.; Erva rupícola em local úmido.",NA,NA,"2010","04",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1263","2021-03-01 11:55:55-03","UFPE","UFP","15364","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Martins M.L.L.","675","1996","01","17","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Herbáceo.; Herbáceo.","UFP015364",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1264","2021-03-01 11:55:55-03","UFPE","UFP","13601","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Vanzela, ALL","Vanzela, ALL","UFP13601","1995","09",NA,"Brasil","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,NA,"UFP013601",NA,"1995","12",NA,"212961","auto",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1265","2021-03-01 11:55:55-03","UFPE","UFP","13575","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Vanzela, ALL","Vanzela, ALL","62","1995","09",NA,"Brasil","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,NA,"UFP013575",NA,"1995","09",NA,"212961","auto",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1266","2021-03-01 11:55:55-03","UFPE","UFP","19176","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Rocha, EA","Vanzela, ALL","386","1996","04","25","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"UFP019176",NA,"1997","08",NA,"17082","auto",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1267","2021-03-01 11:55:55-03","UFPE","UFP","19185","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Weber, P","Vanzela, ALL","384","1996","04","25","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"UFP019185",NA,"2015","11","19","17082","auto",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1268","2021-03-01 11:55:55-03","UFPE","UFP","37319","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link",NA,"Alves, M; Menezes, N; Cardoso, V","1722","1999","12","20","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Planta cespitosa. Abundante no local.; Planta cespitosa. Abundante no local.","UFP037319",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1269","2021-03-01 11:55:55-03","UFPE","UFP","23169","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Thomas E.","Celli F.S.","388","1982","03","18","Brasil","Paraná","Guaíra",NA,"-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"UFP023169",NA,"1990",NA,NA,"33984","auto",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1270","2021-03-01 11:55:55-03","UFPE","UFP","23168","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Thomas E.","Celli F.S.","390","1982","03","18","Brasil","Paraná","Guaíra",NA,"-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"UFP023168",NA,"1988",NA,NA,"33984","auto",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1271","2021-03-01 11:55:55-03","UFPE","UFP","23166","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Thomas W.","Koyama T.; Koyama M.; Lima, E de","13814","1970","03","02","Brasil","Paraná","Imbituva",NA,"-50.6044006347656","-25.2299995422363",NA,NA,NA,NA,NA,"UFP023166",NA,"1990",NA,NA,"24222","auto",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1272","2021-03-01 11:55:55-03","UFPE","UFP","40548","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Alves, M","Shirley Martins; Alves, A; Rodrigues, A; Maciel, B; Ramos, J; Alves, M","70","2004","04","12","Brasil","Pernambuco","Bezerros",NA,"-35.7969017028809","-8.23332977294922",NA,NA,NA,NA,"Herbácea ocorrendo em grotões. Material fixado em meio líquido para estudos anatômicos.; Herbácea ocorrendo em grotões. Material fixado em meio líquido para estudos anatômicos.","UFP040548",NA,"2004","04","12","25699","auto",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"1273","2021-03-01 11:55:55-03","UFPE","UFP","11405","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","tenuis","Rhynchospora tenuis","Willd. ex Link","Alves, M; Luceño, M","Alves, M","8995","1995","08","16","Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,NA,"UFP011405",NA,"1995","10",NA,"25282","auto",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
