"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"51","2021-03-30 12:52:38-03","EAO","IAN","54784","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Black, GA","9904","1950","07","08","Southern America","Brasil","Pará","Rio Camará; Ilha do Marajó; Fazenda Gurupatuba; campina.",NA,NA,NA,"IAN054784","Monocotiledônea",NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:52:38-03","EAO","IAN","73980","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Black, GA","14251","1952","04","25","Southern America","Brasil","Pará","Fazenda Tuiuiú; Rio Ararí, Ilha do Marajó.",NA,NA,NA,"IAN073980","Monocotiledônea",NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:52:38-03","EAO","IAN","74037","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Black, GA","14308","1952","04","28","Southern America","Brasil","Pará","Rio Ararí, Ilha do Marajó, campo nas redondezas da Fazenda Tuituiú.",NA,NA,NA,"IAN074037","Monocotiledônea",NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:52:38-03","EAO","IAN","74530","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Pires, JM; Silva, NT da","4297","1952","06","16","Southern America","Brasil","Pará","Maicurú, Lago Uruxiaca.",NA,NA,NA,"IAN074530","Monocotiledônea",NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:52:38-03","EAO","IAN","83974","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Black, GA; Pires, JM","16576","1954","07","06","Southern America","Brasil","Maranhão","Perizes, campoeira.",NA,NA,NA,"IAN083974","Monocotiledônea",NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:52:38-03","EAO","IAN","83974a","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Black, GA; Pires, JM","16576","1954","07","06","Southern America","Brasil","Maranhão","Perizes, campoeira.",NA,NA,NA,"IAN83974a","Monocotiledônea",NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:52:38-03","EAO","IAN","64171","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Fróes, RL; Black, GA","27147","1951","07","03","Southern America","Brasil","Amapá",NA,NA,NA,NA,"IAN064171","Monocotiledônea",NA,"L.","Macapá","-51.0663986206055","-0.366667002439499","IAN064171 IAN064171_e",NA,NA,NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA
"58","2021-03-30 12:52:38-03","EAO","IAN","55613","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Black, GA","9550","1950","04","22","Southern America","Brasil","Amapá","Entre as Fazendas Mangubas e Carmo.",NA,NA,NA,"IAN055613","Monocotiledônea",NA,"L.","Macapá","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA
"59","2021-03-30 12:52:38-03","EAO","IAN","64202","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Fróes, RL; Black, GA","27181","1951","07","04","Southern America","Brasil","Amapá","Rio Macacoarí, S. Benedito do Braço.",NA,NA,NA,"IAN064202","Monocotiledônea",NA,"L.","Macapá","-51.0663986206055","-0.366667002439499","IAN064202 IAN064202_e",NA,NA,NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA
"60","2021-03-30 12:52:38-03","EAO","IAN","64200","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Fróes, RL; Black, GA","27179","1951","07","04","Southern America","Brasil","Amapá","Rio Macacoarí, S. Benedito do Braço.",NA,NA,NA,"IAN064200","Monocotiledônea",NA,"L.","Macapá","-51.0663986206055","-0.366667002439499","IAN064200 IAN064200_e",NA,NA,NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA
"61","2021-03-30 12:52:38-03","EAO","IAN","186219","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Araújo, ACM; Barbosa, MM","08","2011",NA,NA,"Southern America","Brasil","Maranhão","Maravilha.",NA,NA,"Planta arbustiva, flor branca.","IAN186219","Monocotiledônea",NA,"L.","São João Batista","-44.8069000244141","-2.9552800655365",NA,"Cordeiro, MR",NA,NA,NA,NA,"2011","07","14","29584","auto",NA,NA,NA,NA,NA
"62","2021-03-30 12:52:38-03","EAO","IAN","158258","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Nivaldo, S; Conceição, NSCA","1677","1982","08","04","Southern America","Brasil","Pará","Ao lado da ponte passando a fabrica de palmito.",NA,NA,NA,"IAN158258","Monocotiledônea",NA,"L.","Afuá","-50.3866996765137","-0.156666994094849",NA,NA,NA,NA,NA,NA,NA,NA,NA,"124640","auto",NA,NA,NA,NA,NA
"63","2021-03-30 12:52:38-03","EAO","IAN","13122","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Silva, A da","292","1944","07","21","Southern America","Brasil","Pará","On lands of Institito Agronomico do Norte 4 km so. of Administration Building. Estrada do Barracão de Borracha.",NA,NA,NA,"IAN013122","Monocotiledônea",NA,"L.","Belém","-48.5043983459473","-1.4558299779892","IAN013122 IAN013122_e IAN013122_e1","Arns, Y",NA,NA,NA,NA,"2001","07","10","48462","auto",NA,NA,NA,NA,NA
"64","2021-03-30 12:52:38-03","EAO","IAN","79976","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Fróes, RL","29899","1953","06","25","Southern America","Brasil","Pará","Charcos de igarapés.",NA,NA,NA,"IAN079976","Monocotiledônea",NA,"L.","Conceição do Araguaia","-49.2647018432617","-8.25778007507324",NA,NA,NA,NA,NA,NA,NA,NA,NA,"73105","auto",NA,NA,NA,NA,NA
"65","2021-03-30 12:52:38-03","EAO","IAN","164416","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Projeto, Iara","s.n.","1996","05",NA,"Southern America","Brasil","Pará","Matas ciliares do lago Grande.",NA,NA,NA,"IAN164416","Monocotiledônea",NA,"L.","Monte Alegre","-54.0691986083984","-2.00778007507324",NA,NA,NA,NA,NA,NA,NA,NA,NA,"279177","auto",NA,NA,NA,NA,NA
"66","2021-03-30 12:52:38-03","EAO","IAN","132132","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Pena, BS da","81","1969","09","02","Southern America","Brasil","Pará","Retiro Fundo do Saco, próximo à Faz. Paraíso, campo húmido.",NA,NA,NA,"IAN132132","Monocotiledônea",NA,"L.","Salvaterra","-48.5167007446289","-0.75333297252655",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52029","auto",NA,NA,NA,NA,NA
"67","2021-03-30 12:52:38-03","EAO","IAN","121294","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Pires, JM; Silva, NT da","10582","1967","06","26","Southern America","Brasil","Pará","Igarapé Caraparú.",NA,NA,NA,"IAN121294","Monocotiledônea",NA,"L.","Santa izabel do Pará","-48.1605987548828","-1.29860997200012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27708","auto",NA,NA,NA,NA,NA
"68","2021-03-30 12:52:38-03","EAO","IAN","121295","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Pires, JM; Silva, NT da","10582","1967","06","26","Southern America","Brasil","Pará","Igarapé Caraparú.",NA,NA,NA,"IAN121295","Monocotiledônea",NA,"L.","Santa izabel do Pará","-48.1605987548828","-1.29860997200012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27708","auto",NA,NA,NA,NA,NA
"69","2021-03-30 12:52:38-03","EAO","IAN","54476","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Black, GA","9174","1950","03","16","Southern America","Brasil","Pará","Entre Fazenda Desterro e Fazenda Cajueiro; mondongo.",NA,NA,NA,"IAN054476","Monocotiledônea",NA,"L.","Soure","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,NA,NA,NA,NA,NA,"69952","auto",NA,NA,NA,NA,NA
"70","2021-03-30 12:52:38-03","EAO","IAN","54601","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Black, GA","9337","1950","03","21","Southern America","Brasil","Pará","Fazenda Ritlandia, campo inundado, fazenda limites com a Fazena Santander.",NA,NA,NA,"IAN054601","Monocotiledônea",NA,"L.","Soure","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,NA,NA,NA,NA,NA,"69952","auto",NA,NA,NA,NA,NA
"71","2021-03-30 12:52:38-03","EAO","IAN","54394a","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Black, GA","9085","1950","02","25","Southern America","Brasil","Pará","Rio Paracauarí ente Faz. Menino Deu e Porto Sto. Antonio; campo com muito bosque.",NA,NA,NA,"IAN54394a","Monocotiledônea",NA,"L.","Soure","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,NA,NA,NA,NA,NA,"69952","auto",NA,NA,NA,NA,NA
"72","2021-03-30 12:52:38-03","EAO","IAN","54394","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Black, GA","9085","1950","02","25","Southern America","Brasil","Pará","Rio Paracauarí ente Faz. Menino Deu e Porto Sto. Antonio; campo com muito bosque.",NA,NA,NA,"IAN054394","Monocotiledônea",NA,"L.","Soure","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,NA,NA,NA,NA,NA,"69952","auto",NA,NA,NA,NA,NA
"73","2021-03-30 12:52:38-03","EAO","IAN","77339","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Black, GA; Cordeiro, E","15353","1952","06","29","Southern America","Brasil","Rondônia","Santo Antonio, km 8.",NA,NA,NA,"IAN077339","Monocotiledônea",NA,"L.","Porto Velho","-63.9039001464844","-8.76194000244141",NA,NA,NA,NA,NA,NA,NA,NA,NA,"333357","auto",NA,NA,NA,NA,NA
"74","2020-11-26 18:06:52-03","CPAN-UFMS","COR","10344","PreservedSpecimen","Plantae","Amaranthaceae","Thalia","geniculata","Thalia geniculata","Hatschabach, G.; Hatschabach, M.; Ribas, O.S.","72849","2002","05","19",NA,"Brasil","Mato Grosso do Sul","Rod. BR-419,Taboca. Pantanal; ;.",NA,NA,"Com Flor: Lilás",NA,NA,NA,"L.","Aquidauna",NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-26 18:06:52-03","CPAN-UFMS","COR","1003","PreservedSpecimen","Plantae","Amaranthaceae","Thalia","geniculata","Thalia geniculata","Almeida Rego","553","1986","07","23",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,"L.","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"76","2020-11-26 18:06:52-03","CPAN-UFMS","COR","603","PreservedSpecimen","Plantae","Amaranthaceae","Thalia","geniculata","Thalia geniculata","S.T.Vasconcellos et al.","20","1986","06","15",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"Com Flor: alva",NA,NA,NA,"L.","Corumbá(Nhecolândia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-26 18:06:52-03","CPAN-UFMS","COR","3592","PreservedSpecimen","Plantae","Amaranthaceae","Thalia","geniculata","Thalia geniculata","Sanches,A.L. et al.","58","1994","08","24",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"aquática",NA,NA,NA,"L.","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"78","2020-11-26 18:06:52-03","CPAN-UFMS","COR","2485","PreservedSpecimen","Plantae","Amaranthaceae","Thalia","geniculata","Thalia geniculata","Amaral,M.A.",NA,"1991","04","26",NA,"Brasil","Mato Grosso do Sul","Base de Pesquisa da UFMS - Passo do Lontra. Colonizando a região de Paratudais.; ; Planície.",NA,NA,"Com Flor: marrom",NA,NA,NA,"L.","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"79","2020-11-26 18:06:52-03","CPAN-UFMS","COR","6804","PreservedSpecimen","Plantae","Amaranthaceae","Thalia","geniculata","Thalia geniculata","Assis,E.L.M. et al.","81","1999","11","01",NA,"Brasil","Mato Grosso do Sul","Canal do Tamengo.",NA,NA,"Habito: Erva aquática",NA,NA,NA,"L.","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"80","2021-03-02 16:28:33-03","CPAN-UFMS","COR","7761","PreservedSpecimen","Plantae","Amaranthaceae","Thalia","geniculata","Thalia geniculata","Machado, A. S.; Rivero, L. M.; Silva, M. F.","20","2001","04","25",NA,"Brasil","Mato Grosso do Sul","Canal do Tamengo. aquático.",NA,NA,"erva emergente ou anfíbia; Com Flor: branca Habito: erva emergente ou anfíbia",NA,NA,NA,"L.","Corumbá","-57.6533012390137","-19.0091991424561",NA,"R. R. Silva",NA,NA,NA,NA,"2001","11","20","295160","auto",NA,NA,NA,NA,NA
"81","2020-11-26 18:06:52-03","CPAN-UFMS","COR","11205","PreservedSpecimen","Plantae","Amaranthaceae","Thalia","geniculata","Thalia geniculata","Souza Jr, A.F.; Siqueira, C.S.","11","2004","10","24",NA,"Brasil","Mato Grosso do Sul","Codrasa. brejo; ;.",NA,NA,"caule ereto, folhas lanceoladas; Com Flor: branca e roxa, 2 pétalas brancas e 2 roxas",NA,NA,NA,"L.","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"82","2020-11-26 18:06:52-03","CPAN-UFMS","COR","6892","PreservedSpecimen","Plantae","Amaranthaceae","Thalia","geniculata","Thalia geniculata","Brazil, B.; Lima, M. S.; Padilha, V. C. C.; Santos, M. B.; Souza, L. A.","3","2000","09","13",NA,"Brasil","Mato Grosso do Sul","Distrito de Albuquerque.",NA,NA,"Herbácea entouceirada; Inflorescência paniculada; Com Flor: Violácea Habito: Herbácea entouceirada",NA,NA,NA,"L.","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"110","110",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"83","2020-11-26 18:06:52-03","CPAN-UFMS","COR","12204","PreservedSpecimen","Plantae","Amaranthaceae","Thalia","geniculata","Thalia geniculata","Carvalho Jr e equipe","12","2005","10","22",NA,"Brasil","Mato Grosso do Sul","margem direita do rio Paraguai, canal do Tamengo. campo inundável; argiloso; plano.",NA,NA,"Com Flor: roxa",NA,NA,NA,"L.","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"84","2020-11-26 18:06:52-03","CPAN-UFMS","COR","8998","PreservedSpecimen","Plantae","Amaranthaceae","Thalia","geniculata","Thalia geniculata","Tucan, R. O","6","2002","11","30",NA,"Brasil","Mato Grosso do Sul","Rodovia estadual MS 228; Porto da Manga",NA,NA,"Erva aquática emergente; flor branca e roxa Habito: Erva aquática emergente, perene, rizomatosa.",NA,NA,NA,"L.","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Porfírio, G. E. O.",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"85","2020-11-26 18:08:48-03","CPAN-UFMS","COR","15535","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Oliveira, P. P.; Urquiza, M. V. S.; Diamante, M.; Rodrigues, A.,; Lara, F.",NA,"2012","03","16",NA,"Brasil","Mato Grosso do Sul","beira de estrada. pasto; ;.",NA,NA,"Com Flor: branca",NA,NA,NA,"L.","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA
"86","2020-11-26 18:06:52-03","CPAN-UFMS","COR","10669","PreservedSpecimen","Plantae","Amaranthaceae","Thalia","geniculata","Thalia geniculata","Teixeira, R.B.","3","2004","11","13",NA,"Brasil","Mato Grosso do Sul","Frente à UFMS. brejo (área de inundação); argiloso; Plano.",NA,NA,"Com Flor: verde e roxa",NA,NA,NA,"L.","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,"60","60",NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA
"87","2020-11-26 18:08:48-03","CPAN-UFMS","COR","15491","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Oliveira, P. P.; Mackert, A.; Moraes, P.; Campos, M. E. C.",NA,"2012","02","06",NA,"Brasil","Mato Grosso do Sul","reserva legal. mata; ;.",NA,NA,"Com Flor: branca",NA,NA,NA,"L.","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA
"88","2019-10-09 11:28:29-03","UFBA","ALCB","038626","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Guedes, ML; Stannard, B; Atkins, S; Saar, E; Passos Júnior, LA; Funch, L","PCD4622","1997","01","29","Southern America","Brasil","Bahia","Chapada Diamantina, Remanso/Maribus",NA,NA,"aquática. Inflorescências imersas; brácteas verde-escuro; pétalas alvas; estames creme. Frequente.; Pântano do Rio Santo Antonio, com variada flora aquática e ilhas de matas mesófilas; árvores com ca. de 8-12 m.","ALCB020964","Monocotyledon",NA,"L.","Lençóis","-41.316667","-12.65","ALCB020964","Braga, JMA","380","380","-41.316667","-12.65","1998","07",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-10-09 11:28:29-03","UFBA","ALCB","38625","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Harley, RM; Giulietti, AM; Hind, DJN","PCD&nf;3407","1996","07","04","Southern America","Brasil","Bahia","Piemonte da Diamantina, Lagoa Antônio Teixeira Sobrinho a 6km de Jacobina",NA,NA,"2,20 m, ereta. Folhas glaucas. Flores de brácteas verde-vináceas, tépalas roxas; estaminóides petalóides alvos. Frutos imaturos verdes. Ocasional.","ALCB020352","Monocotyledon",NA,"L.","Jacobina","-40.533333","-11.166667","ALCB020352","Saka, M.N.","728","728","-40.533333","-11.166667","2014","10",NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-10-09 11:28:29-03","UFBA","ALCB","47578","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Miranda Silva, EB; Harley, RM; França, F; Rios, L","383","2000","03","30","Southern America","Brasil","Bahia","Oeste, Arroz",NA,NA,"ereta, ca. 2,0 m. Folha com lâmina cartácea, glauca na face adaxial. Botões vinosos.; próximo ao rio Preto.","ALCB020360","Monocotyledon",NA,"L.","Formosa do Rio Preto","-45.271389","-11.059444","ALCB020360","Luna, NK","480","480","-45.271389","-11.059444","2017","11","09",NA,NA,NA,NA,NA,NA,NA
"91","2019-10-09 11:28:29-03","UFBA","ALCB","97889","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Prata, AP; Lemos, I C; Silva, AC; Ibrahim, M; Costa, SM","1309","2006","07","22","Southern America","Brasil","Paraíba","Granja Betel (área particular)",NA,NA,"Flores lilases, raquissimuosa, bainha rósea.","ALCB020355","Monocotyledon",NA,"L.","Sobrado-café-do-velho","-35.2175","-71.205556","ALCB020355","Luna, NK",NA,NA,"-35.2175","-71.205556","2017","11","09",NA,NA,NA,NA,NA,NA,NA
"92","2019-10-09 11:28:29-03","UFBA","ALCB","104070","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Guedes, ML; Gomes, FS; Silveira, ER; et al.","19280","2012","08","04","Southern America","Brasil","Ceará","lugares úmidos, área urbana",NA,NA,"ca. 1,50 m alt. Folhas cartáceas, discolores. Inflorescência terminal, flores em botões.","ALCB020351","Monocotyledon",NA,"L.","Fortaleza","-38.543098449707","-3.71722006797791","ALCB020351","Guedes, ML",NA,NA,NA,NA,"2012","04",NA,"19924","auto",NA,NA,NA,NA,NA
"93","2019-10-09 11:28:29-03","UFBA","ALCB","117665","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Sousa, NXM","22","2014","04","25","Southern America","Brasil","Bahia","Margens do Rio Cipó, próximo da ponta da estrada Boninal/Povoado Caititu. Região alagada.",NA,NA,"Ca 1,20 cm., caule verde, folhas verdes, flor branca e na base roxa, sápalas roxas.","ALCB020353","Monocotyledon",NA,"L.","Boninal","-41.8274993896484","-12.7017002105713","ALCB020353",NA,NA,NA,NA,NA,NA,NA,NA,"38064","auto",NA,NA,NA,NA,NA
"94","2020-02-08 10:37:46-03","NBC","NL-BOTANY","L.1486729","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Herb Mus Paris",NA,NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1486729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1486729",NA,"Zingiberales","L.",NA,NA,NA,"NL-L1486729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"95","2020-02-08 10:37:46-03","NBC","NL-BOTANY","L.1486735","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Unknown",NA,NA,NA,NA,"Southern America","Surinam",NA,"Paramaribo.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1486735 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1486735",NA,"Zingiberales","L.",NA,NA,NA,"NL-L1486735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"96","2020-02-08 10:37:46-03","NBC","NL-BOTANY","L.1486736","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Fiebrig K",NA,"1903","02","01","Southern America","Paraguay",NA,"Plantae paraguayenses. Nördlich von Tobati.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1486736 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1486736",NA,"Zingiberales","L.",NA,NA,NA,"NL-L1486736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
