"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"291","2016-10-26 10:38:32-02","MNHN","RECOLNAT_MNHN_P","P02531557","PreservedSpecimen",NA,NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02531557' target='other'> <mi>dwc_moreinfo</mi></a>","P02531557","P02531557_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire de 1816 à 1821/B1 1227",NA,NA,NA
"292","2015-09-04 05:39:04-03","MNHN","RECOLNAT_MNHN_P","P02531558","PreservedSpecimen",NA,NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02531558' target='other'> <mi>dwc_moreinfo</mi></a>","P02531558","P02531558_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire de 1816 à 1821/B1 1227",NA,NA,NA
"293","2015-09-04 05:39:04-03","MNHN","RECOLNAT_MNHN_P","P02531560","PreservedSpecimen",NA,NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.",NA,"Martius, C.F. von",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Pr. Crus de Cosma",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02531560' target='other'> <mi>dwc_moreinfo</mi></a>","P02531560","P02531560_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"646",NA,NA,NA
"294","2016-10-26 10:50:42-02","MNHN","RECOLNAT_MNHN_P","P02531561","PreservedSpecimen",NA,NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.",NA,"Martius, C.F. von",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Pr. Crus de Cosma",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02531561' target='other'> <mi>dwc_moreinfo</mi></a>","P02531561","P02531561_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"646",NA,NA,NA
"295","2015-09-04 05:39:26-03","MNHN","RECOLNAT_MNHN_P","P02531562","PreservedSpecimen",NA,NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.",NA,"Sellow",NA,"1835","8","11",NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02531562' target='other'> <mi>dwc_moreinfo</mi></a>","P02531562","P02531562_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2016-10-26 11:09:28-02","MNHN","RECOLNAT_MNHN_P","P02531598","PreservedSpecimen",NA,NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,"hb","Dedit Alp. DC. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02531598' target='other'> <mi>dwc_moreinfo</mi></a>","P02531598","P02531598_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA
"297","2016-10-26 11:09:26-02","MNHN","RECOLNAT_MNHN_P","P02531599","PreservedSpecimen",NA,NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Province de Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02531599' target='other'> <mi>dwc_moreinfo</mi></a>","P02531599","P02531599_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2016-10-26 11:00:37-02","MNHN","RECOLNAT_MNHN_P","P02531600","PreservedSpecimen",NA,NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02531600' target='other'> <mi>dwc_moreinfo</mi></a>","P02531600","P02531600_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1799",NA,NA,NA
"299","2015-09-04 05:39:45-03","MNHN","RECOLNAT_MNHN_P","P02531601","PreservedSpecimen",NA,NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.",NA,"Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"In provincia Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02531601' target='other'> <mi>dwc_moreinfo</mi></a>","P02531601","P02531601_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2015-09-04 05:39:45-03","MNHN","RECOLNAT_MNHN_P","P02531603","PreservedSpecimen",NA,NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.",NA,"Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02531603' target='other'> <mi>dwc_moreinfo</mi></a>","P02531603","P02531603_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-03-11 09:00:17-03","URCA","HCDAL","376","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.",NA,"Silva, M.A.P.","HCDAL376","1992","06","11",NA,"Brasil","Ceará","Jardim","Boa Vista","-39.2980995178223","-7.58249998092651",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26671","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-03-11 09:00:17-03","URCA","HCDAL","400","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.","Fernandes, A.; Bezerra, P.","Fernandes, A.; Matos","EAC400","1978","06","01",NA,"Brasil","Ceará","Ubajara","Parque de Ubajara (sede), Serra da Ibiapaba.","-40.9211006164551","-3.85443997383118",NA,NA,NA,"Arbusto.",NA,NA,NA,NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-02-11 17:18:10-03","UFPR","UPCB","18403","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S. F. Blake","Moreira, G.L.","França, F.",NA,"1989","07","23",NA,"Brasil","Bahia","Tancredo Neves","Julião I",NA,NA,NA,NA,NA,"Entrenó escurecido (arroxeado). Utilizada contra leishmaniose..","UPCB0036180","UPCB0036180",NA,NA,NA,NA,NA,NA,NA,"2015","12",NA,NA,NA,NA,NA
"304","2021-02-11 17:18:10-03","UFPR","UPCB","18404","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S. F. Blake","Moreira, G.L.","França, F.",NA,"1989","07","23",NA,"Brasil","Bahia","Tancredo Neves","Julião I",NA,NA,NA,NA,NA,"Subarbusto, ca. 1,50m, utilizada contra leishmaniose. Capoeira..","UPCB0036181","UPCB0036181",NA,NA,NA,NA,NA,NA,NA,"2015","12",NA,NA,NA,NA,NA
"305","2014-03-14 05:46:00-03","MO","MOBOT","100427946","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.","Foster's catalog notes file","A.C.V.D. d'Orbigny","Orbigny 677",NA,NA,NA,"South America","Bolivia",NA,NA,"Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"306","2013-05-30 15:53:00-03","MO","MOBOT","100427964","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.","Foster's catalog notes file","Henry H. Rusby","Rusby 2135",NA,NA,NA,"South America","Bolivia",NA,NA,"Yungas",NA,NA,"1219.20000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"307","2018-06-26 05:23:00-03","MO","MOBOT","100414090","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","H. Robinson","W. Wayt Thomas|André M. Amorim|J. Lima da Paixão|Sérgio C. de Sant'Ana|B.C. Clifton","Thomas 13530","2003","7","25","South America","Brazil","Bahia","Jequié","Serra do Castanhão, 14.5 km S of Jequié on BR116, then 7.5 km W (at Pousada Corujao) to Embratel tower.","-40.1908333","-13.9394444","835.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"308","2015-01-26 14:24:00-02","MO","MOBOT","100773045","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","J. Pruski (MO)","M.J.N. Rodal","Rodal 606","1995","7","19","South America","Brazil","Pernambuco",NA,"Floresta, Inajá, Reserva Biológica de Serra Negra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"309","2013-05-30 15:57:00-03","MO","MOBOT","1521534","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","J. Pruski, 1991/M. Nee","Michael H. Nee","Nee 36414","1988","2","27","South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.1833333","-17.0833333","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"310","2011-11-11 13:50:00-02","MO","MOBOT","1921630","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Foster's catalog notes file","T. Herzog","Herzog 1668","1911","3",NA,"South America","Bolivia",NA,NA,"Samaipata",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"311","2013-01-31 06:38:00-02","MO","MOBOT","3385626","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","Rita Pereira, 17/10/94","M.F. Sales","Sales 334","1994","8","27","South America","Brazil","Pernambuco",NA,"Floresta, Inajá, Reserva Biológica de Serra Negra, Vegetação florestal aberta, solo arenoso violáceo com afloramentos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-02-19 04:30:00-03","MO","MOBOT","3385176","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla macrophylla",NA,"John Olsen, 7 June","C.F.P. Martius","Martius 646","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"macrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2013-08-23 04:12:00-03","MO","MOBOT","3389582","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla macrophylla",NA,"John Olsen, 24 Nov","E.F. Glocker","Glocker s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"macrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2009-12-29 15:07:00-02","MO","MOBOT","3389721","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla macrophylla",NA,"John Olsen, 28 Aug","Philipp Salzmann","Salzmann 17","1827",NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"macrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2012-03-28 16:37:00-03","MO","MOBOT","3384833","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","M. F. Agra","M. de F. Agra|S.C. Cabral|P.C. Medeiros|W. Barros","Agra 3988","1997","7","12","South America","Brazil","Paraíba",NA,"Matureia, Pico do Jabre, 800-1.010 m. Vegetação arbustivo-arborea, semicaducifolia, subxerofitica, com elementos da caatinga e da mata úmida. ao Norte da sede da Telpa em direção Leste.","-37.43138","-7.18611","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2013-12-27 12:40:00-02","MO","MOBOT","3390374","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","M. F. Agra","M. de F. Agra|P.C. da Silva","Agra 5132","1998","5","10","South America","Brazil","Paraíba",NA,"Maturéia, Pico do Jabre. Vegetação arbustivo-arbórea, semicaducifolia, subxerofítica.","-37.4313889","-7.1861111","800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"317","2015-05-20 10:33:44-03","UFERSA","MOSS","1989","S","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Oliveira, O.F. de","Oliveira, O.F. de","1882","1981","05","26","América do Sul","Brasil","Rio Grande do Norte","Cel. João Pessoa","localidade Mata Redonda, Serra de São José.","-38.383333","-6.266667","750","750",NA,"Arbusto; coletado em capoeira; solo areno-argiloso pedregoso; frequente; flor branca; fruto preto.",NA,NA,NA,NA,NA,NA,NA,"38W23'00","6S16'00","1981","07","21",NA,NA,NA,NA
"318","2015-05-20 10:33:44-03","UFERSA","MOSS","1988","S","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","Oliveira, O.F. de","Oliveira, O.F. de","1882","1981","05","26","América do Sul","Brasil","Rio Grande do Norte","Cel. João Pessoa","localidade Mata Redonda, Serra de São José.","-38.383333","-6.266667","750","750",NA,"Arbusto; coletado em capoeira; solo areno-argiloso pedregoso; frequente; flor branca; fruto preto.",NA,NA,NA,NA,NA,NA,NA,"38W23'00","6S16'00","1981","07","21",NA,NA,NA,NA
"319","2020-08-31 08:53:10-03","INPA","INPA","11384","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.",NA,"Ducke, A","MG1451","1908","07","27","Southern America","Brasil","Ceará","Baturité","Descida para o sertão de Carundé.","-38.8847007751465","-4.32860994338989",NA,NA,NA,NA,"INPA0011384","INPA0011384 INPA0011384_e",NA,NA,NA,"35980","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-08-31 08:53:12-03","INPA","INPA","208519","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.","Bautista, HP","Figueroa, LE","14","2000","05","25","Southern America","Brasil","Bahia","Alagoinha","Campus ll / UNEB. Floresta ombr'fila secundária densa.","-38.433333","-13.333333",NA,NA,NA,NA,"INPA0208519","INPA0208519 INPA0208519_e",NA,NA,NA,NA,NA,"-38.433333","-13.333333",NA,NA,NA,NA,NA,NA,NA
"321","2020-07-10 09:45:25-03","MBML","MBML-HERBARIO","2077",NA,"Plantae",NA,NA,"Compositae","Verbesina","diversifolia","Verbesina diversifolia","DC.","G. M. Barroso/1990","W. Pizziolo","74","1984","05","08",NA,"Brasil","Espírito Santo","Santa Teresa","Vale do Canaã","-40.601944","-19.906111",NA,NA,NA,"Arbusto de 2m, flores brancas.","MBML002077","MBML002077",NA,NA,NA,NA,NA,"40W36'7","19S54'22",NA,NA,NA,NA,NA,NA,NA
"322","2020-07-10 09:45:25-03","MBML","MBML-HERBARIO","2263",NA,"Plantae",NA,NA,"Compositae","Verbesina","diversifolia","Verbesina diversifolia","DC.","G. M. Barroso/1990","W. Pizziolo","44","1984","04","25",NA,"Brasil","Espírito Santo","Santa Teresa","Vargem Alta","-40.65","-19.915556",NA,NA,NA,"Arbustinho de 2m, flores brancas","MBML002263","MBML002263",NA,NA,NA,NA,NA,"40W38'60","19S54'56",NA,NA,NA,NA,NA,NA,NA
"323","2020-07-10 09:45:25-03","MBML","MBML-HERBARIO","2344",NA,"Plantae",NA,NA,"Compositae","Verbesina","macrophylla","Verbesina macrophylla","S.F.Blake","G.L. Moreira/XI-2015","I. de Menezes",NA,"1951",NA,NA,NA,"Brasil","Bahia","Santo Amoro",NA,NA,NA,NA,NA,NA,"Ex. Herb. Secretaria de Agricultura, Terras e Colonização do ES. Sub arbusto. Nome vulgar: assa peixe branco, assa peixe de Goiás.","MBML002344","MBML002344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-03-04 11:04:32-03","UFRB","HURB","18392","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.","G.V.Fonseca","Costa, G.; Martins, M.L.L.; Luz, P. & Carvalho, A.","3392","2018","07","17",NA,"Brasil","Bahia","Milagres","Serra do Jatobá;","-39.8588981628418","-12.8699998855591",NA,NA,NA,NA,"HURB000018392",NA,NA,NA,NA,"24432","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-03-04 11:04:32-03","UFRB","HURB","16293","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","G.V.Fonseca & M.Alves","Fonseca, G.V.; Fonseca, W.O.; Correia, F.R & Santana, C.R.","57","2017","08","23",NA,"Brasil","Bahia","Pedra Branca","Serra da Jibóia;","-39.487879","-12.844182",NA,NA,NA,NA,"HURB000016293",NA,NA,NA,NA,NA,NA,"39º29'16,363W","12º50'39,0548S","2018","03",NA,NA,NA,NA,NA
"326","2021-03-04 11:04:32-03","UFRB","HURB","11123","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","M.Alves","Aona, L.Y.S.; Costa, G.; Oliveira, W.F. & Pinho, R.","4280","2015","09","08",NA,"Brasil","Bahia","Tanquinho","Trilha da Serra da Pedra Bonita;","-39.104444","-11.983333","420","420",NA,NA,"HURB000011123",NA,NA,NA,NA,NA,NA,"39º06'16W","11º59'S","2018","06",NA,NA,NA,NA,NA
"327","2021-03-04 11:04:32-03","UFRB","HURB","15888","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(cass.) S.F.Blake","M.Alves & G.V.Fonseca","Aona, L.Y.S.; Costa, G.; Vieira, G.; Fonseca, W. & Araujo, R.J.","4599","2017","09","13",NA,"Brasil","Bahia","Cachoeira","Capoieiruçu;","-38.989167","-12.575556",NA,NA,NA,NA,"HURB000015888",NA,NA,NA,NA,NA,NA,"38º59'21W","12º34'32S","2018","03",NA,NA,NA,NA,NA
"328","2021-03-04 11:06:37-03","UFRB","HURB","740","PreservedSpecimen","Plantae","Anthophyta",NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","M.Alves","Machado, C.S.","46","2008","07","31",NA,"Brasil","Bahia","Cruz das Almas","EMBRAPA;","-39.098056","-12.661111",NA,NA,NA,NA,"HURB000000740",NA,NA,NA,NA,NA,NA,"39°05'53W","12°39'40S","2018","03","06",NA,NA,NA,NA
"329","2021-03-04 11:04:32-03","UFRB","HURB","8361","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","G.V.Fonseca & M.Alves","Reis, J.A.","10","2013","06","07",NA,"Brasil","Bahia","Cachoeira","Vila São Francisco do Iguape, baia do Iguape, comunidade Kalumba, apiário II, entrada a direita.;","-38.858944","-12.648583","117","117",NA,NA,"HURB000008361",NA,NA,NA,NA,NA,NA,"38°51'32,2W","12°38'54,9S","2018","03","06",NA,NA,NA,NA
"330","2021-03-04 11:04:32-03","UFRB","HURB","3889","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake","M.Alves & G.V.Fonseca","Andrade, W.C.; Lucas, C.I.S.","36","2012","08","23",NA,"Brasil","Bahia","Conceição do Almeida","no entorno da EBDA;","-39.1699981689453","-12.7793998718262",NA,NA,NA,"presença de abelhas (Apis), borboletas.","HURB000003889",NA,NA,NA,NA,"26063","auto",NA,NA,"2018","03","06",NA,NA,NA,NA
"331","2021-03-04 11:04:32-03","UFRB","HURB","15940","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","S.F.Blake",NA,"Costa, G.; Silva, T.T.; Pereira, R.","2836","2017","09","27",NA,"Brasil","Bahia","Laje","Fazenda Sete Voltas;","-39.4249992370605","-13.1822004318237",NA,NA,NA,NA,"HURB000015940","HURB000015940",NA,NA,NA,"32928","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-03-04 11:04:32-03","UFRB","HURB","22306","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F.Blake",NA,"Carvalho, A.A.; Souza, E.H.","145","2018","11","12",NA,"Brasil","Bahia","Milagres","Fazenda Jatobá;","-39.8588981628418","-12.8699998855591",NA,NA,NA,NA,"HURB000022306",NA,NA,NA,NA,"24432","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-03-04 11:04:32-03","UFRB","HURB","16586","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","(Cass.) S.F. Blake","G.V.Fonseca","Ribeiro, D.C.","13","2017","09","26",NA,"Brasil","Bahia","Salvador","Cajazeiras XI; Mata virgem próxima a casa de Pai Gildásio de Oxossi","-38.510799407959","-12.9710998535156",NA,NA,NA,"ETNOBOTÂNICA. <ll>dwc_commonname:</ll> Assa peixe branco","HURB000016586",NA,NA,NA,NA,"26018","auto",NA,NA,"2018","03",NA,NA,NA,NA,NA
"334","2021-03-04 11:04:32-03","UFRB","HURB","16664","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","macrophylla","Verbesina macrophylla","S.F.Blake","G.V.Fonseca","Moreira, D.M.; Vitório, C.D.P. & Simões, S.S.","232","2017","08","30",NA,"Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,"HURB000016664",NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-06-15 15:28:56-03","UNESP-RC","HRCB","12136","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.","Magenta, M.A.G.","Carbonari, M.P.","s/n","1986","08","03",NA,"Brasil","São Paulo","Corumbataí","Fazenda Corumbataí - CESP - km 3 da Rod. Santo Mauro, margem do Rio Corumbataí","-47.6199989318848","-22.2199993133545",NA,NA,NA,"Arbusto 2m de altura, DAP=7cm.",NA,NA,NA,NA,NA,"14989","auto",NA,NA,"1999","01",NA,NA,NA,NA,NA
"336","2020-06-15 15:28:56-03","UNESP-RC","HRCB","33982","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.","Rampin, V.T.","Udulutsch, R.G.","294","2001","04","19",NA,"Brasil","São Paulo","Rio Claro","Fazenda São José","-47.499444","-22.355194",NA,NA,NA,"Arbusto, flores brancas.",NA,NA,NA,NA,NA,NA,NA,"47º29'58W","22º21'18,7S","2005","09","05",NA,NA,NA,NA
"337","2020-06-15 15:28:56-03","UNESP-RC","HRCB","45175","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.","Rampin, V.T.","Pinto, T.A.","s/n","2006","05","04",NA,"Brasil","São Paulo","Rio Claro","Fazenda São José","-47.499444","-22.355194",NA,NA,NA,"Borda.",NA,NA,NA,NA,NA,NA,NA,"47º29'58W","22º21'18,7S","2006","05",NA,NA,NA,NA,NA
"338","2020-06-15 15:28:56-03","UNESP-RC","HRCB","43010","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.","Rampin, V.T.","Pavão, A.C.","s/n","2005","05","12",NA,"Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,"Árbórea, ca. 3,5m, inflorescência branca.",NA,NA,NA,NA,NA,"21773","auto",NA,NA,"2006","02",NA,NA,NA,NA,NA
"339","2020-06-15 15:28:56-03","UNESP-RC","HRCB","36536","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.","Semir, J.","Disciplina Taxonomia Vegetal","s/n","2002","05","02",NA,"Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,"Arbusto, flores brancas.",NA,NA,NA,NA,NA,"21773","auto",NA,NA,"2005","08","19",NA,NA,NA,NA
"340","2020-06-15 15:28:56-03","UNESP-RC","HRCB","5360","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.","Magenta, M.A.G.","Brunini, J.","130","1984","05","20",NA,"Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,"Árvore de 3m de altura, pétalas brancas.",NA,NA,NA,NA,NA,"21773","auto",NA,NA,"1999","01",NA,NA,NA,NA,NA
"341","2019-12-19 11:17:29-03","UFG","UFG","14185","S","Plantae",NA,NA,"Asteraceae","Verbesina","diversifolia","Verbesina diversifolia","DC.","King, R.M.","Strehl, T.","632","1961","07","05",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFG0014185","UFG0014185",NA,NA,NA,"18865","auto",NA,NA,"1961","03","09",NA,NA,NA,NA
