"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","relatedCatalogItem","infraspecificEpithet"
"147","2020-09-02 16:38:40-03","Cenargen","CEN","20304","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","05","25","Brasil","MT","BARRA DO BUGRES","A 30 km de Barra do Bugres rumo a Cristianópolis.","-57.183333",NA,NA,"5","Ambiente muito sombreado. Capões com até 10 indivíduos. Indivíduos com até 40 cm de comprimento.",NA,"689",NA,"180","180","Exsicatas","CEN00020304","CEN00020304",NA,"-57.183333","-1500000.0",NA,NA,NA,NA,NA
"148","2020-09-02 16:38:40-03","Cenargen","CEN","20299","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1988","07","24","Brasil","MT","CACERES","Fazenda São Gabriel, 68 km de Cáceres rumo Novo Horizonte. Entrada à esquerda, a 54 km de Cáceres (Goiabeiras). Lado direito do rio Paraguai.","-57.316666",NA,NA,"2","Mata com característica caducifólia.",NA,"596",NA,"200","200","Exsicatas","CEN00020299","CEN00020299",NA,"-57.316666","-1545000.0",NA,NA,NA,NA,NA
"149","2020-09-02 16:38:40-03","Cenargen","CEN","20303","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1988","08","01","Brasil","RO","COSTA MARQUES","A 80 km de Costa Marques rumo a Guajará Mirim. Rio Caltário, afluente do Rio Guaporé.","-64.833333",NA,NA,"3","População com 5 - 7 indivíduos; Pouco desenvolvidos.",NA,"612",NA,"150","150","Exsicatas","CEN00020303","CEN00020303 CEN00020303_1",NA,"-64.833333","-1250000.0",NA,NA,NA,NA,NA
"150","2020-09-02 16:38:40-03","Cenargen","CEN","20310","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","P. Delprete","2007",NA,"Ladislau Araújo Skorupa","1989","05","26","Brasil","MT","TANGARA DA SERRA","Fazenda Maracanã; cerca de 30 km de Tangará da Serra.","-57.483333","-14.616666",NA,"2",NA,NA,"701",NA,"210","210","Exsicatas","CEN00020310","CEN00020310",NA,"-57.483333","-14.616666",NA,NA,NA,NA,NA
"151","2020-09-02 16:38:40-03","Cenargen","CEN","20321","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","11","05","Brasil","ES","PANCAS","A 4 km do entroncamento Pancas - Laginha, rumo a Lajinha, à esquerda.","-41.616666","-20.183333",NA,"5",NA,NA,"759",NA,"210","210","Exsicatas","CEN00020321","CEN00020321",NA,"-41.616666","-20.183333",NA,NA,NA,NA,NA
"152","2020-09-02 16:38:40-03","Cenargen","CEN","20324","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1990","05","24","Brasil","RO","PIMENTA BUENO","Entrada à esquerda, à 2,5 km de Nova Estrela, trecho N. Estrela - Pimenta Bueno.","-61.266666","-11.4",NA,"5",NA,NA,"776",NA,"300","300","Exsicatas","CEN00020324","CEN00020324",NA,"-61.266666","-11.4",NA,NA,NA,NA,NA
"153","2020-09-02 16:38:40-03","Cenargen","CEN","20317","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","10","30","Brasil","RJ","PORCIUNCULA","A 15 km de Porciúncula, rumo a Campos à esquerda.",NA,"-20.566666",NA,"5","Material coletado em reserva particular.",NA,"745",NA,"250","250","Exsicatas","CEN00020317","CEN00020317",NA,"-42016666.0","-20.566666",NA,NA,NA,NA,NA
"154","2020-09-02 16:38:40-03","Cenargen","CEN","20323","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","11","09","Brasil","BA","IBICARAI","Ribeirão das Laranjeiras (fazenda) a 30 km de Itabuna, 3,5 km à esquerda.","-39.5875015258789","-14.8649997711182","12897","5","População com 50 - 80 indivíduos ao lado de cerca/pasto. Indivíduo entre 20 - 30cm de altura.","auto","767",NA,"190","190","Exsicatas","CEN00020323","CEN00020323",NA,NA,"-14866666.0",NA,NA,NA,NA,NA
"155","2020-09-02 16:38:40-03","Cenargen","CEN","65688","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","P. Delprete","2016",NA,"Aécio Amaral-Santos","1999","05","13","Brasil","DF","BRASILIA","Exsicatas feitas de material coletado pelo Ladislau Skorupa (LAS 733).","-47.9296989440918","-15.7797002792358","70570","2",NA,"auto","413",NA,NA,NA,"Exsicatas","CEN00065688","CEN00065688",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-09-02 16:38:40-03","Cenargen","CEN","20322","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","11","06","Brasil","ES","LINHARES","Reserva Florestal da Cia. Vale do Rio Doce - Florestas Rio Doce S/A.","-40.0722007751465","-19.3910999298096","48094","5",NA,"auto","761",NA,"110","110","Exsicatas","CEN00020322","CEN00020322",NA,"-40033333.0","-19333333.0",NA,NA,NA,NA,NA
"157","2020-09-02 16:38:40-03","Cenargen","CEN","20320","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","11","02","Brasil","MG","CARATINGA","Vale do Jaó - Reserva Biológica de Caratinga.","-42.1391983032227","-19.7896995544434","49886","5","População com mais de 100 indivíduos.","auto","753",NA,"410","410","Exsicatas","CEN00020320","CEN00020320 CEN00020320_1",NA,NA,"-19766666.0",NA,NA,NA,NA,NA
"158","2020-09-02 16:38:40-03","Cenargen","CEN","20319","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","11","01","Brasil","MG","CARATINGA","Vale do Matão - reserva biológica de Caratinga -MG.","-42.1391983032227","-19.7896995544434","49886","5",NA,"auto","751",NA,"450","450","Exsicatas","CEN00020319","CEN00020319",NA,NA,"-19766666.0",NA,NA,NA,NA,NA
"159","2020-09-02 16:38:40-03","Cenargen","CEN","20295","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1988","07","15","Brasil","MT","BARRA DO BUGRES","29 km de Barra do Bugres rumo a Cristinópolis.","-57.1810989379883","-15.0725002288818","173387","2",NA,"auto","572",NA,"220","220","Exsicatas","CEN00020295","CEN00020295",NA,"-5718333.0","-1500000.0",NA,NA,NA,NA,NA
"160","2020-09-02 16:38:40-03","Cenargen","CEN","12293","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1988","07","15","Brasil","MT","BARRA DO BUGRES","29 km de Barra do Bugres rumo a Cristinópolis.","-57.1810989379883","-15.0725002288818","173387","2","Erva de aproximadamente 30 cm de altura apresentando mergulhia espontânea. Raízes aneladas.","auto","571",NA,"220","220","Exsicatas","CEN00012293","CEN00012293",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-09-02 16:38:40-03","Cenargen","CEN","20305","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","05","25","Brasil","MT","BARRA DO BUGRES","A 30 km de Barra do Bugres rumo a Cristianópolis.","-57.1810989379883","-15.0725002288818","173387","3","Ambiente muito sombreado. Capões com até 10 indivíduos. Indivíduos com até 40 cm de comprimento.","auto","690",NA,"180","180","Exsicatas","CEN00020305","CEN00020305",NA,"-5718333.0","-1500000.0",NA,NA,NA,NA,NA
"162","2020-09-02 16:38:40-03","Cenargen","CEN","20306","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","05","25","Brasil","MT","BARRA DO BUGRES","A 45 km de Barra do Bugres rumo a Cristianópolis.","-57.1810989379883","-15.0725002288818","173387","3","Indivíduo com bom desenvolvimento vegetativo.","auto","693",NA,"200","200","Exsicatas","CEN00020306","CEN00020306",NA,"-5718333.0","-1500000.0",NA,NA,NA,NA,NA
"163","2020-09-02 16:38:40-03","Cenargen","CEN","20307","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","05","25","Brasil","MT","BARRA DO BUGRES","A 48 km de Barra do Bugres rumo a Cristianópolis.","-57.1810989379883","-15.0725002288818","173387","2","Ambiente bastante sombreado. Indivíduos localizados junto a toco de decomposição.","auto","694",NA,"200","200","Exsicatas","CEN00020307","CEN00020307",NA,"-5718333.0","-1500000.0",NA,NA,NA,NA,NA
"164","2020-09-02 16:38:40-03","Cenargen","CEN","20297","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1988","07","17","Brasil","MT","BARRA DO BUGRES","Três Ranchos, a 40 km de Barra do Bugres rumo a Cristinópolis.","-57.1810989379883","-15.0725002288818","173387","2","Indivíduos 20 - 30 cm altura. População com 5 - 8 indivíduos.","auto","580",NA,"150","150","Exsicatas","CEN00020297","CEN00020297",NA,"-5718333.0","-1500000.0",NA,NA,NA,NA,NA
"165","2020-09-02 16:38:40-03","Cenargen","CEN","20298","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1988","07","21","Brasil","MT","CACERES","Fazenda Nova Aliança (japonês) a 44 km de Cáceres rumo a Cabaçal.","-57.6789016723633","-16.0706005096436","172193","2","Mata em estágio avançado de desmatamento. Capões de poaia com ate 40 indivíduos. 40 cm de altura aproximadamente. Folhas bem desenvolvidas.","auto","594",NA,"160","160","Exsicatas","CEN00020298","CEN00020298",NA,"-5770000.0","-1606667.0",NA,NA,NA,NA,NA
"166","2020-09-02 16:38:40-03","Cenargen","CEN","20316","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","P. Delprete","2007",NA,"Ladislau Araújo Skorupa","1989","06","04","Brasil","MT","PONTES E LACERDA","A 30 km de Lacerdinha, rumo a Vilhena, à esquerda, sob influência do rio Galera.","-59.3353004455566","-15.2260999679565","110136","1","Indivíduos apresentando folhas acentuadamente lanceoladas.","auto","719",NA,"250","250","Exsicatas","CEN00020316","CEN00020316",NA,"-58066666.0","-15233333.0",NA,NA,NA,NA,NA
"167","2020-09-02 16:38:40-03","Cenargen","CEN","20300","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1988","07","26","Brasil","MT","PONTES E LACERDA","Fazenda São Miguel, à 102 km de Pontes e Lacerda, rumo a Matão, beira do rio Barbadinho.","-59.3353004455566","-15.2260999679565","110136","2","População apresentando 3 - 5 indivíduos. Indivíduos c/ pouco desenvolvimento vegetativo explorando a camada superficial orgânica.","auto","602",NA,"200","200","Exsicatas","CEN00020300","CEN00020300",NA,"-5955000.0","-1458333.0",NA,NA,NA,NA,NA
"168","2020-09-02 16:38:40-03","Cenargen","CEN","20314","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","05","31","Brasil","MT","RIO BRANCO","A 15 km de Rio Branco rumo a Mirassol d'Oeste; Comunidade Bela Vista.","-58.1156005859375","-15.2407999038696","18946","3","Indivíduos com bom desenvolvimento vegetativo. Populações 15 - 20 indivíduos.","auto","712",NA,"200","200","Exsicatas","CEN00020314","CEN00020314",NA,"-5806667.0","-1523333.0",NA,NA,NA,NA,NA
"169","2020-09-02 16:38:40-03","Cenargen","CEN","20311","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","P. Delprete","2007",NA,"Ladislau Araújo Skorupa","1989","05","27","Brasil","MT","TANGARA DA SERRA","Fazenda Maracanã; cerca de 30 km de Tangará da Serra.","-57.4858016967773","-14.6194000244141","175746","2",NA,"auto","702",NA,"210","210","Exsicatas","CEN00020311","CEN00020311",NA,"-5748333.0","-1461667.0",NA,NA,NA,NA,NA
"170","2020-09-02 16:38:40-03","Cenargen","CEN","20313","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","05","30","Brasil","MT","SALTO DO CEU","Fazenda Porta do Céu. A 44 km de Porta do Céu - rumo a Santa Fé.","-58.1267013549805","-15.1296997070312","47529","2",NA,"auto","708",NA,"460","460","Exsicatas","CEN00020313","CEN00020313",NA,"-58133333.0","-15133333.0",NA,NA,NA,NA,NA
"171","2020-09-02 16:38:40-03","Cenargen","CEN","20312","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","P. Delprete","2007",NA,"Ladislau Araújo Skorupa","1989","05","29","Brasil","MT","SALTO DO CEU","Fazenda Porta do Céu. A 44 km de Porta do Céu - rumo a Santa Fé.","-58.1267013549805","-15.1296997070312","47529","2",NA,"auto","707",NA,"465","465","Exsicatas","CEN00020312","CEN00020312",NA,"-58133333.0","-15133333.0",NA,NA,NA,NA,NA
"172","2020-09-02 16:38:40-03","Cenargen","CEN","20315","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","06","01","Brasil","MT","SAO JOSE DOS QUATRO MARCOS","A 8 km de Santa Fé rumo a Lambari.","-58.176399230957","-15.6213998794556","43468","3","Bom desenvolvimento vegetativo. População 15 - 20 indivíduos.","auto","714",NA,"190","190","Exsicatas","CEN00020315","CEN00020315",NA,"-5806667.0","-1523333.0",NA,NA,NA,NA,NA
"173","2020-09-02 16:38:40-03","Cenargen","CEN","20309","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","05","26","Brasil","MT","TANGARA DA SERRA","Fazenda Maracanã, a aproximadamente 30 km de Tangará, em direção Norte.","-57.4858016967773","-14.6194000244141","175746","5",NA,"auto","700",NA,"200","200","Exsicatas","CEN00020309","CEN00020309",NA,"-57833333.0",NA,NA,NA,NA,NA,NA
"174","2020-09-02 16:38:40-03","Cenargen","CEN","20318","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1989","10","31","Brasil","RJ","PORCIUNCULA","A 15 km de Porciúncula, rumo a Campos à esquerda.","-42.0407981872559","-20.9627990722656","31888","2",NA,"auto","746",NA,"250","250","Exsicatas","CEN00020318","CEN00020318",NA,"-42033333.0","-20966666.0",NA,NA,NA,NA,NA
"175","2020-09-02 16:38:40-03","Cenargen","CEN","20332","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1990","05","30","Brasil","RO","COSTA MARQUES","Limoeiro, entrada para a Reserva Biológica do Guaporé, 7 km a dentro do entroncamento, à direita, a 210 km de C. Marques, rumo a Rolim de Moura.","-64.2272033691406","-12.4449996948242","114221","5","Área sob influência do rio São Miguel. Foto.","auto","837",NA,"250","250","Exsicatas","CEN00020332","CEN00020332 CEN00020332_1",NA,"-63333333.0","-12283333.0",NA,NA,NA,NA,NA
"176","2020-09-02 16:38:40-03","Cenargen","CEN","20333","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1990","05","30","Brasil","RO","COSTA MARQUES","Limoeiro, entrada para a Reserva Biológica do Guaporé, 7 km a dentro do entroncamento, à direita, a 210 km de C. Marques, rumo a Rolim de Moura.","-64.2272033691406","-12.4449996948242","114221","5","Folhas amarelada, raízes vigorosas.","auto","838",NA,"250","250","Exsicatas","CEN00020333","CEN00020333 CEN00020333_1",NA,NA,"-12283333.0",NA,NA,NA,NA,NA
"177","2020-09-02 16:38:40-03","Cenargen","CEN","20334","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","P. Delprete","2007",NA,"Ladislau Araújo Skorupa","1990","06","01","Brasil","RO","MIRANTE DA SERRA","A 60 km de Mirante da Serra, rumo ao PARNA Pacaas Novos.","-62.6749992370605","-11.0297002792358","55864","5","Estipulas reduzidas.","auto","840",NA,"300","300","Exsicatas","CEN00020334","CEN00020334",NA,"-63083333.0","-11033333.0",NA,NA,NA,NA,NA
"178","2020-09-02 16:38:40-03","Cenargen","CEN","20325","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1990","05","24","Brasil","RO","PIMENTA BUENO","Entrada à esquerda, à 2,5 km de Nova Estrela, trecho N. Estrela - Pimenta Bueno.","-61.1935997009277","-11.6724996566772","114476","5","Encontrado sob pés de café em ambiente sombreado. Alta frequência de frutos.","auto","777",NA,"300","300","Exsicatas","CEN00020325","CEN00020325 CEN00020325_1",NA,"-61466666.0","-11666666.0",NA,NA,NA,NA,NA
"179","2020-09-02 16:38:40-03","Cenargen","CEN","20330","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1990","05","26","Brasil","RO","ROLIM DE MOURA","14 km de Nova Estrela, à direita, trecho Nova Estrela - Cacoal.","-61.8032989501953","-11.8036003112793","33902","5",NA,"auto","816",NA,"300","300","Exsicatas","CEN00020330","CEN00020330",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-09-02 16:38:40-03","Cenargen","CEN","20331","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1990","05","26","Brasil","RO","ROLIM DE MOURA","20 km de Nova Estrela, à direita, trecho Nova Estrela - Cacoal.","-61.8032989501953","-11.8036003112793","33902","5",NA,"auto","819",NA,"300","300","Exsicatas","CEN00020331","CEN00020331",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-09-02 16:38:40-03","Cenargen","CEN","20326","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1990","05","25","Brasil","RO","ROLIM DE MOURA","Fazenda à 2,5km de Nova Estrela, à esquerda, trecho N. Estrela - Pimenta Bueno.","-61.8032989501953","-11.8036003112793","33902","3",NA,"auto","805",NA,"300","300","Exsicatas","CEN00020326","CEN00020326",NA,"-61466666.0","-11666666.0",NA,NA,NA,NA,NA
"182","2020-09-02 16:38:40-03","Cenargen","CEN","20327","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1990","05","25","Brasil","RO","ROLIM DE MOURA","Fazenda à 2,5km de Nova Estrela, à esquerda, trecho N. Estrela - Pimenta Bueno.","-61.8032989501953","-11.8036003112793","33902","5",NA,"auto","806",NA,"300","300","Exsicatas","CEN00020327","CEN00020327",NA,"-61466666.0","-11666666.0",NA,NA,NA,NA,NA
"183","2020-09-02 16:38:40-03","Cenargen","CEN","20328","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1990","05","26","Brasil","RO","ROLIM DE MOURA","Fazenda à 25km de Nova Estrela, à esquerda, trecho N. Estrela - Pimenta Bueno.","-61.8032989501953","-11.8036003112793","33902","5",NA,"auto","812",NA,"300","300","Exsicatas","CEN00020328","CEN00020328",NA,"-61466666.0","-11666666.0",NA,NA,NA,NA,NA
"184","2020-09-02 16:38:40-03","Cenargen","CEN","20329","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","Ladislau Araújo Skorupa","1990","05","26","Brasil","RO","ROLIM DE MOURA","Fazenda à 25km de Nova Estrela, à esquerda, trecho N. Estrela - Pimenta Bueno.","-61.8032989501953","-11.8036003112793","33902","5",NA,"auto","815",NA,"300","300","Exsicatas","CEN00020329","CEN00020329",NA,"-61466666.0","-11666666.0",NA,NA,NA,NA,NA
"185","2019-11-13 11:29:50-03","USP","SPF","157982","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Zappi, DC","2006",NA,"Fiaschi, P","2003","02","18","Brasil","Bahia","Canavieiras",NA,"-38.966667","-15.55",NA,NA,NA,NA,"1315",NA,NA,NA,NA,"SPF00157982",NA,NA,"-38.966667","-15.55",NA,NA,NA,NA,NA
"186","2021-02-26 21:16:37-03","UNEMAT","HPAN","5786","PreservedSpecimen","Plantae","Magnoliidae","Gentianales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Carniello, MA; Santos-Silva, R","2004","07","Carniello, MA; Santos-Silva, R; Pedroga, JA; Cabral, CDO; Ramos, OF","2004","03","25","Brasil","Mato Grosso","Cáceres","Comunidade do Exú, Área de Mata, pouco antropizada.","-57.6789016723633","-16.0706005096436","172193",NA,NA,"auto","105","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-03-05 14:12:10-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Gentianales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Mello, AR","2008","02","Carniello, MA; Mello, AR","2008","01","06","Brasil","Mato Grosso","Cáceres","Porto Estrela, Comunidade Exu.","-57.6789016723633","-16.0706005096436","172193",NA,"Coleta de Floresta Estacional Semidecidual.","auto","1613","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-03-05 14:12:10-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Gentianales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Mello, AR","2008","02","Carniello, MA; Mello, AR","2008","01","06","Brasil","Mato Grosso","Cáceres","Porto Estrela, Comunidade Exu.","-57.6789016723633","-16.0706005096436","172193",NA,"Coleta de Floresta Estacional Semidecidual.","auto","1613","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-03-05 14:12:10-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Gentianales","Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Santos-Silva, R","2005","11","Carniello, MA; Santos-Silva, R; Pedroga, JA","2004","12","10","Brasil","Mato Grosso","Cáceres","Porto Estrela, Exú.","-57.6789016723633","-16.0706005096436","172193",NA,"Planta conhecida pela população da comunidade Porto Limão - MT, não ocorrente nesta comunidade.","auto","674","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2018-04-24 15:12:15-03","F","FMNH-SEEDPLANTS","V0236931F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"C. M. Taylor",NA,NA,"L. A. Skorupa","1989","5","31","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"712","South America",NA,NA,NA,"V0236931F","V0236931F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"191","2018-04-24 15:14:08-03","F","FMNH-SEEDPLANTS","V0236932F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"C. M. Taylor",NA,NA,"C. A. M. Lindman","1894","3","13","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"3081","South America",NA,NA,NA,"V0236932F","V0236932F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
