"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","sex","infraspecificEpithet","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"43","2021-03-15 16:37:00-03","NY","NYBG","441099","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. V. Dahlberg; C. C. Berg","L. B. Smith","14150","1964","12","19","Brazil","Santa Catarina","Sao Miguel do Oeste","-53.57","-26.67",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196724' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441099","NY00441099_01",NA,NA,NA,"Canela Gaucha, 8 km northwest of Sao Miguel d'Oeste","700","750","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01021578","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","J. P. P. Carauta","H. S. Irwin","14998","1966","04","18","Brazil","Goiás","Formosa","-47.10261","-15.30964",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103697' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021578","NY01021578_01",NA,NA,NA,"Serra do Morcêgo, Côrrego Estrema, 35 km N.E. of Formosa","800","800","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1018396","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","A. B. Junqueira","A. B. Junqueira","190","2004","04","06","Brazil","São Paulo","Pedregulho","-47.47","-20.25",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1258958' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018396","NY01018396_01",NA,NA,NA,"Parque Estadual das Furnas do Bom Jesus, núcleo Chapadão.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","192151","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","M. H. Nee","L. Anananch","135","1985","08","28","Ecuador","Morona-Santiago",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196717' target='other'> <mi>dwc_moreinfo</mi></a>","NY00192151",NA,NA,NA,NA,"Los alrededores del Centro Tuutin Entsa; cerca Taisha","330","330","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01021558","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","M. H. Nee","S. Tsugaru","B-1861","1987","10","29","Brazil","Mato Grosso",NA,"-57.1831","-11.0111",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103661' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021558","NY01021558_01",NA,NA,NA,"Fazenda Maringa, 45 km. SW from Juará.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","2226484","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"D. C. Daly","1664","1981","12","03","Brazil","Pará",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2380706' target='other'> <mi>dwc_moreinfo</mi></a>","NY02226484","NY02226484_01",NA,NA,NA,"Near Rio Itacaiunas: Approx. 80 km from Marabá; 37 km S on PA 150 and 50km WNW on service road.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","2226508","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"A. Robert","809","2002","12","22","Brazil","Mato Grosso do Sul","Corumbá","-57.6531","-19.0094",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2381004' target='other'> <mi>dwc_moreinfo</mi></a>","NY02226508","NY02226508_01",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01021557","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","J. P. P. Carauta","H. S. Irwin","19166","1968","01","25","Brazil","Goiás","Cocalzinho de Goiás","-48.6","-15.57",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103643' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021557","NY01021557_01",NA,NA,NA,"50 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","800","800","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02103677","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","O. Kosovsky","A. M. Amorim","4475","2004","12","10","Brazil","Bahia","Jussari","-39.5311","-15.1544",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2260725' target='other'> <mi>dwc_moreinfo</mi></a>","NY02103677","NY02103677_01",NA,NA,NA,"RPPN Serra Teimoso, entrada 7,5 km da Rod. Jussari/Palmira, Faz. Teimoso, 1,7 km da entrada",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","2226486","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"C. A. Cid Ferreira","1023","1980","06","17","Brazil","Pará","Oriximiná","-57.0516345","-1.0837999",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2380708' target='other'> <mi>dwc_moreinfo</mi></a>","NY02226486","NY02226486_01",NA,NA,NA,"Rio Trombetas, margem direita ao longo do rio, entre o Posto do IBDF e Cachoeira Porteira",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00749474","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","M. H. Nee","W. W. Thomas","14162","2004","09","19","Brazil","Bahia","Almadina","-39.6033333","-14.7058333",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=827913' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749474","NY00749474_01",NA,NA,NA,"Serra Corcovado, 9.8 km SW of Coarci on road to Almadina, then N into Fazenda São José.","650","750","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","472371","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","C. C. Berg","D. C. Daly","8715","1995","11","21","Brazil","Acre","Tarauacá","-71.3491667","-8.4494444",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196752' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472371","NY00472371_01",NA,NA,NA,"Basin of Rio Juruá, Rio Tarauacá, right bank, Reserva Indígena Praia do Carapaná, Seringal Universo, Colocaçao Vista Alegre.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1016377","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","J. A. Kallunki","W. W. Thomas","13956","2004","02","07","Brazil","Bahia","Poçoes","-40.3369444","-14.6111111",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=797549' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016377","NY01016377_01",NA,NA,NA,"Fazenda Boa Esperança (owner Lucau Vitoria), 7.5 km S of Morrinhos (which is 6.1 km E of Poções on road to Ilhéus) on forested slope.","940","940","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","441118","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. V. Dahlberg; C. C. Berg","G. G. Hatschbach","14866","1966","10","15","Brazil","Paraná","Sao Joao do Triunfo","-50.2972","-25.6833",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196736' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441118","NY00441118_01",NA,NA,NA,"S. Joao do Triunfo",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","441088","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. M. Silva","S. B. Mikich",NA,"1995","10","21","Brazil","Paraná","Sao Joao do Ivaí","-52.3","-23.5",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196760' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441088","NY00441088_01",NA,NA,NA,"Fazenda Urutagua",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01021566","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","J. P. P. Carauta","J. A. Ratter","1060","1968","04","17","Brazil","Mato Grosso",NA,"-51.87","-12.9",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103653' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021566","NY01021566_01",NA,NA,NA,"9 km E of base Camp of the Expedition. (Base Camp ca. 270 km N of Xavantina)",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01021565","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. V. Dahlberg; C. C. Berg","W. L. Balée","996","1985","06","07","Brazil","Maranhão","Monçao","-45.938086","-3.166032",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103582' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021565","NY01021565_01",NA,NA,NA,"Basin of the Rio Turiaçu; Ka'apor Indian Reserve; within 7 km of the settlement of Urutawy",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","441105","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. V. Dahlberg; C. C. Berg","J. C. Lindeman","1139","1966","05","01","Brazil","Paraná","Mangueirinha","-52.1756","-25.9411",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196725' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441105","NY00441105_01",NA,NA,NA,"Vicinity of Brandalize","700","700","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","441090","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. V. Dahlberg; C. C. Berg","L. P. de Queiroz","1117","1986","11","16","Brazil","Bahia","Valente","-39.4428","-11.3919",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196719' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441090","NY00441090_01",NA,NA,NA,"BA-120, 3 km após Valente",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","441114","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. V. Dahlberg; C. C. Berg","L. Riedel","663",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196733' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441114","NY00441114_01",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01021573","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. V. Dahlberg; C. C. Berg","F. E. Drouet","2626","1935","10","18","Brazil","Ceará","Pacatuba","-38.6203","-3.9844",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103506' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021573","NY01021573_01",NA,NA,NA,"2 km. west of Rio Pacoty at Fortaleza - Recife road",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","441096","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. V. Dahlberg; C. C. Berg","L. B. Smith","13804","1964","12","07","Brazil","Santa Catarina","Campo Erê","-53.13","-26.37",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196722' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441096","NY00441096_01",NA,NA,NA,"17 km west of Campo Erê","900","1000","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","02226498","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"J. M. Pires","6538","1956","12","20","Brazil","Pará",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2380875' target='other'> <mi>dwc_moreinfo</mi></a>","NY02226498","NY02226498_01",NA,NA,NA,"Maicurú; campo de várzea",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01021577","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","M. H. Nee","J. R. Stehmann","s.n.","1991","10","19","Brazil","Minas Gerais","Marliéria","-42.7319","-19.7122",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103683' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021577","NY01021577_01",NA,NA,NA,"Parque Estadual do Rio Doce.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","441112","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. V. Dahlberg; C. C. Berg","L. Riedel",NA,"1933","10",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196731' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441112","NY00441112_01",NA,NA,NA,"Pr. St. José",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","02226480","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"A. J. Henderson","631","1986","07","17","Brazil","Roraima","Alto Alegre","-61.333333","3.366667",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2380703' target='other'> <mi>dwc_moreinfo</mi></a>","NY02226480","NY02226480_01",NA,NA,NA,"Ilha de Maracá, Estação Ecológica de Maracá. Trail north of Station.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","476657","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. A. Nicolau","S. A. Nicolau","1908","1999","10","07","Brazil","São Paulo",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196707' target='other'> <mi>dwc_moreinfo</mi></a>","NY00476657","NY00476657_01",NA,NA,NA,"Luiz Antonio: Várzea do Jenipapo-VCP, area de inundaçao, próximo à fabrica",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","441134","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","C. C. Berg","S. A. Mori","15325","1982","12","04","French Guiana","Saint-Laurent-du-Maroni",NA,"-53.2167","3.62",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196773' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441134",NA,NA,NA,NA,"Commune de Saül - Région de Saül","200","400","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","2226493","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"C. C. Berg","487","1977","10","13","Brazil","Pará",NA,"-50.25","-6",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2380716' target='other'> <mi>dwc_moreinfo</mi></a>","NY02226493","NY02226493_01",NA,NA,NA,"Serra dos Carajás, Serra do Norte, ca. 25-35 km SE of AMZA Exploration Camp.","400",NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","2226485","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"J. Lima","794","1987","05","20","Brazil","Roraima","Boa Vista","-61.43","3.37",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2380707' target='other'> <mi>dwc_moreinfo</mi></a>","NY02226485","NY02226485_01",NA,NA,NA,"Estação Ecológica de Maracá.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","441126","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. G. Tressens","S. G. Tressens","6272","1999","04","28","Argentina","Misiones","Guaraní",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196759' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441126",NA,NA,NA,NA,"Predio Guarani. Ruta 15, ca. limite Papel Misionero",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01021559","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","C. C. Berg","C. A. Cid Ferreira","6447","1985","10","14","Brazil","Mato Grosso","Santa Terezinha","-50.503101348877","-10.4696998596191",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103619' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021559","NY01021559_01",NA,NA,NA,"MT. BR 158, depois na Rod. para o Povoado de Vila Rica, a 73 km S do Povoado, estr. do Roncador.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","95884","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","2226506","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"W. R. Anderson","12184","1978","03","19","Brazil","Rondônia",NA,"-63.7693262","-10.9794376",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2381002' target='other'> <mi>dwc_moreinfo</mi></a>","NY02226506","NY02226506_01",NA,NA,NA,"Along the Rio dos Pacaás Novos, between the first and second cachoeiras.","220","220","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","2226499","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"J. J. Strudwick","3839","1981","07","31","Brazil","Pará",NA,"-54.433333","-0.916667",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2380995' target='other'> <mi>dwc_moreinfo</mi></a>","NY02226499","NY02226499_01",NA,NA,NA,"Ca. 23 km upstream from Lageira airstrip, On bank of Rio Maicuru, 0-10 km below Mutum stream.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","441128","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. V. Dahlberg; C. C. Berg","L. P. de Queiroz","1782","1987","10","09","Brazil","Bahia","Boa Vista do Tupim","-43.5606","-12.4594",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196737' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441128","NY00441128_01",NA,NA,NA,"43 km W de Itaberaba, as margens da BR 242",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","01021567","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. V. Dahlberg; C. C. Berg","S. G. da Fonsêca","1001","1968","10","02","Brazil","Goiás","Jataí","-51.7142","-17.8817",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103575' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021567","NY01021567_01",NA,NA,NA,"Entre Jataí e Caiapônia, 16 km de Jataí - Goiás.",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01081188","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","O. Kosovsky","W. Ganev","2858","1994","01","22","Brazil","Bahia","Abaíra","-41.82","-13.3",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1221549' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081188","NY01081188_01",NA,NA,NA,"Mata do Engenho","930","930","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","441119","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","S. V. Dahlberg; C. C. Berg","J. G. Kuhlmann","55251","1945","11","29","Brazil","Rio de Janeiro","Rio de Janeiro","-43.249313","-22.973268",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196762' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441119","NY00441119_01",NA,NA,NA,"Vista Chinesa",NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","441101","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","L. B. Smith","R. Reitz","2691","1956","02","16","Brazil","Santa Catarina","Luiz Alves","-48.941177","-26.748537",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196763' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441101","NY00441101_01",NA,NA,NA,"Braço Joaquim, Luis Alves, Itajaí","350","350","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
