"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"188","2020-07-23 12:11:14-03","CEPLAC","CEPEC","68194","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","FSP, MF, SLP","24905","1985","04","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"W. R. Anderson","Minas Gerais","JUIZ DE FORA","Poço D'Anta.","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,"30/12/2006",NA,NA
"189","2020-07-23 12:11:14-03","CEPLAC","CEPEC","71802","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","S.H. Borges","23425","1989","01","19",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Y. R. Oliveira","Minas Gerais","JUIZ DE FORA","Reserva Biológica do Poço D'Antas","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"190","2020-07-23 12:11:14-03","CEPLAC","CEPEC","133101","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","P.H.A. Melo","1259",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Y.R.Oliveira","Minas Gerais","PAINS",NA,"-45.6613998413086","-20.3705997467041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18263","auto",NA,NA,NA,NA
"191","2020-07-23 12:11:14-03","CEPLAC","CEPEC","132797","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","A. Costa","72","1987","02","03",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Y. R. Oliveira","Minas Gerais","santana do riacho","Estrada para Conceição do Mato Dentro. Condomínio Rio Cipó. Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA
"192","2020-07-23 12:11:14-03","CEPLAC","CEPEC","101337","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","C. Farney","4426","2001","11","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","Rio de Janeiro","cabo frio","Ilha de cabo Frio, vertente N.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40069","auto",NA,"30/12/2012",NA,NA
"193","2020-07-23 12:11:14-03","CEPLAC","CEPEC","78949","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","D. Sucre","3139","1968","06","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"W.R. Anderson","Rio de Janeiro","cabo frio","Restinga de Cabo Frio.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA
"194","2020-07-23 12:11:14-03","CEPLAC","CEPEC","148283","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","M. Groppo","1550",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Y.R.Oliveira","São Paulo","ribeirão preto",NA,"-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA
"195","2020-11-04 17:29:38-03","UEM","HUEM","20986","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Macedo, CR","51","2010","12","09",NA,"Brasil",NA,NA,"Liana, cerca de 1 m. Botões de coloração verde.","HUEM000006724",NA,NA,"(A.Juss.) W.R.Anderson","L.M.Garcia","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Ribeirão Conceição.","-52.883333","-22.583333","260","260","HUEM000006724",NA,NA,"2015","-52.883333","-22.583333","05",NA,NA,NA,NA,NA,NA,NA
"196","2020-11-04 17:29:38-03","UEM","HUEM","21649","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Pereira, GF","s.n.","2011","11","01",NA,"Brasil",NA,NA,"Trepadeira; frutos de coloração marrom.; Floresta Estacional Semidecidual","HUEM000006725",NA,NA,"(A.Juss.) W.R.Anderson","Ricardo Pacifico","Paraná","Diamante do Norte","Estação Ecológica de Caiuá, trilha do Mico","-52.88325","-22.627","282","282","HUEM000006725",NA,NA,"2014","-52.88325","-22.627","04",NA,NA,NA,NA,NA,NA,NA
"197","2020-11-04 17:29:38-03","UEM","HUEM","5952","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Barreto, KD; Fernandes, GD; Vitti, FX","1719","1994","01","05",NA,"Brasil",NA,NA,"Trepadeira, flores amarelas, borda.; Mata mesófila semidecídua secundária.","HUEM000006727",NA,NA,"(A.Juss.) W.R.Anderson","R.Sebastiani","São Paulo","Piracicaba","Mata do Sítio São Luís","-47.654333","-22.55325",NA,NA,"HUEM000006727",NA,NA,"2012","-47.654333","-22.55325","07","20",NA,NA,NA,NA,NA,NA
"198","2016-07-14 11:21:05-03","UEM","HUEM","1202","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","J.A. Leandrine","01","1988","05","11",NA,"Brasil",NA,NA,"Trepadeira; flores amarelas com glândulas verdes, sem perfume.",NA,NA,NA,"(A.Juss.) W.R.Anderson","Ricardo Pacifico","Paraná","Porto Rico","Rio Paraná, Fazenda Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,"2013",NA,NA,"10",NA,"18063","auto",NA,NA,NA,NA
"199","2020-11-04 17:29:38-03","UEM","HUEM","5971","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Barreto, KD; Fernandes, GD; Vitti, FX","s.n.","1993","05","28",NA,"Brasil",NA,NA,"Trepadeira, 1m alt.; borda de mata, frutificação, sadia, tronco liso, sem latex, frutto verde claro.; Mata Mesofila Semidecidua.","HUEM000006726",NA,NA,"(A.Juss.) W.R.Anderson","Oliveira, Y.R.","São Paulo","Charqueada","Mata da Gloria, Mata da Gloria (segunda entrada).","-47.7700004577637","-22.5100002288818",NA,NA,"HUEM000006726",NA,NA,"2019",NA,NA,"02","21","12465","auto",NA,NA,NA,NA
"200","2021-02-12 15:02:14-03","UFSCar","SPSC","7052","PreservedSpecimen","Plantae","Malpighiaceae","Mascagnia","chlorocarpa","Mascagnia chlorocarpa","R.C. Hora",NA,"2000","08","26",NA,"Brasil",NA,NA,"Mata Mesófila semidecídua",NA,NA,NA,"(A.Juss.) Griseb.",NA,"São Paulo","Matão","Fazenda Cambuhy.",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-12 15:02:14-03","UFSCar","SPSC","3608","PreservedSpecimen","Plantae","Malpighiaceae","Mascagnia","chlorocarpa","Mascagnia chlorocarpa","R.C. Hora",NA,"1998","10","28",NA,"Brasil",NA,NA,"Planta do tipo liana lenhosa e frutos verdes.;Mata mesófila semidecídua",NA,NA,NA,"(A.Juss.) Griseb.","M.C.H. Mamede","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,"1999","9999","9999","01",NA,NA,NA,NA,NA,NA,NA
"202","2020-11-12 17:01:10-03","UEL","FUEL","40257","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Rosa, CILF; et al.","262","2002","04","28",NA,"Brasil",NA,NA,NA,"FUEL010869","Tracheophyta","Malpighiales","(A.Juss.) W.R.Anderson","Oliveira, YR","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha do mico.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,NA,"2019",NA,NA,"02","21","16110","auto",NA,NA,NA,NA
"203","2020-11-12 17:01:10-03","UEL","FUEL","14467","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Duncan, A","26","1994","06","04",NA,"Brasil",NA,NA,NA,"FUEL010866","Tracheophyta","Malpighiales","(A.Juss.) W.R.Anderson","Oliveira, YR","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2019",NA,NA,"02","21","54606","auto",NA,NA,NA,NA
"204","2020-11-12 17:01:10-03","UEL","FUEL","14415","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Sasaki, LT","s.n.","1994","06","04",NA,"Brasil",NA,NA,NA,"FUEL010867","Tracheophyta","Malpighiales","(A.Juss.) W.R.Anderson","Oliveira, YR","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2019",NA,NA,"02","21","54606","auto",NA,NA,NA,NA
"205","2020-11-12 17:01:10-03","UEL","FUEL","11990","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Furlaneto, L","s.n.","1994","06","03",NA,"Brasil",NA,NA,NA,"FUEL010868","Tracheophyta","Malpighiales","(A.Juss.) W.R.Anderson","Oliveira, YR","São Paulo","Teodoro Sampaio","Trilha da Lagoa Verde; Pq. Estadual Morro do Diabo, Pq. Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2019",NA,NA,"02","21","54606","auto",NA,NA,NA,NA
"206","2019-11-01 15:03:07-03","UnB","UB","133485","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Melo, E","1349","1995","10","29","Southern America","Brasil",NA,NA,"Frutos com alas esverdeadas claras.; Trepadeira.; Mata",NA,"Dicotyledoneae",NA,"(A. Juss.) W.R. Anderson","Almeida, RF","Bahia","Santa Teresinha","Morro do Cruzeiro 3km W de Santa Terezinha na estrada para Elísio Medrado","-39.533333","-12.8",NA,NA,NA,NA,NA,"2014","-39.533333","-12.8","01","22",NA,NA,NA,NA,NA,NA
"207","2019-11-01 15:03:07-03","UnB","UB","170825","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Faria, JEQ; Amorim, PRF","1670","2011","08","27","Southern America","Brasil",NA,NA,"Liana de pequeno porte, frutos imaturos verdes; Mata de galeria",NA,"Dicotyledoneae",NA,"(A. Juss.) W.R. Anderson","Almeida, RF","Goiás","Mossâmedes","Serra Dourada, pé da serra na subida para a reserva Biológica da UFG","-50.185278","-16.099167","680","680",NA,NA,NA,"2014","-50.185278","-16.099167",NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-01 15:03:07-03","UnB","UB","211667","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB","MCFPAC58","2012","08","17","Southern America","Brasil",NA,NA,"Liana. Frutos bege; Mata seca/ciliar. Solo pedregoso, latossolo marrom escuro",NA,"Dicotyledoneae",NA,"(A. Juss.) W.R. Anderson","Amorim, AM","Goiás","Edéia","Fazenda Tupi (MCFPAC)","-50.1012","-17.788","395","395",NA,NA,NA,"2014","-50.1012","-17.788",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-01 15:03:07-03","UnB","UB","95006","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Ratter, JA","3950","1976","11","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(A. Juss.) W.R. Anderson","Almeida, RF","Goiás",NA,"Perto de Goiás Velho",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,"01","22",NA,NA,NA,NA,NA,NA
"210","2019-11-01 15:03:07-03","UnB","UB","95007","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Heringer, EP","11735","1968",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(A. Juss.) W.R. Anderson","Almeida, RF","Goiás",NA,"Estrada Brasília/Vianópolis, ponte sobre o Rio Corumbá",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-01 15:03:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Villarroel, D; Parada, AG; Inturiaz, YI; Miranda, V","3389","2014","07","23","Southern America","Bolivia",NA,NA,NA,NA,"Dicotyledoneae",NA,"(A. Juss.) W.R. Anderson","Villarroel, D","Santa Cruz","Prov. Germán Busch","Cerro Mutún. Área de cerradão, con dosel de entre los 10 y 12 m, y emergentes de hasta 15 m, suelos profundos.","-57.913722","-19.208278","455","455",NA,NA,NA,NA,"-57.913722","-19.208278",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-11-27 11:33:51-03","UFU","HUFU","24867","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","F.R.S.P.","20569","1985","04","26",NA,"Brasil",NA,NA,"Trepadeira. Frutos com quatro asas, reunidos.","HUFU00014229",NA,NA,"(A.Juss.) W.R.Anderson","Almeida, R.F.","Minas Gerais","Juíz de Fora","Resrva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,"HUFU00014229",NA,NA,"2014",NA,NA,"01","20","36144","auto",NA,NA,NA,NA
"213","2019-05-06 11:58:51-03","UFU","HUFU","47183","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Siqueira, A.S.; Rodrigues, V.H.P.; Aguiar, E. & Kilca, R.","s.n.","2005","07","13",NA,"Brasil",NA,NA,"Liana. Fruto alado.; Mata seca.","HUFU00014233",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, M.C.H.","Minas Gerais","Uberlândia","Funil II","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014233",NA,NA,"2009",NA,NA,"11",NA,"58223","auto",NA,NA,NA,NA
"214","2021-03-04 15:44:44-03","IF","SPSF","20948","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","V.C.Souza & J.P.Souza","11369","1996","06","08","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Malpighiales","(A.Juss.) W.R.Anderson","M.C.H.Mamede","SP","Rubiacea","mata mesofila semidecidua perturbada","-50.7200012207031","-21.2999992370605",NA,NA,NA,NA,NA,"2006",NA,NA,"11","24","27431","auto","Magnoliopsida",NA,NA,NA
"215","2021-03-04 15:44:44-03","IF","SPSF","18591","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","J.Y.Tamashiro","T.313","1994","06","30","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Malpighiales","(A.Juss.) W.R.Anderson","M.C.H.Mamede","SP","Tanabi","Fazenda N.S.Aparecida","-49.6399993896484","-20.6200008392334",NA,NA,NA,NA,NA,"2006",NA,NA,"11","24","33016","auto","Magnoliopsida",NA,NA,NA
"216","2021-03-04 15:44:44-03","IF","SPSF","17826","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","J.A.Pastore","557","1994","12","06","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Malpighiales","(A.Juss.) W.R.Anderson","M.C.H.Mamede","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2006",NA,NA,"11","24","54606","auto","Magnoliopsida",NA,NA,NA
"217","2021-03-04 15:44:44-03","IF","SPSF","30281","PreservedSpecimen","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","J.R.Guillaumon",NA,"2002","08","25","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata natural&nf;;",NA,"Magnoliophyta","Malpighiales","(A.Juss.) W.R.Anderson","J.A.Pastore","SP","Vinhedo","Condominio Estancia Marambaia, Clube BANESPA","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,"2009",NA,NA,"11","11","9595","auto","Magnoliopsida",NA,NA,NA
"218","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malpighiaceae","Mascagnia","chlorocarpa","Mascagnia chlorocarpa","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(A.Juss.) Griseb.",NA,NA,NA,"In prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malpighiaceae","Mascagnia","chlorocarpa","Mascagnia chlorocarpa","Vauthier, AC","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(A.Juss.) Griseb.",NA,NA,NA,"In prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malpighiaceae","Mascagnia","chlorocarpa","Mascagnia chlorocarpa","Martius, C","Herb. Fl.1173",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(A.Juss.) Griseb.",NA,NA,NA,"In prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-21 10:08:39-03","IBt","SP","206001","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Mendonça, RC; Dalmácio, J; Ribeiro, M","410","1984","11","13",NA,"Brasil",NA,NA,NA,"SP019661",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","Goiás",NA,"Rio Maranhão, fazenda do Sr. Adelio",NA,NA,NA,NA,"SP019661",NA,NA,"2010",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"222","2019-11-21 10:08:39-03","IBt","SP","304475","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Barreto, KD; Fernandes, GD; Vitti, FX","1719","1994","01","05",NA,"Brasil",NA,NA,NA,"SP017251",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Piracicaba","Mata do Sítio São Luis","-47.654167","-22.553056",NA,NA,"SP017251",NA,NA,"2006","-47.654167","-22.553056","09","29",NA,NA,NA,NA,NA,NA
"223","2019-11-21 10:08:39-03","IBt","SP","304850","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Souza, VC; Souza, JP","11369","1996","06","08",NA,"Brasil",NA,NA,NA,"SP017242",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Rubiácea","Ca. 2 km da cidade em direção à rodovia Marechal Rondon, estrada para Bento de Abreu","-50.728889","-21.273611","410","410","SP017242",NA,NA,"2006","-50.728889","-21.273611","11","24",NA,NA,NA,NA,NA,NA
"224","2019-11-21 10:08:39-03","IBt","SP","366627","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Pereira, FB","34/24","2000","08","01",NA,"Brasil",NA,NA,NA,"SP019669",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","Rio de Janeiro","São José do Vale do Rio Preto","Fazenda Belém","-42.5499","-22.0613","700","700","SP019669",NA,NA,"2010","-42.5499","-22.0613","12",NA,NA,NA,NA,NA,NA,NA
"225","2019-11-21 10:08:39-03","IBt","SP","315221","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Lombardi, JA; Salino, A","1675","1997","05","23",NA,"Brasil",NA,NA,NA,"SP017226",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","MInas Gerais","Januária","Fabião","-44.1517","-15.0785",NA,NA,"SP017226",NA,NA,"2006","-44.1517","-15.0785","12",NA,NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:08:39-03","IBt","SP","313933","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Pott, A; Ker, J; Carvalho, W; Pereira, N","4908","1989","05","25",NA,"Brasil",NA,NA,NA,"SP017227",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","Mato Grosso do Sul","Corumbá","Fazenda Monjolo, 2 km Sul do entroncamento para Mato Grande, Maria Coelho","-57.583333","-19.3","120","120","SP017227",NA,NA,"2006","-57.583333","-19.3","12",NA,NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:08:39-03","IBt","SP","345907","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Bertoncini, AP; Bertoncini, MP","871","1998","09","02",NA,"Brasil",NA,NA,NA,"SP017247",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Avaí","Aldeia Guarani","-49.316667","-22.166667",NA,NA,"SP017247",NA,NA,"2006","-49.316667","-22.166667","09","29",NA,NA,NA,NA,NA,NA
"228","2019-11-21 10:08:39-03","IBt","SP","345908","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Bertoncini, AP; Bertoncini, MP","836","1998","06","03",NA,"Brasil",NA,NA,NA,"SP017246",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Avaí","Aldeia Guarani","-49.316667","-22.166667",NA,NA,"SP017246",NA,NA,"2006","-49.316667","-22.166667","09","29",NA,NA,NA,NA,NA,NA
"229","2019-11-21 10:08:39-03","IBt","SP","345909","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Bertoncini, AP; Bertoncini, MP","954","1998","11","18",NA,"Brasil",NA,NA,NA,"SP017245",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Avaí","Aldeia Guarani","-49.316667","-22.166667",NA,NA,"SP017245",NA,NA,"2006","-49.316667","-22.166667","09","29",NA,NA,NA,NA,NA,NA
"230","2019-11-21 10:08:39-03","IBt","SP","366714","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Leoni, LS","1630","1991","08",NA,NA,"Brasil",NA,NA,NA,"SP019668",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","Minas Gerais","Carangola","Fazenda São Martinho, rio Carangola","-42.016667","-20.716667","400","400","SP019668",NA,NA,"2010","-42.016667","-20.716667","12",NA,NA,NA,NA,NA,NA,NA
"231","2019-11-21 10:08:39-03","IBt","SP","369745","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Stehmann, JR; Mota, RC; Morais, PO; França, GS","3576","2004","10","02",NA,"Brasil",NA,NA,NA,"SP019662",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","Minas Gerais","Novo Cruzeiro","Estrada para Fazenda Araras","-41.991667","-17.646667","839","839","SP019662",NA,NA,"2010","-41.991667","-17.646667","12",NA,NA,NA,NA,NA,NA,NA
"232","2019-11-21 10:08:39-03","IBt","SP","445422A","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Fontana, AP; Kollmann, L; Cunha, G; Couto, DR; Manhães, V; Leite, V","5342","2008","06","24",NA,"Brasil",NA,NA,NA,"SP048314",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","Espírito Santo","Alegre","São João do Norte, PCH Santa Fé, Reservatório de Derivação, Ilha pluvial do Rio Braço Norte","-41.495833","-20.668611","192","329","SP048314",NA,NA,"2013","-41.495833","-20.668611","04",NA,NA,NA,NA,NA,NA,NA
"233","2019-11-21 10:08:39-03","IBt","SP","446790","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Demuner, V; Magnagno, LFS; Cruz, T; Bausen, E","2489","2006","06","07",NA,"Brasil",NA,NA,NA,"SP048313",NA,NA,"(A.Juss.) W.R.Anderson","Almeida, RF","Espírito Santo","Águia Branca","Águas Claras, prop.: Zequinha","-40.812778","-18.871389","400","500","SP048313",NA,NA,"2012","-40.812778","-18.871389","09",NA,NA,NA,NA,NA,NA,NA
"234","2019-11-21 10:08:39-03","IBt","SP","470736","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Groppo Jr, M","1550","2007","03","03",NA,"Brasil",NA,NA,NA,"SP048315",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Ribeirão Preto","Estação Ecológica de Ribeirão Preto, (Mata de Santa Teresa)","-47.8","-21.166667",NA,NA,"SP048315",NA,NA,"2014","-47.8","-21.166667","12",NA,NA,NA,NA,NA,NA,NA
"235","2019-11-21 10:08:39-03","IBt","SP","470892","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Lombardi, JA; Oliveira, APC","7732","2010","04","08",NA,"Brasil",NA,NA,NA,"SP048316",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira, Trilha do Poção","-47.416667","-21.816667","520","600","SP048316",NA,NA,"2014","-47.416667","-21.816667","12",NA,NA,NA,NA,NA,NA,NA
"236","2020-11-19 09:29:30-03","IBt","SP","268926","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Pinto, G","s.n.","1973","06",NA,NA,"Brasil",NA,NA,NA,"SP019665",NA,NA,"(A.Juss.) W.R.Anderson","Mamede, MCH","Bahia","Ibiquera",NA,"-40.9336013793945","-12.6511001586914",NA,NA,"SP019665",NA,NA,"2010",NA,NA,"12",NA,"32554","auto",NA,NA,NA,NA
"237","2019-11-21 10:08:39-03","IBt","SP","446795","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Kollmann, L; Bausen, E","3526","2000","12","13",NA,"Brasil",NA,NA,NA,"SP048312",NA,NA,"(A.Juss.) W.R.Anderson","Almeida, RF","Espírito Santo","Barra de São Francisco","Córrego da Esperança, terreno de Maria E. Pereira","-40.8908004760742","-18.7549991607666",NA,NA,"SP048312",NA,NA,"2012",NA,NA,"09",NA,"36480","auto",NA,NA,NA,NA
"238","2019-11-21 10:08:39-03","IBt","SP","445423A","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","Kollmann, L; Bausen, E; Pizziolo, W","4460","2001","08","30",NA,"Brasil",NA,NA,NA,"SP048310",NA,NA,"(A.Juss.) W.R.Anderson","Almeida, RF","Espírito Santo","Santa Teresa","Vargem Alegre, cachoeira do Madalão","-40.6002998352051","-19.9356002807617",NA,NA,"SP048310",NA,NA,"2012",NA,NA,"09",NA,"23813","auto",NA,NA,NA,NA
