"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","locality","imagecode","recordNumber","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","00855982","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"Y. E. J. Mexia","1930","11","08","Brazil","Minas Gerais","Viçosa","-42.8817","-20.7542",NA,NA,"675","675","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=937633' target='other'> <mi>dwc_moreinfo</mi></a>","NY00855982","Road to Cajuruý; Casinhas","NY00855982_01","5273",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00855987","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"Y. E. J. Mexia","1930","07","06","Brazil","Minas Gerais","Viçosa","-42.868031","-20.7613428",NA,NA,"668","668","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=937667' target='other'> <mi>dwc_moreinfo</mi></a>","NY00855987","Viçosa, Agricultural College lands. West of Director's house","NY00855987_01","4844",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","476498","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. E. Robinson",NA,NA,NA,"D. C. Daly","1996","11","24","Brazil","Acre","Manoel Urbano","-69.6858","-9.0428",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491022' target='other'> <mi>dwc_moreinfo</mi></a>","NY00476498","Rio Purus, leftbank, Colocaçao Nova Olinda [Sr. Raimundo Gomes (Raimundo Cícero')]","NY00476498_01","9146",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"49","2016-09-29 13:59:00-03","NY","NYBG","791299","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata",NA,"J. F. Pruski",NA,NA,NA,"J. C. Gomes","1965","04","02","Brazil","São Paulo",NA,"-45.024073","-23.736481",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491029' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791299","Ilha Vitória, litoral Norte","NY00791299_01","2702",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00855990","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"H. S. Irwin","1970","03","04","Brazil","Minas Gerais","Corinto","-44.45255","-18.36675",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=937682' target='other'> <mi>dwc_moreinfo</mi></a>","NY00855990","Ca. 3 km W of Corinto, near Minas Gerais","NY00855990_01","26919",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"51","2016-09-29 13:59:00-03","NY","NYBG","791298","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata",NA,"J. F. Pruski",NA,NA,NA,"F. C. Hoehne","1927","05","23","Brazil","São Paulo","Moji-Mirim","-46.96013","-22.425035",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491036' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791298","Mogy-Mirim","NY00791298_01","s.n.",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","791291","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"G. Gardner","1837","02",NA,"Brazil","Rio de Janeiro",NA,"-43.073169","-22.496706",NA,NA,NA,NA,"Comm. am. Shuttleworth 1838 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491052' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791291","Serra dos Orgaos. Brasil. trop.","NY00791291_01","795",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","791289","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"G. Eiten","1962","07","18","Brazil","Bahia","Euclides da Cunha","-39.13","-9.75",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491038' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791289","Ca. 20 km south of village of Formosa on road from Tarrachil to Canudos. Ca. 15 km due north of Canudos","NY00791289_01","4997",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","791294","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"G. Eiten","1966","11","20","Brazil","Rio de Janeiro","Duque de Caxias","-43.23","-22.675",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491016' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791294","Fazenda Anhangá, ca. 2 km east of village and RR station of Saracuruna (formerly Rosário). Alt. a few meters above sea level","NY00791294_01","7832",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00855992","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"H. S. Irwin","1964","09","19","Brazil","Distrito Federal","Brasília","-47.88","-15.58",NA,NA,"700","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=937690' target='other'> <mi>dwc_moreinfo</mi></a>","NY00855992","Cia. Fercal, ca. 20 km. E. of Brasília.","NY00855992_01","6286",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","791307","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"G. G. Hatschbach","1972","05","23","Brazil","Paraná","Chopinzinho","-52.5231","-25.8558",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491040' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791307","Reserva Indigena, rio Iguaçu","NY00791307_01","29682",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","88405","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. E. Robinson",NA,NA,NA,"D. E. Williams","1989","09","13","Bolivia","El Beni","José Ballivián","-67.5","-14.5",NA,NA,"320","320","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491014' target='other'> <mi>dwc_moreinfo</mi></a>","NY00088405","Carmen Florida, Río Beni, 7km upstream from Rurrenabaque, Tacana Indian village",NA,"962",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","472329","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. E. Robinson",NA,NA,NA,"D. C. Daly","1995","03","25","Brazil","Acre","Bujari","-68.03","-9.65",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491023' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472329","Basin of Rio Purus, Riozinho do Andirá (tributary of Rio Acre). Seringal Andirá. Upstream from Colocaçao Bandeira. Near river margin, river level going down from high-water mark, river level flux ca. 10 m.","NY00472329_01","8499",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","810445","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. E. Robinson",NA,NA,NA,"J. G. Jardim","2001","04","02","Brazil","Bahia",NA,"-43.7538889","-14.3616667",NA,NA,"450","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=802905' target='other'> <mi>dwc_moreinfo</mi></a>","NY00810445","Malhada, Rod. para o Distrito de Cana Brava, 3.5 km ao S da cidade.","NY00810445_01","3413",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"60","2016-09-29 13:59:00-03","NY","NYBG","791296","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata",NA,"J. F. Pruski",NA,NA,NA,"G. Edwall","1898","05","20","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491035' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791296","Oleo, Faz. Nova Niagara. Beira do Rio Pardo","NY00791296_01","s.n.",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","791308","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"P. K. H. Dusén","1912","08","29","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491042' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791308","Morretes","NY00791308_01","14166",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01138526","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"W. A. Egler","1961","07","30","Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1446803' target='other'> <mi>dwc_moreinfo</mi></a>","NY01138526",NA,"NY01138526_01","46043A",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00855986","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"T. de S. Filgueiras","1989","11","05","Brazil","Minas Gerais","Formoso","-45.77","-15.13",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=937665' target='other'> <mi>dwc_moreinfo</mi></a>","NY00855986","Parque Nacional Grande Setão Veredas; próximo ao Rio Preto.","NY00855986_01","1938",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","2482463","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Pohl",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2711974' target='other'> <mi>dwc_moreinfo</mi></a>","NY02482463","Ilha Vigia.","NY02482463_01","3244",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"65","2016-09-29 13:59:00-03","NY","NYBG","791303","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata",NA,"J. F. Pruski",NA,NA,NA,"T. Sendulsky","1966","10","25","Brazil","São Paulo","Sao Paulo","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491034' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791303","5 km. SW. of center of city of Sao Paulo, in grounds of the Jardim Europa","NY00791303_01","400",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01138532","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"C. C. Berg","1977","10","22","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1447822' target='other'> <mi>dwc_moreinfo</mi></a>","NY01138532",NA,"NY01138532_01","676",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01138533","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"B. A. Krukoff","1934","10","12","Brazil","Amazonas","Humaitá","-63.03","-7.52",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1447824' target='other'> <mi>dwc_moreinfo</mi></a>","NY01138533","Basin of Rio Madeira, near Livramento, on Rio Livramento.","NY01138533_01 NY01138533_02","6735",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"68","2016-09-29 13:59:00-03","NY","NYBG","791286","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata",NA,"J. F. Pruski",NA,NA,NA,"J. A. Deslandes","1937","09",NA,"Brazil","Paraíba",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491030' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791286","Est. Exp. de Alagoinha","NY00791286_01","11",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","791284","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"G. Gardner","1837",NA,NA,"Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491053' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791284",NA,"NY00791284_01","1054",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","791290","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"Collector info in notes","1838",NA,NA,"Brazil","Rio de Janeiro",NA,"-43.448386","-22.913514",NA,NA,NA,NA,"Distributed by the Smithsonian Institution from the Herbarium of the U. S. South Pacific Exploring Expedition under the command of Capt. Wilkes, U. S. N, 1838-42 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491054' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791290","Near Rio Janeiro","NY00791290_01","s.n.",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01138521","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","M. H. Nee",NA,NA,NA,"J. Revilla","1983","10","03","Brazil","Pará","Tucuruí","-49.6725","-3.76611",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1325856' target='other'> <mi>dwc_moreinfo</mi></a>","NY01138521","Área de controle de colonizantes e rebrota.","NY01138521_01 NY01138521_02","8469",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01138524","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"S. Tsugaru","1987","07","27","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1446801' target='other'> <mi>dwc_moreinfo</mi></a>","NY01138524",NA,"NY01138524_01","B519",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"73","2016-09-29 13:59:00-03","NY","NYBG","791304","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata",NA,"J. F. Pruski",NA,NA,NA,"F. C. Hoehne","1927","05","23","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491037' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791304","Moji-Mirim","NY00791304_01","s.n.",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","791318","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"Collector info in notes","1862",NA,NA,"Chile","Libertador General Bernardo O'Higgins",NA,NA,NA,NA,NA,NA,NA,"Bridges v. Cuming? [See specimen label] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491043' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791318","Colchagua Province",NA,"s.n.",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","02482460","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Pohl",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2711748' target='other'> <mi>dwc_moreinfo</mi></a>","NY02482460","Paracatu","NY02482460_01","809",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"76","2016-09-29 13:59:00-03","NY","NYBG","791306","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata",NA,NA,NA,NA,NA,"C. Kozera","1996","11","29","Brazil","Paraná","Curitiba","-49.22","-25.37",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491044' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791306","Parque Barigui","NY00791306_01","399",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","791293","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"J. P. P. Carauta","1984","01","11","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491045' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791293","Natividade, estrada para Varre-Sai, perto do Ribeirao Sao Sebatiao","NY00791293_01","4572",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","791311","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"J. E. Leite","1941",NA,NA,"Brazil","Rio Grande do Sul",NA,"-51.143791","-29.75136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491028' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791311","Vicinity of Sao Leopoldo","NY00791311_01","310",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","710104","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. E. Robinson",NA,NA,NA,"D. C. Daly","2002","03","20","Brazil","Acre","Manoel Urbano","-69.2597","-8.83889",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=571113' target='other'> <mi>dwc_moreinfo</mi></a>","NY00710104","Rio Chandless (tributary of Rio Purus), right bank, Ananaí.","NY00710104_01","11496",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"80","2016-09-29 13:59:00-03","NY","NYBG","791287","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata",NA,"D. J. N. Hind",NA,NA,NA,"A. M. V. de Carvalho","1992","02","20","Brazil","Bahia","Tucano","-38.7867","-10.9633",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491025' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791287","Ca 7 km na estrada Tucano para Araci","NY00791287_01","3846",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","791310","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"R. Reitz","1953","03","11","Brazil","Santa Catarina","Florianópolis","-48.4776878","-27.6525515",NA,NA,"2","2","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491039' target='other'> <mi>dwc_moreinfo</mi></a>","NY00791310","Rio Tavares, Ilha S. Catarina","NY00791310_01","303",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","472192","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","H. E. Robinson",NA,NA,NA,"D. C. Daly","1997","10","22","Brazil","Acre","Brasiléia","-69.2614","-10.9414",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491024' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472192","Basin of Rio Acre, tributary of Rio Purus. Colônia Santo Antônio (Sr. Raimundo Teixeira).","NY00472192_01","9697",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","85206","PreservedSpecimen","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","J. F. Pruski",NA,NA,NA,"P. Gómez Andrade","1989","01","20","Ecuador","Morona-Santiago","Sucúa","-78.13","-2.5",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491018' target='other'> <mi>dwc_moreinfo</mi></a>","NY00085206","Centro Shuar Yukutais, 8km SW of Sucua",NA,"577",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA
