"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"4341","2020-12-02 09:07:46-03","UNITINS","HUTO","4588","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Fernandes, M.H.","157","2012","07","19",NA,"Brasil",NA,NA,"Árvore com cerca de 5 m de altura. Botões florais verdes. Coletada em trecho não inundável. Ocasional.; Mata de galeria inundável","HUTO004588","Distrito Federal","Fazenda Santa Cecília. Núcleo Rural Rajadinha II. Relevo levemente inclinado. Solo hidromórfico. Levantamento florístico","-47.643056","-15.761389","-47.643056","-15.761389","948","948",NA,NA,"Aubl.",NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4342","2020-12-02 09:07:46-03","UNITINS","HUTO","4334","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Oliveira, F.C.A.","2045","2010","05","14",NA,"Brasil",NA,NA,"Arvoreta com cerca de 2,3 m de altura. Folhas cartaceas. Botões florais verde-amarelados; Campo sujo/ campo limpo","HUTO004334","Tocantins","Bacia do Tocantins. Sub-bacia do rio Manuel Alves Grande. Solo concrecionado/ pedregoso. Relevo levemente ondulado","-47.265","-7.82","-47.265","-7.82","235","235",NA,NA,"Aubl.","Fonseca, M.L.",NA,"Goiatins",NA,NA,NA,NA,"2010","08",NA,NA,NA,NA,NA,NA,NA
"4343","2020-12-02 09:07:46-03","UNITINS","HUTO","1324","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Santos, E.R.","45","2007","01","25",NA,"Brasil",NA,NA,"Árvore com cerca de 2,50 m de altura. Frutos imaturos verde e maduros vermelho com verde; Mata de galeria","HUTO001324","Tocantins","Sub-bacia do Ribeirão São João","-48.172222","-10.419167","-48.172222","-10.419167",NA,NA,NA,NA,"Aubl.",NA,"HUTO001324","Porto Nacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4344","2020-12-02 09:07:46-03","UNITINS","HUTO","205","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Santos, E.R.","162","2005","12","07",NA,"Brasil",NA,NA,"Arbusto com cerca de 2 m de altura. Botões esverdeados; Próximo ao córrego temporario Brinco","HUTO000205","Tocantins","Sub-bacia do Ribeirão São João","-48.241111","-10.426111","-48.241111","-10.426111",NA,NA,NA,NA,"Aubl.",NA,"HUTO000205","Porto Nacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4345","2020-12-02 09:07:46-03","UNITINS","HUTO","4175","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Oliveira, F.C.A.","2472","2010","05","22",NA,"Brasil",NA,NA,"Arbusto com cerca de 2,50 m de altura. Folhas coriáceas, discolores. Frutos imaturos vermelhos. Odor enjoativo; Floresta de galeria inundável","HUTO004175","Tocantins","Bacia do Araguaia. Sub-bacia do rio Araguaia. Solo arenoso branco. Relevo plano a ondulado","-48.191944","-5.503611","-48.191944","-5.503611","111","111",NA,NA,"Aubl.","Fonseca, M.L.",NA,"Araguatins",NA,NA,NA,NA,"2010","08",NA,NA,NA,NA,NA,NA,NA
"4346","2020-12-02 09:07:46-03","UNITINS","HUTO","358","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Santos, E.R.","484","2006","07","31",NA,"Brasil",NA,NA,"Arbusto com cerca de 2,50 m de altura. Botões florais amarelados; Cerradão","HUTO000358","Tocantins","Sub-bacia do Ribeirão São João. Área do CCA","-48.362778","-10.405278","-48.362778","-10.405278",NA,NA,NA,NA,"Aubl.",NA,"HUTO000358","Palmas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4347","2020-12-02 09:07:46-03","UNITINS","HUTO","4039","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Oliveira, F.C.A.","2197","2010","05","18",NA,"Brasil",NA,NA,"Arbusto com cerca de 2 m de altura. Casca lisa. Folhas cartáceas. Odor enjoativo. Botões florais cor verde. Frutos maduros cor vinho; Cerradão","HUTO004039","Tocantins","Bacia do Tocantins. Sub-bacia do rio Tocantins. Fazenda Nova Veneza. Solo arenoso vermelho. Relevo levemente ondulado","-47.752778","-6.763611","-47.752778","-6.763611","355","355",NA,NA,"Aubl.",NA,NA,"Darcinópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4348","2020-12-02 09:07:46-03","UNITINS","HUTO","3858","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Guimarães, L.L.","83","2008","10","16",NA,"Brasil",NA,NA,"Arbusto 3 m de altura. Folhas cartáceas. Botão floral jovem cor verde-escuro; Cerrado","HUTO003858","Tocantins","Bacia do Tocantins. Sub-bacia do rio Balsas. Solo arenoso. Relevo levemente inclinado","-47.576944","-11.056111","-47.576944","-11.056111","438","438",NA,NA,"Aubl.","Fonseca, M.L.",NA,"Pindorama do Tocantins",NA,NA,NA,NA,"2009","10",NA,NA,NA,NA,NA,NA,NA
"4349","2020-12-02 09:07:46-03","UNITINS","HUTO","4879","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Fernandes, M.H.","18","2012","01","24",NA,"Brasil",NA,NA,"Árvore com cerca de 2 m de altura. Fruto imaturos verdes. Cheiro característico. Ocasional; mata de galeria","HUTO004879","Distrito Federal","Fazenda Malunga (produção orgânica de hortaliças e leite). Núcleo Rural Lamarão. Relevo levemente ondulado. Solo argiloso com serrapilheira","-47.491944","-15.972222","-47.491944","-15.972222","880","880",NA,NA,"Aubl.","Fernandes, M.H.",NA,"Brasília",NA,NA,NA,NA,"2012","01",NA,NA,NA,NA,NA,NA,NA
"4350","2020-12-02 09:07:46-03","UNITINS","HUTO","1661","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Anjos, C.R.S.","28","2008","04","23",NA,"Brasil",NA,NA,"Mata de galeria","HUTO001661","Tocantins","Sub-bacia do Ribeirão São João","-48.303611","-10.417222","-48.303611","-10.417222",NA,NA,NA,NA,"Aubl.",NA,"HUTO001661","Porto Nacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4351","2020-12-02 09:07:46-03","UNITINS","HUTO","211","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Santos, E.R.","311","2006","01","19",NA,"Brasil",NA,NA,"Arbusto com cerca de 2 m de altura. Frutos maduros vermelhos e imaturos verdes. Nome popular: negramina; Cerradão","HUTO000211","Tocantins","Sub-bacia do Ribeirão São João","-48.251389","-10.3525","-48.251389","-10.3525",NA,NA,NA,NA,"Aubl.",NA,"HUTO000211","Palmas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4352","2020-12-02 09:07:47-03","UNITINS","HUTO","973","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Santos, E.R.","800","2007","01","25",NA,"Brasil",NA,NA,"Arbusto com cerca de 3 m de altura. Frutos imaturos verde e maduro de cor vinho; Mata de galeria","HUTO000973","Tocantins","Sub-bacia do Ribeirão São João","-48.265278","-10.413611","-48.265278","-10.413611",NA,NA,NA,NA,"Aubl.",NA,"HUTO000973","Palmas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4353","2020-12-02 09:07:46-03","UNITINS","HUTO","6993","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Oliveira, E.S.","01","2017","09","07",NA,"Brasil",NA,NA,"Árvore com cerca de 5 m de altura. Casca cinza e lisa, pequenos ramos jovens cilíndricos, mais achatados nos nós, com insignificantes pelos estrelados. Flores amarela-esverdeadas.; Cerrado.","HUTO006993","Tocantins","Fazenda Ouro Verde","-49.37","-8.836111","-49.37","-8.836111",NA,NA,NA,NA,"Aubl.",NA,NA,"Araguacema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4354","2020-12-02 09:07:46-03","UNITINS","HUTO","624","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Pereira, C.B.","562","2006","10","23",NA,"Brasil",NA,NA,"Arvoreta com cerca de 3 m de altura. Frutos imaturos verde; Cerradão","HUTO000624","Tocantins","Sub-bacia do Ribeirão São João","-48.234722","-10.364722","-48.234722","-10.364722",NA,NA,NA,NA,"Aubl.",NA,"HUTO000624","Palmas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4355","2020-12-02 09:07:46-03","UNITINS","HUTO","6321","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Xavier-Júnior, S.R.","65","2010","11","30",NA,"Brasil",NA,NA,"Árvore de 6m de altura. DAP de 7cm. Frutos imaturos na cor verde.","HUTO006321","Pará","Levantamento florístico do Projeto Gestabacias na Comunidade de Santa Rita, transecto 5D, subparcela 18.","-47.5505981445312","-2.04639005661011",NA,NA,NA,NA,NA,NA,"Aubl.","Nascimento, M.P. do",NA,"Mãe do Rio",NA,NA,"22240","auto","2011","03","25",NA,NA,NA,NA,NA,NA
"4356","2020-12-02 09:07:46-03","UNITINS","HUTO","4945","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Carvalho, F.","s.n.","2011","03","28",NA,"Brasil",NA,NA,"Arbusto com três hastes. Odor desagradável. Folhas adaxialmente verde com brilho, abaxialmente verde mais claro. Frutos em maturação","HUTO004945","Pernambuco","Brennand, Mato Santos Cosme e Damião","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,"Aubl.","Miranda, A.M.",NA,"Recife",NA,NA,"18865","auto","2011","05","07",NA,NA,NA,NA,NA,NA
"4357","2020-12-02 09:07:46-03","UNITINS","HUTO","229","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Santos, E.R.","272","2006","01","18",NA,"Brasil",NA,NA,"Arbusto com cerca de 3 m de altura. Frutos imaturos verdes com vermelho; Mata de galeria","HUTO000229","Tocantins","Sub-bacia do Ribeirão São João","-48.144167","-10.379444","-48.144167","-10.379444",NA,NA,NA,NA,"Aubl.",NA,"HUTO000229","Palmas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4358","2020-12-02 09:07:46-03","UNITINS","HUTO","2987","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Guimarães, L.L.","136","2008","10","17",NA,"Brasil",NA,NA,"Arbusto 1,70 m de altura. Casca lisa. Folhas cartáceas, discolor, verdes. Botões florais cor verde; Cerradão","HUTO002987","Tocantins","Bacia do Tocantins. Sub-bacia do rio Manoel Alves da Natividade. Latossolo. Relevo plano","-47.116667","-11.454167","-47.116667","-11.454167","450","450",NA,NA,"Aubl.","Fonseca, M.L.","HUTO002987","Almas",NA,NA,NA,NA,"2009","10",NA,NA,NA,NA,NA,NA,NA
"4359","2020-12-02 09:07:46-03","UNITINS","HUTO","4540","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Kirkbride, J.H.","3230","1980","02","05",NA,"Brasil",NA,NA,"Árvore até 5 m. Fruto branco a cor cravo; Mata decidua","HUTO004540","Goiás","Na Fazenda das Esmeraldas, perto do córrego Paciência e GO-164, ca 6 km NE de Goiás Velho","-50.116667","-15.9","-50.116667","-15.9","560","560",NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4360","2020-12-02 09:07:46-03","UNITINS","HUTO","753","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Santos, E.R.","695","2006","11","24",NA,"Brasil",NA,NA,"Arbusto com cerca de 1,50 m de altura. Frutos imaturos verde e maduros avermelhados; Cerradão","HUTO000753","Tocantins","Sub-bacia do Ribeirão São João","-48.359444","-10.399444","-48.359444","-10.399444",NA,NA,NA,NA,"Aubl.",NA,"HUTO000753","Palmas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4361","2020-12-02 09:07:46-03","UNITINS","HUTO","5847","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Santos, E.R.","1806","2009","12","12",NA,"Brasil",NA,NA,"Arbusto com cerca de 3 m de altura. Frutos jovens de cor verde com manchas vermelhas.; Cerradão","HUTO005847","Tocantins","Estrada Miranorte/Dois Irmão do Tocantins. Estrada marginal a esquerda.","-48.673889","-9.444722","-48.673889","-9.444722","330","330",NA,NA,"Aubl.",NA,NA,"Miranorte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4362","2020-12-02 09:07:46-03","UNITINS","HUTO","523","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Santos, E.R.","515","2006","08","01",NA,"Brasil",NA,NA,"Arbusto com cerca de 2 m de altura. Botões florais esverdeados; Mata de galeria","HUTO000523","Tocantins","Sub-bacia do Ribeirão São João","-48.301944","-10.418889","-48.301944","-10.418889",NA,NA,NA,NA,"Aubl.",NA,"HUTO000523","Palmas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4363","2020-12-02 09:07:47-03","UNITINS","HUTO","766","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Santos, E.R.","642","2006","11","16",NA,"Brasil",NA,NA,"Arbusto com cerca de 1,50 m de altura. Frutos imaturos verde com vermelho; Borda de cerradão","HUTO000766","Tocantins","Sub-bacia do Ribeirão São João","-48.359167","-10.398333","-48.359167","-10.398333",NA,NA,NA,NA,"Aubl.",NA,"HUTO000766","Palmas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4364","2020-12-02 09:07:46-03","UNITINS","HUTO","4885","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Fernandes, M.H.","25","2012","02","09",NA,"Brasil",NA,NA,"Árvore com cerca de 3 m de altura. Fruto imaturo verde com pequenas manchas vermelhas. Frequente; Mata de galeria inundável","HUTO004885","Distrito Federal","Fazenda Santa Cecília (produção orgânica de hortaliças). Núcleo Rural Rajadinha II. Relevo levemente ondulado. Solo parcialmente úmido","-47.643056","-15.761667","-47.643056","-15.761667","952","952",NA,NA,"Aubl.","Fernandes, M.H.",NA,"Brasília",NA,NA,NA,NA,"2012","02",NA,NA,NA,NA,NA,NA,NA
"4365","2020-12-02 09:07:46-03","UNITINS","HUTO","4881","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Fernandes, M.H.","20","2012","01","26",NA,"Brasil",NA,NA,"Árvore com cerca de 3,50 m de altura. Fruto imaturo verde-vermelho (manchas vermelhas). Cheiro característico. Ocasional; mata de galeria","HUTO004881","Distrito Federal","Fazenda Malunga (produção orgânica de hortaliças e leite). Núcleo Rural Lamarão. Relevo levemente ondulado. Solo argiloso com serrapilheira","-47.489722","-15.969444","-47.489722","-15.969444","880","880",NA,NA,"Aubl.","Fernandes, M.H.",NA,"Brasília",NA,NA,NA,NA,"2012","01",NA,NA,NA,NA,NA,NA,NA
"4366","2020-12-02 09:07:46-03","UNITINS","HUTO","23","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Zuffo, I.F.","s.n.","2005","07","14",NA,"Brasil",NA,NA,"Arbusto com cerca de 2 m de altura. Botões florais verdes em um pedúnculo.; Cerrado","HUTO000023","Tocantins","Loteamento Xavante, próximo as Fazenda JP. Solo arenoso","-48.235278","-7.246389","-48.235278","-7.246389","238","238",NA,NA,"Aubl.",NA,NA,"Araguaína",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4367","2020-12-02 09:07:46-03","UNITINS","HUTO","6169","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Bastos, M.N.C.","1934","1995","06","14",NA,"Brasil",NA,NA,"Arbusto de 3,50m de altura. Botões esverdeados. Frutos imaturos, verde avermelhado.","HUTO006169","Pará","Serra das Andorinhas, margem do rio Sucupira, sub-bosque.","-48.5550003051758","-6.40055990219116",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"São Geraldo do Araguaia",NA,NA,"72333","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4368","2020-12-02 09:07:46-03","UNITINS","HUTO","2967","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Oliveira, F.C.A.","1349","2008","10","14",NA,"Brasil",NA,NA,"Arbusto 1,80 m de altura. Casca lisa. Folhas cartáceas com odor desagradável. Botões florais cor verde; Transição cerrado sensu stricto com cerrado alto","HUTO002967","Tocantins","Após o Povoado de Custódio. Bacia do Tocantins. Sub-bacia do rio Tocantins. Solo: cascalho fino mais quartzo. Relevo plano","-48.117333","-12.991111","-48.117333","-12.991111","327","327",NA,NA,"Aubl.","Fonseca, M.L.",NA,"São Valério do Tocantins",NA,NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA
"4369","2019-10-07 09:23:10-03","UEFS","HUEFS","100034","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Rodrigues, E.",NA,"1995","09","13",NA,"Brasil",NA,NA,NA,"HUEFS0100034","Amazonas","Parque Nacional de Jau.","-61.592778","-1.983889","61W35'34''","1S59'2''",NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0100034",NA,NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4370","2019-10-07 09:23:10-03","UEFS","HUEFS","100037","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Mattos, J.","11597","1964","03","17",NA,"Brasil",NA,NA,NA,"HUEFS0100037","São Paulo","A 8 Km, oeste de Jeriquara.",NA,NA,NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0100037",NA,NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4371","2019-10-07 09:23:10-03","UEFS","HUEFS","124615","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Couto, A.P.L.","225","2007","06","16",NA,"Brasil",NA,NA,"Floresta estacional decidual.","HUEFS0124615","Bahia",NA,"-41.387222","-12.475278","41W23'14''","12S28'31''",NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0124615","Lençóis",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4372","2019-10-07 09:23:10-03","UEFS","HUEFS","132116","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Guarim Neto, G.",NA,"2000","07","19",NA,"Brasil",NA,NA,"Cerrado","HUEFS0132116","Mato Grosso","Sitio Santo Antônio do Aterrado. Rodovia Cuiabá-Manso.","-56.037222","-15.419444","56W2'14''","15S25'10''",NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0132116","Cuiabá",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4373","2019-10-07 09:23:10-03","UEFS","HUEFS","138941","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Rezende, S.G.","2308","2008","01","18",NA,"Brasil",NA,NA,"Floresta ripária.","HUEFS0138941","Minas Gerais","Mina de Zinco da Votorantin; Usicon.","-46.821944","-17.959444","46W49'19''","17S57'34''","650","650","Angiospermae","Laurales","Aubl.",NA,"HUEFS0138941","Vazante",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4374","2019-10-07 09:23:10-03","UEFS","HUEFS","143215","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Popovkin, A.V.","240","2008","04","20",NA,"Brasil",NA,NA,NA,"HUEFS0143215","Bahia","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-37.95","-12.883333","37W57'","12S53'","153","153","Angiospermae","Laurales","Aubl.",NA,"HUEFS0143215","Entre Rios",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4375","2019-10-07 09:23:10-03","UEFS","HUEFS","143227","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Popovkin, A.V.","253","2008","04","30",NA,"Brasil",NA,NA,NA,"HUEFS0143227","Bahia","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-37.95","-12.883333","37W57'","12S53'","153","153","Angiospermae","Laurales","Aubl.",NA,"HUEFS0143227","Entre Rios",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4376","2019-10-07 09:23:10-03","UEFS","HUEFS","145831","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Irwin, H.S.","NY16301","1966","05","31",NA,"Brasil",NA,NA,NA,"HUEFS0145831","Mato Grosso","Serra do Roncador.",NA,NA,NA,NA,NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0145831",NA,NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4377","2019-10-07 09:23:10-03","UEFS","HUEFS","150956","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Gomes, J.S.","210","2008","01","07",NA,"Brasil",NA,NA,"Mata Atlântica.","HUEFS0150956","Pernambuco","Mata Atlantica. Usina São José, Engenho Campinas. Interior Fundo de vale ripário., Mata do pezinho.","-35.016667","-7.800278","35W1'0''","7S48'1''","50","50","Angiospermae","Laurales","Aubl.",NA,"HUEFS0150956","Igarassu",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4378","2019-10-07 09:23:10-03","UEFS","HUEFS","162043","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Popovkin, A.V.","704","2010","05","31",NA,"Brasil",NA,NA,NA,"HUEFS0162043","Bahia","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.033333","-12.016667","38W2'","12S1'",NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0162043","Entre Rios",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4379","2019-10-07 09:23:10-03","UEFS","HUEFS","174861","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Lima, M.P.M.","244","2004","11","09",NA,"Brasil",NA,NA,NA,"HUEFS0174861","Rio de Janeiro","Parque Nacional de Itatiaia. Estrada entre a sede do PNI e o abrigo número 3.","-44.566667","-22.25","44W34'0''","22S15'0''","660","660","Angiospermae","Laurales","Aubl.",NA,"HUEFS0174861","Itatiaia",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4380","2019-10-07 09:23:10-03","UEFS","HUEFS","231995","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Barbosa-Silva, R.G.","510","2016","05","20",NA,"Brasil",NA,NA,"Floresta ombrófila alterada.","HUEFS0231995","Espírito Santo","Burarama, Cantagalo.","-41.373333","-20.689444","41W22'24''","20S41'22''","337","337","Angiospermae","Laurales","Aubl.","Peixoto et Lirio","HUEFS0231995","Cachoeira do Itapemirim",NA,NA,NA,NA,"2016",NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4381","2019-10-07 09:23:10-03","UEFS","HUEFS","195536","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Gomes, B.M.","521","2011","10","22",NA,"Brasil",NA,NA,"Vegetação secundária ( capoeirão)","HUEFS0195536","Rondônia","Próximo ao fragmento de n. 10, da Linha de Transmissão.","-64.48","-9.271389","64W28'48''","9S16'17''","93","93","Angiospermae","Laurales","Aubl.",NA,"HUEFS0195536","Porto Velho",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4382","2019-10-07 09:23:10-03","UEFS","HUEFS","201218","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Pereira-Silva, G.","16056","2012","02","10",NA,"Brasil",NA,NA,"Floresta Ombrófila Aberta.","HUEFS0201218","Rondônia","Linha de Transmissão Jirau - Santo Antônio, torre 17 a 19.","-64.491111","-9.278056","64W29'28''","9S16'41''","100","100","Angiospermae","Laurales","Aubl.",NA,"HUEFS0201218","Porto Velho",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4383","2019-10-07 09:23:10-03","UEFS","HUEFS","203703","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Brotto, M.L.","1059","2013","04","15",NA,"Brasil",NA,NA,"Cerrado rupestre.","HUEFS0203703","Goiás","RPPN Serra do Tombador, trilha Vão da Horta. WGS84.","-47.837778","-13.6875","47W50'16''","13S41'15''","891","891","Angiospermae","Laurales","Aubl.",NA,"HUEFS0203703","Cavalcante",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"4384","2019-10-07 09:23:10-03","UEFS","HUEFS","21365","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Ferreira, M.C.","PCD1831","1995","04","26",NA,"Brasil",NA,NA,"Mata de grotão. Vegetação arbustiva-arbórea ao longo do córrego. Afloramentos rochosos de arenito, com solos litólicos.","HUEFS0021365","Bahia","Chapadinha, margem do afluente do Córrego de Água Doce.","-41.416667","-12.45","41W25'","12S27'","700","700","Angiospermae","Laurales","Aubl.","A.Peixoto","HUEFS0021365","Lençóis",NA,NA,NA,NA,"2009","07",NA,"Magnolianae",NA,NA,NA,NA,NA
"4385","2019-10-07 09:23:10-03","UEFS","HUEFS","213871","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Uller, H.F.","569","2013","09","07",NA,"Brasil",NA,NA,NA,"HUEFS0213871","Rio de Janeiro","Conglomerado 171-1-1-1-R.","-42.3","-22.14","42W18'0''","22S8'24''",NA,NA,"Angiospermae","Laurales","Aubl.",NA,"HUEFS0213871","Bom Jardim",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
