"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","infraspecificEpithet","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"147","2020-09-12 05:00:02-03","US","US","3587149","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","H. P. Bautista, D. J. N. Hind, L. P. de Queiróz, M. M. S. & Brahns","1996","11","3","South America - Neotropics","Brazil",NA,NA,NA,"US03134708","4015/3195",NA,"Ebenales","Seub.",NA,"Bahia",NA,"Mun. Piatã, Pai Inácio. Serra de Santana.","-41.7608","-13.1503","US03134708_01","1309",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","3587136","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","E. Melo, F. França, S. Oliveira, T. Sena & et al.","1994","11","22","South America - Neotropics","Brazil",NA,NA,NA,"US03134710","1234",NA,"Ebenales","Seub.",NA,"Bahia",NA,"Mun. Lençóis, Morro da Chapadinha. Chapadinha.","-41.4528","-12.4567","US03134710_01","1000",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","3103597","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","1977","3","24","South America - Neotropics","Brazil",NA,NA,NA,"US03134711","19913",NA,"Ebenales","Seub.",NA,"Bahia",NA,"Serra do Rio de Contas, Ca. 1km south of small town of Mato Grosso on the road to Vila do Rio de Contas.","-41.82","-13.48","US03134711_01","1200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"150","2020-09-12 05:00:02-03","US","US","2566949","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","G. Hatschbach","1969","1","29","South America","Brazil",NA,NA,NA,"US03134714","20942",NA,"Ebenales","Seub.",NA,"Paraná",NA,"Mun. Bocaiuva do Sul, Sesmaria, Rio Capivari, 2km ao Oeste.",NA,NA,"US03134714_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"151","2020-09-12 05:00:02-03","US","US","3633831","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","N. Roque & Alunos de Bot. III","2011","6","4","South America - Neotropics","Brazil",NA,NA,NA,"US03134706","3034",NA,"Ebenales","Seub.",NA,"Bahia",NA,"Piemonte da Diamantina, Jacobina, Estância dos Bandeirantes.","-40.4908","-11.1436","US03134706_01","873",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"152","2020-09-02 16:40:08-03","Cenargen","CEN","45149","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Luciano Paganucci de Queiroz","1995","03","14",NA,"Brasil","Exsicatas",NA,"Folhas coriáceas, discolores, com face abaxial ferrugínea. Flores com cálice ferrugíneo, corola branca e antera amarela. Planta comum, em floração. Arbusto ramificado. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (19674). Feira de Santana - Bahia.","CEN00045149","4256",NA,NA,"Seub.","M. O. S. Rodrigues","BA","MORRO DO CHAPEU","Município Morro do Chapéu Morrão, em torno da estação retransmissora da Telebahia, a ca. de 6 km W da BA-046 (Morro do Chapéu - Utinga), entrando a ca. de 1 km do entroncamento para Morro do Chapéu com a BA-052 (estrada do Feijão).","-41.1561012268066","-11.5500001907349","CEN00045149",NA,NA,"1999","98143","auto",NA,NA,NA,NA,"05",NA,NA,NA,"1",NA
"153","2020-09-02 16:40:08-03","Cenargen","CEN","45363","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Flávio França","1999","05","02",NA,"Brasil","Exsicatas",NA,"Folha coriácea discolor. Face abaxial ferrugínea. Pétalas brancas. Anteras amarelas. Fruto imaturo verde acidentado. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (37520). Feira de Santana - Bahia.","CEN00045363","2861",NA,NA,"Seub.",NA,"BA","MORRO DO CHAPEU","Morro das Pedras Duas Irmãs. Altitude entre 1150 - 1185 m..","-41.1561012268066","-11.5500001907349","CEN00045363",NA,NA,NA,"98143","auto",NA,"-4129722.0","-1155694.0",NA,NA,NA,NA,NA,"1",NA
"154","2019-12-09 17:31:00-03","UFPR","EFC","12047","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Blum, C.T.; Brotto, M.L.","2009","11","09",NA,"Brasil",NA,NA,"Árvore com aprox. 9 m de altura, em crista aos 850 m.s.n.m. Com botões brancos e frutos jovens verde-ferrugíneos.","EFC012047","631",NA,NA,"Seub.","Blum, C.T.","Paraná","Morretes","Serra da Prata","-48.6987","-25.614",NA,"850","850","2009",NA,NA,NA,"-48.6987","-25.6140",NA,"11","09",NA,NA,NA,NA
"155","2019-12-09 17:31:00-03","UFPR","EFC","13622","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Blum, C.T.; Vieira, R.S.; Scheer, M.B.","2014","08","01",NA,"Brasil",NA,NA,"Árvore 3m, frutos pardo-esverdeados, em Floresta Ombrófila Densa de transição entre Montana e Altomontana","EFC013622","1754",NA,NA,"Seub.","Vieira, R.S.","Paraná","Guaraqueçaba","Serra Gigante","-48.1735","-25.1553",NA,"860","860","2015",NA,NA,NA,"-48.1735","-25.1553",NA,"03","05",NA,NA,NA,NA
"156","2019-12-09 17:31:00-03","UFPR","EFC","11685","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Völtz, R.R.; Brotto, M.L.","2012","07","01",NA,"Brasil",NA,NA,"Arvoreta 4 m alt., em vegetação típica de topo de morro. Coletada com frutos. Altitude 1149 m s.n.m.","EFC011685","128",NA,NA,"Seub.","Völtz, R.R.","Paraná","Antonina","Pico Jacutinga, Serra Ibitiraquire","-48.7118988037109","-25.4286003112793",NA,NA,NA,"2012","38300","auto",NA,NA,NA,NA,"07","01",NA,NA,NA,NA
"157","2019-12-09 17:31:00-03","UFPR","EFC","9971","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Koehler, A.","1999","04","01",NA,"Brasil",NA,NA,"Árvore com 4,5m, Floresta Ombrófila Densa Altomontana","EFC009971","176",NA,NA,"Seub.",NA,"Paraná","Piraquara","Morro do Vigia","-48.9805","-25.5096",NA,NA,NA,NA,NA,NA,NA,"-48.9805","-25.5096",NA,NA,NA,NA,NA,NA,NA
"158","2019-12-09 17:31:00-03","UFPR","EFC","16895","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Brotto, M.L.; Völtz, R.; Bizarro, O.M.R.","2015","09","13",NA,"Brasil",NA,NA,"Árvore de 3,5m; frutos imaturos verde-claros","EFC016895","2003",NA,NA,"Seub.","Brotto, M.L.","Paraná","Guaraqueçaba","Pico Bico Torto","-48.185","-25.2183",NA,NA,NA,"2015",NA,NA,NA,"-48.185","-25.2183",NA,"09","23",NA,NA,NA,NA
"159","2019-11-13 11:32:22-03","USP","SPF","122255","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Souza, VC","1996","12","16",NA,"Brasil",NA,NA,NA,"SPF00122255","975",NA,NA,"Seub.","Capistrano, TR","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.993333","-23.245833",NA,"1070","1070","2012",NA,NA,NA,"-44.993333","-23.245833",NA,"05",NA,NA,NA,NA,NA
"160","2019-11-13 11:32:22-03","USP","SPF","173390","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Pirani, JR","2004","04","04",NA,"Brasil",NA,NA,NA,"SPF00173390","5424",NA,NA,"Seub.","Pirani, JR","Bahia","Morro do Chapéu",NA,"-41.2075","-11.591667",NA,"1220","1220","2006",NA,NA,NA,"-41.2075","-11.591667",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:32:22-03","USP","SPF","186494","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Sucre, D","1970","05","13",NA,"Brasil",NA,NA,"Arbusto de beira da mata com pé até 3 m de altura; lâmina da folha na face ventral verde muito escuro fosco, na face dorsal castanho-escuro-ferrugíneo, caules novos, pecíolo, pedicelos e cálices castanho-ferrugíneo; corola alva.","SPF00186494","6777",NA,NA,"Seub.","Loeuille, B","Minas Gerais",NA,"Serra de Ibitipoca, Pico do Pião. Arenito da Serra Lavras.",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"162","2019-11-13 11:32:22-03","USP","SPF","212324","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Roque, N","2011","06","04",NA,"Brasil",NA,NA,NA,"SPF00212324","3034",NA,NA,"Seub.","Alves, M","Bahia","Jacobina",NA,"-40.490833","-11.143611",NA,"873","873","2011",NA,NA,NA,"-40.490833","-11.143611",NA,"06",NA,NA,NA,NA,NA
"163","2019-11-13 11:32:22-03","USP","SPF","60451","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Harley, RM","1987","02","20",NA,"Brasil",NA,NA,NA,"SPF00060451","24464",NA,NA,"Seub.","Harvey, YB","Bahia",NA,"Pico das Almas",NA,NA,NA,"1850","1850","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:32:22-03","USP","SPF","83466","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Hoehne, W","1919","12","22",NA,"Brasil",NA,NA,NA,"SPF00083466","s.n.",NA,NA,"Seub.","Capistrano, TR","São Paulo",NA,"Alto da Serra",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"165","2019-11-13 11:32:22-03","USP","SPF","90407","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Hind, DJN","1991","12","23",NA,"Brasil",NA,NA,NA,"SPF00090407","H50293",NA,NA,"Seub.","Pirani, JR","Bahia","Abaíra",NA,"-41.883333","-13.283333",NA,"1400","1600","1995",NA,NA,NA,"-41.883333","-13.283333",NA,NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:32:22-03","USP","SPF","94625","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Harley, RM","1994","02","14",NA,"Brasil",NA,NA,NA,"SPF00094625","CFCR14052",NA,NA,"Seub.","Pirani, JR","Bahia","Lençóis",NA,"-41.428333","-12.462778",NA,"900","1000","1999",NA,NA,NA,"-41.428333","-12.462778",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:32:22-03","USP","SPF","96165","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Esteves, GL","1990","09","16",NA,"Brasil",NA,NA,NA,"SPF00096165","CFCR15440",NA,NA,"Seub.","Anônimo","Minas Gerais",NA,"Serra do Espinhaço","-43.683333","-19.816667",NA,"1800","1800",NA,NA,NA,NA,"-43.683333","-19.816667",NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:32:22-03","USP","SPF","18915","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Furlan, A","1981","09","08",NA,"Brasil",NA,NA,NA,"SPF00018915","CFCR2120",NA,NA,"Seub.","Giulietti, AM; et al.","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:32:22-03","USP","SPF","97976","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Ceccantini, GCT","1994","08","22",NA,"Brasil",NA,NA,NA,"SPF00097976","458",NA,NA,"Seub.","Pirani, JR","Minas Gerais","Patrocínio","Serra do Salitre","-46.9925003051758","-18.9438991546631",NA,NA,NA,"1995","44638","auto",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA
"170","2019-11-13 11:32:22-03","USP","SPF","150505","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Silva, JM","1996","04","09",NA,"Brasil",NA,NA,NA,"SPF00150505","1653",NA,NA,"Seub.","Hatschbach, G","Paraná","Piraquara","Serra Piramirim","-49.0633010864258","-25.4416999816895",NA,NA,NA,"1999","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:32:22-03","USP","SPF","146252","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Kuhlmann, M","1956","10","31",NA,"Brasil",NA,NA,NA,"SPF00146252","4066",NA,NA,"Seub.","Aranha, C","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,"1968","18032","auto",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"172","2019-10-07 09:13:03-03","UEFS","HUEFS","23820","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Conceição, A.A.","1996","03","10",NA,"Brasil",NA,NA,NA,"HUEFS0023820","PCD2219","Angiospermae","Ericales","Seub.","L.P.de Queiroz","Bahia","Lençóis",NA,"-38.683333","-12.383333","HUEFS0023820","1000","1000","1998",NA,NA,"Asteranae","38W41'","12S23'",NA,"03",NA,NA,NA,NA,NA
"173","2019-10-07 09:13:03-03","UEFS","HUEFS","12653","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Ganev, W.","1992","11","29",NA,"Brasil",NA,NA,NA,"HUEFS0012653","1589","Angiospermae","Ericales","Seub.","R.Monteiro","Bahia","Abaíra",NA,"-41.833333","-13.233333","HUEFS0012653","1550","1550","1997",NA,NA,"Asteranae","41W50'","13S14'",NA,"09",NA,NA,NA,NA,NA
"174","2019-10-07 09:13:03-03","UEFS","HUEFS","16591","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Ganev, W.","1994","03","03",NA,"Brasil",NA,NA,NA,"HUEFS0016591","2993","Angiospermae","Ericales","Seub.","R.Monteiro","Bahia","Abaíra",NA,"-41.866667","-13.316667","HUEFS0016591","1400","1400","1997",NA,NA,"Asteranae","41W52'","13S19'",NA,"09",NA,NA,NA,NA,NA
"175","2019-10-07 09:13:03-03","UEFS","HUEFS","183378","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Jesus, N.G.","2001","04","04",NA,"Brasil",NA,NA,"Floresta de galeria.","HUEFS0183378","1259","Angiospermae","Ericales","Seub.",NA,"Bahia","Miguel Calmon","Serra das Sete Passagens, Parque Estadual das Sete Passagens, próximo à sede do parque.","-40.535556","-11.388333","HUEFS0183378","1040","1040",NA,NA,NA,"Asteranae","40W32'8''","11S23'18''",NA,NA,NA,NA,NA,NA,NA
"176","2019-10-07 09:13:03-03","UEFS","HUEFS","193704","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Queiroz, L.P.de","2012","06","12",NA,"Brasil",NA,NA,"Campo rupestre com afloramentos de quartzito","HUEFS0193704","15662","Angiospermae","Ericales","Seub.",NA,"Bahia","Rio de Contas","Encosta até o topo do Pico das Almas.","-41.968056","-13.526944","HUEFS0193704","1500","1900",NA,NA,NA,"Asteranae","41W58'5''","13S31'37''",NA,NA,NA,NA,NA,NA,NA
"177","2019-10-07 09:13:03-03","UEFS","HUEFS","232614","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Brotto, M.L.","2015","09","13",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa Altomontana.","HUEFS0232614","2003","Angiospermae","Ericales","Seub.",NA,"Paraná","Guaraqueçaba","Pico Bico Torto, bacia do Rio do Costa.","-48.185","-25.218333","HUEFS0232614","585","585",NA,NA,NA,"Asteranae","48W11'6''","25S13'6''",NA,NA,NA,NA,NA,NA,NA
"178","2019-10-07 09:13:03-03","UEFS","HUEFS","26075","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Bautista, H.P.","1996","11","03",NA,"Brasil",NA,NA,NA,"HUEFS0026075","PCD4015","Angiospermae","Ericales","Seub.",NA,"Bahia","Piatã","Serra de Santana.","-41.760833","-13.150278","HUEFS0026075","1309","1309",NA,NA,NA,"Asteranae","41W45'39''","13S9'1''",NA,NA,NA,NA,NA,NA,NA
"179","2019-10-07 09:13:03-03","UEFS","HUEFS","26210","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Woodgyer, E.","1996","04","03",NA,"Brasil",NA,NA,"Entre rochas.","HUEFS0026210","PCD2789","Angiospermae","Ericales","Seub.","L.P.de Queiroz","Bahia","Jacobina","Serra de Jacobina, Pico do Jaraguá.","-40.494444","-11.1725","HUEFS0026210","1010","1010","1998",NA,NA,"Asteranae","40W29'40''","11S10'21''",NA,"03",NA,NA,NA,NA,NA
"180","2019-10-07 09:13:03-03","UEFS","HUEFS","8343","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Queiroz, L.P.de","1987","10","11",NA,"Brasil",NA,NA,NA,"HUEFS0008343","1909","Angiospermae","Ericales","Seub.","R.Monteiro","Bahia","Palmeiras",NA,"-41.45","-12.6","HUEFS0008343","1200","1200","1988",NA,NA,"Asteranae","41W27'","12S36'",NA,"11",NA,NA,NA,NA,NA
"181","2019-10-07 09:13:03-03","UEFS","HUEFS","41623","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Souza, V.C.","1999","05","18",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0041623","22660","Angiospermae","Ericales","Seub.",NA,"Bahia","Barra da Estiva","Estrada Barra da Estiva - Ituaçu. Morro da Antena de Televisão.","-41.318056","-13.691389","HUEFS0041623","1020","1020",NA,NA,NA,"Asteranae","41W19'5''","13S41'29''",NA,NA,NA,NA,NA,NA,NA
"182","2019-10-07 09:13:03-03","UEFS","HUEFS","50080","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Nunes, T.S.","2000","11","29",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0050080","253","Angiospermae","Ericales","Seub.","L.P.de Queiroz","Bahia","Rio de Contas","Campo do Queiroz.","-41.906667","-13.518056","HUEFS0050080","1262","1262","2001",NA,NA,"Asteranae","41W54'24''","13S31'5''",NA,"01",NA,NA,NA,NA,NA
"183","2019-10-07 09:13:03-03","UEFS","HUEFS","52271","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Hind, D.J.N.","1991","12","23",NA,"Brasil",NA,NA,NA,"HUEFS0052271","H50293","Angiospermae","Ericales","Seub.",NA,"Bahia","Abaíra","Subida da Forquilha da Serra.","-41.883333","-13.283333","HUEFS0052271","1400","1600",NA,NA,NA,"Asteranae","41W53'","13S17'",NA,NA,NA,NA,NA,NA,NA
"184","2019-10-07 09:13:03-03","UEFS","HUEFS","57791","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Jesus, N.G.","2001","04","04",NA,"Brasil",NA,NA,"Floresta de galeria.","HUEFS0057791","1259","Angiospermae","Ericales","Seub.",NA,"Bahia","Miguel Calmon","Serra das Sete Passagens, Parque Estadual das Sete Passagens, próximo à sede do parque.","-40.535556","-11.388333","HUEFS0057791","1040","1040",NA,NA,NA,"Asteranae","40W32'8''","11S23'18''",NA,NA,NA,NA,NA,NA,NA
"185","2019-10-07 09:13:03-03","UEFS","HUEFS","83306","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Castro, R.M.","2004","05","07",NA,"Brasil",NA,NA,NA,"HUEFS0083306","991","Angiospermae","Ericales","Seub.",NA,"Bahia","Rio de Contas",NA,"-42.4","-13.816667","HUEFS0083306",NA,NA,NA,NA,NA,"Asteranae","42W24'","13S49'",NA,NA,NA,NA,NA,NA,NA
"186","2019-10-07 09:13:03-03","UEFS","HUEFS","66947","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Silva, S.I.","2002","12","13",NA,"Brasil",NA,NA,"Campo rupestre. Morro do Mãe Inácio.","HUEFS0066947","46","Angiospermae","Ericales","Seub.",NA,"Bahia","Lençóis",NA,"-41.433333","-12.466667",NA,NA,NA,NA,NA,NA,"Asteranae","41W26'","12S28'",NA,NA,NA,NA,NA,NA,NA
"187","2019-10-07 09:13:03-03","UEFS","HUEFS","67879","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Silva-Pereira, V.","2001","12","15",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0067879","23","Angiospermae","Ericales","Seub.",NA,"Bahia","Palmeiras","Serra dos Brejões.","-41.465556","-12.458333","HUEFS0067879",NA,NA,NA,NA,NA,"Asteranae","41W27'56''","12S27'30''",NA,NA,NA,NA,NA,NA,NA
"188","2019-10-07 09:13:03-03","UEFS","HUEFS","70647","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Costa, J.","2003","01","18",NA,"Brasil",NA,NA,"Topo do pico","HUEFS0070647","363","Angiospermae","Ericales","Seub.",NA,"Bahia","Rio de Contas","Pico das Almas","-41.933333","-13.516667","HUEFS0070647","1970","1970",NA,NA,NA,"Asteranae","41W56'","13S31'",NA,NA,NA,NA,NA,NA,NA
"189","2019-10-07 09:13:03-03","UEFS","HUEFS","94643","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Cardoso, D.","2005","04","15",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0094643","407","Angiospermae","Ericales","Seub.",NA,"Bahia","Palmeiras","Parque Nacional da Chapada Diamantina, Morro Mãe Inácia.","-41.466667","-12.45","HUEFS0094643","1100","1100",NA,NA,NA,"Asteranae","41W28'","12S27'",NA,NA,NA,NA,NA,NA,NA
"190","2019-10-07 09:13:03-03","UEFS","HUEFS","91651","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Nascimento, J.G.A.do","2005","01","21",NA,"Brasil",NA,NA,NA,"HUEFS0091651","280","Angiospermae","Ericales","Seub.","T.S.Nunes & J.G.Nascimento","Bahia","Mucugê","Serra do Gobira.","-41.379444","-13.073333","HUEFS0091651","1471","1568","2005",NA,NA,"Asteranae","41W22'46''","13S4'24''",NA,"02",NA,NA,NA,NA,NA
"191","2019-10-07 09:13:03-03","UEFS","HUEFS","38864","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Harley, R.M.","1987","02","15",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0038864","24283","Angiospermae","Ericales","Seub.",NA,"Bahia","Piatã","Estrada para Inúbia. 31Km de Piatã.","-41.7728004455566","-13.1519002914429","HUEFS0038864",NA,NA,NA,"41184","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-10-07 09:13:03-03","UEFS","HUEFS","32244","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Giulietti, A.M.","1984","12","14",NA,"Brasil",NA,NA,NA,"HUEFS0032244","SPF36665","Angiospermae","Ericales","Seub.",NA,"Bahia","Rio de Contas","Pico das Almas.","-41.8114013671875","-13.5789003372192","HUEFS0032244",NA,NA,NA,"49773","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-10-07 09:13:03-03","UEFS","HUEFS","33340","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Souza, E.R.de","1998","03","27",NA,"Brasil",NA,NA,NA,"HUEFS0033340","5","Angiospermae","Ericales","Seub.",NA,"Bahia","Rio de Contas","Próximo ao Morro do Queiroz.","-41.8114013671875","-13.5789003372192","HUEFS0033340","1000","1000",NA,"49773","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-10-07 09:13:03-03","UEFS","HUEFS","64771","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Silva, J.M.","1996","04","09",NA,"Brasil",NA,NA,"Mata Secundária.","HUEFS0064771","1653","Angiospermae","Ericales","Seub.",NA,"Paraná","Piraquara","Serra Piramirim, Estrada Itapuva.","-49.0633010864258","-25.4416999816895","HUEFS0064771",NA,NA,NA,"12577","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-10-07 09:13:03-03","UEFS","HUEFS","36495","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Nascimento, F.H.F.","1999","03","24",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0036495","164","Angiospermae","Ericales","Seub.","R.Monteiro","Bahia","Rio de Contas","Trilha Catolés-Caiambola, lado oposto ao arriba-saia, depois da cachoeira do garimpo.","-41.8114013671875","-13.5789003372192","HUEFS0036495",NA,NA,"1999","49773","auto","Asteranae",NA,NA,NA,"08",NA,NA,NA,NA,NA
"196","2019-10-07 09:13:03-03","UEFS","HUEFS","77407","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","Farney, C.","1999","01","22",NA,"Brasil",NA,NA,"Em ilha de vegetação sobre afloramento rochoso.","HUEFS0077407","6881","Angiospermae","Ericales","Seub.",NA,"Bahia","Rio de Contas","Trilha para o Pico das Almas, Campo do Queiroz.","-41.8114013671875","-13.5789003372192","HUEFS0077407","1400","1400",NA,"49773","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-09-04 19:52:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii","C. F. P. von Martius",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype"
"198","2019-09-04 18:10:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii rotundatus","J. S. Blanchet",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"3614","Spermatophyta",NA,"Perkins",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"rotundatus",NA,NA,NA,NA,NA,"Isolectotype"
"199","2019-01-23 10:02:02-02","F","FMNH-SEEDPLANTS","V0076071F","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii rotundatus","J. S. Blanchet",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0076071F","3614","Spermatophyta",NA,"Perkins",NA,NA,NA,NA,"-52.8731","-10.8339","V0076071F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"rotundatus",NA,NA,NA,NA,NA,"Isolectotype"
"200","2019-01-23 10:02:02-02","F","FMNH-SEEDPLANTS","V0076072F","PreservedSpecimen","Plantae","Styracaceae","Styrax","martii","Styrax martii rotundatus","J. S. Blanchet",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0076072F","3614","Spermatophyta",NA,"Perkins",NA,NA,NA,NA,"-52.8731","-10.8339","V0076072F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"rotundatus",NA,NA,NA,NA,NA,"Isolectotype"
