"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"137","2020-04-27 16:09:13-03","UFES","VIES","35455","S","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","R. Moura","Manhães, V.C.","467","2014","02","12",NA,"Brasil","Espírito Santo",NA,"-41.1128005981445","-20.8488998413086",NA,NA,"VIES035455","VIES035455","Cachoeiro de Itapemirim",NA,NA,NA,"2015","11","09","35694","auto",NA,NA,NA,NA,NA,NA,NA
"138","2020-04-27 16:09:13-03","UFES","VIES","14841","S","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Soares Neto, R.L.","Assis, A.M.; Zambom, O.","380","1998","02","03",NA,"Brasil","Espírito Santo","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES014841","VIES014841","Guarapari",NA,NA,NA,"2014","02","07","28401","auto",NA,NA,NA,NA,NA,NA,NA
"139","2020-04-27 16:09:13-03","UFES","VIES","186","S","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Soares Neto, R.L.","Pereira, O.J.; Fontenelle, G.B. & Behar, L.","184","1982","09","21",NA,"Brasil","Espírito Santo","Rodovia do Sol - ES 060 - Km 32.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES000186","VIES000186","Guarapari",NA,NA,NA,"2014","02","07","28401","auto",NA,NA,NA,NA,NA,NA,NA
"140","2020-04-27 16:09:13-03","UFES","VIES","15239","S","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Soares Neto, R.L.","Pereira, O.J.; Gomes, J.M.L. & Fraga, C.N.","5099","1993","10","19",NA,"Brasil","Espírito Santo","Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES015239","VIES015239","Linhares",NA,NA,NA,"2014","07",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"141","2020-04-27 16:09:13-03","UFES","VIES","2009","S","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Soares Neto, R.L.","Pereira, O.J.; Milaneze, M.A.; Lorenzoni, D.; Auxiliadora, M. & Vargas, L.","1187","1987","10","21",NA,"Brasil","Espírito Santo","Jacarenema.","-40.2924995422363","-20.3297004699707",NA,NA,"VIES002009","VIES002009","Vila Velha",NA,NA,NA,"2014","02","07","27156","auto",NA,NA,NA,NA,NA,NA,NA
"142","2020-04-27 16:09:13-03","UFES","VIES","191","S","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Soares Neto, R.L.","Pereira, O.J.; Fontenelle, G.B. & Behar, L.","189","1982","09","27",NA,"Brasil","Espírito Santo","Rodovia do Sol - ES 060 - Km 32.","-40.2924995422363","-20.3297004699707",NA,NA,"VIES000191","VIES000191","Vila Velha",NA,NA,NA,"2014","02","07","27156","auto",NA,NA,NA,NA,NA,NA,NA
"143","2020-04-27 16:09:13-03","UFES","VIES","17371","S","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Soares Neto, R.L.","Gomes, J.M.L.","3157","2008","06","15",NA,"Brasil","Espírito Santo","Camburi.","-40.3377990722656","-20.3194007873535",NA,NA,"VIES017371","VIES017371","Vitória",NA,NA,NA,"2014","02","07","15291","auto",NA,NA,NA,NA,NA,NA,NA
"144","2020-06-29 09:29:58-03","UFRRJ","RBR","4842","S","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"A.L. Peixoto; P.G. Windisch","1817","1983","05","10",NA,"Venezuela","Zulia","Distr. Mada, Serra Perija, acampamento militar Guassare I.",NA,NA,NA,NA,"RBR00004842","RBR00004842 RBR00004842_1","Zulia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-21 19:33:29-03","UFC","EAC","39017","PreservedSpecimen","Plantae","Dicotyledon",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) X. Cornejo & H.H. Iltis","Castro, A.S.F.","Castro, A.S.F.","1644","2005","12","24","Southern America","Brasil","Ceará","Mata secundária com babaçu, 1 km da cidade, próximo a rodoviaria para Sobral.","-40.4550018310547","-3.54167008399963",NA,"Arvoreta; fruto vermelho.; Mata seca","EAC0039017","EAC0039017","Meruoca",NA,NA,NA,"2010","11","05","14054","auto",NA,NA,NA,NA,NA,NA,NA
"146","2021-03-21 19:33:29-03","UFC","EAC","48180","PreservedSpecimen","Plantae","Dicotyledon",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) X. Cornejo & H.H. Iltis","Castro, A.S.F.","Castro, A.S.F.","2407","2010","11","03","Southern America","Brasil","Ceará","Jandaíra","-38.8464012145996","-4.1502799987793",NA,"Arbusto; Mata seca","EAC0048180","EAC0048180","Palmácia",NA,NA,NA,"2010","11","04","14967","auto",NA,NA,NA,NA,NA,NA,NA
"147","2021-03-21 19:33:29-03","UFC","EAC","15807","PreservedSpecimen","Plantae","Dicotyledon",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) X. Cornejo & H.H. Iltis","Castro, A.S.F.","Andrade Neto, M.","s.n.","1988","10","10","Southern America","Brasil","Ceará","Sa. de Maranguape",NA,NA,NA,"Arbusto.","EAC0015807","EAC0015807",NA,NA,NA,NA,"2010","11","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-21 19:33:29-03","UFC","EAC","56278","PreservedSpecimen","Plantae","Dicotyledon",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) X. Cornejo & H.H. Iltis","Athayde, E.A.","Ferreira, A.E.S.","39","2013","10","30","Southern America","Brasil","Ceará","congl. 50, sub. 1, árv. 10H.&nf;Solos arenosos.","-39.600006","-3.600033",NA,"Inventário Florestal Nacional - CE; Arbusto.; Caatinga arbórea aberta.","EAC0056278","EAC0056278","Itapipoca",NA,NA,NA,"2014","01","29",NA,NA,"-39.600006","-3.600033",NA,NA,NA,NA,NA
"149","2021-03-21 19:33:29-03","UFC","EAC","57309","PreservedSpecimen","Plantae","Dicotyledon",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) X. Cornejo & H.H. Iltis","Sampaio, V.S.","Sampaio, V.S.; Moura, R.L.; Carvalho, L.J.L.","116","2014","11","21","Southern America","Brasil","Ceará","Serra do Juá.","-38.766667","-3.766667",NA,"Arbusto com ca. 2 m alt., frutos marrons avermelhados.","EAC0057309","EAC0057309","Caucaia",NA,NA,NA,"2014","11","21",NA,NA,"-38.766667","-3.766667",NA,NA,NA,NA,NA
"150","2021-03-21 19:33:29-03","UFC","EAC","53920","PreservedSpecimen","Plantae","Dicotyledon",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) X. Cornejo & H.H. Iltis","Tabosa, F.R.S.","Andrade-Lima, D.","8950","1980","11","13","Southern America","Brasil","Bahia",NA,"-38.510799407959","-12.9710998535156",NA,NA,"EAC0053920","EAC0053920","Salvador",NA,NA,NA,"2013","08","20","26018","auto",NA,NA,NA,NA,NA,NA,NA
"151","2021-03-21 19:33:29-03","UFC","EAC","32302","PreservedSpecimen","Plantae","Dicotyledon",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) X. Cornejo & H.H. Iltis",NA,"Fernandes, A.","EAC32302","2002","12","04","Southern America","Brasil","Ceará","Sto. Antonio dos Camilos, Sa. da Meruoca","-40.5456008911133","-3.58889007568359",NA,"Arbusto, flor avermelhada.","EAC0032302","EAC0032302","Alcântaras",NA,NA,NA,"2010","11","05","9146","auto",NA,NA,NA,NA,NA,NA,NA
"152","2021-03-21 19:33:29-03","UFC","EAC","7091","PreservedSpecimen","Plantae","Dicotyledon",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) X. Cornejo & H.H. Iltis","Castro, A.S.F.","Castro, A.J.; Nunes, E.","s.n.","1979","10","16","Southern America","Brasil","Ceará","Sítio Pedra d'água, quebrada da Sa.","-38.9014015197754","-4.46999979019165",NA,"Arbusto.; Mata Seca","EAC0007091","EAC0007091","Capistrano",NA,NA,NA,"2010","11","05","16641","auto",NA,NA,NA,NA,NA,NA,NA
"153","2021-03-21 19:33:29-03","UFC","EAC","44347","PreservedSpecimen","Plantae","Dicotyledon",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) X. Cornejo & H.H. Iltis","Castro, A.S.F.","Castro, A.S.F.","2101","2008","09","21","Southern America","Brasil","Ceará","Serra da Aratanha, por Jubaia","-38.6856002807617","-3.89083003997803",NA,"Arbusto; Mata Semidecídua","EAC0044347","EAC0044347","Maranguape",NA,NA,NA,"2010","11","05","40608","auto",NA,NA,NA,NA,NA,NA,NA
"154","2021-03-21 19:33:29-03","UFC","EAC","96","PreservedSpecimen","Plantae","Dicotyledon",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) X. Cornejo & H.H. Iltis","Castro, A.S.F.","Bezerra, P.","96","1939","12","21","Southern America","Brasil","Ceará","Sítio S. José, Sa. da aratanha","-38.6856002807617","-3.89083003997803",NA,"Planta lenhosa.","EAC0000096","EAC0000096","Maranguape",NA,NA,NA,"2010","11","05","40608","auto",NA,NA,NA,NA,NA,NA,NA
"155","2021-03-21 19:33:29-03","UFC","EAC","6979","PreservedSpecimen","Plantae","Dicotyledon",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) X. Cornejo & H.H. Iltis","Castro, A.S.F.","Martins, P.; Castro, A.J.","s.n.","1979","10","01","Southern America","Brasil","Ceará","Sítio Pitaguari, Sa. da Aratanha","-38.6203002929688","-3.98416996002197",NA,"Arvoreta.; Mata","EAC0006979","EAC0006979","Pacatuba",NA,NA,NA,"2010","11","05","16295","auto",NA,NA,NA,NA,NA,NA,NA
"156","2021-03-21 19:33:29-03","UFC","EAC","48179","PreservedSpecimen","Plantae","Dicotyledon",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) X. Cornejo & H.H. Iltis","Castro, A.S.F.","Castro, A.S.F.","2406","2010","11","03","Southern America","Brasil","Ceará","Japão","-38.8464012145996","-4.1502799987793",NA,"Arbusto; Mata seca","EAC0048179","EAC0048179","Palmácia",NA,NA,NA,"2010","11","04","14967","auto",NA,NA,NA,NA,NA,NA,NA
"157","2021-03-21 19:33:29-03","UFC","EAC","53923","PreservedSpecimen","Plantae","Dicotyledon",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) X. Cornejo & H.H. Iltis","Tabosa, F.R.S.","IPA; Andrade-Lima, D.; Bocage, A.L.; Filho","46361",NA,NA,NA,"Southern America","Brasil","Pernambuco","Engenho Massanassu","-35.2235984802246","-8.35916996002197",NA,NA,"EAC0053923","EAC0053923","Escada",NA,NA,NA,"2013","08","20","16695","auto",NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:20:03-03","MBM","MBM","426121","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis","Soares-Neto, R.L.","Lozano, E.D.; Daniel, V.A.; Daniel, V.A.","3998","2017","10","09","Southern America","Brazil","Espírito Santo","Fibria, Área de Restauração Natural","-40.415667","-17.960917",NA,"Arbusto, 30 cm, calice verde, estames róseos para base e alvos para o ápice, mata ciliar. Prensada com álcool.; Floresta Estacional Semidecidual.","MBM426121",NA,"Montanha",NA,NA,NA,"2017",NA,NA,NA,NA,"-40.415667","-17.960917",NA,NA,NA,NA,NA
"159","2020-12-21 16:20:03-03","MBM","MBM","89807","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Iltis, H.H.","Knapp, S.","3878","1982","02","27","Southern America","Panama",NA,NA,NA,NA,NA,NA,"MBM089807","MBM089807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2015-09-05 05:08:21-03","MNHN","RECOLNAT_MNHN_P","P04747121","PreservedSpecimen",NA,NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro","Prés du Cabo Frio.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04747121' target='other'> <mi>dwc_moreinfo</mi></a>","P04747121","P04747121_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 141",NA,NA
"161","2015-09-04 18:18:11-03","MNHN","RECOLNAT_MNHN_P","P05457504","PreservedSpecimen",NA,NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,NA,NA,NA,NA,NA,NA,"[Guyane francaise]",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05457504' target='other'> <mi>dwc_moreinfo</mi></a>","P05457504","P05457504_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:34:23-03","UFMG","BHCB","85005","PreservedSpecimen","Plantae","Dicotyledon",NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"França, GS","432","2003","10","09","Southern America","Brasil","Minas Gerais","Macuco, Parque Estadual do Rio Doce","-42.575556","-19.583611",NA,"Arbusto 1,5 metro, flores brancas; Floresta estacional semidecidual","BHCB027303",NA,"Timóteo","257","257",NA,"2015",NA,NA,NA,NA,"-42.575556","-19.583611",NA,NA,NA,NA,NA
"163","2013-03-04 11:37:00-03","MO","MOBOT","100574153","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparidastrum","frondosum","Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",NA,"M.A.P. Wied-Neuwied","Wied-Neuwied s.n.",NA,NA,NA,"South America","Brazil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"164","2013-10-05 06:35:00-03","MO","MOBOT","3148705","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis","Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 120227","1979","11","13","South America","Venezuela","Táchira","Forested level ground or low hills along small streamlet, just south of LaMulata, near Venezuelan-Colombian border,","-72.45833","7.84166",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2011-06-09 16:54:00-03","MO","MOBOT","1801381","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","C. Cerón (QAP)","Carlos E. Cerón","Cerón Martínez 20630","1992","10","2","South America","Ecuador","Guayas","Reserva Ecológica Manglares-Churute. Base del Cerro Perequetre Grande de frente a la Laguna del Canclón. Topografía muy colinada. Suelo pedregoso. Bosque secundario. Aspecto seco. Estrato arboreo dominado de Bototillo y herbaceo de Poaceae, Asteraceae, Piperaceae y Acanthaceae. Transectos de 50 x 2 m x 5 (0.05 ha.)","-79.58333","-0.4",NA,NA,NA,NA,"Naranjal","150.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108","4",NA
"166","2020-03-02 04:32:00-03","MO","MOBOT","61130","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis (WIS)","R. M. Rueda|Hermes Cuadros V.","Rueda 408","1992","5","23","South America","Colombia","Bolívar","Fundación Jardín Botánico  Guillermo Piñeres y alrededores.","-75.36666","7.2",NA,NA,NA,NA,"Turbaco","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3",NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","3152570","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis","Ghillean T. Prance","Prance 28138","1982","12","1","South America","Brazil",NA,"Fernando de Noronha, Vicinity of Praia do Sancho. Caatinga scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2010-02-18 10:09:00-02","MO","MOBOT","100252958","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","M.F. Prévost","P. Grenand","Grenand 3324","2006","5","26","South America","French Guiana",NA,"Awala-Yalimapo, forêt haute, Layon Cr. Loulette á 1 km á l'W du CD g; C3.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","1063088","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Tamara Núñez|John L. Clark","Núñez 282","1995","10","1","South America","Ecuador","Guayas","Bosque Protector Cerro Blanco. Km 17 vía Guayaquil-Salinas. Mirador-Sendero largo Buenavista. Bosque seco Tropical. Suelo derivado de roca caliza.","-80.13333","-2.16666",NA,NA,NA,NA,"Guayaquil","200.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","1066565","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis (WIS)","John L. Clark|Morgan, Mike|Tamara Núñez","Clark 1532","1995","11","2","South America","Ecuador","Guayas","Bosque Protector Cerro Blanco. Carretera Guayaquil - Salinas, km 15. Tropical Dry Forest. Soils mostly limestone. Secondary forest with remnant canopy trees.","-80.13333","-2.16666",NA,NA,NA,NA,"Guayaquil","200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","1066952","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis (WIS)","John L. Clark|Tamara Núñez","Clark 1581","1995","11","3","South America","Ecuador","Guayas","Bosque Protector Cerro Blanco. Carretera Guayaquil - Salinas, km 15. Tropical Dry Forest. Secondary forest with remnant canopy trees. Trail from Caseta Papagayo to Sendero Buenavista to Centro de visitantes.","-80.13333","-2.16666",NA,NA,NA,NA,"Guayaquil","200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2012-01-18 05:06:00-02","MO","MOBOT","1279390","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis (WIS)","Tatsuyuki Ohba|César E. Barbosa","Ohba 1004","1992","1","24","South America","Colombia","Santander","Virolín.","-73.19777","6.10722",NA,NA,NA,NA,"Charala","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2015-03-04 05:53:00-03","MO","MOBOT","1564812","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis (WIS)","Tom Delinks|Carlos Robles","Delinks 341","1999","6","29","South America","Ecuador","Manabí","Punta los frailes, La Chorerra; 3 km SW of Pedernales; remnant patch of tropical dry forest.","-80.08111","0.04416",NA,NA,NA,NA,"Sucre","5.00000000","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"174","2013-12-29 15:50:00-02","MO","MOBOT","1756044","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","C. Cerón (QAP)","Carlos E. Cerón|R. Romero|Consuelo Montalvo A.|Zaida Páez","Cerón Martínez 17789","1991","12","27","South America","Ecuador","Guayas","Reserva Ecológica Manglares Churute. Parroquia Taura. Bosque muy seco tropical y bosque seco premontano. Sendero al Cerro Mate. 50-350 m elev. Topografía colinada, suelo pedregoso.","-79.66666","-2.45",NA,NA,NA,NA,"Naranjal","6.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"158","3",NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","1796456","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Alwyn H. Gentry|Gilberto N. Morillo|Beatriz de Morillo","Gentry 11021","1974","3","30","South America","Venezuela","Trujillo","30 km N E of Trujillo on Pan American Highway.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3530",NA,NA
"176","2011-10-22 04:57:00-02","MO","MOBOT","1821489","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","L. Sánchez (MO)","Álvaro Cogollo P.","Cogollo Pacheco 4570","1990","5","23","South America","Colombia","Antioquia","Carretera de la Autopista Medellín-Bogotá hacia el corregimiento El Prodigio, ca 25 km de Autopista.","-74.8","6.1",NA,NA,NA,NA,"San Luis","500.00000000","630.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-09-17 07:40:00-03","MO","MOBOT","1833458","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis","Gerrit Davidse|Ángel C. González","Davidse 16200","1979","3","8","South America","Venezuela","Apure","Distrito Rómulo Gallegos, Caño Caribe, ca. 19 airline km SW of Elorza.","-69.6333333","6.9333333",NA,NA,NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-28","1",NA
"178","2011-06-09 16:54:00-03","MO","MOBOT","2567058","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Carlos E. Cerón","Cerón Martínez 20032","1992","8","10","South America","Ecuador","Guayas","Reserva Ecológica Manglares-Churute. Colecciones entre los alrededores de la Laguna del Canclón y la base del Cimalón Grande.","-79.58333","-2.41666",NA,NA,NA,NA,"Naranjal","40.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2009-07-16 00:13:00-03","MO","MOBOT","2688874","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Iltis, H. (WIS)","Jens E. Madsen","Madsen 63701","1987","6","26","South America","Ecuador","Manabí","Vicinity of Salango. Savanna and semi-deciduous forest close to beach.","-80.85","-1.6",NA,NA,NA,NA,NA,"0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2009-11-20 17:19:00-02","MO","MOBOT","3144156","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis","George S. Bunting|Ronald L. Liesner|Romer León|Victor M. Ibarra Z.","Bunting 12539","1982","11","18","South America","Venezuela","Zulia","Dtto. Mara: cuenca del río Guasare, alrededores del Destacmento Guasare No 1 (La Yolanda), La Selva, a lo largo de la vía de la carretera proyectada, entre el Destacamento y El Bosque, en el trayecto unos 5-8 km. al suroeste del Destacmento, en zona de bosque húmedo ahora alterado.","-72.49166","10.86944",NA,NA,NA,NA,NA,"250.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","3144275","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Hugh H. Itlis","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 123042","1980","6","1","South America","Venezuela","Zulia","Distrito Mara: iundisturde deciduous forest remnant on low hills, 4 km (by air) north of Corpozulia Campamento Carichuano,","-72.275","11.04166",NA,NA,NA,NA,NA,"150.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2012-12-29 15:00:00-02","MO","MOBOT","3144372","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","Hugh H. Iltis","Angelina Licata|Santos M. Niño|Rosa González","Licata 768","1996","3","14","South America","Venezuela","Portuguesa","Municipio Papelón. Bosque de Galeria semidecíduo, caño Cumarepo (Delgadito). Parcela de estudio fitisociológico No (0.1ha).","-69.49611","8.81527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2012-05-04 05:16:00-03","MO","MOBOT","3144970","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis","Cyril Allen","Allen 856","1924","12","14","South America","Colombia",NA,"Forest, shade, Poponte, Magdalena Valley.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2012-05-04 05:16:00-03","MO","MOBOT","3145024","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Cyril Allen","Allen 154","1924","7","24","South America","Colombia",NA,"Savana, Chiriguana, Magdelena Valley.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-09-04 04:40:00-03","MO","MOBOT","3145166","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.",NA,"Herbert H. Smith","Smith 902","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"609.60000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2009-12-03 09:26:00-02","MO","MOBOT","3147352","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Capparis","frondosa","Capparis frondosa","Jacq.","H.H. Iltis","Nelson Ramírez","Ramírez 331","1980","3","30","South America","Venezuela","Falcón","A 2 Km oeste de Churuguara,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
