"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","class","order","coordinatePrecision","geoFlag","continentOcean","preparationType","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"187","2015-03-25 15:06:00-03","MO","MOBOT","100802248","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb. f.","G. Hatschbach",NA,NA,NA,"R. Kummrow","Kummrow 2018","1982","9","15","Brazil","Paraná","Guaratuba","Serra do Aracatuba.","-48.5746994018555","-25.8827991485596",NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,"41937","auto","South America",NA,NA,NA,NA,"1",NA,NA
"188","2015-03-25 15:10:00-03","MO","MOBOT","100802249","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb. f.","R. Kummrow",NA,NA,NA,"R. Kummrow|P.I. Oliveira","Kummrow 2473","1984","7","11","Brazil","Paraná","Quatro Barras","Morro Anhangava.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto","South America",NA,NA,NA,NA,"1",NA,NA
"189","2015-03-30 09:40:00-03","MO","MOBOT","100802250","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb. f.","Jacobs",NA,NA,NA,"Per Dusén","Dusén s.n.","1915","6","21","Brazil","Paraná",NA,"Serra do Mar, Monte Alegre in truncis ramisque arboreum.",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"190","2009-07-09 17:05:00-03","MO","MOBOT","2476005","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb. f.",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 24668",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"191","2018-04-19 15:15:13-03","UNIOESTE","UNOP","3603","S","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Engels, M.E.","2013","08","03","Engels, M.E.; Lozano, E.D.; Bolson, M.; Bochorny, T.; Bacci, L.; Lozano, E.D.; Bolson, M.; Bochorny, T.; Bacci, L.","1427","2013","08","03","Brasil","Paraná","Morretes","Morro Sete.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita. Pseudobulbos e folhas verdes. Flores com pétalas e sépalas vermelhas alaranjadas vividas. Labelo amarelo e vermelho alaranjado vivido. Frequente na alto montana. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","13630",NA,"Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","G.B. Bortolan/Jan.-2020",NA,NA,NA,"L. Kollmann; et al","3221","2000","10","13","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Epífita, luz forte. Flores vermelhas.","MBML013630","MBML013630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","20829",NA,"Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","G.B. Bortolan/Jan.-2020",NA,NA,NA,"M. V. S. Berger; et al","92","2003","05","10","Brasil","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944","40W55'27","20S10'37",NA,NA,"Rupícola, no sol, encosta rochosa. Flores avermelhadas, labelo amarelo internamente.","MBML020829","MBML020829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","22542",NA,"Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","G.B. Bortolan/Jan.-2020",NA,NA,NA,"L. Kollmann; et al","6875","2004","07","10","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Epífita caída. Flor vermelha.","MBML022542","MBML022542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","24081",NA,"Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","G.B. Bortolan/Jan.-2020",NA,NA,NA,"A. P. Fontana; et al","1000","2004","11","01","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Mata arbustiva 3m, maioria dos arbustos Nyctaginaceae. Epífita, flores vermelhas com labelo laranja.","MBML024081","MBML024081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","49354",NA,"Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","G.B. Bortolan/Jan.-2020",NA,NA,NA,"D.R. Couto","2078","2008","12","15","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões: Afloramento do Toti","-41.556667","-20.938889","41W33'24","20S56'20","12350","12350","Epífita facultativa (vegeta comumente sobre árvores e sobre rocha). Cálice e corola vermelho; labelo com listra amarela. Vegetando em matinha nebular. Floresceu em cultivo em junho de 2015.","MBML049354","MBML049354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","6250",NA,"Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","G.B. Bortolan/Jan.-2020",NA,NA,NA,"Edson V. R. Mota","31","1991","11","07","Brasil","Espírito Santo","Castelo","Reserva Florestal Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Planta rupestre, tambem encontrada como epifita, altitude 2000m.","MBML006250","MBML006250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","38476",NA,"Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","G.B. Bortolan/Jan.-2020",NA,NA,NA,"D.R. Couto","58","2004","04","26","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,NA,"1350","1350","Rupícola/ saxícola em local com alta umidade relativa. Pontão médio no paredão. Flores vermelhas.","MBML038476","MBML038476",NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","12267",NA,"Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.",NA,NA,NA,NA,"Eber, André, Antonio",NA,"1975","08","16","Brasil","Espírito Santo",NA,"Parque Nacional Caparaó, Rio São Domingos",NA,NA,NA,NA,NA,NA,"Sem informação","MBML012267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-10-20 15:00:16-03","FUVATES","HVAT","392","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","E. Freitas","2000","05","14","E. Freitas","s.n.","2000","05","08","Brasil","Rio Grande do Sul","São José dos Ausentes","Monte Negro.","-50.065833","-28.748333","50º3'57''W","28º44'54''S",NA,NA,"Espécie de Grandes altitudes; Coletada sobre galho caído no chão.","HVAT00000392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-06-10 10:11:22-03","FZB-BH","BHZB","5280","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,"R.C.Mota",NA,NA,NA,"Echternacht, L.A.","175","2004","09","08","Brasil","MG","Aiuroca","Reserva Natural do Matutu - Macieira","-44.603056","-21.975556","44W36' 11","21S58' 32","1745","1745","coord errada S 22° 08' 507 / O 44° 67' 206 1745m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2016-06-27 15:29:07-03","UFPB","EAN","2460","S","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","Lindl. (Rchb.F.)","L. P. Felix & G. V. Dornelas","1985","09","25","L. P. Felix ; G. V. Dornelas","34","1985","08",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"700","700","Flores vermelhas..Habitat: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-01 11:50:12-03","UFPE","UFP","23981","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","Rchb. f.","Haussen, M",NA,NA,NA,"Schlindwein, C","2152","1993","10","19","Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"UFP023981",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-09-12 05:00:02-03","US","US","1421641","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"J. W. Harshberger","971","1927",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459898","US00459898_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"1",NA,NA
"205","2020-09-12 05:00:02-03","US","US","3074319","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"R. A. Wasum","2198","1986","10","25","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459877","US00459877_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"206","2020-09-12 05:00:02-03","US","US","2983379","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","4787","1957","9","5","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459894","US00459894_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"207","2020-09-12 05:00:02-03","US","US","2652157","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"L. B. Smith & E. S. Ayensu","3","1972","1","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459880","US00459880_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"1",NA,NA
"208","2020-09-12 05:00:02-03","US","US","2573064","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"L. B. Smith & R. Reitz","14236","1965","1","3","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459883","US00459883_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"209","2020-09-12 05:00:02-03","US","US","2841267","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","13502","1962","10","25","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"1200","1200",NA,"US00459885","US00459885_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"210","2020-09-12 05:00:02-03","US","US","2688343","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"G. Eiten & L. T. Eiten","2763","1961","5","18","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459887","US00459887_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"1",NA,NA
"211","2020-09-12 05:00:02-03","US","US","2687177","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"G. Eiten & L. T. Eiten","2762","1961","5","18","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459888","US00459888_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"1",NA,NA
"212","2020-09-12 05:00:02-03","US","US","3371881","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"R. A. Wasum","12856","1998","11","22","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00609776","US00609776_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"213","2020-09-12 05:00:02-03","US","US","2982288","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","4787","1957","9","5","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459893","US00459893_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"214","2020-09-12 05:00:02-03","US","US","3034667","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"R. Kummrow & P. Oliveira","2473","1984","7","11","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459878","US00459878_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","2564267","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"G. Hatschbach","14565","1966","8","4","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459882","US00459882_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"216","2020-09-12 05:00:02-03","US","US","2573063","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"L. B. Smith & R. Reitz","14185","1965","1","2","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"1200","1200",NA,"US00459884","US00459884_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"217","2020-09-12 05:00:02-03","US","US","2535260","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","9780","1960","9","3","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459889","US00459889_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"218","2020-09-12 05:00:02-03","US","US","2982286","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","5438","1957","10","24","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459891","US00459891_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"219","2020-09-12 05:00:02-03","US","US","2906798","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"M. Roccha","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459897","US00459897_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"1",NA,NA
"220","2020-09-12 05:00:02-03","US","US","2688344","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"G. Eiten & L. T. Eiten","2764","1961","5","18","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459886","US00459886_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America - Neotropics",NA,NA,NA,NA,"1",NA,NA
"221","2020-09-12 05:00:02-03","US","US","2535266","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","9716","1960","8","11","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459890","US00459890_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"222","2020-09-12 05:00:02-03","US","US","2558074","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"R. Reitz, R. M. Klein & L. B. Smith","7718","1956","11","17","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459895","US00459895_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"223","2020-09-12 05:00:02-03","US","US","3074317","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"R. A. Wasum","2286","1986","11","8","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459875","US00459875_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"224","2020-09-12 05:00:02-03","US","US","2705719","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"G. Hatschbach","24668","1970","9","3","Brazil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"US00459881","US00459881_01",NA,"Monocotyledonae","Orchidales","25180","auto","South America",NA,NA,NA,NA,"1",NA,NA
"225","2020-09-12 05:00:02-03","US","US","2983377","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","5438","1957","10","24","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459892","US00459892_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"226","2020-09-12 05:00:02-03","US","US","2104877","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"R. Reitz","3774","1948","12","15","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459896","US00459896_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"227","2020-09-12 05:00:02-03","US","US","3074318","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea",NA,NA,NA,NA,NA,"R. A. Wasum","2266","1986","11","8","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00459876","US00459876_01",NA,"Monocotyledonae","Orchidales",NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"228","2020-09-02 16:35:23-03","Cenargen","CEN","46246","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","G. G. Hatschbach","1990",NA,NA,"R. Kummrow","3176","1989","08","12","Brasil","PR","QUATRO BARRAS","Morro Mãe Catira.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Doação: Museu Botânico Municipal - Herbário MBM (Curitiba)","CEN00046246","CEN00046246",NA,NA,NA,"17116","auto",NA,"Exsicatas",NA,NA,NA,"1",NA,NA
"229","2020-10-15 09:54:00-03","UFPR","EFC","4032","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.",NA,NA,NA,NA,"Vicentini, A.","273","1992","07","06","Brasil","Paraná","Tijucas do Sul","Serra do Araçatuba","-48.996","-25.9022","-48.9960","-25.9022","1665","1665","Interior da floresta atlântica, 1665m s.n.m.. Matinha nebular. Flor vermelho-intenso.","EFC004032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-10-15 09:54:00-03","UFPR","EFC","13659","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Ribeiro, C.L.","2014","08","25","Ribeiro, C.L.; et al.","94","2014","07","22","Brasil","Paraná","Campina Grande do Sul","Morro Cerro verde","-48.8361","-25.2582","-48.8361","-25.2582",NA,NA,"Epífita","EFC013659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-10-15 09:54:00-03","UFPR","EFC","13074","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Vieira, R.S.","2014","08","03","Vieira, R.S.; Blum, C.T.","479","2014","08","03","Brasil","Paraná","Guaraqueçaba","Serra Gigante","-48.1695","-25.1569","-48.1695","-25.1569",NA,NA,"Epífita no interior da floresta. Com flor vermelha.","EFC013074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-10-15 09:54:00-03","UFPR","EFC","13029","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Vieira, R.S.","2014","08","11","Vieira, R.S.","457","2014","08","11","Brasil","Paraná","Piraquara","Serra do Marumbi - Morro Torre do Vigia","-48.9827","-25.5087","-48.9827","-25.5087",NA,NA,"Epífita na floresta altomontana. Com flor vermelha.","EFC013029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-10-15 09:54:00-03","UFPR","EFC","2663","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Tramujas, A.P.",NA,NA,NA,"Tramujas, A.P.","198","1990","10","16","Brasil","Paraná","Campina Grande do Sul","Serra dos Órgãos","-48.8554","-25.2555","-48.8554","-25.2555","1600","1600","Epífita em floresta altomontana a 1600 m s.n.m., pico Tucum. Flores vermelhas.","EFC002663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-10-15 09:54:00-03","UFPR","EFC","13372","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Vieira, R.S.","2014","08","24","Vieira, R.S.","645","2014","08","24","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - morro Caratuva","-48.8302","-25.2409","-48.8302","-25.2409","1800","1800","Epífita no interior da floresta altomontana. Com flor vermelha.","EFC013372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-10-15 09:54:00-03","UFPR","EFC","13872","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Blum, C.T.","2014","07","23","Blum, C.T.","1730","2014","07","23","Brasil","Paraná","Morretes","Serra da Igreja","-48.8689","-25.6062","-48.8689","-25.6062","1315","1315","Epífita a 1,8 m, em floresta altomontana (1.315 m.s.n.m.). Com flores vermelhas.","EFC013872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-10-15 09:54:00-03","UFPR","EFC","13115","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Vieira, R.S.","2014","08","24","Vieira, R.S.; et al.","522","2014","08","24","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - Morro Camapuã","-48.8605","-25.2534","-48.8605","-25.2534",NA,NA,"Epífita na floresta altomontana. Com flor vermelha.","EFC013115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-10-15 09:54:00-03","UFPR","EFC","14042","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Blum, C.T.; Mancinelli, W.S.; Smidt, E.C.","2008","09","30","Blum, C.T.; Proença, R.T.","249","2008","09","25","Brasil","Paraná","Morretes","Serra da Prata","-48.6987","-25.614","-48.6987","-25.6140","850","850","Epífita com 8 cm, aos 850 m.s.n.m. Com flor vermelha.","EFC014042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-10-15 09:54:00-03","UFPR","EFC","13331","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Vieira, R.S.","2014","11","19","Vieira, R.S.; Bizarro, O.M.R.","618","2014","11","19","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - morro Taipabuçú","-48.8279","-25.2324","-48.8279","-25.2324","1600","1600","Epífita em tronco caído na floresta altomontana. Com flor vermelha.","EFC013331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-01-14 12:02:02-03","USP","SPF","231980","PreservedSpecimen","Plantae","Orchidaceae","Sophronitis","coccinea","Sophronitis coccinea","(Lindl.) Rchb.f.","Forster, W","2006","12",NA,"Romão, GO","1887","2006","11","03","Brasil","Rio Grande do Sul","São José dos Ausentes","Serra da Rocinha","-49.952667","-28.801667","-49.952667","-28.801667","1237","1237",NA,"SPF00231980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-25 13:53:02-03","UNIVILLE","JOI","17033","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.","Cadorin, TJ","2010","06","15","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2586","2010","06","15","Brasil","Santa Catarina","Nova Trento","RPPN Prima Luna/Monte Barão.","-49.026944","-27.263611","49º1'37''W","27º15'49''S","109","109","Fruto verde; Flor vermelha. Habito: Epífita","JOI017033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-25 13:53:02-03","UNIVILLE","JOI","14159","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","coccinea","Cattleya coccinea","Lindl.",NA,NA,NA,NA,"J.L. Schmitt","74","2009","10","06","Brasil","Santa Catarina","Ponte Alta","Morro do Funil.","-50.132222","-27.275","50º7'56''W","27º16'30''S","1131","1131","Herbário Dr. Roberto Miguel Klein - 15250; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Mista","JOI014159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
