"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"276","2013-11-26 05:40:00-02","MO","MOBOT","3250160","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Julia Gutiérrez R.","Gutiérrez Romero 79","2000","4","29","Bolivia","Chuquisaca","Oropeza","Comunidad Punilla a 25 km de la ciudad de Sucre. Al borde del camino Punilla-Chataquila, junto a gramineas y asteraceas.","-65.38333","-18.95",NA,NA,"3200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2011-03-23 19:42:00-03","MO","MOBOT","3250163","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","H. Huaylla (HSB)","Martha Serrano|S. P. Churchill|Jeaneth Villalobos|E. Portal|R. León","Serrano 5107","2004","11","12","Bolivia","Tarija","Arce","Mun. Padcaya. Reserva Nacional de Flora y Fauna Tariquia. Abajo Campamento Potreros Bosque de Myrtaceas (Myrcianthes callicoma, Myrcianthes pseudomato) y Podocarpus parlatorei. En paredes empinadas Chusquea spp. En el angosot de la Quebrada La Escalera. Piso montano Tucumano-Boliviano. 7565186 S 334376 W.",NA,NA,NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2010-04-23 20:37:00-03","MO","MOBOT","3258554","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Angel L. Cabrera|Silvia M. Botta|Ana M. Cialdella|A.D. Rotman","Cabrera 32118","1980",NA,NA,"Argentina","Jujuy","Ledesma","Parque Nacional Calilegua Parque Nacional Calilegua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2014-03-26 20:24:00-03","MO","MOBOT","3258735","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. DeVore","I.M. Vavrek","Vavrek 298","1981","8","22","Paraguay","Central",NA,"Nemby. Calle a Pozo de Senasa, suelo arenoso, al costado del camino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-03-21 13:03:00-03","MO","MOBOT","3258813","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. DeVore","Jim Conrad","Conrad 2595","1974","2","7","Argentina","Tucumán",NA,"Roadside 1-5 km south of Anta Muerta on the road to Villa Nougues",NA,NA,NA,NA,"1200.00000000","1250.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"281","2011-07-15 08:20:00-03","MO","MOBOT","3258899","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. DeVore","Per Dusén","Dusén 7952","1909","4","10","Brazil","Paraná",NA,"Ponta Grossa, in ruderatis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"282","2011-02-27 08:20:00-03","MO","MOBOT","3258983","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. DeVore","Arturo E. Burkart|Nélida M. Bacigalupo","Burkart 21435","1960",NA,NA,"Argentina",NA,NA,"Entre Rios: Dpto. La Paz puerto Soto, sobre el A aragua, Estancai la Invernada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2009-10-14 13:50:00-03","MO","MOBOT","3259098","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. Devore","Leslie R. Landrum","Landrum 5781","1987","12","26","Argentina","Tucumán","Monteros","km 39-41 on road from Acheral to Tafi del Valle. Mixed evergreen and deciduous forest Crinodendron. Large herb with white flowers. Involucre spiny.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2011-03-01 10:04:00-03","MO","MOBOT","3259274","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie l. DeVore","Balduino Rambo","Rambo 34944","1947",NA,NA,"Brazil","Rio Grande do Sul",NA,"Fazenda B. Velho, Bom Jesus, In campo subhunido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2013-08-23 04:12:00-03","MO","MOBOT","3259391","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. Devore","Arturo E. Burkart","Burkart 15583","1945",NA,NA,"Argentina",NA,NA,"Prov Entre Rios: Delta del Parana, Islas de San Nicolas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2012-04-13 09:00:00-03","MO","MOBOT","3259629","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. Devore","Lyman B. Smith|Roberto M. Klein","Smith 13452","1964","12","3","Brazil","Santa Catarina",NA,"Mun Agua Doce: bog, by small river, Campos de Palmas 28.5 km southeast of Horizonte (Parana)","-51.41666","-26.75",NA,NA,"1000.00000000","1200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-03-22 15:28:00-03","MO","MOBOT","3259744","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. DeVore","David S. Seigler|Antonio C. Krapovickas","Seigler 10132","1976","11","18","Argentina","Corrientes",NA,"Pcia. Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","3260035","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. DeVore","Balduino Rambo","Rambo 44551","1949",NA,NA,"Brazil",NA,NA,"Rio Grande do Sul, Lagoa dos Barros p.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2010-06-18 17:06:00-03","MO","MOBOT","3260111","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. Devore","Arturo E. Burkart","Burkart 10450","1940",NA,NA,"Argentina","Córdoba",NA,"Pampa de achala.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2010-04-13 15:03:00-03","MO","MOBOT","3260423","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. Devre","C. Dlouby|F. Javier Fernández Casas","Dlouby 7671","1982",NA,NA,"Paraguay","Central",NA,"Campo Grande, cerca del Aeropuerto, en cunetas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","3260585","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. DeVore","Émile Hassler","Hassler 12313","1913",NA,NA,"Paraguay","Central",NA,"in regione lacus Ypacaray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2010-01-29 20:51:00-02","MO","MOBOT","3260995","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. Devore","W.G. Herter","Herter 86","1926","12",NA,"Uruguay","San José",NA,"Barra Camp. Aren. Subhumid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2015-08-23 05:45:00-03","MO","MOBOT","3261142","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. De Vore","S.A. Renvoize","Renvoize 2867","1978","10","3","Uruguay",NA,NA,"Entre Rios, Concordia. Salto Grande, R. Casa de Piedra. Riverbank cleared of scrub; gravel and mud with standing water 15m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"294","2013-08-23 04:12:00-03","MO","MOBOT","3261428","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Lázaro J. Novara","Novara 1962","1981",NA,NA,"Uruguay","Salto",NA,"Dpto Capital. Proximo a la retenda de Limache. Av. Tavella y Av. Chile.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2012-05-02 08:51:00-03","MO","MOBOT","3262052","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","J. Fernandez Casa IX.","F. Javier Fernández Casas","Fernández Casas 3520","1980","9",NA,"Paraguay","Paraguarí",NA,"entre Carapegua y Achay, en un prado algo humedo proximo a unas casas,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"296","2010-04-14 18:01:00-03","MO","MOBOT","3262415","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. DeVore","Thomas Morong","Morong 2","1888",NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2012-04-11 10:57:00-03","MO","MOBOT","3263261","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. Devore","A.M. Ruiz Huidobro","Huidobro 3107","1946",NA,NA,"Brazil","Paraná",NA,"Entre Rios Tezanos Pinto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2009-05-15 11:32:00-03","MO","MOBOT","3263296","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. Devore","Pedro Jörgensen","Jörgensen 2351",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2011-04-03 17:16:00-03","MO","MOBOT","3263572","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Melanie L. Devore","Carmen L. Cristóbal|et al.","Cristóbal 1557","1977",NA,NA,"Argentina","Corrientes","Sauce","Rio Guayquiraro, 18 km S de Sauce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2012-02-29 13:41:00-03","MO","MOBOT","2425872","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Salgado, C. R.","C. Salgado","Salgado 79","1998","8","22","Argentina","Corrientes","Bella Vista","Desmochado 4ta Sección, al S de Bella Vista, 2,5 km al W de ruta 123","-59.5077","-28.5077",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2015-02-10 05:56:00-02","MO","MOBOT","1967555","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","M. Nee (NY)","R.N. Ledezma|et al.","Ledezma 711","2004","4","10","Bolivia","Santa Cruz","Manuel Maria Caballero","Siberia entre el Empalme y el Astillero. Bosque Nublado intervenido por la agricultura.","-64.69277","-17.84388",NA,NA,"2850.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"302","2020-08-31 08:53:14-03","INPA","INPA","114353","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Tressens, SG","1783","1981","12","07","Argentina","Santo Tomé","Corrientes","Establecimento Las Marias. En cultivo de yerba mate.",NA,NA,NA,NA,NA,NA,NA,"INPA0114353","INPA0114353 INPA0114353_e","Dicotyledon Asterids","Asterales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-08-31 08:53:14-03","INPA","INPA","142854","S","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","M.S.","Sobral, MEG","4498","1985","10",NA,"Brasil","Rio Grande do Sul","Alegrete","Capão do Angico, Capão do Angico.","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,"INPA0142854","INPA0142854 INPA0142854_e","Dicotyledon Asterids","Asterales","Southern America",NA,"1985","89305","auto",NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-06-25 16:06:11-03","FUVATES","HVAT","2692","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","I. Boldrini","E. Freitas","672","2009","08","30","Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã.","-51.023333","-30.081111","-51º1'24''W","-30º4'52''S",NA,NA,"Área de campo nas proximidades da Lagoa Negra","HVAT00002692",NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,"11","16",NA,NA,NA,NA
"305","2019-11-07 11:44:07-03","FUVATES","HVAT","2630","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","I. I. Boldrini","J. O. da Silva","s.n.","2011","11","11","Brasil","Rio Grande do Sul","Tramandaí","Dunas da praia.","-50.125","-29.988611","-50º7'30''W","-29º59'19''S",NA,NA,"Herbácea; Dunas da planicie costeira","HVAT00002630",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,"01","12",NA,NA,NA,NA
"306","2021-01-26 14:12:30-03","CPACT","ECT","1018","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","G.Heiden","G.Heiden; G.Heiden","1132","2009","11","01","Brasil","Rio Grande do Sul","São Lourenço do Sul","Praia da Barrinha. Margens da Laguna dos Patos. Campos de clima temperado (pampas), solo arenoso de influência lacustre. Nome comum: carrapicho-da-praia.","-51.955833","-31.361944","51º57'21''W","31º21'43''S","4","4",NA,"ECT0001018","ECT0001018","Embryophyta",NA,NA,NA,"2019",NA,NA,NA,NA,"03","11",NA,NA,NA,NA
"307","2021-03-01 11:47:06-03","UFPE","UFP","24734","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Sobral, M","Santos, IA","s.n.","1991","12","15","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Solo arenoso, campo sujo e pastagem.","UFP024734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-09-25 10:35:58-03","UFPE","UFP","69014","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.","Gonzatti, F","Gonzatti, F","155","2011","10","22","Brasil","Rio Grande do Sul","Palmras do Sul",NA,NA,NA,NA,NA,"10","10","Em vegetação do campo - Junto à restinga.","UFP069014",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,"02",NA,NA,NA,NA,NA
"309","2020-09-12 05:00:02-03","US","US","1055391","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","laxa","Acicarpha laxa","R.E. Fr.",NA,"R. E. Fries","1233","1902","2","6","Bolivia","Tarija",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00147174",NA,NA,"Calycerales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,"Isosyntype",NA
"310","2020-09-12 05:00:02-03","US","US","1705711","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"W. A. Archer","4279","1936","10","31","Brazil","Rio Grande do Sul",NA,"Near pelotas",NA,NA,NA,NA,NA,NA,NA,"US00053138","US00053138_01",NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"311","2020-09-12 05:00:02-03","US","US","2250854","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"Collector unknown","5342","1955","4",NA,"Bolivia",NA,NA,"Taeacoma-Sarecaja-La Paz",NA,NA,NA,NA,"3500","3500",NA,"US00053063",NA,NA,"Calycerales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"312","2020-09-12 05:00:02-03","US","US","2198003","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"A. L. Cabrera","11644","1954","10","8","Argentina","Corrientes","Mburucuyá","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"US00053107",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"313","2020-09-12 05:00:02-03","US","US","1706532","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"M. Fruchard","s.n.","1867","11","12","Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00053124",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"314","2020-09-12 05:00:02-03","US","US","2614197","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"J. J. Soukup","6327","1969","1","24","Peru","Cusco","Cusco","Sacsayhuaman",NA,NA,NA,NA,NA,NA,NA,"US00053068","US00053068_01",NA,"Calycerales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"315","2020-09-12 05:00:02-03","US","US","1934899","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"Collector unknown","99633","1946","12",NA,"Uruguay","Paysandú",NA,"Lehmkamp",NA,NA,NA,NA,NA,NA,NA,"US00053128",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"316","2020-09-12 05:00:02-03","US","US","2122191","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"T. M. Pedersen","50","1947","11","11","Argentina",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"US00053101",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"317","2020-09-12 05:00:02-03","US","US","1185840","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"E. Hassler","12313","1913","10",NA,"Paraguay",NA,NA,"Ypacaray region",NA,NA,NA,NA,NA,NA,NA,"US00053122",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"318","2020-09-12 05:00:02-03","US","US","2268070","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"L. B. Smith & R. M. Klein","11367","1957","2","18","Brazil","Santa Catarina","Joaçaba","Campo, campos of palmas w of cacador","-51.5046997070312","-27.1781005859375",NA,NA,"1000","1200",NA,"US00053134","US00053134_01",NA,"Calycerales","South America",NA,NA,"18588","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"319","2020-09-12 05:00:02-03","US","US","2251306","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"L. B. Smith","7681","1956","11","17","Brazil","Santa Catarina","Bom Retiro","Bog, fazenda campo dos padres","-49.489200592041","-27.7971992492676",NA,NA,"1650","1650",NA,"US00053120","US00053120_01",NA,"Calycerales","South America",NA,NA,"35974","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"320","2020-09-12 05:00:02-03","US","US","2640990","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"T. M. Pedersen","9215","1969","10","9","Argentina","Corrientes","Santo Tomé","Garruchos",NA,NA,NA,NA,NA,NA,NA,"US00053106",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"321","2020-09-12 05:00:02-03","US","US","701416","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"O. Kuntze","92",NA,NA,NA,"Argentina",NA,NA,"Ceres",NA,NA,NA,NA,NA,NA,NA,"US00053110",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"322","2020-09-12 05:00:02-03","US","US","3311369","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"A. Butzke","10752","1994","11","25","Brazil","Rio Grande do Sul",NA,"Erechim, chacara do seminario",NA,NA,NA,NA,NA,NA,NA,"US00507181","US00507181_01",NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"323","2020-09-12 05:00:02-03","US","US","2548353","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"R. Reitz & R. M. Klein","17787","1965","12","16","Brazil","Paraná","Guarapuava","Fazenda campo real","-51.4580993652344","-25.395299911499",NA,NA,"1000","1000",NA,"US00053136","US00053136_01",NA,"Calycerales","South America",NA,NA,"53832","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"324","2020-09-12 05:00:02-03","US","US","1418765","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"N. L. Britton & H. H. Rusby","1789",NA,NA,NA,"Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,NA,"US00053070","US00053070_01",NA,"Calycerales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"325","2020-09-12 05:00:02-03","US","US","2548316","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"L. B. Smith & R. M. Klein","13271","1964","11","14","Brazil","Santa Catarina","Xanxerê","Pasture, rio xanxere","-52.4042015075684","-26.8768997192383",NA,NA,"700","700",NA,"US00053137","US00053137_01",NA,"Calycerales","South America",NA,NA,"16278","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"326","2020-09-12 05:00:02-03","US","US","2123802","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"R. Aguilar","1287","1948","9","15","Argentina","Chaco",NA,"Dept. Resistencia (?), Margarita Belen",NA,NA,NA,NA,NA,NA,NA,"US00053102",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"327","2020-09-12 05:00:02-03","US","US","1954542","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"R. Reitz","2702","1948","12","22","Brazil","Santa Catarina",NA,"Campo dos padres",NA,NA,NA,NA,NA,NA,NA,"US00053130","US00053130_01",NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"328","2020-09-12 05:00:02-03","US","US","1591959","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"S. Venturi","9970","1929","12","19","Argentina","Salta","Guaeleipas","Aleusauia",NA,NA,NA,NA,"1300","1300",NA,"US00053073",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"329","2020-09-12 05:00:02-03","US","US","2432830","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"T. M. Pedersen","5241","1959","10","27","Argentina","Corrientes","Mburucuyá","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"US00053105",NA,NA,"Calycerales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"330","2020-09-12 05:00:02-03","US","US","2251469","PreservedSpecimen","Plantae","Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides",NA,NA,"L. B. Smith & R. Reitz","8929","1956","12","20","Brazil","Santa Catarina","Pôrto União","S of matos costa on road to calmon","-51.0783004760742","-26.2381000518799",NA,NA,"900","1100",NA,"US00053133","US00053133_01",NA,"Calycerales","South America",NA,NA,"41804","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
