"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet"
"940","2019-03-29 10:41:44-03","UFSM","HDCF","5556","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Longhi, S. J.","2005","05","09","Longhi, S. J.","2005","05","09","Brasil","Rio Grande do Sul","Montenegro",NA,"-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Polo Petroquímico, levantamento Masisa",NA,NA,NA,NA,"América",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"941","2019-03-29 10:41:44-03","UFSM","HDCF","5790","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Scipioni, M. C.","2007","10","01","Scipioni, M. C.","2007","10","01","Brasil","Rio Grande do Sul","Santa Maria","Viveiro Florestal","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"942","2019-03-29 10:41:44-03","UFSM","HDCF","4062","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Machado, P. F. S.","1989","09",NA,"Brasil","Rio Grande do Sul","São Francisco de Assis","Perau São Xico","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA
"943","2016-09-05 16:03:41-03","UFSM","HDCF","12","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Longhi, S. J.; Marchiori, J. N.",NA,NA,NA,"Longhi, S. J.","1980","11","06","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,NA,NA,NA,"5",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2019-03-29 10:41:44-03","UFSM","HDCF","5933","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Souza, D. B.","2009","02","13","Souza, D. B.","2009","02","13","Brasil","Rio Grande do Sul","Santa Maria","Fepagro","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Trabalho Danilo Boanerges da Souza",NA,NA,NA,NA,"América",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"945","2019-03-29 10:41:44-03","UFSM","HDCF","764","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Longhi, S. J.","1989","10","22","Marchiori, J. N. C.","1982","10","21","Brasil","Rio Grande do Sul","Santiago","Pilão d'água","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,"Crescendo junto de HDCF 763, próximo a uma torrente",NA,NA,NA,NA,"América",NA,NA,NA,NA,"56006","auto",NA,NA,NA,NA,NA,NA
"946","2016-09-05 16:03:41-03","UFSM","HDCF","402","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Longhi, S. J.","1979","10","15","Longhi, S. J.; Marchiori, J. N. C.","1979","10","12","Brasil","Paraná","Curitiba","Parque Pinheiros","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"87",NA,"América",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"947","2016-09-05 16:03:41-03","UFSM","HDCF","2210","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Marchiori, J. N. C.","1986","03","21","Marchiori, J. N. C.","1986","01","14","Brasil","Rio Grande do Sul","Lavras do Sul",NA,"-53.8950004577637","-30.8131008148193",NA,NA,NA,NA,NA,NA,NA,"258",NA,"América",NA,NA,NA,NA,"76406","auto",NA,NA,NA,NA,NA,NA
"948","2019-03-29 10:41:44-03","UFSM","HDCF","1771","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Marchiori, J. N. C.","1985","07","20","Marchiori, J. N. C.","1985","07","20","Brasil","Rio Grande do Sul","Pinheiro Machado","Pedras Altas","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"Madeira coletada",NA,NA,NA,NA,"América",NA,NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA
"949","2019-03-29 10:41:44-03","UFSM","HDCF","4043","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Machado, P. F. S.","1990","02","02","Brasil","Rio Grande do Sul",NA,"Jacaquá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2016-09-05 16:03:41-03","UFSM","HDCF","1424","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Longhi, S. J.",NA,NA,NA,"Longhi, S. J.","1983","10","04","Brasil","Rio Grande do Sul","Santa Maria","Campus UFSM","-53.717086","-29.717328","-53.717086","-29.717328",NA,NA,NA,NA,NA,"440",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","2016-09-05 16:03:41-03","UFSM","HDCF","952","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Longhi, S. J.","1982","01","11","Brasil","Rio Grande do Sul","Canguçu","São João (III Distrito)","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"Inventário de nativas (am. 1)",NA,NA,"223",NA,"América",NA,NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA
"952","2019-03-29 10:41:44-03","UFSM","HDCF","888","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Marchiori, J. N. C.","1981","10","29","Brasil","Rio Grande do Sul","Júlio de Castilhos","Val de Serra","-53.6817016601562","-29.226900100708",NA,NA,NA,NA,"Inventário de nativas (am. 31/8)",NA,NA,NA,NA,"América",NA,NA,NA,NA,"41205","auto",NA,NA,NA,NA,NA,NA
"953","2016-09-05 16:03:41-03","UFSM","HDCF","851","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Longhi, S. J.; Marchiori, J. N. C.","1981","10","15","Brasil","Rio Grande do Sul","Santiago","Ernesto Alves","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,"Inventário de nativas (am. 14/129). Floresta seca",NA,NA,"200",NA,"América",NA,NA,NA,NA,"56006","auto",NA,NA,NA,NA,NA,NA
"954","2016-09-05 16:03:41-03","UFSM","HDCF","439","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Longhi, S. J.","1976","11","16","Longhi, S. J.; Marchiori, J. N. C.","1976","11","12","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,NA,NA,NA,"92",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2019-03-29 10:41:44-03","UFSM","HDCF","1600","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Marchiori, J. N. C.","1985","04","01","Marchiori, J. N. C.","1985","02","10","Brasil","Rio Grande do Sul","Pinheiro Machado","Pedras Altas","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"Com frutos maturos",NA,NA,NA,NA,"América",NA,NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA
"956","2016-09-05 16:03:41-03","UFSM","HDCF","438","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Longhi, S. J.","1975","04","14","Longhi, S. J.","1975","04","12","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,NA,NA,NA,"91",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2018-09-12 14:48:37-03","UNIOESTE","UNOP","2463","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Cordeiro, J.","2016","02","26","Escher, A.R.; Jesus, C.S.; Souza, T.; Jesus, C.S.; Souza, T.","2015","11","13","Brasil","Paraná","Santa Tereza do Oeste","Limite Leste PN Iguaçu. APP rio Gonçalves Dias (margem esquerda). Transição FOM-FES. P12-26.","-54.096161","-25.216419","-54.096161","-25.216419","566","566","Arbórea, altura estimada: 09 m.; CAP = 28 cm. Flores brancas. Frutos drupa esverdeados e imaturos.",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2019-03-11 15:36:37-03","UNIOESTE","UNOP","10006","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Conceição, L.H.S.M.; Rocha, L.C.F.","2019","02","28","Conceição, L.H.S.M.; Rocha, L.C.F.; Santos, A.C.; Quadros, J.C.; Kitamura, T.K.;; Rocha, L.C.F.; Santos, A.C.; Quadros, J.C.; Kitamura, T.K.; Morais, D.","2018","11","03","Brasil","Paraná","Santa Izabel do Oeste","Fragmento florestal em zona rural, propriedade privada","-53.4844017028809","-25.8211002349854",NA,NA,NA,NA,"Árvore cerca de 6 metros de altura, folhas cartáceas, discolores, flores brancas com as anteras amarelas.",NA,NA,"69",NA,NA,NA,NA,NA,NA,"22146","auto",NA,NA,NA,NA,NA,NA
"959","2018-09-12 14:48:37-03","UNIOESTE","UNOP","3260","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Cordeiro, J.","2013",NA,NA,"Caxambu, M.G.; et al.; et al.","2011","10","13","Brasil","Paraná","Balsa nova","Ponte dos Arcos","-49.806672","-25.551128","-49.806672","-25.551128","837","837","Árvore ca. 4 m. Flores e botões florais alvos. - Relevo: suave-ondulado - Vegetação: Floresta Ombrófila Mista Montana.",NA,NA,"3478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2016-04-07 14:03:44-03","UNIOESTE","UNOP","1729","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Borges, J.P.","2013","01",NA,"Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","2012","11","11","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbustiva, cerca de 1 m. Flores albas. Área 1, 329º indivíduo.",NA,NA,"88",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA
"961","2018-09-12 14:48:37-03","UNIOESTE","UNOP","3253","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Cordeiro, J.; Barboza, E.","2013",NA,NA,"Caxambu, M.G.; Siqueira, E.L.; Siqueira, E.L.","2012","11","09","Brasil","Paraná","Guarapuava","Serra da Esperança - antiga estrada para Prudentópolis.","-51.256408","-25.372797","-51.256408","-25.372797","1236","1236","Arvoreta heliófita ca. 2,5 m. Flores com cálice verde e corola rosa. Relevo: ondulado - Vegetação: Floresta Ombrófila Mista Altomontana.",NA,NA,"4374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2018-09-12 14:48:37-03","UNIOESTE","UNOP","2462","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Cordeiro, J.","2016","02","26","Escher, A.R.; Jesus, C.S.; Souza, T.; Jesus, C.S.; Souza, T.","2016","03","05","Brasil","Paraná","Santa Tereza do Oeste","Limite Leste PN Iguaçu. APP rio Gonçalves Dias (margem esquerda). Transição FOM-FES. P14-07.","-54.095319","-25.216522","-54.095319","-25.216522","565","565","Arbórea, altura estimada: 10 m.; CAP = 62 cm. Flores brancas.",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2015-10-22 10:03:27-02","UNIOESTE","UNOP","1334","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Borges, J.P.","2012","09","06","Borges, J.P.; Simão, P.C.; Boff, L.; Fragoso, M.O.; Simão, P.C.; Boff, L.; Fragoso, M.O.","2012","05","09","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbustiva, cerca de 1 m. Flores albas. Área 1, 329º indivíduo.",NA,NA,"12",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA
"964","2020-08-31 08:55:04-03","INPA","INPA","132137","S","Plantae","Symplocaceae","Symplocos","parviflora","Symplocos parviflora","Benth.",NA,NA,NA,NA,"Sehnem, A","1946","09","30","Brasil","Rio Grande do Sul","Monte Negro","Linha Campestre",NA,NA,NA,NA,NA,NA,NA,"INPA0132137","INPA0132137 INPA0132137_e","2137",NA,"Southern America",NA,NA,"Dicotyledon Asterids","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"965","2020-08-31 08:55:04-03","INPA","INPA","88068","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, GG",NA,NA,NA,"Ferreira, LF","1973","11","24","Brasil","Pará","Curitiba","Bairro Alto, Bairro Alto.","-47","-1","-47","-1",NA,NA,NA,"INPA0088068","INPA0088068 INPA0088068_e","199",NA,"Southern America",NA,NA,"Dicotyledon Asterids","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"966","2020-08-31 08:55:04-03","INPA","INPA","132157","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A","1996","05",NA,"Sehnem, A","1950","12","19","Brasil","Rio Grande do Sul","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,NA,"900","900",NA,"INPA0132157","INPA0132157 INPA0132157_e INPA0132157_e1","5120",NA,"Southern America",NA,NA,"Dicotyledon Asterids","Ericales","76715","auto",NA,NA,NA,NA,NA,NA
"967","2021-01-10 20:43:22-03","INPA","INPA","279886","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Brotto, ML","2017","08","15","Ferreira, JA","2000","11","08","Brasil","Paraná","Ortigueira","Sitio do Cubines","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,"INPA0279886",NA,"FUEL30576",NA,"Southern America",NA,NA,"Dicotyledon Asterids","Ericales","46016","auto",NA,NA,NA,NA,NA,NA
"968","2020-08-31 08:55:04-03","INPA","INPA","97056","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A","1996","05",NA,"Hatschbach, GG","1978","11","14","Brasil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"INPA0097056","INPA0097056 INPA0097056_e INPA0097056_e1","41751",NA,"Southern America",NA,NA,"Dicotyledon Asterids","Ericales","12577","auto",NA,NA,NA,NA,NA,NA
"969","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","47834",NA,"Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","A. Bidá/XII-1992",NA,NA,NA,"E.P. Santos; H. Meneses & R. Anjos","1996","11","01","Brasil","Paraná","Quatro Barras","Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Árvore de 6m. Flores alvas, beira de mata. 1130m de altitude","MBML047834",NA,"142",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"970","2021-01-04 11:30:05-03","UEMA","SLUI","4357","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"R. Wasum","2006","01","19","Brasil","Paraná","São Mateus do Sul","Margem do Rio Potinga","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"SLUI004357",NA,"3515",NA,NA,NA,NA,"Angiospermae",NA,"31353","auto",NA,NA,NA,NA,NA,NA
"971","2021-01-09 21:48:56-03","UNICENTRO","HUCO","2538","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"SIlva, M.M.; et al.; et al.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Matheus, parcela 19","HUCO002538",NA,"s.n.",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"972","2021-01-09 21:48:56-03","UNICENTRO","HUCO","1376","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Blum, C.T.",NA,NA,NA,"Lantas, R.; Costa, J.M.; Costa, J.M.",NA,NA,NA,"Brasil","Paraná","Candói","Próximo a Indústia Santa Clara","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,"Arbóreo, 4 metros, frutos verdes e roxos; DESC: Arbóreo, 4 metros, frutos verdes e roxos","HUCO001376",NA,"s.n.",NA,NA,NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA,NA,NA
"973","2021-01-09 21:48:56-03","UNICENTRO","HUCO","2517","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"SIlva, M.M.; et al.; et al.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Matheus, parcela 19","HUCO002517",NA,"s.n.",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"974","2021-03-04 11:06:30-03","UFRB","HURB","19668","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Occhioni, P.","1972","11","26","Brasil","Paraná","Ponta Grossa","Estrada do Café; Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"RFA 13203.","HURB000019668",NA,"5344",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"975","2020-07-15 14:43:46-03","UNESP-RC","HRCB","43977","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","N.J. Jacquin","Rambo",NA,NA,NA,"Fr. Daniel","1954","09","19","Brasil","Rio Grande do Sul","Vale Veneto",NA,NA,NA,NA,NA,"90","90","arvore pequena, flor branca",NA,NA,"1279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","2017-11-24 14:12:33-02","UFLA","ESAL","20629","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Marcos E. G. Sobral",NA,NA,NA,"Silva, AC da",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista","São Sebastião da Bela Vista","-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA
"977","2017-11-24 14:12:33-02","UFLA","ESAL","20627","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","E. Van den Berg; Ana Carolina da Silva",NA,NA,NA,"Silva, AC da",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista","São Sebastião da Bela Vista","-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA
"978","2017-11-24 14:12:33-02","UFLA","ESAL","20630","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Marcos E. G. Sobral",NA,NA,NA,"Silva, AC da",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista","São Sebastião da Bela Vista","-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA
"979","2017-11-24 14:12:33-02","UFLA","ESAL","20628","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Marcos E. G. Sobral",NA,NA,NA,"Silva, AC da",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista","São Sebastião da Bela Vista","-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA
"980","2019-11-07 11:45:08-03","FUVATES","HVAT","5470","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","C. R. Orlandi","2017","09","07","C. R. Orlandi","2017","09","07","Brasil","Rio Grande do Sul","Pantano Grande","Vila Capivarita, Horto Florestal Tarumã.","-52.500833","-30.324722","-52º30'3''W","-30º19'29''S",NA,NA,"Arbórea; Mata de galeria dentro do Horto Florestal.","HVAT00005470",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2020-06-25 16:06:29-03","FUVATES","HVAT","4344","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","E. Valduga","2012","02","01","F. Marchett","2009","10","19","Brasil","Rio Grande do Sul","Veranópolis",NA,"-51.549444","-28.936111","-51º32'58''W","-28º56'10''S",NA,NA,"Doação do Herbário HUCS, registro HUCS 35579; Na borda da estrada","HVAT00004344",NA,"742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2019-11-07 11:45:08-03","FUVATES","HVAT","5439","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","C. R. Orlandi","2017","12","06","C. R. Orlandi","2017","12","06","Brasil","Rio Grande do Sul","Pantano Grande","Vila Capivarita, Horto Florestal Tarumã.","-52.481389","-30.321111","-52º28'53''W","-30º19'16''S",NA,NA,"Arbórea.; Mata de galeria dentro do Horto Florestal.","HVAT00005439",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2019-06-10 10:11:44-03","FZB-BH","BHZB","1614","S","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora",NA,"J.L.M. Aranha Filho","2013","12","10","Fiala, V.",NA,NA,NA,"Brasil","PR","Palmas","Fazenda Alegria","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"Doação: V. Fiala Anteriormente identificada como Ilex paraguariensis. Coleta em 15/04/1986 doação em 1992. <ll>dwc_commonname:</ll> Erva-mate",NA,NA,"19",NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA
"984","2021-01-26 14:13:01-03","CPACT","ECT","2409","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","S.F.Smith","2005","10","01","R.Wasum","2005","04","20","Brasil","Paraná","Mallet","Orla de mata. Coordenadas geográficas obtidas secundariamente. Sede do município.","-50.820833","-25.877778","50º49'15''W","25º52'40''S","901","901",NA,"ECT0002409","ECT0002409","2808",NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2021-01-26 14:13:01-03","CPACT","ECT","2408","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","S.F.Smith","2001","02","01","R.Wasum","2001","01","07","Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235 junto ao caminho - interior da mata. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-50.580556","-29.436667","50º34'50''W","29º26'12''S","880","880",NA,"ECT0002408","ECT0002408","881",NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2021-03-01 11:52:45-03","UFPE","UFP","24068","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Nilson, AD",NA,NA,NA,"Schlindwein, C","1989","11","16","Brasil","Rio Grande do Sul","Serra de Sudeste",NA,NA,NA,NA,NA,NA,NA,"Visitada por Xylocopa, Apis.; Cheiro forte. Vegetação arbustiva.; Rochas de Granito, solo de areia.","UFP024068",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2021-03-01 11:52:45-03","UFPE","UFP","27237","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G","1997",NA,NA,"Silva, JM; Soares, A; Maschio, W","1997","10","13","Brasil","Paraná","Nova Laranjeiras",NA,"-52.5414009094238","-25.3069000244141",NA,NA,NA,NA,"Mata degradada.; Árvore, 6 metros, flor alva.","UFP027237",NA,"2068",NA,NA,NA,NA,NA,NA,"38588","auto",NA,NA,NA,NA,NA,NA
"988","2020-09-12 05:00:02-03","US","US","3334401","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"A. Butzke & et al.","1995","11","14","Brazil","Rio Grande do Sul",NA,"RS - Erebango - BR 153.",NA,NA,NA,NA,"650",NA,NA,"US03136119","US03136119_01","11433",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"989","2020-09-12 05:00:02-03","US","US","1159742","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,NA,NA,"US03136152",NA,"6199",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"990","2020-09-12 05:00:02-03","US","US","3444268","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"R. Wasum","2001","11","18","Brazil","Rio Grande do Sul",NA,"RS - Mun. de São Francisco de Paula - RS 235 - km 68.","-50.6469","-29.3733",NA,NA,"830",NA,NA,"US03136137","US03136137_01","1237",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"991","2020-09-12 05:00:02-03","US","US","3277312","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"R. Wasum & et al.","1993","11","11","Brazil","Rio Grande do Sul",NA,"RS - Caxias do Sul - Jardim Botânico.",NA,NA,NA,NA,"750",NA,NA,"US03136124","US03136124_01","9570",NA,"South America",NA,NA,NA,"Ebenales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
