"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","infraspecificEpithet","typeStatus","individualCount"
"668","2020-07-23 12:21:39-03","CEPLAC","CEPEC","72111","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"A. M. de Carvalho","6318","1997",NA,"Brasil","Bahia",NA,NA,NA,NA,"J. H. L. El Ottra","02","12","UNA","-39.083333","-15.15","Reserva Biologica do Mico-leão. Entrada Km 46 BA-001 Ilheus/Una.",NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,"16/03/2011",NA,NA,NA,NA,NA
"669","2020-07-23 12:21:39-03","CEPLAC","CEPEC","137950","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"M. C. Weyland Vieira","2130",NA,NA,"Brasil","Minas Gerais",NA,"<ll>dwc_commonname:</ll>",NA,NA,"M. C. Weyland Vieira",NA,NA,"ALFENAS","-45.9472007751465","-21.42919921875",NA,NA,NA,"32044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-07-23 12:21:39-03","CEPLAC","CEPEC","145813","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"M. Gomes","134",NA,NA,"Brasil","Rio de Janeiro",NA,"<ll>dwc_commonname:</ll>",NA,NA,"M. Gomes",NA,NA,"rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-07-23 12:21:39-03","CEPLAC","CEPEC","82317","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora",NA,"W. Hoehne",NA,"1950",NA,"Brasil","São Paulo",NA,NA,NA,NA,"W. Hoehne","03","13","CAMPINAS","-47.060001373291","-22.8999996185303","Bosque dos Jequitibás.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,"30/12/1950",NA,NA,NA,NA,NA
"672","2020-07-23 12:21:39-03","CEPLAC","CEPEC","61257","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","simplicifolia","Galipea simplicifolia",NA,"J. G. Jardim","403","1986",NA,"Brasil","Bahia",NA,NA,NA,NA,"J. R. Pirani","04","09","EUNÁPOLIS","-39.521944","-16.4625","Entr. Km 22 Rod. p/ P. Seguro. 9,5Km da entr, Res. Brasil Holanda/S A.",NA,NA,NA,NA,NA,NA,"39W31'19","16S27'45",NA,"30/12/1994",NA,NA,NA,NA,NA
"673","2020-07-23 12:21:39-03","CEPLAC","CEPEC","107761","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","simplicifolia","Galipea simplicifolia",NA,"S. dos S. Lima","7","1999",NA,"Brasil","Bahia",NA,NA,NA,NA,"S. dos S. Lima","07","28","SANTA CRUZ CABRÁLIA","-39.016667","-16.266667","Extremo Sul. Mata cara-branca, projeto CEDRO.",NA,NA,NA,NA,NA,NA,"39W1'","16S16'",NA,"30/08/1999",NA,NA,NA,NA,NA
"674","2020-07-23 12:21:39-03","CEPLAC","CEPEC","125370","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","simplicifolia","Galipea simplicifolia",NA,"A. M. Amorim","7504",NA,NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll>",NA,NA,"M. Groppo",NA,NA,"NOVA VENÉCIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2020-07-23 12:21:39-03","CEPLAC","CEPEC","19228","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","simplicifolia","Galipea simplicifolia",NA,"R. M. Harley","18356","1977",NA,"Brasil","Bahia",NA,NA,NA,NA,"R. C. Kaastra","01","29","ITACARÉ","-39.016667","-14.316667","6Km SW cidade, Rod. p/ Ubaitaba.",NA,NA,NA,NA,NA,NA,"39W1'","14S19'",NA,"30/12/1981",NA,NA,NA,NA,NA
"676","2020-07-23 12:21:39-03","CEPLAC","CEPEC","61269","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","simplicifolia","Galipea simplicifolia",NA,"J. G. Jardim","415","1992",NA,"Brasil","Bahia",NA,NA,NA,NA,"J. R. Pirani","04","09","PORTO SEGURO","-39.325278","-16.4625","Entr. Km 22 Rod. p/ P. Seguro. 9,5Km da entr., Res. Brasil Holanda/S.A.",NA,NA,NA,NA,NA,NA,"39W19'31","16S27'45",NA,"30/12/1994",NA,NA,NA,NA,NA
"677","2009-11-26 13:55:37-02","INPA","INPAW","8288","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","Freitas, C.A.A.","82","1983",NA,"Brasil","Rond&#244;nia",NA,NA,NA,NA,NA,"02","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2020-11-19 14:06:32-03","Unimontes","MCMG","2997","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","A.St.Hil.) Engl.","NUNES,YRF |",NA,NA,NA,"Brasil","Minas gerais",NA,NA,NA,NA,"NUNES,YRF",NA,NA,"Lavras","-44.999698638916","-21.2453002929688","UFLAReserva florestal",NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-09-22 13:49:02-03","USP","SPFW","2525","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Melo Jr, J.C.F. Bartz, M.C.; Andreacci, F.; Garcia, R.J.F.; Cardim, R.H.H.","567","2006",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"J.R. Pirani/R.J.F. Garcia","10","23","Matozinhos","-44.018056","-19.482889",NA,"678","678",NA,NA,NA,NA,"44º01'05,0''W","19º28'58,4''S",NA,NA,NA,NA,NA,NA,NA
"680","2020-09-22 13:49:03-03","USP","SPFW","2713","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Melo Jr, J.C.F. Andreacci, F.; Weiers, M.; Cardim, R.H.H.; Garcia, R.J.F.","632","2007",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"R.J.F. Garcia/ J.R. Pirani","03","08","Matozinhos","-43.961111","-19.461944","Rio das Vellhas","653","653",NA,NA,NA,NA,"43º57'40''W","19º27'43''S",NA,NA,NA,NA,NA,NA,NA
"681","2020-09-22 13:49:03-03","USP","SPFW","2685","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Freire, G.Q. Nakamura, C.; Cardim, R.H.H.","244","2007",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"J.R. Pirani/ R.J.F. Garcia","02","02","Matozinhos","-43.964167","-19.458333",NA,"678","678",NA,NA,NA,NA,"43º57'51''W","19º27'30''S",NA,NA,NA,NA,NA,NA,NA
"682","2020-09-22 13:49:02-03","USP","SPFW","2683","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Freire, G.Q. Nakamura, C.; Cardim, R.H.H.","242","2007",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"J.R. Pirani/ R.J.F. Garcia","02","02","Matozinhos","-43.964167","-19.458333",NA,"678","678",NA,NA,NA,NA,"43º57'51''W","19º27'30''S",NA,NA,NA,NA,NA,NA,NA
"683","2021-04-08 17:13:12-03","UESB","HUESB","14312","S","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","Souza, A.J.S.; Moreira, R.S.; Silva, G.S.; Moreira, R.S.; Silva, G.S.","7","2019",NA,"Brasil","Bahia",NA,"Árvore, ca,12m. Folhas compostas, alternas. Flores em botões. Fruto imaturo, verde.; Mata decidual de Cipó.","HUESB000014312",NA,NA,"10","03","Itiruçu","-40.1355","-13.567797","Fazenda Lameirão","829","829",NA,NA,NA,NA,"-40.1355","-13.567797",NA,NA,NA,NA,NA,NA,NA
"684","2016-12-19 13:51:34-02","PERD","PERD","670","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Cordeiro, AM; Dias, LG","s.n.","2004",NA,"Brasil","MG",NA,"Arvoreta ca. 4m de alt., coletou-se somelete folhas pois a planta não tinha material fértil. Muriquis se alimentam da nervura principal da folha desta planta.",NA,NA,NA,"08","06","Marliéria","-42.7322006225586","-19.7122001647949","Parque Estadual do Rio Doce, Trilha da Lagoa Preta",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2020-11-12 17:03:15-03","UEL","FUEL","45164","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","Kotchetkoff-Henriques, O; Laguna, VG","612","2001",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Bernacci, LC; Kotchetkoff-Henriques, O","01","19","Ribeirão Preto","-47.848889","-21.225","Mata Santa Tereza, UTM 0204280 - 7650285",NA,NA,NA,NA,NA,NA,"-47.848889","-21.225",NA,NA,NA,NA,NA,NA,NA
"686","2020-11-12 17:03:15-03","UEL","FUEL","29254","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","Correa, PL","86","1985",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Aranha, C","10","28","Bauru","-49.060001373291","-22.3099994659424","Jardim Botânico de Bauru",NA,NA,"29186","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2020-11-12 17:03:15-03","UEL","FUEL","13853","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","Bernacci, LC","s.n.","1989",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Groppo, M","05","05","Campinas","-47.060001373291","-22.8999996185303","Fazenda Sao Vicente",NA,NA,"23900","auto","2009",NA,NA,NA,"05",NA,"28",NA,NA,NA,NA
"688","2020-11-12 17:03:15-03","UEL","FUEL","38580","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","Engl.","Souza, VC; et al.","9742","1996",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Pirani, JR","01","08","Restinga","-47.4799995422363","-20.6000003814697","Estrada Batatais-Franca (SP334), Km373, Km373 Franca (SP334)",NA,NA,"17863","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2020-11-12 17:03:15-03","UEL","FUEL","38788","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Rutaceae","Galipea","simplicifolia","Galipea simplicifolia","(Nees & Mart.) Engl.","Pirani, JR; et al.","5367","2004",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Pirani, JR","03","31","Cristália","-42.8622016906738","-16.8003005981445","Fazenda Cabral",NA,NA,"30029","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-11-01 15:10:03-03","UnB","UB","37437","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Ramos, PCM","CIPLAN1027","1988","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Incógnito","01",NA,"Sobradinho","-47.876389","-15.583333","FERCAL",NA,NA,NA,NA,NA,NA,"-47.876389","-15.583333",NA,NA,NA,NA,NA,NA,NA
"691","2019-11-01 15:10:03-03","UnB","UB","37357","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Irwin, HS","34298","1972","Southern America","Brasil",NA,NA,NA,NA,NA,"Pirani, JR","01","16",NA,NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-11-01 15:10:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","El Ottra, JHL","84","2010","Southern America","Brasil","Rio de Janeiro",NA,"Árvore ca. 5m Folhas discolores. Frutos maduros verdes, frutos velhos marrons; Mata Atlântica de encosta",NA,NA,"Pirani, JR","10","09","Niterói","-43.022694","-22.969389","Parque Estadual da Serra da Tiririca. Trilha para o Alto Mourão","333","333",NA,NA,"2010",NA,"-43.022694","-22.969389","10",NA,"11",NA,NA,NA,NA
"693","2019-11-01 15:10:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Hoehne, W","s.n.","1950","Southern America","Brasil","São Paulo",NA,"Mata do Bosque dos Jequitibás",NA,NA,NA,"03","13","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2019-11-01 15:10:03-03","UnB","UB","165273","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Hoehne, W","SPF12776","1950","Southern America","Brasil","São Paulo",NA,"Flores alvas.",NA,NA,NA,"03","13","Campinas","-47.060001373291","-22.8999996185303","Mata do Bosque jequitibás.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2019-11-01 15:10:03-03","UnB","UB","37356","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Anderson, WR","6358","1973","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Pirani, JR","03","05",NA,NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2019-11-01 15:10:03-03","UnB","UB","110401","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Ramos, PCM","CIPLAN605","1987","Southern America","Brasil","Distrito Federal",NA,"Material testemunho da tese de mestrado de Paulo Cezar Mendes Ramos, Pós-graduação em Ecologia. Universidade de Brasília (disponível na Biblioteca Central da UnB).; Floresta mesofítica semi-decídua.",NA,NA,"Proença, CEB","11","26","Brasília","-47.876389","-15.583333","Região da Fercal. 30km ao N de Brasília","900","950",NA,NA,NA,NA,"-47.876389","-15.583333",NA,NA,NA,NA,NA,NA,NA
"697","2019-11-01 15:10:03-03","UnB","UB","204167","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Faria, JEQ","3952","2014","Southern America","Brasil","Goiás",NA,"Arvoreta 2,5m. Flor branca. Botão branco; Mata de galeria",NA,NA,"Pirani, JR","03","17",NA,"-48.4935","-15.4749","Parque Estadual dos Pirineus, entrada por Cocalzinho","1313","1313",NA,NA,"2017",NA,"-48.4935","-15.4749","02",NA,NA,NA,NA,NA,NA
"698","2019-11-01 15:10:03-03","UnB","UB","215839","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Faria, JEQ; Soares-Silva, LH; Silva Júnior, MC","5170","2015","Southern America","Brasil","Goiás",NA,"Arvoreta ca. 2 m de altura, frutos imaturos verdes e maduros castanhos claros; Mata de galeria",NA,NA,"Pirani, JR","10","04","Cocalzinho de Goiás","-48.826389","-15.797222","Margem da estrada que atravessa o a Serra dos Pireneus, indo de Pirenópolis para Cocalzinho de Goiás, dentro do Parque Estadual dos Pireneus, próximo aos Três Picos","1298","1298",NA,NA,"2009",NA,"-48.826389","-15.797222",NA,NA,NA,NA,NA,NA,NA
"699","2019-11-01 15:10:03-03","UnB","UB","37354","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Kirkbride Junior, JH","3285","1980","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Pirani, JR","02","06","Goiás","-50.116667","-15.9","Fazenda das Esmeraldas, Córrego Paciência",NA,NA,NA,NA,"1995",NA,"-50.116667","-15.9",NA,NA,NA,NA,NA,NA,NA
"700","2019-11-01 15:10:03-03","UnB","UB","37355","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Anderson, WR","7781","1973","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Pirani, JR","03","23",NA,NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2019-11-01 15:10:03-03","UnB","UB","37358","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Irwin, HS","19139","1968","Southern America","Brasil",NA,NA,NA,NA,NA,"Pirani, JR","01","24",NA,NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2019-11-01 15:10:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Mello-Silva, R; Lopes, JC; Soares, PC; Faria, LAS","3572","2012","Southern America","Brasil","Rio de Janeiro",NA,"Arvoreta ca. 3-4 m alt., na orla e no interior da mata. Grande população. Folhas concolores com nervura central na face abaxial mais clara e brilhante. Frutos imaturos verdes; Mata atlântica degradada, mas com algumas grandes árvores como jequitibás",NA,NA,"Pirani, JR","09","05","Vassouras","-43.461694","-22.233833","Andrade Pinto. Fazenda Ubá (Locus classicus de A.F.C.P. Saint-Hilaire). Mata do Niemeyer","327","327",NA,NA,"2012",NA,"-43.461694","-22.233833",NA,NA,NA,NA,NA,NA,NA
"703","2019-11-01 15:10:03-03","UnB","UB","165270","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Irwin, HS; Harley, RM; Onishi, E","30588","1971","Southern America","Brasil","Minas Gerais",NA,"Shrub to ca. 1.5m tall. Corolla white.; Gallery woods, near riacho. Cut-over woodland.",NA,NA,"Pirani, JR","01","17","Belo Horizonte","-43.937801361084","-19.9207992553711","Serra do Espinhaço. Ca. 34km E of Belo Horizonte, road (BR-31) to Rocas Novas.","1500","1500","17082","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2019-11-01 15:10:03-03","UnB","UB","165272","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Heringer, EP","9347",NA,"Southern America","Brasil","Minas Gerais",NA,"Árvore.",NA,NA,"Pirani, JR",NA,NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,"26090","auto","2000",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA
"705","2019-11-01 15:10:03-03","UnB","UB","165271","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Heringer, EP","6814","1959","Southern America","Brasil","Minas Gerais",NA,"Veneno para o gado quando as folhas estão secas.",NA,NA,"Pirani, JR","03","05","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,"26090","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2019-05-06 12:02:18-03","UFU","HUFU","14710","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Mota, A.L.P.","1661","1993",NA,"Brasil","Minas Gerais",NA,"Árvore, ca. 4,5 m. Frutos imaturos verdes.","HUFU00024257","HUFU00024257",NA,"05","19","Araguari","-48.187198638916","-18.6471996307373","Vale do Rio Araguari, Triangulo Mineiro. Área 28.",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2019-05-06 12:02:18-03","UFU","HUFU","73312","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Hoehne, W.","s.n.","1950",NA,"Brasil","São Paulo",NA,"Floes alvas","HUFU00070097",NA,NA,"03","13","Campinas","-47.060001373291","-22.8999996185303","Mata do Bosque dos Jequitibás",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2019-05-06 12:02:18-03","UFU","HUFU","56106","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Parcelas Permanentes em Floresta Estacional Semidecidual - PPFES","292","2007",NA,"Brasil","Minas Gerais",NA,"Árvore, ca. 10 m.; Floresta estacional semidecidua.","HUFU00024256","HUFU00024256",NA,"09",NA,"Uberaba","-48.036667","-19.676389","Fazenda Sucupira - Caçú",NA,NA,NA,NA,NA,NA,"-48.036667","-19.676389",NA,NA,NA,NA,NA,NA,NA
"709","2019-05-06 12:02:18-03","UFU","HUFU","14669","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Mota, A.L.P.","1658","1993",NA,"Brasil","Minas Gerais",NA,"Arvoreta, ca. 3 m. Frutos imaturos verdes.","HUFU00024260","HUFU00024260",NA,"05","13","Araguari","-48.187198638916","-18.6471996307373","Vale do Rio Araguari, Triangulo Mineiro. Área 28.",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-05-06 12:02:18-03","UFU","HUFU","15198","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Mota, A.L.P.","2149","1994",NA,"Brasil","Minas Gerais",NA,"Arvoreta, ca. 4 m. Botões florais creme.","HUFU00024262","HUFU00024262",NA,"02","02","Araguari","-48.187198638916","-18.6471996307373","Vale do Rio Araguari, Triangulo Mineiro. Área 28.",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-05-06 12:02:18-03","UFU","HUFU","14596","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Mota, A.L.P.","1511","1992",NA,"Brasil","Minas Gerais",NA,"Arvoreta, ca. 4 m. Flores brancas.","HUFU00024261","HUFU00024261",NA,"12","03","Araguari","-48.187198638916","-18.6471996307373","Vale do Rio Araguari, Triangulo Mineiro. Àrea 28.",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2019-05-06 12:02:18-03","UFU","HUFU","36721","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Assis, L.C.S.","437","2002",NA,"Brasil","Minas Gerais",NA,"Árvore, ca. 4 m. Flores alvas.; Interior da mata.","HUFU00024259","HUFU00024259","Pirani, J.R.","02","14","Barroso","-43.9757995605469","-21.1868991851807","Mata do Baú",NA,NA,"7934","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2019-05-06 12:02:18-03","UFU","HUFU","35472","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Kuhlmann, M.","3962","1956",NA,"Brasil","São Paulo",NA,"Arbusto ou pequena árvore.","HUFU00024270","HUFU00024270","Pirani, J.R.","10","05","Anhembí","-48.1199989318848","-22.7800006866455","Fazenda Barreiro Rico",NA,NA,"25656","auto","1994",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"714","2019-05-06 12:02:18-03","UFU","HUFU","16912","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Mantovani, W.; Catharino, E.L.M.","3566","1985",NA,"Brasil","São Paulo",NA,NA,"HUFU00024258","HUFU00024258","Mantovani, W.","08","29","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,NA,"12906","auto","1985",NA,NA,NA,"08",NA,"29",NA,NA,NA,NA
"715","2019-05-06 12:02:18-03","UFU","HUFU","12384","S","Plantae",NA,NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","Schult.","Mota, A.L.P.; et al.","1661","1993",NA,"Brasil","Minas Gerais",NA,"Casca externa lisa esverdeada, casca interna esbranquiçada, alburno creme com frutos imaturos verdes.; Mata.","HUFU00024264","HUFU00024264",NA,"05","19","Araguari","-48.187198638916","-18.6471996307373","Vale do Rio Araguari, Triangulo Mineiro. Mata Edson Mendes.",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2019-05-06 12:02:18-03","UFU","HUFU","16904","S","Plantae",NA,NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","Schult.","Picinato, N.C.","s.n.","1990",NA,"Brasil","São Paulo",NA,"Arbóreo de coloração verde.","HUFU00024265","HUFU00024265","Pirani, J.R.","09","15","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,NA,"24390","auto","1993",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"717","2019-05-06 12:02:18-03","UFU","HUFU","16945","S","Plantae",NA,NA,"Rutaceae","Galipea","multiflora","Galipea multiflora","Schult.","Lima, S.A.","s.n.","1990",NA,"Brasil","São Paulo",NA,"Arbóreo de coloração verde.","HUFU00024266","HUFU00024266","Pirani, J.R.","09","15","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,NA,"24390","auto","1993",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"718","2020-08-20 15:00:27-03","UFSC","FLOR","36527","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Kirizawa, M.; Sugiyama, M.; Ribeiro, E.C.L.F. & Shu, E.P.","1147","1984",NA,"Brasil","São Paulo",NA,"árvore, flor branca, 2,5m altura. Flores com odor adocicado","FLOR0036527",NA,NA,"01","17","Mogi Guaçu","-46.9421997070312","-22.372200012207","Vila Pádua Sales, Fazenda Campininha.",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
