"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount"
"97","2020-12-21 16:26:31-03","MBM","MBM","216713","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","1960",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Colônia Orleans","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM216713",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:26:31-03","MBM","MBM","297663","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne",NA,"Gottsberger, G.; et al.; et al.","128","1986","03","03","Southern America","Brazil","Minas Gerais","Indianópolis","Fazenda Bela Tanda","-47.9169006347656","-19.0386009216309",NA,NA,NA,NA,"MBM297663","MBM297663",NA,NA,NA,NA,NA,"30244","auto",NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:26:31-03","MBM","MBM","141258","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Fortunato, R.H.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","54932","1991","02","08","Southern America","Brazil","Minas Gerais","Uberlândia","Rod. BR 050, próx. a Mata dos Lobos","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Reptante; inflorescência ereta, flores lilás. campo cerrado","MBM141258","MBM141258",NA,NA,NA,NA,"2009","58223","auto",NA,NA,"04","17",NA,NA
"100","2020-12-21 16:26:31-03","MBM","MBM","216705","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne",NA,"Dombrowski, L.T.","6525",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Próximo a Furnas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM216705",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:26:31-03","MBM","MBM","28060","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Hatschbach, G.","Hatschbach, G.","33055",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Camapuã","Capão Redondo",NA,NA,NA,NA,NA,NA,"MBM028060","MBM028060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:26:31-03","MBM","MBM","30140","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Fortunato, R.","Hatschbach, G.; et al.; et al.","33021",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Sidrolândia","Rod. BR-163",NA,NA,NA,NA,NA,NA,"MBM030140","MBM030140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:26:31-03","MBM","MBM","35496","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Grimes, J.","Anderson, W.R.","11321",NA,NA,NA,"Southern America","Brazil","Mato Grosso",NA,"Rod. BR-364, km 113",NA,NA,NA,NA,NA,NA,"MBM035496","MBM035496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:26:31-03","MBM","MBM","30138","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Hatschbach, G.","Hatschbach, G.","34170",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Torixoréu","Torixoréu, 20km S","-52.5555992126465","-16.1993999481201",NA,NA,NA,NA,"MBM030138","MBM030138",NA,NA,NA,NA,NA,"73900","auto",NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:26:31-03","MBM","MBM","272002","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Fortunato, R.H.","Souza, V.C.; et al.; et al.","9781","1996","01","08","Southern America","Brazil","Minas Gerais","Delfinópolis","Serra da Gurita","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"MBM272002","MBM272002",NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:26:31-03","MBM","MBM","67433","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne",NA,"Krapovickas, A.; et al.; et al.","33330",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Santa Juliana","9km NW de Santa Juliana","-47.5252990722656","-19.3085994720459",NA,NA,NA,NA,"MBM067433","MBM067433",NA,NA,NA,NA,NA,"28982","auto",NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:26:31-03","MBM","MBM","216706","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne",NA,"Dombrowski, L.T.","6676",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM216706",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:26:31-03","MBM","MBM","216708","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne",NA,"Dombrowski, L.T.; et al.; et al.","4367",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM216708",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:26:31-03","MBM","MBM","216715","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne",NA,"Dombrowski, L.T.; et al.; et al.","2584",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM216715",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:26:31-03","MBM","MBM","216709","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Dombrowski, L.T.","Dombrowski, L.T.","451",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","São Brás","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM216709",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:26:31-03","MBM","MBM","216710","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Dombrowski, L.T.","Dombrowski, L.T.","451",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","São Brás","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM216710",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:26:31-03","MBM","MBM","216704","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Dombrowski, L.T.","Dombrowski, L.T.","9998",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM216704",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:26:31-03","MBM","MBM","216702","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","9000",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM216702",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:26:31-03","MBM","MBM","50528","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Burkart, A.","Hatschbach, G.","1041",NA,NA,NA,"Southern America","Brazil","Paraná","Lapa","Engenheiro Bley","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM050528","MBM050528",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:26:31-03","MBM","MBM","216707","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne",NA,"Dombrowski, L.T.","6611",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Próximo ao Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM216707",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:26:31-03","MBM","MBM","216703","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","7634",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Furnas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM216703",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:26:31-03","MBM","MBM","216714","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","750",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Furnas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM216714",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:26:31-03","MBM","MBM","216716","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Dombrowski, L.T.","Dombrowski, L.T.","8802",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM216716",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:26:31-03","MBM","MBM","216712","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Hatschbach, G.","Moreira, E.","307",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM216712",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:26:31-03","MBM","MBM","105155","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne","Rosângela Simão","Grottas, A.S.","281",NA,NA,NA,"Southern America","Brazil","São Paulo","Itu","Itu","-47.2900009155273","-23.2600002288818",NA,NA,NA,NA,"MBM105155","MBM105155",NA,NA,NA,NA,NA,"22309","auto",NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:26:31-03","MBM","MBM","223250","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Hoehne",NA,"Hoehne, W.","12405",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Brooklim Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM223250","MBM223250",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"122","2015-09-04 02:22:44-03","MNHN","RECOLNAT_MNHN_P","P00758584","PreservedSpecimen",NA,NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil.- Province de Minas Gereas.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758584' target='other'> <mi>dwc_moreinfo</mi></a>","P00758584","P00758584_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C 290",NA
"123","2015-09-04 02:22:44-03","MNHN","RECOLNAT_MNHN_P","P00758585","PreservedSpecimen",NA,NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758585' target='other'> <mi>dwc_moreinfo</mi></a>","P00758585","P00758585_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2013-09-06 13:14:53-03","MNHN","RECOLNAT_MNHN_P","P00798746","PreservedSpecimen",NA,NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Regnell, A.F.",NA,"1846","2","28",NA,"Brésil",NA,NA,"no alto [..] do Giubo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798746' target='other'> <mi>dwc_moreinfo</mi></a>","P00798746","P00798746_01",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 64",NA
"125","2017-01-20 15:00:55-02","MNHN","RECOLNAT_MNHN_P","P02753146","PreservedSpecimen",NA,NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Warming, E.",NA,NA,NA,NA,NA,"Brésil","Minas Gerais",NA,"Lagoa Santa e Curvello",NA,NA,NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02753146' target='other'> <mi>dwc_moreinfo</mi></a>","P02753146","P02753146_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-01-20 15:00:55-02","MNHN","RECOLNAT_MNHN_P","P02753147","PreservedSpecimen",NA,NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Weddell, H.A.",NA,"1843","11","1",NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02753147' target='other'> <mi>dwc_moreinfo</mi></a>","P02753147","P02753147_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"502",NA
"127","2015-10-22 15:55:51-02","MNHN","RECOLNAT_MNHN_P","P02753148","PreservedSpecimen",NA,NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Claussen",NA,"1838","1","1",NA,"Brésil","Minas Gerais",NA,"Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02753148' target='other'> <mi>dwc_moreinfo</mi></a>","P02753148","P02753148_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"955",NA
"128","2020-10-01 14:20:11-03","JBB","HEPH","3134","S","Plantae","Dicotyledon","Fabales","Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Ceolin, GB","Ramos, AE","211","1983","02","18","Southern America","Brasil","Distrito Federal","Planaltina","Reserva Biológica de Águas emendadas, ca. 40 km a NE de Brasília","-47.5625","-15.4375",NA,NA,NA,NA,NA,NA,NA,NA,"-47.5625","-15.4375","2008",NA,NA,NA,NA,"12",NA,NA,NA
"129","2020-10-01 14:20:11-03","JBB","HEPH","31757","S","Plantae","Dicotyledon","Fabales","Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Chacon, RG","Chacon, RG; Gouvêa, APML; Braga, PMN; Soares, ACA","1361","2016","01","27","Southern America","Brasil","Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão, Altura da QI 19, Lago Sul, próximo à DF-001 - na altura da entrada do Altiplano Leste","-47.797778","-15.817222","1108","1108",NA,NA,NA,NA,NA,NA,"-47.797778","-15.817222","2016",NA,NA,NA,NA,"01","27",NA,NA
"130","2020-12-11 11:36:01-03","UFMG","BHCB","199129","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Cardoso, D","2748","2009","10","27","Southern America","Brasil","Minas Gerais","Brumadinho","Serra da Calçada, Próximo ao condomínio Retiro das Pedras","-44.028056","-20.080278","1467","1467",NA,"Campo rupestre.","BHCB199129",NA,NA,NA,"-44.028056","-20.080278","2010",NA,NA,NA,NA,"04",NA,NA,NA
"131","2020-12-11 11:36:01-03","UFMG","BHCB","76671","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Souza, VC de","9781","1996","01","08","Southern America","Brasil","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:36:01-03","UFMG","BHCB","66273","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Barreto, HLM","5433",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA
"133","2021-02-11 17:19:00-03","UFPR","UPCB","80215","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth) Chodat & Hassl.","Domahovski & Wunsche","de Almeida, L.W.","4","2014","10","01",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7226","-24.2379",NA,NA,NA,"Herbácea, borda de trilha; 30cm de altura; flores roxas..",NA,NA,NA,NA,"-49.7226","-24.2379","2014",NA,NA,NA,NA,"11","11",NA,NA
"134","2021-02-11 17:19:00-03","UFPR","UPCB","25502","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Halls.","Hatschbach, G.","Hatschbach, G.","5082","1958","10","05",NA,"Brasil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,NA,"Erva, flor violeta-avermelhada. Campo..",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"135","2021-02-11 17:19:00-03","UFPR","UPCB","4125","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","Halls.","Hatschbach, G.","Moreira, E.A.","307","1962","08","09",NA,"Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Campo seco..",NA,NA,NA,NA,NA,NA,"1962","46557","auto",NA,NA,"09",NA,NA,NA
"136","2014-08-23 05:36:00-03","MO","MOBOT","3200510","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Malme","R. Barneby & J. Grimes","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26758","1970","3","2","South America","Brazil","Minas Gerais",NA,"Cerrado, ca. 15km W. of Corinto.",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2016-11-15 05:15:00-02","MO","MOBOT","3200587","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Malme",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Maria M. Arbo","Krapovickas 33330","1978",NA,NA,"South America","Brazil","Minas Gerais",NA,"Mun. Alto Paranaiba. 9 Km NW de Sta. Juliana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2009-12-24 06:40:00-02","MO","MOBOT","3200760","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Malme","R.H. Fortunato","Shunsuke Tsugaru|Yasuo Otsuka","Tsugaru B-2251-bis","1987","12","2","South America","Brazil","São Paulo",NA,"Bairro Caete, Municipio de São Roque, 50km W from São Paulo.",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-01-22 12:44:00-02","MO","MOBOT","3200829","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Malme",NA,"Wilson Hoehne","Hoehne SPF 12405","1949","4","1","South America","Brazil","São Paulo",NA,"S.P. Brooklim Paulista. Campo alto e seco. Rasteira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"140","2008-05-27 22:02:00-03","MO","MOBOT","3200911","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Malme","R. Barneby & J. Grimes","Howard S. Irwin","Irwin 25521","1970","1","28","South America","Brazil","Minas Gerais",NA,"Morro das Pedras. Campo on red clay wih very low generally sparse shrubs, ca. 25km N.E. of Patrocínio.",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2010-10-07 15:27:00-03","MO","MOBOT","3201014","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Malme","R. Barneby & J. Grimes","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 12789","1966","2","14","South America","Brazil","Goiás",NA,"Chapada dos Veadeiros. Wet campo and gallery margin, ca. 15 km. W. of Veadeiros.","-47.0002167","-14.00095","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2015-08-13 05:50:00-03","MO","MOBOT","3201133","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Malme","A. Burkart","Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 32972","1971","3","22","South America","Brazil","Goiás",NA,"Chapda dos Veadeiros. Campo. Campo and cerrado on outcrops, ca. 25km N. of Alto do Paraíso.",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","3201293","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Malme","R. Fortunato","Howard S. Irwin","Irwin 26023","1970","2","4","South America","Brazil","Minas Gerais",NA,"Serra doa Anta. Cut-over woodland, ca. 5km W. of Paracatú.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-06-15 15:30:42-03","UNESP-RC","HRCB","4628","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Leitão-Filho, H.F.","Cesar, O.","272","1984","10","29",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Herbácea, flores lilás, presença de xilopodio.",NA,NA,NA,NA,NA,NA,"1984","22843","auto",NA,NA,"10","29",NA,NA
"145","2020-06-15 15:30:42-03","UNESP-RC","HRCB","35620","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Tannus, J.L.S.","Assis, M.A.","1511","2001","09","26",NA,"Brasil","São Paulo","Itirapina","Campinho ( Km 107 SP- 255).","-47.8199996948242","-22.25",NA,NA,NA,"Erva Sublenhosa , ca. 0,3m, flores lilás.",NA,NA,NA,NA,NA,NA,"2001","22843","auto",NA,NA,"09",NA,NA,NA
"146","2020-06-15 15:30:42-03","UNESP-RC","HRCB","4653","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Barbarini, N.R.","Turma-Biologia","s.n.","1984","08","15",NA,"Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,"Herbácea, eresta, flor violácea.",NA,NA,NA,NA,NA,NA,"1984","14989","auto",NA,NA,"10","08",NA,NA
"147","2020-06-15 15:30:42-03","UNESP-RC","HRCB","4081","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Cesar, O.","Cesar, O.","154","1984","02","09",NA,"Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,"Flores lilas.",NA,NA,NA,NA,NA,NA,"1984","14989","auto",NA,NA,"02","09",NA,NA
"148","2020-06-15 15:30:42-03","UNESP-RC","HRCB","12796","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Queiroz, R.T.","Arbo, M.M.","3295","1990","01","31",NA,"Brasil","Minas Gerais","Serra dos Piloes","12 Km SW de Guarda Mor, camino a San Antonio de Rio Verde.",NA,NA,"1000","1000",NA,"Flores rosadas.",NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,"03","20",NA,NA
"149","2020-06-15 15:30:42-03","UNESP-RC","HRCB","1980","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.","Silberbauer, I.; Gottsberger","Noronha, M.R.P.","60","1979","10","30",NA,"Brasil","São Paulo","Botucatu","Faz. Treze de Maio","-48.416667","-22.75","500","500",NA,NA,NA,NA,NA,NA,"48º25'W","22º45'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-06-15 15:30:42-03","UNESP-RC","HRCB","28652","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","decumbens","Galactia decumbens","(Benth.) Chodat & Hassl.",NA,"Hoehne, W.","s.n.","1949","04","01",NA,"Brasil","São Paulo","Brooklin Paulista",NA,NA,NA,NA,NA,NA,"Rasteira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
