"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"326","2019-10-07 09:21:58-03","UEFS","HUEFS","241932","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","1113","2014","02","21",NA,"Brasil",NA,NA,NA,"HUEFS0241932","Angiospermae","Poales","(Trin.) Döll",NA,"Minas Gerais","Região de Limoeiro, próxima à Pedra Grande, acesso pela MG406 sentido Pedra Azul, acesso por estrada de terra à esquerda (16°017.3S40°51'55.6W). 835 m. Área com aspecto de cerrado, vegetação aberta.","-40.866944","-16.058056",NA,NA,NA,"Almenara","Lilianae",NA,NA,NA,NA,NA,"40W52'1''","16S3'29''",NA,NA,NA,NA,NA
"327","2019-10-07 09:21:58-03","UEFS","HUEFS","241976","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","1297","2018","02","13",NA,"Brasil",NA,NA,NA,"HUEFS0241976","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","BA-250, estrada Maracás-Lajedo do Tabocal, às margens da rodovia. Caatinga, área antropizada. 916 m.","-40.406111","-13.445833",NA,NA,NA,"Maracás","Lilianae",NA,NA,NA,NA,NA,"40W24'22''","13S26'45''",NA,NA,NA,NA,NA
"328","2019-10-07 09:21:58-03","UEFS","HUEFS","37781","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley, R.M.","53592","1999","03","21",NA,"Brasil",NA,NA,"Cerrado perturbado.","HUEFS0037781","Angiospermae","Poales","(Trin.) Döll","R.P.Oliveira","Bahia","Nos arredores de Cascavel.","-41.357778","-13.284444","1130","1130","HUEFS0037781","Cascavel","Lilianae",NA,NA,"1999","11",NA,"41W21'28''","13S17'4''",NA,NA,NA,NA,NA
"329","2019-10-07 09:21:58-03","UEFS","HUEFS","37724","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley, R.M.","53535","1999","03","20",NA,"Brasil",NA,NA,"Transição entre caatinga e cerrado de altitude, com Lychnophora etc. Beira da estrada, vegetação perturbada.","HUEFS0037724","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","7km da cidade, na estrada para Jussiape.","-41.765","-13.614167","1064","1064","HUEFS0037724","Rio de Contas","Lilianae",NA,NA,NA,NA,NA,"41W45'54''","13S36'51''",NA,NA,NA,NA,NA
"330","2019-10-07 09:21:58-03","UEFS","HUEFS","39444","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.","223","1999","09","10",NA,"Brasil",NA,NA,"Borda da Mata de Riachão.","HUEFS0039444","Angiospermae","Poales","(Trin.) Döll","R.P.Oliveira","Bahia","Estrada Utinga/Bonito.","-41.167778","-12.030833","820","820","HUEFS0039444","Utinga","Lilianae",NA,NA,"1999","11",NA,"41W10'4''","12S1'51''",NA,NA,NA,NA,NA
"331","2019-10-07 09:21:58-03","UEFS","HUEFS","44883","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","França, F.","3326","2000","05","04",NA,"Brasil",NA,NA,"Mata de encosta antropizada.","HUEFS0044883","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Mata da Bica.","-38.774444","-12.574722","145","145","HUEFS0044883","Santo Amaro","Lilianae",NA,NA,NA,NA,NA,"38W46'28''","12S34'29''",NA,NA,NA,NA,NA
"332","2019-10-07 09:21:58-03","UEFS","HUEFS","83300","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Castro, R.M.","984","2004","05","07",NA,"Brasil",NA,NA,NA,"HUEFS0083300","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia",NA,"-42.4","-13.816667",NA,NA,"HUEFS0083300","Rio de Contas","Lilianae",NA,NA,NA,NA,NA,"42W24'","13S49'",NA,NA,NA,NA,NA
"333","2019-10-07 09:21:58-03","UEFS","HUEFS","53427","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Melo, E.","3365","2001","04","20",NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0053427","Angiospermae","Poales","(Trin.) Döll","R.P.Oliveira","Bahia","Proximidades da Cachoeira do Ferro Doido.","-40.993889","-11.625278","820","820",NA,"Morro do Chapéu","Lilianae",NA,NA,"2002","02",NA,"40W59'38''","11S37'31''",NA,NA,NA,NA,NA
"334","2019-10-07 09:21:58-03","UEFS","HUEFS","59561","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Leite, K.R.B","217","2002","04","22",NA,"Brasil",NA,NA,"Mata semi-decídua. Interior da mata.","HUEFS0059561","Angiospermae","Poales","(Trin.) Döll","R.P.Oliveira","Bahia","Fazenda Vale Aprazível (propriedade do Sr. Fernando Carvalho)","-40.415278","-13.486389","1015","1015","HUEFS0059561","Maracás","Lilianae",NA,NA,"2002","06",NA,"40W24'55''","13S29'11''",NA,NA,NA,NA,NA
"335","2019-10-07 09:21:58-03","UEFS","HUEFS","74951","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","França, F.","4746","2003","06","15",NA,"Brasil",NA,NA,"Vegetação arbóreo-arbustiva alta, aberta. Solo argiloso.","HUEFS0074951","Angiospermae","Poales","(Trin.) Döll","C.Silva","Bahia","Estrada para Várzea do Cerco.","-41.293611","-11.893333","915","955","HUEFS0074951","Bonito","Lilianae",NA,NA,"2013","01",NA,"41W17'37''","11S53'36''",NA,NA,NA,NA,NA
"336","2019-10-07 09:21:58-03","UEFS","HUEFS","81339","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Carvalho, P.D.","51","2004","04","05",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0081339","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Vale do cercado. Interior da gruta.","-41.453056","-12.430278","657","657","HUEFS0081339","Palmeiras","Lilianae",NA,NA,NA,NA,NA,"41W27'11''","12S25'49''",NA,NA,NA,NA,NA
"337","2019-10-07 09:21:58-03","UEFS","HUEFS","72000","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.","893","2003","05","27",NA,"Brasil",NA,NA,"Mata estacional.","HUEFS0072000","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Depois de Belém, na estrada para Sto. Antonio, Faz. JOMEI, a 4 Km da rodovia.","-39.083333","-12.533333",NA,NA,"HUEFS0072000","Cachoeira","Lilianae",NA,NA,NA,NA,NA,"39W5'","12S32'",NA,NA,NA,NA,NA
"338","2019-10-07 09:21:58-03","UEFS","HUEFS","216279","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Pimenta, K.M.","322","2012","02","19",NA,"Brasil",NA,NA,NA,"HUEFS0216279","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia",NA,"-41.1561012268066","-11.5500001907349",NA,NA,"HUEFS0216279","Morro do Chapéu","Lilianae","98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-10-07 09:21:58-03","UEFS","HUEFS","241900","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","1081","2014","02","16",NA,"Brasil",NA,NA,NA,"HUEFS0241900","Angiospermae","Poales","(Trin.) Döll",NA,"Minas Gerais","APA Pedra de Itaúna, Fl. Est. Semidecidual, borda de mata às margens da estrada que leva à mata da APA. Ca. 900 m.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Caratinga","Lilianae","49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-10-07 09:21:58-03","UEFS","HUEFS","36377","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.","169","1999","03","23",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0036377","Angiospermae","Poales","(Trin.) Döll","R.P.Oliveira","Bahia","Catolés de cima.","-41.6636009216309","-13.2496995925903",NA,NA,"HUEFS0036377","Abaíra","Lilianae","26531","auto","1999","08",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-10-07 09:21:58-03","UEFS","HUEFS","43238","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.","374","2000","02","27",NA,"Brasil",NA,NA,"Mata semi-decídua.","HUEFS0043238","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Fazenda Nova Esperança, 3km leste da Fazenda do Caboclo.","-40.4308013916016","-13.4411001205444",NA,NA,"HUEFS0043238","Maracás","Lilianae","50558","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-10-07 09:21:58-03","UEFS","HUEFS","34540","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.","4","1998","07","04",NA,"Brasil",NA,NA,NA,"HUEFS0034540","Angiospermae","Poales","(Trin.) Döll","R.P.Oliveira","Bahia","Mata de encosta do Rio Lençóis.","-41.3899993896484","-12.563099861145",NA,NA,"HUEFS0034540","Lençóis","Lilianae","47385","auto","1998","11",NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-10-07 09:21:58-03","UEFS","HUEFS","191967","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Ferreira, F. M.","610","2003","12","20",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0191967","Angiospermae","Poales","(Trin.) Döll","C.Silva","Minas Gerais","Parque Estadual Ibitipoca. Trilha Lagoa Seca/ Monjolinho.","-43.793098449707","-21.8425006866455",NA,NA,"HUEFS0191967","Lima Duarte","Lilianae","30417","auto","2013","09",NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-10-07 09:21:58-03","UEFS","HUEFS","181909","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","733","2011","10","31",NA,"Brasil",NA,NA,NA,"HUEFS0181909","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Parque Municipal de Mucugê, Projeto Sempre Viva, Trilha do Tiburtino.","-41.3708000183105","-13.0052995681763",NA,NA,"HUEFS0181909","Mucugê","Lilianae","52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-10-07 09:21:58-03","UEFS","HUEFS","241863","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","1042","2013","11","17",NA,"Brasil",NA,NA,NA,"HUEFS0241863","Angiospermae","Poales","(Trin.) Döll",NA,"Minas Gerais","Parque Municipal do Tabuleiro, Córrego do Quininho, mata ciliar, área parcialmente sombreada.","-43.4249992370605","-19.0372009277344",NA,NA,NA,"Conceição do Mato Dentro","Lilianae","60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-10-07 09:21:58-03","UEFS","HUEFS","245098","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Dal Col, A.C.S.","305","2014","05","23",NA,"Brasil",NA,NA,NA,"HUEFS0245098","Angiospermae","Poales","(Trin.) Döll",NA,"Espírito Santo","Parque Natural Municipal Morro da Pescaria.","-40.5110015869141","-20.6580009460449",NA,NA,"HUEFS0245098","Guarapari","Lilianae","28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-10-07 09:21:58-03","UEFS","HUEFS","52217","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Ribeiro-Filho, A.A.","221","2001","02","26",NA,"Brasil",NA,NA,"Mata.","HUEFS0052217","Angiospermae","Poales","(Trin.) Döll","R.P.Oliveira","Bahia","Projeto Sempre Viva.","-41.3708000183105","-13.0052995681763",NA,NA,"HUEFS0052217","Mucugê","Lilianae","52493","auto","2002","02",NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-22 16:07:58-03","UEFS","HUEFS","206610","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus",NA,"3901","2001","04","18",NA,"Brasil",NA,NA,NA,"HUEFS0206610","Angiospermae","Poales","(Trin.) Döll",NA,"Espírito Santo","Reserva Natural Vale. Estrada Gávea. Nativo.","-40.0722007751465","-19.3910999298096","3600","3600",NA,"Linhares","Lilianae","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-22 16:07:58-03","UEFS","HUEFS","206609","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus",NA,"2590","1995","04","18",NA,"Brasil",NA,NA,NA,"HUEFS0206609","Angiospermae","Poales","(Trin.) Döll",NA,"Espírito Santo","Reserva Natural Vale. Estrada Municipal. Na Imbiriba. Nativo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Linhares","Lilianae","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-10-07 09:21:58-03","UEFS","HUEFS","181905","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","729","2011","10","27",NA,"Brasil",NA,NA,NA,"HUEFS0181905","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Trilha ao lado do Morro do Pai Inácio, acesso pelo orquidário. Campo rupestre e mata de galeria.","-41.5588989257812","-12.5289001464844",NA,NA,"HUEFS0181905","Palmeiras","Lilianae","20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-10-07 09:21:58-03","UEFS","HUEFS","181898","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","722","2011","10","27",NA,"Brasil",NA,NA,NA,"HUEFS0181898","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Trilha ao lado do Morro do Pai Inácio, acesso pelo orquidário. Campo rupestre e mata de galeria.","-41.5588989257812","-12.5289001464844",NA,NA,"HUEFS0181898","Palmeiras","Lilianae","20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-10-07 09:21:58-03","UEFS","HUEFS","35185","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.","141","1998","11","28",NA,"Brasil",NA,NA,"Margem do Rio Lençóis.","HUEFS0035185","Angiospermae","Poales","(Trin.) Döll","R.P.Oliveira","Bahia","Trilha para Cachoeira da primavera.","-41.3899993896484","-12.563099861145",NA,NA,"HUEFS0035185","Lençóis","Lilianae","47385","auto","1999","08",NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-01-25 15:44:35-02","IAC","IAC","23847","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","H.L.M. Barreto","10439","1939","12","08",NA,"Brasil",NA,NA,"MAterial recebido do Departamento de Produção Animal sob n.290",NA,NA,NA,"(Trin.) Döll","H.L.M. Barreto","Minas Gerais","Estação Experimental - Belo Horizonte - MG","-43.9378","-19.9208",NA,NA,NA,"Belo Horizonte",NA,NA,NA,"1939","12","08","-43.9378","-19.9208",NA,NA,NA,NA,NA
"354","2020-07-23 12:18:35-03","CEPLAC","CEPEC","100137","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","R. P. de Oliveira","223","1999","09","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. P. de Oliveira","Bahia","Estrada Utinga/Bonito. Bora da Mata do Riachão.","-41.167778","-12.030833",NA,NA,NA,"UTINGA",NA,NA,NA,NA,NA,NA,"41W10'4","12S1'51","30/09/1999",NA,NA,NA,NA
"355","2020-07-23 12:18:35-03","CEPLAC","CEPEC","10058","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","R. M. Harley","15216","1972","01","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"S. A. Renvoize","Bahia","8Km ao N da cidade. Rod. p/ Abaira.","-41.783333","-13.55",NA,NA,NA,"RIO DE CONTAS",NA,NA,NA,NA,NA,NA,"41W47'0","13S33'0","30/12/1982",NA,NA,NA,NA
"356","2020-07-23 12:18:35-03","CEPLAC","CEPEC","115964","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","A. M. Amorim","6898","2007","02","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. Silva","Bahia","Serra de Itamarajú. Morro Pescoço. Aprox. 15Km d entrada da cidade.","-39.603056","-16.990556",NA,NA,NA,"ITAMARAJÚ",NA,NA,NA,NA,NA,NA,"39W36'11","16S59'26","27/04/2011",NA,NA,NA,NA
"357","2020-07-23 12:18:35-03","CEPLAC","CEPEC","12891","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","T. R. Soderstrom","1924","1972","04","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. T. Stieber","Rio de Janeiro","Correias. Rio e Faz. Bom Fim. Base da Serra dos Orgãos.","-43.15","-22.45",NA,NA,NA,"PETRÓPOLIS",NA,NA,NA,NA,NA,NA,"43W9'0","22S27'0","30/12/1975",NA,NA,NA,NA
"358","2020-07-23 12:18:35-03","CEPLAC","CEPEC","146274","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","C. Silva","298","2011","05","28",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"C. Silva","Bahia","Vale à direita do Morro do Pai Inácio, acesso pela estrada para o orquidário. Encrave de Mata Atlântica.","-41.466667","-12.433333",NA,NA,NA,"palmeiras",NA,NA,NA,NA,NA,NA,"41W28'","12S26'",NA,NA,NA,NA,NA
"359","2020-07-23 12:18:35-03","CEPLAC","CEPEC","35073","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","L. R. Noblick","3325","1984","06","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"S. A. Renvoize","Bahia","Serra da Pioneira, 3Km de Pedra Branca.","-39.533333","-12.75",NA,NA,NA,"SANTA TEREsINHA",NA,NA,NA,NA,NA,NA,"39W32'0","12S45'0","30/01/1985",NA,NA,NA,NA
"360","2020-07-23 12:18:35-03","CEPLAC","CEPEC","69214","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","E. de Melo","1787","1995","04","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. Silva","Bahia","Chapadinha. Encosta da Serra do Brejão.","-41.45","-12.457222",NA,NA,NA,"LENÇÓIS",NA,NA,NA,NA,NA,NA,"41W27'0","12S27'26","27/04/2011",NA,NA,NA,NA
"361","2020-07-23 12:18:35-03","CEPLAC","CEPEC","46238","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","R. M. Harley","27554","1988","12","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. Silva & R. P. Oliveira","Bahia","Pico das Almas. Verten te oeste. Entre Paramirim das Crioulas e a NNW do Pico. Local chamado Morro do Chapéu.","-42","-13.516667",NA,NA,NA,"ÁGUA QUENTE",NA,NA,NA,NA,NA,NA,"42W0'","13S31'","27/04/2011",NA,NA,NA,NA
"362","2020-07-23 12:18:35-03","CEPLAC","CEPEC","91994","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","W. W. Thomas","12861","2002","03","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. P. de Oliveira","Bahia","8Km da cidade Rod. Para Cfarnaum. Base da Morro do Chapéu ao S.","-41.2","-11.583333",NA,NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,NA,"41W12'","11S35'","30/03/2003",NA,NA,NA,NA
"363","2020-07-23 12:18:35-03","CEPLAC","CEPEC","28745","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","C. E. Calderon","2431","1976","05","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"S. A. Renvoize","Bahia","11Km S Andarai. Serra do Sincorá, Rod. p/ Itaeté.","-41.3314018249512","-12.8072004318237",NA,NA,NA,"ANDARAÍ",NA,"58558","auto",NA,NA,NA,"0W0'0","0S0'0","30/12/1982",NA,NA,NA,NA
"364","2020-07-23 12:18:35-03","CEPLAC","CEPEC","82328","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","P. T. Sano",NA,"1999","03","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. P. de Oliveira","Bahia","4Km ao NW da estrada entre a Barra da Estiva e Capão da Volta.","-41.3269004821777","-13.6260995864868",NA,NA,NA,"BARRA DA ESTIVA",NA,"61861","auto",NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA
"365","2020-07-23 12:18:35-03","CEPLAC","CEPEC","82327","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","P. T. Sano",NA,"1998","03","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. P. de Oliveira","Bahia","4Km ao NW da estrada entre Barra da Estiva/Capão da Volta. Na orla e interior da mata.","-41.3269004821777","-13.6260995864868",NA,NA,NA,"BARRA DA ESTIVA",NA,"61861","auto",NA,NA,NA,NA,NA,"30/09/1998",NA,NA,NA,NA
"366","2020-07-23 12:18:35-03","CEPLAC","CEPEC","146987","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","C. Silva","255","2011","04","18",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"C. Silva","Bahia","Na margem da estrada de terra para a antena.","-41.1561012268066","-11.5500001907349",NA,NA,NA,"MORRO DO CHAPÉU",NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-07-23 12:18:35-03","CEPLAC","CEPEC","28746","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","C. E. Calderon","2432","1976","05","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"S. A. Renvoize","Bahia","11Km ao S Andarai. Serra do Sincorá, Rod. p/ Itaeté.","-41.3314018249512","-12.8072004318237",NA,NA,NA,"ANDARAÍ",NA,"58558","auto",NA,NA,NA,"0W0'0","0S0'0","30/12/1982",NA,NA,NA,NA
"368","2020-07-23 12:18:35-03","CEPLAC","CEPEC","125110","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","A. M. Amorim","7183",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"C. Silva","Espírito Santo",NA,"-40.4006004333496","-18.710599899292",NA,NA,NA,"NOVA VENÉCIA",NA,"42400","auto",NA,NA,NA,NA,NA,"27/4/2011",NA,NA,NA,NA
"369","2021-04-08 17:13:25-03","UESB","HUESB","5854","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Castro, M.S.; D.S.C.Torres; R.P.Oliveira.; D.S.C.Torres; R.P.Oliveira.","600","2002","12","13",NA,"Brasil",NA,NA,"Erva escandente ca. 2m de altura. Folhas coriáceas. Inflorescência verde, anteras marrons.",NA,"Monocotyledoneae",NA,"Doell.","R.P. de Oliveira","Bahia","Estrada do Café.","-41.383333","-12.566667",NA,NA,NA,"Lençóis",NA,NA,NA,"2002","12",NA,"-41.383333","-12.566667",NA,NA,NA,NA,NA
"370","2021-04-08 17:13:25-03","UESB","HUESB","4133","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Castro, R.M.; F.H.F.Nascimento.; F.H.F.Nascimento.","984","2004","05","07",NA,"Brasil",NA,NA,"Troca de material.; Erva ca. 2,0 m alt. Espigueta verde.",NA,"Monocotyledoneae",NA,"Doell.","R.P. de Oliveira","Bahia",NA,"-42.4","-13.816667",NA,NA,NA,"Rio de Contas",NA,NA,NA,"2004","06",NA,"-42.4","-13.816667",NA,NA,NA,NA,NA
"371","2021-04-08 17:13:25-03","UESB","HUESB","5853","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.; D.S.Carneiro.; D.S.Carneiro.","145","1998","11","28",NA,"Brasil",NA,NA,"Erva decundente ca. 1m. Espaguetas verdes. Frequente.",NA,"Monocotyledoneae",NA,"Doell.",NA,"Bahia","Margem do Rio Lençóis.","-41.3899993896484","-12.563099861145",NA,NA,NA,"Lençóis",NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-04-08 17:13:25-03","UESB","HUESB","12554","S","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Sobra-Leite, M.; Demétrio, K.M.; Silva, R.B.; Nadia, T.C.L.; Silva, L.A.; Demétrio, K.M.; Silva, R.B.; Nadia, T.C.L.; Silva, L.A.","1329","2013","10","22",NA,"Brasil",NA,NA,"Floresta ombrófila densa.","HUESB000012554","Monocotyledoneae",NA,"Doell.","Sobral-Leite, M.","Pernambuco","Bairro da Guabiraba, Santuário dos Três Reinos","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Recife",NA,"18865","auto","2013","10","22",NA,NA,NA,NA,NA,NA,NA
"373","2020-09-30 10:53:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Plowman, T","12737","1983","01","19","Southern America","Brasil",NA,NA,"Tall scandent grass 3m. Naked canes shiny dark brown; Lower slopes of the Chapada. On open bank","UB0029490","Monocotyledonae",NA,"(Trin.) Döll","Silva, C","Ceará ","Chapada do Araripe. Parque Nacional do Araripe, ca. 10km SW of Crato along federal road BR-122","-39.533333","-7.266667","820","820","UB0029490","Crato",NA,NA,NA,"2016","03","22","-39.533333","-7.266667",NA,NA,NA,NA,NA
"374","2020-09-30 10:53:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Plowman, T","12737","1983","01","19","Southern America","Brasil",NA,NA,"Tall scandent grass 3m. Naked canes shiny dark brown; Lower slopes of the Chapada. On open bank","UB0029492","Monocotyledonae",NA,"(Trin.) Döll","Silva, C","Ceará ","Chapada do Araripe. Parque Nacional do Araripe, ca. 10km SW of Crato along federal road BR-122","-39.533333","-7.266667","820","820","UB0029492","Crato",NA,NA,NA,"2016","03","22","-39.533333","-7.266667",NA,NA,NA,NA,NA
