"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"566","2020-11-12 17:02:01-03","UEL","FUEL","17006","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Lannoy, LC","Soares-Silva, LH; et al.","579","1995","12","09","Brasil","Paraná","Sapopema","Estrada para Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"FUEL017834",NA,"2018","11",NA,NA,NA,NA,"Tracheophyta","Myrtales","21990","auto",NA,NA,NA,NA,NA
"567","2020-11-12 17:02:01-03","UEL","FUEL","27499","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.",NA,"Francisco, EM; et al.","s.n.","1999","12","09","Brasil","Paraná","Sapopema","Vila Rural - Salto das Orquideas, Salto das Orquideas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"FUEL010218",NA,"2018","03","14",NA,NA,NA,"Tracheophyta","Myrtales","21990","auto",NA,NA,NA,NA,NA
"568","2019-10-16 14:14:02-03","UEL","FUEL","32817","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.",NA,"Scur, L","1081","2003","02","13","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech- Faxinal, na capoeira","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"FUEL010228",NA,"2018","03","14",NA,NA,NA,"Tracheophyta","Myrtales","49662","auto",NA,NA,NA,NA,NA
"569","2019-10-16 14:14:02-03","UEL","FUEL","32814","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.",NA,"Scur, L","1097","2003","02","18","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva-Ilhéus, na capoeira","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"FUEL010226",NA,"2018","03","14",NA,NA,NA,"Tracheophyta","Myrtales","49662","auto",NA,NA,NA,NA,NA
"570","2019-10-16 14:14:02-03","UEL","FUEL","32815","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.",NA,"Scur, L","1094","2003","02","18","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva-Ilhéus, na capoeira","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"FUEL010225",NA,"2018","03","14",NA,NA,NA,"Tracheophyta","Myrtales","49662","auto",NA,NA,NA,NA,NA
"571","2019-10-16 14:14:02-03","UEL","FUEL","46243","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.",NA,"Sartori, M","358","2009","04","15","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca - Faz. Comerlato, borda do capão","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,"FUEL010227",NA,"2018","03","14",NA,NA,NA,"Tracheophyta","Myrtales","49662","auto",NA,NA,NA,NA,NA
"572","2020-11-12 17:02:01-03","UEL","FUEL","51612","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Vieira, AOS","Záchia, RA","5262","2001","01","02","Brasil","Rio Grande do Sul","Santa Maria","Jardim Botânico UFSM, cultivada","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"FUEL010247",NA,"2013","08","15",NA,NA,NA,"Tracheophyta","Myrtales","37819","auto",NA,NA,NA,NA,NA
"573","2019-11-01 15:06:06-03","UnB","UB","131530","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Proença, CEB; Soares-Silva, LH","Cerqueira, RM","110","2004","05","04","Brasil","São Paulo","Itatiba","Mata do Sítio Jatobá","-46.716667","-23.016667","-46.716667","-23.016667",NA,NA,"Floresta estacional semidecídua",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"574","2019-11-01 15:06:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Soares-Silva, LH","Uejima, AMK","s.n.","1995",NA,NA,"Brasil","Paraná","Ponta Grossa","Parque estadual de Vilha Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"46557","auto",NA,NA,NA,NA,NA
"575","2019-11-01 15:06:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Soares-Silva, LH","Soares-Silva, LH; Chagas-e-Silva, F; Francisco, EM","615","1996","09","18","Brasil","Paraná ","Curiúva",NA,"-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Árvore 7m alt; início de floração",NA,NA,"2016","12",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"23566","auto",NA,NA,NA,NA,NA
"576","2019-11-01 15:06:06-03","UnB","UB","131529","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Soares-Silva, LH","Francisco, EM","FUEL23882","1998","10","24","Brasil","Paraná ","Curiúva",NA,"-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Botões amarelos.; Árvore 5m.",NA,NA,"2000",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"23566","auto",NA,NA,NA,NA,NA
"577","2019-11-01 15:06:06-03","UnB","UB","131528","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Soares-Silva, LH","Cavalheiro, AL","FUEL23858","1998","12","12","Brasil","Paraná ","Curiúva","Estrada para Telemaco Borba","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Frutos imaturos verdes.; Árvore 8m.",NA,NA,"2000",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"23566","auto",NA,NA,NA,NA,NA
"578","2019-11-01 15:06:06-03","UnB","UB","131531","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Hatschbach, G","Hatschbach, G","40626","1977","12","15","Brasil","Paraná ","Laranjeiras do Sul","Arredores","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"Flores alvas.; Arbusto 2m.",NA,NA,"1978",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"28404","auto",NA,NA,NA,NA,NA
"579","2019-11-01 15:06:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Soares-Silva, LH","Chagas-e-Silva, F; Francisco, EM","2075","1996","11","05","Brasil","Paraná ","Curiúva","Arredores de Curiúva","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Árvore 10m alt; botões florais esverdeados; flores brancas",NA,NA,"2016","12",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"23566","auto",NA,NA,NA,NA,NA
"580","2019-11-01 15:06:06-03","UnB","UB","131532","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Soares-Silva, LH","Fadelli, L","332","2001","01","25","Brasil","Paraná ","Curiúva","Sítio do Trevo","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Frutos imaturos verde claro e maduros pretos.; Árvore 7m.; Borda da mata",NA,NA,"2001",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"23566","auto",NA,NA,NA,NA,NA
"581","2019-11-01 15:06:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Soares-Silva, LH","Soares-Silva, LH; Chagas-e-Silva, F","579","1995","12","09","Brasil","Paraná ","Sapopema","Fazenda Guapore","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore 10m alt; flores creme; frutos jovens verdes",NA,NA,"2016","12",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"21990","auto",NA,NA,NA,NA,NA
"582","2019-11-01 15:06:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Soares-Silva, LH","Soares-Silva, LH; Chagas-e-Silva, F","455","1995","10","27","Brasil","Paraná ","Tibagi","Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore 2m alt; botões florais esverdeados",NA,NA,"1996","05",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"56988","auto",NA,NA,NA,NA,NA
"583","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Vieira, FCS","Vieira, FCS","2316","2018","12","14","Brasil","Santa Catarina","Capão Alto","Fazenda Limitão","-54.758333","-28.137778","-54.758333","-28.137778","900","900","Arbusto, flor botão; Floresta Ombrófila Mista",NA,NA,"2019","01","17","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"584","2019-11-01 15:06:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Soares-Silva, LH","Chagas-e-Silva, F; Francisco, EM","2201","1996","12","12","Brasil","Paraná",NA,"Arredores de Reserva",NA,NA,NA,NA,NA,NA,"Árvore 9m alt; botões e flores brancas; odoríferas",NA,NA,"1998",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"585","2019-11-01 15:06:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Soares-Silva, LH","Soares-Silva, LH; Chagas-e-Silva, F","704","1996","12","16","Brasil","Paraná ","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Árvore 8m alt; botões florais verde-amarelados; flores brancas; odoríferas",NA,NA,"1998",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"46016","auto",NA,NA,NA,NA,NA
"586","2019-11-01 15:06:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Soares-Silva, LH","Chagas-e-Silva, F; Francisco, EM","2055","1996","11","05","Brasil","Paraná ","Sapopema","Arredores de Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore 13m alt; botões florais verdes",NA,NA,"1998",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"21990","auto",NA,NA,NA,NA,NA
"587","2019-11-01 15:06:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Soares-Silva, LH","Chagas-e-Silva, F","2116","1996","11","07","Brasil","Paraná ","Tibagi","Arredores de Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore 6m alt; botões florais verdes",NA,NA,"1998",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"56988","auto",NA,NA,NA,NA,NA
"588","2019-10-03 10:04:17-03","UFSCar","SORO","5264","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.",NA,"Pavão, O.C.; et al",NA,"1999","02","04","Brasil","Paraná","Ortigueira","Sítio Cubines (Estrada Briolândia - Rio Barra Grande)","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Árvore com 3 m de altura, com frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA
"589","2019-10-03 10:04:19-03","UFSCar","SORO","7649","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","R.J.F.Garcia",NA,NA,"2011","02","16","Brasil","São Paulo","Cotia","Parque CEMUCAM.","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"Árvore, 10m alt.; frutos verdes a roxos.",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA
"590","2019-05-06 12:01:02-03","UFU","HUFU","60173","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(Berg) Klaersk","Soares-Silva, L.H.","Francisco, E.M.; et al.","s.n.","1999","12","09","Brasil","Paraná","Sapopema","Vila Rural - Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore, ca. 5 m alt. Botões florais e flores creme.","HUFU00017419",NA,"2004","02",NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA
"591","2020-08-20 20:40:33-03","UFSC","FLOR","27283","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O.Berg) Kiaersk.","Silveira, N.","Silva, J.M.; Kricum, S.D.P.","950","1991","03","07","Brasil","Paraná","Laranjeiras do Sul","Vila Becker.","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"arbusto, flor avermelhado, 2,5m altura","FLOR0027283",NA,"1994",NA,NA,NA,NA,NA,NA,"Myrtales","28404","auto",NA,NA,NA,NA,NA
"592","2020-08-20 14:58:22-03","UFSC","FLOR","15552","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O.Berg) Kiaersk.","Sobral, M.","Sobral, M.; Grabauska, C.","4515","1985","12","01","Brasil","Rio Grande do Sul","Agudo","Cerro Agudo.","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"arvoreta, flor branca, 3m altura. Casca rugosa","FLOR0015552",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","22416","auto",NA,NA,NA,NA,NA
"593","2020-08-20 20:40:33-03","UFSC","FLOR","27889","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O.Berg) Kiaersk.","Sobral, M.","Jarenkow, J.A.","2965","1995","12","27","Brasil","Rio Grande do Sul","Erechim","Ca. 5 km do trevo de acesso à cidade, vindo de Gaurama.","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"arvoreta, flor branca, 4m altura","FLOR0027889",NA,"1996",NA,NA,NA,NA,NA,NA,"Myrtales","46790","auto",NA,NA,NA,NA,NA
"594","2020-08-20 14:58:22-03","UFSC","FLOR","15315","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O.Berg) Kiaersk.","Sobral, M.","Sobral, M.; Marchiori, J.N.","4596","1985","12","01","Brasil","Rio Grande do Sul","Jaguari","Gruta Linha Um.","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"arbusto, flor branca, 3m altura. Casca rugosa.","FLOR0015315",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","27649","auto",NA,NA,NA,NA,NA
"595","2020-08-20 14:58:22-03","UFSC","FLOR","29834","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O.Berg) Kiaersk.",NA,"Silveira, N.; Schinoff, W. & Frosi, R.","2433","1985","02","06","Brasil","Rio Grande do Sul","Vacaria","Muitos Capões.","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"flor branca","FLOR0029834",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","63451","auto",NA,NA,NA,NA,NA
"596","2020-08-20 14:58:22-03","UFSC","FLOR","55914","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O.Berg) Kiaersk.",NA,"Silveira, N.; Frosi, R. & Schinoff, W.","3028","1985","02","06","Brasil","Rio Grande do Sul","Vacaria","Muitos capões, na rodovia Vacaria - L. Vermelha.","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"2m de altura, frutos imaturos","FLOR0055914",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","63451","auto",NA,NA,NA,NA,NA
"597","2020-08-20 20:40:33-03","UFSC","FLOR","5130","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O.Berg) Kiaersk.","Klein, R.M.","Sohn, S.; Campos, J.M.","22","1981","02","12","Brasil","Santa Catarina","Capão Alto","Ca. 12 km de Capão Alto para Campo Belo do Sul.","-50.5119018554688","-27.9368991851807",NA,NA,NA,NA,"arbusto, flor roxo, redondo. Com folhas lisas verde-claras e acinzentadas por baixo, só a nervura central é marcante","FLOR0005130",NA,"1981",NA,NA,NA,NA,NA,NA,"Myrtales","41668","auto",NA,NA,NA,NA,NA
"598","2020-08-20 14:58:24-03","UFSC","FLOR","38594","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M.","Araujo, A.C.; Affonso, R.","171","2011","01","07","Brasil","Santa Catarina","Lages","Km 282 da BR 116.","-50.568333","-28.055278","50º34'6''W","28º3'19''S","962","962","arbórea","FLOR0038594",NA,"2017","02","24",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA
"599","2020-08-20 14:58:24-03","UFSC","FLOR","47748","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Grizzon, M.","Grizzon, M.","122","2012","12","15","Brasil","Rio Grande do Sul","Caxias do Sul","Dalanhos -Fazenda Pedro Hoffmann.","-50.937778","-28.961389","50º56'16''W","28º57'41''S","780","780","arvoreta, 3m altura","FLOR0047748",NA,"2012","12","15",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA
"600","2020-08-20 14:58:24-03","UFSC","FLOR","50217","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Grizzon, M.","Grizzon, M.","127","2012","12","17","Brasil","Rio Grande do Sul","São Marcos","Sede Grêmio Americano.","-51.065556","-28.971667","51º3'56''W","28º58'18''S","768","768","árvore, 6,5m altura. Córtex rugoso esfoleante.","FLOR0050217",NA,"2012","12","21",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA
"601","2020-08-20 14:58:24-03","UFSC","FLOR","47900","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Grizzon, M.","Wasum, R.; Sartori, M. & Marchetto, C.","4084","2007","05","24","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca- Fazenda Três Lagoas.","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,"FLOR0047900",NA,"2012","09","12",NA,NA,NA,NA,"Myrtales","49662","auto",NA,NA,NA,NA,NA
"602","2020-08-20 14:58:24-03","UFSC","FLOR","42873","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Záchia, R.","Záchia, R.A.","5262","2001","01","02","Brasil","Rio Grande do Sul","Santa Maria","Jardim Botânico, UFSM.","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"flor com flor. Recebida de SMDB Nº 11871. Acervo Jardim Botânico.","FLOR0042873",NA,"2012","04","27",NA,NA,NA,NA,"Myrtales","37819","auto",NA,NA,NA,NA,NA
"603","2020-08-20 20:40:33-03","UFSC","FLOR","6969","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M.","Smith, L.B.; Klein, R.M.","14059","1964","12","16","Brasil","Santa Catarina","Chapecó",NA,"-52.6183013916016","-27.096399307251",NA,NA,NA,NA,"3m altura","FLOR0006969",NA,"1993",NA,NA,NA,NA,NA,NA,"Myrtales","22671","auto",NA,NA,NA,NA,NA
"604","2020-08-20 20:40:33-03","UFSC","FLOR","7602","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M.","Falkenberg, D.B.; Berry, P.E.","2242","1985","01","30","Brasil","Santa Catarina","Curitibanos","Próximo à ponte sobre o Rio Marombas.","-50.584400177002","-27.2828006744385",NA,NA,NA,NA,"arbusto","FLOR0007602",NA,"1993",NA,NA,NA,NA,NA,NA,"Myrtales","25987","auto",NA,NA,NA,NA,NA
"605","2021-03-04 15:45:33-03","IF","SPSF","26063","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","M.Sobral","R.A.Zachia","2718","1997","12","18","Brasil","RS","Vacaria","margem do rio Pelotas","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: EX-SMDB 6305;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","63451","auto","Magnoliopsida",NA,NA,NA,NA
"606","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","bombycina","Aulomyrcia bombycina","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"in silvis ad Itacaquere",NA,NA,NA,NA,NA,NA,"Napaea; HABITAT: Napaea",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","bombycina","Aulomyrcia bombycina","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"in fruticetis campestris inter Porto Alegre et Rio Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","oblongata","Aulomyrcia oblongata","(Mart. ex DC.) O.Berg",NA,"Martius, C","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Mart.; in silvis.; HABITAT: in silvis.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Aulomyrcia","oblongata","Aulomyrcia oblongata","(Mart. ex DC.) O.Berg",NA,"Pohl, JBE","5871",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"in silvis.; HABITAT: in silvis.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2021-02-08 12:44:07-03","UFRGS","ICN","021156","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Mattos, J","Lindeman, JC; Pott, A","s.n.","1972","12","21","Brasil","RS",NA,"4 Km E de São Pedro",NA,NA,NA,NA,NA,NA,"Árvore dominante no capão, até 20 cm de diâmetro e 7 m de altura; folhas cinzentas em baixo; casca grossa de coloração bége, não muito lisa.; Campo arenoso",NA,NA,"1975",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"611","2021-02-08 12:44:07-03","UFRGS","ICN","040232","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Fleig, M","913","1978","01","05","Brasil","RS",NA,"BR-285, Km 25 - Vacaria á L. vermelha",NA,NA,NA,NA,NA,NA,"Flores brancas.",NA,NA,"1980","11","24","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-02-08 12:44:07-03","UFRGS","ICN","040430","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Fleig, M","112","1976","12","10","Brasil","RS",NA,"Próximo ao Rio Icamaquã-São Luiz; Vila Nazaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981","05","30","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"613","2021-02-08 12:44:07-03","UFRGS","ICN","040433","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Fleig, M","114","1976","12","10","Brasil","RS",NA,"Próximo ao Rio Icamaquã-São Luiz; Vila Nazaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981","05","30","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"614","2021-02-08 12:44:07-03","UFRGS","ICN","062024","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Hatschbach, G","40522","1977","12","08","Brasil","PR","Santa Helena","Rio São Francisco","-54.3328018188477","-24.8603000640869",NA,NA,NA,NA,"Arbusto de 2 m de altura; flor alva.; Vargedo",NA,NA,"1983","07",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"23937","auto",NA,NA,NA,NA,NA
"615","2021-02-08 12:44:07-03","UFRGS","ICN","061926","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Jarenkow, JA","s.n.","1982","01","13","Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,NA,"1985","03",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"38649","auto",NA,NA,NA,NA,NA
"616","2021-02-08 12:44:07-03","UFRGS","ICN","089086","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.",NA,"Sobral, M","4596","1985","12",NA,"Brasil","RS","Jaguari","Gruta Linha 1","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"27649","auto",NA,NA,NA,NA,NA
"617","2021-02-08 12:44:07-03","UFRGS","ICN","062080","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Sobral, M","s.n.","1982","12",NA,"Brasil","RS","Sarandi",NA,"-52.9230995178223","-27.9438991546631",NA,NA,NA,NA,"Arvoreta de 4 m de altura; flores em botão.; Em beira de curso de água",NA,NA,"1982",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20705","auto",NA,NA,NA,NA,NA
"618","2021-02-08 12:44:07-03","UFRGS","ICN","000524","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Rambo, B","Rambo, B","50044","1951","02","13","Brasil","RS","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,"Arbusto de até 3 m de altura.; Beira de capão",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"42411","auto",NA,NA,NA,NA,NA
