"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"162","2015-09-04 09:06:15-03","MNHN","RECOLNAT_MNHN_P","P04164707","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Santos, E.P.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164707' target='other'> <mi>dwc_moreinfo</mi></a>","P04164707",NA,NA,"Benth.",NA,NA,"1993","1","15","Paraná",NA,"Rio dos Papagaios.",NA,NA,"P04164707_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",NA,NA
"163","2015-09-04 09:06:15-03","MNHN","RECOLNAT_MNHN_P","P04164710","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Gaudichaud",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164710' target='other'> <mi>dwc_moreinfo</mi></a>","P04164710",NA,NA,"Benth.",NA,NA,"1833","1","1",NA,NA,"Brésil. Province de San-Paolo.",NA,NA,"P04164710_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"289",NA,NA
"164","2015-09-04 09:06:15-03","MNHN","RECOLNAT_MNHN_P","P04164722","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Müller, F.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164722' target='other'> <mi>dwc_moreinfo</mi></a>","P04164722",NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04164722_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"235",NA,NA
"165","2015-09-04 09:06:15-03","MNHN","RECOLNAT_MNHN_P","P04164711","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Saint-Hilaire, A. de",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164711' target='other'> <mi>dwc_moreinfo</mi></a>","P04164711",NA,NA,"Benth.",NA,NA,"1816","1","1","São Paulo",NA,NA,NA,NA,"P04164711_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1599 ter",NA,NA
"166","2015-09-04 09:06:15-03","MNHN","RECOLNAT_MNHN_P","P04164712","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Saint-Hilaire, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164712' target='other'> <mi>dwc_moreinfo</mi></a>","P04164712",NA,NA,"Benth.",NA,NA,"1816","1","1","São Paulo",NA,"Prés la Fazenda da Fortaleza.",NA,NA,"P04164712_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1469",NA,NA
"167","2015-09-04 09:06:15-03","MNHN","RECOLNAT_MNHN_P","P04164720","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Moreira, E.A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164720' target='other'> <mi>dwc_moreinfo</mi></a>","P04164720",NA,NA,"Benth.",NA,NA,"1960","11","3",NA,NA,"Estrada Curitiba- S. Paulo BR 2 km 16.",NA,NA,"P04164720_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76",NA,NA
"168","2015-09-04 09:06:15-03","MNHN","RECOLNAT_MNHN_P","P04164723","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Occhioni, P.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164723' target='other'> <mi>dwc_moreinfo</mi></a>","P04164723",NA,NA,"Benth.",NA,NA,"1970","10","1","Paraná",NA,"Vila Velha.",NA,NA,"P04164723_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4276",NA,NA
"169","2015-09-04 09:06:39-03","MNHN","RECOLNAT_MNHN_P","P04164727","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Smith, L.B.|Klein, R.M.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164727' target='other'> <mi>dwc_moreinfo</mi></a>","P04164727",NA,NA,"Benth.",NA,NA,"1964","12","3","Santa Catarina","Água Doce","Campos de Palmas. 28.5 km sotheast of Horizonte.","-51.41667","-26.75","P04164727_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13454",NA,NA
"170","2015-09-04 09:06:15-03","MNHN","RECOLNAT_MNHN_P","P04164719","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Hoehne, F.C.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164719' target='other'> <mi>dwc_moreinfo</mi></a>","P04164719",NA,NA,"Benth.",NA,NA,"1928","10","18","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535","P04164719_01",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2015-09-04 09:06:15-03","MNHN","RECOLNAT_MNHN_P","P04164713","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Hoehne, F.C.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164713' target='other'> <mi>dwc_moreinfo</mi></a>","P04164713",NA,NA,"Benth.",NA,NA,"1928","10","18","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535","P04164713_01",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2015-09-04 09:06:15-03","MNHN","RECOLNAT_MNHN_P","P04164724","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Occhioni, P.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164724' target='other'> <mi>dwc_moreinfo</mi></a>","P04164724",NA,NA,"Benth.",NA,NA,"1972","11","21","Paraná","Pitanga",NA,"-51.7613983154297","-24.7572002410889","P04164724_01",NA,NA,"37178","auto",NA,NA,NA,NA,NA,NA,"5249",NA,NA
"173","2015-09-04 09:06:39-03","MNHN","RECOLNAT_MNHN_P","P04164726","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Puiggari",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164726' target='other'> <mi>dwc_moreinfo</mi></a>","P04164726",NA,NA,"Benth.",NA,NA,NA,NA,NA,"São Paulo","Apiaí","Brésil prov. de Sâo Paulo, Apiahy.","-48.8400001525879","-24.5","P04164726_01",NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2015-09-04 09:06:15-03","MNHN","RECOLNAT_MNHN_P","P04164708","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Budziak, C.|Nicolack, V.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164708' target='other'> <mi>dwc_moreinfo</mi></a>","P04164708",NA,NA,"Benth.",NA,NA,"1989","11","14","Paraná","Curitiba","Jardim das Americas.","-49.2731018066406","-25.4277992248535","P04164708_01",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,"18",NA,NA
"175","2015-09-04 09:06:15-03","MNHN","RECOLNAT_MNHN_P","P04164709","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Budziak, C.|Nicolack",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164709' target='other'> <mi>dwc_moreinfo</mi></a>","P04164709",NA,NA,"Benth.",NA,NA,"1989","11","14","Paraná","Curitiba","Jardim das Americas.","-49.2731018066406","-25.4277992248535","P04164709_01",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,"18",NA,NA
"176","2015-09-04 09:06:15-03","MNHN","RECOLNAT_MNHN_P","P04164725","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Oliveira, P.I.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164725' target='other'> <mi>dwc_moreinfo</mi></a>","P04164725",NA,NA,"Benth.",NA,NA,"1980","10","9","Paraná","Balsa Nova","São Luis do Puruna.","-49.6356010437012","-25.5839004516602","P04164725_01",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,"273",NA,NA
"177","2015-09-04 09:06:15-03","MNHN","RECOLNAT_MNHN_P","P04164721","PreservedSpecimen",NA,"Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Occhioni, P.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04164721' target='other'> <mi>dwc_moreinfo</mi></a>","P04164721",NA,NA,"Benth.",NA,NA,"1972","11","21","Paraná","Curitiba","Vila Nova, Curitiba.","-49.2731018066406","-25.4277992248535","P04164721_01",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,"5237",NA,NA
"178","2020-10-01 14:21:50-03","JBB","HEPH","5785","S","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Oliveira, PI","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Hatschbach, G","956","1985","10","04","Paraná ","São José dos Pinhais","Cotia","-49.2064018249512","-25.5347003936768",NA,NA,NA,"45291","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:36:56-03","UFMG","BHCB","61311","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"s.n.",NA,NA,NA,"Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:36:56-03","UFMG","BHCB","70710","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Ribas, OS","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"1571",NA,NA,NA,"Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-03-11 09:01:08-03","URCA","HCDAL","10828","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Rigon, J.; Meirelles, J.; Silva, M.G.; Goldenberg, R.; Smidt, E.",NA,"Brasil",NA,NA,"Erva ca. 40 cm de altura; flores azuis.",NA,NA,NA,"Benth.","Rigon, J.","44","2009","09","26","Paraná","Balsa Nova","Alto da Serra São Luiz do Purunã Campo","-49.644444","-25.480556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.644444","-25.480556",NA,NA,NA
"182","2021-02-11 17:19:17-03","UFPR","UPCB","2586","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Braga, R.",NA,"Brasil",NA,NA,"Subarbustiva, 1,5m. Campo..",NA,NA,NA,"Benth.","Braga, R.","312","1960","10","11","Paraná",NA,"Barigui do Portão",NA,NA,NA,NA,NA,NA,NA,"1960","10",NA,NA,NA,NA,NA,NA,NA
"183","2021-02-11 17:19:17-03","UFPR","UPCB","55069","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Schwartsburd, P.B.",NA,"Brasil",NA,NA,"Erva, cálice verde, corola azul. Borda da mata. Floresta ombrófila mista..",NA,NA,NA,"Benth.","Santos, E.P.","420","2004","10","23","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, capão da Fortaleza","-50","-25.233333",NA,"100","100",NA,NA,"2007","05","14",NA,"-50","-25.233333",NA,NA,NA
"184","2021-02-11 17:19:17-03","UFPR","UPCB","57280","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Matos, F.B.",NA,"Brasil",NA,NA,"Erva com flores cerúleas. Estepe gramíneo-lenhosa.",NA,NA,NA,"Benth.","Reginato, M.","498","2005","03","09","Paraná","Curitiba","Jardim das Américas. Centro Politécnico da Universidade Federal do Paraná. Reserva Biológica Mata Viva.","-49.233333","-25.433333",NA,"900","900",NA,NA,"2006","01","01",NA,"-49.233333","-25.433333",NA,NA,NA
"185","2021-02-11 17:19:17-03","UFPR","UPCB","58096","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Martins, A.C.",NA,"Brasil",NA,NA,"Flores lilás, herbácea, 20 cm de altura. Campo limpo..",NA,NA,NA,"Benth.","Guimarães, O.A.","25","2004","10","07","Paraná","São José dos Pinhais","Aeroporto Afonso Pena","-49.183333","-25.516667",NA,"910","910",NA,NA,NA,NA,NA,NA,"-49.183333","-25.516667",NA,NA,NA
"186","2021-02-11 17:19:17-03","UFPR","UPCB","5911","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Moreira Filho, H.",NA,"Brasil",NA,NA,"Erva do campo..",NA,NA,NA,"Benth.","Santos, E.P.","368","1963","10",NA,"Paraná",NA,"Parque Verde, km 22 da BR 02",NA,NA,NA,NA,NA,NA,NA,"1996","05","10",NA,NA,NA,NA,NA,NA
"187","2021-02-11 17:19:17-03","UFPR","UPCB","61366","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Brotto, M.L.",NA,"Brasil",NA,NA,"Erva terrestre de 30 cm de alt., flores com cálice esverdeado e corola azul. Estepe Gramíneo-lenhosa..",NA,NA,NA,"Benth.","Santos, E.P.","242","2008","11","07","Paraná","Ponta Grossa","Parque Estadual de Vila Velha.","-49.993333","-25.231667",NA,"1000","1000",NA,NA,"2008","11","07",NA,"-49.993333","-25.231667",NA,NA,NA
"188","2021-02-11 17:19:17-03","UFPR","UPCB","85081","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Santos-Silva, F. et al.",NA,"Brasil",NA,NA,NA,"UPCB0027996",NA,NA,"Benth.","Santos, E.P.","168","2012","10","06","Paraná","Serra de São Luis do Purunã","Morro da Santa (Miniatura Cristo Redentor)","-49.683333","-25.45",NA,"1179","1179",NA,NA,"2014","05","22",NA,"-49.683333","-25.450000",NA,NA,NA
"189","2021-02-11 17:19:17-03","UFPR","UPCB","67630","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Rigon, J.",NA,"Brasil",NA,NA,"Erva ca. 40cm de lat. Flores azuis..",NA,NA,NA,"Benth.","Rigon, J.","44","2009","09","26","Paraná","Balsa Nova","Serra São Luiz do Purunã.","-49.633333","-25.466667",NA,NA,NA,NA,NA,"2009","01","01",NA,"-49.633333","-25.466667",NA,NA,NA
"190","2021-02-11 17:19:17-03","UFPR","UPCB","83715","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Braga, R.",NA,"Brasil",NA,NA,"Subarbustiva, 1,5m. Campo..",NA,NA,NA,"Benth.","Braga, R.","312","1960","10","11","Paraná",NA,"Barigui do Portão",NA,NA,NA,NA,NA,NA,NA,"1960","10",NA,NA,NA,NA,NA,NA,NA
"191","2021-02-11 17:19:17-03","UFPR","UPCB","85284","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Santos. E.P. et al.",NA,"Brasil",NA,NA,"Erva. ca. 50 cm. flor lilás. em solo encharcado..","UPCB0034667",NA,NA,"Benth.","Santos. E.P.","1248","2009","09","22","Paraná","Curitiba","Bairro Cidade Industrial de Curitiba. em campo.","-49.308333","-25.506111","UPCB0034667","932","932",NA,NA,"2009","09","22",NA,"-49.308333","-25.506111",NA,NA,NA
"192","2021-02-11 17:19:17-03","UFPR","UPCB","85285","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Santos. E.P. | Erbano. M.",NA,"Brasil",NA,NA,"Erva decumbente. ca. de 60 cm. corola celeste. em campo..","UPCB0034555",NA,NA,"Benth.","Santos. E.P.","1251","2010","10","06","Paraná","Curitiba","Bairro Cidade Industrial de Curitiba. em campo.","-49.308333","-25.506111","UPCB0034555","932","932",NA,NA,"2010","10","06",NA,"-49.308333","-25.506111",NA,NA,NA
"193","2021-02-11 17:19:17-03","UFPR","UPCB","12761","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Braga, R.",NA,"Brasil",NA,NA,"Campo, próximo a estrada de ferro..",NA,NA,NA,"Benth.","Hatschbach, G.","523","1957","11",NA,"Paraná","Araucária",NA,"-49.4103012084961","-25.5930995941162",NA,NA,NA,"21346","auto","1958","04",NA,NA,NA,NA,NA,NA,NA
"194","2021-02-11 17:19:17-03","UFPR","UPCB","4415","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Pocrifka, I.",NA,"Brasil",NA,NA,"Campo..",NA,NA,NA,"Benth.","Yassuko, M.","6","1962","10","21","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,"45291","auto","1963","07",NA,NA,NA,NA,NA,NA,NA
"195","2021-02-11 17:19:17-03","UFPR","UPCB","61350","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Brotto, M.L.",NA,"Brasil",NA,NA,"Erva terrestre de 25 cm de alt., flores com corola azul. Estepe Gramíneo-lenhosa..",NA,NA,NA,"Benth.","Santos, E.P.","190","2008","09","15","Paraná","Curitiba","Bairro Cajuru.","-49.2731018066406","-25.4277992248535",NA,"900","900","25180","auto","2008","09","15",NA,NA,NA,NA,NA,NA
"196","2021-02-11 17:19:17-03","UFPR","UPCB","2819","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Braga, R.",NA,"Brasil",NA,NA,"Campo..",NA,NA,NA,"Benth.","Braga, R.","1577","1960","12","02","Paraná","Almirante Tamandaré","Campo Magro","-49.310001373291","-25.3246994018555",NA,NA,NA,"18684","auto","1961","02","10",NA,NA,NA,NA,NA,NA
"197","2021-02-11 17:19:17-03","UFPR","UPCB","4618","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Hatschbach, G.",NA,"Brasil",NA,NA,"Planta de 20-50cm, flor azul. Campo..",NA,NA,NA,"Benth.","Hatschbach, G.","10657","1963","11","19","Paraná","Almirante Tamandaré","Campo Magro","-49.310001373291","-25.3246994018555",NA,NA,NA,"18684","auto","1964","04",NA,NA,NA,NA,NA,NA,NA
"198","2021-02-11 17:19:17-03","UFPR","UPCB","11551","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Imaguire, N.",NA,"Brasil",NA,NA,"Erva, flor azul..",NA,NA,NA,"Benth.","Guimarães, O.A.",NA,"1981","10","26","Paraná","Curitiba","Campos ao redor de Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","1981","10",NA,NA,NA,NA,NA,NA,NA
"199","2021-02-11 17:19:17-03","UFPR","UPCB","30834","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Anjos, R.A.M.",NA,"Brasil",NA,NA,"Erva, ca. 35cm, flor roxa com detalhes em branco. Beira do Capão do Setor de Ciências Biológicas..",NA,NA,NA,"Benth.","Silva, S.M.","14","1996","10","17","Paraná","Curitiba","Centro Politécnico, UFPR","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","1996","10",NA,NA,NA,NA,NA,NA,NA
"200","2021-02-11 17:19:17-03","UFPR","UPCB","16804","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Cervi, A.C.",NA,"Brasil",NA,NA,"Erva ereta, flor lilás. Campo..",NA,NA,NA,"Benth.","Santos, E.P.","2905","1989","10","23","Paraná","Curitiba","Centro Politécnico, UFPR","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","1996","05","10",NA,NA,NA,NA,NA,NA
"201","2021-02-11 17:19:17-03","UFPR","UPCB","45247","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Cervi, A.C.",NA,"Brasil",NA,NA,"Erva sublenhosa ereta, flores azuis..",NA,NA,NA,"Benth.","Santos, E.P.","8115","2000","12","21","Paraná","Ponta Grossa","Fazenda Cabrijumoss","-50.1618995666504","-25.0949993133545",NA,NA,NA,"46557","auto","2002","04","05",NA,NA,NA,NA,NA,NA
"202","2021-02-11 17:19:17-03","UFPR","UPCB","25262","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Cardoso da Silva, F.",NA,"Brasil",NA,NA,"Erva, flor roxa, freqüente na área..",NA,NA,NA,"Benth.","Guimarães, O.A.","682","1983","05",NA,"Paraná","Piraquara","Fazenda Experimental da Universidade Federal do Paraná","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto","1995","10",NA,NA,NA,NA,NA,NA,NA
"203","2021-02-11 17:19:17-03","UFPR","UPCB","11969","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Cure, J.R.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Guimarães, O.A.",NA,"1981","03","06","Paraná","Curitiba","Parque da Cidade","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","1981","10",NA,NA,NA,NA,NA,NA,NA
"204","2021-02-11 17:19:17-03","UFPR","UPCB","28543","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kozera, C.",NA,"Brasil",NA,NA,"Herbácea, flor azul. Área degradada..",NA,NA,NA,"Benth.","Santos, E.P.","340","1996","11","06","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","1996","11","11",NA,NA,NA,NA,NA,NA
"205","2021-02-11 17:19:17-03","UFPR","UPCB","5910","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Moreira Filho, H.",NA,"Brasil",NA,NA,"Erva, corola azul. Campo seco..",NA,NA,NA,"Benth.","Santos, E.P.","318","1964","10","18","Paraná","Curitiba","Parque Municipal, Estrada BR 02","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","1996","05","10",NA,NA,NA,NA,NA,NA
"206","2021-02-11 17:19:17-03","UFPR","UPCB","5845","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Moreira Filho, H.",NA,"Brasil",NA,NA,"Porte ca. 20cm, flor azul. Terreno úmido..",NA,NA,NA,"Benth.","Santos, E.P.","369","1963","10","05","Paraná","Curitiba","Parque Verde","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","1996","05","10",NA,NA,NA,NA,NA,NA
"207","2021-02-11 17:19:17-03","UFPR","UPCB","61800","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Kozera, C.",NA,"Brasil",NA,NA,"Herbácea com flores azuladas, campo seco..",NA,NA,NA,"Benth.","Hatschbach, G.","2470","2005","11","01","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"27346","auto","2006","01","01",NA,NA,NA,NA,NA,NA
"208","2021-02-11 17:19:17-03","UFPR","UPCB","35986","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Santos, E.P.",NA,"Brasil",NA,NA,"Erva de ± 50 cm, corola celeste. Campo.",NA,NA,NA,"Benth.","Santos, E.P.","675","1998","12","02","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"35166","auto","1998","12","02",NA,NA,NA,NA,NA,NA
"209","2021-02-11 17:19:17-03","UFPR","UPCB","29261","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Santos, E.P.",NA,"Brasil",NA,NA,"Erva, ca. 40cm, corola azul com glândulas avermelhadas. Campo limpo úmido..",NA,NA,NA,"Benth.","Santos, E.P.","232","1996","11","08","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"35166","auto","1996","11","08",NA,NA,NA,NA,NA,NA
"210","2021-02-11 17:19:17-03","UFPR","UPCB","7040","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Hatschbach, G.",NA,"Brasil",NA,NA,"Flor azulada. Do campo limpo..",NA,NA,NA,"Benth.","Hatschbach, G.","18459","1968","01","25","Paraná","Campo do Tenente","Ribeirão da Fazenda","-49.6828002929688","-25.978099822998",NA,NA,NA,"17005","auto","1968","05",NA,NA,NA,NA,NA,NA,NA
"211","2021-02-11 17:19:17-03","UFPR","UPCB","36204","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Hatschbach, G.",NA,"Brasil",NA,NA,"Ascendente, flor azul. Campo limpo, seco..",NA,NA,NA,"Benth.","Santos, E.P.","68704","1998","11","15","Paraná","Palmas","Rod. BR 280, 10km NO de Horizonte","-51.9906005859375","-26.4841995239258",NA,NA,NA,"46666","auto","1999","02","11",NA,NA,NA,NA,NA,NA
"212","2021-02-11 17:19:17-03","UFPR","UPCB","24180","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Bidá, A.",NA,"Brasil",NA,NA,"Herbácea..",NA,NA,NA,"Benth.","Acra, L.A.","225","1984","01","12","Paraná","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-11 17:19:17-03","UFPR","UPCB","24111","PreservedSpecimen","Plantae","Lamiaceae","Salvia","lachnostachys","Salvia lachnostachys",NA,"Bidá, A.",NA,"Brasil",NA,NA,"Flor azul..",NA,NA,NA,"Benth.","Santos, E.P.","288","1984","02","08","Paraná","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,"13536","auto","1996","05","10",NA,NA,NA,NA,NA,NA
