"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet","sex"
"434","2008-05-27 22:02:00-03","MO","MOBOT","3152688","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","C.M. Taylor",NA,"Aurelio Schinini","Schinini Cacace 34402","1998",NA,NA,"Argentina","Corrientes","Empedrado","-59","-27.83333",NA,NA,NA,NA,"Ea. 3 Marias, cercano al rio Parana.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2015-04-02 11:12:00-03","MO","MOBOT","100803770","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","R. Salar",NA,"M.D. Judkevich|R. M. Salas|et al.","Judkevich 9","2013","2","28","Argentina","Misiones","Apóstoles","-55.6222223","-28.1205556",NA,NA,NA,NA,"Azara, camino a puerto Azara.",NA,NA,"South America",NA,NA,NA,NA,"101.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"436","2008-05-27 22:02:00-03","MO","MOBOT","1151477","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","C.M. Taylor (MO)",NA,"J. Richard Abbott|Bonifacio Mostacedo C.","Abbott 15903","1995","1","30","Bolivia","Santa Cruz","Chiquitos","-59.44138","-18.17388",NA,NA,NA,NA,"Valle de Tucavaca; road from Santiago de Chiquitos to Santo Corazón; on bank of Tucavaca River.",NA,NA,"South America",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2012-03-18 05:12:00-03","MO","MOBOT","1152867","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","C.M. Taylor",NA,"Fabiana Mamani M.|Antony Jardim","Mamani M. 1168","1996","11","9","Bolivia","Santa Cruz","Chiquitos","-60.75","-15.83333",NA,NA,NA,NA,"San Juan de Chiquito. 40 km al Noreste de San Juan camino Bocamina Cerrado. Suelo arenoso.",NA,NA,"South America",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA
"438","2013-03-09 05:41:00-03","MO","MOBOT","1322457","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","A. Fuentes",NA,"Alfredo F. Fuentes|G. Navarro","Fuentes Claros 2472","1998","6","20","Bolivia","Santa Cruz","Cordillera","-60.97944","-18.50305",NA,NA,NA,NA,"Parque Nacional Kaa-Iya del Gran Chaco, 22 km al O del Campamento Petrolero San José. Bosque chaqueño estacionalmente inundado (bañados de la quebrada Tucavaca) con Geoffroea striata y Coccoloba guaranitica.",NA,NA,"South America",NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2008-05-27 22:02:00-03","MO","MOBOT","1476982","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","C.M. Taylor (MO)",NA,"Elsa M. Zardini|D. Quintana","Zardini 54505","2000","5","12","Paraguay","Concepción",NA,"-57.30138","-22.22472",NA,NA,NA,NA,"Apa River. Tall forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1207","4",NA,NA,NA,NA
"440","2008-05-27 22:02:00-03","MO","MOBOT","1526909","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","M. Nee",NA,"Michael H. Nee","Nee 34007",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-63.06666","-17.78333",NA,NA,NA,NA,"The llanura, at the Jardin Botanico de Santa Cruz",NA,NA,"South America",NA,NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2008-05-27 22:02:00-03","MO","MOBOT","1527993","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","M. Nee",NA,"Michael H. Nee","Nee 46701",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-63.2","-17.74166",NA,NA,NA,NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,"South America",NA,NA,NA,NA,"345.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2008-05-27 22:02:00-03","MO","MOBOT","1532973","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","C.M. Taylor (MO)",NA,"Michael H. Nee","Nee 33384",NA,NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2008-05-27 22:02:00-03","MO","MOBOT","1534021","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","M. Nee",NA,"Michael H. Nee","Nee 45900",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-63.2","-17.74166",NA,NA,NA,NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,"South America",NA,NA,NA,NA,"290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2008-05-27 22:02:00-03","MO","MOBOT","1534949","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","C. M. Taylor",NA,"Michael H. Nee","Nee 48630",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-63.2","-17.74166",NA,NA,NA,NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2008-05-27 22:02:00-03","MO","MOBOT","1535470","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","B. Boom",NA,"Michael H. Nee","Nee 33527","1987","1","15","Bolivia","Santa Cruz",NA,"-62.98333","-17.75",NA,NA,NA,NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,"South America",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2008-05-27 22:02:00-03","MO","MOBOT","1536968","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","M. Nee",NA,"Michael H. Nee","Nee 44639",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-63.2","-17.74166",NA,NA,NA,NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,"South America",NA,NA,NA,NA,"340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2016-06-16 08:18:00-03","MO","MOBOT","1708688","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","C. M. Taylor (MO)",NA,"Elsa M. Zardini|M. Vera","Zardini 57220","2001","11","2","Paraguay","Presidente Hayes",NA,"-58.7822223","-23.5105556",NA,NA,NA,NA,"Around Pozo Colorado.",NA,NA,"South America",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,"1240","4",NA,NA,NA,NA
"448","2008-05-27 22:02:00-03","MO","MOBOT","1710440","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","C. M. Taylor (MO)",NA,"Elsa M. Zardini|M. Vera","Zardini 57497","2001","11","5","Paraguay","Concepción",NA,"-57.87305","-22.25333",NA,NA,NA,NA,"Tres Cerros. Forest.",NA,NA,"South America",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"1244","4",NA,NA,NA,NA
"449","2008-05-27 22:02:00-03","MO","MOBOT","1814148","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","J. Dwyer",NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11661","1976","3","31","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Banks of Rio de Contas at Jequié. Sandy river bank.",NA,NA,"South America",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"1198",NA,NA,NA,NA,NA
"450","2008-05-27 22:02:00-03","MO","MOBOT","1819945","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","J. Dwyer (MO)",NA,"Alwyn H. Gentry|Paul E. Berry","Gentry 14769","1975","7","2","Venezuela","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"East of Los Caracas, towards Osma.",NA,NA,"South America",NA,NA,NA,NA,"100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,"3966",NA,NA,NA,NA,NA
"451","2008-05-27 22:02:00-03","MO","MOBOT","1823521","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","J.D. Dwyer",NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11798","1976","4","1","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"5 km W of Itapicuru along Highway BA-402 to Olindina. Patch of trees along roadside.",NA,NA,"South America",NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,"1208",NA,NA,NA,NA,NA
"452","2013-03-09 05:41:00-03","MO","MOBOT","1870103","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","I. G. Vargas (USZ)",NA,"Israel G. Vargas C.|G. Navarro","Vargas Caballero 6107","1999","4","24","Bolivia","Santa Cruz","Chiquitos","-59.60166","-17.23305",NA,NA,NA,NA,"Rio las Tojas puente de paso entre el aserradero y la minas Don Mario 6-7 km al Sur de Aserradero Ponstans.",NA,NA,"South America",NA,NA,NA,NA,"330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2011-05-03 17:47:00-03","MO","MOBOT","2295837","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","Franceschini, M. C., //",NA,"M.C. Franceschini","Franceschini 29","1999","2","12","Argentina","Corrientes","Capital","-58.833333","-27.466667",NA,NA,NA,NA,"Corrientes",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2009-07-31 09:44:00-03","MO","MOBOT","2295858","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","Bacigalupo, N. M.",NA,"Renée H. Fortunato|Susana Crespo|Elisa G. Nicora|Colaboradores","Fortunato 2789","1992","3","18","Argentina","Formosa","Pilcomayo",NA,NA,NA,NA,NA,NA,"Parque Nac. Pilcomayo, alred. del Pto. de Gendarmería La Angela.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2009-07-31 09:44:00-03","MO","MOBOT","2296554","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","Bacigalupo, N. M.",NA,"Renée H. Fortunato|Susana Crespo|Elisa G. Nicora|Colaboradores","Fortunato 3123","1992","3","25","Argentina","Formosa","Patiño",NA,NA,NA,NA,NA,NA,"Camino a Paso Ayala (cruce al Paraguay por del río Pilcomayo). N de Sargento Leyes.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2012-05-01 15:49:00-03","MO","MOBOT","2427775","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.",NA,NA,"José F. Pensiero|et al.","Pensiero 6103","2000","2","15","Argentina","Santa Fé","General Obligado",NA,NA,NA,NA,NA,NA,"Puerto Piracuá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2009-08-21 07:03:00-03","MO","MOBOT","2516523","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.",NA,NA,"Émile Hassler","Hassler 2796",NA,NA,NA,"Paraguay","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,"Santa Elisa",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2009-07-31 17:12:00-03","MO","MOBOT","2516537","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.",NA,NA,"Ricardo O. Vanni|Anita Radovancich|Aurelio Schinini","Vanni 2571","1991","3","1","Paraguay","Boquerón",NA,"-60.03333","-22.35",NA,NA,NA,NA,"Estación Experimental Filadelfia",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2010-11-13 05:21:00-02","MO","MOBOT","2516551","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","Degen, R.",NA,"Fátima Mereles","Mereles H. 4847","1993","12","14","Paraguay","Boquerón",NA,NA,NA,NA,NA,NA,NA,"45 km N de Mcal. Estigarribia- Tte. Montanía",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2015-07-10 22:07:00-03","MO","MOBOT","3149597","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","M. Toledo",NA,"M. Toledo|J.M. Chuvé","Toledo 353","1994","1","31","Bolivia","Santa Cruz","Nuflo de Chavez","-61.85","-16.96666",NA,NA,NA,NA,"Region de Lomerio. Comunidad Salinas. Bosque chaparral.",NA,NA,"South America",NA,NA,NA,NA,"300.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2010-04-13 14:03:00-03","MO","MOBOT","3149675","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","C.M. Taylor",NA,"Reinilda Duré|David R. Brunner","Duré Rodas 422","1984","10","15","Paraguay","Chaco",NA,NA,NA,NA,NA,NA,NA,"Par. Nacional Defensores del Chaco. Cerro Leon. Misino Tribu Nueva.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-02-20 15:20:00-03","MO","MOBOT","3149836","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","C.M. Taylor",NA,"Stephan G. Beck","Beck 13231","1987","3","2","Bolivia","Beni","Gral. Ballivian",NA,NA,NA,NA,NA,NA,"Porvenir 32 kms hacia San Borja. Rio Curiraba de la pampa, zona de unundacion con agua de 1.6m de profundidad.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"463","2010-04-13 14:02:00-03","MO","MOBOT","3150050","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","C.M. Taylor",NA,"Reinilda Duré","Duré Rodas 483","1984","11","26","Paraguay","Chaco",NA,NA,NA,NA,NA,NA,NA,"Parq. Nacional Defensores del Chaco. Cerro Leon. Mision Tribu Nueva.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2009-08-25 17:40:00-03","MO","MOBOT","3150797","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","C.M. Taylor",NA,"Luciano Bernardi","Bernardi 20285","1980",NA,NA,"Paraguay","Chaco",NA,NA,NA,NA,NA,NA,NA,"Versus Clorinda, Pres. Hayes.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2009-10-14 20:39:00-03","MO","MOBOT","3150981","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","C.M.Taylor",NA,"Rosa Degen|Fátima Mereles","Degen 3063","1993",NA,NA,"Paraguay","Boquerón",NA,NA,NA,NA,NA,NA,NA,"Tyto. Tte. Picco-Mcal. Estigarribia. Al borde de canaletas inundables.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2009-07-17 17:34:00-03","MO","MOBOT","3151131","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","P. Dusen",NA,"Per Dusén","Dusén 11310","1911",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Copim; Ad ripam flum.",NA,NA,"South America",NA,NA,NA,NA,"880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2010-05-16 08:12:00-03","MO","MOBOT","3151225","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","N. Bacigalupo",NA,"Aurelio Schinini","Schinini Cacace 9282","1974",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Villa Hayes, 21 km NW de Villa Hayes, Ruta 9, Cerrito.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2009-07-31 09:02:00-03","MO","MOBOT","3151230","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","Steyermark",NA,"Franciso Delascio C.|Ronald L. Liesner","Delascio Chitty 6966","1978","7",NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"Piar; La Vigia. 7km al Oeste de El Manteco. Bosque tropifolio.",NA,NA,"South America",NA,NA,NA,NA,"240.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2015-08-10 05:49:00-03","MO","MOBOT","3151288","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.",NA,NA,"Amaro Macedo","Macedo 1311","1948",NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"Espora",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2009-07-10 17:57:00-03","MO","MOBOT","3151340","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.",NA,NA,"Troels M. Pedersen","Pedersen 15775","1992","2","16","Argentina","Misiones","Apóstoles",NA,NA,NA,NA,NA,NA,"Secondary earth-road connecting prov. highroad No. 1 from San Jose to Concepcion de la Sierra with road from Apostoles to Cerro Azul, a few kms after turning off from MIS-1.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2008-05-27 22:02:00-03","MO","MOBOT","3151445","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","A.S. Smith & L.B. Smith, 7-",NA,"Gert G. Hatschbach","Hatschbach 18359","1968",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Guarapuava. Rio Campo Real.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2009-08-08 13:58:00-03","MO","MOBOT","3151493","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.",NA,NA,"Francis E. Drouet","Drouet 2015","1935","7","5","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"Tocantins, Fazenda Porto da Bazar. Mun. de Igarape Mirim.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2009-07-17 07:41:00-03","MO","MOBOT","3151529","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.",NA,NA,"Basil Stergios","Stergios 10036","1987","5","13","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"Bosques intervenidos y de rebalse en las orillas del Rio Paragua, en las inmediaciones del Mun La Paragua.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2011-06-15 17:26:00-03","MO","MOBOT","3151587","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","N. Baciagalupo",NA,"Rosa Guaglianone|Nuncia M. Tur|E.P. Carrillo F.","Guaglianone 942","1983",NA,NA,"Argentina","Misiones","San Javier",NA,NA,NA,NA,NA,NA,"Ruta 4, Balneario; F. Gonzalez.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-04-20 16:13:00-03","MO","MOBOT","3151650","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","Steyermark",NA,"Basil Stergios|Gerardo Aymard|Aura R. Herrera","Stergios 6044","1983","7","15","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"Res. Florestal Imataca. Rio Cuyuni entre Isla Anacoco y boca del rio Botanamo.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"476","2008-05-27 22:02:00-03","MO","MOBOT","3151845","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","Steyermark",NA,"Basil Stergios","Stergios 3789","1982","5","20","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"Tumeremo, alrededores del cano Aliviadero, camino Tumeremo - FUerto Tarabay.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2009-08-25 17:41:00-03","MO","MOBOT","3151866","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","C.M. Taylor",NA,"Luciano Bernardi","Bernardi 20358","1980",NA,NA,"Paraguay","Alto Paraguay",NA,NA,NA,NA,NA,NA,NA,"Cerro Barrero, circa Fuerte Olimpo.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2016-11-15 05:15:00-02","MO","MOBOT","3151937","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.",NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 11902","1966",NA,NA,"Argentina","Corrientes","San Cosme",NA,NA,NA,NA,NA,NA,"Puerto Gonzalez.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2008-05-27 22:02:00-03","MO","MOBOT","3151994","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.",NA,NA,"Boris A. Krukoff","Krukoff 5869","1934","8","24","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"On varzea land.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2008-05-27 22:02:00-03","MO","MOBOT","3152173","PreservedSpecimen","Plantae","Rubiaceae","Machaonia","brasiliensis","Machaonia brasiliensis","(Hoffmanns. ex Humb.) Cham. & Schltdl.","Steyermark",NA,"Basil Stergios","Stergios 5924","1983","7","13","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"Res. Florestal Imataca. Carretera Casa Blanca - San Martin de Turumban (sector rio Cuyuni, Anacoco). Selva pluvial y humedo tropical.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
