"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"382","2020-07-23 12:09:35-03","CEPLAC","CEPEC","104327","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"L.C.S.Assis","Fiaschi, P.","2854","2005","03","18",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, ramal para a RPPN, ca. De 6 km da entrada","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-07-23 12:09:35-03","CEPLAC","CEPEC","114532","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"H. L. Ribeiro","Lopes, M. M. M.","1139","2006","10","04",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado. 9,8Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco. Topo da encosta.","-39.603333","-14.705833","650","650",NA,NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-07-23 12:09:35-03","CEPLAC","CEPEC","134009","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"H. L. Ribeiro","Perdiz, R. de O.","870","2011","07","28",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada.","-39.533333","-14.766667","800","800",NA,NA,NA,NA,"39W32'","14S46'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-07-23 12:09:35-03","CEPLAC","CEPEC","123203","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"Sem Informação","Amorim, A. M.","7493","2008","06","24",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9,7 Km W de Camacã na estrada para Jacarecí, daí 6 Km SW na estrada para RPPN Serra Bonita e torre.","-39.565278","-15.391667","835","835",NA,"UNICATA.",NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-07-23 12:09:35-03","CEPLAC","CEPEC","123584","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"Sem Informação","Piotto, D.","149","2007","06","05",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667","120","120",NA,"Floresta secundária, idade: 40 anos, sítio: 1 , linha: 4 , #: 31 , dist.: 49 , dap: 5.1 cm, altura: 9 m",NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-07-23 12:09:35-03","CEPLAC","CEPEC","126350","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"Sem Informação","Amorim, A. M.","7728","2008","11","20",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área do inventário de fenologia.","-39.565278","-15.391667","835","835",NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-07-23 12:09:35-03","CEPLAC","CEPEC","126351","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"Sem Informação","Amorim, A. M.","7729","2008","11","20",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área do inventário de fenologia.","-39.565278","-15.391667","835","835",NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-07-23 12:09:35-03","CEPLAC","CEPEC","126352","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"Sem Informação","Amorim, A. M.","7730","2008","11","20",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área do inventário de fenologia.","-39.565278","-15.391667","835","835",NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-07-23 12:09:35-03","CEPLAC","CEPEC","126392","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"Sem Informação","Amorim, A. M.","7770","2009","01","16",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área do inventário de fenologia.","-39.565278","-15.391667","835","835",NA,"UNICATA.",NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-07-23 12:09:35-03","CEPLAC","CEPEC","128531","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"Piotto, D.","Piotto, D.","2721","2010","06","02",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667","120","120",NA,"Floresta madura, bosque: 2, parcela: 14, dist: 0, dap: 5.9 cm, altura: 8 m",NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-07-23 12:09:35-03","CEPLAC","CEPEC","136822","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"F. H. F. Nascimento","F. H. F. Nascimento","317","1999","12","24",NA,"Brasil","Bahia","RIO DE CONTAS","Mata da base do Pico do Itobira.","-41.866667","-13.5",NA,NA,NA,NA,NA,NA,"41W52'","13S30'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-07-23 12:09:35-03","CEPLAC","CEPEC","137085","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"F. H. F. Nascimento","F. H. F. Nascimento","570","2006","03","20",NA,"Brasil","Bahia","RIO DE CONTAS","Serra das Almas. Mata da encosta serra à esquerda do Campo do Queiroz.","-41.945278","-13.524167",NA,NA,NA,NA,NA,NA,"41W56'43","13S31'27",NA,NA,NA,NA,NA,NA,NA,"20/03/2006",NA,NA,NA
"394","2020-07-23 12:09:35-03","CEPLAC","CEPEC","111912","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"L. C. S. Assis","Lopes, M. M. M.","668","2006","05","21",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 Km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra.","-39.202778","-14.770278","600","600",NA,NA,NA,NA,"39W12'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-07-23 12:09:35-03","CEPLAC","CEPEC","137821","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"F. H. F. Nascimento","F. H. F. Nascimento","685","2008","12","01",NA,"Brasil","Bahia","RIO DE CONTAS","Serra da Mesa, base do Pico do Itobira. Mata da campina estrela, caminho Caimbola/Catolés.","-41.885278","-13.365556",NA,NA,NA,NA,NA,NA,"41W53'7","13S21'56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-07-23 12:09:35-03","CEPLAC","CEPEC","137853","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"F. H. F. Nascimento","F. H. F. Nascimento","651","2008","12","01",NA,"Brasil","Bahia","RIO DE CONTAS","Serra da Mesa, Bela Vista. Base do Pico Itobira. Capão de Mata, lado esquerdo caminho Caimabola/Catolés.","-41.887778","-13.365278",NA,NA,NA,NA,NA,NA,"41W53'16","13S21'55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-07-23 12:09:35-03","CEPLAC","CEPEC","142292","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"Sem Informação","Oliveira, N.E.","24","2013","07","22",NA,"Brasil","Bahia","PRADO","Conglomerado BA_1413-1-6-9","-39.420556","-17.1",NA,NA,NA,"Duplicatas: RB",NA,NA,"39W25'14","17S6'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-07-23 12:09:35-03","CEPLAC","CEPEC","140061","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","100","100",NA,"Indivíduo P18-03",NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-07-23 12:09:35-03","CEPLAC","CEPEC","47178","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"L. C. S. Assis","R. M. Harley","27775","1988","12","26",NA,"Brasil","Bahia","ABAÍRA","As vertentes das serras ao oeste de Catolés, perto de Catolés de Cima.","-41.883333","-13.3",NA,NA,NA,NA,NA,NA,"41W53'","13S18'",NA,NA,NA,NA,NA,NA,NA,"10/07/2006",NA,NA,NA
"400","2020-07-23 12:09:35-03","CEPLAC","CEPEC","57044","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"L. C. S. Assis","J. G. Jardim","23","1993","02","09",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA,NA,NA,NA,"10/07/2006",NA,NA,NA
"401","2020-07-23 12:09:35-03","CEPLAC","CEPEC","87649","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"H. van der Werff","E. N. Lughadha",NA,"1991","12","19",NA,"Brasil","Bahia","ABAÍRA","Bem Querer.","-41.883333","13.266667",NA,NA,NA,NA,NA,NA,"41W53'","13N16'",NA,NA,NA,NA,NA,NA,NA,"30/12/1999",NA,NA,NA
"402","2020-07-23 12:09:35-03","CEPLAC","CEPEC","59806","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"L. C. S. Assis","W. W. Thomas","10158","1993","10","22",NA,"Brasil","Bahia","PRADO","Reserva Florestal da Brasil Holanda S/A: no entroncamento Km 18 Rod. Itamaraju/Prado, 8Km do entroncamento.","-39.333333","-17.183333",NA,NA,NA,NA,NA,NA,"39W20'","17S11'",NA,NA,NA,NA,NA,NA,NA,"30/07/2004",NA,NA,NA
"403","2020-07-23 12:09:35-03","CEPLAC","CEPEC","61749","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"P. Moraes","J. G. Jardim","425","1994","04","28",NA,"Brasil","Bahia","URUÇUCA","Distrito de Serra Grande. 7.3Km na estrada Serra Grande/Itacaré. Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,NA,NA,"30/06/2010",NA,NA,NA
"404","2020-07-23 12:09:35-03","CEPLAC","CEPEC","87641","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"H. van der Werff","R. M. Harley",NA,"1983","02","02",NA,"Brasil","Bahia","ABAÍRA","Mata do Barbado. Beira da estrada.","-41.9","13.3",NA,NA,NA,NA,NA,NA,"41W54'","13N18'",NA,NA,NA,NA,NA,NA,NA,"30/12/1999",NA,NA,NA
"405","2020-07-23 12:09:35-03","CEPLAC","CEPEC","69624","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"L. C. S. Assis","E. de Melo","1233","1994","11","22",NA,"Brasil","Bahia","LENÇÓIS","Morro da Chapadinha. Chapadinha.","-41.452778","-12.456667",NA,NA,NA,NA,NA,NA,"41W27'10","12S27'24",NA,NA,NA,NA,NA,NA,NA,"10/07/2006",NA,NA,NA
"406","2020-07-23 12:09:35-03","CEPLAC","CEPEC","87051","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"L. C. S. Assis","J. G. Jardim","2999","2000","04","21",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual Serra do Condurú. Rod. Serra Grande/Uruçuca, 9,4Km. Serra do Condurú.","-39.104722","-14.485",NA,NA,NA,NA,NA,NA,"39W6'17","14S29'6",NA,NA,NA,NA,NA,NA,NA,"10/07/2006",NA,NA,NA
"407","2020-07-23 12:09:35-03","CEPLAC","CEPEC","92060","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"P. Moraes","M. T. S. Stradmann","88","2000","10","03",NA,"Brasil","Bahia","LENÇÓIS","Chapada Diamantina, trilha do Bodão, marg. direita, afluente do Rio Ribeirão, a 4Km aprox. após Cachoeira Sosego","-41.45","-12.466667",NA,NA,NA,NA,NA,NA,"41W27'","12S28'",NA,NA,NA,NA,NA,NA,NA,"30/07/2010",NA,NA,NA
"408","2020-07-23 12:09:35-03","CEPLAC","CEPEC","121332","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"H. L. Ribeiro","M. L. C. Neves","175","2004","12","01",NA,"Brasil","Bahia","SANTA TEREsINHA","Serra da Jibóia.","-39.5233001708984","-12.771900177002",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"25196","auto",NA,NA,NA,NA,NA,NA
"409","2020-07-23 12:09:35-03","CEPLAC","CEPEC","22286","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"P. Moraes","L. A. Mattos-Silva","950","1980","07","09",NA,"Brasil","Bahia","BELMONTE","Km 60-68 da Rod. Itapebí/Belmonte, 18-24Km a Leste de Barrolândia.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,NA,"30/07/2008",NA,NA,NA
"410","2020-07-23 12:09:35-03","CEPLAC","CEPEC","62116","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"L. C. S. Assis","A. M. de Carvalho","4578","1994","08","19",NA,"Brasil","Bahia","CANAVIEIRAS","ESCAN/CEPLAC. Entrada no Km 21 Rod. Una/Sta. Luzia. Ca. 7.5Km da entrada.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,"30/07/2004",NA,NA,NA
"411","2020-07-23 12:09:35-03","CEPLAC","CEPEC","58969","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"H. van der Werff","J. G. Jardim","237","1993","07","29",NA,"Brasil","Bahia","ILHÉUS","5-6Km SW estr. Olivenca/Maruim.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"30/12/1994",NA,NA,NA
"412","2020-07-23 12:09:35-03","CEPLAC","CEPEC","22406","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"L. C. S. Assis","T. S. dos Santos","3556","1980","04","12",NA,"Brasil","Bahia","ITACARÉ","Entrada para a barragem, KM 6 da Rod. Itacaré/Ubaitaba.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,"10/07/2006",NA,NA,NA
"413","2020-07-23 12:09:35-03","CEPLAC","CEPEC","137391","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"F. H. F. Nascimento","F. H. F. Nascimento","88","1998","11","15",NA,"Brasil","Bahia","RIO DE CONTAS","Mata da base do Itobira.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA
"414","2020-07-23 12:09:43-03","CEPLAC","CEPEC","145084","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides",NA,"A. Quinet","R. C. Forzza","3679","2004","11","24",NA,"Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual da Serra do Ibitipoca. Mata do Monjolinho.","-43.883333","-21.7",NA,NA,NA,NA,NA,NA,"43W53'","21S42'",NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA
"415","2020-07-23 12:09:43-03","CEPLAC","CEPEC","146807","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides",NA,"A. Quinet","L. C. S. Assis","1090","2005","01","20",NA,"Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual da Serra do Ibitipoca, Gruta do Peão.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,"30/12/2007",NA,NA,NA
"416","2020-07-23 12:09:43-03","CEPLAC","CEPEC","146802","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides",NA,"A. Quinet","L. C. S. Assis","1089","2005","01","20",NA,"Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual da Serra do Ibitipoca, Gruta do Peão.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,"30/12/2007",NA,NA,NA
"417","2020-09-22 13:48:40-03","USP","SPFW","4309","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez",NA,"Sem coletor","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-04-08 17:12:50-03","UESB","HUESB","7638","S","Plantae","Dicotyledoneae",NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Oliveira, M.N.; Silva, G.S.; Silva, G.S.","656","2012","04","17",NA,"Brasil","Bahia","Itamari","Fazenda Mesquita.","-39.637139","-13.717056",NA,NA,NA,"Árvore.#?#Folhas alternas, simples, margem inteira, crassa.&nf;; Floresta Ombrófila Densa.","HUESB000007638",NA,"-39.637139","-13.717056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-11-04 17:29:16-03","UEM","HUEM","32485","S","Plantae",NA,NA,"Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, ML","Brotto, ML","1810","2014","09","25",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas., Floresta Ombrófila Densa Montana.","-48.4115","-24.5006","1000","1000",NA,"Árvore de 7,0m de altura. Frutos imaturos verdes.","HUEM000016341","HUEM000016341","-48.4115","-24.5006","2014","11","10",NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-11-12 17:00:47-03","UEL","FUEL","51165","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Quinet, A","Cadorin, TJ; Grosch, B; Zimmermann, R; Lopes, CP","2540","2010","06","15",NA,"Brasil","Santa Catarina","Nova Trento","RPPN Prima Luna/Monte Barão, 27.154900 S 49.013700 W","-48.9296989440918","-27.2858009338379","1097","1097",NA,NA,"FUEL003441",NA,NA,NA,"2011","02",NA,"28055","auto",NA,NA,NA,NA,NA,NA
"421","2020-08-20 14:57:05-03","UFSC","FLOR","57057","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","Brotto, M.L.","Brotto, M.L.; et alii","1790","2014","08","28",NA,"Brasil","Paraná","Tunas do Paraná","Estrada de Pacas ao Parque Estadual das Lauráceas, próximo à entrada da Madepar.","-48.775","-24.896667",NA,NA,NA,"Árvore de 16m; frutos imaturos verdes","FLOR0057057",NA,"48º46'30''W","24º53'48''S","2014","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-12-19 18:40:22-03","UFMT","UFMT","4228","S","Plantae",NA,NA,"Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"Oliveira, F.","321","1985","05","18",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Salgadeira / Chapada.","-55.749698638916","-15.460599899292",NA,NA,NA,"Arbusto de 3m de altura, frutos verdes e escuros.; Cerradão.",NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"423","2021-03-04 15:44:10-03","IF","SPSF","47768","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","M.L.Brotto","G.Hatschbach & A.C.Cervi & J.M.Silva","57993","1992","10","12","América do Sul","Brasil","ES","Domingos Martins","Rod. BR-262","-40.6591987609863","-20.3633003234863","700","800",NA,"COLETA: Árvore, 12 m; fruto amarelo com forte cheiro característico.&nf;1 duplicata.; GEOGRAFIA: Próximo ao Rio Araguaia&nf;Mata pluvial.;",NA,NA,NA,NA,"2012","10","22","48150","auto","Magnoliopsida",NA,NA,NA,NA,NA
"424","2021-03-04 15:44:10-03","IF","SPSF","46394","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","L.Kollmann & E.Bausen & W.Pizziolo","1351","1998","12","16","América do Sul","Brasil","ES","Santa Teresa","Aparecidinha","-40.6002998352051","-19.9356002807617","750","750",NA,"COLETA: Arbusto com 5m de altura, flores verdes amareladas.; GEOGRAFIA: Terreno de Luiz Bringhenti. Beira de estrada.;",NA,NA,NA,NA,"2013","05","14","23813","auto","Magnoliopsida",NA,NA,NA,NA,NA
"425","2021-03-04 15:44:10-03","IF","SPSF","46346","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","L.Kollmann & E.Bausen","1547","1999","01","14","América do Sul","Brasil","ES","Santa Teresa","Santo Antônio","-40.6002998352051","-19.9356002807617","750","750",NA,"COLETA: Arvoreto 6m, botões verdes. Dap 8cm, Fuste 5m.; GEOGRAFIA: Terreno do Boza.;",NA,NA,NA,NA,"2013","05","13","23813","auto","Magnoliopsida",NA,NA,NA,NA,NA
"426","2021-03-04 15:44:09-03","IF","SPSF","46325","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","L.Kollmann & E.Bausen & W.Pizziolo","2056","1999","03","09","América do Sul","Brasil","ES","Santa Teresa","Santo Antônio","-40.6002998352051","-19.9356002807617","750","750",NA,"COLETA: Arvoreto 5m. DAP 6cm. Fuste 4m. Frutos verdes; GEOGRAFIA: Terreno do Boza.;",NA,NA,NA,NA,"2013","05","09","23813","auto","Magnoliopsida",NA,NA,NA,NA,NA
"427","2021-03-04 15:44:10-03","IF","SPSF","46435","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","L.Kollmann & E.Bausen & W.Pizziolo","1825","1999","02","04","América do Sul","Brasil","ES","Santa Teresa","Valsugana Velha","-40.6002998352051","-19.9356002807617","700","700",NA,"COLETA: Arvoreto com 4m de altura. Dap 6cm. Fuste 4m. Flores marrons.; GEOGRAFIA: Reserva Biológica de Santa Lúcia. Trilha do Sagui.;",NA,NA,NA,NA,"2013","05","09","23813","auto","Magnoliopsida",NA,NA,NA,NA,NA
"428","2021-03-04 15:44:08-03","IF","SPSF","53620","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","((Meisn.)) Mez",NA,"P.L.R. de Moraes et al.","5030","2015","11","04","América do Sul","Brasil","SP","Cunha","Parque Estadual da Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: Tree 5 m. Bud and flowers whitish.; GEOGRAFIA: Trilha do Ribeirão Bonito.;",NA,NA,NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"429","2021-03-04 15:44:08-03","IF","SPSF","53621","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","((Meisn.)) Mez",NA,"P.L.R. de Moraes et al.","5032","2015","11","04","América do Sul","Brasil","SP","Cunha","Parque Estadual da Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: Tree 4 m. Flowers white.; GEOGRAFIA: Trilha do Ribeirão Bonito.;",NA,NA,NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"430","2021-03-04 15:44:08-03","IF","SPSF","43337","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","I.Cordeiro & L.Rossi & M.C.H.Mamede","549","1990","03","15","América do Sul","Brasil","SP","Iguape","E.Ecol.Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: Mata.&nf;Arvoreta 3m; flores creme.; GEOGRAFIA: Trilha do Alojamento para o morro próximo à Ponta da Juréia.;",NA,NA,NA,NA,"2010","03","31","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"431","2021-03-04 15:44:08-03","IF","SPSF","46097","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","P.L.R.Moraes","1031","1994","08","06","América do Sul","Brasil","SP","São Miguel Arcanjo","Estrada do Delfino","-47.9900016784668","-23.8700008392334",NA,NA,NA,"COLETA: Arvoreta com 5 metros de altura; Frutos verdes.;",NA,NA,NA,NA,"2012","10","17","27904","auto","Magnoliopsida",NA,NA,NA,NA,NA
