"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","imagecode","class","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","fieldNumber","sex"
"199","2020-09-12 05:00:02-03","US","US","3179415","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"E. M. Zardini, I. Basualdo, F. Merelles & N. Soria","1987","5","25","Paraguay","Presidente Hayes",NA,"Rio Verde",NA,NA,NA,NA,NA,NA,NA,"US00297166","2625",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00297166_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"200","2020-09-12 05:00:02-03","US","US","1909225","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Clark, J. L., (UNA), University of Alabama (UNITED STATES)",NA,NA,NA,"R. Espinosa & A. Espinosa","1947","1","9","Ecuador",NA,NA,"Huaico (S from La Toma)",NA,NA,NA,NA,"1400",NA,NA,"US00320913","E- 1207",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"201","2020-09-12 05:00:02-03","US","US","2177110","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"H. E. Moore","1955","7","7","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00320921","7173",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,"US00320921_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"202","2020-09-12 05:00:02-03","US","US","3243749","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"E. M. Zardini & L. Guerrero","1993","1","7","Paraguay","Central",NA,"Ypoa, Villeta - Puerto Guyrati","-57.55","-25.57",NA,NA,NA,NA,NA,"US00505868","34435",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"203","2020-09-12 05:00:02-03","US","US","3037392","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"G. W. Harling & L. Andersson","1985","2","27","Ecuador","Loja",NA,"Macara - Zapotillo road, C 2 km E of bridge over Rio Catamayo",NA,NA,NA,NA,"400",NA,NA,"US00326370","22594",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,"US00326370_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"204","2020-09-12 05:00:02-03","US","US","2595126","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"A. Lourteig","1967","12","20","Brazil","Santa Catarina",NA,"Isla Santa Catarina, Saco Grande",NA,NA,NA,NA,"200","400",NA,"US00320925","2324",NA,"South America",NA,NA,NA,"Scrophulariales",NA,"US00320925_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"205","2020-09-12 05:00:02-03","US","US","3243747","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"E. M. Zardini & P. Aquino","1993","1","14","Paraguay","Central",NA,"Ypoa, Puerto Guyrati-Vila Oliva","-57.62","-25.63",NA,NA,NA,NA,NA,"US00505866","34747",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"206","2020-09-12 05:00:02-03","US","US","1591760","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"S. Venturi","1919","11","17","Argentina","Tucumán",NA,"Dept. Leales (Chanar Pozo)","-64.47","-27.3",NA,NA,"300",NA,NA,"US00320896","s.n.",NA,"South America",NA,NA,NA,"Scrophulariales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"207","2020-09-12 05:00:02-03","US","US","2177109","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"H. E. Moore","1955","7","7","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00320920","7173",NA,"South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,"US00320920_01","Dicotyledonae",NA,NA,NA,"1",NA,NA
"208","2019-11-13 11:20:21-03","USP","SPF","151706","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A","2002",NA,NA,"Forzza, RC","2001","12","17","Argentina","Buenos Aires","San Cayetano",NA,"-58.726389","-27.544167","-58.726389","-27.544167","95","95",NA,"SPF00151706","2022",NA,"Southern America",NA,NA,NA,NA,NA,"SPF00151706",NA,NA,NA,NA,NA,NA,NA
"209","2019-11-13 11:20:21-03","USP","SPF","151704","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A","2012","08",NA,"Mello-Silva, R","2001","12","11","Argentina","Jujuy","Tumbaya","Quebrada de Humahuaca","-65.454444","-23.986111","-65.454444","-23.986111","1950","1950",NA,"SPF00151704","1900",NA,"Southern America",NA,NA,NA,NA,NA,"SPF00151704",NA,NA,NA,NA,NA,NA,NA
"210","2019-11-13 11:20:21-03","USP","SPF","65399","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A","1981",NA,NA,"Krapovickas, A","1987","11","29","Argentina","Corrientes","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00065399","41923",NA,"Southern America",NA,NA,NA,NA,NA,"SPF00065399",NA,NA,NA,NA,NA,NA,NA
"211","2019-11-13 11:20:21-03","USP","SPF","159695","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A","2003",NA,NA,"Hatschbach, G","2001","11","13","Brasil","Santa Catarina","Timbé do Sul","Serra da Rocinha","-49.8471984863281","-28.8302993774414",NA,NA,NA,NA,NA,"SPF00159695","72683",NA,NA,NA,NA,NA,NA,NA,"SPF00159695",NA,NA,"15081","auto",NA,NA,NA
"212","2021-03-25 13:52:18-03","UNIVILLE","JOI","14473","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A. Chautems","2010","08","18","Verdi, M.","2010","02","17","Brasil","Santa Catarina","Orleans","Pindotiba.","-49.250278","-28.44","49º15'1''W","28º26'24''S","89","89","Herbário Dr. Roberto Miguel Klein - 21835; HABITAT: margem da estrada; HABITO: herbácea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI014473","4014",NA,NA,NA,NA,NA,NA,NA,"JOI014473",NA,NA,NA,NA,NA,NA,NA
"213","2019-10-07 09:15:53-03","UEFS","HUEFS","73275","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Hatschbach, G.","2001","11","13","Brasil","Santa Catarina","Timbé do Sul","Rod. BR-285, Serra da Rocinha","-49.8471984863281","-28.8302993774414",NA,NA,NA,NA,NA,"HUEFS0073275","72683",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"HUEFS0073275","Asteranae",NA,"15081","auto",NA,NA,NA
"214","2019-09-04 18:58:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Gesneriaceae","Gesneria","warmingii","Gesneria warmingii",NA,NA,NA,NA,NA,"J. E. B. Warming","1865","12","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"215","2019-09-04 18:04:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Gesneriaceae","Rechsteineria","microphylla","Rechsteineria microphylla",NA,NA,NA,NA,NA,"T. C. J. Herzog",NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"1170","Type [status unknown]","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"216","2019-09-04 18:04:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Gesneriaceae","Rechsteineria","microphylla","Rechsteineria microphylla",NA,NA,NA,NA,NA,"T. C. J. Herzog",NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"1170","Type [status unknown]","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"217","2019-01-23 09:59:31-02","F","FMNH-SEEDPLANTS","V0093679F","PreservedSpecimen","Plantae","Gesneriaceae","Rechsteineria","multiflora","Rechsteineria multiflora",NA,NA,NA,NA,NA,"K. Fiebrig",NA,NA,NA,"Paraguay","Cordillera",NA,"Tobati",NA,NA,NA,NA,NA,NA,NA,"V0093679F","825","Isolectotype","South America",NA,NA,"Spermatophyta",NA,NA,"V0093679F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"218","2019-01-23 12:58:30-02","F","FMNH-SEEDPLANTS","V0076567F","PreservedSpecimen","Plantae","Gesneriaceae","Rechsteineria","peruviana","Rechsteineria peruviana",NA,NA,NA,NA,NA,"A. Weberbauer","1913","3",NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0076567F","6446","Lectotype","South America",NA,NA,"Spermatophyta",NA,NA,"V0076567F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"219","2015-03-13 19:26:21-03","F","FMNH-SEEDPLANTS","V0280346F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0280346F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280346F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"220","2015-03-07 08:10:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"S. Llatas Quiroz","1985","2","22","Peru","Lambayeque","Lambayeque","Hualangal, Penachi",NA,NA,NA,NA,"1800",NA,NA,NA,"1191",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"221","2018-05-14 17:26:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,"RRC ID Flag",NA,NA,NA,"A. Sagástegui A. & S. Leiva G.","1995","2","10","Peru","Cajamarca","Contumazá","abajo de San Benito",NA,NA,NA,NA,"1100",NA,NA,NA,"15480",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"15480",NA
"222","2015-03-07 08:10:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"I. M. Sánchez Vega","1981","11","28","Peru","Cajamarca","Cajamarca","San Juan. Puente los Naranjos, km 128 de la carr. Pacasmayo-Cajamarca",NA,NA,NA,NA,"1700",NA,NA,NA,"2717",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"223","2015-03-07 08:10:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"A. Sagástegui A. & et al.","1984","12","18","Peru","Cajamarca","Santa Cruz","alrededores de Monteseco",NA,NA,NA,NA,"1100",NA,NA,NA,"12357",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"224","2015-03-06 22:11:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,"L. E. Skog",NA,NA,NA,"A. Sagástegui A. et al.","1994","5","12","Peru","Cajamarca","Contumazá","alrededores de San Benito",NA,NA,NA,NA,"1200",NA,NA,NA,"15188",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"225","2015-03-07 01:28:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,"Alain Chautems",NA,NA,NA,"A. Sagástegui A.","1985","2","3","Peru","Cajamarca","Contumazá","alrededores de San Benito. Ladera rocosa",NA,NA,NA,NA,"1300",NA,NA,NA,"12476",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"226","2015-03-13 19:26:20-03","F","FMNH-SEEDPLANTS","V0280329F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0280329F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280329F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"227","2015-03-13 19:26:20-03","F","FMNH-SEEDPLANTS","V0280330F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0280330F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280330F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"228","2015-03-13 19:26:20-03","F","FMNH-SEEDPLANTS","V0280331F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0280331F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280331F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"229","2015-03-13 19:26:20-03","F","FMNH-SEEDPLANTS","V0280332F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0280332F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280332F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"230","2015-03-13 19:26:20-03","F","FMNH-SEEDPLANTS","V0280333F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0280333F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280333F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"231","2015-03-13 19:26:20-03","F","FMNH-SEEDPLANTS","V0280334F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0280334F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280334F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"232","2015-03-13 19:26:20-03","F","FMNH-SEEDPLANTS","V0280335F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0280335F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280335F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"233","2015-03-13 19:26:20-03","F","FMNH-SEEDPLANTS","V0280336F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0280336F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280336F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"234","2015-03-13 19:26:20-03","F","FMNH-SEEDPLANTS","V0280337F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0280337F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280337F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"235","2015-03-13 19:26:20-03","F","FMNH-SEEDPLANTS","V0280338F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0280338F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280338F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"236","2015-03-13 19:26:20-03","F","FMNH-SEEDPLANTS","V0280339F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0280339F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280339F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"237","2015-03-13 19:26:20-03","F","FMNH-SEEDPLANTS","V0280340F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0280340F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280340F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"238","2015-03-13 19:26:20-03","F","FMNH-SEEDPLANTS","V0280341F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0280341F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280341F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"239","2015-03-13 19:26:21-03","F","FMNH-SEEDPLANTS","V0280342F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0280342F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280342F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"240","2015-03-13 19:26:21-03","F","FMNH-SEEDPLANTS","V0280343F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0280343F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280343F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"241","2015-03-13 19:26:21-03","F","FMNH-SEEDPLANTS","V0280344F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0280344F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280344F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"242","2015-03-13 19:26:21-03","F","FMNH-SEEDPLANTS","V0280345F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0280345F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280345F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"243","2015-03-13 19:26:21-03","F","FMNH-SEEDPLANTS","V0280347F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0280347F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280347F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"244","2015-03-13 19:26:21-03","F","FMNH-SEEDPLANTS","V0280348F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0280348F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280348F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"245","2015-03-13 19:26:21-03","F","FMNH-SEEDPLANTS","V0280349F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0280349F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0280349F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"246","2018-05-14 16:52:08-03","F","FMNH-SEEDPLANTS","V0353440F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,"RRC ID Flag",NA,NA,NA,"T. J. Killeen","1985","11","13","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,"V0353440F","1445",NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0353440F_01 V0353440F_02","Dicotyledoneae",NA,NA,NA,NA,"1445",NA
"247","2018-05-14 17:10:36-03","F","FMNH-SEEDPLANTS","V0353441F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii",NA,"RRC ID Flag",NA,NA,NA,"I. M. Sánchez Vega & et al.","1991","11","1","Peru","Cajamarca","Hualgayoc","entre Hualgayoc y Bambamarca, cerca a las minas de cal",NA,NA,NA,NA,"2900",NA,NA,"V0353441F","5831",NA,"South America",NA,NA,"Spermatophyta",NA,NA,"V0353441F_01 V0353441F_02","Dicotyledoneae",NA,NA,NA,NA,"5831",NA
"248","2020-11-12 17:00:26-03","UEL","FUEL","54493","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Valduga, E","2015","02","12","Gonzatti, F","2015","01","20","Brasil","Rio Grande do Sul","Osório","Próximo a Lagoa das Traíras","-50.189722","-29.865","-50.189722","-29.865","1","1",NA,"OK","1535",NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-11-12 17:00:26-03","UEL","FUEL","7978","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Ferraz, JR","2019","02","08","Chautems, A; et al.","1989","12","13","Brasil","Paraná","Londrina","Lerroville, Faz. Guaraçá","-51.1627998352051","-23.3103008270264",NA,NA,"700","700",NA,NA,"363",NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"63728","auto",NA,NA,NA
"250","2019-05-06 11:58:08-03","UFU","HUFU","3527","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A.","1995","08","29","Prado, C.A.; et al.","1992","10","23","Brasil","Minas Gerais",NA,"Cachoeira do Rio Claro, Estrada Uberlândia - Araxá, 63km de Uberlândia.",NA,NA,NA,NA,NA,NA,"Herbáceo, ca. 0,3 m. Flores vermelhas.; Margem do rio (paredão de pedra).","HUFU00011168","40",NA,NA,NA,NA,NA,NA,NA,"HUFU00011168",NA,NA,NA,NA,NA,NA,NA
"251","2019-05-06 11:58:08-03","UFU","HUFU","46136","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Bernardes, P.H.N.","2006","12","08","Nakajima, J.N.; Romero, R.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","2006","10","25","Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Cachoeira do Filó.",NA,NA,NA,NA,NA,NA,"Subarbusto ca. de 0,3 m. Cálice verde, corola vermelha.; Beira do córrego, entre rochas.","HUFU00039712","4276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-05-06 11:58:08-03","UFU","HUFU","28569","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Volpi, R.L.","2003","04","28","Volpi, R.L.; Romero, R.; Pacheco, R.A. & Nakajima, J.N.","2002","10","08","Brasil","Minas Gerais","Delfinópolis","Estrada para Casinha Branca, Sete Cidades.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Subarbusto 0,5 m. Cálice verde, corola avermelhada.; Campo rupestre com cerrado rupestre.","HUFU00039719","182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA
"253","2019-05-06 11:58:08-03","UFU","HUFU","35612","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Paheco, R.A.","2004","01","02","Romero, R.; Nakajima, J.N.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","2003","11","28","Brasil","Minas Gerais","Delfinópolis","Parque Nacional da Serra da Canastra, Condomínio de Pedras.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Subarbusto 0,6 m. Cálice verde, corola vermelha.; Campo rupestre.","HUFU00039716","7004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA
