"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"154","2021-03-25 13:52:13-03","UNIVILLE","JOI","8292","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Gasper, A. L.","2007","11","06","Gasper, A. L.","2007","11","06","Brasil","Santa Catarina","Bela Vista do Toldo","Rio da Areia de Cima.","-50.4644012451172","-26.2733001708984",NA,NA,"800","800","IFFSC 979N/40; HABITO: arbórea; TIPO VEGETACIONAL: FOM","JOI008292",NA,"880",NA,NA,NA,NA,NA,"41037","auto",NA,NA,NA,NA,NA
"155","2020-05-08 11:10:27-03","UEFS","HUEFS","64920","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"Hatschbach, G.","2001","12","09","Brasil","Santa Catarina","Porto União","Antônio Cândido.","-51.0783004760742","-26.2381000518799",NA,NA,"1000","1000","Pequena floresta remanescente.","HUEFS0064920","HUEFS0064920","72763",NA,NA,NA,"Angiospermae","Fabales","41804","auto","Rosanae",NA,NA,NA,NA
"156","2021-03-04 11:16:35-03","UEFS","HUEFS","219561","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","lentiscifolia","Inga lentiscifolia","Benth.","M.C.Scipioni","2017","04",NA,"Santos, V.dos","2013","11","28","Brasil","Santa Catarina","Curitibanos","Chacará São José, Estrada Geral para São Cristóvão do Sul, Rodovia Ulisses Gaboardi.","-50.584400177002","-27.2828006744385",NA,NA,NA,NA,NA,"HUEFS0219561","HUEFS0219561","102",NA,NA,NA,"Angiospermae","Fabales","25987","auto","Rosanae",NA,NA,NA,NA
"157","2020-05-08 11:10:27-03","UEFS","HUEFS","21838","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","lentiscifolia","Inga lentiscifolia","Benth.","F.C.P.Garcia","1999","02",NA,"Hatschbach, G.","1994","11","24","Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,"1000","1000",NA,"HUEFS0021838","HUEFS0021838","61316",NA,NA,NA,"Angiospermae","Fabales","30776","auto","Rosanae",NA,NA,NA,NA
"158","2020-05-08 11:10:27-03","UEFS","HUEFS","21706","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","lentiscifolia","Inga lentiscifolia","Benth.","F.C.P.Garcia","1999","02",NA,"Hatschbach, G.","1995","02","17","Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,"1000","1000",NA,"HUEFS0021706","HUEFS0021706","61716",NA,NA,NA,"Angiospermae","Fabales","30102","auto","Rosanae",NA,NA,NA,NA
"159","2020-05-08 11:10:27-03","UEFS","HUEFS","64843","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"Hatschbach, G.","2001","11","09","Brasil","Santa Catarina","Urubici","Rodovia Urubici-Urupema, Consolação. Margem do rio.","-49.5917015075684","-28.0149993896484",NA,NA,"650","650",NA,"HUEFS0064843","HUEFS0064843","72519",NA,NA,NA,"Angiospermae","Fabales","30102","auto","Rosanae",NA,NA,NA,NA
"160","2019-09-04 19:13:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"s.n.","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"161","2015-03-07 01:39:43-03","F","FMNH-SEEDPLANTS","V0161119F","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0161119F","V0161119F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"162","2018-05-14 17:26:02-03","F","FMNH-SEEDPLANTS","V0161120F","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia",NA,"RRC ID Flag",NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"500",NA,NA,"V0161120F","V0161120F_01 V0161120F_02","15396","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,"15396",NA
"163","2015-03-07 01:39:43-03","F","FMNH-SEEDPLANTS","V0161121F","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0161121F","V0161121F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"164","2015-03-07 01:39:43-03","F","FMNH-SEEDPLANTS","V0161144F","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0161144F","V0161144F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"165","2019-01-23 10:12:45-02","F","FMNH-SEEDPLANTS","V0360913F","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0360913F","V0360913F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype"
"166","2020-07-23 12:14:20-03","CEPLAC","CEPEC","61306","PreservedSpecimen","Plantae","Mimosaceae","Inga","lentiscifolia","Inga lentiscifolia",NA,"H. C. de Lima",NA,NA,NA,"H. C. de Lima","1988","10","18","Brasil","Rio de Janeiro","nova friburgo","Res. Eco. de Mun. de Macae de Cima. Marg. do Rio.","-42.05","-22","42W3'0","22S0'0",NA,NA,NA,NA,NA,"3440",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"167","2020-07-23 12:14:20-03","CEPLAC","CEPEC","66393","PreservedSpecimen","Plantae","Mimosaceae","Inga","lentiscifolia","Inga lentiscifolia",NA,"G. Hatschbach",NA,NA,NA,"G. Hatschbach","1994","11","24","Brasil","Rio Grande do Sul","CAMBARÁ DO SUL","Fortaleza. a beira dos peraus.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,"61316",NA,NA,NA,NA,NA,"30776","auto",NA,"30/12/1995",NA,NA,NA
"168","2020-07-23 12:14:20-03","CEPLAC","CEPEC","91903","PreservedSpecimen","Plantae","Mimosaceae","Inga","lentiscifolia","Inga lentiscifolia",NA,"G. Hatschbach",NA,NA,NA,"G. Hatschbach","2001","11","09","Brasil","Santa Catarina","urubici","Rod. Urubici/Urupema, Consolação. Margem do rio.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,NA,"72519",NA,NA,NA,NA,NA,"30102","auto",NA,"30/12/2001",NA,NA,NA
"169","2020-07-23 12:14:20-03","CEPLAC","CEPEC","91881","PreservedSpecimen","Plantae","Mimosaceae","Inga","lentiscifolia","Inga lentiscifolia",NA,"G. Hatschbach",NA,NA,NA,"G. Hatschbach","2002","12","09","Brasil","Santa Catarina","porto união","Antonio Cândido.","-51.0783004760742","-26.2381000518799",NA,NA,NA,NA,NA,NA,NA,"72763",NA,NA,NA,NA,NA,"41804","auto",NA,"30/12/2002",NA,NA,NA
"170","2020-07-23 12:14:20-03","CEPLAC","CEPEC","65855","PreservedSpecimen","Plantae","Mimosaceae","Inga","lentiscifolia","Inga lentiscifolia",NA,"G. Hatschbach",NA,NA,NA,"G. Hatschbach","1995","02","17","Brasil","Santa Catarina","urubici","Corvo Branco. Araucarieto.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,NA,"61716",NA,NA,NA,NA,NA,"30102","auto",NA,"30/12/1995",NA,NA,NA
"171","2020-11-12 16:59:28-03","UEL","FUEL","34186","PreservedSpecimen","Plantae","Leguminosae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Hatschbach, G","2001",NA,NA,"Hatschbach, G; et al.","2001","11","09","Brasil","Santa Catarina","Urubici","Rodovia Urubici-Urupema, Urupema","-49.5917015075684","-28.0149993896484",NA,NA,"650","650",NA,"FUEL001226",NA,"72519",NA,NA,NA,"Tracheophyta","Fabales","30102","auto",NA,NA,NA,NA,NA
"172","2019-10-03 10:03:43-03","UFSCar","SORO","2348","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"Sanches, J.H.; Onofre, F.F.; Dechoum, M.S.; Rodrigues, L.R.N.; Zaneti, B.B.; Souza, V.C.; Tamshiro, J.Y.; Salino, A.; Rodrigues, R.R.; Ivanauskas, N.M.","2007","04","06","Brasil","Santa Catarina","Bocaina do Sul","Fazenda Farofa","-49.861389","-27.891944","49°51'41''W","27°53'31''S",NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-08-20 20:38:48-03","UFSC","FLOR","17199","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Hatschbach, G.","1967",NA,NA,"Hatschbach, G.","1966","12","13","Brasil","Paraná","General Carneiro","Entre Palmas e General Carneiro.","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"árvore, flor alva","FLOR0017199",NA,"15396",NA,NA,NA,NA,"Fabales","33284","auto",NA,NA,NA,NA,NA
"174","2020-08-20 20:38:48-03","UFSC","FLOR","29326","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Sobral; Citadini-Zanette, V.","1995",NA,NA,"Santos, R. dos; Martinello, C.M.","1994","11","12","Brasil","Rio Grande do Sul","Cambará do Sul","Aparados da Serra, Itaimbezinho.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"arvoreta, flor com, 5m altura","FLOR0029326",NA,"140",NA,NA,NA,NA,"Fabales","30776","auto",NA,NA,NA,NA,NA
"175","2020-08-20 20:38:48-03","UFSC","FLOR","21353","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Falkenberg, D.B.","1991",NA,NA,"Falkenberg, D.B.","1980","12","14","Brasil","Rio Grande do Sul","Cambará do Sul","Parque Nacional Aparados da Serra.","-50.1446990966797","-29.0478000640869",NA,NA,"1100","1100","árvore, estames brancos, 5m altura","FLOR0021353",NA,"56",NA,NA,NA,NA,"Fabales","30776","auto",NA,NA,NA,NA,NA
"176","2020-08-20 20:38:48-03","UFSC","FLOR","28629","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Jarenkow, J.A.","1996",NA,NA,"Jarenkow, J.A.; Sobral, M.","1996","11","30","Brasil","Rio Grande do Sul","Morrinhos do Sul","Morro Azul.","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"arvoreta, flor cálice verde; corola e androceu brancos, 4m altura","FLOR0028629",NA,"3293",NA,NA,NA,NA,"Fabales","12766","auto",NA,NA,NA,NA,NA
"177","2020-08-20 20:38:48-03","UFSC","FLOR","26267","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Falkenberg, D.B.","1996",NA,NA,"Falkenberg, D.B.","1995","12","22","Brasil","Rio Grande do Sul","São José dos Ausentes","Serra da Rocinha, ao longo dos Aparados, ca. 1 km N da BR 285.","-50.0657997131348","-28.7483005523682",NA,NA,"1400","1400","arvoreta, 20 cm dAp, Fruto Imaturo, verde, 7m altura","FLOR0026267",NA,"7615",NA,NA,NA,NA,"Fabales","42598","auto",NA,NA,NA,NA,NA
"178","2020-08-20 14:56:04-03","UFSC","FLOR","5103","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Garcia, F.C.P.","2003","02","24","Sohn, S.; Campos, J.M.","1981","12","10","Brasil","Santa Catarina","Bom Retiro","João Paulo.","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,"Fruto parecido com Ingá (cheiro da fruta), vagem comprida, lisa, sem pelos. Folhas lisas e secas, quebra fácil. Tronco reto, denso. Folha SG.22-ZC, Ponto 1.","FLOR0005103",NA,"2SJ.",NA,NA,NA,NA,"Fabales","35974","auto",NA,NA,NA,NA,NA
"179","2020-08-20 14:56:04-03","UFSC","FLOR","6582","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"Smith, L.B.; Klein, R.M.","1964","12","02","Brasil","Santa Catarina","Caçador","Paustured forest, Madereira Rio Verde.","-51.0149993896484","-26.7752990722656",NA,NA,NA,NA,NA,"FLOR0006582",NA,"13364",NA,NA,NA,NA,"Fabales","38516","auto",NA,NA,NA,NA,NA
"180","2020-08-20 20:38:48-03","UFSC","FLOR","34649","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Zanin, A.","2006",NA,NA,"Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","03","10","Brasil","Santa Catarina","Urubici","Campo ao lado sul da Pedra da Águia, Campo dos Padres.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"arvoreta, Fruto Maduro, alaranjado, 2m altura. freqüênte.","FLOR0034649","FLOR0034649","1035",NA,NA,NA,NA,"Fabales","30102","auto",NA,NA,NA,NA,NA
"181","2020-08-20 20:38:48-03","UFSC","FLOR","27926","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Sobral, M.","1996",NA,NA,"Jarenkow, J.A.; Sobral, M.","1996","02","27","Brasil","Santa Catarina","Urubici","Porção superior da Serra do Corvo Branco.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"arvoreta, Fruto Maduro, amarelo, 4m altura. Sementes verdes com tegumento branco de sabor adocicado (frutos conservados no álcool).","FLOR0027926",NA,"3083",NA,NA,NA,NA,"Fabales","30102","auto",NA,NA,NA,NA,NA
"182","2021-03-04 15:43:15-03","IF","SPSF","19669","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia",NA,NA,NA,NA,NA,"G. Hatschbach & O.S.Ribas","1994","11","24","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"61316","América do Sul",NA,NA,"Magnoliophyta","Fabales","30776","auto","Magnoliopsida",NA,NA,NA,NA
"183","2021-03-04 15:43:15-03","IF","SPSF","20478","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia",NA,NA,NA,NA,NA,"G. Hatschbach & O.S.Ribas","1995","02","17","Brasil","SC","Urubici","Corvo Branco","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Araucarieto&nf;;",NA,NA,"61716","América do Sul",NA,NA,"Magnoliophyta","Fabales","30102","auto","Magnoliopsida",NA,NA,NA,NA
"184","2021-03-04 15:43:15-03","IF","SPSF","30853","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia",NA,NA,NA,NA,NA,"G. Hatschbach","2001","11","09","Brasil","SC","Urubici","margem de rio","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"72519","América do Sul",NA,NA,"Magnoliophyta","Fabales","30102","auto","Magnoliopsida",NA,NA,NA,NA
"185","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-08 12:41:53-03","UFRGS","ICN","166016","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Schneider, AA",NA,NA,NA,"Schneider, AA","2010","12","10","Brasil","RS","Cambará do Sul","Itaimbezinho Parque Nacional","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Flores brancas.; Em borda de mata.","ICN00017395","ICN00017395","1669","América do Sul",NA,NA,"Dicotyledon",NA,"30776","auto",NA,NA,NA,NA,NA
"187","2021-02-08 12:41:53-03","UFRGS","ICN","121335","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"Rodrigues, RS; Flores, A","1999","02","16","Brasil","RS","Jaquirana","Fazenda das Cachoeiras Cachoeira dos Venâncios","-50.3577995300293","-28.8847007751465",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Árvore ca. 4m de altura; frutos maduros amarelos.; em beira de mata ripária do Rio Camisa.","ICN00017394","ICN00017394","928","América do Sul",NA,NA,"Dicotyledon",NA,"31282","auto",NA,NA,NA,NA,NA
"188","2021-02-08 12:41:53-03","UFRGS","ICN","126398","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Baptista, LRM",NA,NA,NA,"Scherer, C; Baptista, LRM","2004","11","01","Brasil","RS","São Francisco de Paula","Banhado Amarelo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Ramo estéril.; Espécie coletada na borda da mata.","ICN00017384","ICN00017384","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"76715","auto",NA,NA,NA,NA,NA
"189","2021-02-08 12:41:53-03","UFRGS","ICN","121563","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Baptista, LRM","2011","02","17","Bortoluzzi, RLC; Miotto, STS","2001","01","29","Brasil","SC","Monte Castelo","BR 116 km 109","-50.2310981750488","-26.4622001647949",NA,NA,NA,NA,"Árvore ca. 6m alt.","ICN00017391","ICN00017391","883","América do Sul",NA,NA,"Dicotyledon",NA,"43489","auto",NA,NA,NA,NA,NA
"190","2021-02-08 12:41:53-03","UFRGS","ICN","014398","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Baptista, LRM",NA,NA,NA,"Dutra, J",NA,NA,NA,"Brasil","RS","Bom Jesus","Fazenda Caraúna","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).","ICN00017398","ICN00017398 ICN00017398_1 ICN00017398_2","398","América do Sul",NA,NA,"Dicotyledon",NA,"55856","auto",NA,NA,NA,NA,NA
"191","2021-02-08 12:41:53-03","UFRGS","ICN","167282","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Grings, M",NA,NA,NA,"Grings, M","2003","05","31","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"arvoreta de 7 m de altura; flores brancas e frutos imaturos; em pátio no centro da cidade","ICN00017385","ICN00017385","1185","América do Sul",NA,NA,"Dicotyledon",NA,"30776","auto",NA,NA,NA,NA,NA
"192","2021-02-08 12:41:53-03","UFRGS","ICN","128820","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Kinupp, VF",NA,NA,NA,"Kinupp, VF; Irgang, BE","2003","05","25","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Árvore; 6,0m; flores cremes e perfumadas.; centro de Cambará do Sul - rua principal próximo ao Banrisul, numa calçada.","ICN00017396","ICN00017396 ICN00017396_1 ICN00017396_2","2616","América do Sul",NA,NA,"Dicotyledon",NA,"30776","auto",NA,NA,NA,NA,NA
"193","2021-02-08 12:41:53-03","UFRGS","ICN","103646","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Baptista, LRM",NA,NA,NA,"Matzenbacher, NI","1993","11","06","Brasil","RS","Cambará do Sul","Aparados Serra do Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Mata nebular.","ICN00017389","ICN00017389","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"30776","auto",NA,NA,NA,NA,NA
"194","2021-02-08 12:41:53-03","UFRGS","ICN","004396","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Baptista, LRM",NA,NA,NA,"Schultz, AR","1967","10","07","Brasil","RS","Cambará do Sul","Azuleja","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Flores brancas de base rosada.; Mato.","ICN00017383","ICN00017383 ICN00017383_1 ICN00017383_2 ICN00017383_3","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"30776","auto",NA,NA,NA,NA,NA
"195","2021-02-08 12:41:53-03","UFRGS","ICN","167716","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Grings, M",NA,NA,NA,"Grings, M",NA,NA,NA,"Brasil","RS","Cambará do Sul","face norte do Cânion Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"arvoreta repleta de flores brancas; em borda de mata nebular; próximo do perau","ICN00017392","ICN00017392","1234","América do Sul",NA,NA,"Dicotyledon",NA,"30776","auto",NA,NA,NA,NA,NA
"196","2021-02-08 12:41:53-03","UFRGS","ICN","007411","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Irgang, BE",NA,NA,NA,"Irgang, BE; Ferreira, A","1969","12","17","Brasil","RS","Cambará do Sul","perto de Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Árvore com inflorescências brancas.; Mato.","ICN00017397","ICN00017397 ICN00017397_1 ICN00017397_2 ICN00017397_3","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"30776","auto",NA,NA,NA,NA,NA
"197","2021-02-08 12:41:53-03","UFRGS","ICN","141617","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Baptista, LRM",NA,NA,NA,"Scherer, C; Baptista, LRM","2005","10","29","Brasil","RS","São Francisco de Paula","Banhado Amarelo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Ramo estéril.; Espécie coletada na borda da mata.","ICN00017393","ICN00017393","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"76715","auto",NA,NA,NA,NA,NA
"198","2021-02-08 12:41:53-03","UFRGS","ICN","151058","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"Matzenbacher, NI","1999","02","20","Brasil","RS","São Francisco de Paula","Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"ICN00017388","ICN00017388","2309","América do Sul",NA,NA,"Dicotyledon",NA,"76715","auto",NA,NA,NA,NA,NA
"199","2021-02-08 12:41:53-03","UFRGS","ICN","122690","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Baptista, LRM","2011","02","17","Miotto, STS","2001","01","29","Brasil","SC","Monte Castelo","BR 116 Km 109","-50.2310981750488","-26.4622001647949",NA,NA,NA,NA,NA,"ICN00017390","ICN00017390","2060","América do Sul",NA,NA,"Dicotyledon",NA,"43489","auto",NA,NA,NA,NA,NA
"200","2021-02-08 12:41:53-03","UFRGS","ICN","189492","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","de Gasper, AL",NA,NA,NA,"de Gasper, AL; Brogni, E; Santos, Em","2007","11","06","Brasil","SC","Bela Vista do Toldo","Rio da Areia de Cima lat. 551064 S long. 7083194 O","-50.488056","-26.370278","-50.488056","-26.370278","800","800","IFFSC 979/N/40; fruto imaturo verde, arbórea; FOM, estágio médio de regeneração","ICN00017387","ICN00017387","880","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-08-26 10:48:58-03","MCN-FZBRS","HAS","22237","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.",NA,NA,NA,NA,"Bueno, O.","1986","11",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Aparados da Serra, à 5 Km da saída","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Ingá ferro, Ingá mirim; arbusto Flores brancas, pouco numerosas.","HAS0022237",NA,"4636",NA,NA,NA,"Magnoliophyta",NA,"30776","auto",NA,NA,NA,NA,NA
"202","2020-08-26 10:48:58-03","MCN-FZBRS","HAS","44920","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Schmidt, R.",NA,NA,NA,"Schmidt, R.","2005","01",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral, trilha p/ Pinhal dos Macacos","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"ingá-ferro, ingá-mirim; Árvore; .","HAS0044920",NA,"s.n.",NA,NA,NA,"Magnoliophyta",NA,"28094","auto",NA,NA,NA,NA,NA
"203","2020-08-26 10:48:58-03","MCN-FZBRS","HAS","95677","PreservedSpecimen","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Molz,M.","2017","10","28","Molz,M.","2017","10",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Na vegetação remanescente no Centro de Visitantes","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Arvoreta com 6 m de altura, flores com estames brancos.","HAS0095677",NA,"s.n.",NA,NA,NA,"Magnoliophyta",NA,"76715","auto",NA,NA,NA,NA,NA
"204","2019-11-21 10:05:49-03","IBt","SP","69914","S","Plantae","Fabaceae","Inga","lentiscifolia","Inga lentiscifolia","Benth.","Garcia, FCP","1999","02",NA,"Lima, E","1972","02","22","Brasil","Santa Catarina","Matos Costa","Perto de Matos Costa","-51.1483001708984","-26.4731006622314",NA,NA,NA,NA,NA,"SP025338","SP025338","s.n.",NA,NA,NA,NA,NA,"17656","auto",NA,NA,NA,NA,NA
