"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"96","2020-06-15 15:30:29-03","UNESP-RC","HRCB","59373","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Silva, O.L.M.","Lombardi","9677","2012","12","06",NA,"Brasil","Espírito Santo","Jaguaré","Fragmento de mata cercado por cafezais",NA,"Arbusto ca. 1m, folhas cartáceas, frutos imaturos verdes",NA,"Klotzsch","-40.144278","-18.908528",NA,"89","89",NA,NA,"2017","05","05","40º08'39.4W","18º54'30,7S",NA,NA,NA,NA,NA,NA
"97","2021-01-26 13:54:18-03","IMA","MAC","15558","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"L.P.Queiroz; et al.","1758","1987","07","21",NA,"Brasil","Bahia","Feira de Santana","11 km NW de Jaguara, Fazenda Monte Verde.",NA,"Arbusto ca. 2 m de altura. Botões amarronzados. Flores brancas.; Floresta estacional.","MAC0015558","Klotzsch","-39.183333","-12.666667","MAC0015558",NA,NA,NA,NA,NA,NA,NA,"-39.183333","-12.666667",NA,NA,NA,NA,NA,NA
"98","2021-01-26 13:54:18-03","IMA","MAC","49526","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","E.C.O.Chagas","Chagas-Mota","8565","2010","09","14",NA,"Brasil","Alagoas","Traipu","Serra das Mãos.",NA,"Arbusto ca. 2 m de altura. Estéril.; Caatinga.","MAC0049526","Klotzsch","-37.001533","-9.967581","MAC0049526",NA,NA,NA,NA,"2010","09","14","-37.001533","-9.967581",NA,NA,NA,NA,NA,NA
"99","2021-03-03 13:56:14-03","UFF","NIT","NIT10380","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","J. Külkamp","T. Fernandes","213","2018","05","08",NA,"Brasil","Rio de Janeiro","Maricá","Trilha para Pedra do Macaco.",NA,"Arvoreta, 3 m. Folhas levemente discolores, glabras. Flores brancas amareladas, frutos verdes. Espinhos verdes com ápice marrom.","NIT00001614","Klotzsch","-42.8185997009277","-22.9193992614746",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-25 10:11:57-03","CVRD","CVRD","15073","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Geovane S. Siqueira","Lombardi, J.A.","9677","2012","12","06","América do Sul","BRASIL","ES","Jaguaré",NA,NA,"fragmento de mata cercado por cafezais, Prensado em álcool, amostra em Floresta secundária, interior.&nf;>sílica. Floresta secundária, interior. Arbusto ca. 1 m, folhas &nf;>cartáceas, frutos imaturos verdes 5 HRCB 59373&nf; <ll>dwc_commonname:</ll> Pa","CVRD015073","Klotzsch","-40.144278","-18.908528","CVRD015073","89","89",NA,NA,"2014","09","17","40°08'39,4W","18°54'30,7S","Magnoliopsida",NA,NA,NA,NA,NA
"101","2021-02-25 10:11:57-03","CVRD","CVRD","8060","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Marcos Sobral","Folli, D.A.","4454","2003","01","03","América do Sul","BRASIL","ES","Linhares","Fazenda Três Marias",NA,"<ll>dwc_commonname:</ll> Pau agulha","CVRD008060","Klotzsch","-40.0722007751465","-19.3910999298096","CVRD008060",NA,NA,"48094","auto","2007","02","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"102","2020-09-12 05:00:02-03","US","US","1057279","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. Hassler","12323","1913","10",NA,"South America","Paraguay","Central",NA,"In regione lacus Ypacaray",NA,"Transcribed by digital volunteers","US01248345","Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"103","2020-09-12 05:00:02-03","US","US","3236842","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"G. Hatschbach & A. C. Cervi","52627","1988","10","26","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Fda. Mestico (mun. Itaquirai)",NA,"Transcribed by digital volunteers","US01248343","Klotzsch",NA,NA,"US01248343_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"104","2020-09-12 05:00:02-03","US","US","2055492","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. Hassler","11839","1913","7",NA,"South America","Paraguay","Central",NA,"Prope Sapucay.",NA,"Transcribed by digital volunteers","US01248347","Klotzsch",NA,NA,"US01248347_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"105","2020-09-12 05:00:02-03","US","US","3236837","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"G. Hatschbach, M. M. Hatschbach & A. C. Cervi","52400","1988","10","19","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Rod. BR-163 (mun. Itaquirai) Mato Grosso do Sul.",NA,"Transcribed by digital volunteers","US01248340","Klotzsch",NA,NA,"US01248340_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"106","2020-09-12 05:00:02-03","US","US","3300897","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. M. Zardini","7560","1988","10","21","South America","Paraguay","Paraguari",NA,"Parque Nacional Ybycu'i. Tall forest near road to Cesar Barrientos",NA,"Transcribed by digital volunteers","US01248342","Klotzsch","-56.83","-26.05","US01248342_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"107","2020-09-12 05:00:02-03","US","US","3236832","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"G. Hatschbach, J. M. Silva & J. M. Silva","51517","1987","10","21","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Iguatemi, arredores",NA,"Transcribed by digital volunteers","US01248341","Klotzsch",NA,NA,"US01248341_01","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","1057082","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. Hassler","11839","1913",NA,NA,"South America","Paraguay","Paraguari",NA,"Paraguaria Centralis: Prope Sapucay",NA,"Transcribed by digital volunteers","US01248350","Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","1057280","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. Hassler","12323","1913",NA,NA,"South America","Paraguay","Centralis",NA,"In regione lacus Ypacaray",NA,"Transcribed by digital volunteers","US01248346","Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Wurdack, K. J.","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar & J. Fabri","16509","2017","8","29","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Bonito; Serra da Bodoquena, northern area of southern sector","Photograph; Photograph; Photograph",NA,NA,"Klotzsch","-56.7208","-21.1232",NA,"515",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar & J. Fabri","16520","2017","8","29","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Bonito; Serra da Bodoquena, northern area of southern sector","Photograph; Photograph",NA,NA,"Klotzsch","-56.7208","-21.1232",NA,"515",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Riedel, --","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"Transcribed by digital volunteers",NA,"Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","1185406","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"A. F. M. Glaziou","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"Transcribed by digital volunteers","US01248351","Klotzsch",NA,NA,"US01248351_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","2953158","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"M. Vavrek & C. Cuevas","320","1981","9","11","South America","Paraguay","Cordillera",NA,"Caacupe, Instituto Agricola Nacional",NA,"Transcribed by digital volunteers","US01248344","Klotzsch",NA,NA,"US01248344_01","80",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","2055493","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. Hassler","11839","1913","7",NA,"South America","Paraguay","Paraguari",NA,"Paraguaria Centralis: Prope Sapucay",NA,"Transcribed by digital volunteers","US01248349","Klotzsch",NA,NA,"US01248349_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","1057081","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. Hassler","11839","1913",NA,NA,"South America","Paraguay","Paraguari",NA,"Paraguaria Centralis: Prope Sapucay",NA,"Transcribed by digital volunteers","US01248348","Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"117","2019-12-09 17:29:52-03","UFPR","EFC","4924","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Hatschbach, G.","Ziller, S.R.","1216","1995","12","12",NA,"Brasil","Paraná","Alto Paraíso","APA da Ilha Grande",NA,"APA da Ilha Grande, Rio Paraná. Frutos secos. Pouco comum.","EFC004924","Klotzsch",NA,NA,NA,NA,NA,NA,NA,"1995","12","01",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-13 11:20:07-03","USP","SPF","230298","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Cordeiro, I","Araújo, T","24","2010","12","06",NA,"Brasil","Bahia","Ipiaú",NA,NA,NA,"SPF00230298","Klotzsch","-39.754167","-15.263889",NA,NA,NA,NA,NA,"2018","01",NA,"-39.754167","-15.263889",NA,NA,NA,NA,NA,NA
"119","2019-11-13 11:20:07-03","USP","SPF","225655","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Cordeiro, I","Cordeiro, I","3584","2016","10","24",NA,"Brasil","Rio de Janeiro","Armação dos Búzios","APA Pau Brasil.",NA,NA,"SPF00225655","Klotzsch","-41.945194","-22.802056",NA,"25","25",NA,NA,NA,NA,NA,"-41.945194","-22.802056",NA,NA,NA,NA,NA,NA
"120","2021-03-15 18:27:19-03","USP","SPF","65286","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Krapovickas, A","Krapovickas, A","22262","1972","10","08","Southern America","Argentina","Corrientes","San Cosme","Orilla rio Paraná. En montes cercanos al rio.",NA,"2 m de alt., flores blancas.","SPF00065286","Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-15 18:27:19-03","USP","SPF","95237","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Schinini, A","Schinini, A","28340","1993","10","27","Southern America","Argentina","Corrientes","Corrientes","Perichón.",NA,"Crece dentro de la selva. Arbolito de 2 m alt., ramoso; hojas amarillentas; frutos pendulos.","SPF00095237","Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-13 11:20:07-03","USP","SPF","230296","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Silva, OLM","Araújo, T","25","2010","12","06",NA,"Brasil","Bahia","Ipiaú",NA,NA,"Provável ficha de coleta trocada.","SPF00230296","Klotzsch","-39.754167","-15.263889",NA,NA,NA,NA,NA,"2018","09",NA,"-39.754167","-15.263889",NA,NA,NA,NA,NA,NA
"123","2021-03-15 18:27:19-03","USP","SPF","150049","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Cordeiro, I","Demuner, V","244","1999","11","18",NA,"Brasil","Espírito Santo","Santa Teresa","Escola Agrotécnica Federal, Escola Agrotécnica de Santa Teresa. Interior de mata, trilha subindo à esquerda do riacho que fornece água à E.A.F.S.T.",NA,"Arvoreto 4.0 m, frutos de cor verde.","SPF00150049","Klotzsch","-40.6002998352051","-19.9356002807617",NA,NA,NA,"23813","auto","2014","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-15 18:27:19-03","USP","SPF","171815","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Hatschbach, G","Hatschbach, G","76064","2003","10","09",NA,"Brasil","Mato Grosso do Sul","Bonito","Rod. Bonito - Campo dos Índios, Rod. MS 382, próximo à Fazenda Marambaia. Encosta do morro; solo rochoso.",NA,"Arbusto, 2 m.","SPF00171815","Klotzsch","-56.4818992614746","-21.1210994720459",NA,NA,NA,"71352","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 18:27:19-03","USP","SPF","160130","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","Sobral, M","Tameirão Neto, E","2433","1997","10","28",NA,"Brasil","Minas Gerais","Aimorés","UHE Aimorés. Fazenda Sr. Varejão.",NA,"Arbóreo.; Floresta semidecidual.","SPF00160130","Klotzsch","-41.0638999938965","-19.4958000183105",NA,NA,NA,"54161","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-10-07 09:31:24-03","UEFS","HUEFS","131900","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","T.M.Marestoni","Carneiro, J.S.","571","2005",NA,NA,NA,"Brasil","Paraná","Lupionópolis","Mata São Pedro.",NA,NA,"HUEFS0131900","Klotzsch","-51.6571998596191","-22.7553005218506","HUEFS0131900",NA,NA,"11262","auto","2007",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"127","2019-10-07 09:31:24-03","UEFS","HUEFS","9973","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Webster, G.L.","2581","1986","11","22",NA,"Brasil","Bahia","Anguera",NA,NA,NA,"HUEFS0009973","Klotzsch","-39.283333","-12.116667","HUEFS0009973","200","200",NA,NA,NA,NA,NA,"39W17'","12S7'","Rosanae",NA,NA,NA,NA,NA
"128","2019-10-07 09:31:24-03","UEFS","HUEFS","1365","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","J.Külkamp","Grupo Pedra do Cavalo","816","1980","10",NA,NA,"Brasil","Bahia","Cachoeira",NA,NA,NA,"HUEFS0001365","Klotzsch","-39.083333","-12.533333","HUEFS0001365 HUEFS0001365_e1","40","120",NA,NA,"2018","12",NA,"39W5'","12S32'","Rosanae",NA,NA,NA,NA,NA
"129","2019-10-07 09:31:24-03","UEFS","HUEFS","85730","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","I.Cordeiro","Melo, E.","3674","2003","11","28",NA,"Brasil","Bahia","Ibicoara","Morro da Gruta da Lapinha. Próximo a BR 242 ca. 60 Km de Lençóis.",NA,"Caatinga arbóreo/arbustiva sobre solo calcário.","HUEFS0085730","Klotzsch","-40.980556","-12.465556","HUEFS0085730",NA,NA,NA,NA,"2004","10",NA,"40W58'50''","12S27'56''","Rosanae",NA,NA,NA,NA,NA
"130","2019-10-07 09:31:24-03","UEFS","HUEFS","120031","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","I.Cordeiro","Cardoso, D.","1944","2007","05","22",NA,"Brasil","Bahia","Anguera","Fazenda Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.",NA,"Floresta estacional semidecídua com dossel a ca. 20 m alt. e afloramentos rochosos no topo da serra.","HUEFS0120031","Klotzsch","-39.183889","-12.161667","HUEFS0120031","300","600",NA,NA,"2007","10",NA,"39W11'2''","12S9'42''","Rosanae",NA,NA,NA,NA,NA
"131","2019-10-07 09:31:24-03","UEFS","HUEFS","12708","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","J.Külkamp","Queiroz, L.P.de","2914","1992","12","07",NA,"Brasil","Bahia","Serra Preta","Fazenda Manoino.",NA,"Mata seca semi-decídua.","HUEFS0012708","Klotzsch","-39.316667","-12.15","HUEFS0012708 HUEFS0012708_e1",NA,NA,NA,NA,"2018","12",NA,"39W19'","12S9'","Rosanae",NA,NA,NA,NA,NA
"132","2019-10-07 09:31:24-03","UEFS","HUEFS","12716","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","J.Külkamp","Queiroz, L.P.de","2922","1992","12","07",NA,"Brasil","Bahia","Serra Preta",NA,NA,NA,"HUEFS0012716","Klotzsch","-39.316667","-12.15","HUEFS0012716 HUEFS0012716_e1",NA,NA,NA,NA,"2018","12",NA,"39W19'","12S9'","Rosanae",NA,NA,NA,NA,NA
"133","2019-10-07 09:31:24-03","UEFS","HUEFS","187356","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","I.Cordeiro","Araujo, T.","24","2010","12","06",NA,"Brasil","Bahia","Ipiau","Ipiau - Itajibá, entrada a esquerda ca. De 1,5 Km de Ipiau, fazenda Bom Sucesso, área limitrofe com a mineradora Mirabela.",NA,"Mata no alto do morro.","HUEFS0187356","Klotzsch",NA,"-14.131944","HUEFS0187356",NA,NA,NA,NA,"2012","11",NA,"39W44'75''","14S7'55''","Rosanae",NA,NA,NA,NA,NA
"134","2019-10-07 09:31:24-03","UEFS","HUEFS","207392","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","J.Külkamp","Santos, U.S.","7","2014","05","07",NA,"Brasil","Bahia","Feira de Santana","Cruzeiro do Mocó.",NA,NA,"HUEFS0207392","Klotzsch","-39.045278","-12.22","HUEFS0207392 HUEFS0207392_e1","187","187",NA,NA,"2018","12",NA,"39W2'43''","12S13'12''","Rosanae",NA,NA,NA,NA,NA
"135","2019-10-07 09:31:24-03","UEFS","HUEFS","39738","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","I.Cordeiro","Melo, E.","2909","1999","09","04",NA,"Brasil","Bahia","Mundo Novo","Ca. 2 km da cidade.",NA,"Mata semidecídua. Orla da mata.","HUEFS0039738","Klotzsch","-40.453056","-11.878056","HUEFS0039738","435","435",NA,NA,"2004","08",NA,"40W27'11''","11S52'41''","Rosanae",NA,NA,NA,NA,NA
"136","2019-10-07 09:31:24-03","UEFS","HUEFS","6719","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","J.Külkamp","Queiroz, L.P.de","1019","1986","11","13",NA,"Brasil","Bahia","Feira de Santana",NA,NA,NA,"HUEFS0006719","Klotzsch","-39.183333","-12.166667","HUEFS0006719 HUEFS0006719_e1",NA,NA,NA,NA,"2018","12",NA,"39W11'","12S10'","Rosanae",NA,NA,NA,NA,NA
"137","2019-10-07 09:31:24-03","UEFS","HUEFS","6721","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","J.Külkamp","Queiroz, L.P.de","1021","1986","11","13",NA,"Brasil","Bahia","Feira de Santana",NA,NA,NA,"HUEFS0006721","Klotzsch","-39.183333","-12.166667","HUEFS0006721 HUEFS0006721_e1",NA,NA,NA,NA,"2018","12",NA,"39W11'","12S10'","Rosanae",NA,NA,NA,NA,NA
"138","2019-10-07 09:31:24-03","UEFS","HUEFS","7080","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","J.Külkamp","Queiroz, L.P.de","1381","1986","11","22",NA,"Brasil","Bahia","Feira de Santana","BA-052,25KM NW",NA,NA,"HUEFS0007080","Klotzsch","-39.183333","-12.166667","HUEFS0007080 HUEFS0007080_e1","360","400",NA,NA,"2018","12",NA,"39W11'","12S10'","Rosanae",NA,NA,NA,NA,NA
"139","2019-10-07 09:31:24-03","UEFS","HUEFS","77730","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","I.Cordeiro","Costa, J.","460","2004","01","23",NA,"Brasil","Minas Gerais","Jacinto","Estrada Almenara-Jacinto, ca. 50 km de Almenara. Lado esquerdo da estrada.",NA,"Mata seca. Solo com húmus. Coletado subbosque.","HUEFS0077730","Klotzsch","-40.380833","-16.123611","HUEFS0077730","190","190",NA,NA,"2004","08",NA,"40W22'51''","16S7'25''","Rosanae",NA,NA,NA,NA,NA
"140","2019-10-07 09:31:24-03","UEFS","HUEFS","8183","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","G.L.Webster","Queiroz, L.P.de","1758","1987","07","21",NA,"Brasil","Bahia","Feira de Santana","11 km NW de Jaguara. Fazenda Monte Verde.",NA,"Floresta estacional.","HUEFS0008183","Klotzsch","-39.183333","-12.066667","HUEFS0008183",NA,NA,NA,NA,"1998","08",NA,"39W11'","12S4'","Rosanae",NA,NA,NA,NA,NA
"141","2019-10-07 09:31:24-03","UEFS","HUEFS","9291","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis","J.Külkamp","Lima, J.C.de","259","1983","11","13",NA,"Brasil","Bahia","Itaberaba",NA,NA,NA,"HUEFS0009291","Klotzsch","-40.3069000244141","-12.5275001525879","HUEFS0009291 HUEFS0009291_e1",NA,NA,"39857","auto","2018","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"142","2019-10-07 09:31:24-03","UEFS","HUEFS","14048","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Hatschbach, G.","52627","1988","10","26",NA,"Brasil","Mato Grosso do Sul","Itaquiraí",NA,NA,NA,"HUEFS0014048","Klotzsch","-54.185001373291","-23.4743995666504","HUEFS0014048",NA,NA,"44527","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"143","2019-10-07 09:31:24-03","UEFS","HUEFS","116065","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"Hatschbach, G.","76064","2003","10","09",NA,"Brasil","Mato Grosso do Sul","Bonito","Rodovia Bonito - Campo dos Índios, Rod. MS-382, próximo da Fazenda Marambaia",NA,"Cerrado; solo rochoso; encosta do morro.","HUEFS0116065","Klotzsch","-56.4818992614746","-21.1210994720459","HUEFS0116065",NA,NA,"71352","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"144","2019-07-09 13:25:28-03","F","FMNH-SEEDPLANTS","V0214273F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. M. Zardini & A. Aguayo","14858","1989","9","27","South America","Paraguay",NA,NA,NA,NA,NA,"V0214273F",NA,"-58.1689","-23.2025","V0214273F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"145","2019-07-09 13:25:28-03","F","FMNH-SEEDPLANTS","V0214274F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. M. Zardini","14479","1989","9","20","South America","Paraguay",NA,NA,NA,NA,NA,"V0214274F",NA,"-58.1689","-23.2025","V0214274F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"146","2019-07-09 13:25:28-03","F","FMNH-SEEDPLANTS","V0214275F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. M. Zardini","14617","1989","9","27","South America","Paraguay",NA,NA,NA,NA,NA,"V0214275F",NA,"-58.1689","-23.2025","V0214275F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"147","2019-07-09 13:25:28-03","F","FMNH-SEEDPLANTS","V0214276F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Philyra","brasiliensis","Philyra brasiliensis",NA,"E. M. Zardini","15266","1989","10","16","South America","Paraguay",NA,NA,NA,NA,NA,"V0214276F",NA,"-58.1689","-23.2025","V0214276F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
