"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"101","2020-12-21 16:34:08-03","MBM","MBM","123463","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Wurdack, J.J.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","52252",NA,NA,NA,"Southern America","Brazil","Bahia","Porto Seguro","Porto Seguro, 10km O","-39.0647010803223","-16.4496994018555","100","100",NA,"ÁRvore, 6m; pétalas alvas, anteras amarelas. Mata pluvial","MBM123463","MBM123463","68835","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:34:08-03","MBM","MBM","103110","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Hahn, W.","Noblick, L.R.; et al.; et al.","3350",NA,NA,NA,"Southern America","Brazil","Bahia","Santa Terezinha","Serra da Pioneira, 3km de Pedra Branca","-39.5233001708984","-12.771900177002",NA,NA,NA,NA,"MBM103110","MBM103110","25196","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7422","PreservedSpecimen","Plantae",NA,"Angiospermae","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","D. Nunes","D. Nunes; T. Lorenzetti","02","2016","07","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Setor A, Pedra do Conde.","-43.225278","-22.955278","556","556",NA,"Árvore de 2,5 metros de altura, limbo coriáceo. Frutos imaturos verdes.; Solo arenoso.","007422",NA,NA,NA,"2016","07","17","-43.225278","-22.955278",NA,NA,NA,NA
"104","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7528","PreservedSpecimen","Plantae",NA,"Angiospermae","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","D. Nunes","D. Nunes; T. Lorenzetti","08","2016","08","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Setor A, trilha para o Alto Bandeira.","-43.275278","-22.956667","564","564",NA,"Árvore inclinada. Frutos maduros marrons e imaturos verdes. Altura; 4,5 m.; Em terreno arenoso.","FCAB007528",NA,NA,NA,"2016","08","13","-43.275278","-22.956667",NA,NA,NA,NA
"105","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7530","PreservedSpecimen","Plantae",NA,"Angiospermae","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","D. Nunes","T. Lorenzetti; D. Nunes","34","2016","08","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Setor A, trilha para o Alto da Bandeira.","-43.275278","-22.956667","564","564",NA,"Árvore inclinada. Frutos maduros marrons. Altura; 4,5 m.; Em terreno arenoso.","FCAB007530",NA,NA,NA,"2016","08","13","-43.275278","-22.956667",NA,NA,NA,NA
"106","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7529","PreservedSpecimen","Plantae",NA,"Angiospermae","Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","T. Lorenzetti; D. Nunes","T. Lorenzetti; D. Nunes","37","2016","08","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Setor A, área próxima à trilha para o Alto da Bandeira.","-43.275556","-22.956667","558","558",NA,"Árvore. Frutos maduros marrons e imaturos verdes. Altura; 4,5 m.; Em área arenosa.","FCAB007529",NA,NA,NA,"2016","08","13","-43.275556","-22.956667",NA,NA,NA,NA
"107","2015-09-04 21:08:43-03","MNHN","RECOLNAT_MNHN_P","P05129257","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129257' target='other'> <mi>dwc_moreinfo</mi></a>","P05129257","P05129257_01",NA,NA,NA,NA,NA,NA,NA,NA,"574",NA,NA
"108","2015-09-04 21:08:43-03","MNHN","RECOLNAT_MNHN_P","P05129261","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Claussen, P.",NA,"1846","1","1",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129261' target='other'> <mi>dwc_moreinfo</mi></a>","P05129261","P05129261_01",NA,NA,NA,NA,NA,NA,NA,NA,"2099",NA,NA
"109","2015-09-04 21:08:44-03","MNHN","RECOLNAT_MNHN_P","P05129262","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Claussen, P.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129262' target='other'> <mi>dwc_moreinfo</mi></a>","P05129262","P05129262_01",NA,NA,NA,NA,NA,NA,NA,NA,"2099",NA,NA
"110","2015-09-04 21:08:44-03","MNHN","RECOLNAT_MNHN_P","P05129263","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Claussen, P.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129263' target='other'> <mi>dwc_moreinfo</mi></a>","P05129263","P05129263_01",NA,NA,NA,NA,NA,NA,NA,NA,"164",NA,NA
"111","2015-09-04 21:08:44-03","MNHN","RECOLNAT_MNHN_P","P05129264","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Claussen",NA,"1842","1","1",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129264' target='other'> <mi>dwc_moreinfo</mi></a>","P05129264","P05129264_01",NA,NA,NA,NA,NA,NA,NA,NA,"164",NA,NA
"112","2015-09-04 21:08:47-03","MNHN","RECOLNAT_MNHN_P","P05129288","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Gaudichaud",NA,"1831","1","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil, Rio de Janeiro.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129288' target='other'> <mi>dwc_moreinfo</mi></a>","P05129288","P05129288_01",NA,NA,NA,NA,NA,NA,NA,NA,"739",NA,NA
"113","2015-09-04 21:08:47-03","MNHN","RECOLNAT_MNHN_P","P05129289","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129289' target='other'> <mi>dwc_moreinfo</mi></a>","P05129289","P05129289_01",NA,NA,NA,NA,NA,NA,NA,NA,"2889",NA,NA
"114","2015-09-04 21:08:47-03","MNHN","RECOLNAT_MNHN_P","P05129290","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Glaziou, A.",NA,"1881","1","18",NA,"Brasil","Minas Gerais",NA,"Brésil, Minas, Rio Manso.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129290' target='other'> <mi>dwc_moreinfo</mi></a>","P05129290","P05129290_01",NA,NA,NA,NA,NA,NA,NA,NA,"13835",NA,NA
"115","2015-09-04 21:08:47-03","MNHN","RECOLNAT_MNHN_P","P05129291","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Glaziou, A.",NA,"1881","1","18",NA,"Brasil","Minas Gerais",NA,"Rio Manso .",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129291' target='other'> <mi>dwc_moreinfo</mi></a>","P05129291","P05129291_01",NA,NA,NA,NA,NA,NA,NA,NA,"13835",NA,NA
"116","2015-09-04 21:08:47-03","MNHN","RECOLNAT_MNHN_P","P05129292","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Sello",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasil. austr.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129292' target='other'> <mi>dwc_moreinfo</mi></a>","P05129292","P05129292_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-09-04 21:08:47-03","MNHN","RECOLNAT_MNHN_P","P05129294","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129294' target='other'> <mi>dwc_moreinfo</mi></a>","P05129294","P05129294_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-09-04 21:08:46-03","MNHN","RECOLNAT_MNHN_P","P05129279","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Nadeaud",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129279' target='other'> <mi>dwc_moreinfo</mi></a>","P05129279","P05129279_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2015-09-04 21:08:46-03","MNHN","RECOLNAT_MNHN_P","P05129280","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Nadeaud",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129280' target='other'> <mi>dwc_moreinfo</mi></a>","P05129280","P05129280_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2015-09-04 21:08:46-03","MNHN","RECOLNAT_MNHN_P","P05129282","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Martius",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129282' target='other'> <mi>dwc_moreinfo</mi></a>","P05129282","P05129282_01",NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA
"121","2015-09-04 21:08:44-03","MNHN","RECOLNAT_MNHN_P","P05129265","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil, Minas Geraes.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129265' target='other'> <mi>dwc_moreinfo</mi></a>","P05129265","P05129265_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2015-09-04 21:08:44-03","MNHN","RECOLNAT_MNHN_P","P05129266","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129266' target='other'> <mi>dwc_moreinfo</mi></a>","P05129266","P05129266_01",NA,NA,NA,NA,NA,NA,NA,NA,"739",NA,NA
"123","2015-09-04 21:08:45-03","MNHN","RECOLNAT_MNHN_P","P05129274","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Martius",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil, Minas Geraes, Serra do mar.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129274' target='other'> <mi>dwc_moreinfo</mi></a>","P05129274","P05129274_01",NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA
"124","2015-09-04 21:08:46-03","MNHN","RECOLNAT_MNHN_P","P05129276","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Langsdorff, G.H. von",NA,"1821","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129276' target='other'> <mi>dwc_moreinfo</mi></a>","P05129276","P05129276_01",NA,NA,NA,NA,NA,NA,NA,NA,"167",NA,NA
"125","2015-09-04 21:08:46-03","MNHN","RECOLNAT_MNHN_P","P05129277","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Langsdorf",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129277' target='other'> <mi>dwc_moreinfo</mi></a>","P05129277","P05129277_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2015-09-04 21:08:46-03","MNHN","RECOLNAT_MNHN_P","P05129278","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Lalande",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129278' target='other'> <mi>dwc_moreinfo</mi></a>","P05129278","P05129278_01",NA,NA,NA,NA,NA,NA,NA,NA,"164",NA,NA
"127","2015-09-04 21:08:47-03","MNHN","RECOLNAT_MNHN_P","P05129295","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129295' target='other'> <mi>dwc_moreinfo</mi></a>","P05129295","P05129295_01",NA,NA,NA,NA,NA,NA,NA,NA,"44",NA,NA
"128","2015-09-04 21:08:47-03","MNHN","RECOLNAT_MNHN_P","P05129296","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129296' target='other'> <mi>dwc_moreinfo</mi></a>","P05129296","P05129296_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2015-09-04 21:08:48-03","MNHN","RECOLNAT_MNHN_P","P05129297","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129297' target='other'> <mi>dwc_moreinfo</mi></a>","P05129297","P05129297_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-09-04 21:08:48-03","MNHN","RECOLNAT_MNHN_P","P05129298","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129298' target='other'> <mi>dwc_moreinfo</mi></a>","P05129298","P05129298_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2015-09-04 21:08:46-03","MNHN","RECOLNAT_MNHN_P","P05129283","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Glaziou, A.",NA,"1891","5","20",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé.","-42.5311012268066","-22.2819004058838",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129283' target='other'> <mi>dwc_moreinfo</mi></a>","P05129283","P05129283_01","33190","auto",NA,NA,NA,NA,NA,NA,"18229",NA,NA
"132","2016-03-17 12:22:31-03","MNHN","RECOLNAT_MNHN_P","P05129267","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Glaziou, A.",NA,"1872","1","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil, province de RJ, Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129267' target='other'> <mi>dwc_moreinfo</mi></a>","P05129267","P05129267_01","57442","auto",NA,NA,NA,NA,NA,NA,"5862",NA,NA
"133","2015-09-04 21:08:47-03","MNHN","RECOLNAT_MNHN_P","P05129285","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Glaziou, A.",NA,"1891","5","20",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Brésil, Rio Jan., Alto Macahé.","-42.5311012268066","-22.2819004058838",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129285' target='other'> <mi>dwc_moreinfo</mi></a>","P05129285","P05129285_01","33190","auto",NA,NA,NA,NA,NA,NA,"18229",NA,NA
"134","2015-09-04 21:08:46-03","MNHN","RECOLNAT_MNHN_P","P05129284","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Glaziou, A.",NA,"1891","5","20",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Brésil, Rio Jan., Alto Macahé.","-42.5311012268066","-22.2819004058838",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129284' target='other'> <mi>dwc_moreinfo</mi></a>","P05129284","P05129284_01","33190","auto",NA,NA,NA,NA,NA,NA,"18229",NA,NA
"135","2015-09-04 21:08:47-03","MNHN","RECOLNAT_MNHN_P","P05129286","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Glaziou, A.",NA,"1888","6","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil, Rio Jan., Floresta da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129286' target='other'> <mi>dwc_moreinfo</mi></a>","P05129286","P05129286_01","57442","auto",NA,NA,NA,NA,NA,NA,"17527",NA,NA
"136","2015-09-04 21:08:43-03","MNHN","RECOLNAT_MNHN_P","P05129259","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Glaziou, A.",NA,"1872","1","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil, Rio Jan., Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129259' target='other'> <mi>dwc_moreinfo</mi></a>","P05129259","P05129259_01","57442","auto",NA,NA,NA,NA,NA,NA,"5862",NA,NA
"137","2015-09-04 21:08:43-03","MNHN","RECOLNAT_MNHN_P","P05129256","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Glaziou, A.",NA,"1867","6","27",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Copacabana.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129256' target='other'> <mi>dwc_moreinfo</mi></a>","P05129256","P05129256_01","57442","auto",NA,NA,NA,NA,NA,NA,"1271",NA,NA
"138","2015-09-04 21:08:46-03","MNHN","RECOLNAT_MNHN_P","P05129281","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Miers, J.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129281' target='other'> <mi>dwc_moreinfo</mi></a>","P05129281","P05129281_01","57442","auto",NA,NA,NA,NA,NA,NA,"3513",NA,NA
"139","2015-09-04 21:08:47-03","MNHN","RECOLNAT_MNHN_P","P05129287","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Glaziou, A.",NA,"1888","12","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Flroesta da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129287' target='other'> <mi>dwc_moreinfo</mi></a>","P05129287","P05129287_01","57442","auto",NA,NA,NA,NA,NA,NA,"17527",NA,NA
"140","2015-09-04 21:08:43-03","MNHN","RECOLNAT_MNHN_P","P05129260","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Galvão, R.",NA,"1881","1","1",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Macaco a Tijuca- Vista Chineza.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129260' target='other'> <mi>dwc_moreinfo</mi></a>","P05129260","P05129260_01","57442","auto",NA,NA,NA,NA,NA,NA,"525",NA,NA
"141","2015-09-04 21:08:43-03","MNHN","RECOLNAT_MNHN_P","P05129258","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Glaziou, A.",NA,"1862","12","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129258' target='other'> <mi>dwc_moreinfo</mi></a>","P05129258","P05129258_01","57442","auto",NA,NA,NA,NA,NA,NA,"97",NA,NA
"142","2015-09-04 21:08:45-03","MNHN","RECOLNAT_MNHN_P","P05129275","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Lanna, L.P.",NA,"1966","2","8",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca, Estr. da Vista Chinesa.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129275' target='other'> <mi>dwc_moreinfo</mi></a>","P05129275","P05129275_01","57442","auto",NA,NA,NA,NA,NA,NA,"1623",NA,NA
"143","2020-12-11 11:38:07-03","UFMG","BHCB","4088","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Gibbs, PE; Leitão, HF; Andrade, JB","s.n.","1977","03","29","Southern America","Brasil","São Paulo",NA,"Rodovia Parati a Ubatuba",NA,NA,NA,NA,NA,"Ruderal; arbóreo-4m; flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-11 17:19:38-03","UFPR","UPCB","71904","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","cf. ovalifolia","Huberia cf. ovalifolia","DC.","Goldenberg, R.","Caddah, M.K.","838","2011","02","06",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"990","990",NA,"Coleta em sílica..","UPCB0012597","UPCB0012597",NA,NA,"2011",NA,NA,"9999","9999",NA,NA,NA,NA
"145","2021-02-11 17:19:39-03","UFPR","UPCB","80394","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Goldenberg, R.","Flores, T.B.","1209","2012","08","28",NA,"Brasil","Espírito Santo","Conceição da Barra","Estrada sentido Riacho Doce (litoral) - Campo nativo","-39.683","-18.35",NA,NA,NA,"Árvore, ca. 3m de alt. Cálice verde, corola alva, estames vermelhos..","UPCB0012560","UPCB0012560",NA,NA,"2014",NA,NA,"-39.683","-18.350",NA,NA,NA,NA
"146","2021-02-11 17:19:39-03","UFPR","UPCB","81154","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.",NA,"Pereira, O.J.","2781","1992","02","20",NA,"Brasil","Espírito Santo","Linhares","Comboios: Mata seca de restinga.","-39.8828","-19.6719",NA,NA,NA,"Planta com 3m de altura. Flor alva. Quando velha vermelha no centro. Estames amarelos..","UPCB0012569","UPCB0012569",NA,NA,NA,NA,NA,"-39.8828","-19.6719",NA,NA,NA,NA
"147","2021-02-11 17:19:39-03","UFPR","UPCB","81155","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","Pereira, O. J.","Pereira, O.J.","5698","1996","11","05",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas: Tabuleiro.","-39.7089","-18.4194",NA,NA,NA,"Planta com 4,0 metros de altura. Flores albas, botões verdes..","UPCB0012561","UPCB0012561",NA,NA,NA,NA,NA,"-39.7089","-18.4194",NA,NA,NA,NA
"148","2021-02-11 17:19:39-03","UFPR","UPCB","88130","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","ovalifolia","Huberia ovalifolia","DC.","da Rosa, P.","Baez, C. et al.","592","2016","07","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca. Trilha para o Morro Queimado, próximo à Pedra da Proa","-43.256944","-22.964167","620","620",NA,"Terrícola, heliófica. Folhas glabres discolores. Frutos verdes ou secos marrons. Altura: 3m. Habitat: Floresta Ombrófila Densa. Hábito/Forma de vida: Arvoreta. .","UPCB0031926","UPCB0031926",NA,NA,"2016","07","13","-43.256944","-22.964167",NA,NA,NA,NA
