"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","barcode","imagecode","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","dayIdentified","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"140","2021-02-12 12:24:30-03","UFMA","MAR","10074","S","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"ALMEIDA Jr, E. B","6","2003","10","16",NA,"Brasil","Pernambuco","Ipojuca","Nossa Senhora do Outeiro de Maracaípe","-35.018611","-8.526111","Arbusto com ca de 3m de altura; em floração",NA,NA,NA,NA,NA,NA,NA,"35º01'07W","8º31'34S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-05-06 14:24:24-03","UFMA","MAR","5858","S","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"ALMEIDA Jr, E. B","432","2003","04","26",NA,"Brasil","Pernambuco","Ipojuca","Nossa Senhora do Outeiro de Maracaípe","-35.064167","-8.399444","Arbusto com cerca de 2,5m de altura, botão floral branco",NA,NA,NA,NA,NA,NA,NA,"35º03'51W","08º23'58S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-12 12:24:30-03","UFMA","MAR","10073","S","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"ALMEIDA Jr, E. B","432","2003","04","26",NA,"Brasil","Pernambuco","Ipojuca","Nossa Senhora do Outeiro de Maracaípe","-35.018611","-8.526111","Arbusto com ca de 2,5m de altura; botão floral branco",NA,NA,NA,NA,NA,NA,NA,"35º01'07W","8º31'34S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2016-01-18 12:14:00-02","MO","MOBOT","3394218","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer","G.E. Schatz","C.G. Leal|Octavio A. Silva","Leal 70848","1950","7","19","South America","Brazil","Pernambuco",NA,"Estrada de Aldeia,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2014-09-17 05:30:00-03","MO","MOBOT","3394403","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer","G.E. Schatz","André M. de Carvalho|Sérgio C. de Sant'Ana|Jomar G. Jardim|J. Delabie|J. Argolo|S. Stevens|S. Lewis|C. Nerone","Carvalho 4327","1993","10","5","South America","Brazil","Sergipe",NA,"Município de Santa Luzia do Itanhi. Crasto. Ca. 2 Km na estrada Crasto para Sta. Luzia do Itanhi. Mata Costeira, restinga arborea intercalada com Coqueiral, Várzea e Campos Úmidos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2013-06-19 12:23:00-03","MO","MOBOT","100605657","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer","P.J.M. & H. Maas","A.P. Prata|M.R. Barbosa|W. Wayt Thomas|L.A. Gomes|et al.","Nascimento Prata 2279","2010","7","4","South America","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da Mata. Área antropizada.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"146","2021-03-12 08:14:25-03","IMA","MAC","26977","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","M.C.S.Mota","M.C.S.Mota","13059","2017","06","17",NA,"Brasil","Alagoas","Tanque D'Arca","RPPN Santa Fé.","-36.451528","-9.543614","Árvore ca. 7 m. Inflorescência marrom.","MAC0026977",NA,NA,NA,NA,"2018",NA,"-36.451528","-9.543614",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-12 08:14:25-03","IMA","MAC","10542","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer",NA,"R.P.Lyra-Lemos; et al.","4317","1999","09","09",NA,"Brasil","Alagoas","Campo Alegre.","Mata a 2 km da AL na direção da cidade.","-36.357631","-9.783078","Árvore ca. 3 m de altura. Frutos cremes.","MAC0010542","MAC0010542",NA,NA,NA,"2017","02","-36.357631","-9.783078",NA,NA,NA,"03",NA,NA,NA,NA,NA
"148","2021-03-12 08:14:25-03","IMA","MAC","10555","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer",NA,"R.P.Lyra-Lemos; et al.","4329","1999","09","09",NA,"Brasil","Alagoas","Campo Alegre","Próximo ao Cerrado 4km da AL na direção à cidade.","-36.292592","-9.84","Árvore ca. 2, m de altura. Frutos amarelados.","MAC0010555","MAC0010555",NA,NA,NA,"2017","02","-36.292592","-9.84",NA,NA,NA,"03",NA,NA,NA,NA,NA
"149","2021-03-12 08:14:25-03","IMA","MAC","30367","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer",NA,"I.A.Bayma; F.M.B.Calazans","2","2007","07","21",NA,"Brasil","Paraiba","Pitimbu","Fazenda Cabeça, Zona rural de Pitimbu.","-34.812222","-7.446944","Arbusto ca. de 2m de altura. botões verde-creme.","MAC0030367","MAC0030367",NA,NA,NA,"2017","02","-34.812222","-7.446944",NA,NA,NA,"03",NA,NA,NA,NA,NA
"150","2021-03-12 08:14:25-03","IMA","MAC","33193","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","E.C.O.Chagas","Chagas-Mota","649","2008","06","14",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-35.708947","-9.649847","Árvore ca. 6 m de altura. Frutos verdes.","MAC0033193","MAC0033193",NA,NA,NA,"2017","02","-35.708947","-9.649847",NA,NA,NA,"03",NA,NA,NA,NA,NA
"151","2021-03-12 08:14:25-03","IMA","MAC","37780","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","E.C.O.Chagas","Chagas-Mota; E.Gonçalves; N.Ramos","2495","2009","03","28",NA,"Brasil","Alagoas","Boca da Mata","Fazenda Daniel.","-36.213458","-9.642828","Árvore ca. 9 m de altura. Inflorescência verde.","MAC0037780","MAC0037780 MAC0037780_1",NA,NA,NA,"2009","03","-36.213458","-9.642828",NA,NA,NA,"28",NA,NA,NA,NA,NA
"152","2021-03-12 08:14:25-03","IMA","MAC","37899","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","E.C.O.Chagas","Chagas-Mota","2611","2009","04","04",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha.","-35.7528","-9.665828","Árvore ca. 7 m de altura. Inflorescência creme.","MAC0037899","MAC0037899",NA,NA,NA,"2017","02","-35.7528","-9.665828",NA,NA,NA,"03",NA,NA,NA,NA,NA
"153","2021-03-12 08:14:25-03","IMA","MAC","39649","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer",NA,"L.V.Ribeiro; E.Santos","108","2006","06","12",NA,"Brasil","Sergipe","São Cristóvão","Fragmento de Mata, Próximo à rodovia João Bebe Água.","-37.165494","-10.963411","Árvore.","MAC0039649","MAC0039649",NA,NA,NA,"2017","02","-37.165494","-10.963411",NA,NA,NA,"03",NA,NA,NA,NA,NA
"154","2021-03-12 08:14:25-03","IMA","MAC","41625","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","E.C.O.Chagas","Chagas-Mota; A.I.L.Pinheiro; S.Cavalcanti","3751","2009","05","08",NA,"Brasil","Alagoas","Mar Vermelho","Fazenda Canadá.","-36.388058","-9.4475","Árvore ca. 4 m de altura. Flor passada.","MAC0041625","MAC0041625",NA,NA,NA,"2017","02","-36.388058","-9.4475",NA,NA,NA,"03",NA,NA,NA,NA,NA
"155","2021-03-12 08:14:25-03","IMA","MAC","42393","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","E.C.O.Chagas","Chagas-Mota; A.I.L.Pinheiro","3913","2009","06","05",NA,"Brasil","Alagoas","Capela","Serra da Lagartixa.","-36.073608","-9.4075","Árvore ca. 4 m de altura. Fruto verde.","MAC0042393","MAC0042393",NA,NA,NA,"2017","02","-36.073608","-9.4075",NA,NA,NA,"03",NA,NA,NA,NA,NA
"156","2021-03-12 08:14:25-03","IMA","MAC","42410","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","E.C.O.Chagas","Chagas-Mota; A.I.L.Pinheiro","3930","2009","06","05",NA,"Brasil","Alagoas","Capela","Serra da Lagartixa.","-36.073608","-9.4075","Árvore ca. 4 m de altura. Inflorescência creme.","MAC0042410","MAC0042410",NA,NA,NA,"2017","02","-36.073608","-9.4075",NA,NA,NA,"03",NA,NA,NA,NA,NA
"157","2021-03-12 08:14:25-03","IMA","MAC","42411","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","E.C.O.Chagas","Chagas-Mota; A.I.L.Pinheiro","3931","2009","06","05",NA,"Brasil","Alagoas","Capela","Serra da Lagartixa.","-36.073608","-9.4075","Árvore ca. 4 m de altura. Inflorescência creme.","MAC0042411","MAC0042411",NA,NA,NA,"2017","02","-36.073608","-9.4075",NA,NA,NA,"03",NA,NA,NA,NA,NA
"158","2021-03-12 08:14:25-03","IMA","MAC","45447","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","M.C.S.Mota","Chagas-Mota","6951","2010","01","21",NA,"Brasil","Alagoas","Maribondo","Fazenda Boca da Mata.","-36.305278","-9.577219","Árvore ca. 7 m de altura. Frutos verdes.","MAC0045447","MAC0045447",NA,NA,NA,"2017","02","-36.305278","-9.577219",NA,NA,NA,"03",NA,NA,NA,NA,NA
"159","2021-03-12 08:14:25-03","IMA","MAC","49261","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","M.L.Bazante","Chagas-Mota","8300","2010","09","07",NA,"Brasil","Alagoas","Colônia Leopoldina","Serra do Livramento.","-35.725","-8.908889","Árvore ca. 6 m de altura. Frutos verdes.","MAC0049261","MAC0049261",NA,NA,NA,"2017","02","-35.725","-8.908889",NA,NA,NA,"01",NA,NA,NA,NA,NA
"160","2021-03-12 08:14:25-03","IMA","MAC","50028","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","M.L.Bazante","Chagas-Mota; J.M.Ferreira","9067","2010","10","16",NA,"Brasil","Alagoas","Chã Preta","Serra Lisa.","-36.296108","-9.255278","Árvore ca. 5 m de altura. Frutos verdes.","MAC0050028","MAC0050028",NA,NA,NA,"2017","01","-36.296108","-9.255278",NA,NA,NA,"30",NA,NA,NA,NA,NA
"161","2021-03-12 08:14:25-03","IMA","MAC","50303","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","E.C.O.Chagas","Chagas-Mota","9342","2010","11","12",NA,"Brasil","Alagoas","Maribondo","Fazenda Boca da Mata.","-36.305278","-9.577219","Árvore ca. 7 m de altura. Flores cremes.","MAC0050303","MAC0050303",NA,NA,NA,"2010","11","-36.305278","-9.577219",NA,NA,NA,"12",NA,NA,NA,NA,NA
"162","2021-03-12 08:14:25-03","IMA","MAC","50315","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","E.C.O.Chagas","Chagas-Mota","9354","2010","11","12",NA,"Brasil","Alagoas","Maribondo","Fazenda Boca da Mata.","-36.305278","-9.577219","Árvore ca. 5 m de altura. Frutos verdes.","MAC0050315","MAC0050315",NA,NA,NA,"2010","11","-36.305278","-9.577219",NA,NA,NA,"12",NA,NA,NA,NA,NA
"163","2021-03-12 08:14:25-03","IMA","MAC","53496","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","E.C.O.Chagas","Chagas-Mota; J.W.Alves-Silva","11258","2011","10","21",NA,"Brasil","Alagoas","Murici","Estação Ecológica de Murici, Bananeiras.","-35.943328","-9.306669","Árvore ca. 10 m de altura. Frutos verdes.","MAC0053496","MAC0053496",NA,NA,NA,"2011","10","-35.943328","-9.306669",NA,NA,NA,"21",NA,NA,NA,NA,NA
"164","2021-03-12 08:14:25-03","IMA","MAC","9196","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer",NA,"N.T.Mendonça","91","1996","08","30",NA,"Brasil","Alagoas","Maceió","Reserva do IBAMA, Trilha da pracinha.","-36.238189","-10.030825","Árvore ca. 3,5 m de altura. Frutos imaturos.","MAC0009196","MAC0009196",NA,NA,NA,"2017","02","-36.238189","-10.030825",NA,NA,NA,"03",NA,NA,NA,NA,NA
"165","2021-03-12 08:14:25-03","IMA","MAC","43759","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","E.C.O.Chagas","Chagas-Mota; V.G.Ramalho","5263","2009","08","29",NA,"Brasil","Alagoas","Paripueira","RPPN Sabiá.","-35.916667","-9.785278","Árvore ca. 7 m de altura. Flores cremes.","MAC0043759","MAC0043759",NA,NA,NA,"2017","02","-35.916667","-9.785278",NA,NA,NA,"03",NA,NA,NA,NA,NA
"166","2021-03-12 08:14:28-03","IMA","MAC","21598","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","E.C.O.Chagas","M.Oliveira; Urbano","1442","2003","10","27",NA,"Brasil","Alagoas","Ibateguara","Coimbra, Cerrado novo (afloramento rochoso), área de topo.","-36.576111","-9.623611","Arvoreta com ca. de 5m de altura. Folhas discolores Frutos imaturos verdes.","MAC0021598","MAC0021598",NA,NA,NA,"2008","10","-36.576111","-9.623611",NA,NA,NA,"23",NA,NA,NA,NA,NA
"167","2021-03-12 08:14:28-03","IMA","MAC","28950","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"N.T. Mendonça","245","2004","11","09",NA,"Brasil","Alagoas","Murici","Serra da Bananeira.","-35.857983","-9.227494","árvore ca. de 7m de altura.","MAC0028950","MAC0028950 MAC0028950_1",NA,NA,NA,NA,NA,"-35.857983","-9.227494",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-12 08:14:28-03","IMA","MAC","31908","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","Chagas-Mota","Chagas-Mota","150","2007","11","27",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-35.708947","-9.649847","Árvore ca. 4,0 m. de altura, frutos verdes; borda de mata.","MAC0031908","MAC0031908",NA,NA,NA,"2007",NA,"-35.708947","-9.649847",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-04 10:24:54-03","UFRPE","HST","19833","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels ) H.Rainer","M.L.Bazante","B.S.Amorim; A.Alves-Araújo","461b","2009","05","29",NA,"Brasil","Pernambuco","Tamandaré/Rio Formoso","REBIO Saltinho","-35.1775","-8.730278","Arvoreta 4 m alt.","HST019833",NA,NA,NA,NA,"2016","05","35W10'39''","8S43'49''","53","53",NA,"05",NA,NA,NA,NA,NA
"170","2021-03-01 11:54:40-03","UFPE","UFP","71351","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","Bazante, ML","Amorim, BS; Alves-Araújo, A","416b","2009","05","29",NA,"Brasil","Pernambuco","Tamandaré/Rio Formoso",NA,"-35.1775","-8.730278","Arvoreta 4 m.; Mata Atlântica.","UFP071351",NA,NA,NA,NA,"2017","04","-35.1775","-8.730278","53","53",NA,"13",NA,NA,NA,NA,NA
"171","2021-03-01 11:54:40-03","UFPE","UFP","68565","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","Cavalcanti, D","Cavalcanti, D; Amorim, BS; Chagas, MA; Correira, DS","527","2011","05","30",NA,"Brasil","Pernambuco","Goiana",NA,"-34.820556","-7.606111","Arvoreta aproximadamente 2 m de altura, flores beges e frutos verdes.","UFP068565",NA,NA,NA,NA,"2011","12","-34.820556","-7.606111",NA,NA,NA,"20",NA,NA,NA,NA,NA
"172","2021-03-01 11:54:40-03","UFPE","UFP","68566","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","Cavalcanti, D","Cavalcanti, D; García, JD; Amorim, BS; Chagas, MA","444","2011","02","28",NA,"Brasil","Pernambuco","Goiana",NA,"-34.820556","-7.606111","Arvoreta aproximadamente 3 m de altura, frutos verdes.","UFP068566",NA,NA,NA,NA,"2011","02","-34.820556","-7.606111",NA,NA,NA,"28",NA,NA,NA,NA,NA
"173","2021-03-01 11:54:40-03","UFPE","UFP","38702","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","Bazante, ML","Oliveira, M; Grillo, AA","1428","2003","10","27",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211","Arbusto mais ou menos 2.0 m alt; flores e frutos verdes. Ocasional.","UFP038702",NA,NA,"16798","auto","2017","04",NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA
"174","2020-09-25 10:42:23-03","UFPE","UFP","38","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","Lima, A","Lima, A","s.n.","1950","08","24",NA,NA,NA,NA,NA,NA,NA,"Arbusto em capoeira. Flores quando abertas mais ou menos creme com perfume.","UFP000038",NA,NA,NA,NA,"1953","03",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"175","2021-03-01 11:54:42-03","UFPE","UFP","38701","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","Mello-Silva, R","Oliveira, M; Urbano","1442","2003","10","27",NA,"Brasil","Alagoas","Ibaguatera",NA,NA,NA,"Arvoreta com mais ou menos 5m de altura, folhas discolores, frutos imaturos verdes.; Cerrado novo, área de topo. Interior da mata.Vegetação arbustivo arbórea densa.","UFP038701",NA,NA,NA,NA,"2005","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-09-25 10:42:23-03","UFPE","UFP","58484","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Oliveira, JB; Wanderley, AM","57","2008","06","30",NA,NA,NA,NA,NA,NA,NA,"#?#Árvore com 3-4m. Flores brancas, do tipo câmara, com forte odor.","UFP058484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-01 11:54:42-03","UFPE","UFP","58491","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","Wanderley, AM","Oliveira, JB; Wanderley, AM","72","2008","10","28",NA,"Brasil","Pernambuco","Ipojuca",NA,"-35.0638999938965","-8.39888954162598","Erva com 1,2m. Flores melitófilas roxas e dispostas em inflorescência de escapos e brácteas vermelhos.","UFP058491",NA,NA,"22847","auto","2009","07",NA,NA,"14","14",NA,"09",NA,NA,NA,NA,NA
"178","2021-03-01 11:54:42-03","UFPE","UFP","70922","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","Leão, T","Leão, T","816","2010","03","10",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.0349998474121","-8.28666973114014","25L 271059 9078936 datum SAD 69; Arvoreta, coletada em topo de morro .; Floresta Ombrófila Densa","UFP070922",NA,NA,"25282","auto","2010","05",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"179","2021-03-01 11:54:42-03","UFPE","UFP","12289","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels","Mello-Silva, R","Lira, OC","s.n.","1967","10","17",NA,"Brasil","Pernambuco","Garanhuns",NA,"-36.4928016662598","-8.89027976989746","Arbusto.","UFP012289",NA,NA,"21839","auto","2002","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-09-12 05:00:02-03","US","US","2650263","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer",NA,"C. G. Leal & O. A. Silva","s.n.","1950","7","19","South America - Neotropics","Brazil","Pernambuco",NA,"Estrada de Aldeia",NA,NA,NA,"US01347214","US01347214_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"181","2020-09-12 05:00:02-03","US","US","1541626","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer",NA,"B. J. Pickel","2889","1931","11","18","South America - Neotropics","Brazil","Pernambuco",NA,"Tapéra",NA,NA,NA,"US01347215","US01347215_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"182","2020-09-12 05:00:02-03","US","US","3301965","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H. Rainer",NA,"A. M. Carvalho et al.","4327","1993","10","5","South America - Neotropics","Brazil","Sergipe","Santa Luzia do Itanhy","Crasto, ca.2km na estrada Crasto para Sta. Luzia do Itanhi","-37.448299407959","-11.3507995605469",NA,"US01347213","US01347213_01",NA,"26417","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"183","2020-09-12 05:00:02-03","US","US","1655495","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels in Pilg.",NA,"B. J. Pickel","3004","1932","6","12","South America - Neotropics","Brazil","Pernambuco",NA,"Tapera.",NA,NA,NA,"US00098840","US00098840_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"Possible isotype","1",NA,NA
"184","2019-11-13 11:14:35-03","USP","SPF","221701","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","Lopes, JC","Costa, EV","5","2010","03","29",NA,"Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto.","-37.420278","-11.383611",NA,"SPF00221701",NA,NA,NA,NA,"2012",NA,"-37.420278","-11.383611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-13 11:14:35-03","USP","SPF","221703","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","Lopes, JC","Gomes, LA","105","2011","04","19",NA,"Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Castro.","-37.420278","-11.383611",NA,"SPF00221703",NA,NA,NA,NA,"2012",NA,"-37.420278","-11.383611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-13 11:14:35-03","USP","SPF","221729","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","Lopes, JC","Gomes, C","209","2008","07","22",NA,"Brasil","Sergipe","Indiaroba","Fazenda Sabão.","-37.566667","-11.5",NA,"SPF00221729",NA,NA,NA,NA,"2013","09","-37.566667","-11.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-13 11:14:35-03","USP","SPF","221704","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","Mello-Silva, R; Lopes, JC","Gomes, C","96","2007","07","23",NA,"Brasil","Sergipe","Indiaroba","Fazenda Sabão.","-37.5116996765137","-11.5192003250122",NA,"SPF00221704",NA,NA,"17052","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-13 11:14:35-03","USP","SPF","221702","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","Lopes, JC","Cruz, A","61","1998","07","10",NA,"Brasil","Sergipe","São Cristóvão","Área da mata na rodovia João Bebe Água, borda de trilha.","-37.2064018249512","-11.0146999359131",NA,"SPF00221702",NA,NA,"23587","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-04 11:16:16-03","UEFS","HUEFS","184308","PreservedSpecimen","Plantae","Angiospermae","Magnoliales","Annonaceae","Annona","pickelii","Annona pickelii","(Diels) H.Rainer","G.E.Schatz","Carvalho, A.M.de","4327","1993","10","05",NA,"Brasil","Sergipe","Santa Luzia do Itanhi","Crasto. Ca. 2 Km na estrada Crasto para Sta. Luzia do Itanhi.","-37.448299407959","-11.3507995605469","Mata Costeira, restinga arborea intercalada com coqueiral, várzea e campos úmidos.","HUEFS0184308","HUEFS0184308 HUEFS0184308_e1",NA,"26417","auto",NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"190","2019-11-01 16:07:29-03","UEFS","HUEFS","252471","PreservedSpecimen","Plantae","Angiospermae","Magnoliales","Annonaceae","Rollinia","pickelii","Rollinia pickelii","Diels",NA,"Prata, A.P.","2279","2010","07","04",NA,"Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, borda da mata.","-37.437222","-11.366389",NA,"HUEFS0252471",NA,NA,NA,NA,NA,NA,"37W26'14''","11S21'59''",NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"191","2015-03-06 19:05:38-03","F","FMNH-SEEDPLANTS","V0231010F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Annonaceae","Annona","pickelii","Annona pickelii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,"V0231010F","V0231010F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"192","2015-03-06 19:05:38-03","F","FMNH-SEEDPLANTS","V0231009F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Annonaceae","Annona","pickelii","Annona pickelii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,"V0231009F","V0231009F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
