"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","dayIdentified","recordedBy","recordNumber","year","month","day","continentOcean","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","class","typeStatus","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","relatedCatalogItem","sex"
"153","2020-09-12 05:00:02-03","US","US","2282841","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Rio de Janeiro","Arraial do Cabo","Cabo Frio Co., Arraial do Cabo. Pontal beach","-42.0278015136719","-22.966100692749","25964","1",NA,"auto",NA,"F. Segadas-Vianna, G. Machline, W. T. Ormond, G. Machline & J. Lorêdo Jr.","1003","1953","7","10","South America - Neotropics",NA,"US01914208","US01914208_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"154","2020-09-12 05:00:02-03","US","US","1481807","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Paraná","Paranaguá","Jacarehy","-48.5092010498047","-25.5200004577637","24916","1",NA,"auto",NA,"P. K. Dusén","9562","1905","3","24","South America - Neotropics",NA,"US01914201","US01914201_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"155","2020-09-12 05:00:02-03","US","US","1778504","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232","57442","1",NA,"auto",NA,"B. Lutz","616","1931","7","11","South America - Neotropics",NA,"US01914206","US01914206_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"156","2020-09-12 05:00:02-03","US","US","1184701","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Paraná","Paranaguá","Jacarehý","-48.5092010498047","-25.5200004577637","24916","1",NA,"auto",NA,"P. K. Dusén","17040","1915","5","13","South America - Neotropics",NA,"US01914199","US01914199_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"157","2020-09-12 05:00:02-03","US","US","1481805","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Paraná","Paranaguá","Jacarehý. Cult.","-48.5092010498047","-25.5200004577637","24916","1",NA,"auto",NA,"P. K. Dusén","s.n.","1916","4","9","South America - Neotropics",NA,"US01914203","US01914203_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"158","2020-09-12 05:00:02-03","US","US","2143554","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Praia de Sernambetiba (Recreio dos Bandeirantes)","-43.3469","-23.0036",NA,"1",NA,NA,NA,"L. Smith, F. Segadas-Vianna, A. Magnanini, L. S. Silva, G. Machline & et al.","6823","1952","4","4","South America - Neotropics",NA,"US01914204","US01914204_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"159","2020-09-12 05:00:02-03","US","US","2526861","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"S.C.","s.n.",NA,NA,NA,"South America - Neotropics",NA,"US01914215","US01914215_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"160","2020-09-12 05:00:02-03","US","US","2141948","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Rio de Janeiro","Cabo Frio","Praia do Pontal","-42.0317","-22.9467",NA,"1",NA,NA,NA,"L. Smith, A. Magnanini, S. L. O. Silva, L. Dau & Z. Silva","6598","1952","4","17","South America - Neotropics",NA,"US01914209","US01914209_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"161","2020-09-12 05:00:02-03","US","US","2173384","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Praia de Sernambetiba (Recreio dos Bandeirantes)","-43.3469","-23.0036",NA,"1",NA,NA,NA,"L. Smith, F. Segadas-Vianna, A. Magnanini, L. S. Silva, G. Machline & et al.","6830","1952","4","4","South America - Neotropics",NA,"US01914213","US01914213_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"162","2020-09-12 05:00:02-03","US","US","2692352","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105","47209","1",NA,"auto",NA,"A. Seidel","s.n.","1965","1","7","South America - Neotropics",NA,"US01914194","US01914194_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"163","2020-09-12 05:00:02-03","US","US","2141947","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Rio de Janeiro","Cabo Frio","Praia do pontal","-42.0317","-22.9467",NA,"1",NA,NA,NA,"L. Smith, A. Magnanini, S. L. O. Silva, L. Dau & Z. Silva","6598","1952","4","17","South America - Neotropics",NA,"US01914210","US01914210_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"164","2020-09-12 05:00:02-03","US","US","2282842","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"F. Segadas-Vianna","I-1003",NA,NA,NA,"South America - Neotropics",NA,"US01914207","US01914207_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"165","2020-09-12 05:00:02-03","US","US","3662824","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Rio de Janeiro","Maricá","Restingaaricá. Fl in cult. SEL 93-139","-42.8185997009277","-22.9193992614746","20726","1",NA,"auto",NA,"Harry E. Luther, Benzing, P. Nahoum & et al.","s.n.","2009","6","1","South America - Neotropics",NA,"US01914195","US01914195_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"166","2020-09-12 05:00:02-03","US","US","1593878","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232","57442","1",NA,"auto",NA,"B. Lutz","s.n.","1931","9",NA,"South America - Neotropics",NA,"US01914205","US01914205_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"167","2020-09-12 05:00:02-03","US","US","1900571","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Paraná","Matinhos","Near Cayoba","-48.5428009033203","-25.8174991607666","15275","1",NA,"auto",NA,"M. B. Foster & R. Foster","444","1939","9","1","South America - Neotropics",NA,"US01914196","US01914196_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"168","2020-09-12 05:00:02-03","US","US","2526857","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara, Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232","57442","1",NA,"auto",NA,"E. Pereira","10476","1966","5","19","South America - Neotropics",NA,"US01914214","US01914214_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"169","2020-09-12 05:00:02-03","US","US","2173383","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Praia de Sernambetiba (Recreio dos Bandeirantes)","-43.3469","-23.0036",NA,"1",NA,NA,NA,"L. Smith, F. Segadas-Vianna, A. Magnanini, S. L. O. Silva, L. Dau & et al.","6820","1952","4","4","South America - Neotropics",NA,"US01914212","US01914212_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"170","2019-07-09 12:56:15-03","F","FMNH-SEEDPLANTS","V0416313F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"P. Dusén","17688","1916","2","10","South America",NA,"V0416313F","V0416313F_01",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"171","2019-07-09 12:56:15-03","F","FMNH-SEEDPLANTS","V0416309F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"P. Dusén","17040B","1916","4","9","South America",NA,"V0416309F","V0416309F_01",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"172","2019-07-09 12:56:15-03","F","FMNH-SEEDPLANTS","V0416310F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,NA,NA,NA,"Brazil","Distrito Federal",NA,NA,"-47.75","-15.75",NA,NA,NA,NA,NA,"B. M. J. Lutz","29283","1931","9",NA,"South America",NA,"V0416310F","V0416310F_01",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"173","2019-07-09 12:56:15-03","F","FMNH-SEEDPLANTS","V0416311F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"P. Jörgensen","4489","1931","1",NA,"South America",NA,"V0416311F","V0416311F_01",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"174","2019-07-09 12:56:15-03","F","FMNH-SEEDPLANTS","V0416312F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"P. Dusén","9809","1910","3",NA,"South America",NA,"V0416312F","V0416312F_01",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"175","2019-07-09 12:56:16-03","F","FMNH-SEEDPLANTS","V0416549F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,"R. Braga",NA,NA,"Brazil","Rio de Janeiro","Guanabara",NA,"-43.1667","-22.8333",NA,NA,NA,NA,NA,"D. Sucre & P. I. S. Braga","4347","1969","1","5","South America",NA,"V0416549F","V0416549F_01",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"176","2019-07-09 12:56:25-03","F","FMNH-SEEDPLANTS","V0416550F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,"L. B. Smith",NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,"A. Castellanos","22770","1960","9","10","South America",NA,"V0416550F","V0416550F_01",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"177","2019-07-09 12:56:22-03","F","FMNH-SEEDPLANTS","V0416551F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,"L. B. Smith",NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,"L. B. Smith & et al.","6598","1952","4","17","South America",NA,"V0416551F","V0416551F_01",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"178","2020-07-23 12:01:08-03","CEPLAC","CEPEC","84138","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,"T. Fontoura",NA,NA,"Brasil","Bahia","MARAÚ","BR-030, 7Km de Saquaíra em direção a Barra Grande.","-39.0025","-14.128611",NA,NA,NA,NA,NA,"M. Alves","1899","2002","02","02",NA,NA,NA,NA,"39W0'9","14S7'43",NA,NA,NA,NA,NA,"08/05/2012",NA
"179","2020-07-23 12:01:08-03","CEPLAC","CEPEC","118320","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,"T. Fontoura",NA,NA,"Brasil","Bahia","PORTO SEGURO","Estrada entre Pindorama e Trancoso (BA-001).","-39.124167","-16.562778",NA,NA,NA,NA,NA,"G. Martinelli","15459","1999","05","16",NA,NA,NA,NA,"39W7'27","16S33'46",NA,NA,NA,NA,NA,"08/05/2012",NA
"180","2020-07-23 12:01:08-03","CEPLAC","CEPEC","61029","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,"T. Fontoura",NA,NA,"Brasil","Bahia","PRADO","4.5Km N Rod. Costeira Prado/Cumuruxatiba.","-39.25","-17.333333",NA,NA,NA,NA,NA,"W. W. Thomas","10061","1993","10","21",NA,NA,NA,NA,"39W15'","17S20'",NA,NA,NA,NA,NA,"08/05/2012",NA
"181","2020-07-23 12:01:08-03","CEPLAC","CEPEC","9228","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,"T. Fontoura",NA,NA,"Brasil","Bahia","NOVA VIÇOSA","Km 5 da Rod. Nova Viçosa/Posto da Mata.","-39.371898651123","-17.8918991088867","70538",NA,NA,"auto",NA,"R. S. Pinheiro","2112","1973","04","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/05/2012",NA
"182","2020-07-23 12:01:08-03","CEPLAC","CEPEC","86330","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,"T. Fontoura",NA,NA,"Brasil","Bahia","ubaitaba","Estrada Itacaré/Ubaitaba a 43Km da Rod. BA-001, nos arredores da torre da EMBRATEL.","-39.323299407959","-14.3125","27575",NA,NA,"auto",NA,"M. Alves","1971","1996","08","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/05/2012",NA
"183","2020-07-23 12:01:08-03","CEPLAC","CEPEC","134784","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,"Sem Informação",NA,NA,"Brasil","Bahia","ITACARÉ","Campo Cheiroso","-39.039722","-14.380556",NA,NA,NA,NA,NA,"Lacerda, V. D.","193","2011","06","12",NA,NA,NA,NA,"39W2'23","14S22'50",NA,NA,"100","100",NA,NA,NA
"184","2020-07-23 12:01:08-03","CEPLAC","CEPEC","56960","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,"T. Fontoura",NA,NA,"Brasil","Bahia","ITACARÉ","Campo Cheiroso. 14Km ao N Serra Grande, Rod. p/ Itacaré.","-39.066667","-14.366667",NA,NA,NA,NA,NA,"W. W. Thomas","9504","1992","11","15",NA,NA,NA,NA,"39W4'0","14S22'0",NA,NA,NA,NA,NA,"08/05/2012",NA
"185","2020-07-23 12:01:08-03","CEPLAC","CEPEC","36673","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa",NA,"T. Fontoura",NA,NA,"Brasil","Bahia","NOVA VIÇOSA","Arredores de Nova Viçosa.","-39.371898651123","-17.8918991088867","70538",NA,NA,"auto",NA,"G. Hatschbach","47771","1984","04","09",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"08/05/2012",NA
"186","2020-11-05 13:53:44-03","UNIRIO","HUNI","5045","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","A.C.A. Defaveri",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia.","-43.585","-23.036111",NA,NA,"Erva em roseta, com folhas coriáceas. Inflorescência com ca. 1,5 m de altura, com pedúnculos vermelhos e flores amarelo-esverdeadas. Habitat: Restinga Habito: Erva em roseta",NA,NA,"S.Z. Cordeiro; A.C.A. Defaveri; A. Sato","94","2016","10","20",NA,NA,"HUNI00005045",NA,"43º35'6''W","23º2'10''S",NA,NA,NA,NA,NA,NA,NA
"187","2019-11-01 15:13:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Handro, O",NA,NA,"Brasil","São Paulo","Pirajussara",NA,NA,NA,NA,NA,"Planta de lugar úmido. Inflorescência avermelhada, flores verdes",NA,NA,"Gehrt, A","s.n.","1942","02","08","Southern America",NA,"UB0002994","UB0002994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2017-09-11 16:27:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Wawra",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","prope Copacabana","-43.180068","-22.969719",NA,NA,NA,NA,NA,"Glaziou, AFM","12225",NA,NA,NA,"Southern America",NA,NA,NA,"-43.180068","-22.969719",NA,NA,NA,NA,NA,NA,NA
"189","2017-09-11 16:27:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Wawra",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","ad Petropolin","-43.18","-22.51",NA,NA,"Floret Septembri - Octobri, Decembri - Januario. (V. s. in herb. Berol., Monac., Petrop., Warming.)",NA,NA,"Glaziou, AFM","16471",NA,NA,NA,"Southern America",NA,NA,NA,"-43.18","-22.51",NA,NA,NA,NA,NA,NA,NA
"190","2017-09-11 16:27:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Wawra",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","ad Petropolin","-43.18","-22.51",NA,NA,NA,NA,NA,"Glaziou, AFM","14338",NA,NA,NA,"Southern America",NA,NA,NA,"-43.18","-22.51",NA,NA,NA,NA,NA,NA,NA
"191","2017-09-11 16:27:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Vriesea","glutinosa","Vriesea glutinosa","Wawra",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","IBB/Botafogo, Rio de Janeiro, RJ, Habitat in Brasiliae prov. Rio de Janeiro ad Botafogo","-43.11","-22.57",NA,NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America",NA,NA,NA,"-43.11","-22.57",NA,NA,NA,NA,NA,NA,NA
"192","2021-03-03 22:00:02-03","FLAS","FLAS","236810","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"[Label footing:] Marie Selby Botanical Gardens Herbarium (SEL).",NA,NA,"H.E. Luther",NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-18 17:08:23-03","FEPAGRO","BLA","14973","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","B. Rambo",NA,NA,"Brasil","Rio Grande do Sul","Taquari","Est. Exp. Pomicultura","-51.8643989562988","-29.7996997833252","21657",NA,NA,"auto",NA,"O. R. Camargo",NA,"1957","12","16",NA,NA,"BLA014973",NA,NA,NA,NA,NA,"60","60",NA,NA,NA
"194","2021-04-05 12:31:21-03","UNIVASF","HVASF","21319","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","cf. neoglutinosa","Vriesea cf. neoglutinosa","Mez","J.A. Siqueira Filho","2013","10","Brasil","Bahia","Santa Cruz Cabrália","Restinga à beira mar na Praia de Mutari",NA,NA,NA,NA,"Erva epífita/saxícola. Folhas lanceoladas. Inflorescência ereta ca. de 1,5 m alt. Flores amarelas, longo-tubulosas com brácteas vermelhas. Frutos secos deiscentes. Material em cultivo no VIVASF.",NA,"10","J.A. Siqueira Filho","3067","2013","09","19","América do Sul",NA,"HVASF021319","HVASF021319_v01","9999.000000","9999.000000",NA,NA,"41","41",NA,NA,"U"
"195","2019-11-21 10:02:54-03","IBt","SP","121266","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Araújo, DD","1973","05","Brasil","Rio de Janeiro",NA,"Guanabara, base da Pedra Itaúna, Restinga de Jacarepagua.",NA,NA,NA,NA,NA,NA,"18","Carauta, P","1619","1973","05","18",NA,NA,"SP053468","SP053468",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:02:54-03","IBt","SP","41603","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Smith, LB",NA,NA,"Brasil","Paraná","Caiobá",NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann, M","s.n.","1939","09","01",NA,NA,"SP053469","SP053469",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:02:54-03","IBt","SP","41603a","Extra","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Smith, LB",NA,NA,"Brasil","Paraná","Caiobá",NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann, M","s.n.","1939","09","01",NA,NA,"SP053470","SP053470",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:02:54-03","IBt","SP","387922","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","neoglutinosa","Vriesea neoglutinosa","Mez","Costa, A","2006",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","Reserva Ecológica Estadual de Massambaba","-42.0278015136719","-22.966100692749","25964",NA,NA,"auto",NA,"Fontella, J; et al.","3104","1993","10","25",NA,NA,"SP053467","SP053467",NA,NA,NA,NA,NA,NA,NA,NA,NA
