"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"1","2021-03-15 16:37:00-03","NY","NYBG","437981","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","L. P. de Queiroz","2683","1990","10","06","South America","Brazil","São Paulo","Campos do Jordao","Reserva do Instituto Florestal. Caminho da Cachoeira, ao longo do rio das Trutas.","-45.57","-22.72","1200","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48157' target='other'> <mi>dwc_moreinfo</mi></a>","NY00437981","NY00437981_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-03-15 16:37:00-03","NY","NYBG","02423619","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","C. L. Silva-Luz","259","2014","03","07","South America","Brazil","Santa Catarina","Urubici","Parque Nacional de São Joaquim. Trilha próxima ao alojamento do parque em direção à cachoeira. Beira da trilha, lado direito.","-49.62581","-28.14164","1382",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2669412' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423619","NY02423619_01","C. L. Silva-Luz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-03-15 16:37:00-03","NY","NYBG","438032","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","D. J. Carriao","s.n.",NA,NA,NA,"South America","Brazil","Paraná","Curitiba","Parque Barigui.","-49.22","-25.37",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=478602' target='other'> <mi>dwc_moreinfo</mi></a>","NY00438032","NY00438032_01","C. L. Silva-Luz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-03-15 16:37:00-03","NY","NYBG","02423618","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","C. L. Silva-Luz","225","2013","11","30","South America","Brazil","Rio Grande do Sul","Cambará do Sul","Parque Nacional Aparados da Serra. Trilha do Cotovelo. Lado esquerdo da trilha.","-50.08986","-29.16047","926",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2669407' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423618","NY02423618_01","C. L. Silva-Luz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-03-15 16:37:00-03","NY","NYBG","437974","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","L. B. Smith","7865","1956","11","22","South America","Brazil","Santa Catarina","Bom Retiro","Falls of Rio Canoas, Campo dos Padres.","-49.4892","-27.7972","1300","1400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48153' target='other'> <mi>dwc_moreinfo</mi></a>","NY00437974","NY00437974_01","L. B. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-03-15 16:37:00-03","NY","NYBG","777963","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","A. C. Cervi","6758","1999","08","26","South America","Brazil","Paraná","Curitiba","UFPR, Centro Politécnico","-49.22","-25.27",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48150' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777963","NY00777963_01","A. C. Cervi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","437982","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","L. P. de Queiroz","2663","1990","10","06","South America","Brazil","São Paulo","Campos do Jordao","Reserva do Instituto Florestal. Caminho da Cachoeira, ao longo do rio das Trutas. Campo de altitude.","-45.57","-22.72","1200","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48158' target='other'> <mi>dwc_moreinfo</mi></a>","NY00437982","NY00437982_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","02702142","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","C. L. Silva-Luz","161","2011","08","27","South America","Brazil","São Paulo","Campos do Jordao","Parque Estadual de Campos do Jordão. Caminho para a trilha do rio Sapucaí, beira da trilha. Proximo ao centro de visitantes.","-45.48061","-22.68867","1393",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2997363' target='other'> <mi>dwc_moreinfo</mi></a>","NY02702142","NY02702142_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","1017210","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","J. Cordeiro","126","1985","08","22","South America","Brazil","Paraná","Curitiba","Guabirotuba.","-49.2731","-25.4281",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1200901' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017210","NY01017210_01","C. L. Silva-Luz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","02702141","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","C. L. Silva-Luz","165","2011","08","27","South America","Brazil","São Paulo","Campos do Jordao","Parque Estadual de Campos do Jordão. Trilha da cachoeira, beira da trilha. Margem do rio Sapucaí.","-45.47533","-22.69056","1516",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2997362' target='other'> <mi>dwc_moreinfo</mi></a>","NY02702141","NY02702141_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","437978","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","J. C. Lindeman","2428","1966","11","08","South America","Brazil","Paraná","Curitiba","10 km W of Curitiba.","-49.2731","-25.4281","850","850","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48156' target='other'> <mi>dwc_moreinfo</mi></a>","NY00437978","NY00437978_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","437980","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","G. Jönsson","s.n.","1914","09","10","South America","Brazil","Paraná","Curitiba","In campo.","-49.2731","-25.4281",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48154' target='other'> <mi>dwc_moreinfo</mi></a>","NY00437980",NA,"F. A. Barkley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","437975","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","L. B. Smith","13473","1964","12","03","South America","Brazil","Santa Catarina","Agua Doce","Campos de Palmas, 28.5 km SE of Horizonte (Paraná).","-51.42","-26.75","1000","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48152' target='other'> <mi>dwc_moreinfo</mi></a>","NY00437975","NY00437975_01","L. B. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","437979","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","G. G. Hatschbach","14990","1966","10","18","South America","Brazil","Paraná","General Carneiro","Cab. Rio Iratim.","-51.3156","-26.4275",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48149' target='other'> <mi>dwc_moreinfo</mi></a>","NY00437979","NY00437979_01","J. de D. Muñoz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","437977","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","J. C. Lindeman","2429","1966","11","08","South America","Brazil","Paraná","Curitiba","10 km W of Curitiba.","-49.2731","-25.4281",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48155' target='other'> <mi>dwc_moreinfo</mi></a>","NY00437977","NY00437977_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","437976","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","R. Reitz","9704","1960","08","11","South America","Brazil","Santa Catarina","Sao José","Serra da Boa Vista, Sao José","-48.6272","-27.6156","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48151' target='other'> <mi>dwc_moreinfo</mi></a>","NY00437976",NA,"L. B. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2020-06-29 11:28:45-03","UFRJ","RFA","9669","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri uruguayensis","F.A.Barkley",NA,NA,NA,NA,NA,NA,"Uruguai",NA,"Uruguai",NA,NA,NA,NA,NA,NA,NA,"RFA28408",NA,NA,"uruguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2020-11-26 18:06:56-03","CPAN-UFMS","COR","7892","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Imaguire, N.","2123","1969","09","03",NA,"Brasil","Paraná","Piraquara","Fazenda Experimental de Agronomia.","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Orla do bosque; Com Flor: esverdeada",NA,NA,"G.Hatschbach",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2019-10-09 11:08:25-03","UFBA","ALCB","029411","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","Barkley","Queiroz, LP de; Martins, E; Carvalho-Okano, RM; Guimarães, PF; et al.","2663","1990","10","06","Southern America","Brasil","São Paulo","São Paulo","Reserva do Instituto Florestal. Caminho da Cachoeira, ao longo do rio das Trutas","-45.566667","-22.716667","1200","1200",NA,"Ca. 2,5m; com resina translúcida e folhas com odor de terenbintina. Flores esverdeadas.","ALCB067844",NA,NA,NA,NA,NA,"-45.566667","-22.716667",NA,NA,NA,NA,NA,NA,NA
"20","2019-10-09 11:08:25-03","UFBA","ALCB","029408","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","Barkley","Queiroz, LP de; Martins, E; Carvalho-Okano, RM; Guimarães, PF; et al.","2683","1990","10","06","Southern America","Brasil","São Paulo","São Paulo","Reserva do Instituto Florestal. Caminho da Cachoeira, ao longo do rio das Trutas","-45.566667","-22.716667","1200","1200",NA,"Ca. 2,5m; com resina translúcida e folhas com odor de terenbintina. Flores esverdeadas.","ALCB067843",NA,NA,NA,NA,NA,"-45.566667","-22.716667",NA,NA,NA,NA,NA,NA,NA
"21","2020-02-08 10:29:08-03","NBC","NL-BOTANY","L 0366387","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Lindeman JC; Haas JH de",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200366387 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0366387",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"22","2020-02-08 10:29:08-03","NBC","NL-BOTANY","L.1051672","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Lindeman JC; Haas JH de",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1051672 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1051672","NL-L1051672",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13716",NA,NA,NA,NA,NA
"23","2020-02-08 10:29:08-03","NBC","NL-BOTANY","L.2267711","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Hatschbach GG",NA,"1966","10","18","Southern America","Brazil","Paraná",NA,"Brazil, Parana, Gal. Carneiro, Cab. Rio Iratim",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2267711 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2267711","NL-L2267711",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0726227",NA,NA,NA,NA,NA
"24","2020-02-08 10:29:08-03","NBC","NL-BOTANY","L.2267729","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Reitz R; Klein RM",NA,"1957","09","07","Southern America","Brazil","Santa Catarina",NA,"Brazil, Santa Catarina, Campo Novo, Mafra",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2267729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2267729","NL-L2267729","Smith LB",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0726257",NA,NA,NA,NA,NA
"25","2020-02-08 10:29:08-03","NBC","NL-BOTANY","L.2267730","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Reitz R; Klein RM",NA,"1957","09","06","Southern America","Brazil","Santa Catarina",NA,"Brazil, Santa Catarina, Campo Alegre",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2267730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2267730","NL-L2267730","Smith LB",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0726256",NA,NA,NA,NA,NA
"26","2020-02-08 10:29:08-03","NBC","NL-BOTANY","L.2267731","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Reitz R; Klein RM",NA,"1957","09","07","Southern America","Brazil","Santa Catarina",NA,"Brazil, Santa Catarina, Campo Novo, Mafra",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2267731 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2267731","NL-L2267731","Smith LB",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0726255",NA,NA,NA,NA,NA
"27","2020-02-08 10:29:08-03","NBC","NL-BOTANY","L.2267732","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Reitz R; Klein RM",NA,"1960","08","11","Southern America","Brazil","Santa Catarina",NA,"Brazil, Santa Catarina, Serra da Boa Vista, São José",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2267732 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2267732","NL-L2267732","Smith LB",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0726252",NA,NA,NA,NA,NA
"28","2020-02-08 10:29:08-03","NBC","NL-BOTANY","L.2267733","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Hatschbach GG; Duarte AP",NA,"1960","08","03","Southern America","Brazil","Paraná",NA,"Brasil, Parana, Mun. Castro, Castro, saída para Piraí de Sul",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2267733 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2267733","NL-L2267733","Hatschbach GG",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0726251",NA,NA,NA,NA,NA
"29","2020-02-08 10:29:08-03","NBC","NL-BOTANY","L.2267734","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Hatschbach GG",NA,"1957","09","18","Southern America","Brazil","Paraná",NA,"Brasil, Parana, Mun. Curibita, Campo de S' Ana",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2267734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2267734","NL-L2267734","Smith LB",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0726250",NA,NA,NA,NA,NA
"30","2020-02-08 10:29:08-03","NBC","NL-BOTANY","U 0263993","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Lindeman JC; Haas JH de",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263993 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263993",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13716",NA,NA,NA,NA,NA
"31","2020-02-08 10:29:08-03","NBC","NL-BOTANY","U.1061187","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Maas PJM; Welle BJH ter; Lock JM",NA,"1994","10","10","Southern America","Argentina",NA,NA,"Prov. Mendoza, Ruinas Arqueologicas Inca, SW of Uspallata, near Polvaredas.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061187 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061187","NL-U1061187",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"32","2020-02-08 10:29:08-03","NBC","NL-BOTANY","U.1061307","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Lindeman JC; Haas JH de",NA,"1966","09","08","Southern America","Brazil",NA,NA,"Brasiliae Australis, Est. Parana. 10 km W of Curitiba. Edge of open Araucaria wood.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061307 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061307","NL-U1061307",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"33","2020-02-08 10:29:08-03","NBC","NL-BOTANY","U.1061308","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Lindeman JC; Haas JH de",NA,"1966","09","08","Southern America","Brazil",NA,NA,"Brasiliae Australis, Est. Parana. 10 km W of Curitiba. Edge of open Araucaria wood.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061308 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061308","NL-U1061308",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"34","2020-02-08 10:29:08-03","NBC","NL-BOTANY","WAG.1436828","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Hatschbach GG",NA,"1966","10","18","Southern America","Brazil","Paraná",NA,"Brazil, Parana, Gal. Carneiro, Cab. Rio Iratim",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1436828 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1436828","NL-WAG1436828",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"35","2020-02-08 10:29:08-03","NBC","NL-BOTANY","WAG.1436829","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Hatschbach GG",NA,"1966","10","18","Southern America","Brazil",NA,NA,"Parana (Brasil). Mun. Bituruna. Fexinal.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1436829 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1436829","NL-WAG1436829",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"36","2020-02-08 10:29:08-03","NBC","NL-BOTANY","L.2267735","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri uruguayensis","F.A.Barkley","Pedersen TM",NA,"1957","09","24","Southern America","Argentina","Corrientes",NA,"Argentina, Prov. Corrientes, Dep. Concepción, Rincón de Luna, Estancia 'La Alicia Ana'",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2267735 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2267735","NL-L2267735","Pedersen TM","uruguayensis",NA,NA,NA,NA,"Magnoliopsidae","L 0726249",NA,NA,NA,NA,NA
"37","2020-02-08 10:29:08-03","NBC","NL-BOTANY","L.2267736","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri uruguayensis","F.A.Barkley","Pedersen TM",NA,"1962","07","11","Southern America","Argentina","Corrientes",NA,"Argentina, Prov. Corrientes, Dep. Impedrado, Estancia 'La Yela'",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2267736 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2267736","NL-L2267736",NA,"uruguayensis",NA,NA,NA,NA,"Magnoliopsidae","L 0726248",NA,NA,NA,NA,NA
"38","2020-02-08 10:29:08-03","NBC","NL-BOTANY","L.2267737","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri uruguayensis","F.A.Barkley","Lorentz PG",NA,"1878","09","01","Southern America","Uruguay",NA,NA,"Uruguay, Concepcion del Uruguay",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2267737 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2267737","NL-L2267737","Barkley FA","uruguayensis",NA,NA,NA,NA,"Magnoliopsidae","L 0726247",NA,NA,NA,NA,NA
"39","2020-02-08 10:29:08-03","NBC","NL-BOTANY","U.1061186","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri uruguayensis","F.A.Barkley","Pedersen TM",NA,"1951","07","02","Southern America","Argentina",NA,NA,"Estancia 'Santa Teresa', Dep. Mburucuya, Prov. Corrientes.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061186 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061186","NL-U1061186",NA,"uruguayensis",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"40","2020-02-08 10:29:08-03","NBC","NL-BOTANY","U.1061188","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri uruguayensis","F.A.Barkley","Soriano J; Jackson J; Monzon-Heber",NA,"1920","09","01","Southern America","Uruguay",NA,NA,"Gallinal, Aragone, Bergalli, Campal. Rosengurtt, Soriano, Juan Jackson, Monzon-Heber.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061188 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061188","NL-U1061188",NA,"uruguayensis",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"41","2019-02-15 11:32:37-02","IPA","IPA","44238","S","Plantae","Plantae",NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","Barkley","Oliveira, P.I.","818","1984","08","23","Southern America","Brasil","Paraná","Curitiba","Parque Barigui, Capão","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"IPA0044238",NA,"Pirani, J.R.",NA,"25180","auto",NA,NA,NA,NA,"1985",NA,NA,NA,NA
"42","2020-12-20 21:15:22-03","UFV","VIC","4776","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","FA Barkley","Saito, Y.","125","1964","09",NA,NA,"Brasil","Paraná","Curitiba","Bairro do Bom Retiro, Capoeira.","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Arbusto frequente.","VIC004776","VIC004776","Hatschbach, G.",NA,"25180","auto",NA,NA,NA,NA,"1964",NA,NA,NA,NA
"43","2020-12-20 21:15:22-03","UFV","VIC","12869","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","FA Barkley","Queiroz, L.P. de; et al.","2683","1990","10","06",NA,"Brasil","São Paulo","Campos do Jordão","Reserva do Instituto Florestal, Caminho da cachoeira, ao longo do Rio das Trutas. Mata de Altitude. 1200 metros de altitude.","-45.566667","-22.716667",NA,NA,NA,"Arvoreta de 2,5 metros de altura, com resina translúcida e folhas com odor de terebintina. Flores esverdeadas.","VIC012869","VIC012869",NA,NA,NA,NA,"-45.566667","-22.716667",NA,NA,NA,NA,NA,NA,NA
"44","2020-12-20 21:15:22-03","UFV","VIC","12870","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","FA Barkley","Queiroz, L.P. de; et al.","2663","1990","10","06",NA,"Brasil","São Paulo","Campos do Jordão","Reserva do Instituto Florestal, Caminho da cachoeira, ao longo do Rio das Trutas. Mata de Altitude. 1200 metros de altitude.","-45.566667","-22.716667",NA,NA,NA,"Arvoreta de c.a. de 2,5 metros de altura, com folhas e ramos com odor de terebintina. Frutos imaturos verdes.","VIC012870","VIC012870",NA,NA,NA,NA,"-45.566667","-22.716667",NA,NA,NA,NA,NA,NA,NA
"45","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005346","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","M. Bonifacino; I. Espasandin, M. Puppo","2459","2006","9","18",NA,"Uruguay","Rocha",NA,"Sierra de Los Difuntos, Colonia Don Bosco.","-53.8167","-34.1028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
