"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","county","locality","decimalLongitude","decimalLatitude","identifiedBy","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount"
"42","2021-03-15 16:37:00-03","NY","NYBG","00924588","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","P. Fiaschi","2741","2005","03","12","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004300' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924588","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.","Almadina","Rodovia de Almadina para Ibutupa, ca. 20 km. Fazenda Sao Roque, ca. 10 km da entrada do ramal","-39.7130556","-14.6408333","J. A. Kallunki",NA,"NY00924588_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","382344","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","H. S. Irwin","31177","1971","02","27","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272834' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382344","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.","Seabra","Serra da Agua de Rega. Ca. 28 km N of Seabra, road to Agua de Rega.","-41.7703","-12.4186","L. A. Skorupa",NA,"NY00382344_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","382341","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","W. Hoehne","5647","1964","03","26","South America","Brazil","Rio de Janeiro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272848' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382341","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.","Rio de Janeiro","Estado da Guanabara: Rio de Janeiro, Barra da Tijuca.","-43.369099","-22.995332",NA,NA,"NY00382341_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","382332","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","O. T. Aguiar","147","1985","10","18","South America","Brazil","São Paulo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272838' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382332","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.","Teodoro Sampaio","Reserva Estadual do Morro do Diabo, Teodoro Sampaio. picada 77, ponto 54, à direita do Angelim.","-52.1597","-22.5303","J. R. Pirani",NA,"NY00382332_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","382346","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","O. X. B. Machado",NA,"1946","04","09","South America","Brazil","Rio de Janeiro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272846' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382346","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.","Rio de Janeiro","Restinga da Tijuca - Rio de Janeiro.","-43.36594","-23.011012","L. A. Skorupa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","382338","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","R. M. Harley","18044","1977","01","17","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272844' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382338","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.",NA,"Between Alcobaça and Caravelas on BA 001 highway. 20 km S of Alcobaça.","-39.23","-17.72","L. A. Skorupa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","382336","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","R. M. Harley","17944","1977","01","15","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272842' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382336","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.",NA,"On the coast road between Alcobaça and Prado, 10 km NW of Alcobaça and 4 km N along road from the Rio Itanhentinga.","-39.22","-17.5","L. A. Skorupa",NA,"NY00382336_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","382342","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","W. Hoehne","5647","1964","03","26","South America","Brazil","Rio de Janeiro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272849' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382342","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.","Rio de Janeiro","Estado da Guanabara: Rio de Janeiro, Barra da Tijuca.","-43.369099","-22.995332",NA,NA,"NY00382342_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","382347","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","J. G. Kuhlmann",NA,"1933","02","14","South America","Brazil","Rio de Janeiro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272840' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382347","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.","Rio de Janeiro","Barra da Tijuca.","-43.369099","-22.995332","L. A. Skorupa",NA,"NY00382347_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","382335","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","Wilkes Expedition",NA,NA,NA,NA,"South America","Brazil","Rio de Janeiro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272850' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382335","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.","Rio de Janeiro","Brazil, near Rio Janeiro.","-43.448386","-22.913514",NA,NA,"NY00382335_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","382348","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","Schott","4458",NA,NA,NA,"South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272841' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382348","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.",NA,"Prope Buraco",NA,NA,"L. A. Skorupa",NA,"NY00382348_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","382343","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","J. L. Hage","1948","1986","02","25","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272836' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382343","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.","Valença","Rodovia Valença/Guaibim, Km 12.","-39.0731","-13.3706","L. A. Skorupa",NA,"NY00382343_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","382345","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","S. A. Mori","9623","1978","03","17","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272835' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382345","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.","Alcobaça","Rod. BA 001, a 5 km ao Sul de Alcobaça. Folha SE - 24 (18-39a).","-39.2093897","-17.568634","L. A. Skorupa",NA,"NY00382345_01","10","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","382337","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","R. M. Harley","17944","1977","01","15","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272843' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382337","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.",NA,"On the coast road between Alcobaça and Prado, 10 km NW of Alcobaça and 4 km N along road from the Rio Itanhentinga.","-39.22","-17.5","L. A. Skorupa",NA,"NY00382337_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","02702107","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","J. R. Pirani","6102","2011","01","19","South America","Brazil","Espírito Santo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2997301' target='other'> <mi>dwc_moreinfo</mi></a>","NY02702107","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.","Linhares","estrada não-pavimentada partindo do bairro Quartel rumo a Colatina, ao longo da margem direita do Rio Doce, ca. 2,5 Km W da BR-101. Fragmento de Floresta Tabuleiro muito perturbada, com muitas Pterygota brasiliensis e Joannesia princeps.","-40.0722007751465","-19.3910999298096",NA,NA,"NY02702107_01",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02714001","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus spicatus","J. Braga","2212","1995","03","21","South America","Brazil","Rio de Janeiro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3005652' target='other'> <mi>dwc_moreinfo</mi></a>","NY02714001","Magnoliophyta","Sapindales","spicatus","A.St.-Hil.","Mangaratiba","Campo de tiro do Éxercito estrada da orla marítima. Restinga. Restinga de Marambaia, Floresta de Duna, area do exercito.","-44.040599822998","-22.9596996307373",NA,NA,"NY02714001_01",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:32:28-03","UFRJ","RFA","22326","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Cézio Pereira.",NA,"1988","10","24",NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto com flores amarelo-esverdeados.","RFA18422",NA,NA,NA,"A.St.-Hil.","Maricá","Barra de Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:32:28-03","UFRJ","RFA","22319","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Cézio Pereira.",NA,"1988","10","03",NA,"Brasil","Rio de Janeiro",NA,NA,"Pequeno arbusto. Com flor e fruto.","RFA18420",NA,NA,NA,"A.St.-Hil.","Maricá","Barra de Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:32:28-03","UFRJ","RFA","9466","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","P. Occhioni","3887","1970","03",NA,NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto de flor verde.","RFA28087",NA,NA,NA,"A.St.-Hil.","Rio de Janeiro","Restinga da Tijuca","-43.2075004577637","-22.9027996063232","H.M. Dias",NA,NA,NA,NA,"57442","auto","2003","06","25",NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:32:28-03","UFRJ","RFA","9463","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","P. Occhioni","3841","1970","03",NA,NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto de flor verde.","RFA28086",NA,NA,NA,"A.St.-Hil.","Rio de Janeiro","Restinga da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-13 09:20:54-03","UFRJ","RFA","7668","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","P. Occhioni",NA,"1965","01","16",NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto ramificado flor verde.","RFA27097",NA,NA,NA,"A.St.-Hil.","Rio de Janeiro","Restinga da Marambaia","-43.2075004577637","-22.9027996063232","H.M. Dias",NA,NA,NA,NA,"57442","auto","2003","06","25",NA,NA,NA,NA,NA,NA
"63","2020-11-13 09:20:54-03","UFRJ","RFA","8194","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","P. Occhioni","3516","1967","04","20",NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto de 3 a 4m.","RFA27424",NA,NA,NA,"A.St.-Hil.","Rio de Janeiro","Restinga da Marambaia","-43.2075004577637","-22.9027996063232","H.M. Dias",NA,NA,NA,NA,"57442","auto","2003","06","25",NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:32:28-03","UFRJ","RFA","9467","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","P. Occhioni","3838","1970","03",NA,NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto de flor verde.","RFA28088",NA,NA,NA,"A.St.-Hil.","Rio de Janeiro","Restinga da Tijuca","-43.2075004577637","-22.9027996063232","H.M. Dias",NA,NA,NA,NA,"57442","auto","2003","06","26",NA,NA,NA,NA,NA,NA
"65","2019-11-19 15:45:02-03","UNEB","HUNEB","10012","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Guedes, M.L.","ALCB 75549","2006","12","09",NA,"Brasil","Bahia",NA,NA,NA,"HUNEB0010012","Angiospermae","Florideophycidae",NA,NA,"Morro do Chapéu","Cidade das Pedras.","-41.013889","-11.6775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","41W0'50''","11S40'39''",NA,NA,NA
"66","2021-03-30 12:48:29-03","EAO","IAN","103880","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Kuhlmann, JG","53634","1933","02","14","Southern America","Brasil","Rio de Janeiro",NA,NA,"Arbusto de 3m de altura.","IAN103880","Dicotiledônea",NA,NA,"A.St.-Hil.",NA,"Barra da Tijuca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:48:29-03","EAO","IAN","97045","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus aracatensis","Guedes, TN","553","1958","03","27","Southern America","Brasil","Ceará",NA,NA,"Árvore; flores amarelo-claras.","IAN097045","Dicotiledônea",NA,"aracatensis","R.C.Kaastra",NA,"Serra de Aratanha.",NA,NA,"Skorupa, LA","isotipo",NA,NA,NA,NA,NA,"1996","06",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:48:29-03","EAO","IAN","69172","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus leallui","Black, GA; Fróes, RL","11337","1951","02","10","Southern America","Brasil","Rio de Janeiro",NA,NA,"Árvore pequena.","IAN069172","Dicotiledônea",NA,"leallui","A.St.-Hil.",NA,"Serra do Pão de Açúcar.",NA,NA,"Skorupa, LA",NA,NA,NA,NA,NA,NA,"1996","06",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:48:29-03","EAO","IAN","182436","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Rodrigues, ST; Nascimento, MP do","221","1999","10","18","Southern America","Brasil","Pará",NA,NA,NA,"IAN182436","Dicotiledônea",NA,NA,"A.St.-Hil.","Belém","Embrapa, CPATU. Horto de Plantas Medicinais.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:48:29-03","EAO","IAN","182435","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Nascimento, MP do","s.n.","1997","08","02","Southern America","Brasil","Pará",NA,NA,"Arbusto de 2,5m de altura","IAN182435","Dicotiledônea",NA,NA,"A.St.-Hil.","Belém","Embrapa, CPATU. Horto de Plantas Medicinais.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:48:29-03","EAO","IAN","182431","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Nascimento, MP do","s.n.","1997","03","13","Southern America","Brasil","Pará",NA,NA,NA,"IAN182431","Dicotiledônea",NA,NA,"A.St.-Hil.","Belém","Embrapa, CPATU. Horto de Plantas Medicinais.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:48:29-03","EAO","IAN","171811","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Trindade, MJS; Nascimento, MP do","15","1999","10","18","Southern America","Brasil","Pará",NA,NA,NA,"IAN171811","Dicotiledônea",NA,NA,"A.St.-Hil.","Belém","Horto de Plantas Medicinais,Embrapa Amazônia Oriental.","-48.5043983459473","-1.4558299779892","Nascimento, MP do",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2013-07-30 13:28:06-03","EBDA","BAH","5454","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Neves, M. Fagundes","53","2012","08","24",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","Morro do Chapéu",NA,"-41.1561","-11.55","Neves, M. Fagundes",NA,NA,NA,NA,"98143","auto","2012","09",NA,NA,NA,NA,NA,NA,NA
"74","2013-09-13 13:19:52-03","EBDA","BAH","10307","S","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Queiroz, L.P.","1593","1987","06","20",NA,"Brasil","Bahia",NA,NA,"Arbusto de ca 1,7m. Folhas semicoriáceas, discolores. Flores singelas amarronzadas. Frequente.",NA,NA,NA,NA,"A. St.-Hil.","Ituaçu","Arredores do Morro da Mangueira",NA,"-13.833333","L.P. de Queiroz",NA,NA,"520","520",NA,NA,"1987","11",NA,NA,"41W 18","13S 50'",NA,NA,NA
"75","2019-10-09 11:24:15-03","UFBA","ALCB","123498","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Guedes, ML; Velozo, ES; Casaes, M; Araújo, F; Costa, R dos S; Abreu, LS","24498","2016","03","25","Southern America","Brasil","Bahia",NA,NA,"Folhas com a face abaxial vilosa. Inflorescência terminal, flores em botões.","ALCB012600","Dicotyledon",NA,NA,"A.St.-Hil.","Morro do Chapéu","Caminho do Ventura para a Cidade das Pedras.","-41.035556","-12.145556","Guedes, ML",NA,"ALCB012600","815","815",NA,NA,"2016","05",NA,NA,"-41.035556","-12.145556",NA,NA,NA
"76","2019-10-09 11:24:15-03","UFBA","ALCB","123516","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Guedes, ML; Velozo, ES; Casaes, M; Araújo, F; Costa, R dos S; Abreu, LS","24516","2016","03","25","Southern America","Brasil","Bahia",NA,NA,"Folhas cartáceas, discolores, face abaxial vilosa. Inflorescência terminal, jovem, do tipo espiga.","ALCB012618","Dicotyledon",NA,NA,"A.St.-Hil.","Morro do Chapéu","Caminho do Ventura para Cidade das Pedras.","-41.035556","-12.145556","Pirani, JR",NA,"ALCB012618","815","815",NA,NA,"2016","08",NA,NA,"-41.035556","-12.145556",NA,NA,NA
"77","2019-10-09 11:24:15-03","UFBA","ALCB","69167","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Guedes, ML; Velozo, ES; et al.","11546","2005","03","26","Southern America","Brasil","Bahia",NA,NA,"ca. 2,0 m. Folhas coriáceas, discolores. Inflorescência em espiga, flores esverdeadas. Frutos jovens, verdes.",NA,"Dicotyledon",NA,NA,"A.St.-Hil.","Catolés","Chapada Diamantina, Barriguda","-41.721944","-13.285278","Guedes, ML",NA,NA,NA,NA,NA,NA,"2005","07",NA,NA,"-41.721944","-13.285278",NA,NA,NA
"78","2019-10-09 11:24:15-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Saar, E; Passos Júnior, LA; Guedes, ML; Stannard, B","PCD5251","1997","02","08","Southern America","Brasil","Bahia",NA,NA,"2,0 m. Folhas coriáceas, levemente discolores. Flores verde-amareladas. Androceu e gineceu esverdeados. Ocasional.; Caatinga",NA,"Dicotyledon",NA,NA,"A.St.-Hil.","Caetité","Serra Geral, São Francisco caminho para Lagoa Real","-42.2075","-13.993056",NA,NA,NA,"560","560",NA,NA,NA,NA,NA,NA,"-42.2075","-13.993056",NA,NA,NA
"79","2019-10-09 11:24:15-03","UFBA","ALCB","23205","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Gouveia, EP de","s/n","1983","12","22","Southern America","Brasil","Bahia",NA,NA,NA,NA,"Dicotyledon",NA,NA,"A.St.-Hil.","Brumado","Serra Geral, Ituaçu, Morro da Mangabeira","-41.65","-14.2","Queiroz, LP de",NA,NA,NA,NA,NA,NA,"1985","07",NA,NA,"-41.65","-14.2",NA,NA,NA
"80","2019-10-09 11:24:15-03","UFBA","ALCB","101943","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Guedes, ML; Velozo, ES; et al.","19905","2011","07","17","Southern America","Brasil","Bahia",NA,NA,"de ca 3 m de altura. Folhas cartáceas, face abaxial vilosa. Inflorescência passada.","ALCB063465","Dicotyledon",NA,NA,"A.St.-Hil.","Morro do Chapéu","Piemonte da Diamantina, Cidade das Pedras","-41.018611","-11.675","Guedes, ML",NA,NA,NA,NA,NA,NA,"2012","01",NA,NA,"-41.018611","-11.675",NA,NA,NA
"81","2019-10-09 11:24:15-03","UFBA","ALCB","101943","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","spicatus","Pilocarpus spicatus","Guedes, ML; Velozo, ES; et al.","19905","2011","07","17","Southern America","Brasil","Bahia",NA,NA,"Ca. 3 m de alt.; folhas cartáceas, face abaxial vilosa. Inflorescência passada.",NA,"Dicotyledon",NA,NA,"A.St.-Hil.","Morro do Chapéu","Piemonte da Diamantina, Cidade das Pedras","-41.001944","-11.675","Guedes, ML",NA,NA,NA,NA,NA,NA,"2012","01",NA,NA,"-41.001944","-11.675",NA,NA,NA
