sp,splink_t20,gbif_t20,splink_rbcv,gbif_rbcv,splink_sp,gbif_sp,sum
Masdevallia discoidea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Matayba cristae,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Matayba elaeagnoides,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Matayba guianensis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Matayba intermedia,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Matayba juglandifolia,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Matayba leucodictya,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Matayba marginata,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Matayba obovata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Matelea bahiensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Matelea glaziovii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Matelea hatschbachii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Matelea marcoassisii,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Matelea santosii,FALSE,NA,FALSE,NA,FALSE,NA,0
Matourea caparaoensis,NA,FALSE,NA,FALSE,NA,FALSE,0
Matourea latifolia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mauritia flexuosa,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Maxillaria cleistogama,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Maxillaria crassifolia,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
Maxillaria desvauxiana,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Maxillaria elluziae,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Maxillaria ferdinandiana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Maxillaria marginata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Maxillaria meleagris,NA,TRUE,NA,TRUE,NA,TRUE,3
Maxillaria parviflora,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Maxillaria phoenicanthera,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Maxillaria pumila,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Maxillaria schunkeana,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Maxillaria valenzuelana,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Medusantha carvalhoi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Megalastrum wacketii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Melanopsidium nigrum,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Melanoxylon brauna,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Melanthera latifolia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Melasma rhinanthoides,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Melica arzivencoi,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Melicoccus espiritosantensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Meliosma chartacea,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Meliosma itatiaiae,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Meliosma sellowii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Melocactus azureus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Melocactus conoideus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Melocactus deinacanthus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Melocactus ferreophilus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Melocactus glaucescens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Melocactus lanssensianus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Melocactus pachyacanthus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Melocactus paucispinus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Melocactus violaceus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Melochia pyramidata,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Melpomene peruviana,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Meniscium angustifolium,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Meniscium macrophyllum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mentha spicata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mentha suaveolens,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Meriania calophylla,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Meriania claussenii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Merianthera burlemarxii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Merianthera pulchra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Merostachys abadiana,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Merostachys bradei,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
Merostachys brevigluma,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3
Merostachys burmanii,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Merostachys caucaiana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Merostachys fistulosa,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Merostachys kleinii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Merostachys neesii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Merostachys polyantha,TRUE,NA,FALSE,NA,TRUE,NA,2
Merostachys scandens,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Merostachys skvortzovii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mesadenella atroviridis,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Mesosetum ferrugineum,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Metastelma giuliettianum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Metastelma harleyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Metrodorea maracasana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Metrodorea nigra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Metrodorea stipularis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Metzgeria brasiliensis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Metzgeria hegewaldii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Metzgeria liebmanniana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Metzgeria psilocraspeda,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Metzgeria subaneura,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
Mezia araujoi,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mezilaurus itauba,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mezilaurus navalium,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Miconia affinis,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Miconia albicans,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia angelana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Miconia atlantica,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia brasiliensis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia brunnea,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia buddlejoides,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia calvescens,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Miconia capixaba,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Miconia castaneiflora,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia centrodesma,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia chamissois,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia cinerascens,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia cinnamomifolia,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia cipoensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Miconia corallina,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Miconia cubatanensis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia discolor,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia dodecandra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia elegans,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4
Miconia fasciculata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia flammea,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia formosa,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia glazioviana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Miconia goldenbergiana,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Miconia holosericea,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Miconia hyemalis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia ibaguensis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia inconspicua,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia kollmannii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Miconia latecrenata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia lepidota,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Miconia leucocarpa,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4
Miconia ligustroides,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia longicuspis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia lymanii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia macrothyrsa,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Miconia mendoncae,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
Miconia michelangeliana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Miconia minutiflora,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Miconia nervosa,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia paniculata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia paucidens,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia penduliflora,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Miconia pepericarpa,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia picinguabensis,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Miconia polyandra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia prasina,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia racemifera,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia ramboi,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Miconia robusta,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3
Miconia rubiginosa,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia sclerophylla,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Miconia sellowiana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia serrulata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia setosociliata,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Miconia shepherdii,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Miconia staminea,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia stenostachya,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5
Miconia suberosa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Miconia tentaculifera,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia trianae,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Miconia urophylla,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia valtheri,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Miconia warmingiana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Miconia weddellii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Miconia willdenowii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Micrandra elata,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Micranthemum umbrosum,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Micranthocereus albicephalus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Micranthocereus auriazureus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Micranthocereus dolichospermaticus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Micranthocereus polyanthus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Micranthocereus streckeri,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Micranthocereus violaciflorus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microchilus arietinus,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4
Microdesmia rigida,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Microgramma crispata,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5
Microlicia canastrensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microlicia cuspidifolia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microlicia elegans,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microlicia fasciculata,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Microlicia flava,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microlicia glazioviana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microlicia humilis,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Microlicia isophylla,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Microlicia juniperina,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microlicia macedoi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microlicia melanostagma,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microlicia microphylla,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microlicia myrtoidea,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Microlicia obtusifolia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microlicia psammophila,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Micropholis caudata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Micropholis crassipedicellata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Micropholis emarginata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Micropholis grandiflora,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Micropholis retusa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Micropholis splendens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microstachys corniculata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Microtea bahiensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microtea maypurensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microtea papilosa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Microtea scabrida,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Miersiella umbellata,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Mikania additicia,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Mikania alvimii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mikania anethifolia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mikania argyreiae,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mikania biformis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mikania bradei,TRUE,NA,TRUE,NA,TRUE,NA,3
Mikania capricorni,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mikania chlorolepis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mikania cipoensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mikania clematidifolia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mikania decumbens,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Mikania dusenii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mikania firmula,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
Mikania glabra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mikania glauca,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Mikania glomerata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mikania hartbergii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mikania hastato-cordata,NA,TRUE,NA,TRUE,NA,TRUE,3
Mikania hemisphaerica,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mikania itambana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mikania lindbergii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mikania lindleyana,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Mikania malacolepis,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Mikania microdonta,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Mikania microptera,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Mikania mosenii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mikania neurocaula,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Mikania oblongifolia,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mikania oreophila,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mikania pinnatiloba,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mikania premnifolia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mikania rufescens,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mikania smaragdina,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mikania stenomeres,FALSE,NA,FALSE,NA,FALSE,NA,0
Mikania ternata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mikania trinervis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mikania ulei,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mikania viminea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mikania warmingii,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Miltonia clowesii,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Miltonia cuneata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Miltonia flavescens,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Miltonia regnellii,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Miltonia russelliana,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Miltonia spectabilis,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Mimosa acroconica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa acutistipula,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Mimosa adamantina,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa balduinii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa barretoi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa bathyrrhena,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa bimucronata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mimosa bombycina,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa brevipetiolata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa catharinensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa chrysastra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa cubatanensis,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3
Mimosa dolens,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mimosa elliptica,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
Mimosa exalbescens,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa foliolosa,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Mimosa furfuracea,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mimosa glycyrrhizoides,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa gracilis,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Mimosa hatschbachii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa heringeri,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa involucrata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa lanata,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4
Mimosa laticifera,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
Mimosa leprosa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa leptantha,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa lithoreas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa macedoana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa mensicola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa montis-carasae,NA,FALSE,NA,FALSE,NA,FALSE,0
Mimosa myuros,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Mimosa niomarlei,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa orthacantha,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mimosa pabstiana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa paucifolia,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Mimosa psittacina,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa pudica,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mimosa sanguinolenta,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
Mimosa selloi,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mimosa skinneri,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa strobiliflora,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa suburbana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa thomista,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa uniceps,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa urticaria,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mimosa xanthocentra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Minaria acerosa,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4
Minaria bifurcata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minaria cordata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minaria diamantinensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minaria grazielae,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minaria harleyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minaria hemipogonoides,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minaria lourteigiae,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minaria magisteriana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minaria monocoronata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minaria polygaloides,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minaria refractifolia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minaria semirii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minaria volubilis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minasia alpestris,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minasia pereirae,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Minasia scapigera,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mitracarpus anthospermoides,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mitracarpus eritrichoides,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mitracarpus rigidifolius,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mnesithea aurita,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2
Moldenhawera intermedia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Moldenhawera papillanthera,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mollia macrophylla,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mollinedia argyrogyna,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mollinedia boracensis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mollinedia clavigera,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mollinedia elegans,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mollinedia engleriana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mollinedia eugeniifolia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mollinedia gilgiana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mollinedia longicuspidata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Mollinedia luizae,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3
Mollinedia oligantha,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mollinedia ovata,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mollinedia pachysandra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mollinedia salicifolia,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5
Mollinedia schottiana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mollinedia triflora,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mollinedia uleana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Mollinedia widgrenii,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Monogereion carajensis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Monsanima morrenioides,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Monteiroa bullata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Monteiroa smithii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Monteverdia acanthophylla,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Monteverdia aquifolia,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Monteverdia ardisiifolia,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6
Monteverdia basidentata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
