nome_aceito_correto,nomes_originais,elegivel_produto_1,grupo,familia,genero,epiteto_especifico,nivel_taxonomico,epiteto_infraespecifico,notas_all,fontes,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp,CR,EN,VU,DD,EX,NT,EW,LR,cat_ameaca_geral,splink_t20,gbif_t20,splink_sp,gbif_sp,sum,entra_revisado
Byrsonima cydoniifolia,Byrsonima cydoniifolia,apta,Angiospermas,Malpighiaceae,Byrsonima,cydoniifolia,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API,NA,LC,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,1,NA
Byrsonima pachyphylla,Byrsonima pachyphylla,apta,Angiospermas,Malpighiaceae,Byrsonima,pachyphylla,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Byrsonima rigida,Byrsonima rigida,apta,Angiospermas,Malpighiaceae,Byrsonima,rigida,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Byrsonima variabilis,Byrsonima lancifolia-Byrsonima variabilis,apta,Angiospermas,Malpighiaceae,Byrsonima,variabilis,especie,NA,Nome original era sinônimo-NA,UICN_API-cncflora_web-UICN_API,NA-NA,LC-LC,NA-NA,NA-NA,LC-NA,NA-NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Byrsonima verbascifolia,Byrsonima verbascifolia,apta,Angiospermas,Malpighiaceae,Byrsonima,verbascifolia,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Camarea affinis,Camarea affinis,apta,Angiospermas,Malpighiaceae,Camarea,affinis,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Camarea elongata,Camarea elongata,examinar,Angiospermas,Malpighiaceae,Camarea,elongata,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Heteropterys nervosa,Heteropterys nervosa,apta,Angiospermas,Malpighiaceae,Heteropterys,nervosa,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Janusia schwannioides,Janusia schwannioides,examinar,Angiospermas,Malpighiaceae,Janusia,schwannioides,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Peixotoa adenopoda,Peixotoa adenopoda,examinar,Angiospermas,Malpighiaceae,Peixotoa,adenopoda,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Peixotoa bahiana,Peixotoa bahiana,examinar,Angiospermas,Malpighiaceae,Peixotoa,bahiana,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Pterandra andersonii,Pterandra andersonii,examinar,Angiospermas,Malpighiaceae,Pterandra,andersonii,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Stigmaphyllon harleyi,Stigmaphyllon harleyi,examinar,Angiospermas,Malpighiaceae,Stigmaphyllon,harleyi,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Bunchosia glandulifera,Bunchosia glandulifera,apta,Angiospermas,Malpighiaceae,Bunchosia,glandulifera,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Lophanthera lactescens,Lophanthera lactescens,examinar,Angiospermas,Malpighiaceae,Lophanthera,lactescens,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,NAO
Pterandra pyroidea,Pterandra pyroidea,apta,Angiospermas,Malpighiaceae,Pterandra,pyroidea,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Tetrapterys microphylla,Tetrapterys microphylla,examinar,Angiospermas,Malpighiaceae,Tetrapterys,microphylla,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Banisteriopsis andersonii,Banisteriopsis andersonii,examinar,Angiospermas,Malpighiaceae,Banisteriopsis,andersonii,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Banisteriopsis cipoensis,Banisteriopsis cipoensis,examinar,Angiospermas,Malpighiaceae,Banisteriopsis,cipoensis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Banisteriopsis hatschbachii,Banisteriopsis hatschbachii,examinar,Angiospermas,Malpighiaceae,Banisteriopsis,hatschbachii,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Banisteriopsis hirsuta,Banisteriopsis hirsuta,examinar,Angiospermas,Malpighiaceae,Banisteriopsis,hirsuta,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Banisteriopsis salicifolia,Banisteriopsis salicifolia,examinar,Angiospermas,Malpighiaceae,Banisteriopsis,salicifolia,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,1,NA
Byrsonima affinis,Byrsonima affinis,apta,Angiospermas,Malpighiaceae,Byrsonima,affinis,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Byrsonima basiloba,Byrsonima basiloba,apta,Angiospermas,Malpighiaceae,Byrsonima,basiloba,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Byrsonima brachybotrya,Byrsonima brachybotrya,apta,Angiospermas,Malpighiaceae,Byrsonima,brachybotrya,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Byrsonima cipoensis,Byrsonima cipoensis,examinar,Angiospermas,Malpighiaceae,Byrsonima,cipoensis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Byrsonima fonsecae,Byrsonima fonsecae,examinar,Angiospermas,Malpighiaceae,Byrsonima,fonsecae,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Byrsonima guilleminiana,Byrsonima guilleminiana,apta,Angiospermas,Malpighiaceae,Byrsonima,guilleminiana,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Byrsonima lanulosa,Byrsonima lanulosa,examinar,Angiospermas,Malpighiaceae,Byrsonima,lanulosa,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Byrsonima psilandra,Byrsonima psilandra,examinar,Angiospermas,Malpighiaceae,Byrsonima,psilandra,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial,NA,NA,NA,NA,NA,EN,0,1,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Byrsonima salzmanniana,Byrsonima salzmanniana,apta,Angiospermas,Malpighiaceae,Byrsonima,salzmanniana,especie,NA,NA,sima-cncflora_ckan,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Camarea ericoides,Camarea ericoides,apta,Angiospermas,Malpighiaceae,Camarea,ericoides,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Camarea hirsuta,Camarea hirsuta,apta,Angiospermas,Malpighiaceae,Camarea,hirsuta,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EN,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Camarea linearifolia,Camarea linearifolia,examinar,Angiospermas,Malpighiaceae,Camarea,linearifolia,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Heteropterys byrsonimifolia,Heteropterys byrsonimifolia,apta,Angiospermas,Malpighiaceae,Heteropterys,byrsonimifolia,especie,NA,NA,cncflora_ckan-UICN_API,NA,LC,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Heteropterys dusenii,Heteropterys dusenii,examinar,Angiospermas,Malpighiaceae,Heteropterys,dusenii,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Heteropterys hatschbachii,Heteropterys hatschbachii,examinar,Angiospermas,Malpighiaceae,Heteropterys,hatschbachii,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Heteropterys marginata,Heteropterys marginata,examinar,Angiospermas,Malpighiaceae,Heteropterys,marginata,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Hiraea cuiabensis,Hiraea cuiabensis,apta,Angiospermas,Malpighiaceae,Hiraea,cuiabensis,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Peixotoa cipoana,Peixotoa cipoana,examinar,Angiospermas,Malpighiaceae,Peixotoa,cipoana,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Peixotoa psilophylla,Peixotoa psilophylla,examinar,Angiospermas,Malpighiaceae,Peixotoa,psilophylla,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Stigmaphyllon macedoanum,Stigmaphyllon macedoanum,examinar,Angiospermas,Malpighiaceae,Stigmaphyllon,macedoanum,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Byrsonima euryphylla,Byrsonima euryphylla,examinar,Angiospermas,Malpighiaceae,Byrsonima,euryphylla,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Peixotoa barnebyi,Peixotoa barnebyi,examinar,Angiospermas,Malpighiaceae,Peixotoa,barnebyi,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Thryallis parviflora,Thryallis parviflora,examinar,Angiospermas,Malpighiaceae,Thryallis,parviflora,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Tetrapterys cordifolia,Tetrapterys cordifolia,examinar,Angiospermas,Malpighiaceae,Tetrapterys,cordifolia,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Thryallis laburnum,Thryallis laburnum,examinar,Angiospermas,Malpighiaceae,Thryallis,laburnum,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Peixotoa andersonii,Peixotoa andersonii,examinar,Angiospermas,Malpighiaceae,Peixotoa,andersonii,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Byrsonima onishiana,Byrsonima onishiana,examinar,Angiospermas,Malpighiaceae,Byrsonima,onishiana,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,NA,FALSE,NA,0,NA
Camarea humifusa,Camarea humifusa,examinar,Angiospermas,Malpighiaceae,Camarea,humifusa,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,NA,FALSE,NA,0,NA
Aspicarpa sericea,Aspicarpa sericea,apta,Angiospermas,Malpighiaceae,Aspicarpa,sericea,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Janusia occhionii,Janusia occhionii,apta,Angiospermas,Malpighiaceae,Janusia,occhionii,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Heteropterys brasiliensis,Heteropterys brasiliensis,apta,Angiospermas,Malpighiaceae,Heteropterys,brasiliensis,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Janusia linearifolia,Janusia linearifolia,examinar,Angiospermas,Malpighiaceae,Janusia,linearifolia,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Hiraea macrophylla,Hiraea macrophylla-Hiraea wiedeana,apta,Angiospermas,Malpighiaceae,Hiraea,macrophylla,especie,NA,Nome original era sinônimo-NA,sima-sima-cncflora_web-Portaria 443/2014,NA-NA,NA-NA,NA-NA,EN-EN,EN-NA,NA-NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Heteropterys conformis,Heteropterys conformis,examinar,Angiospermas,Malpighiaceae,Heteropterys,conformis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Heteropterys sanctorum,Heteropterys sanctorum,examinar,Angiospermas,Malpighiaceae,Heteropterys,sanctorum,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Heteropterys aliciae,Heteropterys aliciae,examinar,Angiospermas,Malpighiaceae,Heteropterys,aliciae,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Heteropterys eglandulosa,Heteropterys eglandulosa,apta,Angiospermas,Malpighiaceae,Heteropterys,eglandulosa,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Stigmaphyllon matogrossense,Stigmaphyllon mattogrossense,examinar,Angiospermas,Malpighiaceae,Stigmaphyllon,matogrossense,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original mal escrito,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Abutilon anodoides,Abutilon anodoides,examinar,Angiospermas,Malvaceae,Abutilon,anodoides,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,CR,NA,NA,1,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Abutilon costicalyx,Abutilon costicalyx,apta,Angiospermas,Malvaceae,Abutilon,costicalyx,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Abutilon nigricans,Abutilon nigricans,apta,Angiospermas,Malvaceae,Abutilon,nigricans,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,CR,CR,CR,1,0,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Akrosida macrophylla,Akrosida macrophylla,apta,Angiospermas,Malvaceae,Akrosida,macrophylla,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,1,NA
Apeiba tibourbou,Apeiba tibourbou,apta,Angiospermas,Malvaceae,Apeiba,tibourbou,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Byttneria implacabilis,Byttneria implacabilis,examinar,Angiospermas,Malvaceae,Byttneria,implacabilis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Byttneria scabra,Byttneria scabra,apta,Angiospermas,Malvaceae,Byttneria,scabra,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Calyptraemalva catharinensis,Calyptraemalva catharinensis,examinar,Angiospermas,Malvaceae,Calyptraemalva,catharinensis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Ceiba erianthos,Ceiba erianthos,apta,Angiospermas,Malvaceae,Ceiba,erianthos,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Eriotheca pentaphylla,Eriotheca pentaphylla,apta,Angiospermas,Malvaceae,Eriotheca,pentaphylla,especie,NA,NA,cncflora_ckan-UICN_API,NA,LC,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Gaya guerkeana,Gaya guerkeana,apta,Angiospermas,Malvaceae,Gaya,guerkeana,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Gaya pilosa,Gaya pilosa,apta,Angiospermas,Malvaceae,Gaya,pilosa,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Guazuma ulmifolia,Guazuma ulmifolia,apta,Angiospermas,Malvaceae,Guazuma,ulmifolia,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Hibiscus bifurcatus,Hibiscus bifurcatus,apta,Angiospermas,Malvaceae,Hibiscus,bifurcatus,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Hibiscus diversifolius,Hibiscus diversifolius,apta,Angiospermas,Malvaceae,Hibiscus,diversifolius,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Hibiscus furcellatus,Hibiscus furcellatus,apta,Angiospermas,Malvaceae,Hibiscus,furcellatus,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Krapovickasia urticifolia,Krapovickasia urticifolia,apta,Angiospermas,Malvaceae,Krapovickasia,urticifolia,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Luehea candicans,Luehea candicans,apta,Angiospermas,Malvaceae,Luehea,candicans,especie,NA,NA,cncflora_web-UICN_API,NA,LC,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Luehea conwentzii,Luehea conwentizii-Luehea conwentzii,apta,Angiospermas,Malvaceae,Luehea,conwentzii,especie,NA,Nome original mal escrito-NA,SP_oficial-sima-cncflora_web,NA-NA,NA-NA,NA-NA,NA-NA,LC-NA,VU-VU,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Luehea divaricata,Luehea divaricata,apta,Angiospermas,Malvaceae,Luehea,divaricata,especie,NA,NA,UICN_API,NA,DD,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,NA,TRUE,NA,TRUE,2,NA
Luehea paniculata,Luehea paniculata,apta,Angiospermas,Malvaceae,Luehea,paniculata,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Malvastrum americanum,Malvastrum americanum,apta,Angiospermas,Malvaceae,Malvastrum,americanum,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Melochia pyramidata,Melochia pyramidata,apta,Angiospermas,Malvaceae,Melochia,pyramidata,especie,NA,NA,UICN_API,NA,LC,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Monteiroa bullata,Monteiroa bullata,examinar,Angiospermas,Malvaceae,Monteiroa,bullata,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Monteiroa smithii,Monteiroa smithii,examinar,Angiospermas,Malvaceae,Monteiroa,smithii,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Pavonia alnifolia,Pavonia alnifolia,examinar,Angiospermas,Malvaceae,Pavonia,alnifolia,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,NA
Pavonia distinguenda,Pavonia distinguenda,apta,Angiospermas,Malvaceae,Pavonia,distinguenda,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Pavonia garckeana,Pavonia garckeana,apta,Angiospermas,Malvaceae,Pavonia,garckeana,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Pavonia hastata,Pavonia hastata,apta,Angiospermas,Malvaceae,Pavonia,hastata,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Pavonia hexaphylla,Pavonia hexaphylla,apta,Angiospermas,Malvaceae,Pavonia,hexaphylla,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Pavonia kleinii,Pavonia kleinii,apta,Angiospermas,Malvaceae,Pavonia,kleinii,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,DD,VU,0,0,1,1,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,2,NA
Pavonia reticulata,Pavonia reticulata,apta,Angiospermas,Malvaceae,Pavonia,reticulata,especie,NA,NA,cncflora_web,NA,NA,NA,NA,LC,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Pavonia spiciformis,Pavonia spiciformis,examinar,Angiospermas,Malvaceae,Pavonia,spiciformis,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,FALSE,NA,FALSE,NA,0,NA
