nome_aceito_correto,CR,EN,VU,DD,EX,NT,EW,LR,cat_ameaca_geral
Lavoisiera imbricata,0,0,0,0,0,0,0,0,0
Lavoisiera itambana,0,0,0,1,0,0,0,0,1
Lavoisiera macrocarpa,0,0,0,0,1,0,0,0,1
Lavoisiera mellobarretoi,0,0,0,1,0,0,0,0,1
Lavoisiera pulchella,0,0,0,0,0,0,0,0,0
Lavoisiera quinquenervis,0,0,0,1,0,0,0,0,1
Lavoisiera rigida,0,0,0,1,0,0,0,0,1
Lavoisiera sampaioana,0,0,0,1,0,0,0,0,1
Leandra acutiflora,0,0,0,0,0,0,0,0,0
Leandra amplexicaulis,0,0,1,0,0,0,0,0,1
Leandra angustifolia,0,0,0,0,0,0,0,0,0
Leandra aurea,0,1,0,0,0,0,0,0,1
Leandra barbinervis,0,0,0,0,0,0,0,0,0
Leandra brackenridgei,0,0,0,0,0,1,0,0,1
Leandra calvescens,0,0,1,0,0,0,0,0,1
Leandra carassana,0,1,1,1,0,0,0,0,1
Leandra catharinensis,0,0,0,0,0,0,0,0,0
Leandra clidemioides,0,0,0,0,0,0,0,0,0
Leandra coriacea,0,0,1,0,0,0,0,0,1
Leandra echinata,0,0,0,0,0,0,0,0,0
Leandra eichleri,0,0,1,0,0,0,0,0,1
Leandra hatschbachii,0,1,0,0,0,0,0,0,1
Leandra hermogenesii,0,0,1,0,0,0,0,0,1
Leandra humilis,0,0,0,1,0,0,0,0,1
Leandra itatiaiae,0,0,1,0,0,0,0,0,1
Leandra lapae,0,0,1,0,0,0,0,0,1
Leandra limbata,0,0,0,0,1,0,0,0,1
Leandra mattosii,0,0,0,0,1,0,0,0,1
Leandra melastomoides,0,0,0,0,0,0,0,0,0
Leandra multiplinervis,0,0,0,0,0,0,0,0,0
Leandra neglecta,0,0,1,0,0,0,0,0,1
Leandra pallida,0,0,1,0,0,0,0,0,1
Leandra paulina,0,0,1,0,0,0,0,0,1
Leandra purpureovillosa,0,0,0,0,0,0,0,0,0
Leandra quinquedentata,0,0,0,0,0,0,0,0,0
Leandra quinquenodis,0,1,1,0,0,0,0,0,1
Leandra regnellii,0,0,0,0,1,0,0,0,1
Leandra riedeliana,0,0,0,0,1,0,0,0,1
Leandra salicina,0,0,1,0,0,1,0,0,1
Leandra sparsisetulosa,0,0,0,0,1,0,0,0,1
Leandra strigilliflora,0,0,1,0,0,0,0,0,1
Leandra uliginosa,0,0,1,0,0,0,0,0,1
Leandra umbellata,0,1,1,0,0,0,0,0,1
Leandra variabilis,0,0,0,0,0,0,0,0,0
Leandra vesiculosa,0,1,0,0,0,0,0,0,1
Leandra xantholasia,0,0,0,1,0,0,0,0,1
Lecosia oppositifolia,0,0,0,1,0,0,0,0,1
Lecythis barnebyi,0,0,0,1,0,0,0,0,1
Lecythis lanceolata,0,0,0,0,0,0,0,1,1
Lecythis schwackei,0,1,0,0,0,0,0,0,1
Leersia hexandra,0,0,0,0,0,0,0,0,0
Leersia ligularis,1,0,1,0,0,0,0,0,1
Leiothrix echinocephala,0,0,1,0,0,0,0,0,1
Leiothrix gomesii,0,0,0,1,0,0,0,0,1
Leiothrix linearis,0,0,0,1,0,0,0,0,1
Leiothrix schlechtendalii,0,0,0,1,0,0,0,0,1
Lellingeria brasiliensis,0,0,1,0,0,0,0,0,1
Lellingeria itatimensis,1,0,0,0,0,0,0,0,1
Lellingeria suspensa,0,0,0,0,0,0,0,0,0
Lellingeria tamandarei,0,1,0,0,0,0,0,0,1
Lemna aequinoctialis,0,0,0,0,0,0,0,0,0
Lemna valdiviana,0,0,0,0,0,0,0,0,0
Lepanthopsis densiflora,0,0,0,1,1,0,0,0,1
Lepanthopsis floripecten,0,0,1,0,0,0,0,0,1
Lepidagathis meridionalis,0,0,1,0,0,0,0,0,1
Lepidaploa almasensis,1,0,0,0,0,0,0,0,1
Lepidaploa aurea,0,0,0,0,0,0,0,0,0
Lepidaploa chamissonis,0,0,0,0,0,1,0,0,1
Lepidaploa cotoneaster,0,0,0,0,0,0,0,0,0
Lepidaploa gnaphalioides,0,1,0,0,0,0,0,0,1
Lepidaploa lilacina,0,0,0,0,0,0,0,0,0
Lepidaploa luetzelburgii,0,0,0,1,0,0,0,0,1
Lepidaploa pseudaurea,0,1,0,0,0,0,0,0,1
Lepidaploa spixiana,0,1,0,0,0,0,0,0,1
Lepismium cruciforme,0,0,0,0,0,0,0,0,0
Lepismium houlletianum,0,0,0,0,0,0,0,0,0
Lepismium lumbricoides,0,0,0,0,0,0,0,0,0
Lepismium warmingianum,0,0,0,0,0,0,0,0,0
Leptobalanus gardneri,0,0,0,0,1,0,0,0,1
Leptobalanus octandrus,0,0,0,0,0,0,0,0,0
Leptodontium wallisii,0,0,1,0,0,0,0,0,1
Leptohyptis pinheiroi,0,1,0,0,0,0,0,0,1
Leptolobium dasycarpum,0,0,0,0,0,0,0,0,0
Leptolobium elegans,0,0,0,0,0,0,0,0,0
Leptoscyphus gibbosus,0,0,0,0,0,0,0,0,0
Leptospron adenanthum,0,0,0,0,0,0,0,0,0
Leptostelma catharinense,0,1,0,0,0,0,0,0,1
Leptotes bicolor,0,0,0,0,0,0,0,0,0
Lessingianthus adenophyllus,0,1,0,0,0,0,0,0,1
Lessingianthus argenteus,0,0,1,0,0,0,0,0,1
Lessingianthus asteriflorus,0,1,0,0,0,0,0,0,1
Lessingianthus constrictus,1,0,0,0,0,0,0,0,1
Lessingianthus eitenii,0,1,0,0,0,0,0,0,1
Lessingianthus elegans,0,0,0,0,0,1,0,0,1
Lessingianthus exiguus,0,0,1,0,0,0,0,0,1
Lessingianthus grandiflorus,0,0,0,0,0,1,0,0,1
Lessingianthus irwinii,0,0,1,0,0,0,0,0,1
Lessingianthus niederleinii,0,0,0,0,0,1,0,0,1
Lessingianthus pumillus,0,0,1,0,0,0,0,0,1
Lessingianthus reitzianus,0,1,1,0,0,0,0,0,1
Lessingianthus rosmarinifolius,0,1,0,0,0,0,0,0,1
Lessingianthus souzae,0,1,0,0,0,0,0,0,1
Lessingianthus stoechas,0,0,1,0,0,0,0,0,1
Lessingianthus subcarduoides,0,1,0,0,1,0,0,0,1
Lessingianthus venosissimus,0,1,0,0,0,0,0,0,1
Lessingianthus westermanii,0,1,0,0,0,0,0,0,1
Lessingianthus zuccarinianus,0,0,1,0,0,0,0,0,1
Leucochloron foederale,0,1,0,0,0,0,0,0,1
Leucochloron incuriale,0,0,0,0,0,0,0,0,0
Leucochloron minarum,0,1,0,0,0,0,0,0,1
Libidibia ferrea,0,0,0,0,0,0,0,0,0
Licania arianeae,0,1,0,0,0,0,0,0,1
Licania bahiensis,0,0,0,1,0,0,0,0,1
Licania belemii,0,1,0,0,0,0,0,0,1
Licania bellingtonii,0,0,0,1,0,0,0,0,1
Licania glazioviana,0,0,0,1,0,0,0,0,1
Licania indurata,0,1,0,0,1,0,0,0,1
Licania kunthiana,0,0,0,0,0,0,0,0,0
Licania nelsonii,0,0,0,1,0,0,0,0,1
Licania nitida,0,0,0,0,0,0,0,0,0
Licania santosii,0,0,0,1,0,0,0,0,1
Licania teixeirae,0,0,0,1,0,0,0,0,1
Licaria armeniaca,0,0,0,0,0,0,0,0,0
Lilaeopsis brasiliensis,0,0,1,0,0,0,0,0,1
Limnocharis laforesti,0,0,1,0,0,0,0,0,1
Lindernia diffusa,0,0,0,0,0,0,0,0,0
Linum carneum,0,0,0,1,0,0,0,0,1
Linum erigeroides,0,0,0,1,0,0,0,0,1
Linum littorale,0,1,0,0,0,0,0,0,1
Linum smithii,0,1,0,0,0,0,0,0,1
Liparis vexillifera,0,0,0,0,0,0,0,0,0
Lippia alnifolia,0,0,1,0,0,0,0,0,1
Lippia bradei,0,0,1,0,0,0,0,0,1
Lippia bromleyana,0,1,0,0,0,0,0,0,1
Lippia campestris,0,1,0,0,0,0,0,0,1
Lippia elliptica,0,0,1,0,0,0,0,0,1
Lippia insignis,0,0,1,0,0,0,0,0,1
Lippia morii,0,1,0,0,0,0,0,0,1
Lippia nana,0,0,0,0,0,0,0,0,0
Lippia pumila,0,1,0,0,0,0,0,0,1
Lippia pusilla,0,0,0,0,0,0,0,0,0
Lippia rhodocnemis,0,1,0,0,0,0,0,0,1
Lithachne horizontalis,0,1,0,0,1,0,0,0,1
Lithobium cordatum,0,1,0,0,0,0,0,0,1
Lithraea molleoides,0,0,0,0,0,0,0,0,0
Lobelia anceps,0,1,0,0,0,0,0,0,1
Lobelia glazioviana,0,0,0,1,0,0,0,0,1
Lobelia hederacea,0,0,0,0,1,1,0,0,1
Lobelia hilaireana,0,1,0,0,0,0,0,0,1
Lobelia langeana,0,1,0,0,0,0,0,0,1
Lobelia nummularioides,0,0,0,0,1,0,0,0,1
Lobelia santos-limae,1,0,0,0,0,0,0,0,1
Lobelia xalapensis,0,0,0,0,1,0,0,0,1
Loefgrenianthus blanche-amesiae,0,0,0,0,0,0,0,0,0
Lomatozona artemisiifolia,0,1,0,0,0,0,0,0,1
Lonchocarpus latifolius,0,0,0,0,0,0,0,0,0
Lonchocarpus nitidus,0,0,0,0,0,0,0,0,0
Lophanthera lactescens,0,0,0,1,0,0,0,0,1
Lophophytum pyramidale,0,0,0,0,0,0,0,0,0
Loudetia flammida,1,0,0,0,0,0,0,0,1
Ludwigia anastomosans,0,0,0,1,0,0,0,0,1
Ludwigia leptocarpa,0,0,0,0,0,0,0,0,0
Ludwigia nervosa,0,0,0,0,0,0,0,0,0
Ludwigia octovalvis,0,0,0,0,0,0,0,0,0
Luehea candicans,0,0,0,0,0,0,0,0,0
Luehea conwentzii,0,0,1,0,0,0,0,0,1
Luehea divaricata,0,0,0,1,0,0,0,0,1
Luehea paniculata,0,0,0,0,0,0,0,0,0
Luetzelburgia guaissara,0,0,0,0,0,0,0,0,0
Lulia nervosa,0,1,0,0,1,0,0,0,1
Lundia damazioi,0,0,1,0,0,0,0,0,1
Lupinus coriaceus,0,0,1,0,0,0,0,0,1
Lupinus decurrens,0,1,0,0,0,0,0,0,1
Lupinus gibertianus,0,0,0,1,0,0,0,0,1
Lupinus laevigatus,0,1,0,0,0,0,0,0,1
Lupinus linearis,0,0,0,1,0,0,0,0,1
Lupinus ovalifolius,0,0,0,1,0,0,0,0,1
Lupinus parvifolius,0,0,0,1,0,0,0,0,1
Lupinus prouvensalanus,0,0,0,1,0,0,0,0,1
Luxemburgia angustifolia,0,0,1,0,0,0,0,0,1
Luxemburgia corymbosa,0,0,1,0,0,0,0,0,1
Luxemburgia flexuosa,0,0,1,0,0,0,0,0,1
Luziola bahiensis,0,1,0,0,0,0,0,0,1
Luziola brasiliensis,0,0,1,0,0,0,0,0,1
Lychnocephalus humillimus,1,0,0,0,0,0,0,0,1
Lychnocephalus mellobarretoi,0,1,0,0,0,0,0,0,1
Lychnocephalus sellovii,0,1,0,0,0,0,0,0,1
Lychnocephalus tomentosus,0,0,1,0,0,0,0,0,1
Lychnophora albertinioides,1,0,0,0,0,0,0,0,1
Lychnophora brunioides,1,0,0,0,0,0,0,0,1
Lychnophora candelabrum,0,1,0,0,0,0,0,0,1
Lychnophora crispa,0,1,0,0,0,0,0,0,1
Lychnophora damazioi,0,1,0,0,0,0,0,0,1
Lychnophora diamantinana,0,1,0,0,0,0,0,0,1
Lychnophora ericoides,0,0,0,0,0,1,0,0,1
Lychnophora gardneri,0,1,0,0,0,0,0,0,1
Lychnophora granmogolensis,0,1,0,0,0,0,0,0,1
Lychnophora hatschbachii,0,1,0,0,0,0,0,0,1
Lychnophora martiana,0,1,0,0,0,0,0,0,1
Lychnophora phylicifolia,0,0,0,1,0,0,0,0,1
Lychnophora pohlii,0,1,0,0,0,0,0,0,1
Lychnophora ramosissima,0,0,1,0,0,0,0,0,1
Lychnophora rosmarinifolia,0,1,0,0,0,0,0,0,1
Lychnophora souzae,1,0,0,0,0,0,0,0,1
Lychnophora villosissima,0,1,0,0,0,0,0,0,1
Lychnophorella blanchetii,0,0,0,1,0,0,0,0,1
Lychnophorella leucodendron,0,1,0,0,0,0,0,0,1
Lychnophorella regis,0,1,0,0,0,0,0,0,1
Lychnophorella santosii,0,1,0,0,0,0,0,0,1
Lychnophorella sericea,1,0,0,0,0,0,0,0,1
Lycianthes rantonnetii,0,0,0,0,0,0,0,0,0
Lycianthes repens,0,1,0,0,0,0,0,0,1
Lycium glomeratum,0,0,0,1,0,0,0,0,1
Lymania alvimii,0,1,0,0,0,0,0,0,1
Lymania azurea,0,1,0,0,0,0,0,0,1
Lymania brachycaulis,0,1,0,0,0,0,0,0,1
Lymania corallina,0,1,0,0,0,0,0,0,1
Lymania globosa,0,1,0,0,0,0,0,0,1
Lymania spiculata,1,0,0,0,0,0,0,0,1
Lyroglossa grisebachii,0,0,0,0,0,0,0,0,0
Lysimachia barbata,0,1,0,0,0,0,0,0,1
Lysimachia buxifolia,0,1,0,0,0,0,0,0,1
Lytoneuron crenulans,0,0,0,1,0,0,0,0,1
Lytoneuron itatiaiense,0,1,0,0,0,0,0,0,1
Lytoneuron lomariaceum,0,0,0,0,0,0,0,0,0
Lytoneuron paradoxum,0,0,1,0,0,0,0,0,1
Lytoneuron quinquelobatum,1,0,0,0,0,0,0,0,1
Lytoneuron rosenstockii,0,1,0,0,0,0,0,0,1
Lytoneuron rufum,0,1,0,0,0,0,0,0,1
Lytoneuron subsimplex,0,1,0,0,0,0,0,0,1
Lytoneuron tijucanum,0,1,0,0,0,0,0,0,1
Mabea piriri,0,0,0,0,0,0,0,0,0
Machaerina ensifolia,0,0,0,0,0,1,0,0,1
Machaerium acutifolium,0,0,0,0,0,0,0,0,0
Machaerium amplum,0,0,0,0,0,0,0,0,0
Machaerium brasiliense,0,0,0,0,0,0,0,0,0
Machaerium cantarellianum,0,0,0,0,0,0,0,0,0
Machaerium hirtum,0,0,0,0,0,0,0,0,0
Machaerium incorruptibile,0,0,0,0,0,0,0,0,0
Machaerium nyctitans,0,0,0,0,0,0,0,0,0
Machaerium obovatum,0,0,1,0,0,0,0,0,1
Machaerium paraguariense,0,0,0,0,0,0,0,0,0
Machaerium scleroxylon,0,0,0,0,0,0,0,0,0
Machaerium villosum,0,0,1,0,0,0,0,0,1
Machaonia acuminata,0,0,0,0,0,0,0,0,0
Maclura brasiliensis,0,1,0,0,0,0,0,0,1
Maclura tinctoria,0,0,0,0,0,0,0,0,0
Macradenia paraensis,0,0,1,0,0,0,0,0,1
Macradenia paulensis,0,0,0,1,0,0,0,0,1
Macrocarpaea glaziovii,0,0,0,0,0,0,0,0,0
Macroditassa marianae,1,1,0,0,0,0,0,0,1
Macrolobium cidii,0,0,0,1,0,0,0,0,1
Macrolobium cowanii,0,0,0,1,0,0,0,0,1
Macrolobium froesii,0,0,0,1,0,0,0,0,1
Macrolobium palustre,0,0,0,1,0,0,0,0,1
Macropeplus dentatus,0,0,0,0,0,1,0,0,1
Macropeplus friburgensis,0,1,0,0,0,0,0,0,1
Macropsychanthus glaber,0,0,0,0,0,0,0,0,0
Macroptilium bracteatum,0,0,0,0,0,0,0,0,0
Macrosamanea macrocalyx,0,0,0,1,0,0,0,0,1
Macrosamanea prancei,0,0,1,0,0,0,0,0,1
Macroscepis aurea,0,0,0,1,0,0,0,0,1
Macroscepis magnifica,0,0,0,1,1,0,0,0,1
Macrotorus utriculatus,0,0,0,0,0,0,0,0,0
Magdalenaea limae,1,0,0,0,0,0,0,0,1
Magnolia ovata,0,1,0,1,0,0,0,0,1
Magonia pubescens,0,0,0,0,0,0,0,0,0
Malachra radiata,0,0,0,0,0,0,0,0,0
Malaxis cogniauxiana,0,0,0,0,1,1,0,0,1
Malaxis excavata,0,0,0,0,0,0,0,0,0
Malaxis jaraguae,0,0,1,0,0,0,0,0,1
Malaxis parthonii,0,0,0,0,0,0,0,0,0
Malmea obovata,0,0,0,1,0,0,0,0,1
Malouetia amplexicaulis,0,0,0,1,0,0,0,0,1
Malouetia cestroides,0,0,0,0,0,0,0,0,0
Malvastrum americanum,0,0,0,0,0,0,0,0,0
Mandevilla coccinea,0,0,0,0,0,0,0,0,0
Mandevilla fragrans,0,0,0,0,1,0,0,0,1
Mandevilla hirsuta,0,0,0,0,0,0,0,0,0
Mandevilla sellowii,0,0,0,0,1,1,0,0,1
Mandevilla venulosa,0,0,1,0,0,1,0,0,1
Mandirola multiflora,0,0,0,1,0,0,0,0,1
Manettia campanulacea,1,0,0,0,0,0,0,0,1
Manettia pauciflora,0,1,1,0,0,0,0,0,1
Manettia tweedieana,0,0,1,0,0,1,0,0,1
Manihot anomala,0,0,0,0,0,0,0,0,0
Manihot caerulescens,0,0,0,0,0,0,0,0,0
Manihot carthagenensis,0,0,0,0,0,0,0,0,0
Manihot grahamii,0,0,0,0,0,0,0,0,0
Manihot pilosa,0,0,0,0,0,0,0,0,0
Manihot procumbens,0,0,1,0,0,0,0,0,1
Manihot tripartita,0,0,0,0,0,0,0,0,0
Manilkara cavalcantei,0,0,0,1,0,0,0,0,1
Manilkara dardanoi,0,0,1,0,0,0,0,0,1
Manilkara decrescens,0,0,1,0,0,0,0,0,1
Manilkara elata,0,0,0,1,0,0,0,0,1
Manilkara excelsa,0,0,0,1,0,0,0,0,1
Manilkara maxima,0,1,0,0,0,0,0,0,1
Manilkara multifida,0,0,1,0,0,0,0,0,1
Manilkara subsericea,0,0,0,0,0,0,0,1,1
Mantiqueira bella,0,0,1,1,0,0,0,0,1
Maprounea guianensis,0,0,0,0,0,0,0,0,0
Maranta furcata,0,0,1,0,0,0,0,0,1
Marcetia alba,1,0,0,0,0,0,0,0,1
Marcetia bahiana,0,1,0,0,0,0,0,0,1
Marcetia bracteolaris,0,0,0,1,0,0,0,0,1
Marcetia formosa,0,1,0,0,0,0,0,0,1
Marcetia hatschbachii,0,1,0,0,0,0,0,0,1
Marcetia luetzelburgii,0,1,0,0,0,0,0,0,1
Marcetia lychnophoroides,0,1,0,0,0,0,0,0,1
Marcetia nummularia,0,1,0,0,0,0,0,0,1
Marcetia oxycoccoides,0,1,0,0,0,0,0,0,1
Marcetia semiriana,0,1,0,0,0,0,0,0,1
Marcetia shepherdii,0,1,0,0,0,0,0,0,1
Marcetia viscida,0,0,1,0,0,0,0,0,1
Marcgravia polyantha,0,0,0,0,0,0,0,0,0
Marchantia berteroana,0,1,0,0,0,0,0,0,1
Margaritaria nobilis,0,0,0,0,0,0,0,0,0
Margyricarpus pinnatus,0,0,0,0,0,0,0,0,0
Marsdenia altissima,0,0,0,0,0,0,0,0,0
Marsdenia fontellana,0,0,0,1,0,0,0,0,1
Marsdenia otoniensis,1,0,0,0,0,0,0,0,1
Marsdenia queirozii,0,1,0,0,0,0,0,0,1
Martianthus sancti-gabrielii,0,1,0,0,0,0,0,0,1
Mascagnia divaricata,0,0,1,0,0,0,0,0,1
Maschalostachys markgrafii,0,1,0,0,0,0,0,0,1
Masdevallia discoidea,1,0,0,0,0,0,0,0,1
Matayba cristae,0,0,1,0,0,0,0,0,1
Matayba elaeagnoides,0,0,0,0,0,0,0,0,0
Matayba guianensis,0,0,0,0,0,0,0,0,0
Matayba intermedia,0,0,0,0,0,0,0,0,0
Matayba juglandifolia,0,0,0,0,0,0,0,0,0
Matayba leucodictya,0,0,0,1,0,0,0,0,1
Matayba marginata,0,0,0,0,0,0,0,0,0
Matayba obovata,0,0,0,0,0,0,0,0,0
Matelea bahiensis,0,1,0,0,0,0,0,0,1
Matelea glaziovii,0,0,1,0,0,0,0,0,1
Matelea hatschbachii,0,1,0,0,0,0,0,0,1
Matelea marcoassisii,0,0,1,0,0,0,0,0,1
Matelea santosii,0,1,0,0,0,0,0,0,1
Matourea caparaoensis,1,0,0,0,0,0,0,0,1
Matourea latifolia,1,0,0,0,0,0,0,0,1
Mauritia flexuosa,0,0,1,0,0,0,0,0,1
Maxillaria cleistogama,0,0,0,0,0,0,0,0,0
Maxillaria crassifolia,0,0,0,0,0,0,0,0,0
Maxillaria desvauxiana,0,0,0,0,0,0,0,0,0
Maxillaria elluziae,0,0,0,0,0,0,0,0,0
Maxillaria ferdinandiana,0,0,0,0,0,0,0,0,0
Maxillaria marginata,0,0,0,0,0,1,0,0,1
Maxillaria meleagris,0,0,0,1,0,0,0,0,1
Maxillaria parviflora,0,0,0,0,0,0,0,0,0
Maxillaria phoenicanthera,0,0,0,0,0,0,0,0,0
Maxillaria pumila,0,0,0,0,0,0,0,0,0
Maxillaria schunkeana,0,1,0,0,0,0,0,0,1
Maxillaria valenzuelana,0,0,0,0,0,0,0,0,0
Medusantha carvalhoi,0,0,1,0,0,0,0,0,1
Medusantha eriophylla var. coriifolia,0,0,0,0,0,0,0,0,0
Megalastrum wacketii,0,1,0,0,0,0,0,0,1
Melanopsidium nigrum,0,0,1,0,0,0,0,0,1
Melanoxylon brauna,0,0,1,0,0,0,1,0,1
Melanthera latifolia,0,0,0,0,0,0,0,0,0
Melasma rhinanthoides,0,0,0,0,1,0,0,0,1
Melica arzivencoi,1,1,0,0,0,0,0,0,1
Melicoccus espiritosantensis,0,1,0,0,0,0,0,0,1
Meliosma chartacea,0,0,1,0,0,0,0,0,1
Meliosma itatiaiae,0,0,1,0,0,0,0,0,1
Meliosma sellowii,0,0,0,0,0,0,0,0,0
Melocactus azureus,0,1,0,0,0,0,0,0,1
Melocactus conoideus,1,0,0,0,0,0,0,0,1
Melocactus deinacanthus,1,0,0,0,0,0,0,0,1
Melocactus ferreophilus,0,1,0,0,0,0,0,0,1
Melocactus glaucescens,0,1,0,0,0,0,0,0,1
Melocactus lanssensianus,0,1,0,0,0,0,0,0,1
Melocactus pachyacanthus,0,1,0,0,0,0,0,0,1
Melocactus paucispinus,0,0,1,0,0,0,0,0,1
Melocactus violaceus,0,0,1,0,0,0,0,0,1
Melochia pyramidata,0,0,0,0,0,0,0,0,0
Melpomene peruviana,0,0,0,0,0,0,0,0,0
Meniscium angustifolium,0,0,0,0,0,0,0,0,0
Meniscium macrophyllum,0,0,0,0,0,0,0,0,0
Mentha spicata,0,0,0,0,0,0,0,0,0
Mentha suaveolens,0,0,0,0,0,0,0,0,0
Meriania calophylla,0,0,1,0,0,0,0,0,1
Meriania claussenii,0,0,0,0,0,0,0,0,0
Merianthera burlemarxii,0,1,0,0,0,0,0,0,1
Merianthera pulchra,0,0,1,0,0,0,0,0,1
Merostachys abadiana,1,0,0,0,0,0,0,0,1
Merostachys bradei,0,0,0,0,1,0,0,0,1
Merostachys brevigluma,0,1,0,0,0,0,0,0,1
Merostachys burmanii,0,1,0,0,0,0,0,0,1
Merostachys caucaiana,1,0,0,0,0,0,0,0,1
Merostachys fistulosa,0,0,1,0,0,0,0,0,1
Merostachys kleinii,0,1,0,0,0,0,0,0,1
Merostachys neesii,0,0,0,1,0,0,0,0,1
Merostachys polyantha,0,1,0,0,0,0,0,0,1
Merostachys scandens,1,0,0,0,0,0,0,0,1
Merostachys skvortzovii,0,1,0,0,0,0,0,0,1
Mesadenella atroviridis,0,0,0,0,1,1,0,0,1
Mesosetum ferrugineum,0,1,0,0,0,0,0,0,1
Metastelma giuliettianum,0,1,0,0,0,0,0,0,1
Metastelma harleyi,0,1,0,0,0,0,0,0,1
Metrodorea maracasana,0,0,1,0,0,0,0,0,1
Metrodorea nigra,0,0,0,0,0,0,0,0,0
Metrodorea stipularis,0,0,0,0,0,0,0,0,0
Metzgeria brasiliensis,0,0,0,0,0,0,0,0,0
Metzgeria hegewaldii,0,1,0,0,0,0,0,0,1
Metzgeria liebmanniana,0,0,0,0,0,0,0,0,0
Metzgeria psilocraspeda,0,0,0,0,0,0,0,0,0
Metzgeria subaneura,0,0,0,1,0,0,0,0,1
Mezia araujoi,0,1,0,0,0,0,0,0,1
Mezilaurus itauba,0,0,1,0,0,0,0,0,1
Mezilaurus navalium,0,1,0,0,0,0,0,0,1
Miconia affinis,0,0,0,0,0,0,0,0,0
Miconia albicans,0,0,0,0,0,0,0,0,0
Miconia angelana,1,0,0,0,0,0,0,0,1
Miconia atlantica,0,0,0,0,0,0,0,0,0
Miconia brasiliensis,0,0,0,0,0,0,0,0,0
Miconia brunnea,0,0,0,0,0,0,0,0,0
Miconia buddlejoides,0,0,0,0,0,0,0,0,0
Miconia calvescens,0,0,0,0,0,0,0,0,0
Miconia capixaba,1,0,0,0,0,0,0,0,1
Miconia castaneiflora,0,0,1,0,0,0,0,0,1
Miconia centrodesma,0,0,0,0,0,0,0,0,0
Miconia chamissois,0,0,0,0,0,0,0,0,0
Miconia cinerascens,0,1,0,0,0,0,0,0,1
Miconia cinnamomifolia,0,0,0,0,0,0,0,0,0
Miconia cipoensis,0,1,0,0,0,0,0,0,1
Miconia corallina,0,0,0,0,0,0,0,0,0
Miconia cubatanensis,0,0,0,0,0,0,0,0,0
Miconia discolor,0,0,0,0,0,0,0,0,0
Miconia dodecandra,0,0,0,0,0,0,0,0,0
Miconia elegans,0,0,0,0,0,0,0,0,0
Miconia fasciculata,0,0,0,0,0,0,0,0,0
Miconia flammea,0,0,0,0,0,0,0,0,0
Miconia formosa,0,0,0,0,0,0,0,0,0
Miconia glazioviana,0,0,1,0,0,0,0,0,1
Miconia goldenbergiana,0,0,0,0,0,1,0,0,1
Miconia holosericea,0,0,0,0,0,0,0,0,0
Miconia hyemalis,0,0,0,0,0,0,0,0,0
Miconia ibaguensis,0,0,0,0,0,0,0,0,0
Miconia inconspicua,0,0,0,0,0,0,0,0,0
Miconia kollmannii,0,0,0,1,0,0,0,0,1
Miconia latecrenata,0,0,0,0,0,0,0,0,0
Miconia lepidota,0,0,0,0,0,0,0,0,0
Miconia leucocarpa,0,0,0,0,0,0,0,0,0
Miconia ligustroides,0,0,0,0,0,0,0,0,0
Miconia longicuspis,0,0,0,0,0,1,0,0,1
Miconia lymanii,0,0,0,0,0,0,0,0,0
Miconia macrothyrsa,0,1,0,0,0,0,0,0,1
Miconia mendoncae,0,0,1,0,0,0,0,0,1
Miconia michelangeliana,0,0,0,1,0,0,0,0,1
Miconia minutiflora,0,0,0,0,0,0,0,0,0
Miconia nervosa,0,0,0,0,0,0,0,0,0
Miconia paniculata,0,0,0,0,0,0,0,0,0
Miconia paucidens,0,0,0,0,0,0,0,0,0
Miconia penduliflora,0,1,0,0,0,0,0,0,1
Miconia pepericarpa,0,0,0,0,0,0,0,0,0
Miconia picinguabensis,1,1,0,0,0,0,0,0,1
Miconia polyandra,0,0,1,0,0,0,0,0,1
Miconia prasina,0,0,0,0,0,0,0,0,0
Miconia racemifera,0,0,0,0,0,0,0,0,0
Miconia ramboi,0,0,0,0,0,0,0,0,0
Miconia robusta,0,1,0,0,0,0,0,0,1
Miconia rubiginosa,0,0,0,0,0,0,0,0,0
Miconia sclerophylla,0,1,0,0,0,0,0,0,1
Miconia sellowiana,0,0,0,0,0,0,0,0,0
Miconia serrulata,0,0,1,0,0,0,0,0,1
Miconia setosociliata,0,0,1,0,0,1,0,0,1
Miconia shepherdii,0,1,0,0,0,0,0,0,1
Miconia staminea,0,0,0,0,0,0,0,0,0
Miconia stenostachya,0,0,0,0,0,0,0,0,0
Miconia suberosa,0,0,0,1,0,0,0,0,1
Miconia tentaculifera,0,0,1,0,0,1,0,0,1
Miconia trianae,0,0,0,0,0,0,0,0,0
Miconia urophylla,0,0,1,0,0,0,0,0,1
Miconia valtheri,0,0,0,0,0,0,0,0,0
Miconia warmingiana,0,0,0,1,0,0,0,0,1
Miconia weddellii,0,0,0,1,0,0,0,0,1
Miconia willdenowii,0,0,0,1,0,0,0,0,1
Micrandra elata,0,0,0,0,0,0,0,0,0
Micranthemum umbrosum,0,0,0,0,0,0,0,0,0
Micranthocereus albicephalus,0,1,0,0,0,0,0,0,1
Micranthocereus auriazureus,0,1,0,0,0,0,0,0,1
Micranthocereus dolichospermaticus,0,1,0,0,0,0,0,0,1
Micranthocereus polyanthus,0,1,0,0,0,0,0,0,1
