nome_aceito_correto,fontes
Epidendrum geniculatum,sima-SP_oficial-cncflora_web-SP_oficial-cncflora_web
Epidendrum henschenii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Epidendrum kautskyi,sima
Epidendrum martianum,cncflora_web
Epidendrum parahybunense,sima-SP_oficial-Portaria 443/2014-sima
Epidendrum paranaense,cncflora_web
Epidendrum proligerum,cncflora_web-UICN_API
Epidendrum ramosum,UICN_API
Epidendrum robustum,sima-Portaria 443/2014
Epidendrum saxatile,sima-SP_oficial-cncflora_web
Epidendrum secundum,cncflora_web-cncflora_web
Epidendrum tridactylum,cncflora_web
Epidendrum vesicatum,cncflora_web
Epidendrum zappii,sima-Portaria 443/2014
Epiphyllum phyllanthus,cncflora_web-UICN_API
Equisetum giganteum,UICN_API
Eragrostis hypnoides,UICN_API
Eragrostis neesii,sima-SP_oficial-mpoSP
Eremanthus argenteus,sima-Portaria 443/2014
Eremanthus brasiliensis,sima
Eremanthus elaeagnus,sima-SP_oficial-cncflora_ckan-cncflora_web
Eremanthus erythropappus,UICN_API
Eremanthus mattogrossensis,UICN_API
Eremanthus polycephalus,sima-Portaria 443/2014
Eremanthus praetermissus,cncflora_web
Eremanthus reticulatus,sima-Portaria 443/2014
Eremanthus syncephalus,sima-Portaria 443/2014
Eriocaulon cinereum,UICN_API
Eriocaulon melanolepis,sima
Eriochloa distachya,sima-SP_oficial
Eriochrysis filiformis,cncflora_web
Eriocnema acaulis,sima-Portaria 443/2014
Eriope anamariae,sima-Portaria 443/2014
Eriope blanchetii,sima-Portaria 443/2014
Eriope crassipes,sima-cncflora_web
Eriope luetzelburgii,sima-Portaria 443/2014
Eriope machrisae,sima-Portaria 443/2014
Eriope obovata,sima
Eriosema crinitum,UICN_API
Eriosema glaziovii,sima-SP_oficial-cncflora_web
Eriosema platycarpon,sima-SP_oficial-cncflora_web
Eriotheca candolleana,cncflora_ckan
Eriotheca pentaphylla,cncflora_ckan-UICN_API
Eriotheca pubescens,sima-SP_oficial-cncflora_web
Erisma arietinum,sima-Portaria 443/2014
Erisma lanceolatum,sima
Erycina pusilla,sima
Eryngium corallinum,sima-Portaria 443/2014
Eryngium divaricatum,sima-Portaria 443/2014
Eryngium dorae,sima-Portaria 443/2014
Eryngium dusenii,sima
Eryngium ekmanii,sima
Eryngium eriophorum,cncflora_web
Eryngium eurycephalum,sima-cncflora_web
Eryngium falcifolium,sima-Portaria 443/2014
Eryngium glaziovianum,sima-SP_oficial-cncflora_web
Eryngium koehneanum,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Eryngium ombrophilum,sima-Portaria 443/2014
Eryngium ramboanum,sima-Portaria 443/2014
Eryngium sanguisorba,sima-SP_oficial-cncflora_web
Eryngium scirpinum,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Eryngium smithii,sima-Portaria 443/2014
Eryngium stenophyllum,sima-SP_oficial
Eryngium urbanianum,sima-Portaria 443/2014
Eryngium zosterifolium,sima-Portaria 443/2014
Erythrina crista-galli,UICN_API
Erythrina mulungu,UICN_API
Erythrina speciosa,cncflora_ckan-UICN_API
Erythrina verna,cncflora_ckan-UICN_API
Erythroxylum ambiguum,cncflora_web
Erythroxylum anguifugum,sima-cncflora_web
Erythroxylum bezerrae,sima-Portaria 443/2014
Erythroxylum catharinense,sima-SP_oficial-cncflora_web-Portaria 443/2014
Erythroxylum citrifolium,UICN_API
Erythroxylum coelophlebium,cncflora_web
Erythroxylum compressum,sima-Portaria 443/2014
Erythroxylum cuneifolium,sima-SP_oficial
Erythroxylum cuspidifolium,UICN_API
Erythroxylum daphnites,UICN_API
Erythroxylum gonocladum,UICN_API
Erythroxylum leal-costae,sima-Portaria 443/2014
Erythroxylum mattos-silvae,sima-Portaria 443/2014
Erythroxylum membranaceum,sima-Portaria 443/2014
Erythroxylum myrsinites,sima-SP_oficial-cncflora_web-UICN_API
Erythroxylum nelson-rosae,sima-Portaria 443/2014
Erythroxylum passerinum,sima
Erythroxylum pauferrense,sima-Portaria 443/2014
Erythroxylum pelleterianum,sima-cncflora_web-UICN_API
Erythroxylum petrae-caballi,sima-Portaria 443/2014
Erythroxylum pulchrum,cncflora_web
Erythroxylum suberosum,UICN_API
Erythroxylum tianguanum,sima-Portaria 443/2014
Erythroxylum tortuosum,UICN_API
Escallonia bifida,UICN_API
Escallonia chlorophylla,sima-SP_oficial-cncflora_web-mpoSP
Escallonia farinacea,cncflora_web
Escallonia obtusissima,sima-SP_oficial-cncflora_web-Portaria 443/2014
Escallonia petrophila,sima-Portaria 443/2014
Eschweilera alvimii,sima-Portaria 443/2014
Eschweilera amazoniciformis,sima
Eschweilera compressa,sima-Portaria 443/2014
Eschweilera rabeliana,sima
Eschweilera subcordata,sima-Portaria 443/2014
Eschweilera tetrapetala,sima-Portaria 443/2014
Escobedia grandiflora,sima-SP_oficial-cncflora_web-mpoSP
Esenbeckia grandiflora,UICN_API
Esenbeckia hieronymi,cncflora_web
Esenbeckia irwiniana,sima-Portaria 443/2014
Esenbeckia leiocarpa,cncflora_web-UICN_API
Esenbeckia pilocarpoides,sima-SP_oficial-cncflora_web
Espostoopsis dybowskii,sima-Portaria 443/2014
Esterhazya caesarea,sima-Portaria 443/2014
Eubrachion ambiguum,sima-SP_oficial-cncflora_web
Eugenia acutata,UICN_API-cncflora_ckan
Eugenia angustissima,sima-SP_oficial
Eugenia anomala,sima-cncflora_web
Eugenia arenosa,sima-SP_oficial-cncflora_web
Eugenia astringens,cncflora_ckan-UICN_API
Eugenia aurata,sima-cncflora_web
Eugenia bacopari,cncflora_ckan-UICN_API
Eugenia bahiensis,sima-SP_oficial-cncflora_web
Eugenia batingabranca,cncflora_ckan-UICN_API
Eugenia beaurepairiana,cncflora_ckan-UICN_API
Eugenia bimarginata,cncflora_ckan-UICN_API
Eugenia blanda,sima-Portaria 443/2014
Eugenia brasiliensis,cncflora_web
Eugenia brunneopubescens,sima-SP_oficial
Eugenia bunchosiifolia,sima-cncflora_web-Portaria 443/2014-sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Eugenia burkartiana,cncflora_web
Eugenia candolleana,UICN_API
Eugenia catharinensis,sima-SP_oficial
Eugenia cerasiflora,cncflora_web
Eugenia cereja,cncflora_web
Eugenia chlorophylla,cncflora_ckan-UICN_API
Eugenia cinerascens,sima-SP_oficial-cncflora_ckan-UICN_API
Eugenia copacabanensis,cncflora_web
Eugenia dipetala,sima
Eugenia disperma,sima-SP_oficial-cncflora_ckan-Portaria 443/2014-sima-UICN_API
Eugenia dodonaeifolia,UICN_API
Eugenia dysenterica,UICN_API
Eugenia egensis,UICN_API
Eugenia elongata,cncflora_ckan-UICN_API
Eugenia excelsa,sima-cncflora_web
Eugenia expansa,cncflora_ckan-UICN_API
Eugenia flavescens,UICN_API
Eugenia florida,sima-cncflora_web-UICN_API
Eugenia francavilleana,UICN_API
Eugenia fusca,UICN_API
Eugenia gracillima,sima-SP_oficial-cncflora_web
Eugenia guanabarina,sima-Portaria 443/2014
Eugenia hamiltonii,sima-cncflora_web
Eugenia handroana,UICN_API
Eugenia handroi,sima-SP_oficial-cncflora_ckan-UICN_API
Eugenia hermesiana,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Eugenia hiemalis,cncflora_web
Eugenia involucrata,UICN_API
Eugenia ischnosceles,cncflora_ckan-UICN_API
Eugenia itacarensis,sima-Portaria 443/2014
Eugenia joenssonii,sima-Portaria 443/2014
Eugenia kleinii,UICN_API
Eugenia klotzschiana,cncflora_web
Eugenia lambertiana,sima-SP_oficial
Eugenia laxa,sima
Eugenia leonorae,sima-Portaria 443/2014
Eugenia leptoclada,cncflora_ckan-UICN_API
Eugenia longibracteata,sima-SP_oficial-cncflora_ckan
Eugenia longipetiolata,cncflora_ckan-UICN_API
Eugenia macahensis,sima-SP_oficial-cncflora_ckan-UICN_API
Eugenia macrobracteolata,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Eugenia malacantha,sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Eugenia mansoi,UICN_API
Eugenia mattosii,sima-Portaria 443/2014
Eugenia melanogyna,UICN_API
Eugenia modesta,sima-SP_oficial-UICN_API
Eugenia monosperma,cncflora_ckan-UICN_API
Eugenia mosenii,UICN_API
Eugenia multicostata,UICN_API
Eugenia myrcianthes,UICN_API
Eugenia myrciariifolia,sima-Portaria 443/2014
Eugenia neophaea,sima-SP_oficial
Eugenia neosilvestris,cncflora_ckan-UICN_API
Eugenia neotristis,sima-Portaria 443/2014
Eugenia neoverrucosa,UICN_API
Eugenia nutans,sima-SP_oficial-cncflora_web
Eugenia pachyclada,sima-Portaria 443/2014
Eugenia pantagensis,cncflora_ckan-UICN_API
Eugenia percincta,sima
Eugenia peruibensis,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Eugenia piloensis,cncflora_ckan-UICN_API
Eugenia pisiformis,UICN_API-sima-SP_oficial-cncflora_web
Eugenia pithecocephala,cncflora_ckan-UICN_API
Eugenia platysema,cncflora_web
Eugenia plicata,sima-SP_oficial
Eugenia pluriflora,cncflora_web
Eugenia prasina,cncflora_web-UICN_API
Eugenia pruinosa,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014
Eugenia pseudomalacantha,sima-Portaria 443/2014
Eugenia puberula,sima
Eugenia punicifolia,UICN_API
Eugenia pyriformis,UICN_API
Eugenia regia,cncflora_ckan
Eugenia reitziana,sima-Portaria 443/2014
Eugenia repanda,sima-cncflora_web-Portaria 443/2014-UICN_API
Eugenia rotundicosta,sima-Portaria 443/2014
Eugenia sclerocalyx,sima-Portaria 443/2014
Eugenia sellowiana,sima-SP_oficial
Eugenia serraegrandis,sima
Eugenia solimoensis,sima
Eugenia sonderiana,UICN_API
Eugenia speciosa,UICN_API
Eugenia sphenoides,sima-SP_oficial
Eugenia sphenophylla,cncflora_ckan
Eugenia squamiflora,cncflora_ckan-UICN_API
Eugenia stigmatosa,UICN_API
Eugenia subavenia,UICN_API
Eugenia subglomerata,UICN_API
Eugenia subterminalis,UICN_API-sima-cncflora_web
Eugenia subundulata,sima-SP_oficial
Eugenia sulcata,UICN_API
Eugenia supraaxillaris,cncflora_ckan-UICN_API
Eugenia tenuiflora,sima
Eugenia tenuipedunculata,sima-Portaria 443/2014
Eugenia umbrosa,cncflora_ckan-UICN_API
Eugenia vattimoana,sima-Portaria 443/2014
Eugenia verticillata,UICN_API
Eugenia villaenovae,sima-Portaria 443/2014
Eugenia viridiflora,cncflora_ckan-UICN_API
Eugenia zuccarinii,sima-SP_oficial-cncflora_ckan-UICN_API
Eumachia cymuligera,UICN_API
Eupatorium lineatum,sima-cncflora_web
Euphorbia appariciana,sima-Portaria 443/2014
Euphorbia attastoma,sima-Portaria 443/2014
Euphorbia comosa,UICN_API
Euphorbia cotinifolia,UICN_API
Euphorbia crossadenia,sima-Portaria 443/2014
Euphorbia gymnoclada,sima-Portaria 443/2014
Euphorbia holochlorina,sima-Portaria 443/2014
Euplassa cantareirae,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014
Euplassa hoehnei,cncflora_ckan-UICN_API
Euplassa inaequalis,UICN_API
Euplassa incana,sima-Portaria 443/2014
Euplassa itatiaiae,UICN_API
Euplassa legalis,UICN_API
Euplassa nebularis,sima-Portaria 443/2014
Euplassa semicostata,sima-Portaria 443/2014
Euploca salicoides,sima-cncflora_web
Eurystyles lorenzii,sima
Euterpe edulis,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Euxylophora paraensis,sima-Portaria 443/2014
Evolvulus aurigenius,sima-cncflora_web
Evolvulus barbatus,sima-cncflora_web
Evolvulus chrysotrichos,sima-SP_oficial-cncflora_web-Portaria 443/2014
Evolvulus cressoides,sima-SP_oficial-cncflora_web
Evolvulus elegans var. confertifolius,SP_oficial
Evolvulus filipes,sima-SP_oficial-cncflora_web
Evolvulus fuscus,sima-SP_oficial-cncflora_web
Evolvulus glaziovii,sima-Portaria 443/2014
Evolvulus kramerioides,sima-Portaria 443/2014
Evolvulus rariflorus,sima-Portaria 443/2014
Evolvulus riedelii,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Evolvulus stellariifolius,sima-SP_oficial-cncflora_web-Portaria 443/2014
Exellodendron gracile,sima-Portaria 443/2014
Exostyles glabra,sima
Exostyles godoyensis,cncflora_ckan
Exostyles venusta,cncflora_ckan-UICN_API
Facheiroa cephaliomelana,sima-Portaria 443/2014
Facheiroa ulei,sima-Portaria 443/2014
Faramea bahiensis,sima-Portaria 443/2014
Faramea marginata,UICN_API
Faramea monantha,sima-SP_oficial
Faramea multiflora,UICN_API
Faramea pachyantha,cncflora_ckan
Faramea paratiensis,sima-SP_oficial-cncflora_web-Portaria 443/2014
Faramea stipulacea,cncflora_ckan-UICN_API-UICN_API
Faramea truncata,cncflora_ckan-UICN_API
Feijoa sellowiana,UICN_API
Ferdinandusa cordata,sima
Ferdinandusa nitida,sima
Fernseea bocainensis,sima-SP_oficial-cncflora_web-Portaria 443/2014
Fernseea itatiaiae,sima-SP_oficial-cncflora_web-Portaria 443/2014
Ficus adhatodifolia,cncflora_ckan
Ficus blepharophylla,sima
Ficus catappifolia,cncflora_web-UICN_API
Ficus crocata,UICN_API
Ficus cyclophylla,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Ficus donnell-smithii,sima
Ficus enormis,UICN_API
Ficus eximia,cncflora_web-UICN_API
Ficus gomelleira,UICN_API
Ficus hirsuta,cncflora_web-UICN_API-cncflora_web-UICN_API
Ficus lagoensis,cncflora_ckan-UICN_API
Ficus latipedunculata,cncflora_ckan-UICN_API
Ficus luschnathiana,UICN_API-cncflora_web-UICN_API
Ficus malacocarpa,sima
Ficus obtusifolia,UICN_API
Ficus obtusiuscula,UICN_API
Ficus pallida,sima
Ficus pertusa,UICN_API
Ficus pulchella,cncflora_web-UICN_API
Ficus roraimensis,sima
Ficus schippii,sima
Ficus schultesii,sima
Ficus trigona,UICN_API
Ficus ursina,sima
Filgueirasia cannavieira,sima
Fimbristylis autumnalis,UICN_API
Fimbristylis complanata,UICN_API
Fimbristylis cymosa,UICN_API
Fimbristylis dichotoma,UICN_API
Fimbristylis littoralis,UICN_API
Fissidens elegans,cncflora_web
Fleischmannia remotifolia,cncflora_web
Frailea buenekeri,sima-Portaria 443/2014
Frailea castanea,sima-Portaria 443/2014
Frailea curvispina,sima
Frailea mammifera,sima-Portaria 443/2014
Frailea phaeodisca,sima-Portaria 443/2014
Frailea pumila,sima-Portaria 443/2014
Frailea pygmaea,sima-Portaria 443/2014
Frailea schilinzkyana,sima
Frangula polymorpha,cncflora_web
Fridericia caudigera,sima-cncflora_web
Fridericia crassa,sima-Portaria 443/2014
Fridericia pubescens,sima-cncflora_web
Fritzschia anisostemon,sima
Fritzschia integrifolia,sima
Froelichia interrupta,sima
Froelichia procera,sima-cncflora_web
Froelichiella grisea,sima-Portaria 443/2014
Frullania beyrichiana,cncflora_web
Fuchsia regia,cncflora_web
Fuirena umbellata,UICN_API
Funifera ericiflora,sima
Fuscocephaloziopsis crassifolia,cncflora_web
Galactia benthamiana,cncflora_web
Galactia glaucescens,cncflora_web-UICN_API
Galactia striata,cncflora_web
Galeandra beyrichii,cncflora_web
Galeandra paraguayensis,sima-cncflora_web
Galeandra styllomisantha,sima-cncflora_web
Galianthe cymosa,sima-SP_oficial-cncflora_web-mpoSP
Galianthe elegans,sima-Portaria 443/2014
Galianthe peruviana,sima-SP_oficial-cncflora_web-mpoSP
Galianthe pseudopeciolata,sima-SP_oficial-cncflora_web
Galianthe souzae,sima-SP_oficial-cncflora_web-Portaria 443/2014
Galianthe vaginata,sima-SP_oficial-cncflora_web-Portaria 443/2014
Galipea carinata,sima-Portaria 443/2014
Galipea jasminiflora,UICN_API
Galium diphyllum,sima-SP_oficial-cncflora_web-Portaria 443/2014
Galium equisetoides,sima-SP_oficial-cncflora_web
Galium humile,sima-SP_oficial-cncflora_web-mpoSP
Galium hypocarpium subsp. buxifolium,sima-SP_oficial
Galium nigroramosum,sima-SP_oficial-cncflora_web
Galium noxium subsp. valantioides,sima-SP_oficial
Galium rubidiflorum,sima-Portaria 443/2014
Galium shepherdii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Gallesia integrifolia,UICN_API
Garcinia brasiliensis,UICN_API
Garcinia gardneriana,UICN_API
Gardnerina angustata,sima
Gaultheria eriophylla,UICN_API
Gaultheria sleumeriana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Gaya domingensis,cncflora_web
Gaya guerkeana,sima-SP_oficial-cncflora_web
Gaya pilosa,cncflora_web
Gaylussacia angulata,sima-Portaria 443/2014
Gaylussacia brasiliensis,UICN_API
Gaylussacia caparoensis,sima-Portaria 443/2014
Gaylussacia centunculifolia,sima-Portaria 443/2014
Gaylussacia decipiens,cncflora_web
Gaylussacia harleyi,sima-Portaria 443/2014
Gaylussacia montana,sima-SP_oficial
Gaylussacia oleifolia,sima-Portaria 443/2014
Gaylussacia pruinosa,sima-Portaria 443/2014
Gaylussacia retivenia,sima-Portaria 443/2014
Gaylussacia rhododendron,sima-cncflora_web
Gaylussacia setosa,sima-Portaria 443/2014
Gelasine caldensis,sima
Gelasine coerulea,cncflora_web
Genipa americana,sima-cncflora_web-UICN_API
Genipa infundibuliformis,cncflora_web
Genlisea aurea,sima-SP_oficial-cncflora_web
Genlisea filiformis,cncflora_web
Genlisea lobata,sima-Portaria 443/2014
Genlisea repens,sima-SP_oficial-cncflora_web-mpoSP
Genlisea violacea,sima-SP_oficial
Geonoma gamiova,cncflora_web
Geonoma schottiana,cncflora_web
Glaziophyton mirabile,sima-Portaria 443/2014
Gleasonia macrocalyx,sima
Glechon ciliata,sima
Gleditsia amorphoides,sima-Portaria 443/2014
Glinus radiatus,sima-SP_oficial-cncflora_web
Gliricidia sepium,UICN_API
Gnaphalium polycaulon,UICN_API
Goeppertia aemula,cncflora_web-sima-SP_oficial
Goeppertia cylindrica,cncflora_web
Goeppertia fatimae,sima
Goeppertia kegeljani,sima
Goeppertia longibracteata,cncflora_web
Goeppertia monophylla,cncflora_web
Goeppertia singularis,sima
Goeppertia tuberosa,sima-Portaria 443/2014
Goeppertia widgrenii,sima-Portaria 443/2014
Goeppertia wiotiana,sima
Goeppertia zebrina,cncflora_web-sima-SP_oficial-mpoSP
Gomesa barbaceniae,cncflora_web
Gomesa barbata,sima
Gomesa bicornuta,sima-SP_oficial
Gomesa ciliata,sima-SP_oficial
Gomesa concolor,cncflora_web-sima-SP_oficial
Gomesa cornigera,cncflora_web
Gomesa cuneata,sima-Portaria 443/2014-sima-SP_oficial
Gomesa florida,sima-cncflora_web-Portaria 443/2014
Gomesa glaziovii,cncflora_web
Gomesa gomezoides,cncflora_web
Gomesa hydrophila,cncflora_web
Gomesa imperatoris-maximiliani,cncflora_web
Gomesa jucunda,sima-SP_oficial-mpoSP
Gomesa kautskyi,sima-Portaria 443/2014
Gomesa laxiflora,cncflora_web-sima
Gomesa lietzei,cncflora_web-sima
Gomesa majevskyae,sima-cncflora_web-Portaria 443/2014
Gomesa pectoralis,cncflora_web-Portaria 443/2014-cncflora_web-Portaria 443/2014-sima-SP_oficial
Gomesa praetexta,cncflora_web-cncflora_web-sima-SP_oficial-mpoSP
Gomesa radicans,cncflora_web
Gomesa ramosa,cncflora_web
Gomesa recurva,UICN_API
Gomesa sarcodes,cncflora_web-sima
Gomesa uniflora,cncflora_web-Portaria 443/2014-cncflora_web-sima
Gomesa varicosa,cncflora_web-sima
Gomesa venusta,cncflora_web
Gomesa welteri,sima-SP_oficial
Gomphrena agrestis,sima-SP_oficial-cncflora_web
Gomphrena centrota,sima-Portaria 443/2014
Gomphrena duriuscula,sima
Gomphrena elegans,sima-SP_oficial-cncflora_web
Gomphrena graminea,sima-cncflora_web
Gomphrena hatschbachiana,sima-Portaria 443/2014
Gomphrena macrocephala,sima-cncflora_web
Gomphrena nigricans,sima-Portaria 443/2014
Gomphrena paranensis,sima-cncflora_web-Portaria 443/2014
Gomphrena pulchella,sima-Portaria 443/2014
Gomphrena regeliana,sima-Portaria 443/2014
Gomphrena schlechtendaliana,sima
Gomphrena sellowiana,sima
Gomphrena vaga,cncflora_web
Gonatogyne brasiliensis,UICN_API-cncflora_ckan
Gongora bufonia,sima-cncflora_web
Gongylanthus liebmannianus,sima-Portaria 443/2014
Goniopteris cutiataensis,sima-cncflora_web-Portaria 443/2014
Goniopteris littoralis,sima-cncflora_web-Portaria 443/2014
Goniopteris montana,sima-Portaria 443/2014
Goniopteris multigemmifera,sima-cncflora_web-Portaria 443/2014
Goniopteris tetragona,UICN_API
Gonolobus dorothyanus,sima-Portaria 443/2014
Gonolobus parviflorus,sima-cncflora_web
Gouania blanchetiana,sima-SP_oficial-cncflora_web-mpoSP
Gouania corylifolia,sima-SP_oficial-cncflora_web-Portaria 443/2014
Gouania inornata,sima-SP_oficial-cncflora_web-Portaria 443/2014
Gouania ulmifolia,sima-SP_oficial-cncflora_web-mpoSP
Govenia utriculata,cncflora_web
Goyazia petraea,sima-Portaria 443/2014
Graffenrieda weddellii,sima-SP_oficial-UICN_API
Grammitis fluminensis,sima-cncflora_web-Portaria 443/2014
Grandiphyllum auricula,UICN_API
Grandiphyllum divaricatum,sima-SP_oficial-cncflora_web-Portaria 443/2014
Grandiphyllum hians,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Grazielia schultzii,cncflora_web
Griffinia aracensis,sima-Portaria 443/2014
Griffinia colatinensis,sima-Portaria 443/2014
Griffinia espiritensis,sima-Portaria 443/2014
Griffinia gardneriana,sima-Portaria 443/2014
Griffinia hyacinthina,sima-SP_oficial-cncflora_web-Portaria 443/2014
Griffinia intermedia,UICN_API
Griffinia liboniana,sima-Portaria 443/2014
Griffinia nocturna,sima-Portaria 443/2014
Griffinia parviflora,sima-Portaria 443/2014
Griffinia paubrasilica,sima-Portaria 443/2014
Griffinia rochae,sima
Griselinia ruscifolia,cncflora_web
Grobya cipoensis,sima-Portaria 443/2014
Grobya fascifera,sima-SP_oficial-cncflora_web-Portaria 443/2014
Guadua paniculata,UICN_API
Guapira graciliflora,UICN_API
Guapira hirsuta,cncflora_web
Guapira nitida,sima-SP_oficial-cncflora_web-mpoSP
Guapira noxia,UICN_API
Guarea anomala,sima
Guarea crispa,sima
Guarea cristata,sima
Guarea guidonia,UICN_API
Guarea macrophylla,UICN_API
Guarea sprucei,sima
Guarea zepivae,sima
Guatteria australis,sima-cncflora_web-UICN_API
Guatteria emarginata,sima
Guatteria sellowiana,cncflora_web-UICN_API
Guazuma ulmifolia,UICN_API
Guettarda paludosa,sima-Portaria 443/2014
Guettarda platyphylla,sima-SP_oficial-cncflora_web
