nome_aceito_correto,grupo,familia,genero,epiteto_especifico,nivel_taxonomico,epiteto_infraespecifico
Aechmea azurea,Angiospermas,Bromeliaceae,Aechmea,azurea,especie,NA
Aechmea bambusoides,Angiospermas,Bromeliaceae,Aechmea,bambusoides,especie,NA
Aechmea bromeliifolia,Angiospermas,Bromeliaceae,Aechmea,bromeliifolia,especie,NA
Aechmea bromeliifolia var. albobracteata,Angiospermas,Bromeliaceae,Aechmea,bromeliifolia,variedade,albobracteata
Aechmea candida,Angiospermas,Bromeliaceae,Aechmea,candida,especie,NA
Aechmea capixabae,Angiospermas,Bromeliaceae,Aechmea,capixabae,especie,NA
Aechmea cariocae,Angiospermas,Bromeliaceae,Aechmea,cariocae,especie,NA
Aechmea castanea,Angiospermas,Bromeliaceae,Aechmea,castanea,especie,NA
Aechmea caudata,Angiospermas,Bromeliaceae,Aechmea,caudata,especie,NA
Aechmea cylindrata,Angiospermas,Bromeliaceae,Aechmea,cylindrata,especie,NA
Aechmea distichantha,Angiospermas,Bromeliaceae,Aechmea,distichantha,especie,NA
Aechmea echinata,Angiospermas,Bromeliaceae,Aechmea,echinata,especie,NA
Aechmea entringeri,Angiospermas,Bromeliaceae,Aechmea,entringeri,especie,NA
Aechmea fosteriana,Angiospermas,Bromeliaceae,Aechmea,fosteriana,especie,NA
Aechmea gracilis,Angiospermas,Bromeliaceae,Aechmea,gracilis,especie,NA
Aechmea kertesziae,Angiospermas,Bromeliaceae,Aechmea,kertesziae,especie,NA
Aechmea kleinii,Angiospermas,Bromeliaceae,Aechmea,kleinii,especie,NA
Aechmea lingulata,Angiospermas,Bromeliaceae,Aechmea,lingulata,especie,NA
Aechmea macrochlamys,Angiospermas,Bromeliaceae,Aechmea,macrochlamys,especie,NA
Aechmea marginalis,Angiospermas,Bromeliaceae,Aechmea,marginalis,especie,NA
Aechmea muricata,Angiospermas,Bromeliaceae,Aechmea,muricata,especie,NA
Aechmea mutica,Angiospermas,Bromeliaceae,Aechmea,mutica,especie,NA
Aechmea nudicaulis,Angiospermas,Bromeliaceae,Aechmea,nudicaulis,especie,NA
Aechmea orlandiana,Angiospermas,Bromeliaceae,Aechmea,orlandiana,especie,NA
Aechmea pectinata,Angiospermas,Bromeliaceae,Aechmea,pectinata,especie,NA
Aechmea pedicellata,Angiospermas,Bromeliaceae,Aechmea,pedicellata,especie,NA
Aechmea pimenti-velosoi,Angiospermas,Bromeliaceae,Aechmea,pimenti-velosoi,especie,NA
Aechmea podantha,Angiospermas,Bromeliaceae,Aechmea,podantha,especie,NA
Aechmea recurvata,Angiospermas,Bromeliaceae,Aechmea,recurvata,especie,NA
Aechmea recurvata var. ortgiesii,Angiospermas,Bromeliaceae,Aechmea,recurvata,variedade,ortgiesii
Aechmea roberto-seidelii,Angiospermas,Bromeliaceae,Aechmea,roberto-seidelii,especie,NA
Aechmea rubrolilacina,Angiospermas,Bromeliaceae,Aechmea,rubrolilacina,especie,NA
Aechmea setigera,Angiospermas,Bromeliaceae,Aechmea,setigera,especie,NA
Aechmea sphaerocephala,Angiospermas,Bromeliaceae,Aechmea,sphaerocephala,especie,NA
Aechmea triangularis,Angiospermas,Bromeliaceae,Aechmea,triangularis,especie,NA
Aechmea vanhoutteana,Angiospermas,Bromeliaceae,Aechmea,vanhoutteana,especie,NA
Aechmea werdermannii,Angiospermas,Bromeliaceae,Aechmea,werdermannii,especie,NA
Aechmea winkleri,Angiospermas,Bromeliaceae,Aechmea,winkleri,especie,NA
Aechmea wittmackiana,Angiospermas,Bromeliaceae,Aechmea,wittmackiana,especie,NA
Aegiphila australis,Angiospermas,Lamiaceae,Aegiphila,australis,especie,NA
Aegiphila brachiata,Angiospermas,Lamiaceae,Aegiphila,brachiata,especie,NA
Aegiphila capitata,Angiospermas,Lamiaceae,Aegiphila,capitata,especie,NA
Aegiphila duckei,Angiospermas,Lamiaceae,Aegiphila,duckei,especie,NA
Aegiphila fluminensis,Angiospermas,Lamiaceae,Aegiphila,fluminensis,especie,NA
Aegiphila integrifolia,Angiospermas,Lamiaceae,Aegiphila,integrifolia,especie,NA
Aegiphila mediterranea,Angiospermas,Lamiaceae,Aegiphila,mediterranea,especie,NA
Aegiphila obducta,Angiospermas,Lamiaceae,Aegiphila,obducta,especie,NA
Aegiphila verticillata,Angiospermas,Lamiaceae,Aegiphila,verticillata,especie,NA
Aegiphila vitelliniflora,Angiospermas,Lamiaceae,Aegiphila,vitelliniflora,especie,NA
Aeschynomene ciliata,Angiospermas,Fabaceae,Aeschynomene,ciliata,especie,NA
Aeschynomene denticulata,Angiospermas,Fabaceae,Aeschynomene,denticulata,especie,NA
Aeschynomene fructipendula,Angiospermas,Fabaceae,Aeschynomene,fructipendula,especie,NA
Aeschynomene selloi,Angiospermas,Fabaceae,Aeschynomene,selloi,especie,NA
Aeschynomene sensitiva var. hispidula,Angiospermas,Fabaceae,Aeschynomene,sensitiva,variedade,hispidula
Agalinis bandeirensis,Angiospermas,Orobanchaceae,Agalinis,bandeirensis,especie,NA
Agalinis brachyphylla,Angiospermas,Orobanchaceae,Agalinis,brachyphylla,especie,NA
Agalinis communis,Angiospermas,Orobanchaceae,Agalinis,communis,especie,NA
Agalinis itambensis,Angiospermas,Orobanchaceae,Agalinis,itambensis,especie,NA
Agalinis nana,Angiospermas,Orobanchaceae,Agalinis,nana,especie,NA
Agalinis ramulifera,Angiospermas,Orobanchaceae,Agalinis,ramulifera,especie,NA
Agalinis schwackeana,Angiospermas,Orobanchaceae,Agalinis,schwackeana,especie,NA
Agarista chlorantha,Angiospermas,Ericaceae,Agarista,chlorantha,especie,NA
Agarista niederleinii,Angiospermas,Ericaceae,Agarista,niederleinii,especie,NA
Agarista nummularia,Angiospermas,Ericaceae,Agarista,nummularia,especie,NA
Agarista oleifolia,Angiospermas,Ericaceae,Agarista,oleifolia,especie,NA
Agarista pulchra,Angiospermas,Ericaceae,Agarista,pulchra,especie,NA
Agenium leptocladum,Angiospermas,Poaceae,Agenium,leptocladum,especie,NA
Agonandra brasiliensis,Angiospermas,Opiliaceae,Agonandra,brasiliensis,especie,NA
Agrianthus almasensis,Angiospermas,Asteraceae,Agrianthus,almasensis,especie,NA
Agrianthus giuliettiae,Angiospermas,Asteraceae,Agrianthus,giuliettiae,especie,NA
Agrimonia parviflora,Angiospermas,Rosaceae,Agrimonia,parviflora,especie,NA
Agrostis lenis,Angiospermas,Poaceae,Agrostis,lenis,especie,NA
Agrostis longiberbis,Angiospermas,Poaceae,Agrostis,longiberbis,especie,NA
Aguiaria excelsa,Angiospermas,Malvaceae,Aguiaria,excelsa,especie,NA
Aiouea acarodomatifera,Angiospermas,Lauraceae,Aiouea,acarodomatifera,especie,NA
Aiouea benthamiana,Angiospermas,Lauraceae,Aiouea,benthamiana,especie,NA
Aiouea bracteata,Angiospermas,Lauraceae,Aiouea,bracteata,especie,NA
Aiouea lehmannii,Angiospermas,Lauraceae,Aiouea,lehmannii,especie,NA
Aiouea macedoana,Angiospermas,Lauraceae,Aiouea,macedoana,especie,NA
Aiouea piauhyensis,Angiospermas,Lauraceae,Aiouea,piauhyensis,especie,NA
Aiouea saligna,Angiospermas,Lauraceae,Aiouea,saligna,especie,NA
Aiouea trinervis,Angiospermas,Lauraceae,Aiouea,trinervis,especie,NA
Akrosida macrophylla,Angiospermas,Malvaceae,Akrosida,macrophylla,especie,NA
Albizia burkartiana,Angiospermas,Fabaceae,Albizia,burkartiana,especie,NA
Albizia carbonaria,Angiospermas,Fabaceae,Albizia,carbonaria,especie,NA
Albizia glabripetala,Angiospermas,Fabaceae,Albizia,glabripetala,especie,NA
Albizia inundata,Angiospermas,Fabaceae,Albizia,inundata,especie,NA
Albizia niopoides,Angiospermas,Fabaceae,Albizia,niopoides,especie,NA
Albizia polycephala,Angiospermas,Fabaceae,Albizia,polycephala,especie,NA
Alcantarea benzingii,Angiospermas,Bromeliaceae,Alcantarea,benzingii,especie,NA
Alcantarea duarteana,Angiospermas,Bromeliaceae,Alcantarea,duarteana,especie,NA
Alcantarea farneyi,Angiospermas,Bromeliaceae,Alcantarea,farneyi,especie,NA
Alcantarea geniculata,Angiospermas,Bromeliaceae,Alcantarea,geniculata,especie,NA
Alcantarea glaziouana,Angiospermas,Bromeliaceae,Alcantarea,glaziouana,especie,NA
Alcantarea imperialis,Angiospermas,Bromeliaceae,Alcantarea,imperialis,especie,NA
Alcantarea nahoumii,Angiospermas,Bromeliaceae,Alcantarea,nahoumii,especie,NA
Alcantarea nevaresii,Angiospermas,Bromeliaceae,Alcantarea,nevaresii,especie,NA
Alcantarea vinicolor,Angiospermas,Bromeliaceae,Alcantarea,vinicolor,especie,NA
Alchornea glandulosa,Angiospermas,Euphorbiaceae,Alchornea,glandulosa,especie,NA
Alchornea triplinervia,Angiospermas,Euphorbiaceae,Alchornea,triplinervia,especie,NA
Aldama aspilioides,Angiospermas,Asteraceae,Aldama,aspilioides,especie,NA
Aldama corumbensis,Angiospermas,Asteraceae,Aldama,corumbensis,especie,NA
Aldama filifolia,Angiospermas,Asteraceae,Aldama,filifolia,especie,NA
Aldama grandiflora,Angiospermas,Asteraceae,Aldama,grandiflora,especie,NA
Aldama linearifolia,Angiospermas,Asteraceae,Aldama,linearifolia,especie,NA
Aldama paranensis,Angiospermas,Asteraceae,Aldama,paranensis,especie,NA
Aldama santacatarinensis,Angiospermas,Asteraceae,Aldama,santacatarinensis,especie,NA
Aldama vernonioides,Angiospermas,Asteraceae,Aldama,vernonioides,especie,NA
Aldina microphylla,Angiospermas,Fabaceae,Aldina,microphylla,especie,NA
Aldina occidentalis,Angiospermas,Fabaceae,Aldina,occidentalis,especie,NA
Aldina polyphylla,Angiospermas,Fabaceae,Aldina,polyphylla,especie,NA
Algernonia brasiliensis,Angiospermas,Euphorbiaceae,Algernonia,brasiliensis,especie,NA
Algernonia dimitrii,Angiospermas,Euphorbiaceae,Algernonia,dimitrii,especie,NA
Algernonia kuhlmannii,Angiospermas,Euphorbiaceae,Algernonia,kuhlmannii,especie,NA
Algernonia leandrii,Angiospermas,Euphorbiaceae,Algernonia,leandrii,especie,NA
Algernonia riedelii,Angiospermas,Euphorbiaceae,Algernonia,riedelii,especie,NA
Allagoptera arenaria,Angiospermas,Arecaceae,Allagoptera,arenaria,especie,NA
Allagoptera brevicalyx,Angiospermas,Arecaceae,Allagoptera,brevicalyx,especie,NA
Allantoma integrifolia,Angiospermas,Lecythidaceae,Allantoma,integrifolia,especie,NA
Allantoma kuhlmannii,Angiospermas,Lecythidaceae,Allantoma,kuhlmannii,especie,NA
Allantoma pauciramosa,Angiospermas,Lecythidaceae,Allantoma,pauciramosa,especie,NA
Allantoma uaupensis,Angiospermas,Lecythidaceae,Allantoma,uaupensis,especie,NA
Allophylus edulis,Angiospermas,Sapindaceae,Allophylus,edulis,especie,NA
Allophylus melanophloeus,Angiospermas,Sapindaceae,Allophylus,melanophloeus,especie,NA
Allophylus membranifolius,Angiospermas,Sapindaceae,Allophylus,membranifolius,especie,NA
Allophylus puberulus,Angiospermas,Sapindaceae,Allophylus,puberulus,especie,NA
Allophylus racemosus,Angiospermas,Sapindaceae,Allophylus,racemosus,especie,NA
Allophylus semidentatus,Angiospermas,Sapindaceae,Allophylus,semidentatus,especie,NA
Aloysia hatschbachii,Angiospermas,Verbenaceae,Aloysia,hatschbachii,especie,NA
Aloysia polygalifolia,Angiospermas,Verbenaceae,Aloysia,polygalifolia,especie,NA
Alseis floribunda,Angiospermas,Rubiaceae,Alseis,floribunda,especie,NA
Alseis involuta,Angiospermas,Rubiaceae,Alseis,involuta,especie,NA
Alseis latifolia,Angiospermas,Rubiaceae,Alseis,latifolia,especie,NA
Alsophila capensis,Samambaias e licófitas,Cyatheaceae,Alsophila,capensis,especie,NA
Alsophila capensis subsp. polypodioides,Samambaias e licófitas,Cyatheaceae,Alsophila,capensis,subespecie,polypodioides
Alstroemeria amabilis,Angiospermas,Alstroemeriaceae,Alstroemeria,amabilis,especie,NA
Alstroemeria apertiflora,Angiospermas,Alstroemeriaceae,Alstroemeria,apertiflora,especie,NA
Alstroemeria brasiliensis,Angiospermas,Alstroemeriaceae,Alstroemeria,brasiliensis,especie,NA
Alstroemeria capixaba,Angiospermas,Alstroemeriaceae,Alstroemeria,capixaba,especie,NA
Alstroemeria caryophyllaea,Angiospermas,Alstroemeriaceae,Alstroemeria,caryophyllaea,especie,NA
Alstroemeria foliosa,Angiospermas,Alstroemeriaceae,Alstroemeria,foliosa,especie,NA
Alstroemeria inodora,Angiospermas,Alstroemeriaceae,Alstroemeria,inodora,especie,NA
Alstroemeria malmeana,Angiospermas,Alstroemeriaceae,Alstroemeria,malmeana,especie,NA
Alstroemeria orchidioides,Angiospermas,Alstroemeriaceae,Alstroemeria,orchidioides,especie,NA
Alstroemeria penduliflora,Angiospermas,Alstroemeriaceae,Alstroemeria,penduliflora,especie,NA
Alstroemeria plantaginea,Angiospermas,Alstroemeriaceae,Alstroemeria,plantaginea,especie,NA
Alstroemeria variegata,Angiospermas,Alstroemeriaceae,Alstroemeria,variegata,especie,NA
Alternanthera aquatica,Angiospermas,Amaranthaceae,Alternanthera,aquatica,especie,NA
Alternanthera bahiensis,Angiospermas,Amaranthaceae,Alternanthera,bahiensis,especie,NA
Alternanthera flavescens,Angiospermas,Amaranthaceae,Alternanthera,flavescens,especie,NA
Alternanthera hirtula,Angiospermas,Amaranthaceae,Alternanthera,hirtula,especie,NA
Alternanthera januarensis,Angiospermas,Amaranthaceae,Alternanthera,januarensis,especie,NA
Alternanthera kurtzii,Angiospermas,Amaranthaceae,Alternanthera,kurtzii,especie,NA
Alternanthera lanceolata,Angiospermas,Amaranthaceae,Alternanthera,lanceolata,especie,NA
Alternanthera micrantha,Angiospermas,Amaranthaceae,Alternanthera,micrantha,especie,NA
Alternanthera paronychioides,Angiospermas,Amaranthaceae,Alternanthera,paronychioides,especie,NA
Alternanthera praelonga,Angiospermas,Amaranthaceae,Alternanthera,praelonga,especie,NA
Alternanthera puberula,Angiospermas,Amaranthaceae,Alternanthera,puberula,especie,NA
Alternanthera sessilis,Angiospermas,Amaranthaceae,Alternanthera,sessilis,especie,NA
Alternanthera tenella,Angiospermas,Amaranthaceae,Alternanthera,tenella,especie,NA
Altoparadisium chapadense,Angiospermas,Poaceae,Altoparadisium,chapadense,especie,NA
Amaioua guianensis,Angiospermas,Rubiaceae,Amaioua,guianensis,especie,NA
Amaioua monteiroi,Angiospermas,Rubiaceae,Amaioua,monteiroi,especie,NA
Amaranthus rosengurtii,Angiospermas,Amaranthaceae,Amaranthus,rosengurtii,especie,NA
Amauropelta araucariensis,Samambaias e licófitas,Thelypteridaceae,Amauropelta,araucariensis,especie,NA
Amauropelta concinna,Samambaias e licófitas,Thelypteridaceae,Amauropelta,concinna,especie,NA
Amauropelta novaeana,Samambaias e licófitas,Thelypteridaceae,Amauropelta,novaeana,especie,NA
Ambrosia polystachya,Angiospermas,Asteraceae,Ambrosia,polystachya,especie,NA
Amburana acreana,Angiospermas,Fabaceae,Amburana,acreana,especie,NA
Amburana cearensis,Angiospermas,Fabaceae,Amburana,cearensis,especie,NA
Amburana erythrosperma,Angiospermas,Fabaceae,Amburana,erythrosperma,especie,NA
Amphilophium crucigerum,Angiospermas,Bignoniaceae,Amphilophium,crucigerum,especie,NA
Amphirrhox longifolia,Angiospermas,Violaceae,Amphirrhox,longifolia,especie,NA
Anacardium humile,Angiospermas,Anacardiaceae,Anacardium,humile,especie,NA
Ananas fritzmuelleri,Angiospermas,Bromeliaceae,Ananas,fritzmuelleri,especie,NA
Anathallis adenochila,Angiospermas,Orchidaceae,Anathallis,adenochila,especie,NA
Anathallis bleyensis,Angiospermas,Orchidaceae,Anathallis,bleyensis,especie,NA
Anathallis colnagoi,Angiospermas,Orchidaceae,Anathallis,colnagoi,especie,NA
Anathallis crebrifolia,Angiospermas,Orchidaceae,Anathallis,crebrifolia,especie,NA
Anathallis gehrtii,Angiospermas,Orchidaceae,Anathallis,gehrtii,especie,NA
Anathallis gerthatschbachii,Angiospermas,Orchidaceae,Anathallis,gerthatschbachii,especie,NA
Anathallis kautskyi,Angiospermas,Orchidaceae,Anathallis,kautskyi,especie,NA
Anathallis montipelladensis,Angiospermas,Orchidaceae,Anathallis,montipelladensis,especie,NA
Anathallis obovata,Angiospermas,Orchidaceae,Anathallis,obovata,especie,NA
Anathallis pabstii,Angiospermas,Orchidaceae,Anathallis,pabstii,especie,NA
Anathallis radialis,Angiospermas,Orchidaceae,Anathallis,radialis,especie,NA
Anathallis tigridens,Angiospermas,Orchidaceae,Anathallis,tigridens,especie,NA
Andira anthelmia,Angiospermas,Fabaceae,Andira,anthelmia,especie,NA
Andira fraxinifolia,Angiospermas,Fabaceae,Andira,fraxinifolia,especie,NA
Andira humilis,Angiospermas,Fabaceae,Andira,humilis,especie,NA
Andira ormosioides,Angiospermas,Fabaceae,Andira,ormosioides,especie,NA
Andira praecox,Angiospermas,Fabaceae,Andira,praecox,especie,NA
Andira vermifuga,Angiospermas,Fabaceae,Andira,vermifuga,especie,NA
Andreadoxa flava,Angiospermas,Rutaceae,Andreadoxa,flava,especie,NA
Andropogon carinatus,Angiospermas,Poaceae,Andropogon,carinatus,especie,NA
Andropogon glaucophyllus,Angiospermas,Poaceae,Andropogon,glaucophyllus,especie,NA
Andropogon hypogynus,Angiospermas,Poaceae,Andropogon,hypogynus,especie,NA
Anemia blechnoides,Samambaias e licófitas,Anemiaceae,Anemia,blechnoides,especie,NA
Anemia dentata,Samambaias e licófitas,Anemiaceae,Anemia,dentata,especie,NA
Anemia espiritosantensis,Samambaias e licófitas,Anemiaceae,Anemia,espiritosantensis,especie,NA
Anemia gardneri,Samambaias e licófitas,Anemiaceae,Anemia,gardneri,especie,NA
Anemia organensis,Samambaias e licófitas,Anemiaceae,Anemia,organensis,especie,NA
Anemia phyllitidis,Samambaias e licófitas,Anemiaceae,Anemia,phyllitidis,especie,NA
Anemia trichorhiza,Samambaias e licófitas,Anemiaceae,Anemia,trichorhiza,especie,NA
Anemone sellowii,Angiospermas,Ranunculaceae,Anemone,sellowii,especie,NA
Anemopaegma arvense,Angiospermas,Bignoniaceae,Anemopaegma,arvense,especie,NA
Anemopaegma mirabile,Angiospermas,Bignoniaceae,Anemopaegma,mirabile,especie,NA
Anemopaegma patelliforme,Angiospermas,Bignoniaceae,Anemopaegma,patelliforme,especie,NA
Anetanthus gracilis,Angiospermas,Gesneriaceae,Anetanthus,gracilis,especie,NA
Aneura pinguis,Briófitas,Aneuraceae,Aneura,pinguis,especie,NA
Angelonia alternifolia,Angiospermas,Plantaginaceae,Angelonia,alternifolia,especie,NA
Angelonia integerrima,Angiospermas,Plantaginaceae,Angelonia,integerrima,especie,NA
Aniba ferrea,Angiospermas,Lauraceae,Aniba,ferrea,especie,NA
Aniba firmula,Angiospermas,Lauraceae,Aniba,firmula,especie,NA
Aniba santalodora,Angiospermas,Lauraceae,Aniba,santalodora,especie,NA
Aniba viridis,Angiospermas,Lauraceae,Aniba,viridis,especie,NA
Aniseia martinicensis,Angiospermas,Convolvulaceae,Aniseia,martinicensis,especie,NA
Aniseia martinicensis var. ambigua,Angiospermas,Convolvulaceae,Aniseia,martinicensis,variedade,ambigua
Annona annonoides,Angiospermas,Annonaceae,Annona,annonoides,especie,NA
Annona burchellii,Angiospermas,Annonaceae,Annona,burchellii,especie,NA
Annona cacans,Angiospermas,Annonaceae,Annona,cacans,especie,NA
Annona calcarata,Angiospermas,Annonaceae,Annona,calcarata,especie,NA
Annona coriacea,Angiospermas,Annonaceae,Annona,coriacea,especie,NA
Annona crassiflora,Angiospermas,Annonaceae,Annona,crassiflora,especie,NA
Annona dioica,Angiospermas,Annonaceae,Annona,dioica,especie,NA
Annona ferruginea,Angiospermas,Annonaceae,Annona,ferruginea,especie,NA
Annona glabra,Angiospermas,Annonaceae,Annona,glabra,especie,NA
Annona glaucophylla,Angiospermas,Annonaceae,Annona,glaucophylla,especie,NA
Annona malmeana,Angiospermas,Annonaceae,Annona,malmeana,especie,NA
Annona montana,Angiospermas,Annonaceae,Annona,montana,especie,NA
Annona monticola,Angiospermas,Annonaceae,Annona,monticola,especie,NA
Annona nutans,Angiospermas,Annonaceae,Annona,nutans,especie,NA
Annona parviflora,Angiospermas,Annonaceae,Annona,parviflora,especie,NA
Annona pickelii,Angiospermas,Annonaceae,Annona,pickelii,especie,NA
Annona reticulata,Angiospermas,Annonaceae,Annona,reticulata,especie,NA
Annona sylvatica,Angiospermas,Annonaceae,Annona,sylvatica,especie,NA
Annona xylopiifolia,Angiospermas,Annonaceae,Annona,xylopiifolia,especie,NA
Anomochloa marantoidea,Angiospermas,Poaceae,Anomochloa,marantoidea,especie,NA
Anomospermum reticulatum subsp. nitidum,Angiospermas,Menispermaceae,Anomospermum,reticulatum,subespecie,nitidum
Anteremanthus hatschbachii,Angiospermas,Asteraceae,Anteremanthus,hatschbachii,especie,NA
Anthaenantiopsis fiebrigii,Angiospermas,Poaceae,Anthaenantiopsis,fiebrigii,especie,NA
Anthodon decussatus,Angiospermas,Celastraceae,Anthodon,decussatus,especie,NA
Anthurium ameliae,Angiospermas,Araceae,Anthurium,ameliae,especie,NA
Anthurium bocainense,Angiospermas,Araceae,Anthurium,bocainense,especie,NA
Anthurium jureianum,Angiospermas,Araceae,Anthurium,jureianum,especie,NA
Anthurium kunthii,Angiospermas,Araceae,Anthurium,kunthii,especie,NA
Anthurium langsdorffii,Angiospermas,Araceae,Anthurium,langsdorffii,especie,NA
Anthurium longifolium,Angiospermas,Araceae,Anthurium,longifolium,especie,NA
Anthurium lucidum,Angiospermas,Araceae,Anthurium,lucidum,especie,NA
Anthurium luschnathianum,Angiospermas,Araceae,Anthurium,luschnathianum,especie,NA
Anthurium organense,Angiospermas,Araceae,Anthurium,organense,especie,NA
Anthurium parasiticum,Angiospermas,Araceae,Anthurium,parasiticum,especie,NA
Anthurium parvum,Angiospermas,Araceae,Anthurium,parvum,especie,NA
Anthurium radicans,Angiospermas,Araceae,Anthurium,radicans,especie,NA
Anthurium sinuatum,Angiospermas,Araceae,Anthurium,sinuatum,especie,NA
Anthurium xanthophylloides,Angiospermas,Araceae,Anthurium,xanthophylloides,especie,NA
Aosa parviflora,Angiospermas,Loasaceae,Aosa,parviflora,especie,NA
Aosa uleana,Angiospermas,Loasaceae,Aosa,uleana,especie,NA
Aparisthmium cordatum,Angiospermas,Euphorbiaceae,Aparisthmium,cordatum,especie,NA
Apeiba tibourbou,Angiospermas,Malvaceae,Apeiba,tibourbou,especie,NA
Aphelandra espirito-santensis,Angiospermas,Acanthaceae,Aphelandra,espirito-santensis,especie,NA
Aphelandra longiflora,Angiospermas,Acanthaceae,Aphelandra,longiflora,especie,NA
Aphelandra margaritae,Angiospermas,Acanthaceae,Aphelandra,margaritae,especie,NA
Aphelandra maximiliana,Angiospermas,Acanthaceae,Aphelandra,maximiliana,especie,NA
Aphelandra prismatica,Angiospermas,Acanthaceae,Aphelandra,prismatica,especie,NA
Aphelandra schottiana,Angiospermas,Acanthaceae,Aphelandra,schottiana,especie,NA
