nome_aceito_correto,nomes_originais,elegivel_produto_1,grupo,familia,genero,epiteto_especifico,nivel_taxonomico,epiteto_infraespecifico,notas_all,fontes,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp,CR,EN,VU,DD,EX,NT,EW,LR,cat_ameaca_geral,splink_t20,gbif_t20,splink_sp,gbif_sp,sum,entra_revisado
Trichilia casaretti,Trichilia casaretti,apta,Angiospermas,Meliaceae,Trichilia,casaretti,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,LC,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Trichilia lepidota subsp. schumanniana,Trichilia lepidota subsp. schumanniana,apta,Angiospermas,Meliaceae,Trichilia,lepidota,subespecie,schumanniana,NA,UICN_API,NA,VU,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,NA,TRUE,NA,TRUE,2,SIM
Metzgeria hegewaldii,Metzgeria hegewaldii,examinar,Briófitas,Metzgeriaceae,Metzgeria,hegewaldii,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Macropeplus dentatus,Macropeplus dentatus,apta,Angiospermas,Monimiaceae,Macropeplus,dentatus,especie,NA,NA,cncflora_ckan-UICN_API,NA,NT,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mollinedia argyrogyna,Mollinedia argyrogyna,apta,Angiospermas,Monimiaceae,Mollinedia,argyrogyna,especie,NA,NA,cncflora_web-UICN_API,NA,LR/nt,NA,NA,LC,NA,0,0,0,0,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mollinedia boracensis,Mollinedia boracensis,apta,Angiospermas,Monimiaceae,Mollinedia,boracensis,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mollinedia clavigera,Mollinedia blumenaviana-Mollinedia clavigera,apta,Angiospermas,Monimiaceae,Mollinedia,clavigera,especie,NA,Nome original era sinônimo-NA,cncflora_web-UICN_API,NA-NA,LC-NA,NA-NA,NA-NA,NA-NT,NA-NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mollinedia engleriana,Mollinedia engleriana,apta,Angiospermas,Monimiaceae,Mollinedia,engleriana,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,LC,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mollinedia gilgiana,Mollinedia gilgiana,apta,Angiospermas,Monimiaceae,Mollinedia,gilgiana,especie,NA,NA,cncflora_web-UICN_API,NA,CR,NA,NA,LC,NA,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mollinedia luizae,Mollinedia luizae,apta,Angiospermas,Monimiaceae,Mollinedia,luizae,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014,NA,DD,NA,VU,DD,VU,0,0,1,1,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Mollinedia pachysandra,Mollinedia pachysandra,apta,Angiospermas,Monimiaceae,Mollinedia,pachysandra,especie,NA,NA,SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mollinedia salicifolia,Mollinedia salicifolia,examinar,Angiospermas,Monimiaceae,Mollinedia,salicifolia,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mollinedia schottiana,Mollinedia oligotricha-Mollinedia schottiana,apta,Angiospermas,Monimiaceae,Mollinedia,schottiana,especie,NA,Nome original era sinônimo-NA,SP_oficial-sima-UICN_API,NA-NA,LC-NA,NA-NA,NA-NA,NA-NA,EX-EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Mollinedia triflora,Mollinedia triflora,apta,Angiospermas,Monimiaceae,Mollinedia,triflora,especie,NA,NA,sima-UICN_API,NA,LC,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Brosimum glaziovii,Brosimum glaziovii,apta,Angiospermas,Moraceae,Brosimum,glaziovii,especie,NA,NA,sima-SP_oficial-cncflora_web-UICN_API-mpoSP,NA,EN,VU,NA,LC,VU,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ficus hirsuta,Ficus hirsuta-Ficus salzmanniana,apta,Angiospermas,Moraceae,Ficus,hirsuta,especie,NA,Nome original era sinônimo-NA,cncflora_web-UICN_API-cncflora_web-UICN_API,NA-NA,EN-LR/nt,NA-NA,NA-NA,NT-LC,NA-NA,0,1,0,0,0,1,0,1,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ficus pulchella,Ficus pulchella,apta,Angiospermas,Moraceae,Ficus,pulchella,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,LC,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Sorocea guilleminiana,Sorocea guilleminiana,apta,Angiospermas,Moraceae,Sorocea,guilleminiana,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,LC,NA,0,0,1,0,0,0,0,0,1,FALSE,TRUE,TRUE,TRUE,3,SIM
Virola bicuhyba,Virola bicuhyba,apta,Angiospermas,Myristicaceae,Virola,bicuhyba,especie,NA,NA,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014,NA,NA,EN,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Campomanesia hirsuta,Campomanesia hirsuta,examinar,Angiospermas,Myrtaceae,Campomanesia,hirsuta,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Campomanesia neriiflora,Campomanesia neriiflora,apta,Angiospermas,Myrtaceae,Campomanesia,neriiflora,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,LC,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Campomanesia phaea,Campomanesia phaea,apta,Angiospermas,Myrtaceae,Campomanesia,phaea,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,LC,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Campomanesia reitziana,Campomanesia reitziana,examinar,Angiospermas,Myrtaceae,Campomanesia,reitziana,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Eugenia bahiensis,Eugenia bahiensis,apta,Angiospermas,Myrtaceae,Eugenia,bahiensis,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Eugenia bunchosiifolia,Eugenia brunoi-Eugenia bunchosiifolia,apta,Angiospermas,Myrtaceae,Eugenia,bunchosiifolia,especie,NA,Nome original era sinônimo-NA,sima-cncflora_web-Portaria 443/2014-sima-SP_oficial-cncflora_ckan-Portaria 443/2014,NA-NA,NA-NA,NA-NA,EN-VU,EN-VU,NA-VU,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eugenia disperma,Eugenia disperma-Eugenia oblongata,apta,Angiospermas,Myrtaceae,Eugenia,disperma,especie,NA,Nome original era sinônimo-NA,sima-SP_oficial-cncflora_ckan-Portaria 443/2014-sima-UICN_API,NA-NA,LC-NA,NA-NA,NA-VU,NA-EN,NA-VU,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eugenia handroi,Eugenia handroi,apta,Angiospermas,Myrtaceae,Eugenia,handroi,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API,NA,LC,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Eugenia hermesiana,Eugenia hermesiana,apta,Angiospermas,Myrtaceae,Eugenia,hermesiana,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014,NA,CR,NA,CR,CR,CR,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eugenia lambertiana,Eugenia lambertiana,examinar,Angiospermas,Myrtaceae,Eugenia,lambertiana,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Eugenia longipetiolata,Eugenia longipetiolata,apta,Angiospermas,Myrtaceae,Eugenia,longipetiolata,especie,NA,NA,cncflora_ckan-UICN_API,NA,EN,NA,NA,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eugenia macrobracteolata,Eugenia macrobracteolata,apta,Angiospermas,Myrtaceae,Eugenia,macrobracteolata,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014,NA,EN,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eugenia malacantha,Eugenia malacantha,apta,Angiospermas,Myrtaceae,Eugenia,malacantha,especie,NA,NA,sima-SP_oficial-cncflora_ckan-Portaria 443/2014,NA,NA,NA,EN,VU,EN,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eugenia nutans,Eugenia nutans,apta,Angiospermas,Myrtaceae,Eugenia,nutans,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Eugenia peruibensis,Eugenia peruibensis,apta,Angiospermas,Myrtaceae,Eugenia,peruibensis,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014,NA,CR,NA,EN,CR,EN,1,1,0,0,0,0,0,0,1,TRUE,NA,TRUE,NA,2,SIM
Eugenia pisiformis,Eugenia microcarpa-Eugenia pisiformis,apta,Angiospermas,Myrtaceae,Eugenia,pisiformis,especie,NA,Nome original era sinônimo-NA,UICN_API-sima-SP_oficial-cncflora_web,NA-NA,VU-NA,NA-NA,NA-NA,NA-LC,NA-VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eugenia plicata,Eugenia plicata,apta,Angiospermas,Myrtaceae,Eugenia,plicata,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Eugenia prasina,Eugenia prasina,apta,Angiospermas,Myrtaceae,Eugenia,prasina,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,LC,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eugenia pruinosa,Eugenia pruinosa,apta,Angiospermas,Myrtaceae,Eugenia,pruinosa,especie,NA,NA,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014,NA,NA,EN,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eugenia pseudomalacantha,Eugenia pseudomalacantha,examinar,Angiospermas,Myrtaceae,Eugenia,pseudomalacantha,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eugenia squamiflora,Eugenia squamiflora,apta,Angiospermas,Myrtaceae,Eugenia,squamiflora,especie,NA,NA,cncflora_ckan-UICN_API,NA,DD,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eugenia subundulata,Eugenia subundulata,apta,Angiospermas,Myrtaceae,Eugenia,subundulata,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Eugenia tenuipedunculata,Eugenia imaruiensis,examinar,Angiospermas,Myrtaceae,Eugenia,tenuipedunculata,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eugenia zuccarinii,Eugenia zuccarinii,apta,Angiospermas,Myrtaceae,Eugenia,zuccarinii,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API,NA,LC,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrceugenia bracteosa,Myrceugenia bracteosa,apta,Angiospermas,Myrtaceae,Myrceugenia,bracteosa,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014,NA,VU,NA,EN,EN,EN,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrceugenia campestris,Myrceugenia campestris,apta,Angiospermas,Myrtaceae,Myrceugenia,campestris,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,LC,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrceugenia euosma,Myrceugenia euosma,apta,Angiospermas,Myrtaceae,Myrceugenia,euosma,especie,NA,NA,sima-SP_oficial-cncflora_ckan,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Myrceugenia franciscensis,Myrceugenia franciscensis,apta,Angiospermas,Myrtaceae,Myrceugenia,franciscensis,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014,NA,VU,NA,EN,VU,EN,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrceugenia hoehnei,Myrceugenia hoehnei,apta,Angiospermas,Myrtaceae,Myrceugenia,hoehnei,especie,NA,NA,sima-SP_oficial-cncflora_ckan-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrceugenia kleinii,Myrceugenia kleinii,apta,Angiospermas,Myrtaceae,Myrceugenia,kleinii,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014,NA,VU,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrceugenia miersiana,Myrceugenia miersiana,apta,Angiospermas,Myrtaceae,Myrceugenia,miersiana,especie,NA,NA,cncflora_web-UICN_API,NA,LR/nt,NA,NA,LC,NA,0,0,0,0,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrceugenia myrcioides,Myrceugenia myrcioides,apta,Angiospermas,Myrtaceae,Myrceugenia,myrcioides,especie,NA,NA,cncflora_web-UICN_API,NA,LR/nt,NA,NA,LC,NA,0,0,0,0,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrceugenia pilotantha,Myrceugenia pilotantha,apta,Angiospermas,Myrtaceae,Myrceugenia,pilotantha,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,LC,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrceugenia reitzii,Myrceugenia reitzii,apta,Angiospermas,Myrtaceae,Myrceugenia,reitzii,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Myrceugenia rufescens,Myrceugenia rufescens,apta,Angiospermas,Myrtaceae,Myrceugenia,rufescens,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,LC,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrceugenia scutellata,Myrceugenia scutellata,apta,Angiospermas,Myrtaceae,Myrceugenia,scutellata,especie,NA,NA,sima-cncflora_ckan-UICN_API,NA,VU,NA,NA,NT,NA,0,0,1,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrceugenia venosa,Myrceugenia venosa,apta,Angiospermas,Myrtaceae,Myrceugenia,venosa,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia bicolor,Myrcia bicolor,apta,Angiospermas,Myrtaceae,Myrcia,bicolor,especie,NA,NA,sima-SP_oficial-UICN_API-mpoSP,NA,VU,EN,NA,NA,EN,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia diaphana,Myrcia diaphana,apta,Angiospermas,Myrtaceae,Myrcia,diaphana,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014,NA,VU,NA,VU,NT,VU,0,0,1,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia dichrophylla,Myrcia dichrophylla,apta,Angiospermas,Myrtaceae,Myrcia,dichrophylla,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,LC,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia eriocalyx,Myrcia eriocalyx,apta,Angiospermas,Myrtaceae,Myrcia,eriocalyx,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia eriopus,Myrcia eriopus,apta,Angiospermas,Myrtaceae,Myrcia,eriopus,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia eumecephylla,Myrcia limae,examinar,Angiospermas,Myrtaceae,Myrcia,eumecephylla,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Myrcia glabra,Myrcia glabra,apta,Angiospermas,Myrtaceae,Myrcia,glabra,especie,NA,NA,UICN_API,NA,NT,NA,NA,NA,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia guianensis,Myrcia guianensis-Myrciaria silveirana,apta,Angiospermas,Myrtaceae,Myrcia,guianensis,especie,NA,Nome original era sinônimo-NA,sima-cncflora_web-UICN_API-UICN_API,NA-NA,LC-VU,NA-NA,NA-NA,LC-NA,NA-NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia hexasticha,Myrcia hexasticha,apta,Angiospermas,Myrtaceae,Myrcia,hexasticha,especie,NA,NA,sima-SP_oficial-cncflora_web-UICN_API-Portaria 443/2014,NA,VU,NA,EN,EN,EN,0,1,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Myrcia isaiana,Myrcia isaiana,apta,Angiospermas,Myrtaceae,Myrcia,isaiana,especie,NA,NA,sima-SP_oficial-cncflora_ckan-Portaria 443/2014,NA,NA,NA,EN,NT,EN,0,1,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia laxiflora,Myrcia laxiflora,apta,Angiospermas,Myrtaceae,Myrcia,laxiflora,especie,NA,NA,UICN_API,NA,EN,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia macrocarpa,Myrcia macrocarpa,apta,Angiospermas,Myrtaceae,Myrcia,macrocarpa,especie,NA,NA,UICN_API,NA,DD,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia plusiantha,Myrcia follii-Myrcia plusiantha,apta,Angiospermas,Myrtaceae,Myrcia,plusiantha,especie,NA,Nome original era sinônimo-NA,cncflora_web-Portaria 443/2014-sima-cncflora_web-UICN_API,NA-NA,LC-NA,NA-NA,NA-CR,NT-CR,NA-NA,1,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Myrcia pubipetala,Myrcia grandiflora-Myrcia pubipetala,apta,Angiospermas,Myrtaceae,Myrcia,pubipetala,especie,NA,Nome original era sinônimo-NA,UICN_API-cncflora_web,NA-NA,VU-NA,NA-NA,NA-NA,NA-LC,NA-NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia rupicola,Myrcia rupicola,apta,Angiospermas,Myrtaceae,Myrcia,rupicola,especie,NA,NA,sima-SP_oficial-cncflora_ckan-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia tenuivenosa,Marlierea acuminatissima-Myrcia tenuivenosa,examinar,Angiospermas,Myrtaceae,Myrcia,tenuivenosa,especie,NA,Não foi avaliada-Nome original era sinônimo,cncflora_ckan-sima,NA-NA,NA-NA,NA-NA,NA-NA,DD-NE,NA-NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcianthes pungens,Myrcianthes pungens,apta,Angiospermas,Myrtaceae,Myrcianthes,pungens,especie,NA,NA,cncflora_web-UICN_API,NA,EN,NA,NA,LC,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrciaria cuspidata,Myrciaria cuspidata,apta,Angiospermas,Myrtaceae,Myrciaria,cuspidata,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,LC,NA,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Myrciaria tenella,Myrciaria tenella,apta,Angiospermas,Myrtaceae,Myrciaria,tenella,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Neomitranthes amblymitra,Neomitranthes amblymitra,apta,Angiospermas,Myrtaceae,Neomitranthes,amblymitra,especie,NA,NA,sima-SP_oficial-cncflora_ckan-Portaria 443/2014,NA,NA,NA,VU,EN,EX,0,1,1,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Neomitranthes capivariensis,Neomitranthes capivariensis,apta,Angiospermas,Myrtaceae,Neomitranthes,capivariensis,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EN,NA,DD,EN,0,1,0,1,0,0,0,0,1,NA,TRUE,NA,TRUE,2,NA
Neomitranthes gracilis,Neomitranthes gracilis,apta,Angiospermas,Myrtaceae,Neomitranthes,gracilis,especie,NA,NA,sima-SP_oficial-cncflora_ckan-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Neomitranthes pedicellata,Neomitranthes pedicellata,apta,Angiospermas,Myrtaceae,Neomitranthes,pedicellata,especie,NA,NA,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014,NA,NA,EN,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Plinia edulis,Plinia edulis,apta,Angiospermas,Myrtaceae,Plinia,edulis,especie,NA,NA,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014,NA,NA,VU,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Plinia hatschbachii,Plinia hatschbachii,examinar,Angiospermas,Myrtaceae,Plinia,hatschbachii,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial-Portaria 443/2014,NA,NA,NA,EN,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Plinia phitrantha,Plinia phitrantha,apta,Angiospermas,Myrtaceae,Plinia,phitrantha,especie,NA,NA,cncflora_ckan-UICN_API,NA,NT,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Psidium grandifolium,Psidium cinereum-Psidium grandifolium,apta,Angiospermas,Myrtaceae,Psidium,grandifolium,especie,NA,Nome original era sinônimo-NA,UICN_API-cncflora_web,NA-NA,LR/nt-NA,NA-NA,NA-NA,NA-LC,NA-NA,0,0,0,0,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Psidium myrtoides,Psidium giganteum-Psidium myrtoides,apta,Angiospermas,Myrtaceae,Psidium,myrtoides,especie,NA,Nome original era sinônimo-NA,sima-SP_oficial-cncflora_web-Portaria 443/2014-cncflora_ckan,NA-NA,NA-NA,NA-NA,EN-NA,EN-LC,EN-NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Psidium salutare,Psidium salutare,apta,Angiospermas,Myrtaceae,Psidium,salutare,especie,NA,NA,sima-SP_oficial-cncflora_web-UICN_API,NA,LC,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Psidium sartorianum,Psidium sartorianum,apta,Angiospermas,Myrtaceae,Psidium,sartorianum,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Siphoneugena densiflora,Siphoneugena densiflora-Siphoneugenia densiflora,apta,Angiospermas,Myrtaceae,Siphoneugena,densiflora,especie,NA,Nome original mal escrito-NA,cncflora_web-UICN_API,NA-NA,VU-NA,NA-NA,NA-NA,NA-LC,NA-NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Siphoneugena kiaerskoviana,Siphoneugena kiaerskoviana,apta,Angiospermas,Myrtaceae,Siphoneugena,kiaerskoviana,especie,NA,NA,cncflora_ckan-UICN_API,NA,NT,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Siphoneugena reitzii,Siphoneugena reitzii,apta,Angiospermas,Myrtaceae,Siphoneugena,reitzii,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrcia vestita,Myrcia vestita,apta,Angiospermas,Myrtaceae,Myrcia,vestita,especie,NA,NA,sima-SP_oficial-UICN_API,NA,LC,NA,NA,NA,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
