nome_aceito_correto,nomes_originais,elegivel_produto_1,splink_t20,gbif_t20,splink_rbcv,gbif_rbcv,sum,entra,notas_all,especialista
Duguetia scottmorii,Duguetia scottmorii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Duguetia sooretamae,Duguetia sooretamae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Guatteria australis,Guatteria australis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Guatteria emarginata,Guatteria emarginata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Guatteria sellowiana,Guatteria sellowiana,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Hornschuchia alba,Hornschuchia alba,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hornschuchia cauliflora,Hornschuchia cauliflora,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hornschuchia obliqua,Hornschuchia obliqua,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Malmea obovata,Malmea obovata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Porcelia macrocarpa,Porcelia macrocarpa,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Pseudoxandra duckei,Pseudoxandra duckei,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Pseudoxandra rionegrensis,Pseudoxandra rionegrensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Trigynaea axilliflora,Trigynaea axilliflora,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Trigynaea oblongifolia,Trigynaea oblongifolia,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Unonopsis guatterioides,Unonopsis guatterioides,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Unonopsis riedeliana,Unonopsis riedeliana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Xylopia aromatica,Xylopia aromatica,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Xylopia brasiliensis,Xylopia brasiliensis,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Xylopia emarginata,Xylopia emarginata,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Annona reticulata,Annona reticulata,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Annona coriacea,Annona coriacea,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Annona burchellii,Annona burchellii,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Annona cacans,Annona cacans,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Annona crassiflora,Annona crassiflora,apta,TRUE,NA,FALSE,NA,1,nao entra,"NA",
Annona dioica,Annona dioica,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Annona glabra,Annona glabra,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Annona glaucophylla,Annona glaucophylla,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Annona malmeana,Annona malmeana,apta,FALSE,NA,FALSE,NA,0,entra,"NA",
Annona montana,Annona montana,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Annona monticola,Annona monticola,apta,FALSE,NA,FALSE,NA,0,nao entra,"NA",
Annona nutans,Annona nutans,apta,FALSE,NA,FALSE,NA,0,nao entra,"NA",
Trigynaea flagelliflora,Trigynaea flagelliflora,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Xylopia langsdorffiana,Xylopia langsdorfiana,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original mal escrito,
Eryngium eurycephalum,Eryngium eurycephalum,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Spananthe paniculata,Spananthe paniculata,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Eryngium eriophorum,Eryngium eriophorum,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Eryngium sanguisorba,Eryngium sanguisorba,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Eryngium scirpinum,Eryngium scirpinum,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Klotzschia rhizophylla,Klotzschia rhizophylla,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Eryngium corallinum,Eryngium corallinum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Eryngium divaricatum,Eryngium divaricatum,examinar,NA,NA,NA,NA,NA,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA
Eryngium dorae,Eryngium dorae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Eryngium ekmanii,Eryngium ekmanii,examinar,FALSE,FALSE,FALSE,FALSE,0,nao entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Eryngium falcifolium,Eryngium falcifolium,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Eryngium glaziovianum,Eryngium glaziovianum,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Eryngium koehneanum,Eryngium koehneanum,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Eryngium ramboanum,Eryngium ramboanum,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Eryngium stenophyllum,Eryngium stenophyllum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Eryngium ombrophilum,Eryngium ombrophilum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Eryngium dusenii,Eryngium dusenii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Eryngium smithii,Eryngium smithii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Apium prostratum,Apium prostratum,apta,TRUE,FALSE,FALSE,FALSE,1,entra,"NA",
Eryngium urbanianum,Eryngium urbanianum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Eryngium zosterifolium,Eryngium zosterifolium,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Lilaeopsis brasiliensis,Lilaeopsis brasiliensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Asclepias aequicornu,Asclepias aequicornu,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Asclepias langsdorffii,Asclepias langsdorffii-Asclepias langsdorfii,apta,TRUE,FALSE,TRUE,FALSE,2,entra,Nome original mal escrito-NA,
Asclepias mellodora,Asclepias mellodora,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Aspidosperma australe,Aspidosperma australe,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Aspidosperma camporum,Aspidosperma camporum,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Aspidosperma compactinervium,Aspidosperma compactinervium,apta,FALSE,TRUE,FALSE,FALSE,1,entra,"NA",
Aspidosperma cuspa,Aspidosperma cuspa,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Aspidosperma cylindrocarpon,Aspidosperma cylindrocarpon,apta,TRUE,TRUE,TRUE,FALSE,3,nao entra,"NA",
Aspidosperma parvifolium,Aspidosperma ingratum,apta,TRUE,TRUE,TRUE,TRUE,4,entra,Nome original era sinônimo,
Aspidosperma polyneuron,Aspidosperma polyneuron,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Aspidosperma quirandy,Aspidosperma quirandy,examinar,FALSE,TRUE,FALSE,TRUE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Aspidosperma ramiflorum,Aspidosperma ramiflorum,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Aspidosperma riedelii,Aspidosperma riedelii,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Aspidosperma spruceanum,Aspidosperma spruceanum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Aspidosperma subincanum,Aspidosperma subincanum,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Barjonia erecta,Barjonia erecta,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Blepharodon bicuspidatum,Blepharodon bicuspidatum,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Ditassa arianeae,Ditassa arianeae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,"Taxonomia incerta/Nome ainda é sinônimo, checar",
Ditassa bicolor,Ditassa fontellae,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original era sinônimo,
Ditassa laevis,Ditassa laevis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ditassa leonii,Ditassa leonii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ditassa longisepala,Ditassa longisepala,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ditassa maricaensis,Ditassa maricaensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ditassa oberdanii,Ditassa oberdanii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gonolobus dorothyanus,Gonolobus dorothyanus,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gonolobus parviflorus,Gonolobus parviflorus,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Gyrostelma bornmuelleri,Gyrostelma bornmuelleri,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gyrostelma oxypetaloides,Gyrostelma oxypetaloides,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Jobinia hatschbachii,Jobinia hatschbachii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Macroditassa marianae,Macroditassa marianae,apta,TRUE,TRUE,FALSE,FALSE,2,entra,"NA",
Macroscepis aurea,Macroscepis aurea,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Malouetia cestroides,Malouetia cestroides,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Mandevilla coccinea,Mandevilla coccinea,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Mandevilla fragrans,Mandevilla fragrans,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Mandevilla hirsuta,Mandevilla hirsuta,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Mandevilla sellowii,Mandevilla sellowii,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Mandevilla venulosa,Mandevilla venulosa,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Marsdenia altissima,Marsdenia altissima,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Marsdenia otoniensis,Marsdenia otoniensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Matelea bahiensis,Matelea bahiensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Matelea glaziovii,Matelea glaziovii,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Matelea hatschbachii,Matelea hatschbachii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Matelea marcoassisii,Matelea marcoassisii,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Matelea santosii,Matelea santosii,examinar,FALSE,NA,FALSE,NA,0,entra,"Taxonomia incerta/Nome ainda é sinônimo, checar",
Minaria acerosa,Minaria acerosa,apta,TRUE,TRUE,FALSE,FALSE,2,nao entra,"NA",
Minaria cordata,Minaria abortiva,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Minaria monocoronata,Minaria monocoronata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Orthosia itatiaiensis,Orthosia itatiaiensis,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Oxypetalum arnottianum,Oxypetalum arnnotianum,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original mal escrito,
Oxypetalum capitatum,Oxypetalum capitatum,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Oxypetalum confusum,Oxypetalum confusum,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Oxypetalum dusenii,Oxypetalum dusenii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Oxypetalum glaziovii,Oxypetalum glaziovii,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Oxypetalum leonii,Oxypetalum leonii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Oxypetalum lineare,Oxypetalum lineare,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Oxypetalum regnellii,Oxypetalum regnellii,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Oxypetalum strictum,Oxypetalum strictum,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Oxypetalum warmingii,Oxypetalum warmingii,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Petalostelma calcaratum,Petalostelma calcaratum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Prestonia bahiensis,Prestonia bahiensis,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Prestonia solanifolia,Prestonia solanifolia,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Prestonia tomentosa,Prestonia tomentosa,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Tabernaemontana catharinensis,Tabernaemontana catharinensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Tabernaemontana hystrix,Tabernaemontana hystrix,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Tabernaemontana laeta,Tabernaemontana laeta,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Tassadia obovata,Tassadia obovata,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Temnadenia violacea,Temnadenia violacea,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Widgrenia corymbosa,Widgrenia corymbosa,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Aspidosperma multiflorum,Aspidosperma multiflorum,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Aspidosperma pyricollum,Aspidosperma pyricollum,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Aspidosperma tomentosum,Aspidosperma tomentosum,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Himatanthus obovatus,Himatanthus obovatus,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Aspidosperma macrocarpon,Aspidosperma macrocarpon,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Prestonia quinquangularis,Prestonia quinquangularis,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Ditassa cordeiroana,Ditassa cordeiroana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Marsdenia queirozii,Marsdenia queirozii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Metastelma giuliettianum,Metastelma giuliettianum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Metastelma harleyi,Metastelma harleyi,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Aspidosperma nobile,Aspidosperma nobile,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ditassa cipoensis,Ditassa cipoensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ditassa itambensis,Ditassa itambensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hemipogon abietoides,Hemipogon abietoides,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hemipogon hatschbachii,Hemipogon hatschbachii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Oxypetalum ekblomii,Oxypetalum ekblomii,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Aspidosperma album,Aspidosperma album,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Aspidosperma inundatum,Aspidosperma inundatum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Aspidosperma quebracho-blanco,Aspidosperma quebracho-blanco,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Malouetia amplexicaulis,Malouetia amplexicaulis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Nerium oleander,Nerium oleander,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Parahancornia amara,Parahancornia amara,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Tabernaemontana cumata,Tabernaemontana cumata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ditassa auriflora,Ditassa auriflora,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Marsdenia fontellana,Marsdenia fontellana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Aspidosperma sandwithianum,Aspidosperma sandwithianum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Oxypetalum pardense,Oxypetalum pardense,apta,NA,NA,NA,NA,NA,entra,"NA",
Minaria bifurcata,Minaria bifurcata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Minaria diamantinensis,Minaria diamantinensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Minaria lourteigiae,Minaria lourteigiae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Minaria grazielae,Minaria grazielae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Minaria hemipogonoides,Minaria hemipogonoides,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Minaria magisteriana,Minaria magisteriana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Minaria polygaloides,Minaria inconspicua-Minaria polygaloides,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil-A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Minaria refractifolia,Minaria refractifolia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Minaria semirii,Minaria semirii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Macroscepis magnifica,Macroscepis magnifica,apta,FALSE,NA,FALSE,NA,0,entra,"NA",
Minaria harleyi,Minaria harleyi,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Minaria volubilis,Minaria volubilis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Peplonia adnata,Macroditassa adnata-Peplonia adnata,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo-NA,
Ditassa lagoensis,Ditassa lagoensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,"Taxonomia incerta/Nome ainda é sinônimo, checar",
Monsanima morrenioides,Monsanima morrenioides,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Oxypetalum cordifolium subsp. mexiae,Oxypetalum mexiae,apta,NA,NA,NA,NA,NA,entra,Nome original era sinônimo,
Morilloa furlanii,Morilloa furlanii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Morilloa piranii,Hemipogon piranii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Rhodocalyx riedelii,Prestonia riedelii,apta,TRUE,TRUE,TRUE,FALSE,3,nao entra,Nome original era sinônimo,
