"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"156","2020-09-02 16:39:17-03","Cenargen","CEN","31877","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","J. R. Pirani","Bruno Machado Teles Walter","3736","1997","02","28",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira (EMBRAPA/CENARGEN). Região entre o Recanto das Emas e o Riacho Fundo.","-47.9296989440918","-15.7797002792358","1070","1070","Exsicatas",NA,"CEN00031877","CEN00031877","70570","auto","-4801667.0","-1591667.0",NA,NA,"1999",NA,NA,NA,"5",NA
"157","2020-09-02 16:39:17-03","Cenargen","CEN","33308","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","M. Groppo Júnior","Alexandre Bonesso Sampaio","31","1996","06","20",NA,"Brasil","DF","BRASILIA","Mata do Açudinho, porção central, Fazenda Sucupira (CENARGEN/EMBRAPA).","-47.9296989440918","-15.7797002792358","1080","1080","Exsicatas","Local da coleta próximo a barragem da captação de água para o pivô central da fazanda da Sementes Básicas-EMBRAPA, borda da Mata.","CEN00033308","CEN00033308","70570","auto","-4803333.0","-1592417.0",NA,NA,"2002","05",NA,NA,"3",NA
"158","2020-09-02 16:39:17-03","Cenargen","CEN","41142","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","B. M. T. Walter","Abimael Gripp","116","1985","04","17",NA,"Brasil","DF","BRASILIA","Reserva localizada ao lado do CNPH.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Coleta projeto no CNPH. Folhas terminando num mesmo ponto. Fruto pequeno semelhante a uma Annona pequena de 2 cm de diâmetro.&nf;Árvore 50 parcela 8.","CEN00041142","CEN00041142","70570","auto",NA,NA,NA,NA,"2009","03",NA,NA,"1",NA
"159","2020-09-02 16:39:17-03","Cenargen","CEN","20908","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","J. R. Pirani","Hamilton Garboggini Pinho dos Santos","119","1993","06","25",NA,"Brasil","GO","CORUMBAIBA","Margem esquerda do rio Corumbá, próximo ao eixo da barragem.","-48.5614013671875","-18.1424999237061",NA,NA,"Exsicatas",NA,"CEN00020908","CEN00020908","40186","auto",NA,NA,NA,NA,"2017","02",NA,NA,"3",NA
"160","2020-09-02 16:39:17-03","Cenargen","CEN","26893","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","J. R. Pirani","Taciana Barbosa Cavalcanti","2049","1996","09","20",NA,"Brasil","GO","IPAMERI","Bacia de inundação do AHE Corumbá I.","-48.1596984863281","-17.7219009399414",NA,NA,"Exsicatas","Coleta na copa das árvores semi-inundadas.","CEN00026893","CEN00026893","102542","auto",NA,NA,NA,NA,"2017","02",NA,NA,"2",NA
"161","2020-09-02 16:39:17-03","Cenargen","CEN","23589","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","B. M. T. Walter","Marta Camargo de Assis","105","1994","12","18",NA,"Brasil","GO","IPAMERI","Fazenda Fundão (Córrego Samambaia). A beira de córrego.","-48.1596984863281","-17.7219009399414","760","760","Exsicatas",NA,"CEN00023589","CEN00023589","102542","auto","-4815000.0","-1771667.0",NA,NA,"2009","02",NA,NA,"2",NA
"162","2020-09-02 16:39:17-03","Cenargen","CEN","30251","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","B. M. T. Walter","Glocimar Pereira-Silva","3573","1996","03","21",NA,"Brasil","GO","IPAMERI","Fazenda Fundão; córrego Santo Antônio; confluência com rio Corumbá.","-48.1596984863281","-17.7219009399414","570","570","Exsicatas",NA,"CEN00030251","CEN00030251","102542","auto","-4850000.0","-1786667.0",NA,NA,"2010","01",NA,NA,"5",NA
"163","2020-09-02 16:39:17-03","Cenargen","CEN","48517","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Glocimar Pereira-Silva","7036","2002","11","10",NA,"Brasil","GO","LUZIANIA","Mata do acampamento.","-47.9502983093262","-16.2525005340576",NA,NA,"Exsicatas","Botões florais verdes.","CEN00048517","CEN00048517","83221","auto",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"164","2020-09-02 16:39:17-03","Cenargen","CEN","48512","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.",NA,"Glocimar Pereira-Silva","7027","2002","11","10",NA,"Brasil","GO","LUZIANIA","Margem esquerda do rio Alagado, cerca de 3,5 km do acesso da Fazenda Alagado II. AII.","-47.9502983093262","-16.2525005340576","845","845","Exsicatas","Botões florais verdes.","CEN00048512","CEN00048512","83221","auto","-4817000.0","-1622583.0",NA,NA,NA,NA,NA,NA,"4",NA
"165","2019-12-09 17:30:53-03","UFPR","EFC","6810","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Hatschbach, G.","Koehler, A.","78","1996","07","02",NA,"Brasil","Minas Gerais","Cássia",NA,"-46.9219017028809","-20.5830993652344",NA,NA,NA,"Árvore pouco frequente no interior de floresta alterada por corte seletivo","EFC006810",NA,"24778","auto",NA,NA,NA,NA,"1996","10","15",NA,NA,NA
"166","2019-11-13 11:30:57-03","USP","SPF","206569","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Sobral, M","13712","2010","12","20",NA,"Brasil","Minas Gerais","Lagoa Dourada",NA,"-45.070833","-20.948889",NA,NA,NA,NA,"SPF00206569",NA,NA,NA,"-45.070833","-20.948889",NA,NA,"2014",NA,NA,NA,NA,NA
"167","2019-11-13 11:30:57-03","USP","SPF","111586","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Dias, TAB","476","1993","03","22",NA,"Brasil","Goiás","Caldas Novas",NA,"-48.55","-17.833333",NA,NA,NA,NA,"SPF00111586",NA,NA,NA,"-48.55","-17.833333",NA,NA,"1996","05",NA,NA,NA,NA
"168","2019-11-13 11:30:57-03","USP","SPF","130325","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Brina, AE","s.n.","1997",NA,NA,NA,"Brasil","Minas Gerais",NA,"Margem do Rio Grande.",NA,NA,NA,NA,NA,NA,"SPF00130325",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA
"169","2019-11-13 11:30:57-03","USP","SPF","134866","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Walter, BMT","3736","1997","02","28",NA,"Brasil","Distrito Federal","Brasília",NA,"-48.016667","-15.916667","1070","1070",NA,NA,"SPF00134866",NA,NA,NA,"-48.016667","-15.916667",NA,NA,"1999",NA,NA,NA,NA,NA
"170","2019-11-13 11:30:57-03","USP","SPF","144614","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Sampaio, AB","31","1996","06","20",NA,"Brasil","Distrito Federal","Brasília","Mata do Açudinho.","-48.033333","-15.924167","1080","1080",NA,NA,"SPF00144614",NA,NA,NA,"-48.033333","-15.924167",NA,NA,"2001",NA,NA,NA,NA,NA
"171","2019-11-13 11:30:57-03","USP","SPF","147154","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Krieger, L","s.n.","1950","01","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00147154",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA
"172","2019-11-13 11:30:57-03","USP","SPF","158294","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Krieger, L","s.n.","1950","01","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00158294",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA
"173","2021-03-15 18:29:49-03","USP","SPF","167764","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Anônimo","Pereira-Silva, G","7027","2002","11","10",NA,"Brasil","Goiás","Luziânia","Margem esquerda do Rio Alagado, ca. 3.5 km do acesso da Fazenda Alagado II. AII. Mata de galeria. Solo areno-argiloso.","-48.17","-16.225833","845","845",NA,"Árvore com 8 m de alt. Botões florais verdes.","SPF00167764",NA,NA,NA,"-48.17","-16.225833",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:30:57-03","USP","SPF","224494","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Anônimo","Pscheidt, AC","137","2012","05","25",NA,"Brasil","São Paulo","Monte Alegre do Sul","Morro da Antena.","-46.672506","-22.705281","961","961",NA,NA,"SPF00224494",NA,NA,NA,"-46.672506","-22.705281",NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-14 14:50:58-03","USP","SPF","225943","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Sobral, M","15256","2012","12","11",NA,"Brasil","Minas Gerais","Tiradentes",NA,"-44.176389","-21.107222",NA,NA,NA,NA,"SPF00225943",NA,NA,NA,"-44.176389","-21.107222",NA,NA,"2013","10",NA,NA,NA,NA
"176","2019-11-13 11:30:57-03","USP","SPF","225977","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Anônimo","Pscheidt, AC","137","2012","05","25",NA,"Brasil","São Paulo","Monte Alegre do Sul","Morro da Antena.","-46.672506","-22.705281","961","961",NA,NA,"SPF00225977",NA,NA,NA,"-46.672506","-22.705281",NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-13 11:30:57-03","USP","SPF","61645","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Pirani, JR","CFCR11228","1987","07","24",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.65","-20.516667","1100","1100",NA,NA,"SPF00061645",NA,NA,NA,"-43.65","-20.516667",NA,NA,"1987","07",NA,NA,NA,NA
"178","2019-11-13 11:30:57-03","USP","SPF","79865","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Groppo, M","Pereira, BAS","2372","1992","12","22",NA,"Brasil","Distrito Federal",NA,"Área de Proteção Ambiental de Cafuringa",NA,NA,NA,NA,NA,NA,"SPF00079865",NA,NA,NA,NA,NA,NA,NA,"2002","05",NA,NA,NA,NA
"179","2019-11-13 11:30:57-03","USP","SPF","124901","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Anônimo","Assis, MC","266","1995","09","20",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"SPF00124901",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-15 18:29:49-03","USP","SPF","83146","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Anônimo","Assis, MC","64","1994","10","10",NA,"Brasil","Distrito Federal","Brasília","Fazenda Experimental do CENARGEN - Churrasqueira. Mata de galeria perturbada.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore com ca. de 5 m. Fruto castanho.","SPF00083146",NA,"70570","auto",NA,NA,NA,NA,"1994","10","10",NA,NA,NA
"181","2019-11-13 11:30:57-03","USP","SPF","134873","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Santos, HGP","119","1993","06","25",NA,"Brasil","Goiás","Corumbaíba","Rio Corumbá.","-48.5614013671875","-18.1424999237061",NA,NA,NA,NA,"SPF00134873",NA,"40186","auto",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA
"182","2021-03-15 18:29:49-03","USP","SPF","167765","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Anônimo","Pereira-Silva, G","7036","2002","11","10",NA,"Brasil","Goiás","Luziânia","Mata do acampamento.","-47.9502983093262","-16.2525005340576",NA,NA,NA,"Árvore com 9 m de alt. Botões florais verdes.","SPF00167765",NA,"83221","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-13 11:30:57-03","USP","SPF","161308","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Assis, LCS","Assis, LCS","854","2003","06","21",NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"SPF00161308",NA,"7934","auto",NA,NA,NA,NA,"2003","09",NA,NA,NA,NA
"184","2019-11-13 11:30:57-03","USP","SPF","100092","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Lombardi, JA","762","1995","05","11",NA,"Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"SPF00100092",NA,"17082","auto",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA
"185","2019-11-13 11:30:57-03","USP","SPF","101778","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Tameirão Neto, E","711","1991","12","14",NA,"Brasil","Minas Gerais","Bom Sucesso",NA,"-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"SPF00101778",NA,"22016","auto",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA
"186","2019-11-13 11:30:57-03","USP","SPF","152771","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Salino, A","5080","2000","01","14",NA,"Brasil","Minas Gerais","Igarapé",NA,"-44.301700592041","-20.0702991485596",NA,NA,NA,NA,"SPF00152771",NA,"8870","auto",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA
"187","2019-11-13 11:30:57-03","USP","SPF","70476","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Taylor, NP","1480","1991","01","28",NA,"Brasil","Minas Gerais","Monte Azul",NA,"-42.874698638916","-15.1549997329712","800","800",NA,NA,"SPF00070476",NA,"41110","auto",NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA
"188","2019-11-13 11:30:57-03","USP","SPF","84578","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Flor, RV","s.n.","1988","10","01",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408","1050","1050",NA,NA,"SPF00084578",NA,"13809","auto",NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA
"189","2019-11-13 11:30:57-03","USP","SPF","225979","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Kirizawa, M","Kirizawa, M","3643","2008","12","18",NA,"Brasil","Minas Gerais","São Thomé das Letras","Margem da rodovia São Thomé - Três Corações.","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"SPF00225979",NA,"16076","auto",NA,NA,NA,NA,"2008","12","20",NA,NA,NA
"190","2019-11-13 11:30:57-03","USP","SPF","114644","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Kinoshita-Gouveia, LS","9575","1995","11","14",NA,"Brasil","São Paulo","Itatiba",NA,"-46.8300018310547","-23",NA,NA,NA,NA,"SPF00114644",NA,"17442","auto",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA
"191","2019-11-13 11:30:57-03","USP","SPF","112895","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Bernacci, LC","374","1994","06","15",NA,"Brasil","São Paulo","Monte Alegre do Sul","Estação Experimental do IAC","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"SPF00112895",NA,"11114","auto",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA
"192","2019-11-13 11:30:57-03","USP","SPF","124079","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Pirani, JR","3847","1997","09","15",NA,"Brasil","São Paulo","São Paulo","Parque Trianon","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00124079",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-02 09:07:44-03","UNITINS","HUTO","3272","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Kallunki, J.","Pereira, B.A.S.","2372","1992","12","22",NA,"Brasil","Distrito Federal","Brasília","APA Cafunringa. Fazenda Dois Irmãos. Próximo aos fundos da sede da Fazenda. Margens ao corrego Dois Irmãos","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore 10 m de altura e 50 cm DAP. Flores brancas, perfumadas","HUTO003272",NA,"70570","auto",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA
"194","2018-05-14 16:39:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis",NA,"RRC ID Flag","Helmreichen","64",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"64",NA,NA
"195","2018-05-14 17:36:18-03","F","FMNH-SEEDPLANTS","V0178778F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis",NA,"RRC ID Flag","J. Fontella Pereira",NA,NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,"V0178778F","V0178778F_01 V0178778F_02",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"SP 64191",NA,NA
"196","2018-05-14 16:31:55-03","F","FMNH-SEEDPLANTS","V0178779F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis",NA,"RRC ID Flag","Mello Barreto","6104",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"V0178779F","V0178779F_01 V0178779F_02",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"6104",NA,NA
"197","2015-03-07 09:07:34-03","F","FMNH-SEEDPLANTS","V0178780F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178780F","V0178780F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"198","2018-11-07 12:46:25-02","F","FMNH-SEEDPLANTS","V0178781F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis",NA,NA,"H. S. Irwin et al.","15603","1966","5","4","South America","Brazil","Distrito Federal",NA,"Corrego Landim, ca. 20 km NE of Brasilia",NA,NA,"900",NA,NA,NA,"V0178781F","V0178781F_01 V0178781F_02",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"199","2019-04-13 11:45:31-03","F","FMNH-SEEDPLANTS","V0389606F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis",NA,"RRC ID Flag","F. C. Hoehne","29729","1932","6","9","South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,"V0389606F","V0389606F_01 V0389606F_02",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"29729",NA,NA
"200","2019-01-25 15:37:01-02","IAC","IAC","18421","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","R.B. Torres","J.A. Cunha","s/nº","1957","05","14",NA,"Brasil","São Paulo","Monte Alegre do Sul",NA,"-46.6808","-22.6819",NA,NA,NA,NA,NA,NA,NA,NA,"-46.6808","-22.6819",NA,NA,"1999","01","07",NA,NA,NA
"201","2019-01-25 15:37:01-02","IAC","IAC","19044","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","M. Kuhlmann","H.M. Souza","s/nº","1965","03","15",NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056",NA,NA,"1965","03","15",NA,NA,NA
"202","2019-01-25 15:37:01-02","IAC","IAC","19528","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","H.F. Leitão Filho","H.F. Leitão Filho","161","1967","10","09",NA,"Brasil","São Paulo","Campinas","Aeroporto Internacional de Viracopos","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056",NA,NA,"1967","10","18",NA,NA,NA
"203","2020-01-27 18:26:09-03","IAC","IAC","28993","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","L.C. Bernacci","L.C. Bernacci et al.","374","1994","06","15",NA,"Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área nativa","-46.668492","-22.694886",NA,NA,NA,NA,NA,NA,NA,NA,"-46.668492","-22.694886",NA,NA,"2019","06","26",NA,NA,NA
"204","2019-06-28 16:53:13-03","IAC","IAC","29258","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","S.L. Jung-Mendaçolli et al.","S.L. Jung-Mendaçolli et al.","604","1994","08","16",NA,"Brasil","São Paulo","Valinhos","Área de Reforma Agrária","-46.9958","-22.9706",NA,NA,NA,NA,NA,NA,NA,NA,"-46.9958","-22.9706",NA,NA,"1994","08","16",NA,NA,NA
"205","2019-01-25 15:37:01-02","IAC","IAC","44005","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","L.C. Bernacci et al.","L.C. Bernacci; I. Cordeiro & M.B.R. Caruzo","3706","2004","04","01",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, mata","-47.06861","-22.86361",NA,NA,NA,NA,NA,NA,NA,NA,"-47.06861","-22.86361",NA,NA,"2004","04","01",NA,NA,NA
"206","2020-01-27 18:26:09-03","IAC","IAC","46132","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","R.B. Torres et al.","R.B. Torres; A.S. Espeleta; A.C. Lorandi; A. Simão & E.L. João","1579","2005","08","24",NA,"Brasil","São Paulo","Campinas","Fragmento Condomínio Estância Paraíso II","-47.041551","-22.797497",NA,NA,NA,NA,NA,NA,NA,NA,"-47.041551","-22.797497",NA,NA,"2005","08","24",NA,NA,NA
"207","2020-01-27 18:26:09-03","IAC","IAC","46507","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","84","2004","12","18",NA,"Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017",NA,NA,NA,"ind. 336 fitossoc.",NA,NA,NA,NA,"-47.042331","-22.801017",NA,NA,"2004","12","18",NA,NA,NA
"208","2020-01-27 18:26:09-03","IAC","IAC","46508","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","85","2005","02","18",NA,"Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017",NA,NA,NA,"ind. 739 fitossoc.",NA,NA,NA,NA,"-47.042331","-22.801017",NA,NA,"2005","02","18",NA,NA,NA
"209","2020-11-19 14:06:32-03","Unimontes","MCMG","3061","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","NUNES,YRF","NUNES,YRF |",NA,NA,NA,NA,NA,"Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-11-19 14:06:32-03","Unimontes","MCMG","2990","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","NUNES,YRF","NUNES,YRF |",NA,NA,NA,NA,NA,"Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-02-27 14:03:37-03","UFSJ","HUFSJ","4414","S","Plantae",NA,NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Pirani, JR","Sobral, M; et al.","15256","2012","12","11",NA,"Brasil","Minas Gerais","Tiradentes","Trilha da Mãe d'água.","-44.176417","-21.107253","894","894",NA,"Árvore 3-4 m; flores creme.","HUFSJ004414",NA,NA,NA,"-44.176417","-21.107253",NA,NA,"2013","10",NA,NA,NA,NA
"212","2019-11-13 16:05:05-03","UNISANTA","HUSC","2787","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rutaceae","Metrodorea","stipularis","Metrodorea stipularis","Mart.","Skorupa, L.A.","Souza, V.C.; et al.","2821","1993","04","08",NA,"Brasil","São Paulo","Mogi-Guaçu","Margem do Rio Mogi-Guaçu.",NA,NA,NA,NA,NA,"Árvore, ca. 15m alt.; frutos castanhos.; Área a ser inundada pela CESP.",NA,NA,NA,NA,NA,NA,NA,NA,"1999","10",NA,NA,NA,NA
