"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"485","2021-03-04 15:44:26-03","IF","SPSF","50172","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Perkins)","R.A.Bonaldi",NA,NA,NA,"R.A.Bonaldi","838","2013","12","27","Brasil","PR","Paranaguá","Tinguçú","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"COLETA: Árvore de 4m de altura.; GEOGRAFIA: Floresta Ombrófila Densa das Terras Baixas.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","24916","auto","Magnoliopsida",NA,NA,NA,NA,NA
"486","2021-03-04 15:44:26-03","IF","SPSF","24264","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"I.Cordeiro","892","1992","03","10","Brasil","SP","Itanhaém","Estação Ecológica Juréia-Itatins","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","26998","auto","Magnoliopsida",NA,NA,NA,NA,NA
"487","2021-03-04 15:44:26-03","IF","SPSF","15908","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"E.P.Teixeira",NA,"1993","03","25","Brasil","SP","Ribeirão Grande","fazenda Intervales","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","25028","auto","Magnoliopsida",NA,NA,NA,NA,NA
"488","2021-03-04 15:44:26-03","IF","SPSF","07294","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A.L.Peixoto",NA,NA,NA,"J.B.Baitello & O.T. Aguiar","s/n","1981","10","02","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Somente flores masculinas novas.; GEOGRAFIA: Chapada&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"489","2021-03-04 15:44:26-03","IF","SPSF","15015","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Perkins)","E.J.Lirio","2013","05","21","A.Gentry","58854","1987","09","03","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-46.933333","-24.25",NA,NA,"560","560",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"490","2021-03-04 15:44:26-03","IF","SPSF","16786","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A.L.Peixoto","1999","11","30","R.R.Rodrigues & V.C.Souza & F.A.R.D.P.Arzolla & N.M.Ivanauskas & J.P.Souza","210","1995","09","04","Brasil","SP","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo","-48.403611","-24.630833",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 5m altura; flores em botão.; GEOGRAFIA: Trilha para a boca da Caverna Tapagem;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"491","2021-03-04 15:44:26-03","IF","SPSF","34462","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Perkins)",NA,NA,NA,NA,"L.S.Kinoshita & F.A.R.D.P.Arzolla & R.M.Antunes & R.C.Seco & J.C.Galvão & P.L.Moraes","233","2004","10","15","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.985","-24.0575",NA,NA,NA,NA,"COLETA: Arvoreta 4m, botões verdes; GEOGRAFIA: mata atlântica, trilha para o rio Taquaral&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"492","2021-03-04 15:44:26-03","IF","SPSF","36159","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"J.C.Braidotti","36","2005","03","24","Brasil","SP","Barra do Turvo","P.E.Jacupiranga, Núcleo Cedro","-48.417222","-24.931111",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrófila densa montana&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"493","2021-03-04 15:44:26-03","IF","SPSF","36342","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Hallier","M.Pastore","2012","10","19","J.E.Meireles","311","2005","03","29","Brasil","SP","Cananéia","P.E.Jacupiranga, Nucleo Cedro","-48.064444","-25.0025",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta sobre restinga&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"494","2021-03-04 15:44:26-03","IF","SPSF","36452","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Hallier","M.Pastore","2012","10","19","A.C.C.Destefani","139","2005","03","26","Brasil","SP","Cananéia","Parque Estadual de Jacupiranga, Núcleo Cedro","-48.127222","-24.991944",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"495","2021-03-04 15:44:26-03","IF","SPSF","36475","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Hallier","M.Pastore","2012","10","19","J.C.Braidotti","117","2005","03","28","Brasil","SP","Eldorado","P.E.Jacupiranga- Núcleo Caverna do Diabo","-48.400278","-24.639444",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"496","2021-03-04 15:44:26-03","IF","SPSF","36803","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Perkins)","E.J.Lirio","2013","05","21","R.Cielo-Filho & V. Rosseto & R.Lorza","471","2006","08","14","Brasil","SP","Guaratinguetá","Bairro Gomeral","-45.413056","-22.733889",NA,NA,"1790","1790","COLETA: Árvore com 5 m de altura.; GEOGRAFIA: Pedra Grande, Mata de Altitude&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"497","2021-03-04 15:44:26-03","IF","SPSF","37981","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","G.A.D.C. Franco","2006","01","23","R.T.Polisel & N.M.Ivanauskas & F.M.Souza & V.S.Santos","258","2005","12","14","Brasil","SP","Embú","Itatuba","-46.889722","-23.636944",NA,NA,NA,NA,"GEOGRAFIA: Comunidade Terapêutica.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"498","2021-03-04 15:44:26-03","IF","SPSF","40282","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Perkins)","R.S.Almeida","2008","06","30","J.B.Baitello & R.S.Almeida & O.T. Aguiar","2129","2008","06","24","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.143056","-23.851389",NA,NA,"700","700","COLETA: Árvore 8 m, frutos verdes.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"499","2021-03-04 15:44:26-03","IF","SPSF","40333","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Perkins)","G.A.D.C.Franco","2008","07","22","N.M.Ivanaukas & F.M.Souza & G.Durigan & A.C.Dias","6253","2008","05","13","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.1425","-23.851111",NA,NA,"6","6","COLETA: Arvoreta de 3m. Frutos.; GEOGRAFIA: Floresta Estacional Semidecidual com elementos de floresta ombrofila mista (Araucarias);",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"500","2021-03-04 15:44:26-03","IF","SPSF","43253","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Perkins)","G.A.D.C. Franco","2010","01","29","F.M.Souza & N. M. Ivanauskas & D.Souza & A.Modesto & L.H.Sartre","1150","2009","09","04","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira","-48.501944","-24.34",NA,NA,"630","630","COLETA: Árvore, 5,5m. Frutos verdes.; GEOGRAFIA: Núcleo Bulha d'água, Trilha da Cachoeira so Rio Pilões, Floresta Ombrófila Densa Montana.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"501","2021-03-04 15:44:26-03","IF","SPSF","44279","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Perkins)","E.J.Lirio","2013","05","22","R.L.Miashike & N.M.Ivanauskas & Y.E.Tuermorezow & B.Amaral","839","2010","06","30","Brasil","SP","Eldorado","Parque Estadual de Intervales","-48.358611","-24.308056",NA,NA,"839","839","COLETA: Árvore 4m; frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Densa. Base Barra Grande.&nf;Trilha do Rancho Queimado;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"502","2021-03-04 15:44:26-03","IF","SPSF","45475","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","C.Urbanetz",NA,NA,NA,"D.A.Medeiros & D.G.R.Silva & A.C.F.Damasceno & R.R.Rodrigues","10","2003","04","15","Brasil","SP","Ribeirão Grande","Parque Estadual Intervales","-48.419167","-24.2775",NA,NA,"780","780","COLETA: Floresta Ombrófila Densa Alto Montana.&nf;Árvore 5m altura; frutos imaturos verdes.; GEOGRAFIA: Trilha da Caçadinha, com início na estrada do Carmo, vegetação secundária.&nf;EX-ESA;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"503","2021-03-04 15:44:26-03","IF","SPSF","49942","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Perkins)","M.L.Brotto","2014","09","09","M.L.Brotto & J.M.Silva & M.C.H.Mello","1759","2014","08","26","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.706944","-24.855",NA,NA,"868","868","COLETA: Árvore de 10m; fruto maduro pretos coberto por pilosidade castanha.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"504","2021-03-04 15:44:26-03","IF","SPSF","33457","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"J.Cordeiro & E.Barbosa","1341","1996","10","24","Brasil","PR","Quatro Barras","serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margem de rio&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","17116","auto","Magnoliopsida",NA,NA,NA,NA,NA
"505","2021-03-04 15:44:26-03","IF","SPSF","24266","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"I.Cordeiro","657","1990","06","19","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"506","2021-03-04 15:44:26-03","IF","SPSF","24260","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"I.Cordeiro","791","1990","12","12","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planicie&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"507","2021-03-04 15:44:26-03","IF","SPSF","24237","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"I.Cordeiro","720","1990","10","16","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta, clareira&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"508","2021-03-04 15:44:26-03","IF","SPSF","24236","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"L.Rossi","731","1990","10","18","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"509","2021-03-04 15:44:26-03","IF","SPSF","24235","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"E.L.M.Catharino","1356","1990","04","25","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"510","2021-03-04 15:44:26-03","IF","SPSF","24234","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"M.C.H.Mamede","341","1990","09","20","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"511","2021-03-04 15:44:26-03","IF","SPSF","24225","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"M.P.Costa","76","1991","12","14","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"512","2021-03-04 15:44:26-03","IF","SPSF","37065","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Perkins)","E.J.Lirio","2013","05","21","F.M.Souza & R.Cielo-Filho & A.P.Ribeiro","655","2006","09","19","Brasil","SP","Ribeirão Grande","Estação Ecologica de Xitué","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"COLETA: Árvore 3,5m de altura, flores brancas (masculinas) em botão.; GEOGRAFIA: Floresta Ombrofila Densa Montana, trilha Xitué&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","25028","auto","Magnoliopsida",NA,NA,NA,NA,NA
"513","2021-03-04 15:44:26-03","IF","SPSF","34310","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Perkins)","N.M.Ivanauskas","2005","05","01","Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5037","2004","01","22","Brasil","SP","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,"COLETA: Árvore de 9m de altura e 59cm de perímetro à altura do peito. Matriz 2332;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","27362","auto","Magnoliopsida",NA,NA,NA,NA,NA
"514","2021-03-04 15:44:26-03","IF","SPSF","01843","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"D.Bento Pickel",NA,"1943","05","20","Brasil","SP","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"515","2021-03-04 15:44:26-03","IF","SPSF","01035","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"L.Krieger",NA,"1943","01","26","Brasil","SP","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"516","2021-03-04 15:44:26-03","IF","SPSF","02474","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"L.Krieger",NA,"1942","10","15","Brasil","SP","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"517","2021-03-04 15:44:26-03","IF","SPSF","14147","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,"A.L.Peixoto","1992","05","18","J.A.Pastore","342","1991","04","17","Brasil","SP","São Paulo","Serra da Cantareira - Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore de 6 a 8 m de altura. Frutos verdes.; GEOGRAFIA: Antiga linha 2.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"518","2021-03-04 15:44:26-03","IF","SPSF","15538","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,NA,NA,NA,NA,"P.L.R.Moraes","630","1992","01","18","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"519","2021-03-04 15:44:26-03","IF","SPSF","37282","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana",NA,"G.A.D.C. Franco","2006","10","31","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & K. Pisciota & C.O.da Silva & N.O.da Silva","6231","2006","09","05","Brasil","SP","Sete Barras","PECB, trilha da figueira","-47.9199981689453","-24.3799991607666",NA,NA,"739","739","COLETA: XLS: SPSFNovo; árvore, 5m alt., fruto imaturo verde; GEOGRAFIA: Trilha da Água Parada 1&nf;UTM: X=196690 Y=7325274 ZONA=23J;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"520","2014-10-09 13:58:26-03","UHH","HBG","522457","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Perkins, J.R.","1898",NA,NA,"Ule, E.","505","1885","10",NA,"Brazil",NA,NA,"Pr. St. Catharina, Itajahy, Waldrand",NA,NA,NA,NA,NA,NA,"Herbarium E. Ule. Brasilien Herbarium Hamburgense evacuated and inaccessible 1943-1992","HBG522457",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA
"521","2021-02-08 12:43:39-03","UFRGS","ICN","184417","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Spreng.) Perkins","Peixoto, A","1999","11",NA,"Souza, VC; et al.","4217","1993","09",NA,"Brasil","SP","Itararé","Estrada Itararé-Bonsucesso","-49.159444","-24.274444","-49.159444","-24.274444",NA,NA,"Doação ESA - 11909; Arbusto, 1,5m, botões verdes; Mata hidrofila de encosta",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2021-02-08 12:43:39-03","UFRGS","ICN","184418","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Spreng.) Perkins","Urbanetz, C",NA,NA,NA,"Medeiros, DA; et al.","10","2003","04","15","Brasil","SP","Ribeirão Grande","Parque Estadual Intervales","-48.419167","-24.2775","-48.419167","-24.2775",NA,NA,"Doação ESA - 84851; Árvore, 5m, frutos imaturos verdes; Vegetação secundária de Floresta Ombrófila Densa Montana",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2021-02-08 12:43:39-03","UFRGS","ICN","184419","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Spreng.) Perkins","Peixoto, A","1999","11",NA,"Barreto, KD; Fernandes, GD; Fernandes R.D.","3121","1994","10","25","Brasil","SP","Tapiraí","Sítio da Pedra","-47.564167","-24.034722","-47.564167","-24.034722",NA,NA,"Doação ESA - 21652; Árvore, 4m, flores creme; Mata Atlântica",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2021-02-08 12:43:39-03","UFRGS","ICN","184426","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Spreng.) Perkins","Souza, VC","1999","11",NA,"Rodrigues, RR; et al.","210","1995","09","04","Brasil","SP","Eldorado","Parque Estadual de Jacupiranga","-48.403611","-24.630833","-48.403611","-24.630833",NA,NA,"Doação ESA - 25188; Árvore, 5m, flores de botão",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2021-02-08 12:43:39-03","UFRGS","ICN","197618","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Spreng.) Perkins",NA,NA,NA,NA,"Kummrow, R","2015","1982","09","14","Brasil","PR","Tijucas do Sul","Matulão","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Árvore de 2 m, flor verde; Mata fluvial",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"25228","auto",NA,NA,NA,NA,NA,NA
"526","2021-02-08 12:43:39-03","UFRGS","ICN","184421","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Spreng.) Perkins","Peixoto, A","1999","11",NA,"Moraes, PLR de","718","1992","09","10","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Doação ESA - 11132; Árvore, 7m, com botões florais; Borda de mata",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"527","2021-02-08 12:43:39-03","UFRGS","ICN","184422","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Spreng.) Perkins","Rodrigues, RR",NA,NA,NA,"Rodrigues, RR; Zandoval, JA","s.n.","1989","07","11","Brasil","SP","Ipeúna","Remanescente Florestal do Rio Passa Cinco","-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,"Doação ESA - 6487; Árvore, frutos de cor creme",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"12906","auto",NA,NA,NA,NA,NA,NA
"528","2021-02-08 12:43:39-03","UFRGS","ICN","184420","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","(Spreng.) Perkins","Peixoto, A","1999","11",NA,"Ivanauskas, NM","420","1995","09","28","Brasil","SP","Pariquera-Açu","Propriedade de Antônio Povinski","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Doação ESA - 24524; Árvore, 4m, casca externa creme, flores em botão; Mata Atlântica",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"17990","auto",NA,NA,NA,NA,NA,NA
"529","2019-11-21 10:10:54-03","IBt","SP","298966","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2002",NA,NA,"Godoy, SAP; et al.","249","1994","09","14","Brasil","São Paulo","São Paulo","Jd. Novo Parelheiros. Sítio do Sr. José Guilguer Reimberg (José Toco), à direita na estrada Engº Marsilac, após o entroncamento com a Estrada da Colônia.","-46.735","-23.835556","-46.735","-23.835556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-11-21 10:10:54-03","IBt","SP","299012","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2002",NA,NA,"Rodrigues, RR; et al.","210","1995","09","04","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para a boca da Caverna Tapagem.","-48.403611","-24.630833","-48.403611","-24.630833",NA,NA,NA,"SP048257","SP048257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-11-21 10:10:54-03","IBt","SP","299013","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, AL","2002",NA,NA,"Rodrigues, RR; et al.","172","1995","09","03","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha do Rolado.","-48.394833","-24.6475","-48.394833","-24.6475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-11-21 10:10:54-03","IBt","SP","346507","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Aragaki, S","1996",NA,NA,"Aragaki, S","442",NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333","-46.7","-23.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
