"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"48","2020-11-04 10:55:49-03","ESALQ","ESA","136441","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","T.M. Scarponi","T.M. Scarponi","10.0","2014","05","15",NA,"Brasil","Rio de Janeiro","São José de Ubá",NA,"-41.9425010681152","-21.3575000762939",NA,NA,"ESA136441",NA,NA,NA,"15393","auto",NA,NA,"2014","05","15",NA,NA,NA,NA,NA
"49","2020-11-04 11:10:13-03","ESALQ","ESA","2169","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Platycyamus","regnelli","Platycyamus regnelli","Benth.","Azevedo-Tozzi, A.M.G.","Lima, A.S.",NA,"1944","05","10",NA,"Brasil","São Paulo","Águas da Prata",NA,"-46.7099990844727","-21.9300003051758",NA,NA,"ESA002169",NA,NA,NA,"13435","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:10:13-03","ESALQ","ESA","104821","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Platycyamus","regnelli","Platycyamus regnelli",NA,"Rossi, L.","Kirizawa, M.","3621.0","2008","04","12",NA,"Brasil","São Paulo","Caconde",NA,"-46.6399993896484","-21.5200004577637",NA,NA,"ESA104821","ESA104821",NA,NA,"19274","auto",NA,NA,"2008","04","17",NA,NA,NA,NA,NA
"51","2020-11-04 11:10:13-03","ESALQ","ESA","19833","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Tamashiro, J.Y.","1014.0","1995","05","09",NA,"Brasil","São Paulo","Socorro",NA,"-46.5200004577637","-22.5900001525879",NA,NA,"ESA019833","ESA019833",NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 10:55:49-03","ESALQ","ESA","142961","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii",NA,"Souza, V.C.","Souza, V.C.; Prado, T.C.; Brito, T.R.O.; Oliveira, M.G.M.; Silva. R.","42506.0","2019","03","15",NA,"Brasil","São Paulo","Piracicaba","Estrada Piracicaba - São Pedro. Parque Ecológico Municipal. Área de restauração de Floresta Estacional Semidecidual, com transição para Floresta Ciliar.","-47.6399993896484","-22.7199993133545",NA,"Árvore, ca. 5 m alt. Vegetativo.","ESA142961",NA,NA,NA,"44778","auto","-47,681,203","-22,685,249","2019","03","15",NA,NA,NA,NA,NA
"53","2020-11-04 11:10:13-03","ESALQ","ESA","93037","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Platycyamus","regnelli","Platycyamus regnelli","Benth.",NA,"Silva, E.L.","11.0","1986","03","31",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"ESA093037","ESA093037",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:10:13-03","ESALQ","ESA","12564","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Souza, V.C. et al.","2823.0","1993","04","08",NA,"Brasil","São Paulo","Mogi-Guaçu",NA,NA,NA,NA,NA,"ESA012564","ESA012564",NA,NA,NA,NA,NA,NA,"1995","10","03",NA,NA,NA,NA,NA
"55","2020-11-04 11:10:13-03","ESALQ","ESA","63790","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Bufo, L.V.B.","203.0",NA,NA,NA,NA,"Brasil","Minas Gerais","Alpinóplis",NA,NA,NA,NA,NA,"ESA063790","ESA063790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:10:13-03","ESALQ","ESA","81368","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Lombardi, J.A.","2787.0","1999","04","26",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,"ESA081368","ESA081368",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:10:13-03","ESALQ","ESA","7407","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Catharino, E.L.M.","24.0","1984","03","26",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA007407","ESA007407",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:10:13-03","ESALQ","ESA","4861","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Azevedo-Tozzi, A.M.G.","Catharino, E.L.M.",NA,"1984","03","26",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA004861",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-14 15:30:13-03","MN","R","66756","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Vecchi, O.","241",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-31 13:40:07-03","MN","R","131318","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Mello Filho, L.E.","2156","1966","03","25",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-31 13:40:07-03","MN","R","131320","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Vidal, J.; Antonio, P.","s.n.","1949","03",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-31 13:40:07-03","MN","R","132020","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Rudd, V.","Anderson, W.R.; Hill, S.R.; Santos, R.R. & Souza, R.","10168","1973","05","12",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"700","700",NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-31 13:40:07-03","MN","R","15827","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Vechi, G.","II - 170",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-31 13:40:07-03","MN","R","67484","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Glaziou, A.F.M.",NA,"1894","08","28",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Herbier de J. de Saldanha, 4964","R000067484","R000067484_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-31 13:40:07-03","MN","R","67486","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"s.col.","s.n.","1885","01",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Herb. J. de Saldanha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-31 13:40:07-03","MN","R","31845","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Sant'Ana, C.","s.n.","1938","09","16",NA,"Brasil","Espirito Santo","Cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-31 13:40:07-03","MN","R","33166","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Ducke, W.A.","Mello Barreto, H.L.","708","1935","04","24",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-01-14 15:30:13-03","MN","R","69898","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Laura, G.S.","Sampaio, A.J.","s.n.","1934","03","11",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,"1982","03","09",NA,NA,NA,NA,NA
"69","2021-03-31 13:40:07-03","MN","R","67316","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Sampaio, A.J.","s.n.","1934","02","21",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-31 13:40:07-03","MN","R","33167","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Ducke, W.A.","Mello Barreto, H.L.","448","1933","04","08",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-31 13:40:07-03","MN","R","65163","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Regnell, A.F.","II - 83","1862",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,"Ex herb. Brasil. Regnellian. Musei bot. Stockolm",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-31 13:40:07-03","MN","R","66733","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Mosén, C.W.H.","s.n.","1874","04","25",NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,"Ex herb. Brasil. Regnellian. Musei bot. Stockholm.",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-31 13:40:07-03","MN","R","131317","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Barroso, G.M.","Trinta, Z.A.; Fromm-Trinta, E. 1770","694","1964","03","29",NA,"Brasil","Minas Gerais","Pouso Alto",NA,"-44.9724998474121","-22.1935997009277",NA,NA,NA,NA,NA,NA,"15186","auto",NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-31 13:40:07-03","MN","R","33165","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Mello Barreto, H.L.","Mello Barreto, H.L.","1706","1935","07","22",NA,"Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-31 13:40:07-03","MN","R","67487","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Escragnolle, G.L.H.R.","s.n.","1883","04",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"Herb. J. de Saldanha",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:30:13-03","MN","R","24117","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Ducke, W.A.","Nunez, G.M.","79","1931",NA,NA,NA,"Brasil","Rio de Janeiro","Paty do Alferes","Avelar","-43.4185981750488","-22.4286003112793",NA,NA,NA,NA,NA,NA,"18359","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2015-07-02 14:02:01-03","JBP","HPL","4542","S","Plantae",NA,NA,"Fabaceae-Faboideae","Platycyamus","regnellii","Platycyamus regnellii",NA,"G.P. Lewis","E.R. Salviani & H. Lorenzi","105","1998","07","07",NA,"Brasil","MG","Nova Rezende","Coletado no alto da serra de Nova Rezende.","-46.4203","-21.1261",NA,NA,NA,NA,NA,NA,"18164","auto",NA,NA,"2009","12","01",NA,NA,NA,NA,NA
"78","2015-07-02 14:02:01-03","JBP","HPL","8887","S","Plantae",NA,NA,"Fabaceae-Faboideae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","E. Franco","E. Franco","8","2007","05","02",NA,"Brasil","SP","Nova Odessa","Coletado e cultivado no Instituto Plantarum.","-47.29","-22.77",NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,"2007","05","02",NA,NA,NA,NA,NA
"79","2019-02-22 11:45:56-03","IPA","IPA","15548","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Barroso, G.M.","Belém, R.P.; Pinheiro, R.S.; Pinheiro, R.S.","2339","1966","05","27","Southern America","Brasil","Bahia","Itabuna","Juçari, plantação de cacau","-39.2803001403809","-14.7855997085571",NA,"Árvore de 10m x 12cm diâmetro; flores roxas, estames brancos, anteras amarelas, cálice aveludado","IPA0015548",NA,NA,NA,"30592","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-07-26 11:40:21-03","IPA","IPA","9555","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Koscinski, M.","9555","1936","04",NA,"Southern America","Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"Fruto em julho","IPA0009555",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-02-22 11:45:56-03","IPA","IPA","15376","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Lewis, G.P.","Belém, R.P.; Magalhães, M.; Magalhães, M.","1094","1965","05","22","Southern America","Brasil","Bahia",NA,"Rodovia Rio Branco-Itabuna, plantação de cacau",NA,NA,NA,"Árvore de12m x 25cm de diâmetro; flores arroxeadas; cálice escuro. Coleção de madeira","IPA0015376",NA,NA,NA,NA,NA,NA,NA,"1988","02","10",NA,NA,NA,NA,NA
"82","2019-02-22 11:45:56-03","IPA","IPA","15537","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Belém, R.P.; Pinheiro, R.S.; Pinheiro, R.S.","2305","1966","05","27","Southern America","Brasil","Bahia","Itabuna","Juçari, plantação de cacau","-39.2803001403809","-14.7855997085571",NA,"Árvore de 12m x 15cm diâmetro; flores roxas, estames brancos, anteras amarelas, cálice roxo","IPA0015537",NA,NA,NA,"30592","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-02-22 11:45:56-03","IPA","IPA","65633","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Lima, H.C. de; V.Spolidoro, C.; Chada, S.S.; Cunha, T.F. da; Cunha, C.F.; V.Spolidoro, C.; Chada, S.S.; Cunha, T.F. da; Cunha, C.F.","5730","2000","11","16","Southern America","Brasil","Rio de Janeiro","Valença","Distrito Barão de Juparanã. Curral Santa Mariana, picada da Braúna","-43.7002983093262","-22.2455997467041",NA,"Árvore com 25m de altura; tronco com casca lisa, alvacenta. DAP + ou - . Estéril. Ocasional","IPA0065633",NA,NA,NA,"47830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:17:41-03","UFV","VIC","28116","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Silva, A.F. da; Lopes, W.P. de","Lopes, W.P. de","116","1997","04","07",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), À beira da estrada do Restaurante.","-42.7322006225586","-19.7122001647949",NA,"Árvore, c.a. de 15 metros de altura; cálice esverdeado, aveludado, vexilo internamente azulado, demais peças brancas.","VIC028116","VIC028116",NA,NA,"28215","auto",NA,NA,"1997","05",NA,NA,NA,NA,NA,NA
"85","2020-12-20 21:17:41-03","UFV","VIC","23415","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Bortoluzzi, R.L.C.","Bortoluzzi, R.L.C.; et al.","652","1999","05","20",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Ao longo da estrada que corta o parque.","-42.7322006225586","-19.7122001647949",NA,"Árvore, c.a. de 5,0 metros de altura, do lado direito, próximo à ponte queimada. Flores lilás, após antese e posteriormente tornam-se brancas.","VIC023415","VIC023415",NA,NA,"28215","auto",NA,NA,"1999","05","20",NA,NA,NA,NA,NA
"86","2020-12-20 21:17:41-03","UFV","VIC","23342","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Bortoluzzi, R.L.C.","Bortoluzzi, R.L.C.; et al.","599","1999","04","12",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Ponte queimada.","-42.7322006225586","-19.7122001647949",NA,"Árvore, c.a. de 10 metros de altura, do lado esquerdo da ponte queimada, próximo à margem do rio. Inflorescências verde-musgo; botões florais lilás com cálice verde, velutino, e flores mais velhas brancas.","VIC023342","VIC023342",NA,NA,"28215","auto",NA,NA,"1999","04",NA,NA,NA,NA,NA,NA
"87","2020-12-20 21:17:41-03","UFV","VIC","38498","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Silva Nunes","68","2001","05","19",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Trilha Estrada Portaria- Área de camping","-42.7322006225586","-19.7122001647949",NA,"Arboreo com flores de corola arroxeada.","VIC038498","VIC038498",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-20 21:17:41-03","UFV","VIC","11221","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Silva, A.F. da","1599","1988","03","24",NA,"Brasil","Minas Gerais",NA,"Estrada Pouso Alegre - Ouro Fino, Km 36, Lado esquerdo da estrada.",NA,NA,NA,"Árvore, c.a. de 10 metros de altura, botões florais negros, flores de cálice negro, pétalas nos botões lilases, depois alvas. Comum na região.","VIC011221","VIC011221 VIC011221_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-20 21:17:41-03","UFV","VIC","13603","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro",NA,NA,NA,NA,"VIC013603","VIC013603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-20 21:17:41-03","UFV","VIC","13791","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Mota, A.L.P.; et al.","1122","1992","03","20",NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata Edson Mendes.",NA,NA,NA,"Botões negro-verde-escuros aveludados; pétalas lilases; casca gretada em placas espaçadas deiscentes, pulverulenta; casca interna creme com riscos marrom-avermelhados com exsudato tardio sanguinolento, adstrigente. CAP 140 cm e altura","VIC013791","VIC013791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-20 21:17:41-03","UFV","VIC","14136","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro",NA,NA,NA,NA,"VIC014136","VIC014136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-20 21:17:41-03","UFV","VIC","14185","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Mota, A.L.P.; et al.","2205","1994","03","18",NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata Edson Mendes.",NA,NA,NA,"CAP 140 cm e altura de 17 metros. Casca gretada em placas espaçadas deiscentes, pulverulentas, casca interna creme com riscos marrom avermelhados, com exsudato tardio sanguinolento adstringente, com botões e flores lilases.","VIC014185","VIC014185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-20 21:17:41-03","UFV","VIC","14220","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata Barreiro.",NA,NA,NA,NA,"VIC014220","VIC014220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-20 21:17:41-03","UFV","VIC","14748","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Mota, A.L.P.; et al.","2224","1994","04","20",NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata Edson Mendes.",NA,NA,NA,"CAP 140 cm e altura de 17 metros. Casca gretada em placas espaçadas deiscentes, pulverulentas, casca interna creme com riscos marrom avermelhados, com exsudato tardio sanguinolento adstringente, com flores róseo-lilases.","VIC014748","VIC014748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-20 21:17:41-03","UFV","VIC","14907","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata de Galeria Fazenda Barreiro.",NA,NA,NA,NA,"VIC014907","VIC014907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-20 21:17:41-03","UFV","VIC","3608","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Alvim, P.","Lage, A.","s.n.","1945","05","03",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Madeira porosa.","VIC003608","VIC003608 VIC003608_1",NA,NA,NA,NA,NA,NA,"1945","05","12",NA,NA,NA,NA,NA
"97","2020-12-20 21:17:41-03","UFV","VIC","23468","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Bortoluzzi, R.L.C.","Bortoluzzi, R.L.C.; et al.","108","1998","04","23",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Ponte queimada, margem do Rio Doce.","-42.7322006225586","-19.7122001647949",NA,"Árvore, c.a. de 15 metros de altura, coleta de ramo estéril, mas as flores foram coletadas no chão com pétalas cor lilás quando imaturas e branca quando maduras.","VIC023468","VIC023468",NA,NA,"28215","auto",NA,NA,"1998","04","23",NA,NA,NA,NA,NA
