"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount"
"622","2020-12-21 16:17:46-03","MBM","MBM","95007","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","1984","10","02","Brazil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM095007","MBM095007",NA,"2498",NA,NA,"Southern America",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"623","2020-12-21 16:17:45-03","MBM","MBM","103333","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Hatschbach, G.",NA,NA,NA,"Oliveira, P.I.","1985","09","17","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM103333","MBM103333",NA,"918",NA,NA,"Southern America",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"624","2020-12-21 16:17:45-03","MBM","MBM","116332","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Barroso, G.M.",NA,NA,NA,"Souza, W.S.; et al.; et al.","1986","07","21","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM116332","MBM116332",NA,"261",NA,NA,"Southern America",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"625","2020-12-21 16:17:45-03","MBM","MBM","120453","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Leitão Filho, H.F.",NA,NA,NA,"Britez, R.M.; et al.; et al.","1986","05","14","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM120453","MBM120453",NA,"968",NA,NA,"Southern America",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"626","2020-12-21 16:17:45-03","MBM","MBM","12005","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Zardini, E.M.",NA,NA,NA,"Hatschbach, G.","1969","10","01","Brazil","Paraná","São Mateus do Sul","Rio Potinga","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM012005","MBM012005",NA,"22290",NA,NA,"Southern America",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"627","2020-12-21 16:17:46-03","MBM","MBM","224126","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.",NA,NA,NA,NA,"Chagas, F.; et al.; et al.","1991","07","11","Brazil","Paraná","Teixeira Soares","Fazenda Capão Bonito","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"MBM224126","MBM224126",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA
"628","2020-12-21 16:17:46-03","MBM","MBM","77119","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","1982","09","14","Brazil","Paraná","Tijucas do Sul","Matulão","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM077119","MBM077119",NA,"2014",NA,NA,"Southern America",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"629","2020-12-21 16:17:45-03","MBM","MBM","118556","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Robinson, H.",NA,NA,NA,"Wasum, R.; et al.; et al.","1987","10","24","Brazil","Rio Grande do Sul","Caxias do Sul","Conceição","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM118556","MBM118556",NA,"3338",NA,NA,"Southern America",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"630","2020-12-21 16:17:45-03","MBM","MBM","148335","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Robinson, H.",NA,NA,NA,"Wasum, R.","1989","10","21","Brazil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,NA,NA,"MBM148335","MBM148335",NA,"6257",NA,NA,"Southern America",NA,NA,NA,"18321","auto",NA,NA,NA,NA,NA,NA
"631","2020-12-21 16:17:46-03","MBM","MBM","44782","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Cabrera, A.L.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1956","09","20","Brazil","Santa Catarina","Ibirama","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"MBM044782","MBM044782",NA,"15197",NA,NA,"Southern America",NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"632","2020-12-21 16:17:46-03","MBM","MBM","191888","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Cabrera, A.L.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1956","09","27","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"MBM191888","MBM191888",NA,"3776",NA,NA,"Southern America",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"633","2020-12-21 16:17:46-03","MBM","MBM","191887","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Cabrera, A.L.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1956","09","27","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"MBM191887","MBM191887",NA,"3776",NA,NA,"Southern America",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"634","2020-12-21 16:17:46-03","MBM","MBM","196758","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Leitão Filho, H.F.",NA,NA,NA,"Souza, V.C.","1993","10","30","Brazil","São Paulo","Itararé","Fazenda Ibiti","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"MBM196758","MBM196758",NA,"4515",NA,NA,"Southern America",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"635","2020-12-21 16:17:45-03","MBM","MBM","13945","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Hatschbach, G.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","1966","09","27","Brazil","Paraná","Campo Largo","Curitiba, 20 Km O","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"MBM013945",NA,NA,"2550",NA,NA,"Southern America",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA
"636","2020-12-21 16:17:46-03","MBM","MBM","44779","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Barroso, G.M.",NA,NA,NA,"Hatschbach, G.","1959","09","23","Brazil","Paraná","Contenda","Campina dos Pretos","-49.5346984863281","-25.6756000518799",NA,NA,NA,NA,"MBM044779","MBM044779",NA,"6332",NA,NA,"Southern America",NA,NA,NA,"22732","auto",NA,NA,NA,NA,NA,NA
"637","2020-12-21 16:17:46-03","MBM","MBM","226679","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Hatschbach, G.",NA,NA,NA,"Zakrzewski, D.F.; et al.; et al.","1997","05","30","Brazil","Paraná","Curitiba","Bacia do Rio Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM226679","MBM226679",NA,"7",NA,NA,"Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"638","2020-12-21 16:17:45-03","MBM","MBM","13944","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Hatschbach, G.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","1966","10","02","Brazil","Paraná","Morretes","Estrada da Graciosa, Km 48","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM013944","MBM013944",NA,"2595",NA,NA,"Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"639","2020-12-21 16:17:46-03","MBM","MBM","322559","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.",NA,NA,NA,NA,"Carneiro, J.S.; et al.; et al.","1991","07","01","Brazil","Paraná","Palmeira","Fazenda Capão Bonito","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM322559","MBM322559","Árvore com 16m alt.; cap. 63. Indiv. 2403, parcela F7","s.n.",NA,NA,"Southern America",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"640","2020-12-21 16:17:45-03","MBM","MBM","159603","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.","1992","09","23","Brazil","Paraná","Piraquara","Capão próx. ao Rio Iraí","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM159603","MBM159603",NA,"227",NA,NA,"Southern America",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"641","2020-12-21 16:17:46-03","MBM","MBM","70779","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","1981","09","17","Brazil","Paraná","São José dos Pinhais","Campina do Miringuava","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM070779","MBM070779",NA,"1568",NA,NA,"Southern America",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"642","2020-12-21 16:17:46-03","MBM","MBM","86769","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Hatschbach, G.",NA,NA,NA,"Oliveira, P.I.","1983","09","28","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM086769","MBM086769",NA,"753",NA,NA,"Southern America",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"643","2020-12-21 16:17:46-03","MBM","MBM","196274","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.","1990","11","03","Brazil","Rio Grande do Sul","Riozinho","Nova Tripli","-50.4524993896484","-29.6410999298096",NA,NA,NA,NA,"MBM196274","MBM196274",NA,"1772",NA,NA,"Southern America",NA,NA,NA,"18583","auto",NA,NA,NA,NA,NA,NA
"644","2020-12-21 16:17:46-03","MBM","MBM","212528","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","1996","08","28","Brazil","Rio Grande do Sul","São José do Ouro","Rod. RS-343","-51.5943984985352","-27.7693996429443",NA,NA,NA,NA,"MBM212528","MBM212528",NA,"3146",NA,NA,"Southern America",NA,NA,NA,"18342","auto",NA,NA,NA,NA,NA,NA
"645","2020-12-21 16:17:46-03","MBM","MBM","203760","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Sprenger) Less.","Leitão Filho, H.F.",NA,NA,NA,"Barreto, K.D.; et al.; et al.","1994","08","17","Brazil","São Paulo","Itararé","Pedreira Cobalstalco","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"MBM203760","MBM203760",NA,"2963",NA,NA,"Southern America",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"646","2019-11-01 15:33:01-03","PUC-RIO","FCAB","7585","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","Haroldo C. de Lima","2016","11",NA,"Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva","2016","11","02","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Estrada do Comércio, a 6,6 km o entroncamento para a Sede da Rebio.","-43.480556","-22.563056","-43.480556","-22.563056","763","763","FCAB007585",NA,"Árvore com 15 m alt. Tronco com casca lisa e acinzentado, DAP ca. 35 cm. Inflorescência com papus alvo-pardacento. Frenquente.; Mata escuro. Mata de encosta.","8395",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-11-01 15:33:01-03","PUC-RIO","FCAB","8148","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","discolor","Vernonanthura discolor","(Spreng.) H.Rob.","J.M.A. Braga",NA,NA,NA,"J.M. Freire; R.R. Oliveira; B.L. Rosendo","2010","05","24","Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 9.5","-66.291389","-66.291389","-66.291389","-66.291389","450","450","FCAB008148",NA,"Árvore com 18 m de altura, 105 cm de CAP.","560",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-11-01 15:28:04-03","PUC-RIO","FCAB","1041","PreservedSpecimen","Plantae","Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","H.F. Leitão Filho","1981","10","15","P.E. Leite S.J.","1945","10",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"001041",NA,"Sinônimo relevante: Vernonanthura discolor (Spreng.) H.Rob.","s.n.",NA,"Angiospermae",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"649","2015-09-04 05:27:24-03","MNHN","RECOLNAT_MNHN_P","P02710583","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil.",NA,NA,NA,NA,NA,NA,"P02710583","P02710583_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710583' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"180",NA
"650","2015-09-04 05:27:24-03","MNHN","RECOLNAT_MNHN_P","P02710586","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Glaziou, A.","1884","6","25","Brasil","Minas Gerais",NA,"Brésil, MInas, Itacolumy.",NA,NA,NA,NA,NA,NA,"P02710586","P02710586_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710586' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"15041",NA
"651","2015-09-04 05:27:24-03","MNHN","RECOLNAT_MNHN_P","P02710588","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Burchell",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02710588","P02710588_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710588' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"102",NA
"652","2015-09-04 05:27:46-03","MNHN","RECOLNAT_MNHN_P","P02710590","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Dusén, P.","1914","8","24","Brasil",NA,NA,"Brésil, Serra do Mar-Volta Grande .",NA,NA,NA,NA,NA,NA,"P02710590","P02710590_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710590' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2015-09-04 05:27:46-03","MNHN","RECOLNAT_MNHN_P","P02710592","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Dusén, P.","1914","8","24","Brasil","Paraná",NA,"Brésil. Serra do Mar, Volta Grande.",NA,NA,NA,NA,"400",NA,"P02710592","P02710592_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710592' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"15430",NA
"654","2015-09-04 05:27:46-03","MNHN","RECOLNAT_MNHN_P","P02710593","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Dusén, P.","1915","9","26","Brasil","Paraná",NA,"Brésil. Jacarehý.",NA,NA,NA,NA,NA,NA,"P02710593","P02710593_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710593' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"17210",NA
"655","2015-09-04 05:27:47-03","MNHN","RECOLNAT_MNHN_P","P02710625","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Richard",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02710625","P02710625_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710625' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"102",NA
"656","2015-09-04 05:27:47-03","MNHN","RECOLNAT_MNHN_P","P02710626","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Rio de Janeiro",NA,"Brésil. Province de Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"P02710626","P02710626_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710626' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 47",NA
"657","2015-09-04 05:27:47-03","MNHN","RECOLNAT_MNHN_P","P02710627","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P02710627","P02710627_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710627' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"c2 47",NA
"658","2015-09-04 05:27:47-03","MNHN","RECOLNAT_MNHN_P","P02710628","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"P02710628","P02710628_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710628' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2015-09-04 05:27:47-03","MNHN","RECOLNAT_MNHN_P","P02710630","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02710630","P02710630_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710630' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"744",NA
"660","2015-09-04 05:27:47-03","MNHN","RECOLNAT_MNHN_P","P02710631","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Riedel","1832","8","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P02710631","P02710631_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710631' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"385",NA
"661","2015-09-04 05:27:47-03","MNHN","RECOLNAT_MNHN_P","P02710632","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Smith, L.B.|Klein, R.","1964","10","24","Brasil","Santa Catarina","Videira","Parque da Uva.","-51.15","-27",NA,NA,NA,NA,"P02710632","P02710632_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710632' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"12966",NA
"662","2015-09-04 05:27:47-03","MNHN","RECOLNAT_MNHN_P","P02710635","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Guillemin","1838","11","1","Brasil","Rio de Janeiro",NA,"Brésil Méridional. Corcovado.",NA,NA,NA,NA,NA,NA,"P02710635","P02710635_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710635' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"70",NA
"663","2015-09-04 05:27:47-03","MNHN","RECOLNAT_MNHN_P","P02710637","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Lindeman, J.C.|Haas, J.H.","1966","10","2","Brasil","Paraná",NA,"Road to Guaratuba and Joinville, DER km 48.",NA,NA,NA,NA,NA,NA,"P02710637","P02710637_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710637' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2595",NA
"664","2018-01-18 13:03:18-02","MNHN","RECOLNAT_MNHN_P","P00682647","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"P00682647","P00682647_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682647' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA
"665","2015-10-03 11:07:01-03","MNHN","RECOLNAT_MNHN_P","P00682649","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"P00682649","P00682649_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682649' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA
"666","2018-01-18 13:03:18-02","MNHN","RECOLNAT_MNHN_P","P00682650","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"P00682650","P00682650_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682650' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA
"667","2015-09-04 05:27:24-03","MNHN","RECOLNAT_MNHN_P","P02710580","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Glaziou, A.","1867","10","7","Brasil","Rio de Janeiro",NA,"Brésil. Serra des Orgues.",NA,NA,NA,NA,NA,NA,"P02710580","P02710580_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710580' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1616",NA
"668","2015-09-04 05:27:47-03","MNHN","RECOLNAT_MNHN_P","P02710639","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil, Minas.",NA,NA,NA,NA,NA,NA,"P02710639","P02710639_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710639' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"18334",NA
"669","2015-09-04 05:27:47-03","MNHN","RECOLNAT_MNHN_P","P02710642","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Glaziou, A.","1881","11","14","Brasil","Rio de Janeiro",NA,"Brésil, Alto Macahe.",NA,NA,NA,NA,NA,NA,"P02710642","P02710642_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710642' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"13463",NA
"670","2018-01-18 14:51:29-02","MNHN","RECOLNAT_MNHN_P","P02715656","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.","Nakajima",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"P02715656","P02715656_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02715656' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1616",NA
"671","2015-09-04 09:51:55-03","MNHN","RECOLNAT_MNHN_P","P04090536","PreservedSpecimen",NA,"Asteraceae","Vernonia","discolor","Vernonia discolor","(Spreng.) Less.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Serra dos Orgãos et Corcovado.",NA,NA,NA,NA,NA,NA,"P04090536","P04090536_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04090536' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1616",NA
