"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified"
"106","2020-04-15 13:25:21-03","F","FMNH-SEEDPLANTS","V0115571F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"L. Cardenas. de Guevara","1356","1972","5","20","South America","Venezuela",NA,NA,NA,NA,NA,"V0115571F","V0115571F_01",NA,NA,"-65.9119","7.0758",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-04-28 16:56:35-03","F","FMNH-SEEDPLANTS","V0115572F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"D. N. Smith et al.","5411","1983","12","28","South America","Peru",NA,NA,NA,NA,NA,"V0115572F","V0115572F_01",NA,NA,"-74.14","-9.1839",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-03-07 01:39:27-03","F","FMNH-SEEDPLANTS","V0115666F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0115666F","V0115666F_01",NA,NA,"-72.8667","3.8811",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2015-03-07 01:39:27-03","F","FMNH-SEEDPLANTS","V0115667F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0115667F","V0115667F_01",NA,NA,"-72.8667","3.8811",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-04-15 19:23:09-03","F","FMNH-SEEDPLANTS","V0115668F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"F. J. Breteler","4614","1965","9","24","South America","Venezuela",NA,NA,NA,NA,NA,"V0115668F","V0115668F_01",NA,NA,"-65.9119","7.0758",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-04-28 18:38:18-03","F","FMNH-SEEDPLANTS","V0115674F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"D. N. Smith et al.","1425","1982","5","5","South America","Peru",NA,NA,NA,NA,NA,"V0115674F","V0115674F_01",NA,NA,"-74.14","-9.1839",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-06-11 12:51:37-03","F","FMNH-SEEDPLANTS","V0345898F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","RRC ID Flag","A. H. Gentry","36080","1982","3","4","South America","Peru","Junín",NA,NA,NA,NA,"V0345898F","V0345898F_01 V0345898F_02",NA,NA,"-75","-11.5",NA,"Dicotyledoneae",NA,NA,NA,"36080",NA,NA,NA,NA,NA,NA
"113","2019-01-25 15:34:53-02","IAC","IAC","19838","S","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","H.F. Leitão Filho","H.F. Leitão Filho","359","1968","04","04",NA,"Brasil","São Paulo","Fazenda Monte d#?#Este",NA,NA,"Tem A. malacocarpa Standl. ex Britton & Rose como sinônimo",NA,NA,"Britton","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","1968","04","04"
"114","2019-01-25 15:34:53-02","IAC","IAC","6294","S","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","L.C. Bernacci","Horacio Leme Filho","s/nº","1941","03","17",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa",NA,NA,NA,NA,NA,"Britton","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA,"-47.077171","-22.870251","2002","12","03"
"115","2021-03-04 15:43:05-03","IF","SPSF","04261","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","malacocarpa","Albizia malacocarpa",NA,"D.Bento Pickel",NA,"1952","05","15","América do Sul","Brasil","SP","Fazenda Santa Cruz",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Araras","-47.3800010681152","-22.3500003814697",NA,"Magnoliopsida",NA,"22739","auto",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-04 15:43:05-03","IF","SPSF","07701","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","malacocarpa","Albizia malacocarpa",NA,"B.Costa",NA,"1954","08","12","América do Sul","Brasil","SP",",",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Campinas","-47.060001373291","-22.8999996185303",NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-21 10:04:46-03","IBt","SP","183599","S","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"Forero, E; et al.","5291","1979","04","18",NA,"Colômbia","Chocó","Quebrada Raspadura, entre Raspadura y Quiadó, divorcio de águas de las Hoyas del Río Atrato y del Río San Juan",NA,NA,NA,NA,NA,"Britton","Itsmina","-76.633333","-5.25",NA,NA,NA,NA,NA,NA,NA,"-76.633333","-5.25",NA,NA,NA
"118","2019-11-21 10:04:46-03","IBt","SP","45807a","Extra","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","Grimes, J; Barneby, R","Leme Filho, H","s.n.","1941","03","17",NA,"Brasil","São Paulo","Fazenda Santa Eliza",NA,NA,NA,"SP025206","SP025206","Britton","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,"1990",NA,NA
"119","2019-11-21 10:04:46-03","IBt","SP","45807","S","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","Grimes, J; Barneby, R","Leme Filho, H","s.n.","1941","03","17",NA,"Brasil","São Paulo","Fazenda Santa Eliza",NA,NA,NA,"SP025160","SP025160","Britton","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,"1990",NA,NA
