"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"189","2020-12-11 11:34:12-03","UFMG","BHCB","44710","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Costa, LVC","s.n.","1998","08",NA,"Southern America","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Trilha da Cascatinha","-43.4152984619141","-19.959400177002",NA,"Mata secundária; árvore, 5m",NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-05-06 14:24:31-03","UFMA","MAR","637","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Alba E. Ramos","274","1983","04","22",NA,"Brasil","Distrito Federal","Brasília","Reserva Biológica de Águas Emendadas","-47.929444","-15.779722",NA,"Borda de córrego Vereda Grande. Árvore com 6m de altura, com frutos vermelhos, semente com arilo branco, 2 ou 3 por fruto, cheiro ativo.",NA,NA,NA,NA,NA,NA,NA,NA,"2016","01","26","47º55'46W","15º46'47S",NA,NA,NA,NA
"191","2021-02-11 17:18:25-03","UFPR","UPCB","41414","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Hatschbach, G.","69667","1999","10","24",NA,"Brasil","Minas Gerais","Diamantina","Barão do Guaçuí","-43.6002998352051","-18.2493991851807",NA,"Árvore 5m, cerrado, junto à córrego..",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2017-04-04 11:22:00-03","MO","MOBOT","100962410","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","J. R. Pirani","Enrique Forero|et al.","Forero 7873","1980","9","6","South America","Brazil","Minas Gerais","Santana do Riacho","Km 120-121 ao longo da rodovia Belo Horizonte -- Conccição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"1100.00000000","1250.00000000",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","121634","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","D. Daly (NY)","Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney","Gentry 49601","1985","1","16","South America","Brazil","Minas Gerais",NA,"CARACA: Trail to Cascatinha, behind monastery, Parque Natural de Caraca. transition between cerrado and campo de altura along black water stream.","-43.5","-20.25",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-48","4",NA
"194","2016-06-29 14:28:00-03","MO","MOBOT","2819451","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","R. Perdiz (INPA)","R.M. Harley","Harley 25472","1988","10","31","South America","Brazil","Minas Gerais","Diamantina","Estrada para Mendanha a 15 km de Diamantina.","-43.5","-18.1166667",NA,NA,NA,NA,"1200.00000000","1225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","2821039","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","D. Daly","Ezechias P. Heringer","Heringer 5332","1980",NA,NA,"South America","Brazil",NA,NA,"Brasília DF, Bacia do Rio Sáo Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2009-10-21 07:13:00-02","MO","MOBOT","2821448","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","D. Daly","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 36357","1972","2","20","South America","Brazil","Minas Gerais",NA,"Rocky cerrado, campo sujo, and gallery foest along stream; sandy soil with sandstone outcrops.",NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","2821522","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"João Geraldo Kuhlmann","Kuhlmann 32145","1937",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Distrito Federal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","3310260","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","D. Daly","Howard S. Irwin","Irwin 20706","1968","2","23","South America","Brazil","Minas Gerais",NA,"Gallery margin. Low gallery woods and adjacent rocky campo with sandstone and quartz outcrops, Serra do Espinhaço at Lapinha. Ca 18 km N of Serro on road (MG 2) to Diamantina.",NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2008-05-27 22:02:00-03","MO","MOBOT","3310261","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","D. Daly","William R. Anderson","Anderson 35993","1972","2","14","South America","Brazil","Minas Gerais",NA,"Valley ca 5 km SSE of Pico do Itambé; grassy, cut-over hillsides, with streams among shrubs and trees, and blocky sandstone outcrops.",NA,NA,NA,NA,NA,NA,"1140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","3430115","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","J.R. Pirani","Gert G. Hatschbach","Hatschbach 30031","1972","8","7","South America","Brazil","Minas Gerais",NA,"Rio do Cipó (mun. Jaboticatuba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2008-07-01 03:33:00-03","MO","MOBOT","3466067","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","D. Daly","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 12504a","1966","2","10","South America","Brazil","Goiás",NA,"Rocky slopes, wet campo, and creek margin, Chapada dos Veadeiros, ca. 20 km W of Veadeiros.","-47","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2015-05-20 10:34:01-03","UFERSA","MOSS","2150","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Projeto Parque das Dunas","165","1980","09","30","América do Sul","Brasil","Rio Grande do Norte","Natal","Capim Macio","-35.216667","-5.8",NA,"árvore; coletada em tabuleiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35W13'00","5S48'00",NA,NA,NA,NA
"203","2020-08-31 09:09:02-03","INPA","INPA","176656","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Macêdo, M","2323","1989","08","20","Southern America","Brasil","Mato Grosso","Nossa Senhora do Livramento","Nossa Senhora do Livramento, Fazenda Rosalina, próximo à Barragem Nossa Senhora do Livramento.","-56.3","-15.8",NA,NA,"INPA0176656","INPA0176656 INPA0176656_e INPA0176656_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-56.3","-15.8",NA,NA,NA,NA
"204","2020-08-31 09:09:02-03","INPA","INPA","214947","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Mecenas, VV","Mecenas, VV","242","1998","06","25","Southern America","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina. Mata.","-48.163056","-15.510833",NA,NA,"INPA0214947","INPA0214947 INPA0214947_e","810","810",NA,NA,NA,NA,"2001",NA,NA,"-48.163056","-15.510833",NA,NA,NA,NA
"205","2020-08-31 09:09:02-03","INPA","INPA","41703","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Daly, DC","Berg, CC","P18401","1973","10","10","Southern America","Brasil","Mato Grosso","Aripuanã","Rio Aripuanã, bay near Igarapézinho. 59º21'N; 1012'S.","-59.353333","-10.206667",NA,NA,"INPA0041703","INPA0041703 INPA0041703_e INPA0041703_e1",NA,NA,NA,NA,NA,NA,"1987",NA,NA,"-59.353333","-10.206667",NA,NA,NA,NA
"206","2020-08-31 09:09:02-03","INPA","INPA","164559","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Macêdo, M","2140","1990","11","09","Southern America","Brasil","Mato Grosso","Cuiabá","Cuiabá, Universidade Federal do Mato Grosso, Instituto Linguístico.","-56.9045","-15.598589",NA,NA,"INPA0164559","INPA0164559 INPA0164559_1 INPA0164559_1e INPA0164559_1e1 INPA0164559_e INPA0164559_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-56.9045","-15.598589",NA,NA,NA,NA
"207","2020-08-31 09:09:02-03","INPA","INPA","176986","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Coêlho, LF","Macêdo, M","3003","1991","09","17","Southern America","Brasil","Mato Grosso","Alta Floresta","Alta Floresta, Fazenda Mogno, próximo a Sede Nova.","-56.853139","-9.876497",NA,NA,"INPA0176986","INPA0176986 INPA0176986_e INPA0176986_e1",NA,NA,NA,NA,NA,NA,"1991",NA,NA,"-56.853139","-9.876497",NA,NA,NA,NA
"208","2020-08-31 09:09:02-03","INPA","INPA","150352","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Daly, DC","Thomas, WW","3840","1985","09","17","Southern America","Brasil","Mato Grosso","Sinop","7 km E of BR163, N of Rio Celeste, 51 km S Sinop., 7 km E of BR-163, N of Rio Celeste, 51 km S of Sinop. Riverine forest and marsh along Corrigo Nandico","-55.533333","-12.3",NA,NA,"INPA0150352","INPA0150352 INPA0150352_e INPA0150352_e1",NA,NA,NA,NA,NA,NA,"1986",NA,NA,"-55.533333","-12.3",NA,NA,NA,NA
"209","2020-08-31 09:09:02-03","INPA","INPA","141253","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pirani, JR","Hatschbach, GG","30031","1972","08","07","Southern America","Brasil","Minas Gerais","Jaboticatubas","Rio do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"INPA0141253",NA,NA,NA,NA,NA,"31264","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-08-31 09:09:02-03","INPA","INPA","120809","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Daly, DC","Ferreira, CAC","4436","1984","06","10","Southern America","Brasil","Mato Grosso","Vila Bela da SantíssimaTrindad","BR364, km 80. Distrito de Patronal., BR 364, rodovia Cuiabá-Porto Velho, Km 80. Distrito de Patronal.","-60.583333","-15",NA,NA,"INPA0120809","INPA0120809_e INPA0120809_e1",NA,NA,NA,NA,NA,NA,"1987",NA,NA,"-60.583333","-15",NA,NA,NA,NA
"211","2020-08-31 09:09:02-03","INPA","INPA","150364","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Daly, DC","Thomas, WW","3852","1985","09","18","Southern America","Brasil","Mato Grosso","Sinop","7 km E of BR163, N of Rio Celeste, 51 km S Sinop., 7 km E of BR-163, N of Rio Celeste, 51 km S of Sinop. Riverine forest and marsh along Corrigo Nandico","-55.533333","-12.3",NA,NA,"INPA0150364","INPA0150364 INPA0150364_e INPA0150364_e1 INPA0150364_e2",NA,NA,NA,NA,NA,NA,"1986",NA,NA,"-55.533333","-12.3",NA,NA,NA,NA
"212","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","7287",NA,"Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","J.R. Pirani/2002","L. D. Thomaz","1348","1993","04","27",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 14m, PAP 33cm, caule interno branco, externo róseo. Botões verdes.","MBML007287","MBML007287",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA
"213","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","9486",NA,"Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","J.R. Pirani/2010","L. Kollmann; E. Bausen & W. Pizziolo","1752","1999","01","28",NA,"Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056",NA,"Beira de estrada. Arvoreto 6m.DAP 10cm. Fuste 5m. Flores verdes.","MBML009486","MBML009486",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W35'38","19S58'23",NA,NA,NA,NA
"214","2020-06-15 15:29:42-03","UNESP-RC","HRCB","40425","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Taxonomy class","Duval, F.G.","122","2002","05","09",NA,"Brasil","Distrito Federal","Brasília","Parque Olhos D'Água","-47.9296989440918","-15.7797002792358",NA,"Arbusto 1,3m. Fruto vermelho. Frutos imaturos verdes e maduros vermelhos.",NA,NA,NA,NA,NA,NA,"70570","auto","2002","05","22",NA,NA,NA,NA,NA,NA
"215","2017-11-24 14:10:20-02","UFLA","ESAL","14852","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,"árvore; 10.5; ;; floresta",NA,NA,"5","5",NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-12-19 11:17:55-03","UFG","UFG","10711","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"Silva, A.S.; Silva, S.; Berg, C.C.; Nelson, B.W.; Handerson, A.J. & Santos, M.R.","62","1977","10","18",NA,"Brasil","Pará","Parauapebas","Serra dos Carajás, 13 Km from AMZA headquarters, road to sawmill. Forest on terra firme.","-49.9021987915039","-6.06750011444092",NA,"Tree 25 m X 40 cm diam.; young fruit yellowish-green. Fruit separtate.","UFG0010711",NA,NA,NA,NA,NA,"147801","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-12-19 11:17:55-03","UFG","UFG","12127","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Pereira, B.A.S.","Heringer, E.P.","14868","1975","10","26",NA,"Brasil","Distrito Federal","Brasília","Estação Florestal Cabeça de Veado. Mata ciliar com córrego, alta.","-47.9296989440918","-15.7797002792358",NA,"Árvore com 15 m de altura, copada, resinosa, perfumada. Flores pequenas, nos ramos terminais.","UFG0012127",NA,NA,NA,NA,NA,"70570","auto","1984","03",NA,NA,NA,NA,NA,NA,NA
"218","2019-06-10 10:10:28-03","FZB-BH","BHZB","11470","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,NA,"Rezende, S.G.","5219","2015","07","29",NA,"Brasil","MG","Mariana","Região do distrito de Camargos","-43.4160995483398","-20.377799987793",NA,"unicata, Data correta 23 /10 /2015",NA,NA,"700","700",NA,NA,"33524","auto",NA,NA,NA,"43°22' 43''","20° 15' 14''",NA,NA,NA,NA
"219","2019-06-10 10:10:28-03","FZB-BH","BHZB","3023","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense",NA,NA,"Ordones, J.","600","2000","12","15",NA,"Brasil","MG","Catas Altas","Caraça/ Campo de Fora","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-01-26 13:53:01-03","IMA","MAC","3012","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","J.R.Pirani","M.N.Rodrigues; A.Sarmento; L.Chaves","660","1983","08","29",NA,"Brasil","Alagoas","Barra de São Miguel","AL-101.","-35.9077987670898","-9.84000015258789",NA,"Árvore ca. de 5m de altura. Flor verde. Fruto vermelho.","MAC0003012",NA,NA,NA,NA,NA,"13333","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-01-26 13:53:01-03","IMA","MAC","9199","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","R.P.Lyra-Lemos","R.P.Lyra-Lemos","2905","1995","06","16",NA,"Brasil","Alagoas","Barra de São Miguel","Dunas do Cavalo Russo.","-35.9077987670898","-9.84000015258789",NA,"Árvore ca. de 4m de altura, resina incolor. Frutos vermelhos.; Restinga sobre dunas","MAC0009199",NA,NA,NA,NA,NA,"13333","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-01-26 13:53:01-03","IMA","MAC","35748","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","M.N.Rodrigues","M.N.Rodrigues; R.Sousa-Novais; K.E.D.Farias","2480","2009","01","20",NA,"Brasil","Alagoas","Barra de São Miguel","Por trás do posto BR, próx. à caixa d'agua.","-35.9077987670898","-9.84000015258789",NA,"Árvore ca. de 3m de altura. Frutos verdes.; Restinga.","MAC0035748",NA,NA,NA,NA,NA,"13333","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-01-26 13:53:01-03","IMA","MAC","8330","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"R.P.Lyra-Lemos","2803","1993","05","07",NA,"Brasil","Alagoas","Marechal Deodoro","3 km depois do entrocamento da AL-101 sul com AL-215.","-35.8950004577637","-9.710280418396",NA,"Arvoreta ca. de 2,5m de altura. Frutos vermelhos.; Restinga","MAC0008330",NA,NA,NA,NA,NA,"15565","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-01-26 13:53:01-03","IMA","MAC","35848","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense obtusifolium","Sw.","E.C.O.Chagas","Chagas-Mota","1971","2009","02","12",NA,"Brasil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo.","-35.8950004577637","-9.710280418396",NA,"Árvore ca. 5 m de altura. Frutos vermelhos.; Restinga.","MAC0035848",NA,NA,NA,"obtusifolium",NA,"15565","auto","2009","02","12",NA,NA,NA,NA,NA,NA
"225","2021-01-26 13:53:01-03","IMA","MAC","34675","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense obtusifolium","Sw.","E.C.O.Chagas","Chagas-Mota","1396","2008","09","25",NA,"Brasil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo, Margem do Riacho Maceiozinho.","-35.8950004577637","-9.710280418396",NA,"Árvore ca. 4,5 m de altura. Flores amarelas e perfumadas.; Restinga.","MAC0034675",NA,NA,NA,"obtusifolium",NA,"15565","auto","2008","09","25",NA,NA,NA,NA,NA,NA
"226","2021-01-26 13:53:01-03","IMA","MAC","34702","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense obtusifolium","Sw.","E.C.O.Chagas","Chagas-Mota","1424","2008","09","25",NA,"Brasil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo, Margem do Riacho Maceiozinho.","-35.8950004577637","-9.710280418396",NA,"Árvore ca. 4,5 m de altura. Flores amareas e perfumadas.; Restinga.","MAC0034702",NA,NA,NA,"obtusifolium",NA,"15565","auto","2008","09","25",NA,NA,NA,NA,NA,NA
"227","2021-01-26 13:53:01-03","IMA","MAC","25685","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.",NA,"R.P.Lyra-Lemos; A.C.P.Barros; N.M.Rodrigues","9842","2006","09","27",NA,"Brasil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo, trecho em direção a encosta do tabuleiro.","-35.873056","-9.787222",NA,"Arvoreta ca. de 3m de altura. Flores e frutos jovens verdes. (látex alvo).; Restinga arbustiva-arbórea.","MAC0025685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-35.873056","-9.787222",NA,NA,NA,NA
"228","2021-01-26 13:53:01-03","IMA","MAC","4285","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","J.R.Pirani","M.Schott; B.Boon; M.N.Rodrigues","119","1981","06","02",NA,"Brasil","Alagoas","Messias","Serra da Cachoeira, Engenho Horizonte.","-35.839506","-9.394267",NA,"Árvore ca. de 3 m de altura. Frutos verdes.; Mata Atlântica Tropical.","MAC0004285",NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,"-35.839506","-9.394267",NA,NA,NA,NA
"229","2021-02-04 10:26:52-03","UFRPE","HST","3943","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","M.L.Guedes","M.T.Monteiro","23647","1972","04","21",NA,"Brasil","Bahia","Belmonte","Fazenda Rio Vermelho","-38.8828010559082","-15.8631000518799",NA,"Frutos ovais, vermelhos com perfume muito agradável, igual ao da resina que ocorre na casca.","HST003943",NA,NA,NA,NA,NA,"71281","auto","2020","06",NA,NA,NA,NA,NA,NA,NA
"230","2021-02-04 10:26:52-03","UFRPE","HST","18442","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","A.M.Miranda","A.M.Miranda; I.Meunier et J.Ferraz","6240","2010","11","02",NA,"Brasil","Pernambuco","Tamandaré","APA de Guadalupe, próximo a margem do rio Ariquindá (UTM 0269321 #?# 903584)","-35.1046981811523","-8.75971984863281",NA,"Arvoreta ca. 3 m alt.; muito ramificada; caule marrom-acinzentado; folhas levemente papiráceas; flores creme-esverdeada.","HST018442","HST018442_v HST018442_v1 HST018442_v2 HST018442_v3",NA,NA,NA,NA,"16930","auto","2010","11","10",NA,NA,NA,NA,NA,NA
"231","2014-07-30 10:40:49-03","CITSF","HXBH","013254","S","Plantae",NA,NA,"Burseraceae","Protium","brasiliense (spreng.) engl.","Protium brasiliense (spreng.) engl.",NA,"Pirani","Werneck, M. et alii",NA,"1997","07","01",NA,"Brasil","MG","Ouro Preto","Estação Ecológica do Tripuí","-43.5081","-20.2875",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-25 10:13:17-03","CVRD","CVRD","13374","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Geovane S. Siqueira","Lopes, J.C.","152","2011","02","10","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Col. adic. L.C.S. Assis & G.S.Siqueira <ll>dwc_commonname:</ll> Breu branco","CVRD013374",NA,NA,NA,NA,NA,"48094","auto","2011","06","13",NA,NA,"Magnoliopsida",NA,NA,NA
"233","2021-02-25 10:13:17-03","CVRD","CVRD","13695","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Daly, D.C.","Stefano, M.V. et al.","227","2011","03","03","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Breu branco","CVRD013695",NA,NA,NA,NA,NA,"48094","auto","2011","03","03",NA,NA,"Magnoliopsida",NA,NA,NA
"234","2021-02-25 10:13:17-03","CVRD","CVRD","13698","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Daly, D.C.","Stefano, M.V. et al.","237","2011","03","03","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Breu branco","CVRD013698",NA,NA,NA,NA,NA,"48094","auto","2011","03","03",NA,NA,"Magnoliopsida",NA,NA,NA
"235","2021-02-25 10:13:17-03","CVRD","CVRD","11074","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Daly, D.C.","Folli, D.A.","5932","2008","02","06","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Breu branco","CVRD011074",NA,NA,NA,NA,NA,"48094","auto","2011","06","13",NA,NA,"Magnoliopsida",NA,NA,NA
"236","2021-02-25 10:13:17-03","CVRD","CVRD","4653","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","(Spreng.) Engl.","Daly, D.C.","Folli, D.A.","2042","1993","10","14","América do Sul","BRASIL","ES","Linhares","Na área do Bloco B, Produção Sustentada.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Breu branco","CVRD004653",NA,NA,NA,NA,NA,"48094","auto","2011","03","02",NA,NA,"Magnoliopsida",NA,NA,NA
"237","2019-07-31 14:32:17-03","CPATSA","HTSA","3908","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","brasiliense","Protium brasiliense","Engl.",NA,"G. Hatschbach","30031","1972","08","07",NA,"Brasil","Minas Gerais","Jaboticatuba","Rio do Cipó",NA,NA,NA,"Árvore mata de galeria, flor creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-09-12 05:00:02-03","US","US","2124100","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","brasiliense","Protium brasiliense","Engl.",NA,"M. Magalhães","647","1941","11","25","South America - Neotropics","Brazil","Minas Gerais","Santa Luzia","Sanatório Hugo Werneck, margem do córrego","-43.8513984680176","-19.7696990966797",NA,NA,"US01858301","US01858301_01 US01858301_02",NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
