"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"747","2019-11-01 15:13:11-03","UnB","UB","3499","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Munhoz, CBR","1994",NA,NA,"Munhoz, CBR; Proença, CEB; Walter, BMT; Silva, MA","103","1994","05","21","Brasil","Goiás","Alto Paraíso de Goiás","7 Km de Alto Paraíso para Nova Roma","-47.5","-13.766667","-47.5","-13.766667",NA,NA,"Frutos imaturos. Folhas com 83 pinas.; Planta saindo do chão 1,3m. Fruto verde-amarelado.; Campo cerrado sobre encosta.","UB0003840","UB0003840","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2019-11-01 15:13:11-03","UnB","UB","208245","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Lima, GP","2017","08","28","Graciano-Ribeiro, D","41","2005","03","16","Brasil","Goiás","Mineiros","Parque Nacional das Emas","-52.735278","-18.137778","-52.735278","-18.137778","720","720","Palmeira arbustiva ca. 1,2m altura. Folhas cartáceas, 12 pares de folíolos. Frutos imaturos cor verde; Solo arenoso sobre murundu. Campo sujo.","UB0003389","UB0003389","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2019-11-01 15:13:11-03","UnB","UB","3675","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Incógnito",NA,NA,NA,"Ratter, JA; Cardoso, E; Fonsêca Filho, J","7292","1994","05","30","Brasil","Goiás","Alto Paraíso de Goiás","Nr. Fazenda Canastra, 30 km from Alto Paraíso","-47.433333","-14.033333","-47.433333","-14.033333","1700","1700","Vegetation with much Vellozia squamata.; Planta pequena 1,7m; In cerrado vegetation, on top of a small rocky hil.","UB0003856","UB0003856","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2019-11-01 15:13:11-03","UnB","UB","4747","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2011","05",NA,"Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","13655","1966","03","07","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,".","UB0003830","UB0003830","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2019-11-01 15:13:11-03","UnB","UB","87950","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","1992","04","30","Philcox, D","3700","1967","12","22","Brasil","Mato Grosso",NA,"Base Camp, 2km ao E de Base Camp","-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,NA,"UB0003848","UB0003848","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2019-11-01 15:13:11-03","UnB","UB","186407","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Lima, GP","2017","08","28","Eiten, G; Eiten, LT","8450","1968","08","30","Brasil","Mato Grosso","Barra do Garças","260 km along new road NNE of village of Xavantina. (1,5 km due SE of Royal Society-Royal Geographic Society Base Camp). Along path R-3.","-51.75","-12.85","-51.75","-12.85","450","450","Small tree palm 2,5m. tall, trunk 2m. tall. Flowers with beige-yellow tepals.; Low woodland form of cerrado (this spot with low trees and taller shrubs with 20% cover, shrubs 1-1,5 m tall with 30 % cover.)","UB0003780","UB0003780","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2019-11-01 15:13:11-03","UnB","UB","87949","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","1992",NA,NA,"Anderson, WR","9712","1973","05","04","Brasil","Mato Grosso",NA,"35km ao NE de Barra do Garças",NA,NA,NA,NA,NA,NA,NA,"UB0003844","UB0003844","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2019-11-01 15:13:11-03","UnB","UB","87951","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","1992","04","30","Argent, GCG","6488","1967","09","21","Brasil","Mato Grosso","Nova Xavantina","Nova Xavantina, 6km ao S de Nova Xavantina","-52.35","-14.666667","-52.35","-14.666667",NA,NA,NA,"UB0003850","UB0003850","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2019-11-01 15:13:11-03","UnB","UB","87955","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","1992",NA,NA,"Heringer, EP","11447","1967","05","25","Brasil","Goiás","Formosa","Formosa, Rio Tiquira","-47.3344","-15.5372","-47.3344","-15.5372",NA,NA,NA,"UB0003838","UB0003838","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2019-11-01 15:13:11-03","UnB","UB","87956","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","1992",NA,NA,"Irwin, HS","15965","1966","05","24","Brasil","Mato Grosso",NA,"60km ao N de Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,"UB0003858","UB0003858","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2019-11-01 15:13:11-03","UnB","UB","87983","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","2014","02","04","Ferreira, E","519","1998","09","17","Brasil","Mato Grosso",NA,"40km da estrada entre Cuiabá e Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,NA,"UB0003832","UB0003832","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2019-11-01 15:13:11-03","UnB","UB","88034","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC",NA,NA,NA,"Sampaio, AB","237","1998",NA,NA,"Brasil","Distrito Federal",NA,"Fazenda Sucupira","-48.033333","-15.916667","-48.033333","-15.916667",NA,NA,NA,NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2019-11-01 15:13:11-03","UnB","UB","88035","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Proença, CEB","2004",NA,NA,"Paiva, JGA","103A","2002","11","08","Brasil","Distrito Federal",NA,"Jardim Botânico de Brasília","-47.816667","-15.866667","-47.816667","-15.866667",NA,NA,NA,"UB0003789","UB0003789","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2019-11-01 15:13:11-03","UnB","UB","88037","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2000","02",NA,"Ratter, JA","3641","1976","09","23","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95","-47.916667","-15.95",NA,NA,NA,"UB0003773","UB0003773","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2019-11-01 15:13:11-03","UnB","UB","88038","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2000","02",NA,"Haridasan, M","MH496","1984","05","07","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95","-47.916667","-15.95",NA,NA,NA,"UB0003802","UB0003802","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Gomes, BM","2001","01","25","Gomes, BM; Brito, DS; Mendes, VC","100","2000","11","10","Brasil","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama","-48.101944","-16.082222","-48.101944","-16.082222",NA,NA,"Bráctea peduncular lenhosa; estípula solitária; planta inerme.; Árvore 2,2m. Flor creme. Fruto verde amarelado.; Encosta rochosa próximo ao Córrego Crispim.","UB0003807","UB0003807","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2019-11-01 15:13:11-03","UnB","UB","88041","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2000","02",NA,"Irwin, HS","26619","1970","02","25","Brasil","Distrito Federal",NA,"15km ao E do Lago Paranoá",NA,NA,NA,NA,NA,NA,NA,"UB0003815","UB0003815","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2019-11-01 15:13:11-03","UnB","UB","88042","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2000","02",NA,"Noblick, LR","5109","1996","02","07","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.928444","-15.954889","-47.928444","-15.954889",NA,NA,NA,"UB0003794","UB0003794","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2019-11-01 15:13:11-03","UnB","UB","88040","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2000","02",NA,"Nascimento, EA","52","1986","02","20","Brasil","Distrito Federal","Brasília","SQN 208","-45.883333","-15.75","-45.883333","-15.75",NA,NA,NA,"UB0003805","UB0003805","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2000","02",NA,"Irwin, HS","26619","1970","02","25","Brasil","Distrito Federal",NA,"15km ao E do Lago Paranoá",NA,NA,NA,NA,NA,NA,NA,"UB0003817","UB0003817","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2019-11-01 15:13:11-03","UnB","UB","87957","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","1992",NA,NA,"Harley, RM","10398","1968","10","01","Brasil","Mato Grosso",NA,"Base Camp, 2,5km ao SE de Base Camp","-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,NA,"UB0003841","UB0003841","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2000","02",NA,"Irwin, HS","26619","1970","02","25","Brasil","Distrito Federal",NA,"15km ao E do Lago Paranoá",NA,NA,NA,NA,NA,NA,NA,"UB0003821","UB0003821","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","2014","02","04","Ferreira, E","519","1998","09","17","Brasil","Mato Grosso",NA,"40km da estrada entre Cuiabá e Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,NA,"UB0003833","UB0003833","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2000","02",NA,"Ratter, JA","3641","1976","09","23","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95","-47.916667","-15.95",NA,NA,NA,"UB0003775","UB0003775","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Correia, CAS","2007","07","19","Carvalho, PS; Correia, CAS","228","2007","04","16","Brasil","Distrito Federal","Brasília","Fazenda Sucupira","-48.001389","-16.503889","-48.001389","-16.503889",NA,NA,"Flor amarela; cerrado rupestre. Solo: afloramento rochoso.","UB0003508","UB0003508","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Proença, CEB","2004",NA,NA,"Paiva, JGA","103A","2002","11","08","Brasil","Distrito Federal",NA,"Jardim Botânico de Brasília","-47.816667","-15.866667","-47.816667","-15.866667",NA,NA,NA,"UB0003793","UB0003793","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Correia, CAS","2007","07","19","Carvalho, PS; Correia, CAS","228","2007","04","16","Brasil","Distrito Federal","Brasília","Fazenda Sucupira","-48.001389","-16.503889","-48.001389","-16.503889",NA,NA,"Flor amarela; cerrado rupestre. Solo: afloramento rochoso.","UB0003507","UB0003507","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2000","02",NA,"Ratter, JA","3641","1976","09","23","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95","-47.916667","-15.95",NA,NA,NA,"UB0003776","UB0003776","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2000","02",NA,"Noblick, LR","5109","1996","02","07","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.928444","-15.954889","-47.928444","-15.954889",NA,NA,NA,"UB0003800","UB0003800","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2020-07-29 09:06:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Fonseca, ML","2019","08","23","Norrana, K; Martins, AC; Lopes, IS; Santos, BG; Aguiar, AJC","51","2019","04","29","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE (Parcelas projeto Fogo)","-47.870278","-15.951667","-47.870278","-15.951667","1138","1138","Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Árvore, ca. 1,7m. Corola amarela. Amostra em sílica; Campo sujo",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2000","02",NA,"Noblick, LR","5109","1996","02","07","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.928444","-15.954889","-47.928444","-15.954889",NA,NA,NA,"UB0003796","UB0003796","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2020-07-29 09:06:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.",NA,NA,NA,NA,"Projeto Barcode Cerrado; Proença, CEB; Vasconcelos, TNC; Pinheiro, JDS; Mattos, GAFF; Farinasso, HC","RBS _213","2019","10","11","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.8725","-15.950833","-47.8725","-15.950833",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Arbusto, ca. 1,7m. Palmeira solitária. Frutos imaturos verdes; Cerrado denso",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Incógnito","2018","10","10","Viana, G","IFN-24669extra","2018","08","06","Brasil","Piauí","Landri Sales","Não Informado","-43.740294","-7.199105","-43.740294","-7.199105","253","253","Conglomerado PI-246. Extra; Palmeira; dap: 6,0; ht: 5,00; base reta; casca: acinzentada (cor externa), amarelada (cor interna), fina, lisa; área savânica de de cerrado sentido restrito.","UB0127787","UB0127787","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Proença, CEB","2004",NA,NA,"Paiva, JGA","103A","2002","11","08","Brasil","Distrito Federal",NA,"Jardim Botânico de Brasília","-47.816667","-15.866667","-47.816667","-15.866667",NA,NA,NA,"UB0003791","UB0003791","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","1992",NA,NA,"Anderson, WR; et al.","36881","1972","03","09","Brasil","Bahia",NA,"Espigão Mestre, ca. 10km N of Rio Roda Velha, ca. 100km WSW of Barreiras",NA,NA,NA,NA,"800","800","Slender ascending stem 1m; leaves ca. 0,7m long.; flowers light yellow; Rocky hillside and steep slope, with cerrado and forest","UB0003852","UB0003852","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Faria, JEQ","2017","12","15","Silva, RM","IFN-5931471.2","2017","10","11","Brasil","Maranhão","Mirador",NA,"-44.64","-6.12","-44.64","-6.12",NA,NA,"Conglomerado MA-593. Subunidade 1. Subparcela 2. Indivíduo extra. Extra; Palmeira, altura 1,80m, DAP 8,7cm. Base reta. Flor esverdeada. Fruto imaturo, cor externa esverdeado, carnoso, arilo. Casca de cor externa escura/cinza, cor inter","UB0126362","UB0126362 UB0126362_1","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2018","04",NA,"Romão, DR; Pinto, JRR; Meinen, AA; Rodrigues, RR; Oliveira, NR","131","2017","10","21","Brasil","Goiás","Nova Roma","Área de ampliação do Parque Nacional da Chapada dos Veadeiros","-46.991317","-13.952333","-46.991317","-13.952333","618","618","Árvore; Floresta de encosta presente no corredor Chapada dos Veadeiros e Vão do Paranã, mata decídua",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","2014","02","06","Oliveira, FCA; Fonseca, ML; Silva Filho, AP; Barros, BS","1885","2010","03","28","Brasil","Tocantins","Rio Sono","Bacia do Tocantins. Sub-bacia: rio Perdida.","-47.525278","-9.403333","-47.525278","-9.403333","287","287","Palmeira arbustiva. Espata cor marrom externamente, esverdeada internamente. Inflorescência cor creme; Solo areno-argiloso. Relevo plano. Cerrado","UB0003829","UB0003829","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2000","02",NA,"Noblick, LR","5109","1996","02","07","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.928444","-15.954889","-47.928444","-15.954889",NA,NA,NA,"UB0003799","UB0003799","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","1992",NA,NA,"Irwin, HS","15965","1966","05","24","Brasil","Mato Grosso",NA,"60km ao N de Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,"UB0003859","UB0003859","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","2014","02","06","Carvalho-Silva, M; Aedo, C; Fernández-Alonso, JL; Amorim, PRF","1621","2012","05","14","Brasil","Distrito Federal","Brasília","Zona del Jardín Botánico, cerro Cristo Redentor","-47.891111","-15.916667","-47.891111","-15.916667","1120","1120","2m, hojas de 1,2 m, inflorescencia pendula, amarillo-marrón.; Vegetación de Cerrado rocoso","UB0003798","UB0003798","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2000","02",NA,"Irwin, HS","26619","1970","02","25","Brasil","Distrito Federal",NA,"15km ao E do Lago Paranoá",NA,NA,NA,NA,NA,NA,NA,"UB0003819","UB0003819","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","1992",NA,NA,"Anderson, WR","9712","1973","05","04","Brasil","Mato Grosso",NA,"35km ao NE de Barra do Garças",NA,NA,NA,NA,NA,NA,NA,"UB0003846","UB0003846","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Silva, JS","2008","03","10","Silva, JS; Alves, MM; Cota, MRC","356","2008","02","27","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,"Arbusto. Flor amarela; Cerradão. Solo: Solo distrófico.","UB0003812","UB0003812","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Correia, CAS","2007","07","19","Carvalho, PS; Correia, CAS","228","2007","04","16","Brasil","Distrito Federal","Brasília","Fazenda Sucupira","-48.001389","-16.503889","-48.001389","-16.503889",NA,NA,"Flor amarela; cerrado rupestre. Solo: afloramento rochoso.","UB0003509","UB0003509","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Proença, CEB","2004",NA,NA,"Paiva, JGA","103A","2002","11","08","Brasil","Distrito Federal",NA,"Jardim Botânico de Brasília","-47.816667","-15.866667","-47.816667","-15.866667",NA,NA,NA,"UB0003792","UB0003792","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Silva, JS","2008","03","10","Silva, JS; Alves, MM; Cota, MRC","356","2008","02","27","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,"Arbusto. Flor amarela; Cerradão. Solo: Solo distrófico.","UB0003813","UB0003813","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","1992",NA,NA,"Anderson, WR; et al.","36881","1972","03","09","Brasil","Bahia",NA,"Espigão Mestre, ca. 10km N of Rio Roda Velha, ca. 100km WSW of Barreiras",NA,NA,NA,NA,"800","800","Slender ascending stem 1m; leaves ca. 0,7m long.; flowers light yellow; Rocky hillside and steep slope, with cerrado and forest","UB0003851","UB0003851","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2011","05",NA,"Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","13655","1966","03","07","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,".","UB0003831","UB0003831","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Lima, GP","2017","08","28","Eiten, G; Eiten, LT","8450","1968","08","30","Brasil","Mato Grosso","Barra do Garças","260 km along new road NNE of village of Xavantina. (1,5 km due SE of Royal Society-Royal Geographic Society Base Camp). Along path R-3.","-51.75","-12.85","-51.75","-12.85","450","450","Small tree palm 2,5m. tall, trunk 2m. tall. Flowers with beige-yellow tepals.; Low woodland form of cerrado (this spot with low trees and taller shrubs with 20% cover, shrubs 1-1,5 m tall with 30 % cover.)","UB0003785","UB0003785","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
