"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"992","2019-11-13 11:22:27-03","USP","SPF","182611","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.","Possette, RFS","Fidelis, DL","s.n.","1998","09","18","Brasil","Paraná","Assaí",NA,"-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,"SPF00182611",NA,NA,"2007","01",NA,NA,NA,NA,NA,"20909","auto",NA,NA,NA,NA,NA,NA
"993","2019-11-13 11:22:27-03","USP","SPF","182610","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.","Possette, RFS","Fidelis, DL","s.n.","1998","09","18","Brasil","Paraná","Assaí",NA,"-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,"SPF00182610",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20909","auto",NA,NA,NA,NA,NA,NA
"994","2019-11-13 11:22:27-03","USP","SPF","197054","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.","Fernandes, JM","Krieger, L","CESJ11001","1971","12","07","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"SPF00197054",NA,NA,"2010","04",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"995","2019-11-13 11:22:27-03","USP","SPF","206408","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.","Lima, HC","Lima, MPM","427","1999","08","25","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Estrada de acesso a sede do Parque. 22°15'00S, 44°34'00 / 22°28'00S, 44°45'00W.","-44.5633010864258","-22.4960994720459",NA,NA,"655","655","SPF00206408",NA,NA,"2000","11",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"996","2019-11-13 11:22:27-03","USP","SPF","185660","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.","Lima, HC","Lima, HC","2616","1985","08","09","Brasil","Rio de Janeiro","Macaé","Pico do Frade","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"SPF00185660",NA,NA,"2008","06",NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA
"997","2019-11-13 11:22:27-03","USP","SPF","144752","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.","Lobão, AQ","Lobão, AQ","538","2001","01","22","Brasil","Rio de Janeiro","Paraty",NA,"-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"SPF00144752",NA,NA,"2001","02",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"998","2019-11-13 11:22:27-03","USP","SPF","185658","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.","Lima, HC","Farney, C","973","1985","11","08","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"SPF00185658",NA,NA,"2008","06",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"999","2019-11-13 11:22:27-03","USP","SPF","146196","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.","Pennington, TD","Kuhlmann, M","237","1942","12","21","Brasil","São Paulo","Amparo",NA,"-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"SPF00146196",NA,NA,"1996",NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA
"1000","2019-11-13 11:22:27-03","USP","SPF","203938","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.","Anônimo","Cavalcanti, DC","376","1999","10","26","Brasil","São Paulo","Analândia",NA,"-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,"SPF00203938",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
"1001","2019-11-13 11:22:27-03","USP","SPF","134538","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.","Anônimo","Buzato, S","26812","1992","03","27","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"SPF00134538",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"1002","2019-11-13 11:22:27-03","USP","SPF","150775","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.","Rossi, L","Rossi, L","2183","2000","09","21","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Trilha do Poção.","-45.4099998474121","-23.6200008392334",NA,NA,"60","85","SPF00150775",NA,NA,"2001","02",NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"1003","2019-11-13 11:22:27-03","USP","SPF","95170","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.","Possette, RFS","Pirani, JR","3256","1994","07","07","Brasil","São Paulo","Gália","Estação Ecológica dos Caetetus","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"SPF00095170",NA,NA,"2007","07",NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"1004","2019-11-13 11:22:27-03","USP","SPF","98232","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.","Possette, RFS","Tamashiro, JY","676","1994","09","29","Brasil","São Paulo","Taguaí",NA,"-49.4000015258789","-23.4500007629395",NA,NA,NA,NA,"SPF00098232",NA,NA,"2007","07",NA,NA,NA,NA,NA,"12402","auto",NA,NA,NA,NA,NA,NA
"1005","2019-11-13 11:22:27-03","USP","SPF","97880","PreservedSpecimen","Plantae","Leguminosae","Inga","striata","Inga striata","Benth.","Garcia, FCP","Furlan, A","1369","1994","04","14","Brasil","São Paulo","Ubatuba","Trilha do Camburi.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SPF00097880",NA,NA,"1994",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"1006","2014-04-04 18:27:19-03","PNFM","IRAI","2586","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Cordeiro, J.; Barbosa, E.","Temponi, L.G.","626","2009","10","11","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha do Poço Preto","-54.476139","-25.620417","-54.476139","-25.620417","180","180","IRAI00002586",NA,"Árvore, 5 m, flor alvacenta. Floresta Estacional Semidecidual","2010","01","01","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","2021-03-25 13:52:13-03","UNIVILLE","JOI","7650","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","R.F.S. Possette","D.L. Fidelis",NA,"1998","09","18","Brasil","Paraná","Assaí","Fazenda Santana.","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,"JOI007650",NA,"; HABITAT: borda da mata; HABITO: Árvore","2007","01","18",NA,NA,NA,NA,"20909","auto",NA,NA,NA,NA,NA,NA
"1008","2021-03-25 13:52:13-03","UNIVILLE","JOI","2026","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M.C. Dias","F.H. Soubhia",NA,"1991","09","18","Brasil","Paraná","Ibiporã","Fazenda Doralice, área do Projeto Tibagi.","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"JOI002026",NA,"; HABITAT: beira da mata; HABITO: Árvore","1992","01","01",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"1009","2021-03-25 13:52:13-03","UNIVILLE","JOI","2009","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","F.C. Garcia","A.O.S. Vieira","301","1988","10","15","Brasil","Paraná","Londrina","Mata do Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"JOI002009",NA,"; HABITO: Árvore","1997","01","01",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1010","2021-03-25 13:52:13-03","UNIVILLE","JOI","7046","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Melo-Júnior, J.C.F.","801","2008","01","18","Brasil","Santa Catarina","Guaramirim","Vila Amizade - BR-281.","-49.002799987793","-26.4731006622314",NA,NA,NA,NA,"JOI007046",NA,"; TIPO VEGETACIONAL: FODSM","2008","04","17",NA,NA,NA,NA,"15937","auto",NA,NA,NA,NA,NA,NA
"1011","2021-03-25 13:52:13-03","UNIVILLE","JOI","10630","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Possete, R.","Meyer, F.S.","990","2011","02","19","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, Estrada rumo ao Xikavitska (Salto Seco).","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"JOI010630",NA,"Vagem de coloração amarelada; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","2011","02","19",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"1012","2021-03-25 13:52:13-03","UNIVILLE","JOI","2248","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","R.F.S. Possette","Björn Mehlhaff","187","2006","09","13","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória, trilha preta.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI002248",NA,"; HABITO: Árvore","2006","09","13",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"1013","2020-05-08 11:10:29-03","UEFS","HUEFS","72254","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","nuda","Inga nuda","Salzm.",NA,"Silva, L.N.","57","1995","05","31","Brasil","Bahia","Conde","Fazenda do Bu, baixa do Barro, trilha para Mata da Maré","-37.723333","-12.0475","37W43'24''","12S2'51''",NA,NA,"HUEFS0072254","HUEFS0072254","Floresta Ombrófita Aberta",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1014","2020-05-08 11:10:29-03","UEFS","HUEFS","72244","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","nuda","Inga nuda","Salzm.","F.C.P.Garcia","Ferreira, M.C.","719","1995","05","31","Brasil","Bahia","Conde","Fazenda do Bu, Baixa do Barro trilha para a Mata Maré","-43.066667","-12.054444","43W4'0''","12S3'16''",NA,NA,"HUEFS0072244","HUEFS0072244","Floresta Ombrófita Aberta","2009","06",NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1015","2020-05-08 11:10:29-03","UEFS","HUEFS","35447","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","nuda","Inga nuda","Salzm.","F.C.P.Garcia","Miranda, A.M.","625","1992","10","22","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá.","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"HUEFS0035447","HUEFS0035447","Mata do Camocim.","2009","06",NA,"Angiospermae","Fabales",NA,NA,"21764","auto","Rosanae",NA,NA,NA,NA,NA
"1016","2021-03-04 11:16:36-03","UEFS","HUEFS","199144","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.","A.P.Chagas","Kollmann, L.","428","1998","08","26","Brasil","Espírito Santo","Santa Teresa","São Lourenço. Trilha do Caravage.","-40.6002998352051","-19.9356002807617",NA,NA,"800","800","HUEFS0199144",NA,NA,"2013","06",NA,"Angiospermae","Fabales",NA,NA,"23813","auto","Rosanae",NA,NA,NA,NA,NA
"1017","2021-03-04 11:16:36-03","UEFS","HUEFS","194060","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.","H.C. de Lima","Souza, V.C.","33597","2009","05","10","Brasil","Rio de Janeiro","Santa Maria Madalena","Subida para o Morro da Antena.","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"HUEFS0194060",NA,"Floresta Ombrófila Densa (Mata Atlântica) degradada.","2013","11",NA,"Angiospermae","Fabales",NA,NA,"30526","auto","Rosanae",NA,NA,NA,NA,NA
"1018","2020-05-08 11:10:29-03","UEFS","HUEFS","76091","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.",NA,"Salzmann, P.","--",NA,NA,NA,"Brasil","Bahia",NA,"-",NA,NA,NA,NA,NA,NA,"HUEFS0076091",NA,"-",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,"Holótipo",NA,NA,NA
"1019","2020-05-08 11:10:29-03","UEFS","HUEFS","147414","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.",NA,"Campos, L.A.",NA,"2005","08","26","Brasil","Paraná",NA,"Tuneiras-PR. Fazenda Agua do Indio.",NA,NA,NA,NA,NA,NA,"HUEFS0147414","HUEFS0147414",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1020","2020-05-08 11:10:29-03","UEFS","HUEFS","118678","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.",NA,"Echternacht, L.","610","2004","08","12","Brasil","Minas Gerais",NA,"Carmópolis de Minas: Estação Ecológica da Mata do Cedro.","-44.6","-20.416667","44W36'","20S25'","773","773","HUEFS0118678","HUEFS0118678","Floresta estacional semidecidual.",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1021","2020-05-08 11:10:29-03","UEFS","HUEFS","145981","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.","L.P.de Queiroz","Cardoso, D.","2410","2009","02","05","Brasil","Bahia","Medeiros Neto","Fazenda Graciosa. Propriedade de Geraldo Flores.","-40.196389","-17.343333","40W11'47''","17S20'36''",NA,NA,"HUEFS0145981","HUEFS0145981","Borda de floresta semidecidual.","2010","04",NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1022","2020-05-08 11:10:29-03","UEFS","HUEFS","231067","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.","L.Constâncio","Gontijo, F.D.","1159","2014","08","21","Brasil","Minas Gerais","Dom Joaquim",NA,"-43.259167","-19.196667","43W15'33''","19S11'48''","613","613","HUEFS0231067",NA,"Floresta estacional semidecidual.","2015","05",NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1023","2020-05-08 11:10:29-03","UEFS","HUEFS","160402","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.","J.M.Fernandes","Gomes, P.","767","2008","03","29","Brasil","Pernambuco","Caruaru","Limite Caruaru - Agrestina, Inselbergue Pedra do Guariba.","-35.843889","-8.381944","35W50'38''","8S22'55''","685","685","HUEFS0160402","HUEFS0160402",NA,"2013","02",NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1024","2020-05-08 11:10:29-03","UEFS","HUEFS","37691","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.","L.P.de Queiroz & R.M.Santos","Harley, R.M.","53502","1999","03","13","Brasil","Bahia","Itaberaba","Serra do Orobó, subindo da Faz. Monte Verde, lado Sul.","-44.191944","-11.326389","44W11'31''","11S19'35''","805","805","HUEFS0037691","HUEFS0037691","Mata estacional semi-decídua.","2007","09",NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1025","2020-05-08 11:10:29-03","UEFS","HUEFS","209621","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.",NA,"Lima, H.C.de","7746","2013","10","27","Brasil","Rio de Janeiro","Petrópolis","Itaipava, Vale do Sossego, condomínio Vale do Sossego, final da rua D. Mata de encosta degrada.","-43.159722","-22.436944","43W9'35''","22S26'13''","800","800","HUEFS0209621",NA,NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1026","2020-05-08 11:10:29-03","UEFS","HUEFS","211868","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.",NA,"Nascimento, F.H.F.","1568","2014","01","30","Brasil","Bahia","Jussari","RPPN Serra do Teimoso.","-39.535","-15.158333","39W32'6''","15S9'30''","450","550","HUEFS0211868","HUEFS0211868 HUEFS0211868_01",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1027","2020-05-08 11:10:29-03","UEFS","HUEFS","231101","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.","D.Machado & H.Lima","Baez, C.","973","2016","08","28","Brasil","Rio de Janeiro","Campos dos Goytacazes","Bairro Cambucá. Fazenda São Julião.","-41.633611","-21.810833","41W38'1''","21S48'39''","26","26","HUEFS0231101",NA,NA,"2016","10",NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1028","2020-05-08 11:10:29-03","UEFS","HUEFS","74084","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.",NA,"Chagas, F.","1936","1996","08","28","Brasil","Paraná",NA,"Arredores de Jaguapita",NA,NA,NA,NA,NA,NA,"HUEFS0074084","HUEFS0074084",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1029","2020-05-08 11:10:29-03","UEFS","HUEFS","74109","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.",NA,"Fadelli, L.","280","2001","01","10","Brasil","Paraná",NA,"Bela Vista do Paraíso, Fazenda Horizonte",NA,NA,NA,NA,NA,NA,"HUEFS0074109","HUEFS0074109",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1030","2020-05-08 11:10:29-03","UEFS","HUEFS","76045","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.",NA,"Salzmann, P.","--",NA,NA,NA,"Brasil","Bahia",NA,"-",NA,NA,NA,NA,NA,NA,"HUEFS0076045",NA,"-",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,"Isótipo",NA,NA,NA
"1031","2020-05-08 11:10:29-03","UEFS","HUEFS","76046","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.",NA,"Salzmann, P.","--",NA,NA,NA,"Brasil","Bahia",NA,"-",NA,NA,NA,NA,NA,NA,"HUEFS0076046",NA,"-",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,"Isótipo",NA,NA,NA
"1032","2020-05-08 11:10:29-03","UEFS","HUEFS","76089","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.",NA,"Salzmann, P.","--",NA,NA,NA,"Brasil","Bahia",NA,"-",NA,NA,NA,NA,NA,NA,"HUEFS0076089",NA,"-",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,"Holótipo",NA,NA,NA
"1033","2020-05-08 11:10:29-03","UEFS","HUEFS","204302","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.",NA,"Neves, D.R.M.","1288","2013","05","30","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, estrada do Comércio.",NA,"-22.555","43W27'94''","22S33'18''","765","765","HUEFS0204302",NA,"Floresta Ombrófila Submontana.",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1034","2020-05-08 11:10:29-03","UEFS","HUEFS","123383","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.",NA,"Fadelli, L.","FUEL38408","2002","09","06","Brasil","Paraná","Rancho Alegre","Fazenda Congonhas.","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,"HUEFS0123383","HUEFS0123383",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"11419","auto","Rosanae",NA,NA,NA,NA,NA
"1035","2020-05-08 11:10:29-03","UEFS","HUEFS","144669","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.","F.C.P.Garcia","Pavão, O.C.","FUEL30836","2000","12","12","Brasil","Paraná","Nova Fátima","Fazenda Santa Helena.","-50.5638999938965","-23.4321994781494",NA,NA,NA,NA,"HUEFS0144669","HUEFS0144669","Borda da mata.","2012","06",NA,"Angiospermae","Fabales",NA,NA,"15159","auto","Rosanae",NA,NA,NA,NA,NA
"1036","2020-05-08 11:10:29-03","UEFS","HUEFS","123377","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.",NA,"Fidelis, D.L.","FUEL24813","1998","09","18","Brasil","Paraná","Assaí","Fazenda Santana.","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,"HUEFS0123377","HUEFS0123377",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"20909","auto","Rosanae",NA,NA,NA,NA,NA
"1037","2021-03-04 11:16:36-03","UEFS","HUEFS","199159","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","striata","Inga striata","Benth.","A.P.Chagas","Kollmann, L.","4283","2001","08","09","Brasil","Espírito Santo","Santa Teresa","Rio Saltinho.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"HUEFS0199159",NA,NA,"2014","02",NA,"Angiospermae","Fabales",NA,NA,"23813","auto","Rosanae",NA,NA,NA,NA,NA
"1038","2019-09-04 19:19:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","nuda","Inga nuda",NA,NA,"P. Salzmann","170","1830",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"1039","2019-06-11 12:37:57-03","F","FMNH-SEEDPLANTS","V0357832F","PreservedSpecimen","Plantae","Fabaceae","Inga","nuda","Inga nuda",NA,"H. C. de Lima","H. C. de Lima","2641","1985","12","2","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,"V0357832F","V0357832F_01 V0357832F_02",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"2641",NA
"1040","2019-01-23 10:12:48-02","F","FMNH-SEEDPLANTS","V0360928F","PreservedSpecimen","Plantae","Fabaceae","Inga","nuda","Inga nuda",NA,NA,"P. Salzmann","170","1830",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0360928F","V0360928F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"1041","2019-09-05 14:20:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","nuda","Inga nuda longiflora",NA,NA,"P. A. Poiteau",NA,"1844",NA,NA,"French Guiana",NA,NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"Holotype",NA,NA,"longiflora"
"1042","2019-01-23 10:12:48-02","F","FMNH-SEEDPLANTS","V0360929F","PreservedSpecimen","Plantae","Fabaceae","Inga","nuda","Inga nuda longiflora",NA,NA,"P. A. Poiteau",NA,"1844",NA,NA,"French Guiana",NA,NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,"V0360929F","V0360929F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,"longiflora"
"1043","2019-09-04 19:32:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","salzmanniana","Inga salzmanniana",NA,NA,"P. Salzmann","163","1830",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"1044","2019-01-23 10:12:51-02","F","FMNH-SEEDPLANTS","V0360947F","PreservedSpecimen","Plantae","Fabaceae","Inga","salzmanniana","Inga salzmanniana",NA,NA,"P. Salzmann","163","1830",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0360947F","V0360947F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"1045","2018-11-28 12:33:33-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,"RRC ID Flag","C. Sobrevila","1840","1987","10","3","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1840",NA
"1046","2018-11-28 12:33:36-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,"RRC ID Flag","C. Sobrevila","1874","1987","10","4","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1874",NA
"1047","2019-09-04 18:44:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata",NA,NA,"F. Sellow","917","1855",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
