"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordedBy","recordNumber","year","month","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","typeStatus","dayIdentified","class","fieldNumber","individualCount"
"96","2019-07-02 15:55:54-03","UEM","HUEM","24688","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó,, 49Km from Distrito Cardeal Mota along rutted unpaved road to Pico do Breu","-43.710556","-19.044722","-43.710556","-19.044722",NA,"Openly branched shrub to 1.5 m tall. Flowers 8-merous, ovary 8-locular. Petals magenta. Large anthers orange. Style, small anthers, and appendages yellow. Frequent. Campo rupestre and campo graminoso.",NA,"F.Almeda; A.B.Martins; P.W.Fritsch; R. Belinello","8597","2001","10","23",NA,"1287","1287",NA,"HUEM000014613","HUEM000014613",NA,NA,NA,NA,NA
"97","2019-07-02 15:55:54-03","UEM","HUEM","24696","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","F.Almeda","2009","01","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó,, about 23 Km from the bridge over the Rio Cipó on the road to Conceição do Mato Dentro","-43.553","-19.259667","-43.553","-19.259667",NA,"Shrub to 2.5 m tall. Leaves glaucous. Flowers 8-9-merous. Petals magenta. Style, filaments, pedoconnectives, appendages, and small anthers yellow. Large anthers turning brown with age. Campo rupestre.",NA,"F.Almeda; A.B.Martins; R. Belinello; M.B.Almeda","9173","2005","09","27",NA,"1270","1270",NA,"HUEM000014738","HUEM000014738",NA,"29",NA,NA,NA
"98","2020-11-04 17:29:44-03","UEM","HUEM","24793","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","A.B.Martins","2013","07","Brasil","Minas Gerais","Congonhas do Norte","Serra do Cipó., Estrada Congonhas - Gouveia, a 9Km de Congonhas","-43.733333","-18.766667","-43.733333","-18.766667",NA,"Subarbusto, 80cm de altura. Entre rochas. Flores róseas.",NA,"Furlan, A; col.","CFSC8332","1982","04","20",NA,NA,NA,NA,"HUEM000014681","HUEM000014681",NA,NA,NA,NA,NA
"99","2019-07-02 15:55:54-03","UEM","HUEM","32916","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","R.Pacifico","2016","09","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó., Campo rupestre próximo ao Vellozieto, ponto 207.","-43.513139","-19.247361","-43.513139","-19.247361",NA,"Arbusto ereto, 0,5-1,2m de altura. Pétalas rosadas.",NA,"R.Pacifico; C.A.Rossi; D.L.Estevam","193","2016","08","31",NA,"1288","1288",NA,"HUEM000016712","HUEM000016712",NA,NA,NA,NA,NA
"100","2019-07-02 15:55:54-03","UEM","HUEM","24694","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Ricardo Pacifico","2016","12","Brasil","Minas Gerais","Santana do Riacho","antigo Km 128","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Flores púrpuras; estames amarelos.","auto","J.Semir; E.Martins","35250","1994","05","05",NA,NA,NA,NA,"HUEM000014755","HUEM000014755",NA,NA,NA,NA,NA
"101","2019-07-02 15:55:54-03","UEM","HUEM","24752","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Ricardo Pacifico","2015","06","Brasil","Minas Gerais","Santana do Riacho","Km 125, ao longo da rodovia Belo Horizonte - Conce","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Campo rochoso, perto do riacho, em campo de Cyperaceae.","auto","N.S.Chukr; A.M.Giulietti; N.M.Castro; N.L.Menezes; T.B.Cavalcanti; J.C.C.Gonçalves; M.Megu","s.n.","1985","11","01",NA,NA,NA,NA,"HUEM000014683","HUEM000014683",NA,NA,NA,NA,NA
"102","2019-07-02 15:55:54-03","UEM","HUEM","24844","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Ricardo Pacifico","2016","12","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Rodovia MG-10, K","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Arbusto, 0,8m; hipanto e lacínias do cálice verde; corola lilás; estilete, filetes e conectivo cremes, apêndice do conectivo amarelo, anteras castanhas. Campo rupestre.","auto","A.R.Rezende; F.A.O.Silveira","489","2011","09","22",NA,NA,NA,NA,"HUEM000015175","HUEM000015175",NA,NA,NA,NA,NA
"103","2019-07-02 15:55:54-03","UEM","HUEM","24687","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Ricardo Pacifico","2016","12","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, bifurcação a vários Km depois da es","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Subarbusto de aproximadamente 60cm de altura; flores coloração lilás. Campo rupestre, camada aproximadamente 10cm de solo arenoso-humoso, depois solo bastante pedregoso.","auto","H.C.Souza","23","1993","10","31",NA,NA,NA,NA,"HUEM000014615","HUEM000014615",NA,NA,NA,NA,NA
"104","2019-07-02 15:55:54-03","UEM","HUEM","24754","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","! Ricardo Pacífico","2015","07","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 125 da rodovia Belo Horizonte -, elevação frente à Estátua do Velho Juca","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Arbusto de 1,5m de altura; em solo arenoso, entre rochas ao sol. Pétalas rosa-intenso. Campo rupestre.","auto","J.R.Pirani; J.V.Coffani-Nunes; F.A.Vitta; L.Parra-Lazzari; T.R.S.Silva; P.T.Sano","s.n.","1994","04","26",NA,NA,NA,NA,"HUEM000014612","HUEM000014612",NA,NA,NA,NA,NA
"105","2020-11-04 17:29:44-03","UEM","HUEM","24788","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Wurdack, JJ; ! Ricardo Pacífico","1992",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó., Km 126 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Arbusto, 1,5m de altura. Flores púrpura. Campo rupestre.","auto","Menezes, NL","CFSC6555","1980","09","07",NA,NA,NA,NA,"HUEM000014684","HUEM000014684",NA,NA,NA,NA,NA
"106","2019-05-06 11:59:22-03","UFU","HUFU","38894","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacifico, Ricardo","2015","08","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Próximo a estrada junto ao Juquita.","-43.066667","-19.258056","-43.066667","-19.258056",NA,"Arbusto, ca. 1,5 m. Corola lilás e estames amarelos.; Em rocha no pasto.",NA,"Lombardi, J.A.","3199","1999","10","01",NA,NA,NA,NA,"HUFU00060985","HUFU00060985",NA,NA,NA,NA,NA
"107","2019-05-06 11:59:22-03","UFU","HUFU","68814","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Verdi, M.","2013","12","Brasil","Minas Gerais","Morro do Pilar","PARNA Serra do Cipó, Alto do Palácio; trilha para as Vellozia gigantea. Próximo a rodovia MG-010; onde observou-se a ocorrência de turismo (visitação) e fogo","-43.510278","-19.247222","-43.510278","-19.247222",NA,"Arbusto 1 m alt. Folhas verdes; flor rosa pink; pouco frequente.; Campo rupestre.Savana gramíneo-lenhosa ou arborizada.",NA,"Verdi, M.; Pougy N.; Maurenza, D.; Martins, E. & Dalcin, E.","6608","2013","10","15",NA,"1270","1270",NA,"HUFU00060980","HUFU00060980",NA,"05",NA,NA,NA
"108","2019-05-06 11:59:22-03","UFU","HUFU","68265","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"31264","Em frutificação. Próximo de riacho.","auto","Semir, J.","8663","1978","11","03",NA,"126","126",NA,"HUFU00060984","HUFU00060984",NA,NA,NA,NA,NA
"109","2019-05-06 11:59:22-03","UFU","HUFU","27168","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacifico, Ricardo","2015","07","Brasil","Minas Gerais","Santa Luzia","Serra do cipó, Km 131.","-43.8513984680176","-19.7696990966797",NA,NA,"19939","Arbusto, 0,50 m. Flor rubra.; Campo.","auto","Barreto, M.","220","1933","09","02",NA,NA,NA,NA,"HUFU00060983","HUFU00060983",NA,NA,NA,NA,NA
"110","2019-05-06 11:59:22-03","UFU","HUFU","27163","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacifico, Ricardo","2015","07","Brasil","Minas Gerais","Santa Luzia","Serra do cipó, Km 131.","-43.8513984680176","-19.7696990966797",NA,NA,"19939","Arbusto 1 m. Flor rubra.; Campo.","auto","Barreto, M.","216","1933","08","24",NA,NA,NA,NA,"HUFU00060982","HUFU00060982",NA,NA,NA,NA,NA
"111","2019-05-06 11:59:22-03","UFU","HUFU","27167","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacifico, Ricardo","2015","07","Brasil","Minas Gerais","Santa Luzia","Serra do cipó, Km 136, estrada do Pilar.","-43.8513984680176","-19.7696990966797",NA,NA,"19939","Arbusto. Flor rosa.; Campo.","auto","Barreto, M.","221","1933","08","24",NA,NA,NA,NA,"HUFU00060981","HUFU00060981",NA,NA,NA,NA,NA
"112","2021-02-23 13:22:45-03","MN","R-TIPOS","28774","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Almeda, F. & Martins, A.B.","2004","06","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,"19939",NA,"auto","Mello Barreto, H.L.","9682","1934","01","11",NA,NA,NA,NA,"R000028774","R000028774_001","Holotypus de Lavoisiera gouveana Barreto",NA,NA,NA,NA
"113","2017-09-11 17:10:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Lavoisiera","serrulata","Lavoisiera serrulata","Cogn.",NA,NA,NA,"Brazil","Minas Gerais","Diamantina","Habitat in humidis graminosis prope Diamantina prov. Minas Geraes.","-43.6","-18.25","-43.6","-18.25",NA,NA,NA,"Riedel, L","1226",NA,NA,NA,"Southern America",NA,NA,NA,NA,"P14P3N0035",NA,NA,NA,NA,NA
"114","2016-05-24 11:18:52-03","CAS","CAS-BOT","505353","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brazil","Minas Gerais","Municipio de Serro","Boca da Mata",NA,NA,NA,NA,NA,"Flower red - purple.",NA,"Williams, L. O.; Assis, Vincente","7929","1945","10",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"115","2012-08-10 15:32:41-03","CAS","CAS-BOT","196973","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brazil","Minas Gerais",NA,"Minas Gerais: Municipio of Santana do Riacho. Serra do Cipó. Km 107 along the road from Lagoa Santa to Conceição do Mato Dentro.","-43.5886077881","-19.2866630554","43°35'19W","19°17'12S",NA,"Spreading branched shrub to 1 m tall. Leaves widely to retrorsely spreading. Flowers prevailingly 8-merous* ovary 8-locular. Petals deep pink with a greenish-white band at the base. Filaments, connective and style greenish-white. Large anthers orange. Small anthers and appendages yellow.",NA,"Almeda, Frank; Martins, A. B.; Fritsch, P. W.; Belinello, R.","8545","2001","10",NA,"South America","1180",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"116","2014-12-09 10:03:41-02","CAS","CAS-BOT","416547","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brazil","Minas Gerais","Municipio of Santana do Riacho","Serra do Cipó. About 23 km from the bridge over the Rio Cipó on the road to Conceição do Mato Dentro.","-43.5530014038","-19.2596664429","43°33'10.8W","19°15'34.8S",NA,"Shrub to 2.5 m tall. Leaves glaucous. Flowers 8-9-merous. Petals magenta. Style, filaments, pedoconnectives, appendages, and small anthers yellow. Large anthers turning brown with age. Local growing with L. confertiflora, L. crassifolia, L. imbricata, and L. caryophyllea - the latter being the only other Lavoisiera in flower.",NA,"Almeda, Frank; Martins, A. B.; Belinello, R.; Almeda, M. B.","9173","2005","9",NA,"South America","1270",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"117","2012-08-10 15:39:28-03","CAS","CAS-BOT","196975","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brazil","Minas Gerais",NA,"Minas Gerais: Municipio of Santana do Riacho. Serra do Cipó. 20 km beyond turnoff to Serra Morena off the road from Lagoa Santa to Conceição do Mato Dentro. Parque Nacional Serra do Cipó at the Vellozia Gigante site ca. 0.5 km from main road.","-43.5099983215","-19.2483291626","43°30'36W","19°14'54S",NA,"Shrub to 0.5 m tall with dimorphic leaves* leaves init- ially green-membranous, pubescent, ultimately becoming blue-green (with flush of maroon), semi-succulent and glabrous. Petals and androecium falling away from hypanthium as a unit. Local. photo",NA,"Almeda, Frank; Martins, A. B.; Fritsch, P. W.; Belinello, R.","8579","2001","10",NA,"South America","1276",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"118","2012-08-10 15:34:28-03","CAS","CAS-BOT","196974","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brazil","Minas Gerais",NA,"Minas Gerais: Municipio of Santana do Riacho. Serra do Cipó. 49 km from Distrito Cardeal Mota along rutted unpaved road to Pico do Breu.","-43.7105560303","-19.044719696","43°42'38W","19°2'41S",NA,"Openly branched shrub to 1.5 m tall. Flowers 8-merous, ovary 8-locular. Petals magenta. Large anthers orange. Style, small anthers, and appendages yellow. photo",NA,"Almeda, Frank; Martins, A. B.; Fritsch, P. W.; Belinello, R.","8597","2001","10",NA,"South America","1287",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"119","2014-12-09 10:05:13-02","CAS","CAS-BOT","416548","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brazil","Minas Gerais",NA,"Serra do Cipó. Municipio de Santana do Riacho. Km 132 on the road from Serra do Cipó (formerly Cardeal Mota) to Conceiçao do Mato Dentro.","-43.5408592224","-19.2533893585","43°32'27.1W","19°15'12.2S",NA,"Sparing openly branched shrub 1-1.5 m tall. Leaves glaucous blue-green. Flowers 8-merous; the adaxial surface of calyx lobes red on maturing fruit. Ovary 8-locular.",NA,"Almeda, Frank; Fritsch, Peter Warren; Filho, J. L. M. Aranha; Belinello, R.","8900","2004","11",NA,"South America","1381",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"120","2016-05-24 10:46:24-03","CAS","CAS-BOT","505349","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brazil","Minas Gerais","Conceicao Do Mato Dentro","Serra do Cipó, próximo à estátua do Velho Juquinha, do lado esquerdo da estrada que liga Conceição do Mato Dentro a Belo Horizonte.",NA,NA,NA,NA,NA,"Arbusto cerca 1 m alt., flores com pétalas rosa-violáceo, amareladas na base, botões alaranjados. Fixaçãoes cromossômicas efetuadas. Sementes e plantas para cultivo selecionadas. Ref. de campo/ fixação: 4.36-311093",NA,"Benko-Iseppon, A. M.","288","1993","10",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"121","2016-05-24 11:01:40-03","CAS","CAS-BOT","505351","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brazil","Minas Gerais","Santana Do Riacho","Km 125 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"26557","CFSC 9382","auto","Chukr, N. S.; Giulietti, A. M.; Castro, N. M.; Menezes, N. L.; Cavalcanti, T. B.; Gonçalves, J. C. C.; Meguro, M.","SPF 40543","1985","11",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"122","2016-05-24 10:55:44-03","CAS","CAS-BOT","505350","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brazil","Minas Gerais","Santana Do Riacho","Serra do Cipó. Km 125 da Rodovia Belo Horizonte-Conceição do Mato Dentro. Elevação atrás da estátua do Velho Juca, além do Córrego.","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Arbusto 1,0m alt. Laxamente ramificado. Folhas glaucas, pétalas rosa intenso, esbranquiçadas na base. Hipanto e sépalas verde-claros. Estames inteiramente amarelos exceto 8 anteras rosadas. vide suplemento","auto","Pirani, J. R.; Parra, L. R.; Coffani-Nunes, J. V.; Campos, M. T. V. A.; Sano, P. T.","CFSC 12694","1991","8",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"123","2016-05-24 11:14:39-03","CAS","CAS-BOT","505352","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin",NA,NA,NA,"Brazil","Minas Gerais","Santana Do Riacho","Serra do Cipó, Km 125 da Rodovia Belo Horizonte-Conceição do Mato Dentro. Elevação frente à Estátua do Velho Juca.","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Arbusto 1,5m alt.,, Pétalas rosa-intenso. (separate label with same collection number :  Erva 40cm alt., em solo arenoso entre rochas. Flores lilás-intenso.)","auto","Pirani, J. R.; Coffani-Nunes, J. V.; Vitta, F. A.; Parra-Lazzari, L.; Silva, T. R. S.; Sano, P. T.; Meguro, M.","CRSC 12250","1991","4",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"124","2019-11-21 10:09:44-03","IBt","SP","139166","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Martins, AB","2013","07","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, along road at km 121","-43.583333","-19.305278","-43.583333","-19.305278",NA,NA,NA,"Eiten, G; Eiten, LT","6885","1965","11","25",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-21 10:09:44-03","IBt","SP","139204","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Martins, AB","2013","07","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Serra do Cipó, along road at km 120","-43.583333","-19.3","-43.583333","-19.3",NA,NA,NA,"Eiten, G; Eiten, LT","6832","1965","11","24",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-21 10:09:44-03","IBt","SP","195264","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacífico, RB","2016","05","Brasil","Minas Gerais","Congonhas do Norte","Serra do Cipó, Trilha em direção ao Retiro do Barbado, após a fazenda do Sr. José Correia (Serra Talhada)","-43.75","-18.85","-43.75","-18.85",NA,NA,NA,"Furlan, A; Hensold, N; Amaral, MCE","CFSC8352","1982","04","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 10:09:44-03","IBt","SP","195265","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Martins, AB","2013","07","Brasil","Minas Gerais","Congonhas do Norte","Estrada Congonhas Gouveia, a 9 km de Congonhas","-43.733333","-18.766667","-43.733333","-18.766667",NA,NA,NA,"Furlan, A; Hensold, N; Amaral, MCE","CFSC8332","1982","04","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 10:09:44-03","IBt","SP","78284","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Chiea, SAC","1990","05","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"Joly, AB","1054","1951","01","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-21 10:09:44-03","IBt","SP","165863","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Martins, AB","2013","07","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 112 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,"auto","Sakane, M","656","1977","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:09:44-03","IBt","SP","143080","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Martins, AB","2013","07","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 127 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,"auto","Semir, J; Sazima, M","CFSC4716","1973","10","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-21 10:09:44-03","IBt","SP","143220","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Martins, AB","2013","07","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 128 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,"auto","Joly, AB; Semir, J","CFSC2970","1972","08","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:09:44-03","IBt","SP","143206","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Martins, AB","2013","07","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 128 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,"auto","Joly, AB; Semir, J; Joly, AM; Martins, FR","CFSC2474","1972","05","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:09:44-03","IBt","SP","143991","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Martins, AB","2013","07","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 132 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,"auto","Joly, AB; Semir, J","CFSC3102","1972","08","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:09:44-03","IBt","SP","143160","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Martins, AB","2013","07","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 132 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,"auto","Joly, AM; Müller, C","CFSC3488","1972","09","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:09:44-03","IBt","SP","143192","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Martins, AB","2013","07","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 136 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,"auto","Joly, AB; Semir, J","CFSC3286","1972","08","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:09:44-03","IBt","SP","343224","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacífico, RB","2016","05","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, Km 143, Estrada do Pilar","-43.8513984680176","-19.7696990966797",NA,NA,"19939",NA,"auto","Mello Barreto","7030","1936","08","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:09:44-03","IBt","SP","138120","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Pacífico, RB","2016","05","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,"auto","Hatschbach, G; Koczicki, C","35353","1974","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:09:44-03","IBt","SP","216658","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Martins, AB","2013","07","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,"auto","Semir, J","CFSC5606","1979","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:09:44-03","IBt","SP","184129","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Martins, AB","2013","07","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, km 111 (antigo 116) da Estrada Lagoa Santa a Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,"auto","Forero, E; Jung, SL; Muniz, CF","7861","1980","09","06",NA,"1100","1250",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:09:44-03","IBt","SP","184278","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","macrocarpa","Lavoisiera macrocarpa","Naudin","Martins, AB","2013","07","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, km 120-121 da estrada Lagoa Santa a Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,"auto","Forero, E; Menezes, NL; Dietrich, SM","7910","1980","09","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
