"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","typeStatus"
"176","2020-04-27 16:11:50-03","UFES","VIES","38223","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Moura, R.","2015","11","09","Julkoski, D.","114","2014","11","03","Brasil","Espírito Santo","Conceição do Castelo",NA,"-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,"VIES038223","VIES038223",NA,"17824","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-08-16 08:41:21-03","UTFPR","HCF","14910","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","M.G. Caxambu","2014","09","25","E.L. Siqueira","1148","2014","08","28","Brasil","PR","Fênix","RPPN Hilva Jandrey Marques","-51.981306","-23.88075","51°58'52,7 W","23°52'50,7 S","356","356",NA,NA,"árvore ca. 10 m, heliófita. Flores em espigas amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-08-16 08:41:21-03","UTFPR","HCF","18964","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","M.G. Caxambu","2016","02","17","M.G. Caxambu","7161","2016","02","03","Brasil","PR","Nova Tebas","Estação Ecológica Municipal Reinaldo","-51.951278","-24.376278","51°57'04,6 W","24°22'34,6 S","633","633",NA,NA,"árvore ca. 8 m, heliófita. Frutos imaturos verdes. Presença de ninhos e de formigas Azteca muelleri Emery, 1893 (Hymenoptera, Formicidae, Dolichoderinae) em seu interior.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-08-16 08:41:21-03","UTFPR","HCF","8593","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","M.G. Caxambu","2010","04","15","M.G. Caxambu","3042","2010","03","04","Brasil","PR","Luiziana","Estação Ecológica Luiziana","-52.436111","-24.532611","52°26'10 W","24°31'57,4 S","617","617",NA,NA,"árvore heliófita, ripária, ca. 15 m. Estípulas terminais vináceas. Frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-08-16 08:41:21-03","UTFPR","HCF","6906","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","M.G. Caxambu","2009","01","19","M.G. Caxambu","2237","2008","05","24","Brasil","SC","Bombinhas","Praia de Bombas","-48.511192","-27.145147","48°30'40,29 W","27°08'42,53 S","8","8",NA,NA,"árvore ca. 8 m de altura. Estípula terminal avermelhada. Frutos verde-escuros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-08-16 08:41:21-03","UTFPR","HCF","16589","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","M.G. Caxambu","2015","05","09","M.G. Caxambu","6021","2015","03","27","Brasil","SP","Eldorado","Fazenda Itaipava/ Catre","-48.107917","-24.555278","48°06'28,5 W","24°33'19 S","58","58",NA,NA,"árvore heliófita, ca. 5 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-08-16 08:41:21-03","UTFPR","HCF","11680","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","M.G. Caxambu","2013","02","02","M.G. Caxambu","4552","2013","02","02","Brasil","ES","Sooretama","Reserva Natural da Vale - RNV","-40.065361","-19.138083","40°03'55,3 W","19°08'17,1 S","36","36",NA,NA,"árvore heliófita, ca. 16 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-08-16 08:41:21-03","UTFPR","HCF","9159","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","M.G. Caxambu","2010","11","16","M.G. Caxambu","3312","2010","10","13","Brasil","PR","Tuneiras do Oeste","Reserva Biológica Das Perobas - Palmital","-52.723722","-23.862028","52°43'25,4 W","23°51'43,3 S","530","530",NA,NA,"árvore ca. 15 m. Estípulas terminais vermelhas. Em clareira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-08-16 08:41:21-03","UTFPR","HCF","5473","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","M.G. Caxambu","2009","01","19","M.G. Caxambu","1524","2007","06","29","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.322861","-24.112139","52°19'22,3 W","24°06'43,7 S","619","619",NA,NA,"árvore heliófita, ca. 15 m de altura. Frutos imaturos verdes. Estípulas terminais avermelhadas. Comum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-08-16 08:41:21-03","UTFPR","HCF","3005","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","M.G. Caxambu","2016","05","05","D. Pacheco",NA,"2005","10","12","Brasil","PR","Maringá","São Clemente","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,NA,"árvore com frutos. Em área aberta.","19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-08-16 08:41:21-03","UTFPR","HCF","12221","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","C. Michelon",NA,NA,NA,"C. Michelon","1463","2012","07","04","Brasil","PR","Ortigueira","Ilha dos Cavalos","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,"inflorescências amarelas, estames frágeis (Resgate de Flora UHE Mauá).","46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-06-29 09:32:36-03","UFRRJ","RBR","17627","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","06","26","H. Monteiro","C.P.22","1962","04","21","Brasil","Rio de Janeiro","Itaguaí",NA,"-43.7752990722656","-22.8521995544434",NA,NA,NA,NA,"RBR00017627",NA,NA,"17747","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-06-29 09:32:36-03","UFRRJ","RBR","17653","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","07","05","H. Monteiro","s/n","1964","11","02","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"RBR00017653",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-06-29 09:32:36-03","UFRRJ","RBR","16724","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","06","26","H. Monteiro",NA,"1964","04","21","Brasil","Rio de Janeiro","Itatiaia","À margem da estrada próximo a casa do Pinheiral.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"RBR00016724",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-06-29 09:32:36-03","UFRRJ","RBR","15137","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","07","03","J.P.P. Carauta; H.M. Souza","624","1968","07","10","Brasil","São Paulo","Campinas","Instituto Agronômico.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"RBR00015137",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-06-29 09:32:36-03","UFRRJ","RBR","17657","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","07","05","H. Monteiro","71.64-SP","1964","01","31","Brasil","São PauIo","São Paulo","Jardim Botânico do Instituto Biológico de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"RBR00017657",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-06-29 09:32:36-03","UFRRJ","RBR","16725","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","06","27","J.P.P. Carauta","491","1967","11","19","Brasil","Rio de Janeiro","Nova Iguaçu","Mesquita. Base do Maciço Gericinó.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00016725",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-06-29 09:32:36-03","UFRRJ","RBR","17630","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","06","29","H. Monteiro",NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"RBR00017630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-06-29 09:32:36-03","UFRRJ","RBR","17624","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","06","25","H. Monteiro",NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"RBR00017624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-06-29 09:30:00-03","UFRRJ","RBR","44705","S","Plantae","Cecropiaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","M.F.O. Silva","2018","05",NA,"H.C. Lima; L.B. Nascimento, G.A. Queiroz, T. Fernandes, R. Albuquerque, L.C.G. Rodrigues","8652","2018","04","19","Brasil","Rio de Janeiro","Nova Iguaçu","Tinguá, Boa Esperança, ORBEL II, antes da entrada da trilha para a parcela 1 (GPS/Pt 258). Floresta de encosta (bordo da mata). Tinguá, Boa Esperança, ORBEL II, antes da entrada da trilha para a parcela 1 (GPS/Pt 258). Floresta de encosta (bordo da mata).","-43.399722","-22.570833","43º23'59''W","22º34'15''S","152","152","RBR00044705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-06-29 09:32:36-03","UFRRJ","RBR","17629","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2017","06","26","H. Monteiro",NA,"1956",NA,NA,"Brasil","Bahia","Cruz das Almas",NA,"-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"RBR00017629",NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-06-29 09:32:36-03","UFRRJ","RBR","44456","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","06","27","H. Monteiro",NA,"1964","04","21","Brasil","Rio de Janeiro","Itatiaia","À margem da estrada. Próximo à casa do pinheiral.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"RBR00044456",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-06-29 09:32:36-03","UFRRJ","RBR","16728","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","06","27","J.P.P. Carauta","533","1968","01","01","Brasil","Rio de Janeiro","Itatiaia","Dentro do Parque Nacional , à beira da estrada. Entre o Lago Azul e o Abrigo Nº 1.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"RBR00016728",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-06-29 09:32:36-03","UFRRJ","RBR","17650","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"J.P.P. Carauta","208","1963","12","19","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa, Est. Biológica.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00017650",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-06-29 09:32:36-03","UFRRJ","RBR","7069","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","S. Romaniuc-Neto","1992","11",NA,"C.B. Torres",NA,"1992","02","14","Brasil","São Paulo","Santos","Estrada paralela a rodovia Imigrantes.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"RBR00007069",NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-06-29 09:32:36-03","UFRRJ","RBR","15963","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","07","05","H. Monteiro","C.P.30","1962","08","01","Brasil","Rio de Janeiro","Petrópolis","Estrada Rio-Petrópolis.. Cerca do Km 20.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"RBR00015963",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-06-18 10:58:52-03","UFRRJ","RBR","17621","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"H. Monteiro","C.P.29","1962","08","01","Brasil","Rio de Janeiro","Petrópolis","Estrada Rio-Petrópolis. Cerca do km 21.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"RBR00017621",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-06-29 09:32:36-03","UFRRJ","RBR","16735","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"M.M.T. Rosa; I.M. Silva","275","1991","12","04","Brasil","Rio de Janeiro","Piraí","Fazenda Santana - próximo à Represa de Ribeirão das Lajes.","-43.8981018066406","-22.6291999816895",NA,NA,NA,NA,"RBR00016735",NA,NA,"20293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-06-29 09:32:36-03","UFRRJ","RBR","17644","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","06","28","J.P.P. Carauta","211-B","1964","02","10","Brasil","Rio de Janeiro","Teresópolis","Granja Comari, à beira da estrada que conduz à Rio-Bahia.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"RBR00017644",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-06-29 09:32:36-03","UFRRJ","RBR","7156","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2015","01","22","L.F.T. Menezes","1059","2003","09","17","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Área de moitas.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00007156",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-06-29 09:32:36-03","UFRRJ","RBR","15969","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","07","05","H. Monteiro","C.P.35","1962","08",NA,"Brasil","São Paulo","Campinas","Instituto Agronômico de Campinas.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"RBR00015969",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-06-29 09:32:36-03","UFRRJ","RBR","16732","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","06","27","H. Monteiro",NA,"1964","01","31","Brasil","São PauIo","São Paulo","Jardim Botânico do Instituto Biológico de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"RBR00016732",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-06-29 09:32:36-03","UFRRJ","RBR","16730","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","06","27","J.P.P. Carauta","536","1998","01","07","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico. No fim da rua Lopes Quintas. Perto da grande pedreira abandonada.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00016730",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-06-29 09:32:36-03","UFRRJ","RBR","26124","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"H.C. Rodrigues","s.n.","1994","11","26","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 8. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00026124","RBR00026124",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-06-29 09:32:36-03","UFRRJ","RBR","26123","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"H.C. Rodrigues","s.n.","1994","11","26","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 8. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00026123","RBR00026123",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-06-29 09:32:36-03","UFRRJ","RBR","29829","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"M.A.S. Pinheiro; A.T. Silva",NA,"2004","08","21","Brasil","Rio de Janeiro","Valença","Serra da Concórdia.","-43.7002983093262","-22.2455997467041",NA,NA,NA,NA,"RBR00029829",NA,NA,"47830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-06-29 09:32:36-03","UFRRJ","RBR","30491","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"A.C. Lisboa",NA,"2008","03","11","Brasil","Rio de Janeiro","Rio de Janeiro","Taquara. Campus FIOCRUZ.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00030491",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-06-29 09:32:36-03","UFRRJ","RBR","15968","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","07","05","H. Monteiro",NA,"1962","07","04","Brasil","Rio de Janeiro","Seropédica","Terrenos da Ecologia. Próximo ao canal.","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,"RBR00015968",NA,NA,"13730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-06-29 09:32:36-03","UFRRJ","RBR","15134","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","T.A. Amorim","2018","07","03","J.P.P. Carauta","287","1965","11","23","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca. Avenida Edson Passos. Curva de S.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00015134",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:35:48-03","MBM","MBM","159610","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovi","Cecropia glaziovi","Snethlage","Romaniuc Neto, S.",NA,NA,NA,"Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","58481","1992","12","17","Brazil","Paraná","Cerro Azul","Rodovia Cerro Azul a Adrianópolis, próximo a descida para Ribeirão do Rocha","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM159610","MBM159610",NA,"32006","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:35:48-03","MBM","MBM","71698","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovi","Cecropia glaziovi","Snethlage","Romaniuc Neto, S.",NA,NA,NA,"Tessmann, G.","889","1953","03","05","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM071698","MBM071698",NA,"24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:35:48-03","MBM","MBM","223697","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovi","Cecropia glaziovi","Snethlage","M.D.M. Vianna f.",NA,NA,NA,"Bartolomeu, J.G.","s.n.","1953","12","29","Brazil","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM223697","MBM223697",NA,"53584","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:35:48-03","MBM","MBM","250771","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovi","Cecropia glaziovi","Snethlage","M.D.M. Vianna f.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","70449","2000","02","20","Brazil","Goiás","São João da Aliança","Corrente",NA,NA,NA,NA,NA,NA,"MBM250771","MBM250771",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:35:48-03","MBM","MBM","96900","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovi","Cecropia glaziovi","Snethlage","Berg, C.C.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","48643","1984","12","05","Brazil","Espírito Santo","Conceição do Castelo","Rod. BR-262","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,"MBM096900","MBM096900 MBM096900_1",NA,"17824","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:35:48-03","MBM","MBM","59850","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovi","Cecropia glaziovi","Snethlage","Romaniuc Neto, S.",NA,NA,NA,"Hatschbach, G.","40198","1977","09","30","Brazil","Paraná","Antonina","Furna","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM059850","MBM059850 MBM059850_1",NA,"38300","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:35:48-03","MBM","MBM","212895","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovi","Cecropia glaziovi","Snethlage","M.D.M. Vianna f.",NA,NA,NA,"Odia, E.V.; Barboza, E.; Barboza, E.","51","1996","02","08","Brazil","Paraná","Cerro Azul","Rio do Turvo","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM212895","MBM212895",NA,"32006","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:35:48-03","MBM","MBM","21971","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovi","Cecropia glaziovi","Snethlage","Romaniuc Neto, S.",NA,NA,NA,"Hatschbach, G.","29135","1972","02","09","Brazil","Paraná","Guaraqueçaba","Rio do Costa","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM021971","MBM021971",NA,"37295","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:35:48-03","MBM","MBM","101973","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovi","Cecropia glaziovi","Snethlage","Berg, C.C.",NA,NA,NA,"Hatschbach, G.","48892","1985","02","08","Brazil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM101973","MBM101973",NA,"30514","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:35:48-03","MBM","MBM","17508","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovi","Cecropia glaziovi","Snethlage","Romaniuc Neto, S.",NA,NA,NA,"Tessmann, G.","952","1953","03","24","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM017508","MBM017508",NA,"24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:35:48-03","MBM","MBM","123627","PreservedSpecimen","Plantae","Moraceae","Cecropia","glaziovi","Cecropia glaziovi","Snethlage","Romaniuc Neto, S.",NA,NA,NA,"Hatschbach, G.; Berg, C.C.; Berg, C.C.","52159","1988","07","05","Brazil","Paraná","Paranaguá","Rod. PR-53, 4km N do Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM123627","MBM123627",NA,"24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
