"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"42","2021-03-15 16:37:00-03","NY","NYBG","2480411","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","A. P. Fontana","5400","2008","07","17","South America","Brazil","Espírito Santo","Castelo","Parque Estadual do Forno Grande, trilha para as piscinas","-41.0836","-20.5161","1100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2706474' target='other'> <mi>dwc_moreinfo</mi></a>","NY02480411","NY02480411_01",NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","227705","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","W. W. Thomas","11562","1997","07","17","South America","Brazil","Bahia","Porto Seguro","Parque Nacional Monte Pascoal. Along park road 1-2 km. east of path to peak and visitor center","-39.415","-16.8672",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561494' target='other'> <mi>dwc_moreinfo</mi></a>","NY00227705","NY00227705_01","R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00749683","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","J. G. Jardim","3033","2000","05","01","South America","Brazil","Bahia","Una","Reserva Biológica de Una, lado W Rod. Una/São José, entrada ca. 26 km de Una para Vila Brasil, ca. 10 km da entrada.","-39.15111111","-15.1794444",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=701669' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749683","NY00749683_01","G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","459178","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","O. da S. Melo","15","1932","04","12","South America","Brazil","Rio de Janeiro","Itatiaia","Lago Azul","-44.612252","-22.447817",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561517' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459178","NY00459178_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","459172","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","W. J. Burchell","3049","1826","09","16","South America","Brazil","São Paulo",NA,"In the forest close above the Benedictine Monastery at Santos","-46.32","-23.95",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561518' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459172","NY00459172_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","459160","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","R. P. Belém","2337","1966","05","27","South America","Brazil","Bahia","Jussari",NA,"-39.4953","-15.1917",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561507' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459160","NY00459160_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","459163","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","R. P. Belém","2366","1966","06","01","South America","Brazil","Bahia",NA,"Margem da Rodovia Una-Olivença","-39.0021917","-15.1206794",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561510' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459163","NY00459163_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","459152","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","G. Pereira-Silva","3072","1995","10","05","South America","Brazil","Bahia","Lençóis","Lençois 0 Andarai estrada de baixo km 1","-41.38","-12.57","340","sheet","Germoplasma de 7 arvores <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561491' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459152","NY00459152_01","R. C. Barneby","340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","459158","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","R. P. Belém","2301","1966","05","25","South America","Brazil","Bahia","Jussari",NA,"-39.4953","-15.1917",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561523' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459158","NY00459158_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","459185","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","G. G. Hatschbach","21324","1969","04","11","South America","Brazil","Paraná","Morretes","Col. Floresta","-48.8342","-25.4769","50","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561527' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459185","NY00459185_01",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","459169","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","R. M. Harley","22248","1980","05","21","South America","Brazil","Bahia",NA,"Serra dos Lençois. Shortly North of Lençois. E6","-41.37","-12.55","500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561501' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459169","NY00459169_01","G. P. Lewis","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","459182","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","I. Silberbauer-Gottsberger","11-16471","1971","04","16","South America","Brazil","Rio de Janeiro","Itatiaia","Serra da Mantiqueira, Maciço do Itatiaia, Parque Nacional do Itatiaea.","-44.5631","-22.4961","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561498' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459182","NY00459182_01","R. C. Barneby","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00934804","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","H. S. Irwin","27772","1970","03","17","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Rio Jequití, ca. 25 km E. of Diamantina","-43.50795","-18.1448","790","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954723' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934804","NY00934804_01",NA,"790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","459310","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","L. A. Mattos Silva","517","1979","07","27","South America","Brazil","Bahia","Ilhéus","Km 10 da rodovia Ilhéus/Olivença. Ramal a direita. Proximo ao nivel do mar","-39.02","-14.88",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=447565' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459310","NY00459310_01","P. G. Ribeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","459159","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","R. P. Belém","2337","1966","05","27","South America","Brazil","Bahia","Jussari",NA,"-39.4953","-15.1917",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561506' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459159","NY00459159_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02864670","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","H. C. de Lima","7656","2013","05","20","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Gávea, km 16. Mata de terra firme.","-39.9283","-19.1497","19","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3196243' target='other'> <mi>dwc_moreinfo</mi></a>","NY02864670","NY02864670_01",NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","459154","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","A. M. Amorim","649","1992","08","25","South America","Brazil","Bahia","Uruçuca","Distrito de Serra Grande. 7.3km na estrada Sera Grande/Itacaré. Conjunto Fazenda Santa Cruz","-39.0003","-14.42",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561488' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459154","NY00459154_01","R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00934828","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Z. A. Trinta","826","1964","04","20","South America","Brazil","Minas Gerais","Pedra Azul","Pedra Azul, caminho do aeroporto","-41.241281","-16.052938",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954938' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934828","NY00934828_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","459183","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","A. P. Duarte","9575","1966","02","18","South America","Brazil","Rio de Janeiro",NA,"Serra de Friburgo para Teresopolis",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561525' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459183","NY00459183_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","12151","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","W. W. Thomas","11101","1996","03","22","South America","Brazil","Bahia","Vitória da Conquista","1 km south of BR 415, 14 km east of Vitória da Conquista","-40.8022","-14.9928",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561493' target='other'> <mi>dwc_moreinfo</mi></a>","NY00012151","NY00012151_01","R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00934827","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","A. F. M. Glaziou","12646","1882","06","22","South America","Brazil","Minas Gerais","Carandaí","Carandahy, [illegible]","-43.8064","-20.9536",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954815' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934827","NY00934827_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","459180","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","E. P. Heringer","3260","1953","04","24","South America","Brazil","Rio de Janeiro","Itaguaí","Inst. Ecologia, km 47 da antiga Rio-S. Paulo","-43.7753","-22.8522",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561519' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459180","NY00459180_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","459222","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","fruticosa","Piptadenia fruticosa","(Mart.) J.F.Macbr.","J. B. E. Pohl",NA,NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459222","NY00459222_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","459225","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","fruticosa","Piptadenia fruticosa","(Mart.) J.F.Macbr.","L. Riedel","413","1832",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580392' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459225","NY00459225_01","R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","459230","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","fruticosa","Piptadenia fruticosa","(Mart.) J.F.Macbr.","Victorio",NA,"1930","05","07","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Silvestre, Santa Tereza","-43.2075","-22.9031",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580401' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459230","NY00459230_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","459224","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","fruticosa","Piptadenia fruticosa","(Mart.) J.F.Macbr.","A. P. Duarte","5533","1961","04","04","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara, Morro de D. Marta","-43.2075","-22.9031",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580393' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459224","NY00459224_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","459227","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","fruticosa","Piptadenia fruticosa","(Mart.) J.F.Macbr.","L. Riedel","155","1832","03",NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580398' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459227","NY00459227_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","459223","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","fruticosa","Piptadenia fruticosa","(Mart.) J.F.Macbr.","Pessoal do Horto Florestal",NA,"1930","06","11","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara, mata do Horto Florestal","-43.2075","-22.9031",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580395' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459223","NY00459223_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","459228","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","fruticosa","Piptadenia fruticosa","(Mart.) J.F.Macbr.","L. Riedel","155","1832","03",NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580399' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459228","NY00459228_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","459229","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","fruticosa","Piptadenia fruticosa","(Mart.) J.F.Macbr.","L. Riedel","2109","1824",NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580400' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459229","NY00459229_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","459231","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","fruticosa","Piptadenia fruticosa","(Mart.) J.F.Macbr.","D. S. D. de Araújo","1671","1977","05","16","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Estr. Vista Chinesa, proximo ao DECAM","-43.273873","-22.971901",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580394' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459231","NY00459231_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","459226","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","fruticosa","Piptadenia fruticosa","(Mart.) J.F.Macbr.","L. Riedel","155","1832","03",NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580397' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459226","NY00459226_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","3218","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","latifolia","Piptadenia latifolia","Benth.","J. B. E. Pohl","1449",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,"-43.33","-22.92",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=441435' target='other'> <mi>dwc_moreinfo</mi></a>","NY00003218","NY00003218_01",NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","3219","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","latifolia","Piptadenia latifolia","Benth.","C. F. P. von Martius","145",NA,NA,NA,"South America","Brazil",NA,NA,"M. Corcovado, Prov. Sebastianopolis","-43.212076","-22.951842",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=441436' target='other'> <mi>dwc_moreinfo</mi></a>","NY00003219","NY00003219_01",NA,NA,NA,"possible type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","3221","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","laxa","Piptadenia laxa","Benth.","J. B. E. Pohl","2945",NA,NA,NA,"South America","Brazil",NA,NA,"Allegres",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=447524' target='other'> <mi>dwc_moreinfo</mi></a>","NY00003221","NY00003221_01",NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","3220","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Piptadenia","laxa","Piptadenia laxa","Benth.","J. B. E. Pohl","1453",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=447523' target='other'> <mi>dwc_moreinfo</mi></a>","NY00003220","NY00003220_01",NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","1579","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Gottsberger, I.S.","11","1972","04","16",NA,"Brasil","Rio de Janeiro","Maciço do Itatiai",NA,NA,NA,NA,NA,"Trepadeira, botões verdes, flores novas brancas, velhas vermelhas cor de tomate até vinho","BOTU001579",NA,"Gottsberger, I.S.",NA,NA,NA,"1976","12","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","10314","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Hatschbach, G.","21324","1969","04","11",NA,"Brasil","Paraná","Morretas",NA,NA,NA,NA,NA,"Trepadeira armada, estames alvos demum rosados, anteras creme, floresce no alto de árvore ou clareias da mata pluvial, altura 50-100 de altura","BOTU010314",NA,"Tamashiro, J.",NA,NA,NA,"1969","04","9999","9999","11",NA,NA,NA,NA,NA,NA,NA
