"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","previousCatalogNumber"
"95","2021-02-09 10:13:16-03","UENF","HUENF","3995","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Souza, J.S.","795","2002","06","18",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"5x5m","HUENF00003998",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-09 10:13:16-03","UENF","HUENF","859","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; Da Silva, G.C.","625","1996","02","06",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"MD5","HUENF00000861",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-02-09 10:13:16-03","UENF","HUENF","855","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; Da Silva, G.C.","13","1996","01","05",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"MP1-Q1","HUENF00000857",NA,"-41.094444","-21.391389",NA,NA,"Lima, H.C.","39","41º5'40''W","21º23'29''S","39",NA,"2016","03","17",NA,NA,NA,NA,NA
"98","2021-02-09 10:13:16-03","UENF","HUENF","5522","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; et al.","151","2002","10","15",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,NA,"HUENF00005525",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-02-09 10:12:40-03","UENF","HUENF","12228","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","H.B.M. Viana; P. Marques, M.T. Nascimento, H.C. Lima & D.N.S.Machado","122","2019","07","19",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Floresta. Floresta Estacional Semidecidual.",NA,"Arvoreta, 4 m de altura x 10 cm DAS, com muitos ramos distribuidos a partir da base.","HUENF00013050",NA,"-41.016667","-21.322778",NA,NA,"H.B.M. Viana","21","41º1'W","21º19'22''S","21",NA,"2019","07","19",NA,NA,NA,NA,NA
"100","2021-02-09 10:13:16-03","UENF","HUENF","4832","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Archanjo, K.M.P.A.; Nascimento, M.T.","339","2009","06","17",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio",NA,"Arbóreo ; fragmento de Mata Atlântica","HUENF00004835",NA,"-41.090278","-21.296944",NA,NA,NA,"61","41º5'25''W","21º17'49''S","61",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-02-09 10:13:16-03","UENF","HUENF","4245","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Souza, J.S.","1519","2002","07","25",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"5x5","HUENF00004248",NA,"-41.094444","-21.391389",NA,NA,NA,"39","41º5'40''W","21º23'29''S","39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-04-07 16:08:49-03","UENF","HUENF","10500","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Souza, T.P.","257","2011","08","26",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.",NA,"Parcela 4","HUENF00011154",NA,"-41.3244018554688","-21.7541999816895","62761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-04-07 16:08:49-03","UENF","HUENF","10501","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Souza, T.P.","37","2011","06","09",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.",NA,"Parcela 1","HUENF00011155",NA,"-41.3244018554688","-21.7541999816895","62761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-04-07 16:08:49-03","UENF","HUENF","10502","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Souza, T.P.","1089","2012","09","13",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.",NA,"Parcela 11","HUENF00011156",NA,"-41.3244018554688","-21.7541999816895","62761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-02-09 10:13:16-03","UENF","HUENF","2696","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","267","2007","04","27",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Sig. Maringa",NA,"Borda / Estéril / parece vinhatico","HUENF00002698",NA,"-40.9613990783691","-21.3019008636475","48091","auto","E.A. Fortes",NA,NA,NA,NA,NA,"2019","10","09",NA,NA,NA,NA,NA
"106","2021-02-09 10:13:16-03","UENF","HUENF","11216","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Elenice, A. Fortes; Haroldo C. de Lima; Igor S. Broggio; Herick B.M. Viana; Nilson B. Neves","27","2018","06","07",NA,"Brasil","Rio de Janeiro","São Francisco do Itabapoana","E.E.E.G. Ponta norte da mata, Condomínio, próximo à estrada da Cobiça. Floresta Estacional.",NA,"Árvore, muito ramificada na base, DAP 15+10+8.5+8+6+5.5+5+4 cm. Ramos terminais roliços acinzentados, inermes, com lenticelas. Ramos mais jovens tomentosos, pecíolo tomentoso. Folíolos face adaxial verde clara, brilhosa. Sâmaras co","HUENF00012042",NA,"-41.081944","-21.367222",NA,NA,NA,"27","41º4'55''W","21º22'2''S","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-09-12 05:00:02-03","US","US","7600","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","fluminense","Machaerium fluminense","Rudd","Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio Janeiro Brazil",NA,NA,"US00990824","US00990824_01 US00990824_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"108","2020-09-12 05:00:02-03","US","US","USw31601","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile",NA,"A. Filho","RBW 2166",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"109","2020-09-12 05:00:02-03","US","US","1441728","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile",NA,"J. G. Ruhlmann","15482","1920","11",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio de Janeiro ad urbem loco Mundo Novi",NA,NA,"US02149057","US02149057_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"110","2020-09-12 05:00:02-03","US","US","1543195","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile",NA,"-- Kuhlmann & Hoehne, --","5702","1922","12","2","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Munde Novo.",NA,NA,"US02149058","US02149058_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"111","2020-09-12 05:00:02-03","US","US","1441945","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile",NA,"A. Ducke","19279","1925","10","30","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio de Janeiro ad urbem in silvis Sumare.",NA,NA,"US02149056","US02149056_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"112","2019-11-13 11:22:34-03","USP","SPF","83600","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Kuhlmann, JG","s.n.","1922","12","02",NA,"Brasil","Rio de Janeiro",NA,"Mundo Novo.",NA,NA,"SPF00083600",NA,NA,NA,NA,NA,"Filardi, FLR",NA,NA,NA,NA,NA,"2009","12",NA,NA,NA,NA,NA,NA
"113","2019-11-13 11:22:34-03","USP","SPF","171119","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Lima, HC","4210","1991","08","06",NA,"Brasil","Rio de Janeiro","Niterói",NA,NA,NA,"SPF00171119",NA,"-43.1035995483398","-22.88330078125","14785","auto","Filardi, FLR",NA,NA,NA,NA,NA,"2009","12",NA,NA,NA,NA,NA,NA
"114","2020-05-08 11:12:46-03","UEFS","HUEFS","208856","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","fluminense","Machaerium fluminense","Rudd","Ribeiro, R.D.","419","2005","03","26",NA,"Brasil","Rio de Janeiro","Macaé","Novo Cavaleiros, Vale Encantado.",NA,NA,"HUEFS0208856",NA,"-41.7868995666504","-22.3708000183105","47209","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-05-08 11:12:46-03","UEFS","HUEFS","52695","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","fluminense","Machaerium fluminense","Rudd","Castro, R.M.","111","2001","01","11",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.",NA,"Borda da Mata.","HUEFS0052695",NA,"-42.9674987792969","-21.4596996307373","11991","auto","F.L.R.Filardi",NA,NA,NA,NA,"Rosanae","2008","07",NA,NA,NA,NA,NA,NA
"116","2020-05-08 11:12:46-03","UEFS","HUEFS","109145","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","fluminense","Machaerium fluminense","Rudd","Lima, H.C.de","6050","2003","02","18",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Mar do Norte, loteamento do Mar do Norte, Rodovia Amaral Peixoto, km 163.",NA,NA,"HUEFS0109145","HUEFS0109145","-41.9449996948242","-22.5268993377686","17620","auto","F.L.R.Filardi",NA,NA,NA,NA,"Rosanae","2008","07",NA,NA,NA,NA,NA,NA
"117","2020-05-08 11:12:46-03","UEFS","HUEFS","52691","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","fluminense","Machaerium fluminense","Rudd","Forzza, R.C.","1769","2001","01","24",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.",NA,NA,"HUEFS0052691",NA,"-42.9674987792969","-21.4596996307373","11991","auto","F.L.R.Filardi",NA,NA,NA,NA,"Rosanae","2008","07",NA,NA,NA,NA,NA,NA
"118","2020-05-08 11:12:46-03","UEFS","HUEFS","197420","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Braga, J.M.A.","4924","1998","07","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Botafogo, Morro Mundo Novo. Campus da Universidade Santa Úrsula.",NA,"Fragmento de mata alterada na encosta.","HUEFS0197420",NA,"-43.2075004577637","-22.9027996063232","57442","auto",NA,"90",NA,NA,"90","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-05-08 11:12:46-03","UEFS","HUEFS","197417","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Braga, J.M.A.","4175","1997","07","11",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Tijuca, Serra da Carioca, Morro Mundo Novo, Botafogo, Campus da Universidade Santa Úrsula.",NA,"Estéril.","HUEFS0197417",NA,"-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-05-08 11:12:46-03","UEFS","HUEFS","109141","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Lima, H.C.de","4210","1991","08","06",NA,"Brasil","Rio de Janeiro",NA,"Limite entre Niterói e Maricá, Pico do Alto Moirão.",NA,"Mata seca de encosta próximo ao litoral.","HUEFS0109141","HUEFS0109141",NA,NA,NA,NA,"F.L.R.Filardi",NA,NA,NA,NA,"Rosanae","2008","07",NA,NA,NA,NA,NA,NA
"121","2020-05-08 11:12:46-03","UEFS","HUEFS","209994","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, F.H.F.","1091","2013","03","15",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.",NA,"Floresta Estacional Perenifólia.","HUEFS0209994",NA,"-40.05","-19.15",NA,NA,NA,"60","40W3'","19S9'","70","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-05-08 11:12:46-03","UEFS","HUEFS","209995","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, F.H.F.","1092","2013","03","15",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.",NA,"Floresta Estacional Perenifólia.","HUEFS0209995",NA,"-40.05","-19.15",NA,NA,NA,"60","40W3'","19S9'","70","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-05-08 11:12:46-03","UEFS","HUEFS","209996","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, F.H.F.","1093","2013","03","15",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.",NA,"Floresta Estacional Perenifólia.","HUEFS0209996",NA,"-40.05","-19.15",NA,NA,NA,"60","40W3'","19S9'","70","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-05-08 11:12:46-03","UEFS","HUEFS","209997","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, F.H.F.","1094","2013","03","15",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.",NA,"Floresta Estacional Perenifólia.","HUEFS0209997",NA,"-40.05","-19.15",NA,NA,NA,"60","40W3'","19S9'","70","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-05-08 11:12:46-03","UEFS","HUEFS","211821","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Nascimento, F.H.F.","1521","2014","01","30",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso.",NA,NA,"HUEFS0211821","HUEFS0211821","-39.535","-15.158333",NA,NA,NA,"450","39W32'6''","15S9'30''","550","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-05-08 11:12:46-03","UEFS","HUEFS","237438","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Lima, H.C.de","8930","2019","07","19",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Funil.",NA,"Fragmento de Floresta Estacional Semidecidual de Tabuleiro.","HUEFS0237438",NA,"-41.204722","-21.544444",NA,NA,NA,"19","41W12'17''","21S32'40''","19","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-05-08 11:12:46-03","UEFS","HUEFS","237481","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Fortes, E.A.","82","2018","12","11",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual Guaxindiba. Na borda da mata, estrada de aceiro que contorna a faixa leste da mata.",NA,"Floresta Estacional Semidecidual.","HUEFS0237481",NA,"-41.083056","-21.406944",NA,NA,NA,"23","41W4'59''","21S24'25''","23","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-05-08 11:12:46-03","UEFS","HUEFS","246505","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Fortes, E.A.","27","2018","06","07",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba. Ponta norte da mata. Condomínio, próximo à estrada da Cobiça.",NA,"Floresta Estacional.","HUEFS0246505",NA,"-41.081944","-21.367222",NA,NA,NA,"27","41W4'55''","21S22'2''","27","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-05-08 11:12:46-03","UEFS","HUEFS","192711","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Duarte, C.","151","2002","10","05",NA,"Brasil","Rio de Janeiro","Carapebus","Perto da estação de Cabiúnas.",NA,NA,"HUEFS0192711",NA,"-41.6610984802246","-22.1872005462646","13257","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-11-07 16:40:43-02","F","FMNH-SEEDPLANTS","V0371853F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile",NA,"H. C. de Lima","4210","1991","8","6","South America","Brazil",NA,NA,NA,NA,NA,"V0371853F","V0371853F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"131","2017-11-07 16:40:43-02","F","FMNH-SEEDPLANTS","V0371854F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile",NA,NA,"61383","1947","12","9","South America","Brazil",NA,NA,NA,NA,NA,"V0371854F","V0371854F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-01-22 15:34:29-02","F","FMNH-SEEDPLANTS","V0059520F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Machaerium","mucronatum","Machaerium mucronatum",NA,"F. Sellow","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0059520F","V0059520F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Possible type",NA,NA
"133","2019-01-25 15:40:54-02","IAC","IAC","21304","S","Plantae",NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","H.M. Souza","s/nº","1965",NA,NA,NA,NA,NA,NA,NA,NA,"Nome popular: chimbé",NA,NA,NA,NA,NA,NA,"J.R. Mattos (1)",NA,NA,NA,NA,NA,"1969","07","15",NA,NA,NA,NA,NA
"134","2020-07-23 12:07:44-03","CEPLAC","CEPEC","63716","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","fluminense","Machaerium fluminense",NA,"W. G. Campos",NA,"1986","02","13",NA,"Brasil","Minas Gerais","dionísio","CEMAS, Cia. Agrícola e Florestal Santa Bárbara.",NA,NA,NA,NA,"-42.7766990661621","-19.8428001403809","31394","auto","F. L. R. Filardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2008",NA
"135","2020-07-23 12:07:44-03","CEPLAC","CEPEC","131813","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","fluminense","Machaerium fluminense",NA,"R. D. Ribeiro","624","2006","03","01",NA,"Brasil","Rio de Janeiro","MACAÉ","Bairro da Imbetiba, beira da estrada do morro da Imbetiba.",NA,NA,NA,NA,"-41.7868995666504","-22.3708000183105","47209","auto","R. D. Ribeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA
"136","2020-07-23 12:07:44-03","CEPLAC","CEPEC","124783","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","fluminense","Machaerium fluminense",NA,"R. D. Ribeiro","1050","1983","02","09",NA,"Brasil","Rio de Janeiro","RIO DAS OSTRAS","Mar do Norte. Balneário das Garças.",NA,NA,NA,NA,"-41.9449996948242","-22.5268993377686","17620","auto","R. D. Ribeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008",NA
"137","2020-07-23 12:07:47-03","CEPLAC","CEPEC","115448","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile",NA,"Lima, H. C. de","4210","1991","08","06",NA,"Brasil","Rio de Janeiro",NA,"Limite entre Niterói e Maricá. Pico do Alto Moirão.",NA,NA,NA,NA,NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-07-23 12:07:47-03","CEPLAC","CEPEC","2603","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile",NA,"R. P. Belém","2703","1992","03","04",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional do Monte Pascoal.",NA,NA,NA,NA,"-39.0647010803223","-16.4496994018555","68835","auto","F. L. R. Filardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2008",NA
"139","2020-07-23 12:07:47-03","CEPLAC","CEPEC","56750","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile",NA,"S. C. de Sant'Ana","237","1992","11","19",NA,"Brasil","Bahia","PRESIDENTE JÂNIO QUADROS","11Km de ramal, estr. Grajeruao ao Km 32 da estr. Pres. J. Quadros/Condeuba.",NA,NA,NA,NA,"-41.6782989501953","-14.6893997192383","34033","auto","H. C. de Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/05/1994",NA
"140","2020-09-22 13:48:50-03","USP","SPFW","4300","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico",NA,"SBG 2166",NA,NA,"-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-09-22 13:48:50-03","USP","SPFW","4970","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Machaerium","incorruptibile","Machaerium incorruptibile","(Vell.) Benth.","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,"Serviço Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2015-02-26 09:29:38-03","NHMLondon","NHM-LONDON-BOT","BM000931797","S","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","Benth.","Sellow,F.","s.n.","1815","01","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rudd,V.E.",NA,NA,NA,NA,NA,"1971","09",NA,NA,NA,"Isotype",NA,"NHMUK:ecatalogue:2476810"
"143","2015-02-26 09:29:38-03","NHMLondon","NHM-LONDON-BOT","BM000931798","S","Plantae",NA,NA,"Leguminosae","Machaerium","incorruptibile","Machaerium incorruptibile","Benth.","Sellow,F.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rudd,V.E.",NA,NA,NA,NA,NA,"1971","09",NA,NA,NA,"Isotype",NA,"NHMUK:ecatalogue:2476170"
"144","2016-12-19 13:51:31-02","PERD","PERD","145","S","Plantae",NA,NA,"Leguminosae-Pap","Machaerium","incorruptibile","Machaerium incorruptibile","Allemao","Costa, LV; Braga, PIS; Pereira, MCA","s.n.","1993","11",NA,NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Águas Claras",NA,"Arbóreo, beira de estrada.",NA,NA,"-42.7322006225586","-19.7122001647949","28215","auto","Costa, LV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-04 15:43:18-03","IF","SPSF","34210","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","fluminense","Machaerium fluminense",NA,"H.C.Lima","6117","2003","08","31","América do Sul","Brasil","RJ","Búzios","Manguinhos",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-04 15:43:18-03","IF","SPSF","34197","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","incorruptibile","Machaerium incorruptibile",NA,"H.C. de Lima","et all. 6179","2004","04","29","América do Sul","Brasil","RJ","Araruama","Ibicunha.",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"-42.3431015014648","-22.8728008270264","38914","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
