"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"366","2016-01-21 11:49:00-02","MO","MOBOT","155954","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Ronald L. Liesner (MO)","Elsa M. Zardini|U. Velázquez","1990","1","7","Paraguay","Paraguarí",NA,"-57.4166667","-25.2833333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 17724","South America","Estero del Ypoá, 19 km W of Carapeguá, north of Pacheco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"248","4",NA
"367","2009-09-18 22:23:00-03","MO","MOBOT","2952066","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","R.L. Liesner","Carol A. Todzia|Bruce A. Stein","1985","2","20","Peru","Cajamarca","Jaén","-78.41666","-5.25",NA,NA,"500.00000000",NA,NA,NA,NA,NA,"Todzia 2709","South America","1 km west of Chamaya. Rio Chamaya.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-03-29 10:41:21-03","UFSM","HDCF","4088","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Marchiori, J. N. C.","Vizzotto, C. J. B.","1991","04","03","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"Próximo à sapataria Frizzo. Origem: América tropical ao N. Argentina","37819","auto","1991","04","04",NA,NA,NA,NA,NA,NA
"369","2016-08-26 09:16:31-03","UFSM","HDCF","4001","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Marchiori, J. N. C.","Vizzotto, C. J. B.","1991","04","03","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,"979","América","Santa Maria",NA,NA,"37819","auto","1991","04","04",NA,NA,NA,NA,NA,NA
"370","2020-08-31 09:02:32-03","INPA","INPA","235425","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Cassino, MF","2010","07",NA,"Brasil","Amazonas","Manacapuru","-60.6206016540527","-3.29972004890442",NA,NA,NA,NA,"INPA0235425","INPA0235425 INPA0235425_e","Dicotyledon Com-Clade","Malpighiales","90","Southern America","Comunidade Nossa Senhora do Perpétuo Socorro, Comunidade Nossa Senhora do Perpétuo Socorro - Costa do Pesqueiro.",NA,NA,"112319","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-08-31 09:02:32-03","INPA","INPA","259211","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Nunez, CV","2009","08","25","Brasil","Pará","Altamira","-51.567778","-3.383458","-51.567778","-3.383458",NA,NA,"INPA0259211",NA,"Dicotyledon Com-Clade","Malpighiales","327","Southern America","Volta grande do Xingu, Sítio D. Miriam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-08-31 09:02:32-03","INPA","INPA","106198","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Silva, M da","Branch, LC","1982","07","01","Brasil","Pará","Santarém","-54.9","-2.5","-54.9","-2.5",NA,NA,"INPA0106198","INPA0106198 INPA0106198_e","Dicotyledon Com-Clade","Malpighiales","27","Southern America","Alter do Chão, Alter do Chão, jardim de Dona Neguinha.",NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-08-31 09:02:32-03","INPA","INPA","106242","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Coêlho, DF; Silva, MF da","Branch, LC","1982","07","03","Brasil","Pará","Santarém","-54.9","-2.5","-54.9","-2.5",NA,NA,"INPA0106242","INPA0106242 INPA0106242_e","Dicotyledon Com-Clade","Malpighiales","71","Southern America","Jardim da Dona Concha, Jardim da Dona Concha.",NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-08-31 09:02:32-03","INPA","INPA","146888","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Mendoza, M","Claudio, L","1967","06","04","Brasil","Amazonas","Humaitá","-63.166667","-7.5","-63.166667","-7.5",NA,NA,"INPA0146888","INPA0146888 INPA0146888_e INPA0146888_nd","Dicotyledon Com-Clade","Malpighiales","41","Southern America","Humaitá, Rua 29 de Agosto, R. 29 de Agosto, 667.",NA,NA,NA,NA,"2013","07","17",NA,NA,NA,NA,NA,NA
"375","2020-08-31 09:02:32-03","INPA","INPA","168894","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Ramos, JF","Paula, A","1991","10","08","Brasil","Acre","Rio Branco","-67.874","-9.958","-67.874","-9.958",NA,NA,"INPA0168894","INPA0168894 INPA0168894_e","Dicotyledon Com-Clade","Malpighiales","90","Southern America","Parque Zoobotânico, Parque Zoobotânico, Arboreto- Bl. 05; Parc. 14; Nº 15. Capoeira, terra firme, solo argilo-arenoso.",NA,NA,NA,NA,"1991","12",NA,NA,NA,NA,NA,NA,NA
"376","2021-01-10 20:45:35-03","INPA","INPA","187501","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Ramos, JF","Ribeiro, MN de S","1994","10","06","Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"INPA0187501","INPA0187501 INPA0187501_e","Dicotyledon Com-Clade","Malpighiales","INPA187501","Southern America","Manaus, Mercado Municipal Adolpho Lisboa",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-08-31 09:02:32-03","INPA","INPA","195365","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Rodrigues, E","1995","09","10","Brasil","Amazonas",NA,"-61.733333","-1.883333","-61.733333","-1.883333",NA,NA,"INPA0195365","INPA0195365 INPA0195365_e","Dicotyledon Com-Clade","Malpighiales","19","Southern America","Parque Nacional do Jaú, Rio jaú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-08-31 09:02:32-03","INPA","INPA","214037","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Santos, JL dos","Rocha, SFR","2003","09","18","Brasil","Amazonas","Uarini","-65.133333","-2.8","-65.133333","-2.8",NA,NA,"INPA0214037","INPA0214037 INPA0214037_e","Dicotyledon Com-Clade","Malpighiales","244","Southern America","Região de várzea do Rio Solimões, dentro dos limites da Reserva de Desenvolvimento Sustentável Mamirauá. Comunidade Aiucá, atrás do campo de futebol.",NA,NA,NA,NA,"2004","03",NA,NA,NA,NA,NA,NA,NA
"379","2020-08-31 09:02:32-03","INPA","INPA","215016","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Ramos, JF","Lima, JMS","2002","05","08","Brasil","Amazonas","Manaus","-60.083333","-2.966667","-60.083333","-2.966667",NA,NA,"INPA0215016",NA,"Dicotyledon Com-Clade","Malpighiales","INPA215016","Southern America","Tarumã-Mirim, Comunidade Pau-Rosa, Tarumã-Mirim. Comunidade Pau-Rosa.",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-08-31 09:02:32-03","INPA","INPA","224653","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Mendoza, M","Oliveira, DR de","2008","08","18","Brasil","Pará","Oriximiná","-56.155833","-1.505417","-56.155833","-1.505417",NA,NA,"INPA0224653","INPA0224653 INPA0224653_e INPA0224653_nd","Dicotyledon Com-Clade","Malpighiales","156","Southern America",NA,NA,NA,NA,NA,"2013","07","17",NA,NA,NA,NA,NA,NA
"381","2020-08-31 09:02:32-03","INPA","INPA","224670","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Ramos, JF","Oliveira, DR de","2008","08","20","Brasil","Pará","Oriximiná","-56.052972","-1.111944","-56.052972","-1.111944",NA,NA,"INPA0224670","INPA0224670 INPA0224670_e","Dicotyledon Com-Clade","Malpighiales","173","Southern America",NA,NA,NA,NA,NA,"2008","11",NA,NA,NA,NA,NA,NA,NA
"382","2020-08-31 09:02:32-03","INPA","INPA","277509","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Ramos, JF","Paulino, RC","2017","04","24","Brasil","Amazonas","Itacoatiara","-26.658333","-8.869444","-26.658333","-8.869444",NA,NA,"INPA0277509",NA,"Dicotyledon Com-Clade","Malpighiales","9","Southern America","Bairro São Jorge, Fundo do quintal",NA,NA,NA,NA,"2017","05",NA,NA,NA,NA,NA,NA,NA
"383","2020-08-31 09:02:32-03","INPA","INPA","237183","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Ramos, JF","Santos, JFL","2009","11","10","Brasil","Amazonas","Barcelos","-61.816667","-1.683333","-61.816667","-1.683333","30","30","INPA0237183","INPA0237183 INPA0237183_e","Dicotyledon Com-Clade","Malpighiales","363","Southern America","Terra Nova",NA,NA,NA,NA,"2010","08","10",NA,NA,NA,NA,NA,NA
"384","2020-08-31 09:02:32-03","INPA","INPA","40673","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Cordeiro, I dos R.","Lleras, E","1973","08","22","Brasil","Amazonas","Fonte Boa","-66.083333","-2.516667","-66.083333","-2.516667",NA,NA,"INPA0040673","INPA0040673 INPA0040673_e","Dicotyledon Com-Clade","Malpighiales","P17477","Southern America","Rio Solimões, behind Fonte Boa, Rio Solimões.",NA,NA,NA,NA,"2005","09",NA,NA,NA,NA,NA,NA,NA
"385","2020-08-31 09:02:32-03","INPA","INPA","42073","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Prance, GT","Prance, GT","1973","08","16","Brasil","Amazonas",NA,"-59.905962","-3.142346","-59.905962","-3.142346",NA,NA,"INPA0042073","INPA0042073 INPA0042073_e","Dicotyledon Com-Clade","Malpighiales","18750","Southern America","Lajes, Rio Amazonas, below Manaus, Lages, north bank of Rio Solimões opposite meeting of the waters.",NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-01-10 20:45:35-03","INPA","INPA","71913","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Cordeiro, I dos R.","Paulino Filho, HF","1975","09","29","Brasil","Amazonas","Humaitá","-61.166667","-7.833333","-61.166667","-7.833333",NA,NA,"INPA0071913","INPA0071913 INPA0071913_e","Dicotyledon Com-Clade","Malpighiales","75-215","Southern America","BR 319, km 20 de Humaitá, Margem esquerda da estrada de Manaus, BR-319, km 20.",NA,NA,NA,NA,"2005","09",NA,NA,NA,NA,NA,NA,NA
"387","2021-01-04 11:29:41-03","UEMA","SLUI","4551","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"M. S. Silva","2016","02","20","Brasil","Maranhão","São Luís","-44.285839","-2.488458","44°17'9.02W","2°29'18.45S","240","240","SLUI004551",NA,"Angiospermae",NA,NA,NA,"Praia do Calhau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-03-04 11:06:39-03","UFRB","HURB","1275","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","A.S.Moreira","Aona, L.Y.S.; Martins, F.M.; Caiafa, A.; Franca, H.","2008","03","30","Brasil","Bahia","Cachoeira","-38.826667","-12.744722","38°49'36 W","12°44'41 S",NA,NA,"HURB000001275",NA,"Anthophyta",NA,"1091",NA,"Serra de São Francisco do Iguape, área I;",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,NA,NA
"389","2020-06-15 15:30:28-03","UNESP-RC","HRCB","43228","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Picchi, D.G.","Picchi, D.G.","2005","04","27","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,NA,NA,NA,"177",NA,NA,NA,"Planta arbórea com 4 m de altura. Sépalas róseas com máculas verdes na base; pecíolos de folhas jovens e pedúnculos florais vináceos; fruto imaturo verde; látex incolor","19924","auto","2005","04",NA,NA,NA,NA,NA,NA,NA
"390","2020-06-15 15:30:28-03","UNESP-RC","HRCB","24678","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Mendoza, M.","Rampin, V.T.","1996","11","08","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,NA,NA,"899",NA,"UNESP Campus Bela Vista",NA,"Arbusto, flores verde-amareladas, látex incolor","21773","auto","2015","09","24",NA,NA,NA,NA,NA,NA
"391","2020-06-15 15:30:28-03","UNESP-RC","HRCB","30792","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Prado, A.L.","Amorozo, M.C.M.","1997","02","18","Brasil","Mato Grosso","Santo Antonio do Leverger","-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,NA,NA,NA,NA,"309",NA,NA,NA,"Arbusto cultivado e espotâneo. Uso popular medicinal <ll>dwc_commonname:</ll> Pinhão branco","183847","auto","1998","07",NA,NA,NA,NA,NA,NA,NA
"392","2019-06-10 10:10:41-03","FZB-BH","BHZB","2132","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"Torres, M.P.","1990","01","13","Brasil","MG","Contagem","-44.0536003112793","-19.9316997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMA/ Laboratório Q.A.",NA,"Cultivado","16743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-06-10 10:10:41-03","FZB-BH","BHZB","1668","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas",NA,NA,"Soares, M.E.","1992","05","28","Brasil","MG","Espera Feliz","-41.9071998596191","-20.6502990722656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rua Getúlio Vargas",NA,"Doação Fund. Biodiversitas nº 448. As folhas e os cotilédones são usados na forma de decocto (banho) para coceira no corpo. Obs.: Não pode ser ingerida. Entrevistado: Sr. Anísio Miguel. Outros coletores: Barreto, C.L. Cultivado <ll>dwc_commonname:</ll> Peaozinho,","21988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-01-26 13:54:15-03","IMA","MAC","3538","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","M.F.A.Lucena","M.N.Rodrigues; et al.","1984","02","25","Brasil","Alagoas","Piaçabuçu","-36.431328","-10.407311","-36.431328","-10.407311",NA,NA,"MAC0003538","MAC0003538",NA,NA,"727",NA,"Ilha das Cabras.",NA,"Arbusto. Frutos imaturos verdes.; Restinga.",NA,NA,"2008","03","14",NA,NA,NA,NA,NA,NA
"395","2021-01-26 13:54:15-03","IMA","MAC","2480","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","M.F.A.Lucena","M.N.Rodrigues; R.F.Rocha","1983","05","03","Brasil","Alagoas","Piaçabuçu","-36.431328","-10.407311","-36.431328","-10.407311",NA,NA,"MAC0002480","MAC0002480",NA,NA,"562",NA,"Batinga",NA,"Arbusto. Flores alvas. Frutos imaturos verdes. Látex incolor.; Restinga arbustiva-arbórea.",NA,NA,"2008","03","14",NA,NA,NA,NA,NA,NA
"396","2021-01-26 13:54:15-03","IMA","MAC","2669","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.Galindo","R.F.Rocha","1983","05","03","Brasil","Alagoas","Piaçabuçu","-36.431328","-10.407311","-36.431328","-10.407311",NA,NA,"MAC0002669","MAC0002669",NA,NA,"531",NA,"Fazenda Batinga.",NA,"Arbusto. Flor esverdeada.; Restinga.",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-01-26 13:54:15-03","IMA","MAC","2728","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","F.Galindo","R.F.Rocha","1983","03","14","Brasil","Alagoas","Piaçabuçu","-36.431328","-10.407311","-36.431328","-10.407311",NA,NA,"MAC0002728","MAC0002728",NA,NA,"455",NA,"Fazenda Batinga.",NA,"Arbusto. Flor esverdeada. Frutos verdes.; Restinga.",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-01-26 13:54:15-03","IMA","MAC","32312","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","E.C.O.Chagas","Chagas-Mota","2008","03","30","Brasil","Alagoas","Viçosa","-36.241944","-9.374","-36.241944","-9.374",NA,NA,"MAC0032312","MAC0032312",NA,NA,"363",NA,"Fazenda Aniceto.",NA,"Arbusto ca. 2 m de altura. Flores esverdeadas. Frutos verdes; sementes negras com elaióforo; látex aquoso verde.; Floresta Pluvial Atlântica.",NA,NA,"2008","04","04",NA,NA,NA,NA,NA,NA
"399","2021-01-26 13:54:15-03","IMA","MAC","3236","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"M.N.Rodrigues","1982","11","04","Brasil","Alagoas","Palmeira dos Índios","-36.633142","-9.406106","-36.633142","-9.406106",NA,NA,"MAC0003236","MAC0003236",NA,NA,"374",NA,"Sítio Lagoa da Areia dos Marianos, Morão Velho.",NA,"Árvore pequena. Flor vermelha. Frutos imaturos verdes. Látex abundante incolor.; Caatinga arbustiva-arbórea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-01-26 13:54:15-03","IMA","MAC","39450","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","E.C.O.Chagas","R.P.Lyra-Lemos; F.Cavalcante; L.M.Leão","2009","04","02","Brasil","Alagoas","Murici","-35.941803","-9.309914","-35.941803","-9.309914",NA,NA,"MAC0039450","MAC0039450",NA,NA,"12130",NA,"Fazenda Boa Alegria.",NA,"Arvoreta ca. 2 m de altura. Frutos verdes.; Cultivada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-01-26 13:54:15-03","IMA","MAC","41686","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"M.N.Oliveira","2009","09","03","Brasil","Alagoas","São José da Tapera","-37.510808","-9.517961","-37.510808","-9.517961",NA,NA,"MAC0041686","MAC0041686",NA,NA,"10",NA,"Sítio Bananeiras.",NA,"Árvore ca. 5 m.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-11-18 11:40:12-03","UERJ","HRJ","54","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"M.V. Sluys","1983","11","08","Brasil","Amazonas","Parintins","-56.7358016967773","-2.62832999229431",NA,NA,NA,NA,"HRJ00000054",NA,NA,NA,"s.n.",NA,NA,NA,NA,"80460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-11-18 11:41:56-03","UERJ","HRJ","9337","PreservedSpecimen","Protista","Corallinaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"V. Cassano; M.C. Mello","2001","04","07","Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00009337",NA,NA,NA,"s.n.",NA,"Praia dos Coqueiros.",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-11-18 11:40:12-03","UERJ","HRJ","969","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"A.M. Donato; L. Freitas","1991","03","05","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HRJ00000969",NA,NA,NA,"s.n.",NA,"Vila Isabel.",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-02-04 10:27:33-03","UFRPE","HST","10736","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","A.M.Miranda","A.M.Miranda; L.P.Félix, M.Grillo et M.L.Guedes","1993","05","31","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,"HST010736",NA,NA,NA,"817",NA,NA,NA,"Arbusto lactescente, látex hialino; ramos jovens sub crassos verdes; folhas verdes; flores esverdeadas; frutos imaturos verde-amarelados, quando maduros negros. Formando cerca viva.",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-02-04 10:27:33-03","UFRPE","HST","12088","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","A.M.Miranda","A.M.Miranda","2004","08","17","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,"HST012088","HST012088_v HST012088_v1",NA,NA,"4419",NA,"margem da rodovia, próximo ao Hotel de Trânsito do Governo",NA,"Arbusto ca. 2,50m alt.; caule verde; folhas membranáceas; flores com cálice e corola verde, estigmas amarelados, anteras amarronzadas; frutos imaturos verdes, látex claro.",NA,NA,"2004","08","17",NA,NA,NA,NA,NA,NA
"407","2021-02-04 10:27:33-03","UFRPE","HST","4675","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","L.P.Félix","L.P.Félix; A.M.Miranda, D.D.Pereira, M.Grillo et M.B.Costa e Silva","1993","03","09","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,"HST004675",NA,NA,NA,"5678",NA,NA,NA,"Arbusto; flores verdes; látex incolor. Frequente. Como cerca viva.",NA,NA,"1993","05","05",NA,NA,NA,NA,NA,NA
"408","2021-02-04 10:27:33-03","UFRPE","HST","4452","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"J.M.Oliveira","1978","11","01","Brasil","Paraíba","Serra Branca","-36.6650009155273","-7.48332977294922",NA,NA,NA,NA,"HST004452",NA,NA,NA,"7",NA,"Propriedade de Serra Branca. Agropecuária AS. Sobrasa. Lado esquerdo do início da Fazenda Pinhões-Panati.",NA,"Arbusto ca. 2 m alt.","27406","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-02-04 10:27:33-03","UFRPE","HST","16317","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","A.R.Moura","A.R.Moura","2009","04","15","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"HST016317",NA,NA,NA,"s.n.",NA,"campus UFPE (CCB)",NA,"Arbusto ca. 3 m alt.; flores amarelo-esverdeado.","18865","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-02-04 10:27:33-03","UFRPE","HST","4450","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"S.P.Costa","1978","11","28","Brasil","Pernambuco","Serra Talhada","-38.2983016967773","-7.99194002151489",NA,NA,NA,NA,"HST004450",NA,NA,NA,"1",NA,"Estação Experimental do IPA",NA,"Arbusto ca. 3 m alt.; látex abundante; frutos com cachos agrupados em número de nove até quatro.","55090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-02-09 10:12:35-03","UENF","HUENF","8392","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Souza, T.P.","Neves, F. S.; Oliveira,R.R.","2011","07","12","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,"HUENF00008396",NA,NA,NA,"27",NA,"Comunidade Quilombolas - Assentados da Região Norte Fluminense - Zumbi 4",NA,"Folha e flor","62761","auto","2012","01","10",NA,NA,NA,NA,NA,NA
"412","2021-03-01 11:54:59-03","UFPE","UFP","22780","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Baracho, GS","Siqueira-Filho, JA; Baracho, GS","1997","03","23","Brasil","Pernambuco","Maraial","-35.833333","-8.8","-35.833333","-8.8","260","260","UFP022780",NA,NA,"Malpighiales","UFP22780",NA,NA,NA,"Árvore, ca. 5m; flores diminutas, alvacentas, estames amarelados; frutos bacáceos, trioculares, utilizados como vermífugo na criação de suínos pela população local.; Árvore, ca. 5m; flores diminutas, alvacentas, estames amarelados; fru",NA,NA,"1999","02","02",NA,NA,NA,NA,NA,NA
"413","2021-03-01 11:54:59-03","UFPE","UFP","54797","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Lucena, MFA","Silva Filho, JS da","2008","09","07","Brasil","Pernambuco","Lagoa dos Gatos","-36.4375","-9.25","-36.4375","-9.25","598","598","UFP054797",NA,NA,"Malpighiales","s.n.",NA,NA,NA,NA,NA,NA,"2008","12","19",NA,NA,NA,NA,NA,NA
"414","2021-03-01 11:54:59-03","UFPE","UFP","53454","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Santos, LL; Alencar, NL; Neto, MSA","2007","08","24","Brasil","Pernambuco","Altinho","-36.896111","-8.587083","-36.896111","-8.587083","468","468","UFP053454",NA,NA,"Malpighiales","315",NA,NA,NA,"Arbusto, cerca de 1,70m de altura, frutos imaturos verdes.; Arbusto, cerca de 1,70m de altura, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
