"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"165","2021-03-16 17:53:44-03","UCS","HUCS","43842","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Engels, E.M.","Engels, M.E.","1519","2013","09","07","Brasil","Paraná","Guaratuba","Serra do Mar, linha de transmissão elétrica Curitiba - Joinville","-48.943056","-25.881944","-48.943056","-25.881944","800","800",NA,NA,"arbórea, caule castanho, folha verde na face adaxial e castanha na abaxial. flores alvas.; FOD;","2013","10","02",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-16 17:53:44-03","UCS","HUCS","46240","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Verdi, M.","Verdi, M.","3000","2009","11","05","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.","-49.59","-28.62","-49.59","-28.62","47","47",NA,NA,"Florística IFFSC 47 (Arbórea)","2009","11","05",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-16 17:53:44-03","UCS","HUCS","48580","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Dreveck, S.","Dreveck, S.","1058","2009","09","16","Brasil","Santa Catarina","Itapoá","Rio Sai-Guaçu, comunidade Quinze.","-48.69","-26.066667","-48.69","-26.066667","7","7",NA,NA,"Florística IFFSC 1074 (Arbórea); interior de fragmento","2009","09","16",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-16 17:53:44-03","UCS","HUCS","20144","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Hatschbach, G.","72850","2002","09","26","Brasil","Paraná","Guaraqueçaba","Itaqui , arredores","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"árvore 6m, flor alva; floresta degradada da planície litorânea","2002",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"169","2021-03-16 17:53:44-03","UCS","HUCS","3810","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Hatschbach, G.","Cervi, A.C.","2363","1986","09","12","Brasil","Paraná","Morretes","Reserva Ecológica de Sapitanduva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"árvore 8m. , flores alvas , odoríferas","1987",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-04-27 16:10:35-03","UFES","VIES","34233","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","R. Goldenberg","Araújo, E.A.","330","2016","01","13","Brasil","Espírito Santo","Ibitirama","Santa Marta. Parcela 08, indivíduo 221. Parque Nacional do Caparaó","-41.769722","-20.490833","41º46'11''W","20º29'27''S",NA,NA,"VIES034233","VIES034233",NA,"2016","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-04-27 16:10:35-03","UFES","VIES","34234","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","R. Goldenberg","Araújo, E.A.","331","2015","11",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta. Parcela 08, indivíduo 73. Parque Nacional do Caparaó","-41.769722","-20.490833","41º46'11''W","20º29'27''S",NA,NA,"VIES034234","VIES034234",NA,"2016","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-04-27 16:10:35-03","UFES","VIES","34240","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","R. Goldenberg","Araújo, E.A.","336","2016","01","26","Brasil","Espírito Santo","Ibitirama","Santa Marta. Parcela 08, indivíduo 703. Parque Nacional do Caparaó","-41.769722","-20.490833","41º46'11''W","20º29'27''S",NA,NA,"VIES034240","VIES034240",NA,"2016","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-06-27 10:25:39-03","UFES","VIES","28024","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Bacci, L.F.","Bacci, L.F.; Zorzanelli, J.P.F.","116","2013","11","28","Brasil","Espírito Santo","Iúna","Serra do Valentim, terreno do Seu Aristídes.","-41.5358009338379","-20.3458003997803",NA,NA,"1400","1400","VIES028024","VIES028024",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA
"174","2019-06-27 10:25:39-03","UFES","VIES","14250","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Goldenberg, R.","Saiter, F.Z.","215","2004","04","21","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"VIES014250","VIES014250",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"175","2021-03-24 16:56:48-03","UTFPR","HCF","18521","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","M.E. Engels","M.E. Engels","1519","2013","09","07","Brasil","PR","Guaratuba","Serra do Mar, Linha de transmissão","-48.943056","-25.881944","48°56'35 W","25°52'55 S","800","800",NA,NA,"arbórea. Caule castanho. Folha verde na face adaxial e castanha na abaxial. Flores alvas. Floresta Ombrófila Densa.","2013","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-24 16:56:48-03","UTFPR","HCF","15547","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","M.G. Caxambu","M.G. Caxambu","5782","2014","11","01","Brasil","PR","Guaraqueçaba","estrada Pedra Chata, beira do Rio Serra","-48.362056","-25.140583","48°21'43,4 W","25°08'26,1 S","62","62",NA,NA,"árvore ca. 4 m, heliófita. Frutos imaturos verdes. Beira da estrada.","2014","12","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-24 16:56:48-03","UTFPR","HCF","13105","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","M.G. Caxambu","M.G. Caxambu","4871","2013","10","31","Brasil","SP","Cananéia","Propriedade do Sr. Flávio","-47.852056","-24.804194","47°51'07,4 W","24°48'15,1 S","50","50",NA,NA,"árvore ca. 8 m, heliófita. Flores alvas.","2013","12","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-24 16:56:49-03","UTFPR","HCF","22299","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","M. Verdi","M. Verdi","3000","2009","11","05","Brasil","SC","Siderópolis","Barragem do Rio São Bento","-49.59","-28.62","49°35'24 W","28°37'12 S","479","479",NA,NA,"árvore. Floresta Ombrófila Densa em estágio avançado.","2009","11","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-24 16:56:48-03","UTFPR","HCF","2828","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","R. Goldenberg","M.G. Caxambu","843","2005","10","08","Brasil","PR","Morretes","Comunidade do Candonga/ rio Sagrado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Árvore ca. 5m, com folhas discolores, verdes na face adaxial e ferrugíneas na abaxial. Com flores de cor branca.","2005","11",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-24 16:56:48-03","UTFPR","HCF","8887","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.",NA,"L.T. Dombrowski","11219","1978","09","01","Brasil","PR","Morretes","CPE","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"árvore, freqüente (Ignorar dia da coleta, só considere mês e ano).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-24 16:56:48-03","UTFPR","HCF","14411","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","M.E. Engels","M.E. Engels","1674","2013","09","27","Brasil","SC","Joinville","Resgate FLORA Linha de transmissão","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,NA,"arbórea. Caule castanho. Folhas verdes na face adaxial e castanhas na abaxial. Flores alvas. Floresta Ombrófila Densa.","2013","12","10",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"182","2020-06-29 09:31:07-03","UFRRJ","RBR","43239","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","T.P.P. Alverga","T.P.P. Alverga",NA,"2013","10","24","Brasil","Rio de Janeiro","Rio de Janeiro","Mesa do Imperador. F12/25.","-43.255278","-22.973056","43º15'19''W","22º58'23''S",NA,NA,"RBR00043239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-06-29 09:31:07-03","UFRRJ","RBR","36088","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.",NA,"B.C. Bandeira","158","2012","10","25","Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"RBR00036088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-06-29 09:31:07-03","UFRRJ","RBR","32976","S","Plantae","Melastomataceae","Miconia","gigantea","Miconia gigantea","Cogn.","L.P.G. Rosa","A.T. Silva","s.n.","1991","12","05","Brasil","Rio de Janeiro","Angra dos Reis","Parque Estadual da Ilha Grande","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"RBR00032976",NA,NA,"2015","02","03",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:34:29-03","MBM","MBM","291759","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Cogn.","Assis, L.C.S.","Assis, L.C.S.; et al.; et al.","757","2003","03","22","Brazil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"MBM291759","MBM291759",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:34:29-03","MBM","MBM","385275","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Engels, M.E.","Engels, M.E.","1519","2013","09","07","Brasil","Paraná","Guaratuba","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville","-48.943056","-25.881944","-48.943056","-25.881944","800","800","MBM385275","MBM385275","Arbórea. Caule castanho. Folha verde na face adaxial e castanha na abaxial. Flores alvas.; Floresta Ombrófila Densa.","2013","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:34:29-03","MBM","MBM","401069","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Barboza, E.","Brotto, M.L.; Barboza, E.; Barboza, E.","2137","2015","10","29","Brazil","Paraná","Adrianópolis","Fazenda Primavera, Berneck","-48.740556","-24.870556","-48.740556","-24.870556","920","920","MBM401069","MBM401069","Árvore com 6m de altura; frutos verdes.; Floresta Ombrófila Densa Montana, beira de estrada.","2015","12","03","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:34:29-03","MBM","MBM","412853","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Völtz, R.R.","Völtz, R.R.; Pajewski, F.F.; Pajewski, F.F.","1390","2017","11","04","Brazil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.292778","-25.157778","-48.292778","-25.157778","305","305","MBM412853","MBM412853","Árvore 16 m alt.; frutos verdes; dossel de Floresta Ombrófila Densa Submontana de topo de morro.; Floresta Ombrófila Densa Submontana.","2017","11","04","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:34:29-03","MBM","MBM","69152","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Custódio Filho, A.","350","1980","10","02","Brazil","São Paulo","Cantareira","Reserva Florestal",NA,NA,NA,NA,NA,NA,"MBM069152","MBM069152 MBM069152_1",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:34:29-03","MBM","MBM","399421","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Bonaldi, R.A.","Bonaldi, R.A.","873","2013","10","09","Brazil","Paraná","Antonina","Capituva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM399421","MBM399421","Árvore de 9 m de altura.; Floresta Ombrófila Densa Submontana.","2015",NA,NA,"Southern America",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:34:29-03","MBM","MBM","118417","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Hatschbach, G.","Cervi, A.C.; et al.; et al.","2363","1986","09","12","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM118417","MBM118417",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:34:29-03","MBM","MBM","229509","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Hatschbach, G.","Silva, J.M.; Barboza, E.; Barboza, E.","2432",NA,NA,NA,"Brazil","Paraná","Guaratuba","Estrada para a Colônia Limeira","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM229509","MBM229509",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:34:29-03","MBM","MBM","225458","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Ribas, O.S.","Dombrowski, L.T.; et al.; et al.","11219",NA,NA,NA,"Brazil","Paraná","Morretes","Centro de Pesquisa Experimental (CPE)","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM225458","MBM225458",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:34:29-03","MBM","MBM","16954","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Hatschbach, G.","Hatschbach, G.","25366","1970","11","05","Brazil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM016954","MBM016954",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:34:29-03","MBM","MBM","225457","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Ribas, O.S.","Kuniyoshi, Y.S.","3953",NA,NA,NA,"Brazil","Paraná","Morretes","Iapar","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM225457","MBM225457",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:34:29-03","MBM","MBM","225456","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Semir, J.","?","s.n.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM225456","MBM225456",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:34:29-03","MBM","MBM","251290","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Silva, J.M.; Barboza, E.; Barboza, E.","3226",NA,NA,NA,"Brazil","Paraná","Tunas do Paraná","Estrada Pacas - Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"MBM251290","MBM251290",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:34:29-03","MBM","MBM","312370","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Goldenberg, R.; et al.; et al.","721","2005","10","17","Brazil","Paraná","Tunas do Paraná","Estrada Tunas - Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"MBM312370","MBM312370",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:34:29-03","MBM","MBM","103684","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Souza, M.L.","Souza, M.L.; et al.; et al.","806","1985","10","10","Brazil","Santa Catarina","Guabiruba","Fazenda Renaux","-48.9810981750488","-27.0858001708984",NA,NA,NA,NA,"MBM103684","MBM103684",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"16046","auto",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:34:29-03","MBM","MBM","386644","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Engels, M.E.","Engels, M.E.","1674","2013","09","27","Brazil","Santa Catarina","Joinville","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville. Aterro sanitário","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"MBM386644","MBM386644","Arbórea. Caule castanho. Folhas verdes na facea adaxial e castanha na abaxial. Flores alvas.; Floresta Ombrófila Densa.","2013","12","10","Southern America",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:34:29-03","MBM","MBM","130977","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Wurdack, J.","Bresolin, A.","883","1973","10","17","Brazil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,"MBM130977","MBM130977",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:34:29-03","MBM","MBM","391944","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Brotto, M.L.","Schwirkowski, P.","134","2013","12","14","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, trilhos, próximo à CEPA","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"MBM391944","MBM391944","Floresta Ombrófila Densa Altomontana.","2014","08","20","Southern America",NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:34:29-03","MBM","MBM","189679","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Chiea, S.C.","Koscinski, M.","s.n.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM189679","MBM189679",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:34:29-03","MBM","MBM","305067","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Kuniyoshi, Y.S.","4558","1979","10","03","Brazil","Paraná","Antonina","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM305067","MBM305067",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:34:29-03","MBM","MBM","161427","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Hatschbach, G.","Hatschbach, G.; F.; F.","49442","1993","09","10","Brazil","Paraná","Antonina","Manduíra","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM161427","MBM161427",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:34:29-03","MBM","MBM","275891","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R.","Hatschbach, G.; Silva, J.M.; Goldenberg, R.; Silva, J.M.; Goldenberg, R.","73850","2002","09","26","Brazil","Paraná","Guaraqueçaba","Itaqui, arredores","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM275891","MBM275891",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:34:29-03","MBM","MBM","202777","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Medeiros, J.D.","Falkenberg, D.B.; et al.; et al.","6216",NA,NA,NA,"Brazil","Santa Catarina","Angelina","Próximo a CELESC","-48.9852981567383","-27.5685997009277",NA,NA,NA,NA,"MBM202777","MBM202777",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"25961","auto",NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:34:29-03","MBM","MBM","40701","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Brade, A.C.","Klein, R.M.","234","1949","10","03","Brazil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"MBM040701","MBM040701",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:34:29-03","MBM","MBM","164725","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Falkenberg, D.B.","Falkenberg, D.B.; et al.; et al.","5578","1992","09","23","Brazil","Santa Catarina","Florianópolis","Morro da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM164725","MBM164725",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:34:29-03","MBM","MBM","386644","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Engels, M.E.","Engels, M.E.","1674","2013","09","27","Brazil","Santa Catarina","Joinville","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville. Aterro sanitário","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"MBM386644","MBM386644","Arbórea. Caule castanho. Folhas verdes na facea adaxial e castanha na abaxial. Flores alvas.; Floresta Ombrófila Densa.","2013","12","10","Southern America",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:34:29-03","MBM","MBM","130978","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Wurdack, J.","Bresolin, A.","797","1973","08","24","Brazil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,"MBM130978","MBM130978",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
