"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"137","2021-02-11 17:20:15-03","UFPR","UPCB","53469","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Kollmann, R.L.","8615","2006","01","26",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 2m, frutos verdes, pelos vermelhos. No sol..",NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,"2006","01","01","9999","9999",NA,NA,NA,NA,NA
"138","2021-02-11 17:20:15-03","UFPR","UPCB","53470","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Vervloet, R.R.","2468","2003","05","21",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 2m, frutos imaturos brancos, maduros azulados, fundo de vale, dossel 16m..",NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
"139","2021-02-11 17:20:15-03","UFPR","UPCB","53471","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Kollmann, R.L.","7285","2005","01","22",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 2m, flores brancas, na sombra..",NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
"140","2021-02-11 17:20:15-03","UFPR","UPCB","53472","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","D'El Rei Souza, M.L.","Vimercat, J.M.","157","1984","05","30",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbustinho 1m, flor rosa e fruto azul anil, solo barro escuro..",NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"141","2021-02-11 17:20:15-03","UFPR","UPCB","53473","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Kollmann, R.L.","7373","2005","02",NA,NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 2m, flor branca, na sombra..",NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
"142","2021-02-11 17:20:15-03","UFPR","UPCB","53474","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Boudet Fernandes, H.","3291","2003","02","27",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","BLOQUEADO",NA,NA,NA,"Arbusto 2,5m x 2,0cm diâm., fruto piloso verde. Mata Atlântica de encosta..",NA,NA,"(DC.) Triana","800","800",NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
"143","2021-02-11 17:20:15-03","UFPR","UPCB","53475","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Varassin, I.G.","19","1998","03","24",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Transecto de baixa encosta. Mata Atlântica de encosta..",NA,NA,"(DC.) Triana","650","800",NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
"144","2021-02-11 17:20:15-03","UFPR","UPCB","53476","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Hupp, G.","60","1997","01","28",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"2m, na trilha principal..",NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
"145","2021-02-11 17:20:15-03","UFPR","UPCB","53477","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Kollmann, R.L.","145",NA,NA,NA,NA,"Brasil","Espírito Santo","Dois Pinheiros","BLOQUEADO",NA,NA,NA,"Arbusto 2m, fruto verde, roxo quando maduro. Mata de encosta..",NA,NA,"(DC.) Triana","700","700",NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
"146","2021-02-11 17:20:15-03","UFPR","UPCB","53478","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Vervloet, R.R.","2249","2003","04","17",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 2,5m, fruto imaturo verde, maduro vinho, pelos brancos, meia encosta, dossel 15m..",NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
"147","2021-02-11 17:20:15-03","UFPR","UPCB","53479","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","D'El Rei Souza, M.L.","Boone, W.","148","1984","05","15",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Porte arbustivo, fruto jovens..",NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,"1998","01","01","9999","9999",NA,NA,NA,NA,NA
"148","2021-02-11 17:20:15-03","UFPR","UPCB","53480","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Fontana, A.P.","425","2002","12","23",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"1,2m, flor axial vermelha..",NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,"2005","01","01","9999","9999",NA,NA,NA,NA,NA
"149","2021-02-11 17:20:15-03","UFPR","UPCB","53524","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Amorim, A.M.","5014","2005","04","14",NA,"Brasil","Bahia","Arataca","Serra do Peito de Moça, Serra das Lontras, RPPN Caminho das Pedras","-39.341667","-15.173611",NA,"Arbusto ca. 2,5m, brácteas e lacínios do cálice róseos, fruto maduro vinoso, comum na parte mais alta da serra. Floresta ombrófila densa montana..",NA,NA,"(DC.) Triana","1000","1000",NA,NA,NA,"2006","04",NA,"-39.341667","-15.173611",NA,NA,NA,NA,NA
"150","2021-02-11 17:20:15-03","UFPR","UPCB","57426","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Goldenberg, R.","905","2007","07","11",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 1,5m, com frutos imaturos verdes, maduros azuis. Floresta de Encosta, próximo ao rio Timbuí..",NA,NA,"(DC.) Triana","650","650",NA,NA,NA,"2007","01","01","9999","9999",NA,NA,NA,NA,NA
"151","2021-02-11 17:20:15-03","UFPR","UPCB","57431","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Goldenberg, R.","910","2007","07","12",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 1m, frutos maduros azulados. (material em sílica).Mata Atlântica de encosta..",NA,NA,"(DC.) Triana","750","750",NA,NA,NA,"2007","01","01","9999","9999",NA,NA,NA,NA,NA
"152","2021-02-11 17:20:15-03","UFPR","UPCB","63548","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Lucas, E.J.","649","2006","11","23",NA,"Brasil","Minas Gerais","Faria Lemos","Fazenda Santa Rita, trilha do córrego.","-42.056667","-20.760278",NA,"Arbusto ca. 1,5m, botões verdes. Floresta ombrófila densa..",NA,NA,"(DC.) Triana","550","550",NA,NA,NA,"2008","01","01","-42.056667","-20.760278",NA,NA,NA,NA,NA
"153","2021-02-11 17:20:15-03","UFPR","UPCB","63941","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Jardim, J.G.","4352",NA,NA,NA,NA,"Brasil","Bahia","Arataca","Serra das Lontras, ca. 7 km no ramal que liga o povoado de Itatinguí à Serra das Lontras. Ca.","-39.341667","-15.173611",NA,"Arbusto ca. 2,5m alt. Folhas discolores verdes na face superior com a face inferior opaca. Frutos imaturos verdes. Floresta Ombrófila Densa Montana..",NA,NA,"(DC.) Triana","600","700",NA,NA,NA,"2008","01","01","-39.341667","-15.173611",NA,NA,NA,NA,NA
"154","2021-02-11 17:20:15-03","UFPR","UPCB","63988","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Kollmann, L.","9088","2006","05","11",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 4m. Frutos lilás. Beira de mata..",NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,"2009","01","01","9999","9999",NA,NA,NA,NA,NA
"155","2021-02-11 17:20:15-03","UFPR","UPCB","71866","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Reginato, M.","Reginato, M.","1207","2011","02","08",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arbusto 2m, com frutos jovens verdes, borda da mata.",NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,"2011","02","15","9999","9999",NA,NA,NA,NA,NA
"156","2021-02-11 17:20:15-03","UFPR","UPCB","84587","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Araújo, E.A.","290","2015","01","16",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta, PARNA do Caparaó: Próximo parcela 03.","-41.765","-20.494",NA,"Flores brancas interpeciolares, arbusto..","UPCB0018687","UPCB0018687","(DC.) Triana",NA,NA,NA,NA,NA,"2016",NA,NA,"-41.765","-20.494",NA,NA,NA,NA,NA
"157","2021-02-11 17:20:15-03","UFPR","UPCB","91305","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Bacci, L.F.","Bacci, L.F. | Zorzanelli, J.P.F.","37","2013","06","15",NA,"Brasil","Espírito Santo","Ibitirama","Serra do Caparaó, vale de Santa Marta","-41.4524","-20.293",NA,"Arvoreta ca. 2m alt. Frutos maduros roxos..","UPCB0027927","UPCB0027927","(DC.) Triana","1406","1406",NA,NA,NA,"2013",NA,NA,"-41.4524","-20.2930",NA,NA,NA,NA,NA
"158","2021-02-11 17:20:15-03","UFPR","UPCB","89329","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Goldenberg, R. et al.","1436","2009","04","11",NA,"Brasil","Espírito Santo","Santa Leopoldina","Reserva Biológica Duas Bocas. Boqueirão do Santilho floresta na beira da estrada. Floresta Ombrófila Densa Montana","-40.498611","-20.225556",NA,"Arbusto 2m. Frutos imaturos verdes, maduros azuis..","UPCB0031019","UPCB0031019","(DC.) Triana","302","302",NA,NA,NA,NA,NA,NA,"-40.498611","-20.225556",NA,NA,NA,NA,NA
"159","2021-02-11 17:20:15-03","UFPR","UPCB","89526","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Ferneda Rocha, L.C.","Sardelli, L.F. et al.",NA,"2014","12","24",NA,"Brasil","Mato Grosso","Colíder","Resgate da Flora da UHE Colíder. Lote B de supressão","-55.461757","-10.89979",NA,"Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrado em Mata Secundária e solo seco. Erva. Folhas compostas, concolores, cartácea. Flores, pétalas brancas, estames vermelhos, ovário ver","UPCB0030568","UPCB0030568","Triana","446","446",NA,NA,NA,"2015","08","04","-55.461757","-10.899790",NA,NA,NA,NA,NA
"160","2021-02-11 17:20:15-03","UFPR","UPCB","89543","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Engels, M.E.","Engels, M.E. et al.","2698","2014","10","04",NA,"Brasil","Mato Grosso","Colíder","Resgate da Flora da UHE Colíder. Lote B de supressão","-55.479569","-10.98029",NA,"Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Mosaico das fitofisionomias Densa, estacional semidecidual, estacional decidual e savana. Subarbusto ca 1m, local ensolarado. Caule cascanho. F","UPCB0030565","UPCB0030565","(DC.) Triana","274","274",NA,NA,NA,NA,NA,NA,"-55.479569","-10.980290",NA,NA,NA,NA,NA
"161","2021-02-11 17:20:15-03","UFPR","UPCB","53545","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Thomas, W.W.","13446","2003","03","19",NA,"Brasil","Bahia","Ibirapitanga","22km N of Itamarati on BR 101, 13°53'27S 39°27'33W","-39.3736000061035","-14.1641998291016",NA,"Shrub 2m, calyx pale green, corolla and filaments white, anthers pale-yellow. Southern Bahian wet forest..",NA,NA,"(DC.) Triana","690","690","33549","auto",NA,"2006","01","01",NA,NA,NA,NA,NA,NA,NA
"162","2021-02-11 17:20:15-03","UFPR","UPCB","42899","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Lombardi, J.A.","3665","2000","03","25",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,"Arbusto ca. 2m, folhas papiráceas, frutos imaturos verde-avermelhados. Mata atlântica secundária..",NA,NA,"(DC.) Triana",NA,NA,"49886","auto",NA,"2000","01","01",NA,NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:20:15-03","UFPR","UPCB","88777","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Fonseca, R.S. et al.","857","2011","01","07",NA,"Brasil","Minas Gerais","Viçosa","Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraíso, Estrada Principal","-42.8819007873535","-20.7539005279541",NA,"Floresta Estacional Semidecidual; arbusto, 2m; inflorescências axilares; flores pequenas com leve odor, corola branca, anteras e estilete brancos..","UPCB0032138","UPCB0032138","(DC.) Triana",NA,NA,"13937","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-11 17:20:15-03","UFPR","UPCB","53544","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Amorim, A.M.","5072","2005","05","22",NA,"Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica Estadual Nova Esperança, 13°34'41S 39°42'28W","-39.4794006347656","-13.686900138855",NA,"Arbusto ca. 2m, folhas verdes com a face inferior mais clara, frutos imaturos verdes, lilás quando maduros. Floresta ombrófila densa..",NA,NA,"(DC.) Triana","450","450","37469","auto",NA,"2006","01","01",NA,NA,NA,NA,NA,NA,NA
"165","2021-02-11 17:20:15-03","UFPR","UPCB","77179","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R. & Meyer, F.S.","Cesar, O | Feddersen, A.","645","1985","11","30",NA,"Brasil","Rio de Janeiro","Itatiaia","Imediações do abrigo n°1, Mata","-44.5633010864258","-22.4960994720459",NA,"Arvoreta até 1m. Flor axilar, pétala branca..","UPCB0018691","UPCB0018691","(DC.) Triana",NA,NA,"19648","auto",NA,"2011","12","15",NA,NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:20:15-03","UFPR","UPCB","66743","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Menini Neto, L.","414","2007","05","11",NA,"Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck.","-43.3502998352051","-21.7642002105713",NA,"Arvoreta, ca. 3,5m alt., interior da mata, sub-bosque, frequente. Folhas discolores, frutos iamturos verdes, frutos maduros lilacíneos, tricomas prateados.",NA,NA,"(DC.) Triana",NA,NA,"36144","auto",NA,"2009","01","01",NA,NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:20:15-03","UFPR","UPCB","66747","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Almeida, I.","16","2008","03","25",NA,"Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck.","-43.3502998352051","-21.7642002105713",NA,"Arvoreta de 2m no interior de mata; botões verdes..",NA,NA,"(DC.) Triana",NA,NA,"36144","auto",NA,"2009","01","01",NA,NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:20:15-03","UFPR","UPCB","63875","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Filardi, F.L.R.","835","2008","01","31",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Mury, estrada para Macaé de cima virando no Hotel Garlipp.","-42.5311012268066","-22.2819004058838",NA,"Subarbusto ca. 40 cm, flores axilares, solitárias, vinosas. Habitat : mata pluvial. Hábito/ forma de vida: Subarbusto..",NA,NA,"(DC.) Triana",NA,NA,"33190","auto",NA,"2009","01","01",NA,NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:20:15-03","UFPR","UPCB","64551","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Reginato, M.","Reginato, M.","734","2006","12","12",NA,"Brasil","Paraná","Tunas do Paraná","Parque Estadual das Lauráceas.","-49.0858001708984","-24.9743995666504",NA,"Arbusto 1m, flores vermelhas, anteras amarelas. Floresta ombrófila densa..","UPCB0018336","UPCB0018336","(DC.) Triana",NA,NA,"41885","auto",NA,"2009","01","01",NA,NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:20:15-03","UFPR","UPCB","81457","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Goldenberg, R.","Souza, V.C.","33631","2009","05","10",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena","Subida para o Morro da Antena. Floresta Ombrófila Densa (Mata Atlântica) degradada.","-42.0080986022949","-21.9552993774414",NA,"Arbusto, ca. 1,5m alt.; flores creme..","UPCB0018699","UPCB0018699","(DC.) Triana",NA,NA,"30526","auto",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2010-11-13 04:25:00-02","MO","MOBOT","2478139","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"Roberto M. Klein","Klein 718",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,"Itajaí. Morro do Fazenda",NA,NA,NA,NA,NA,NA,"(DC.) Triana","150.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","3273108","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","Brade","BRADE","BRADE 56195","1946",NA,NA,"South America","Brazil","Espírito Santo",NA,"Municipio de Itaguassú - Alto Limoeiro.",NA,NA,NA,NA,NA,NA,"(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","3286658","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","R. Goldenberg","W. Wayt Thomas","Thomas 13446","2003","3","19","South America","Brazil","Bahia",NA,"Mun. Ibirapitanga: 22 km N of Itamarati on BR 101, then 6.8 km E on road to Embratel Tower. Reserva Municipal Cachoeira do Pau. Southern Bahian wet forest.","-39.45916","-13.89083",NA,NA,NA,NA,"(DC.) Triana","690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-04-10 04:39:00-03","MO","MOBOT","101041785","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","M. Reginato","Marcelo Reginato|J. Aguire-Santoro|R.F. Monteiro|Lukas H. Daneu","Reginato 1283","2012","1","15","South America","Brazil","Bahia","Arataca","Serra das Lontras, Mirante do Arthur.","-39.4143981933594","-15.2632999420166",NA,NA,NA,NA,"(DC.) Triana",NA,NA,"19859","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"175","2020-06-22 14:18:48-03","UNESP-IBILCE","SJRP","09762","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","angustifolia","Leandra angustifolia",NA,"A.F. Silva",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba","Est. Exp. Inst. Agronômico de Campinas","-45.0699996948242","-23.4300003051758",NA,"Arvoreta com até 6 m, flores brancascentas;",NA,NA,"DC.",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"176","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","53606",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","angustifolia","Leandra angustifolia","B. Valente & J.F.A. Baumgratz/2018","J.F.A. Baumgratz; L.C. Giordano; M. Bovini & J.C. Silva","772","2000","12","19",NA,"Brasil","Rio de Janeiro","Macaé","Estrada p/ cidade de Sana, após a cidade de Frade","-42.138889","-22.218889",NA,"No lado esquerdo da estrada, logo após a ponte de madeira, em local sombrio e úmido na trilha p/ interior da mata de encosta. Arbusto ca. 1,8m. Alt. Ciófilo; ramos verdes e castanhos. Folhas verdes discolores, quando jovens c/ nervuras","MBML053606","MBML053606","DC.","560","560",NA,NA,NA,NA,NA,NA,"42W8'20","22S13'8",NA,NA,NA,NA,NA
"177","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","33355",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","R. Goldenberg/2007","R. Goldenberg; et al","910","2007","07","12",NA,"Brasil","Espírito Santo","Santa Teresa","Alto de Santo Antônio, terreno do Boza","-40.591667","-19.909167",NA,"Arbusto 1m, frutos maduros azulados. (material em sílica).","MBML033355","MBML033355","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,"40W35'30","19S54'33",NA,NA,NA,NA,NA
"178","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","33366",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","R. Goldenberg/2007","R. Goldenberg; et al","905","2007","07","11",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Arbusto 1,5m, com frutos imaturos verdes, maduros azuis.","MBML033366","MBML033366","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"179","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","44436",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia",NA,"A. B. Jardim; J.Jardim, S.C. Sant'Ana & W. Mateus","48","2008","07","01",NA,"Brasil","Bahia","Arataca","RPPN do IESB,Serra do Peito de Moça. Rodovia Arataca/Una, entrada a 9,5km da cidade, mais 8,9km da entrada. Trilha para o topo da serra porção inicial. Floresta Ombrófila","-39.333333","-15.166667",NA,"Arbusto ca 2m alt., fruto com lacínios","MBML044436","MBML044436","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,"39W20'","15S10'",NA,NA,NA,NA,NA
"180","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","45063",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia","R. Goldenberg/2015","T.B. Flores; G.O. Romão","1043","2012","08","22",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Estrada para os municípios de João Neiva e Nova Lombardia","-40.554639","-19.9025",NA,"Arbusto 3m alt., flores alvas","MBML045063","MBML045063","(DC.) Triana",NA,NA,NA,NA,NA,NA,NA,NA,"40W33'16,7","19S54'9",NA,NA,NA,NA,NA
"181","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","15536",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. angustifolia","R. Goldenberg/15-03-2005","L. Kollmann; et al","4978","2001","11","07",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Arbusto 3m. Flores brancas.","MBML015536","MBML015536",NA,NA,NA,NA,NA,"var. angustifolia",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"182","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","15618",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. angustifolia","R. Goldenberg/15-03-2005","L. Kollmann; et al","5026","2001","11","27",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Arbusto 3m. Botões brancos.","MBML015618","MBML015618",NA,NA,NA,NA,NA,"var. angustifolia",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"183","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","18516",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. angustifolia","R. Goldenberg/15-03-2005","R.R. Vervloet; et al","1544","2002","12","18",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Arbusto com 2m, flores brancas, meia encosta, dossel 15m, altitude 850m.","MBML018516","MBML018516",NA,NA,NA,NA,NA,"var. angustifolia",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"184","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","19027",NA,"Plantae",NA,NA,"Melastomataceae","Ossaea","angustifolia","Ossaea angustifolia var. angustifolia","R. Goldenberg/15-03-2005","R.R. Vervloet; et al","1673","2003","01","09",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Planta com 1,5m, brácteas e frutos jovens de cor branca, ponta das sépalas rosa, dosselq5m, fundo de vale.","MBML019027","MBML019027",NA,NA,NA,NA,NA,"var. angustifolia",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
