"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","infraspecificEpithet"
"147","2020-09-12 05:00:02-03","US","US","2567509","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"R. M. Klein, S. Sob. & -- Bresolin","1965","12","22","Brazil","Santa Catarina","Florianópolis","Canasvieiras","-48.5491981506348","-27.596700668335",NA,NA,"2",NA,"US01906385","US01906385_01 US01906385_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"27000","auto","Dicotyledonae","1",NA,NA
"148","2020-09-12 05:00:02-03","US","US","2649753","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"L. Smith, A. Bresolin & G. Hatschbach","1971","11","27","Brazil","Santa Catarina","Itajaí","South of Itajaí","-48.63","-26.92",NA,NA,NA,NA,"US01906379","US01906379_01 US01906379_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"149","2020-09-12 05:00:02-03","US","US","2692365","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"Klein, -- & -- Bresolin","1969","11","20","Brazil","Santa Catarina","Florianópolis","Rio Tavares","-48.5491981506348","-27.596700668335",NA,NA,"2",NA,"US01906382","US01906382_01 US01906382_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"27000","auto","Dicotyledonae","1",NA,NA
"150","2020-09-12 05:00:02-03","US","US","2567511","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"R. M. Klein & -- Bresolin","1965","10","19","Brazil","Santa Catarina","Florianópolis","Rio Vermelho.","-48.5491981506348","-27.596700668335",NA,NA,"2",NA,"US01906386","US01906386_01 US01906386_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"27000","auto","Dicotyledonae","1",NA,NA
"151","2020-09-12 05:00:02-03","US","US","3190448","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"R. Wasum","1990","11","6","Brazil","Rio Grande do Sul","Torres","Colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,"10",NA,"US01906376","US01906376_01 US01906376_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"20837","auto","Dicotyledonae","1",NA,NA
"152","2020-09-12 05:00:02-03","US","US","2561956","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.",NA,NA,NA,NA,"R. M. Klein & -- Occhioni","1968","11","21","Brazil","Santa Catarina","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,"100",NA,"US01906384","US01906384_01 US01906384_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"27000","auto","Dicotyledonae","1",NA,NA
"153","2019-11-13 11:26:01-03","USP","SPF","206418","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.","Baumgratz, JFA; Souza, ML","1998",NA,NA,"Farias, M","1984","04","18","Brasil","Rio Grande do Sul","Rio Grande",NA,"-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"SPF00206418",NA,"s.n.",NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA
"154","2019-11-13 11:26:01-03","USP","SPF","83551","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","Cogn.","Leonor Souza, M","1984",NA,NA,"Hoehne, FC","1929","10","16","Brasil","Santa Catarina","Florianópolis","Trindade.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"SPF00083551",NA,"s.n.",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"155","2021-03-25 13:52:41-03","UNIVILLE","JOI","11217","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","A.A. de Oliveira","2011","01","17","A. Korte","2010","12","02","Brasil","Santa Catarina","Palhoça","Parque Estadual do Tabuleiro - Guarda do Embaú.","-48.599444","-27.904722","48º35'58''W","27º54'17''S","15","15","JOI011217",NA,"5174",NA,NA,NA,NA,"Florística IFFSC 228 (Erva terrícula); HABITO: erva terrícola; TIPO VEGETACIONAL: Restinga",NA,NA,NA,NA,NA,NA
"156","2021-03-25 13:52:41-03","UNIVILLE","JOI","9323","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2009","07","31","Meyer, F.S.","2007","12","31","Brasil","Santa Catarina","Balneário Piçarras","Praia das Palmeiras.",NA,NA,NA,NA,NA,NA,"JOI009323",NA,"530",NA,NA,NA,NA,"; HABITAT: beira da estrada, com vegetação pioneira de influência marinha; HABITO: herbácea",NA,NA,NA,NA,NA,NA
"157","2021-03-25 13:52:41-03","UNIVILLE","JOI","9418","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2009","07","03","Meyer, F.S.","2008","02","03","Brasil","Santa Catarina","Balneário Piçarras","Praia das Palmeiras.",NA,NA,NA,NA,NA,NA,"JOI009418",NA,"541",NA,NA,NA,NA,"; HABITAT: beira da estrada, com vegetação pioneira de influência marinha; HABITO: herbácea",NA,NA,NA,NA,NA,NA
"158","2021-03-25 13:52:41-03","UNIVILLE","JOI","9414","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2009","07","03","Meyer, F.S.","2008","02","03","Brasil","Santa Catarina","Balneário Piçarras","Praia das Palmeiras.",NA,NA,NA,NA,NA,NA,"JOI009414",NA,"542",NA,NA,NA,NA,"; HABITAT: próximo a praia, vegetação pioneira de influência marinha; HABITO: herbácea",NA,NA,NA,NA,NA,NA
"159","2021-03-25 13:52:41-03","UNIVILLE","JOI","9324","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2009","07","31","Meyer, F.S.","2007","12","31","Brasil","Santa Catarina","Balneário Piçarras","Praia das Palmeiras.",NA,NA,NA,NA,NA,NA,"JOI009324",NA,"532",NA,NA,NA,NA,"; HABITAT: beira da estrada, com vegetação pioneira de influência marinha; HABITO: herbácea",NA,NA,NA,NA,NA,NA
"160","2015-03-07 08:56:16-03","F","FMNH-SEEDPLANTS","V0138750F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0138750F","V0138750F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"161","2015-03-07 08:56:16-03","F","FMNH-SEEDPLANTS","V0138751F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0138751F","V0138751F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"162","2015-03-07 08:56:16-03","F","FMNH-SEEDPLANTS","V0138752F","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0138752F","V0138752F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"163","2019-05-06 12:00:38-03","UFU","HUFU","61093","S","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Meyer, F.S.","2014","08","18","Záchia, R.; Mohr, F.V.","1995","11","18","Brasil","Santa Catarina","Florianópolis","Margem da Lagoa do Peri, na base do Morro das Pedras.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"HUFU00068371","HUFU00068371","2058",NA,NA,NA,NA,"Erva ereta de flores róseas.","27000","auto",NA,NA,NA,NA
"164","2020-08-20 14:58:10-03","UFSC","FLOR","3981","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","2012","07",NA,"Gonzatti, F.","2012","01","12","Brasil","Rio Grande do Sul","Cidreira","Rodovia para Tramandaí.","-50.186944","-30.131389","50º11'13''W","30º7'53''S","10","10","FLOR0003981",NA,"393",NA,"Myrtales",NA,NA,"Coordenadas UTM: 22J 0578310, 6666383.",NA,NA,NA,NA,NA,NA
"165","2020-08-20 20:40:22-03","UFSC","FLOR","54030","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Ferreira, J.P.R.","2014",NA,NA,"Ferreira, J.P.R.; Trevisan, R.","2014","02","26","Brasil","Santa Catarina","Imbituba","Arroio, na Lagoa Doce.","-48.683333","-28.172778","48º41'0''W","28º10'22''S",NA,NA,"FLOR0054030",NA,"582",NA,"Myrtales",NA,NA,"macrófita aquática anfíbia; flores róseas",NA,NA,NA,NA,NA,NA
"166","2020-08-20 14:58:10-03","UFSC","FLOR","5742","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","2012","07",NA,"Gonzatti, F.","2011","10","22","Brasil","Rio Grande do Sul","Palmares do Sul",NA,"-50.479167","-30.258611","50º28'45''W","30º15'31''S","10","10","FLOR0005742",NA,"185",NA,"Myrtales",NA,NA,"herbáceo. Coordenadas UTM: 22J 0550098, 6652446.",NA,NA,NA,NA,NA,NA
"167","2020-08-20 20:40:22-03","UFSC","FLOR","9683","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","1985",NA,NA,"Sobral, M.; Schmidt, R.","1985","09","01","Brasil","Rio Grande do Sul","Osório","Aguapé.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"FLOR0009683",NA,"4130",NA,"Myrtales",NA,NA,"erva, flor roxo-clara","27350","auto",NA,NA,NA,NA
"168","2020-08-20 20:40:22-03","UFSC","FLOR","21491","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.","1984",NA,NA,"Falkenberg, D.B.","1984","11","18","Brasil","Rio Grande do Sul","Torres","Camping Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,"2","2","FLOR0021491",NA,"1968",NA,"Myrtales",NA,NA,"erva, pétalas rosadas, 0,05m altura","20837","auto",NA,NA,NA,NA
"169","2020-08-20 20:40:22-03","UFSC","FLOR","9581","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.","1985",NA,NA,"Falkenberg, D.B.","1985","10","30","Brasil","Rio Grande do Sul","Torres","Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,"40","40","FLOR0009581",NA,"3052",NA,"Myrtales",NA,NA,"erva, flor rosada, 0,4m altura","20837","auto",NA,NA,NA,NA
"170","2020-08-20 14:58:10-03","UFSC","FLOR","9423","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","1985","10","26","Brasil","Rio Grande do Sul","Torres","Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0009423",NA,"2919",NA,"Myrtales",NA,NA,"flor 5 pétalas rosadas. Essa planta é uma exceção, todas as demais eram tetrâmeras.","20837","auto",NA,NA,NA,NA
"171","2020-08-20 20:40:22-03","UFSC","FLOR","22980","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.","1993",NA,NA,"Falkenberg, D.B.; Jarenkow, J.A.","1993","01","29","Brasil","Rio Grande do Sul","Três Cachoeiras","Perdida.","-49.9244003295898","-29.4556007385254",NA,NA,"350","350","FLOR0022980",NA,"6063",NA,"Myrtales",NA,NA,"subarbusto, pétalas rosadas (4), anteras amarelas, 0,25m altura","17224","auto",NA,NA,NA,NA
"172","2020-08-20 20:40:22-03","UFSC","FLOR","16671","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.","1986","11","14","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próx. do rio Garcia (via Lajeado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"750","750","FLOR0016671",NA,"3895",NA,"Myrtales",NA,NA,"subarbusto, flor tetrâmera rosada, 0,3m altura","34291","auto",NA,NA,NA,NA
"173","2020-08-20 20:40:22-03","UFSC","FLOR","47442","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Hassemer, G.N.","2012",NA,NA,"Hassemer, G.N.; Ferreira, J.P.R.","2012","09","17","Brasil","Santa Catarina","Florianópolis","Aterro da Baía-Sul, na Costeira, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0047442",NA,"594",NA,"Myrtales",NA,NA,"erva, flor rósea","27000","auto",NA,NA,NA,NA
"174","2020-08-20 20:40:22-03","UFSC","FLOR","7005","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","1985",NA,NA,"Souza, M.L.; Paulilo, M.T.S. & Meruvia, M.Y.L.","1985","02","06","Brasil","Santa Catarina","Florianópolis","Av. Virgilio Carpa, Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0007005",NA,"577",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA
"175","2020-08-20 20:40:22-03","UFSC","FLOR","5156","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","1983",NA,NA,"Souza, M.L.","1983","12","09","Brasil","Santa Catarina","Florianópolis","Cachoeira do Bom Jesus, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0005156",NA,"173",NA,"Myrtales",NA,NA,"subarbustivo, flor lilás, estames amarelos","27000","auto",NA,NA,NA,NA
"176","2020-08-20 20:40:22-03","UFSC","FLOR","7989","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.; Souza, M.L.","1983",NA,NA,"Falkenberg, D.B.; Souza, M.L.","1983","08","24","Brasil","Santa Catarina","Florianópolis","Campeche, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","FLOR0007989",NA,"700",NA,"Myrtales",NA,NA,"erva, flor 4 pétalas rosadas, 0,25m altura","27000","auto",NA,NA,NA,NA
"177","2020-08-20 20:40:22-03","UFSC","FLOR","6225","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","1985",NA,NA,"Silva Filho, F.A. da","1985","02","02","Brasil","Santa Catarina","Florianópolis","Campeche, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0006225",NA,"395",NA,"Myrtales",NA,NA,"erva, flor rósea","27000","auto",NA,NA,NA,NA
"178","2020-08-20 14:58:10-03","UFSC","FLOR","41962","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Hassemer, G.N.","2010","09","28","Hassemer, G.N.","2010","09","28","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0041962",NA,"331",NA,"Myrtales",NA,NA,"erva, flor rosa-claro","27000","auto",NA,NA,NA,NA
"179","2020-08-20 14:58:10-03","UFSC","FLOR","2066","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","1965","12","22","Brasil","Santa Catarina","Florianópolis","Canasvieiras, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0002066",NA,"6474",NA,"Myrtales",NA,NA,"flor roxa","27000","auto",NA,NA,NA,NA
"180","2020-08-20 20:40:22-03","UFSC","FLOR","6848","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","1984",NA,NA,"Silva Filho, F.A. da","1984","02","08","Brasil","Santa Catarina","Florianópolis","Canto da Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"40","40","FLOR0006848",NA,"151",NA,"Myrtales",NA,NA,"erva, flor rosa","27000","auto",NA,NA,NA,NA
"181","2020-08-20 20:40:22-03","UFSC","FLOR","15707","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.","1986",NA,NA,"Falkenberg, D.B.; Souza, M.L.","1985","12","01","Brasil","Santa Catarina","Florianópolis","Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"15","15","FLOR0015707",NA,"311",NA,"Myrtales",NA,NA,"erva, flor rósea - 4 pétalas, 0,4m altura","27000","auto",NA,NA,NA,NA
"182","2020-08-20 20:40:22-03","UFSC","FLOR","21002","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.","1991",NA,NA,"Seiffert, W.Q.","1990","09","01","Brasil","Santa Catarina","Florianópolis","Departamento de Aqüicultura, CCA, UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","FLOR0021002",NA,"3",NA,"Myrtales",NA,NA,"erva, flor sem odor, 0,35m altura","27000","auto",NA,NA,NA,NA
"183","2020-08-20 14:58:10-03","UFSC","FLOR","5139","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.; Souza, M.L.",NA,NA,NA,"Souza, M.L.; Falkenberg, D.B.","1984","01","11","Brasil","Santa Catarina","Florianópolis","Estrada para o Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0005139",NA,"197",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA
"184","2020-08-20 20:40:22-03","UFSC","FLOR","7984","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.; Souza, M.L.","1983",NA,NA,"Falkenberg, D.B.; Souza, M.L.","1983","08","28","Brasil","Santa Catarina","Florianópolis","Estrada para Praia Mole, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","FLOR0007984",NA,"705",NA,"Myrtales",NA,NA,"erva, flor 4 pétalas róseas, 0,3m altura","27000","auto",NA,NA,NA,NA
"185","2020-08-20 20:40:22-03","UFSC","FLOR","5161","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Souza, M.L.; Falkenberg, D.B.","1984","01","11","Brasil","Santa Catarina","Florianópolis","Ingleses, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0005161",NA,"217",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA
"186","2020-08-20 14:58:10-03","UFSC","FLOR","18822","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.",NA,NA,NA,NA,"Klein, R.M.","1969","11","19","Brasil","Santa Catarina","Florianópolis","Ingleses, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","FLOR0018822",NA,"8457",NA,"Myrtales",NA,NA,"erva, flor roxeada","27000","auto",NA,NA,NA,NA
"187","2020-08-20 14:58:10-03","UFSC","FLOR","62745","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Mello, A.S.","2011","10","20","Mello, A.S.","2011","10","20","Brasil","Santa Catarina","Florianópolis","Lagoinha Pequena - Rio Tavares.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0062745","FLOR0062745","629",NA,"Myrtales",NA,NA,"herbácea, flores rosas","27000","auto",NA,NA,NA,NA
"188","2020-08-20 20:40:22-03","UFSC","FLOR","7499","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.","1985",NA,NA,"Falkenberg, D.B.","1985","05","25","Brasil","Santa Catarina","Florianópolis","Morro da Barra da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","FLOR0007499",NA,"2467",NA,"Myrtales",NA,NA,"erva, flor 4 pétalas róseas, 0,3m altura","27000","auto",NA,NA,NA,NA
"189","2020-08-20 20:40:22-03","UFSC","FLOR","7977","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","1983",NA,NA,"Falkenberg, D.B.; Laudares-Silva, R.","1983","08","23","Brasil","Santa Catarina","Florianópolis","Morro da Caixa d#?#Água, UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0007977",NA,"685",NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA
"190","2020-08-20 20:40:22-03","UFSC","FLOR","8861","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.; Souza, M.L.","1985",NA,NA,"Falkenberg, D.B.; Souza, M.L.","1985","05","18","Brasil","Santa Catarina","Florianópolis","Morro do Padre Doutor, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"150","150","FLOR0008861",NA,"2439",NA,"Myrtales",NA,NA,"flor 4 pétalas róseas","27000","auto",NA,NA,NA,NA
"191","2020-08-20 20:40:22-03","UFSC","FLOR","9732","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.; Souza, M.L.","1985",NA,NA,"Falkenberg, D.B.","1985","11","09","Brasil","Santa Catarina","Florianópolis","Morro do Poção, Córrego Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"60","60","FLOR0009732",NA,"3073",NA,"Myrtales",NA,NA,"erva, flor 4 pétalas rosadas, 0,3m altura","27000","auto",NA,NA,NA,NA
"192","2020-08-20 20:40:22-03","UFSC","FLOR","15985","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.","1986",NA,NA,"Falkenberg, D.B.","1986","10","04","Brasil","Santa Catarina","Florianópolis","Morro do Poção, Córrego Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"80","80","FLOR0015985",NA,"3508",NA,"Myrtales",NA,NA,"erva, flor rosada, tetrâmera, 0,3m altura","27000","auto",NA,NA,NA,NA
"193","2020-08-20 14:58:10-03","UFSC","FLOR","51507","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Nuernberg, A.","2014","01","10","Nuernberg, A.; Belger, L.","2012","11","21","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"15","15","FLOR0051507","FLOR0051507","851",NA,"Myrtales",NA,NA,"Herbáceo, flor violácea","27000","auto",NA,NA,NA,NA
"194","2020-08-20 20:40:22-03","UFSC","FLOR","35319","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","2004","05","22","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0035319",NA,"535",NA,"Myrtales",NA,NA,"subarbusto, flor rosada","27000","auto",NA,NA,NA,NA
"195","2020-08-20 20:40:22-03","UFSC","FLOR","35318","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","2004","09","20","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo ao estacionamento da Joaquina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0035318",NA,"653",NA,"Myrtales",NA,NA,"subarbusto, flor rosadamarrom","27000","auto",NA,NA,NA,NA
"196","2020-08-20 20:40:22-03","UFSC","FLOR","6226","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Souza, M.L.","1985",NA,NA,"Silva Filho, F.A. da","1985","02","28","Brasil","Santa Catarina","Florianópolis","Ponta das Almas, Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"30","30","FLOR0006226",NA,"380",NA,"Myrtales",NA,NA,"erva, flor rósea","27000","auto",NA,NA,NA,NA
"197","2020-08-20 20:40:22-03","UFSC","FLOR","9933","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","versicolor","Tibouchina versicolor","(Lindl.) Cogn.","Falkenberg, D.B.; Souza, M.L.","1985",NA,NA,"Falkenberg, D.B.","1985","11","30","Brasil","Santa Catarina","Florianópolis","Praia da Galheta, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","FLOR0009933",NA,"3238",NA,"Myrtales",NA,NA,"subarbusto, flor tetrâmera rosada, 0,4m altura","27000","auto",NA,NA,NA,NA
