"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","class","typeStatus","eventTime","fieldNumber","relatedCatalogItem"
"181","2020-12-11 11:36:40-03","UFMG","BHCB","40225","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"22051",NA,NA,NA,NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:36:40-03","UFMG","BHCB","40008","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore",NA,NA,NA,NA,"Vasconcelos, MF de","1997","12","04","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"22051","1400","1400",NA,"Herbáceo. Campo rupestre","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:36:40-03","UFMG","BHCB","40044","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore",NA,NA,NA,NA,"Vasconcelos, MF de","1997","11","01","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,"11966","1450","1450",NA,"Borda de mata/Campo rupestre; Herbáceo; Flores visitadas por T.glaucopis","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:36:40-03","UFMG","BHCB","40017","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore",NA,NA,NA,NA,"Vasconcelos, MF de","1997","11","29","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,"11966","1400","1400",NA,"Provavelmente híbrido natural Nematanthus strigillosus X Nematanthus lanceolatus&nf;Mata de altitude. Herbáceo.","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-11 11:36:40-03","UFMG","BHCB","67225","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore",NA,NA,NA,NA,"Mota, RC da","2000","10","10","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,NA,"Planta coletada em campo rupestre; erva; corola vermelha e cálice verde.","auto","1027","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-11 11:36:40-03","UFMG","BHCB","2935","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore",NA,NA,NA,NA,"Castro, EMR de","1981","05","27","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Cascatinha","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,NA,"Campo rupestre; subarbustivo; corola urceolada e gibosa;&nf;Ferrari original/ havia determinado como Hypocyrta macrocalyx Hnst.","auto","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-11 11:36:40-03","UFMG","BHCB","1953","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore",NA,NA,NA,NA,"Viana, T; Grandi, TSM","1980","05","03","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Cascatinha","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,NA,"Terrestre - rupestre - mata; arbustivo; corola urceolada e gibosa","auto","188","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-11 11:36:40-03","UFMG","BHCB","2896","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore",NA,NA,NA,NA,"Viana, T","1980","06","06","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Tanquinho","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,NA,"Rupestre; arbustivo;","auto","200","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-11 11:36:40-03","UFMG","BHCB","37458","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,NA,NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-11 11:36:40-03","UFMG","BHCB","10102","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore",NA,NA,NA,NA,"Andrade, IR; Horta, MB","1987","07","12","Brasil","Minas Gerais","Santana do Riacho","Serra do Zendaiá.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","3062992","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore","L.E.Skog",NA,NA,NA,"Howard S. Irwin","1971","1","13","Brazil",NA,NA,"Outcrops. Steep iron-rich rocky slopes, near summit of Serra da piedade, ca. 25km E of Belo Horizonte, near BR-31",NA,NA,NA,NA,NA,"1800.00000000","2000.00000000",NA,NA,NA,"Irwin 30235b","South America",NA,NA,NA,NA,NA,NA,NA,NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","3063125","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore","H. Wiehler",NA,NA,NA,"Howard S. Irwin","1968","2","11","Brazil","Minas Gerais",NA,"Steep rocky slopes, canga' soil, Pico de Itabirito, ca. 50km S.E. of Belo Horizonte",NA,NA,NA,NA,NA,"1750.00000000",NA,NA,NA,NA,"Irwin 19833","South America",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-03-27 19:28:00-03","MO","MOBOT","3063235","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore","L.E.Skog",NA,NA,NA,"Amaro Macedo","1950","12","28","Brazil","Minas Gerais",NA,"En pedras vermelhas",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"Macedo 2762","South America",NA,NA,NA,NA,NA,NA,NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","3063493","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore","H. Wiehler",NA,NA,NA,"William R. Anderson","1972","2","11","Brazil",NA,NA,"Eastern slopes of Pico do Itambé, first large sandstone outcrop below the summit; sandstone and adjacent meadows, with both sandy soil and overlying",NA,NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,"Anderson 35834","South America",NA,NA,NA,NA,NA,NA,NA,NA
"195","2017-11-24 14:11:01-02","UFLA","ESAL","26327","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore",NA,NA,NA,NA,"Melo, PHA",NA,NA,NA,"Brasil","Minas Gerais","Mariana e Catas Altas","Vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4413",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2018-10-09 16:31:29-03","UFLA","ESAL","29644","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore",NA,"2013","02",NA,"Mansanares, ME; Andrade, EA; Reis, GH; do","2010","12","15","Brasil","Minas Gerais","Minduri","Ponto 9 - Chapada das Perdizes, Afloramento depois do camping da Lua","-44.584167","-21.606667","-44.584167","-21.606667",NA,NA,NA,NA,"Flores com cálice verde e corola laranjaom fauce amarelada. Crescendo sobre rocha.",NA,"2056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2017-11-24 14:11:01-02","UFLA","ESAL","5580","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","A.Chautems",NA,NA,NA,"Miguel Pinter Jr.",NA,NA,NA,"Brasil","Minas Gerais","São Tomé das Letras","Caminho da Gruta do Feijão","-44.9852981567383","-21.7222003936768",NA,NA,"16076","12","12",NA,"erva; ; ;; palustre","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2017-11-24 14:11:01-02","UFLA","ESAL","23022","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Domingos, DQ",NA,NA,NA,"Felipe Fernandes",NA,NA,NA,"Brasil","Minas Gerais","Luminárias",NA,"-44.9033012390137","-21.511100769043",NA,NA,"19291",NA,NA,NA,"erva; 30, cm; ;; floresta","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-06-10 10:10:52-03","FZB-BH","BHZB","2337","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,NA,NA,NA,NA,"Mendonça, M.P.","1999","11","09","Brasil","MG","Santana do Riacho","Km 126 - MG 010","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"Com duplicata.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-06-10 10:10:52-03","FZB-BH","BHZB","8359","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,NA,NA,NA,NA,"Rezende, S.G et al.","2009","10","28","Brasil","MG","Mariana","Mina Samarco - Norte de Alegria 1 e 6","-43.514722","-20.154722","43W 30' 53","20S 9' 17",NA,"1180","1180",NA,"Doação Sete Soluções. BHCB 138425. Transição para Floresta Estacional Semidecidual Alto-Montana. Coord: 20° 9' 17 S; 43° 30' 53W. Alt: 1180 a 1250 m. Outros coletores: Mendes, M.S. Com duplicata.",NA,"3680",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-06-10 10:10:52-03","FZB-BH","BHZB","299","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus",NA,NA,NA,NA,NA,"Ordones, J. et al.","2000","10","10","Brasil","MG","Catas Altas","Caraça/ Padre Caio","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,NA,NA,"auto","477",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-09-12 05:00:02-03","US","US","3568416","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"L. E. Skog & J. K. Boggan","1999","7","28","Brazil",NA,NA,"Smithsonian Institution Dept. of Botany Research Greenhouses, Suitland, Maryland, U.S.A.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"7895","South America - Neotropics",NA,"US00993300","US00993300_01","Dicotyledonae",NA,NA,NA,NA
"203","2020-09-12 05:00:02-03","US","US","2752672","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","1971","1","13","Brazil","Minas Gerais",NA,"Serra do Espinhaco, near summit of Serra da Piedade, ca 25 km E of Belo Horizonte, near BR-31",NA,NA,NA,NA,NA,"1800","2000","1",NA,NA,"30235 B","South America - Neotropics",NA,"US00246209","US00246209_01","Dicotyledonae",NA,NA,NA,NA
"204","2020-09-12 05:00:02-03","US","US","2196930","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"A. Macedo","1895","12","28","Brazil","Minas Gerais",NA,"Stacolorii, Mun. of Duco Pret",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"2762","South America - Neotropics",NA,"US00246202","US00246202_01","Dicotyledonae",NA,NA,NA,NA
"205","2020-09-12 05:00:02-03","US","US","2755238","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore","Chautems, A. P.",NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","1968","2","11","Brazil","Minas Gerais",NA,"Pico de Itabirito, ca. 50 km SE of Belo Horizonte",NA,NA,NA,NA,NA,"1750",NA,"1",NA,NA,"19833","South America - Neotropics",NA,"US00246205","US00246205_01","Dicotyledonae",NA,NA,NA,NA
"206","2020-09-12 05:00:02-03","US","US","2752673","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","1971","1","26","Brazil","Minas Gerais",NA,"Serra do Espinhaco, base of Serra da Caraca",NA,NA,NA,NA,NA,"1500","1750","1",NA,NA,"29145","South America - Neotropics",NA,"US00246210","US00246210_01","Dicotyledonae",NA,NA,NA,NA
"207","2020-09-12 05:00:02-03","US","US","1901542","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"L. O. Williams","1945","2",NA,"Brazil","Minas Gerais",NA,"Serra da Mutuca, Mun. of Nova Lima, Campo Vermelhado",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"5388","South America - Neotropics",NA,"US00246203","US00246203_01","Dicotyledonae",NA,NA,NA,NA
"208","2020-09-12 05:00:02-03","US","US","3236981","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"A. P. Chautems, J. Badini & M. Campomizzi M.","1983","3","17","Brazil","Minas Gerais",NA,"De Oro Preto, Camarinhas",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"22","South America - Neotropics",NA,"US00313395","US00313395_01","Dicotyledonae",NA,NA,NA,NA
"209","2020-09-12 05:00:02-03","US","US","2724187","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"P. Occhioni","1970","5","28","Brazil","Minas Gerais",NA,"S do Cipo - km 130-140",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"s.n.","South America - Neotropics",NA,"US00246208","US00246208_01","Dicotyledonae",NA,NA,NA,NA
"210","2020-09-12 05:00:02-03","US","US","3568399","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"L. E. Skog & L. Brothers","1999","8","10","Brazil",NA,NA,"Smithsonian Institution Dept. of Botany Research Greenhouses, Suitland, Maryland, U.S.A.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"7925","South America - Neotropics",NA,"US00993327","US00993327_01","Dicotyledonae",NA,NA,NA,NA
"211","2020-09-12 05:00:02-03","US","US","2957682","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"L. R. Landrum","1982","2","2","Brazil","Minas Gerais",NA,"Caete, Serra da Piedade, km 1-5 on road to top of Serra",NA,NA,NA,NA,NA,"1200","1700","1",NA,NA,"4272","South America - Neotropics",NA,"US00246212","US00246212_01","Dicotyledonae",NA,NA,NA,NA
"212","2020-09-12 05:00:02-03","US","US","2124511","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"L. B. Smith, F. Segadas-Vianna, W. A. Egler, L. Dau, Z. Silva, W. T. Ormond & G. Machline","1952","4","29","Brazil","Minas Gerais",NA,"Mun. of Jaboticatubas, Serra do Cipo, 6 km N of Palacio",NA,NA,NA,NA,NA,"1200",NA,"1",NA,NA,"6860","South America - Neotropics",NA,"US00246204","US00246204_01","Dicotyledonae",NA,NA,NA,NA
"213","2020-09-12 05:00:02-03","US","US","2752671","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore","Chautems, A. P.",NA,NA,NA,"W. R. Anderson, M. T. Stieber & J. H. Kirkbride","1972","2","11","Brazil","Minas Gerais",NA,"Eastern slopes of Pico do Itambé, first large sandstone outcrop below the summit",NA,NA,NA,NA,NA,"1700",NA,"1",NA,NA,"35834","South America - Neotropics",NA,"US00246211","US00246211_01","Dicotyledonae",NA,NA,NA,NA
"214","2020-09-12 05:00:02-03","US","US","1994217","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"A. P. Chautems",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1434","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"215","2020-09-12 05:00:02-03","US","US","2687412","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"G. Eiten","1965","11","29","Brazil","Minas Gerais",NA,"Mun. de Ouro Preto, ca 4 km NE of city of Ouro Preto, near south base of Serra da Brigida, about 1/4 km upstream from waterfall",NA,NA,NA,NA,NA,"1100","1200","1",NA,NA,"7010 -A","South America - Neotropics",NA,"US00246207","US00246207_01","Dicotyledonae",NA,NA,NA,NA
"216","2020-09-12 05:00:02-03","US","US","3733111","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"A. M. Giulietti, C. M. Sakuragui, R. M. Harley, S. Atkins & V. Souza","1994","1","16","Brazil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça. Trilha em direção ao Pico da Carapuça. Campo rupestre próximo a Capela do Sagrado Coração","-43.47","-20.1",NA,NA,NA,"1500",NA,"1",NA,NA,"s. n.","South America - Neotropics",NA,"US03458741",NA,"Dicotyledonae",NA,NA,NA,NA
"217","2020-09-12 05:00:02-03","US","US","2987573","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore","Chautems, A. P.",NA,NA,NA,"N. Hensold, M. L. Kawasaki & J. Silva","1982","3","7","Brazil","Minas Gerais",NA,"Sta. Barbara, Serra do Caraca, Trilha p/ Capelinha - Gruta de Lourdes - Beico do Diabo",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"CFCR 2918","South America - Neotropics",NA,"US00246213","US00246213_01","Dicotyledonae",NA,NA,NA,NA
"218","2020-09-12 05:00:02-03","US","US","3185562","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"A. P. Chautems & J. Barcia","1989","2","17","Brazil","Minas Gerais",NA,"Sao Tome das Letras",NA,NA,NA,NA,NA,"1200","1300","1",NA,NA,"326","South America - Neotropics",NA,"US00317982","US00317982_01","Dicotyledonae",NA,NA,NA,NA
"219","2020-09-12 05:00:02-03","US","US","3065976","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore","Chautems, A. P.",NA,NA,NA,"G. Hatschbach & J. M. Silva","1985","11","28","Brazil","Minas Gerais",NA,"Rod BR-259, Trevo Para Datas (mun Gouveia)",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"50295","South America - Neotropics",NA,"US00246215","US00246215_01","Dicotyledonae",NA,NA,NA,NA
"220","2020-09-12 05:00:02-03","US","US","1484341","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"G. H. von Langsdorff",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"s.n.","South America - Neotropics",NA,"US00246201","US00246201_01","Dicotyledonae",NA,NA,NA,NA
"221","2020-09-12 05:00:02-03","US","US","3109306","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"H. M. Longhi-Wagner, G. L. Esteves, R. M. Harley, B. L. Stannard & M. Arrais","1984","11","15","Brazil","Minas Gerais",NA,"Mun. of Santana do Riacho, MG-Serra do Cipo, km 138, along rod.belo Horizonte-Conceicao do Matodentro",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"CFCR 6026","South America - Neotropics",NA,"US00246214","US00246214_01","Dicotyledonae",NA,NA,NA,NA
"222","2020-09-12 05:00:02-03","US","US","3347357","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"L. E. Skog & L. Brothers","1996","7","22","Brazil",NA,NA,"Grown in the Smithsonian's Dept. of Botany greenhouses, Suitland, Maryland, U.S.A.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"7751","South America - Neotropics",NA,"US00590949","US00590949_01","Dicotyledonae",NA,NA,NA,NA
"223","2020-09-12 05:00:02-03","US","US","3397333","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore","Skog, L. E.",NA,NA,NA,"A. Macedo & R. Macedo","2000","11","1","Brazil","Minas Gerais",NA,"São Thome das Letras, Pico do Gavião",NA,NA,NA,NA,NA,"1500",NA,"1",NA,NA,"5654","South America - Neotropics",NA,"US00631329","US00631329_01","Dicotyledonae",NA,NA,NA,NA
"224","2020-09-12 05:00:02-03","US","US","2687413","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E. Moore",NA,NA,NA,NA,"G. Eiten","1965","11","29","Brazil","Minas Gerais",NA,"Mun. de Ouro Preto, ca 4 km NE of city of Ouro Preto, near south base of Serra da Brigida, about 1/4 km upstream from waterfall",NA,NA,NA,NA,NA,"1100","1200","1",NA,NA,"7010 -A","South America - Neotropics",NA,"US00246206","US00246206_01","Dicotyledonae",NA,NA,NA,NA
"225","2019-11-13 11:20:19-03","USP","SPF","106271","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Araújo, AO","2003","08",NA,"Freire-Fierro, A","1990","09","11","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.466667","-19.916667","-43.466667","-19.916667",NA,"1800","1800",NA,NA,NA,"1640",NA,NA,"SPF00106271","SPF00106271",NA,NA,NA,NA,NA
"226","2019-11-13 11:20:19-03","USP","SPF","202973","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Pereira, LC","2017","08",NA,"Pirani, JR","2009","02","10","Brasil","Minas Gerais","Santo Antônio do Itambé","Parque Estadual do Itambé","-42.340639","-18.398778","-42.340639","-18.398778",NA,"1804","1804",NA,NA,NA,"5947",NA,NA,"SPF00202973","SPF00202973",NA,NA,NA,NA,NA
"227","2019-11-13 11:20:19-03","USP","SPF","127366","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Chautems, A","2001","01",NA,"Forzza, RC","1998","01","14","Brasil","Minas Gerais","Diamantina","São João da Chapada","-43.705","-18.182222","-43.705","-18.182222",NA,"1140","1140",NA,NA,NA,"629",NA,NA,"SPF00127366","SPF00127366",NA,NA,NA,NA,NA
"228","2019-11-13 11:20:19-03","USP","SPF","129620","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Pirani, JR","1999",NA,NA,"Pirani, JR","1998","03","02","Brasil","Minas Gerais","Congonhas do Norte",NA,"-43.737222","-18.87","-43.737222","-18.87",NA,"1310","1310",NA,NA,NA,"4100",NA,NA,"SPF00129620","SPF00129620",NA,NA,NA,NA,NA
"229","2019-11-13 11:20:19-03","USP","SPF","177134","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Loeuille, B","2006",NA,NA,"Loeuille, B","2006","04","20","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.483333","-20.083333","-43.483333","-20.083333",NA,"1300","1300",NA,NA,NA,"8",NA,NA,"SPF00177134","SPF00177134",NA,NA,NA,NA,NA
"230","2021-03-15 18:27:25-03","USP","SPF","212544","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Pereira, LC","2017","08",NA,"Lovo, J; Loeuille, B; Mello-Silva, R; Alcantara, SF","2011","11","17","Brasil","Minas Gerais","Serro","Capivari, Contrafortes ocidentais do Pico do Itambé. Campos na base da última escarpa para o Pico do Itambé.","-43.355806","-18.39175","-43.355806","-18.39175",NA,"1662","1662",NA,"Erva 30 cm alt. Corola laranja, amarela no ápice.",NA,"252",NA,NA,"SPF00212544","SPF00212544",NA,NA,NA,NA,NA
"231","2021-03-15 18:27:25-03","USP","SPF","218177","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","strigillosus","Nematanthus strigillosus","(Mart.) H.E.Moore","Pena, MA","2009",NA,NA,"Pena, MA","2007","05","30","Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.","-43.510556","-19.246944","-43.510556","-19.246944",NA,"1265","1265",NA,"Subarbusto ca. 1 m alt. Flores laranja com ápice levemente amarelado.",NA,"155",NA,NA,"SPF00218177","SPF00218177",NA,NA,NA,NA,NA
