"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"624","2020-10-14 09:58:12-03","FURB","FURB","8881","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Sobral, M","Verdi, M.; Dreveck, S.","2008","03","13","Brasil","Santa Catarina","Vargem","Lagoa dos Patos / Marundim.","-50.9408333","-27.4494444","-50.9408333","-27.4494444","941","941","FURB14369","FURB14369","418","2008","04","01","IFFSC 365/L/24. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2020-10-14 09:58:12-03","FURB","FURB","8958","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Sevegnani, L","Uller, H.F.","2008","11","02","Brasil","Santa Catarina","Taió","Santo Antônio.","-50.0341666","-27.0463889","-50.0341666","-27.0463889","380","380","FURB14368","FURB14368","58","2008","11","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2020-10-14 09:58:12-03","FURB","FURB","9009","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Sobral, M","Godoy, M.B.; Verdi, M. & Dreveck, S.","2008","01","21","Brasil","Santa Catarina","Ibiam","Santo Lupércio.","-51.2994444","-27.1813889","-51.2994444","-27.1813889","788","788","FURB14367","FURB14367","166","2008","04","01","IFFSC 495/S/14. Habitat: Floresta Ombrófila Mista; Estágio Inicial a Médio Habito: Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-10-14 09:58:12-03","FURB","FURB","9082","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Sobral, M","Gasper, A.L. de; Brogni, E. & Wolff, A.G.B.","2008","01","18","Brasil","Santa Catarina","Iomerê","Linha Alemão.","-51.3","-27","-51.3000000","-27.0000000","724","724","FURB14366","FURB14366","1335","2008","04","01","Florística IFFSC 612. Habitat: Floresta Ombrófila Mista; Habito: arbórea; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2019-11-08 08:48:52-03","FURB","FURB","9105","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Oliveira, AA de","Verdi, M.","2008","11","10","Brasil","Santa Catarina","Pouso Redondo","Corruchel.","-49.9422222","-27.3344444","-49.9422222","-27.3344444","616","616","FURB14365","FURB14365","937","2010","04","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2020-10-14 09:58:12-03","FURB","FURB","9204","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Sobral, M","Godoy, M.B.; Verdi, M. & Dreveck, S.","2008","01","20","Brasil","Santa Catarina","Videira",NA,"-51.0291667","-26.9969444","-51.0291667","-26.9969444","954","954","FURB14364","FURB14364","160","2008","04","01","IFFSC 615/O/09. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2020-10-14 09:58:08-03","FURB","FURB","56045","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Damasceno JR., G.A.","Vaz, F.V.; Bacarat, L.C.H.","1997","11","05","Brasil","Mato Grosso do Sul","Corumbá","UFMS/CEUC.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"FURB56045","FURB56045","21",NA,NA,NA,"Fruto verde/amarelado Habitat: Mata semidecídua, calcáreo e plano Habito: árvore",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"631","2020-10-14 09:58:08-03","FURB","FURB","41694","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","Záchia, R","Klein, R.M.; Sobrinho, R.J.S.","1969","01","21","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","FURB14380","FURB14380","8084","1993","03","03",NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"632","2020-10-14 09:58:12-03","FURB","FURB","33470","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H.Rainer","Oliveira, AA de","Korte, A.; Rigon-Junior, M.J.","2010","12","09","Brasil","Santa Catarina","Içara","Balneário Rincão.","-49.2180556","-28.805","-49.2180556","-28.8050000","26","26","FURB00472","FURB00472","5579","2011","01","17","Florística IFFSC 35 (Arbusto) Habitat: Restinga; Estágio Avançado Habito: arbusto; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2020-10-14 09:58:12-03","FURB","FURB","38121","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H.Rainer","Valduga, E","Gonzatti, F.","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","Margem da lagoa Suzana.","-50.2544444","-30.1455555","-50.2544444","-30.1455555","13","13","FURB14488","FURB14488","335","2012","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2020-10-14 09:58:12-03","FURB","FURB","38124","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H.Rainer","Gonzatti, F","Gonzatti, F.","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","Fazenda Azaléia.","-50.2336111","-30.0858333","-50.2336111","-30.0858333","8","8","FURB14489","FURB14489","312","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2020-10-14 09:58:12-03","FURB","FURB","46029","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H.Rainer","Funez, L.A.","Funez, L.A.","2014","11","27","Brasil","Santa Catarina","Florianópolis","Praia mole.","-48.4291667","-27.5961111","-48.4291667","-27.5961111","42","42","FURB14490","FURB14490","3405","2014","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2020-10-14 09:58:12-03","FURB","FURB","57375","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H.Rainer","Valduga, E.","Gonzatti, F.","2014","11","28","Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras.","-50.1869444","-29.8688889","-50.1869444","-29.8688889","6","6","FURB57375","FURB57375","1371","2014","12","19","Flores lúteo-pálidas Habitat: Bosda de mata da Restinga Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2020-10-14 09:58:12-03","FURB","FURB","17816","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H.Rainer","Oliveira, AA de","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","12","09","Brasil","Santa Catarina","Tijucas","Oliveira.","-48.7797223","-27.1802778","-48.7797223","-27.1802778","186","186","FURB14498","FURB14498","1392","2011","02","02","Florística IFFSC 523 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arbórea; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2020-10-14 09:58:12-03","FURB","FURB","35489","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H.Rainer","Oliveira, AA de","Korte, A.","2011","04","14","Brasil","Santa Catarina","Concórdia","Próximo a ponte da Divisa (Tamanduá).","-52.02","-27.36","-52.0200000","-27.3600000","380","380","FURB00475","FURB00475","6314","2011","06",NA,"Florística IFFSC 393 (Arbórea) Habitat: Floresta Estacional Decidual; Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2020-10-14 09:58:12-03","FURB","FURB","46186","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H.Rainer","Oliveira, AA de","Oliveira, A.A. de","2015","02","24","Brasil","Santa Catarina","Concórdia","Lajeado dos Pintos.","-52.0197223","-27.18","-52.0197223","-27.1800000","768","768","FURB14497","FURB14497 FURB14497_1","1217","2015","02","24","Fito IFFSC 487 /L/27 Habitat: Floresta Estacional Decidual; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-08 08:48:52-03","FURB","FURB","43083","PreservedSpecimen","Plantae","Annonaceae","Annona","rugulosa","Annona rugulosa","(Schltdl.) H.Rainer","Oliveira, A. A.","Funez, L.A.","2013","12","12","Brasil","Santa Catarina","Rodeio","Pico.","-49.3486111","-26.9297223","-49.3486111","-26.9297223","381","381","FURB14510","FURB14510","2452","2017","08","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-10-14 09:58:12-03","FURB","FURB","43667","PreservedSpecimen","Plantae","Annonaceae","Annona","rugulosa","Annona rugulosa","(Schltdl.) H.Rainer","Oliveira, A. A.","Brogni, E.","2014","02","10","Brasil","Santa Catarina","Vitor Meireles","Trilha Pedra do Chapéu - ARIE Serra da Abelha.","-49.8844444","-26.7663889","-49.8844444","-26.7663889","558","558","FURB14506","FURB14506","34","2017","08","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-10-14 09:58:12-03","FURB","FURB","55187","PreservedSpecimen","Plantae","Annonaceae","Annona","rugulosa","Annona rugulosa","(Schltdl.) H.Rainer","Funez, L.A.","Funez, L.A.","2017","08","28","Brasil","Santa Catarina","Indaial","Rio Morto, Margem da BR-470.","-49.2788889","-26.9130556","-49.2788889","-26.9130556","76","76","FURB55187","FURB55187","6530","2017","10","06","Flores amareladas Habitat: Borda da floresta Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-10-14 09:58:12-03","FURB","FURB","60706","PreservedSpecimen","Plantae","Annonaceae","Annona","rugulosa","Annona rugulosa","(Schltdl.) H.Rainer","Záchia, R.A.","Brotto, M.L.","2015","09","23","Brasil","Paraná","Piraquara","Recreio da Serra.","-49.0155556","-25.4475","-49.0155556","-25.4475000","990","990","FURB60706","FURB60706","2034","2017","10","20","7m de altura, flores verdes. Habitat: Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-11-08 08:48:52-03","FURB","FURB","39761","PreservedSpecimen","Plantae","Annonaceae","Annona","rugulosa","Annona rugulosa","(Schltdl.) H.Rainer",NA,"Santini, M.","2008","11","10","Brasil","Rio Grande do Sul","Caxias do Sul","Distrito Vila Cristina.","-51.1794013977051","-29.1681003570557",NA,NA,"150","150","FURB14501","FURB14501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"645","2021-03-16 17:53:12-03","UCS","HUCS","30952","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","Silva, R.M.","Hatschbach, G.","2003","10","18","Brasil","Mato Grosso do Sul","Bela Vista","Estrada entre a Rod. BR 060 e Santo Antônio","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,NA,NA,"76491","2005",NA,NA,"mata de galeria",NA,NA,NA,NA,"Angiospermae","Magnoliales","66197","auto",NA,NA,NA,NA,NA
"646","2021-03-16 17:53:12-03","UCS","HUCS","30983","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","Silva, R.M.","Hatschbach, G.","2003","10","08","Brasil","Mato Grosso do Sul","Bonito","Rod. MS 362 - Fazenda Renascença","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,NA,"76040","2005",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Magnoliales","71352","auto",NA,NA,NA,NA,NA
"647","2021-03-16 17:53:12-03","UCS","HUCS","38101","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H. Rainer","Valduga, E.","Gonzatti, F.","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","Margem da Lagoa Suzana","-50.254444","-30.145556","-50.254444","-30.145556",NA,NA,NA,NA,"335","2012","02",NA,"mata de restinga",NA,NA,NA,NA,"Angiospermae","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"648","2021-03-16 17:53:12-03","UCS","HUCS","38122","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H. Rainer","Gonzatti, F.","Gonzatti, F.","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","Fazenda Azaléia","-50.233611","-30.085833","-50.233611","-30.085833",NA,NA,NA,NA,"312","2012",NA,NA,"arvoreta em mata de restinga",NA,NA,NA,NA,"Angiospermae","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"649","2021-03-16 17:53:12-03","UCS","HUCS","41964","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H. Rainer","Valduga, E.","Gonzatti, F.","2014","11","28","Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras","-50.187056","-29.868806","-50.187056","-29.868806","6","6",NA,NA,"1371","2014","12","19","Arbusto com flores lúteo-pálidas; bordo de mata de Restinga",NA,NA,NA,NA,"Angiospermae","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"650","2021-03-16 17:53:12-03","UCS","HUCS","32500","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H. Rainer","Sobral, M.","Wasum, R.A.","2008","01","10","Brasil","Rio Grande do Sul","Mostardas",NA,"-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,NA,"4411","2008","05","09","interior da mata",NA,NA,NA,NA,"Angiospermae","Magnoliales","86098","auto",NA,NA,NA,NA,NA
"651","2021-03-16 17:53:12-03","UCS","HUCS","32445","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H. Rainer","Sobral, M.","Wasum, R.A.","2008","01","09","Brasil","Rio Grande do Sul","Mostardas","Lagoa dos Barros Velho","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,NA,"4379","2008","02",NA,"orla da mata",NA,NA,NA,NA,"Angiospermae","Magnoliales","86098","auto",NA,NA,NA,NA,NA
"652","2021-03-16 17:53:12-03","UCS","HUCS","32612","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H. Rainer","Sobral, M.","Wasum, R.A.","2008","01","10","Brasil","Rio Grande do Sul","Mostardas","Lagoa Tarumã","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,NA,"4399","2008","03",NA,"interior da mata",NA,NA,NA,NA,"Angiospermae","Magnoliales","86098","auto",NA,NA,NA,NA,NA
"653","2021-03-16 17:53:12-03","UCS","HUCS","32478","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H. Rainer","Sobral, M.","Wasum, R.A.","2008","01","10","Brasil","Rio Grande do Sul","Mostardas","Lagoa Tarumã","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,NA,"4402","2009","06","01","interior da mata",NA,NA,NA,NA,"Angiospermae","Magnoliales","86098","auto",NA,NA,NA,NA,NA
"654","2021-03-16 17:53:12-03","UCS","HUCS","26166","PreservedSpecimen","Plantae","Annonaceae","Annona","maritima","Annona maritima","(Záchia) H. Rainer","Záchia, R.A.","Hatschbach, G.","2000","12","12","Brasil","Santa Catarina","Laguna","Praia da Teresa","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,NA,"71830","2017","10","20","Herbário MBM; restinga arbórea",NA,NA,NA,NA,"Angiospermae","Magnoliales","21199","auto",NA,NA,NA,NA,NA
"655","2021-03-16 17:53:12-03","UCS","HUCS","34326","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H. Rainer","Záchia, R.A.","Zanotto, M.D.","2007","11","05","Brasil","Rio Grande do Sul","Nonoai","interior da mata","-52.735556","-27.389722","-52.735556","-27.389722",NA,NA,NA,NA,"07","2017","10","24",NA,NA,NA,NA,NA,"Angiospermae","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"656","2021-03-16 17:53:12-03","UCS","HUCS","49332","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H. Rainer","Gonzatti, F.","Gonzatti, F.","2019","02","19","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-50.886778","-29.263833","-50.886778","-29.263833","537","537",NA,NA,"4965","2019","02",NA,"Arvoreta em bordo de mata de araucária junto à estrada",NA,NA,NA,NA,"Angiospermae","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"657","2021-03-16 17:53:12-03","UCS","HUCS","03818","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H. Rainer","Záchia, R.A.","Sehnem, A.","1945","10","31","Brasil","Rio Grande do Sul","Pareci Novo",NA,"-51.3974990844727","-29.6382999420166",NA,NA,NA,NA,NA,NA,"1510","2017","10","23","Herbário PACA 48623; arbustum - arbor in silva",NA,NA,NA,NA,"Angiospermae","Magnoliales","9951","auto",NA,NA,NA,NA,NA
"658","2021-03-16 17:53:12-03","UCS","HUCS","20841","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H. Rainer","Záchia, R.A.","Kegler, A.","2003","03","15","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"1478","2017","10","20","mata secundária",NA,NA,NA,NA,"Angiospermae","Magnoliales","49662","auto",NA,NA,NA,NA,NA
"659","2021-03-16 17:53:12-03","UCS","HUCS","20843","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H. Rainer","Záchia, R.A.","Kegler, A.","2003","03","15","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"1479","2018","10","20","mata secundária",NA,NA,NA,NA,"Angiospermae","Magnoliales","49662","auto",NA,NA,NA,NA,NA
"660","2021-03-16 17:53:12-03","UCS","HUCS","28384","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H. Rainer","Link, O.","Wasum, R.A.","2006","05","03","Brasil","Paraná","São Mateus do Sul","Minas de Xisto","-50.3828010559082","-25.8742008209229",NA,NA,"800","800",NA,NA,"3822","2015","10","01","interior da mata secundária",NA,NA,NA,NA,"Angiospermae","Magnoliales","31353","auto",NA,NA,NA,NA,NA
"661","2021-03-16 17:53:12-03","UCS","HUCS","21708","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H. Rainer","Záchia, R.A.","Kegler, A.","2003","03","29","Brasil","Rio Grande do Sul","Caxias do Sul","Nova Palmira","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"1481","2017","10","20","mata",NA,NA,NA,NA,"Angiospermae","Magnoliales","49662","auto",NA,NA,NA,NA,NA
"662","2021-03-16 17:53:12-03","UCS","HUCS","11794","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H. Rainer","Záchia, R.A.","Butzke, A.","1993","11","04","Brasil","Rio Grande do Sul","Marcelino Ramos","Rio Suzana","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,NA,"242","2017","10","24","Herbara 7242; beira da estrada",NA,NA,NA,NA,"Angiospermae","Magnoliales","18635","auto",NA,NA,NA,NA,NA
"663","2021-03-16 17:53:12-03","UCS","HUCS","30959","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H. Rainer","Záchia, R.A.","Hatschbach, G.","1994","03","18","Brasil","Paraná","Tomazina","Rodovia Tomazina a Matão - fazenda Santa Helena","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,NA,NA,"60568","2017","10","24","Herbarium MBM; mata secundária",NA,NA,NA,NA,"Angiospermae","Magnoliales","29630","auto",NA,NA,NA,NA,NA
"664","2021-03-16 17:53:12-03","UCS","HUCS","38926","PreservedSpecimen","Plantae","Annonaceae","Annona","neosalicifolia","Annona neosalicifolia","H. Rainer","Záchia, R.A.","Santini, M.","2008","11","10","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Cristina","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"s.n.","2017","10","23","orla da mata",NA,NA,NA,NA,"Angiospermae","Magnoliales","49662","auto",NA,NA,NA,NA,NA
"665","2021-03-16 17:53:12-03","UCS","HUCS","39455","PreservedSpecimen","Plantae","Annonaceae","Annona","rugulosa","Annona rugulosa","(Schltdl.) H. Rainer","Záchia, R.A.","Stival-Santos, A.","2009","03","25","Brasil","Santa Catarina","Hereiliópolis","Água Doce","-51.4825","-26.818056","-51.4825","-26.818056",NA,NA,NA,NA,"571","2017","10","20","Herbário FURB 13319&nf;; floresta ombrófila mista",NA,NA,NA,NA,"Angiospermae","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"666","2021-03-16 17:53:12-03","UCS","HUCS","36655","PreservedSpecimen","Plantae","Annonaceae","Annona","rugulosa","Annona rugulosa","(Schltdl.) H. Rainer","Gonzatti, F.","Rizzon, E.","2010","11","30","Brasil","Rio Grande do Sul","São Marcos","Bairro Centro","-51.067194","-28.976389","-51.067194","-28.976389","761","761",NA,NA,"68","2018","09",NA,"junto ao caminho",NA,NA,NA,NA,"Angiospermae","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"667","2021-03-16 17:53:12-03","UCS","HUCS","36901a","PreservedSpecimen","Plantae","Annonaceae","Annona","rugulosa","Annona rugulosa","(Schltdl.) H. Rainer","Záchia, R.A.","Pasini, E.","2010","02","10","Brasil","Rio Grande do Sul","Capão Bonito do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"360","2017","10","23","em orla da floresta de araucária",NA,NA,NA,NA,"Angiospermae","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"668","2021-03-16 17:53:12-03","UCS","HUCS","39454","PreservedSpecimen","Plantae","Annonaceae","Annona","rugulosa","Annona rugulosa","(Schltdl.) H. Rainer","Záchia, R.A.","Stival-Santos, A.","2009","10","25","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí","-49.179722","-27.116111","-49.179722","-27.116111",NA,NA,NA,NA,"1302","2017","10","20","Herbário FURB 16231&nf;; beira da estrada",NA,NA,NA,NA,"Angiospermae","Magnoliales",NA,NA,NA,NA,NA,NA,NA
