"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber"
"246","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"A. Kegler",NA,"1999","10","27","Brazil","Rio Grande do Sul","Caxias do Sul","Ilhéus - Criúva","-51.1794013977051","-29.1681003570557",NA,NA,"780",NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"49662","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"247","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"A. Kegler",NA,"1999","10","22","Brazil","Rio Grande do Sul","Caxias do Sul","Linha São Pedro - 3º Légua","-51.1794013977051","-29.1681003570557",NA,NA,"780",NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"49662","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"248","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"B. A. S. Pereira",NA,"1983","7","5","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"70570","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"249","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"G. Hatschbach & O. Guimarães",NA,"1968","6","10","Brazil","Paraná","São Jorge d´Oeste","Rio Iguaçu, Salto Osorio","-52.9183006286621","-25.7056007385254",NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"23663","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"250","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"G. Hatschbach, A. C. Cervi & E. Barbosa",NA,"2001","11","9","Brazil","Santa Catarina","Urubici","Salto do Rio Vacariano","-49.5917015075684","-28.0149993896484",NA,NA,"700",NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"30102","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"251","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"O. S. Ribas, E. Barbosa & J. M. Silva",NA,"1999","12","22","Brazil","Paraná","Campina Grande do Sul","Trilha para o morro Camacuã","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"55154","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"252","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"B. Rambo",NA,"1950","7","31","Brazil","Mato Grosso","Porto Alegre do Norte","Vila Manresa","-51.6324996948242","-10.8768997192383",NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"74171","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"253","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"B. Rambo",NA,"1949","7","25","Brazil","Rio Grande do Sul","Porto Alegre","Vila Manresa, prope","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"29946","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"254","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"B. Rambo",NA,"1949","10","31","Brazil","Rio Grande do Sul","Porto Alegre","Morro da Policia pr. P. Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"29946","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"255","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer",NA,"G. Hatschbach",NA,"1966","8","17","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"55154","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US","2049866","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"E. Schwindt","1995","1949","7","18","Argentina","Misiones",NA,"Gob. Misiones. Dep. San Pedro. Cercanias del Piray-guazú (arroyo).",NA,NA,NA,NA,NA,NA,"US03022980",NA,NA,NA,"Violales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"257","2020-09-12 05:00:02-03","US","US","2049865","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"E. Schwindt","1758","1949","5","21","Argentina","Misiones","San Pedro","Laharrague.",NA,NA,NA,NA,NA,NA,"US00114771",NA,NA,NA,"Violales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","Isotype",NA,"1",NA
"258","2020-09-02 16:39:25-03","Cenargen","CEN","46458","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","S. F. Smith","Osmar dos Santos Ribas","2852","1999","12","22","Brasil","PR","CAMPINA GRANDE DO SUL","Trilha para o morro Camacuã. Floresta Atlântica da Serra do Mar","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"CEN00046458","CEN00046458","Fruto avermelhado a negro. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,NA,NA,"Exsicatas","55154","auto","2001",NA,NA,NA,NA,NA,"1",NA
"259","2020-10-15 09:54:06-03","UFPR","EFC","8603","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Roderjan, C.V.","Pacheco, G.","5","1999","08","10","Brasil","Paraná","Curitiba","Bosque Siemens - CIC","-49.3164","-25.5089","-49.3164","-25.5089","950","950","EFC008603",NA,"Árvore 7m, eventual no meio do capão com Araucária, à 950m s.n.m., botão floral. __COMMOM_NAME__: Sucará",NA,NA,NA,NA,NA,NA,"1999","08","10",NA,NA,NA,NA,NA
"260","2020-10-15 09:54:06-03","UFPR","EFC","14676","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Vieira, R.S.","Sampaio, A.C.F.",NA,"2014","11","27","Brasil","Paraná","Castro","Fazenda Salto","-49.8506","-24.9924","-49.8506","-24.9924","900","900","EFC014676",NA,"Árvore de 25 m de alt., com frutos roxos. __COMMOM_NAME__: Sucará",NA,NA,NA,NA,NA,NA,"2016","02","18",NA,NA,NA,NA,NA
"261","2020-10-15 09:54:06-03","UFPR","EFC","9427","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Dias, M.C.","Chagas e Silva, F.; Francisco, E.M.","1992","1996","09","15","Brasil","Paraná","Apucarana","Parque da Raposa","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,"EFC009427",NA,"Árvore 3,0m altura, frutos imaturos amarelos passando para vermelhos.",NA,NA,NA,NA,"23979","auto","1998","01","01",NA,NA,NA,NA,NA
"262","2020-10-15 09:54:06-03","UFPR","EFC","7081","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Tiepolo, G.; Svolenski, A.C.","653","1996","12","14","Brasil","Paraná","Rio Branco do Sul","Caverna de Caximba","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"EFC007081",NA,"Árvore de 4 metros de altura isolada em pastagem, apresentando frutos maduros. __COMMOM_NAME__: sucará",NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-10-15 09:54:06-03","UFPR","EFC","9561","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Dias, M.C.","Pavão, O.C.; et al.",NA,"2000","10","26","Brasil","Paraná","São Jerônimo da Serra","Sítio Três Minas","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"EFC009561",NA,"Árvore 8m, frutos imaturos vermelhos, borda da mata. __COMMOM_NAME__: Espinho-de-judeu",NA,NA,NA,NA,"30511","auto","2001","01","01",NA,NA,NA,NA,NA
"264","2020-10-15 09:54:06-03","UFPR","EFC","11422","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Saueressig, D.; Henke, J.M.","1582","2011","10","20","Brasil","Rio Grande do Sul","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"EFC011422",NA,"árvore de 11 m, coletada a 1.110 m de altitude __COMMOM_NAME__: sucará",NA,NA,NA,NA,"42598","auto","2013","04","03",NA,NA,NA,NA,NA
"265","2020-10-15 09:54:06-03","UFPR","EFC","1649","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Schimmelpfeng, L.C.",NA,"1988","08","25","Brasil","Paraná","Curitiba","Centro Politécnico UFPR","-49.2345","-25.4537","-49.2345","-25.4537","920","920","EFC001649",NA,"Árvore em capão com araucária, 920m s.n.m __COMMOM_NAME__: Espinho-de-judeu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-11-18 18:12:20-03","UFPR","EFC","14977","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Blum, C.T.","Blum, C.T.","2401","2015","12","03","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.24","-25.448","-49.2400","-25.4480","923","923","EFC014977",NA,"Árvore 14 m alt.; frutos verdes e avermelhados; Floresta Ombrófila Mista Montana em estágio médio __COMMOM_NAME__: Sucará",NA,NA,NA,NA,NA,NA,"2015","12","03",NA,NA,NA,NA,NA
"267","2020-10-15 09:54:06-03","UFPR","EFC","14782","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Blum, C.T.","Blum, C.T.","1876","2014","11","07","Brasil","Paraná","Pinhais","Fazenda Canguiri","-49.1157","-25.3932","-49.1157","-25.3932","900","900","EFC014782",NA,"Arvoreta com 4 m, na borda da floresta em estágio inicial. Frutos vermelhos.",NA,NA,NA,NA,NA,NA,"2014","11","24",NA,NA,NA,NA,NA
"268","2020-10-15 09:54:06-03","UFPR","EFC","3769","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G.","Roderjan, C.V.","1108","1992","11","07","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","-49.0036","-25.3887","1400","1400","EFC003769",NA,"Árvore 4m, rara em floresta altomontana a 1400m s.n.m. Frutos maduros. __COMMOM_NAME__: Sucará",NA,NA,NA,NA,NA,NA,"1992","12","01",NA,NA,NA,NA,NA
"269","2020-10-15 09:54:06-03","UFPR","EFC","9428","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Dias, M.C.","Francisco, E.M.; Pavão, O.C.; Viani, R.A.G.",NA,"1998","10","15","Brasil","Paraná","Sapopema","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"EFC009428",NA,"Árvore 4,0m altura, frutos vermelhos, amarelos e verdes.",NA,NA,NA,NA,"21990","auto","1998","01","01",NA,NA,NA,NA,NA
"270","2019-11-13 11:31:20-03","USP","SPF","153249","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Smith, SF","Ribas, OS","2852","1999","12","22","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"SPF00153249",NA,NA,NA,NA,NA,NA,"55154","auto","2001",NA,NA,NA,NA,NA,NA,NA
"271","2019-11-13 11:31:20-03","USP","SPF","109219","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Hatschbach, G","Silva, JM","1494","1995","09","15","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"SPF00109219",NA,NA,NA,NA,NA,NA,"41937","auto","1995",NA,NA,NA,NA,NA,NA,NA
"272","2019-11-13 11:31:20-03","USP","SPF","161573","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Smith, SF","Hatschbach, G","72527","2001","11","09","Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,"700","700","SPF00161573",NA,NA,NA,NA,NA,NA,"30102","auto","2003",NA,NA,NA,NA,NA,NA,NA
"273","2021-03-25 13:53:34-03","UNIVILLE","JOI","17629","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Barboza, E.","Engels, M.E.","1303","2013","07","21","Brasil","Paraná","Carambeí","Catanduva de Fora.","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"JOI017629",NA,"Tronco com espinhos, em conjuntos estrelados. Caule castanho. Folhas verdes. Folhas verdes claras. Anteras amareladas. Habito: Arbórea.",NA,NA,NA,NA,"26641","auto","2015","04","14",NA,NA,NA,NA,NA
"274","2021-03-25 13:53:34-03","UNIVILLE","JOI","2070","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","R.B. Torres","E.M. Francisco","1028","1998","10","24","Brasil","Paraná","Curiúva",NA,"-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"JOI002070",NA,"; HABITO: Árvore",NA,NA,NA,NA,"23566","auto","2000","01","01",NA,NA,NA,NA,NA
"275","2021-03-25 13:53:34-03","UNIVILLE","JOI","3883","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","F.C.S. Vieira","F.C.S. Vieira","1259","2005","09","07","Brasil","Santa Catarina","Garuva","Serra Quiriri.","-48.8549995422363","-26.0266990661621",NA,NA,"1300","1300","JOI003883",NA,"; HABITAT: terrestre; HABITO: arvoreta; TIPO VEGETACIONAL: floresta altomontana",NA,NA,NA,NA,"22441","auto","2007","03","30",NA,NA,NA,NA,NA
"276","2019-10-07 09:32:48-03","UEFS","HUEFS","56546","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Pavão, O.C.","FUEL30809","2000","10","26","Brasil","Paraná","São Jerônimo da Serra","Sítio Três Minas.","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"HUEFS0056546",NA,NA,"Angiospermae","Malpighiales",NA,NA,"30511","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"277","2019-10-07 09:32:48-03","UEFS","HUEFS","44234","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Silva, J.M.","2678","1998","12","01","Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"HUEFS0044234","HUEFS0044234","Matinha nebular.","Angiospermae","Malpighiales",NA,NA,"41937","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"278","2019-10-07 09:32:48-03","UEFS","HUEFS","33150","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Silva, J.M.","1494","1995","09","15","Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,"1350","1350","HUEFS0033150",NA,"Mata nebular.","Angiospermae","Malpighiales",NA,NA,"41937","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"279","2015-03-13 18:59:55-03","F","FMNH-SEEDPLANTS","V0256530F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0256530F","V0256530F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"280","2015-03-13 18:59:55-03","F","FMNH-SEEDPLANTS","V0256531F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0256531F","V0256531F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"281","2015-03-13 18:59:55-03","F","FMNH-SEEDPLANTS","V0256533F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0256533F","V0256533F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"282","2015-03-13 18:59:55-03","F","FMNH-SEEDPLANTS","V0256534F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0256534F","V0256534F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"283","2015-03-13 18:59:55-03","F","FMNH-SEEDPLANTS","V0256535F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0256535F","V0256535F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"284","2015-03-13 18:59:55-03","F","FMNH-SEEDPLANTS","V0256532F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0256532F","V0256532F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"285","2019-01-25 15:46:48-02","IAC","IAC","53257","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","M.C. Lovato","M.C. Lovato et al.","286","2003","12","16","Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,"Coordenadas do material: 23°32#?#27S, 50°58#?#32W; fragmento 32",NA,NA,NA,NA,NA,NA,"2003","06","16",NA,NA,NA,NA,NA
"286","2020-01-27 18:26:10-03","IAC","IAC","56747","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","A.C.O. Souza","A.C.O. Souza & L.C. Bernacci","215","2015","09","15","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar #?# Núcleo Cunha","-44.9597","-45.012952","-44.9597","-45.012952",NA,NA,NA,NA,"Parcela NUC 01 - regeneração após corte raso, seguido de fogo e pastagem, Ind. 0453.",NA,NA,NA,NA,NA,NA,"2015","09","15",NA,NA,NA,NA,NA
"287","2020-11-04 17:29:09-03","UEM","HUEM","620","S","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","R.B. Torres","Vieira, AOS; et al.","s.n.","1985","05","30","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUEM000004430","HUEM000004430","Árvore; 5 m de altura; flores esverdeadas",NA,NA,NA,NA,"63728","auto","1985",NA,NA,NA,NA,NA,NA,NA
"288","2020-11-04 17:29:09-03","UEM","HUEM","11690","S","Plantae","Flacourtiaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Cavalheiro, AL; et al.","s.n.","1998","08","21","Brasil","Paraná","São Jerônimo da Serra","Rancho Carolina","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"HUEM000004429","HUEM000004429","Árvore; 10 m de altura; frutos jovens verdes",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-01 15:10:18-03","UnB","UB","142657","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Marquete, R","Heringer, EP","8916A","1963","06","08","Brasil","Distrito Federal",NA,"Parque do Guará",NA,NA,NA,NA,NA,NA,NA,NA,"Árvore.; Mata ciliar","Dicotyledoneae",NA,"Southern America",NA,NA,NA,"2002","06","27",NA,NA,NA,NA,NA
"290","2019-11-01 15:10:18-03","UnB","UB","114564","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmanii","Xylosma pseudosalzmanii","Sleumer","Bernacci, LC","Henriques, OK","348","2002","01","10","Brasil","São Paulo","Ribeirão Preto","Reserva 132.","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,NA,"Em floração.","Dicotyledoneae",NA,"Southern America",NA,"24390","auto",NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-11-12 17:01:21-03","UEL","FUEL","42610","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Marestoni, TM; Cotarelli, VM; Francisco, EM","96","2007","08","21","Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333","-51.701667","-22.688333",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"2007","11","15",NA,NA,NA,NA,NA
"292","2020-11-12 17:01:21-03","UEL","FUEL","48","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sleumer, H","Hatschbach, G; Guimarães, O","19346",NA,NA,NA,"Brasil","Paraná","São Jorge do Oeste","Rio Iguaçú, Salto Osório",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-11-12 17:01:21-03","UEL","FUEL","31587","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Smith, SF","Ribas, OS; et al.","2852","1999","12","22","Brasil","Paraná","Campina Grande do Sul","Trilha do Morro Camacuã","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"55154","auto","2001",NA,NA,NA,NA,NA,NA,NA
"294","2020-11-12 17:01:21-03","UEL","FUEL","26088","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Dias, MC","Francisco, EM","s.n.","1999","10","19","Brasil","Paraná","Ortigueira","Sítio Cubines","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"46016","auto","2000",NA,NA,NA,NA,NA,NA,NA
"295","2020-11-12 17:01:21-03","UEL","FUEL","4103","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Hatschbach, G","Cordeiro, J","177","1985","11","13","Brasil","Paraná","São José dos Pinhais","Colégio Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-11-12 17:01:21-03","UEL","FUEL","22669","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Dias, MC","Francisco, EM; Pavão, OC; Viani, RAG","s.n.","1998","10","15","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"21990","auto","1998",NA,NA,NA,NA,NA,NA,NA
"297","2020-11-12 17:01:21-03","UEL","FUEL","32766","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Sobral, M","Gasper, AL; Brogni, E; Santos, EM","987","2007","11","20","Brasil","Santa Catarina","Major Vieira","Toldo de Cima, FOM. Classe da floresta; variável","-50.3280982971191","-26.3677997589111",NA,NA,"867","867",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"40764","auto","2008","04","01",NA,NA,NA,NA,NA
"298","2020-11-12 17:01:21-03","UEL","FUEL","43135","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer","Vieira, FCS","Vieira, FCS","1259","2005","09","07","Brasil","Santa Catarina","São Francisco do Sul","Serra do Quiriri, Floresta altomontana.","-48.6380996704102","-26.2432994842529",NA,NA,"1300","1300",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"23627","auto","2007","03","30",NA,NA,NA,NA,NA
"299","2019-10-03 10:04:28-03","UFSCar","SORO","1426","PreservedSpecimen","Plantae","Salicaceae","Xylosma","pseudosalzmannii","Xylosma pseudosalzmannii","Sleumer",NA,"Coelho, S.; Castello, A. C. D.","235","2012","05","16","Brasil","São Paulo","Sorocaba","Parque Natural Municipal Corredores da Biodiversidade","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA
